Lipid,Retention_Time,OzESI_Intensity,group_by_ion,group_by_lipid,Sample_ID,Transition,Sample,Parent_Ion,Product_Ion,Species,Class,Possible_Lipids,Peak_Height,FWHM,Peak_Width,Peak_Area,Filter_Column,STD_RT_ON,STD_RT_OFF,STD_RT_Dif,Biology,Genotype,Cage,Mouse,n_value
FA(13:1)_<>_n-2 ,3.470966666666667,3983.0,15,18,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,cereb_WT_m1_FAD245,367.3,183.0,13:1,FA,FA(13:1)_<>_n-2 | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(15:2)_<F>_n-4 | FA(16:1)_<>_n-5 | FA(16:2)_<F>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(18:4)_<FFF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:6)_<FFFFF>_n-11,3983.0,0.37797197654521997,0.19379999999999997,771.9053999999999,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,2
FA(13:1)_<>_n-3 ,3.148566666666667,3275.0,12,19,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,13:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,3275.0,0.08537871616630563,0.038766666666666616,126.96083333333317,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,3
FA(13:1)_<>_n-3 ,3.2519333333333336,3531.0,12,19,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,13:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,3531.0,0.384872621507088,0.19381666666666675,684.3666500000003,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,3
FA(13:1)_<>_n-3 ,3.4199,1516.0,12,19,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,13:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,1516.0,0.1221186101423178,0.06459999999999999,97.93359999999998,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,3
FA(13:1)_<>_n-3 ,3.5878666666666668,1529.0,12,19,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,13:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,1529.0,0.12364297830550659,0.06459999999999999,98.77339999999998,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,3
FA(13:1)_<>_n-4 ,3.0327,27397.0,10,20,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,cereb_WT_m1_FAD245,339.3,183.0,13:1,FA,FA(12:1)_<>_n-3 | FA(13:1)_<>_n-4 | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(15:2)_<F>_n-6 | FA(16:1)_<>_n-7 | FA(16:2)_<F>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(18:4)_<FFF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:6)_<FFFFF>_n-13,27397.0,0.04900793457081989,0.051683333333333525,1415.9682833333386,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(13:1)_<>_n-4 ,3.1619,7363.0,10,20,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,cereb_WT_m1_FAD245,339.3,183.0,13:1,FA,FA(12:1)_<>_n-3 | FA(13:1)_<>_n-4 | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(15:2)_<F>_n-6 | FA(16:1)_<>_n-7 | FA(16:2)_<F>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(18:4)_<FFF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:6)_<FFFFF>_n-13,7363.0,0.10531428547782741,0.05166666666666675,380.42166666666725,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(13:1)_<>_n-4 ,3.3298666666666668,10007.0,10,20,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,cereb_WT_m1_FAD245,339.3,183.0,13:1,FA,FA(12:1)_<>_n-3 | FA(13:1)_<>_n-4 | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(15:2)_<F>_n-6 | FA(16:1)_<>_n-7 | FA(16:2)_<F>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(18:4)_<FFF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:6)_<FFFFF>_n-13,10007.0,0.12867701306472204,0.06459999999999999,646.4522,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(13:1)_<>_n-4 ,3.807916666666667,1417.0,10,20,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,cereb_WT_m1_FAD245,339.3,183.0,13:1,FA,FA(12:1)_<>_n-3 | FA(13:1)_<>_n-4 | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(15:2)_<F>_n-6 | FA(16:1)_<>_n-7 | FA(16:2)_<F>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(18:4)_<FFF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:6)_<FFFFF>_n-13,1417.0,0.025958252740167127,0.012916666666666465,18.30291666666638,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(13:1)_<>_n-4 ,3.89835,2167.0,10,20,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,cereb_WT_m1_FAD245,339.3,183.0,13:1,FA,FA(12:1)_<>_n-3 | FA(13:1)_<>_n-4 | FA(14:1)_<>_n-5 | FA(15:1)_<>_n-6 | FA(15:2)_<F>_n-6 | FA(16:1)_<>_n-7 | FA(16:2)_<F>_n-7 | FA(17:1)_<>_n-8 | FA(18:1)_<>_n-9 | FA(18:2)_<F>_n-9 | FA(18:3)_<FF>_n-9 | FA(18:4)_<FFF>_n-9 | FA(20:1)_<>_n-11 | FA(20:2)_<F>_n-11 | FA(20:5)_<FFFF>_n-11 | FA(22:1)_<>_n-13 | FA(22:6)_<FFFFF>_n-13,2167.0,0.0750897835497826,0.038766666666666616,84.00736666666656,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(13:1)_<>_n-5 ,3.0460166666666666,1499.0,8,21,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,cereb_WT_m1_FAD245,325.2,183.0,13:1,FA,FA(10:1)_<>_n-2 | FA(12:1)_<>_n-4 | FA(13:1)_<>_n-5 | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(15:2)_<F>_n-7 | FA(16:1)_<>_n-8 | FA(16:2)_<F>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(18:4)_<FFF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:6)_<FFFFF>_n-14,1499.0,0.04938504270600212,0.038766666666666616,58.11123333333326,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,5
FA(13:1)_<>_n-5 ,3.640366666666667,3071.0,8,21,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,cereb_WT_m1_FAD245,325.2,183.0,13:1,FA,FA(10:1)_<>_n-2 | FA(12:1)_<>_n-4 | FA(13:1)_<>_n-5 | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(15:2)_<F>_n-7 | FA(16:1)_<>_n-8 | FA(16:2)_<F>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(18:4)_<FFF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:6)_<FFFFF>_n-14,3071.0,0.17894873010139598,0.09043333333333337,277.72076666666675,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,5
FA(13:1)_<>_n-5 ,3.834166666666667,416809.0,8,21,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,cereb_WT_m1_FAD245,325.2,183.0,13:1,FA,FA(10:1)_<>_n-2 | FA(12:1)_<>_n-4 | FA(13:1)_<>_n-5 | FA(14:1)_<>_n-6 | FA(15:1)_<>_n-7 | FA(15:2)_<F>_n-7 | FA(16:1)_<>_n-8 | FA(16:2)_<F>_n-8 | FA(17:1)_<>_n-9 | FA(18:1)_<>_n-10 | FA(18:2)_<F>_n-10 | FA(18:3)_<FF>_n-10 | FA(18:4)_<FFF>_n-10 | FA(20:1)_<>_n-12 | FA(20:2)_<F>_n-12 | FA(20:5)_<FFFF>_n-12 | FA(22:1)_<>_n-14 | FA(22:6)_<FFFFF>_n-14,416809.0,0.11114275421414109,0.05168333333333308,21542.07848333323,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,5
FA(13:1)_<>_n-6 ,3.421116666666667,1348.0,6,22,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,311.3 -> 183.0,cereb_WT_m1_FAD245,311.3,183.0,13:1,FA,FA(9:1)_<>_n-2 | FA(10:1)_<>_n-3 | FA(12:1)_<>_n-5 | FA(13:1)_<>_n-6 | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(15:2)_<F>_n-8 | FA(16:1)_<>_n-9 | FA(16:2)_<F>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(18:4)_<FFF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:6)_<FFFFF>_n-15,1348.0,0.10222627647454662,0.051683333333333525,69.66913333333359,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,6
FA(13:1)_<>_n-6 ,3.6020000000000003,50798.0,6,22,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,311.3 -> 183.0,cereb_WT_m1_FAD245,311.3,183.0,13:1,FA,FA(9:1)_<>_n-2 | FA(10:1)_<>_n-3 | FA(12:1)_<>_n-5 | FA(13:1)_<>_n-6 | FA(14:1)_<>_n-7 | FA(15:1)_<>_n-8 | FA(15:2)_<F>_n-8 | FA(16:1)_<>_n-9 | FA(16:2)_<F>_n-9 | FA(17:1)_<>_n-10 | FA(18:1)_<>_n-11 | FA(18:2)_<F>_n-11 | FA(18:3)_<FF>_n-11 | FA(18:4)_<FFF>_n-11 | FA(20:1)_<>_n-13 | FA(20:2)_<F>_n-13 | FA(20:5)_<FFFF>_n-13 | FA(22:1)_<>_n-15 | FA(22:6)_<FFFFF>_n-15,50798.0,0.12518813018168326,0.06459999999999999,3281.5507999999995,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,6
FA(13:1)_<>_n-7 ,3.3440000000000003,10529.0,4,23,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,297.2 -> 183.0,cereb_WT_m1_FAD245,297.2,183.0,13:1,FA,FA(8:1)_<>_n-2 | FA(9:1)_<>_n-3 | FA(10:1)_<>_n-4 | FA(12:1)_<>_n-6 | FA(13:1)_<>_n-7 | FA(14:1)_<>_n-8 | FA(15:1)_<>_n-9 | FA(15:2)_<F>_n-9 | FA(16:1)_<>_n-10 | FA(16:2)_<F>_n-10 | FA(17:1)_<>_n-11 | FA(18:1)_<>_n-12 | FA(18:2)_<F>_n-12 | FA(18:3)_<FF>_n-12 | FA(18:4)_<FFF>_n-12 | FA(20:1)_<>_n-14 | FA(20:2)_<F>_n-14 | FA(20:5)_<FFFF>_n-14 | FA(22:1)_<>_n-16 | FA(22:6)_<FFFFF>_n-16,10529.0,0.1298968140295079,0.06461666666666632,680.3488833333297,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,7
FA(13:1)_<>_n-8 ,3.0728666666666666,10876.0,3,24,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,283.2 -> 183.0,cereb_WT_m1_FAD245,283.2,183.0,13:1,FA,FA(8:1)_<>_n-3 | FA(9:1)_<>_n-4 | FA(10:1)_<>_n-5 | FA(12:1)_<>_n-7 | FA(13:1)_<>_n-8 | FA(14:1)_<>_n-9 | FA(15:1)_<>_n-10 | FA(15:2)_<F>_n-10 | FA(16:1)_<>_n-11 | FA(16:2)_<F>_n-11 | FA(17:1)_<>_n-12 | FA(18:1)_<>_n-13 | FA(18:2)_<F>_n-13 | FA(18:3)_<FF>_n-13 | FA(18:4)_<FFF>_n-13 | FA(20:1)_<>_n-15 | FA(20:2)_<F>_n-15 | FA(20:5)_<FFFF>_n-15 | FA(22:1)_<>_n-17 | FA(22:6)_<FFFFF>_n-17,10876.0,0.0736697874956171,0.051683333333333525,562.1079333333354,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,8
FA(14:1)_<>_n-2 ,3.4186833333333335,1786.0,18,29,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,cereb_WT_m1_FAD245,381.3,183.0,14:1,FA,FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(15:2)_<F>_n-3 | FA(16:1)_<>_n-4 | FA(16:2)_<F>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(18:4)_<FFF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:6)_<FFFFF>_n-10,1786.0,0.06999872990771193,0.07751666666666646,138.44476666666628,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,2
FA(14:1)_<>_n-2 ,3.5608,2284.0,18,29,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,cereb_WT_m1_FAD245,381.3,183.0,14:1,FA,FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(15:2)_<F>_n-3 | FA(16:1)_<>_n-4 | FA(16:2)_<F>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(18:4)_<FFF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:6)_<FFFFF>_n-10,2284.0,0.061656497733200644,0.06459999999999999,147.54639999999998,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,2
FA(14:1)_<>_n-2 ,3.664166666666667,2957.0,18,29,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,cereb_WT_m1_FAD245,381.3,183.0,14:1,FA,FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(15:2)_<F>_n-3 | FA(16:1)_<>_n-4 | FA(16:2)_<F>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(18:4)_<FFF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:6)_<FFFFF>_n-10,2957.0,0.07751280245153601,0.0775166666666669,229.21678333333404,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,2
FA(14:1)_<>_n-2 ,5.266283333333334,14631.0,18,29,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,cereb_WT_m1_FAD245,381.3,183.0,14:1,FA,FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(15:2)_<F>_n-3 | FA(16:1)_<>_n-4 | FA(16:2)_<F>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(18:4)_<FFF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:6)_<FFFFF>_n-10,14631.0,0.17355374322840944,0.18088333333333395,2646.504050000009,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,2
FA(14:1)_<>_n-2 ,5.4859333333333336,17060.0,18,29,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,cereb_WT_m1_FAD245,381.3,183.0,14:1,FA,FA(14:1)_<>_n-2 | FA(15:1)_<>_n-3 | FA(15:2)_<F>_n-3 | FA(16:1)_<>_n-4 | FA(16:2)_<F>_n-4 | FA(17:1)_<>_n-5 | FA(18:1)_<>_n-6 | FA(18:2)_<F>_n-6 | FA(18:3)_<FF>_n-6 | FA(18:4)_<FFF>_n-6 | FA(20:1)_<>_n-8 | FA(20:2)_<F>_n-8 | FA(20:5)_<FFFF>_n-8 | FA(22:1)_<>_n-10 | FA(22:6)_<FFFFF>_n-10,17060.0,0.08683768556644476,0.0904499999999997,1543.0769999999948,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,2
FA(14:1)_<>_n-3 ,3.470966666666667,3983.0,15,30,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,cereb_WT_m1_FAD245,367.3,183.0,14:1,FA,FA(13:1)_<>_n-2 | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(15:2)_<F>_n-4 | FA(16:1)_<>_n-5 | FA(16:2)_<F>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(18:4)_<FFF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:6)_<FFFFF>_n-11,3983.0,0.18445968232141194,0.19379999999999997,771.9053999999999,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,3
FA(14:1)_<>_n-3 ,4.956816666666667,2869.0,15,30,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,cereb_WT_m1_FAD245,367.3,183.0,14:1,FA,FA(13:1)_<>_n-2 | FA(14:1)_<>_n-3 | FA(15:1)_<>_n-4 | FA(15:2)_<F>_n-4 | FA(16:1)_<>_n-5 | FA(16:2)_<F>_n-5 | FA(17:1)_<>_n-6 | FA(18:1)_<>_n-7 | FA(18:2)_<F>_n-7 | FA(18:3)_<FF>_n-7 | FA(18:4)_<FFF>_n-7 | FA(20:1)_<>_n-9 | FA(20:2)_<F>_n-9 | FA(20:5)_<FFFF>_n-9 | FA(22:1)_<>_n-11 | FA(22:6)_<FFFFF>_n-11,2869.0,0.04651958333333297,1.124083333333333,3224.995083333333,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,3
FA(14:1)_<>_n-4 ,3.148566666666667,3275.0,12,31,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,14:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,3275.0,0.04662871616630623,0.038766666666666616,126.96083333333317,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(14:1)_<>_n-4 ,3.2519333333333336,3531.0,12,31,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,14:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,3531.0,0.19886314620712528,0.19381666666666675,684.3666500000003,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(14:1)_<>_n-4 ,3.4199,1516.0,12,31,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,14:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,1516.0,0.05753527680898557,0.06459999999999999,97.93359999999998,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
FA(14:1)_<>_n-4 ,3.5878666666666668,1529.0,12,31,11162023_WT-m1-cereb-FAD245_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,cereb_WT_m1_FAD245,353.3,183.0,14:1,FA,FA(12:1)_<>_n-2 | FA(13:1)_<>_n-3 | FA(14:1)_<>_n-4 | FA(15:1)_<>_n-5 | FA(15:2)_<F>_n-5 | FA(16:1)_<>_n-6 | FA(16:2)_<F>_n-6 | FA(17:1)_<>_n-7 | FA(18:1)_<>_n-8 | FA(18:2)_<F>_n-8 | FA(18:3)_<FF>_n-8 | FA(18:4)_<FFF>_n-8 | FA(20:1)_<>_n-10 | FA(20:2)_<F>_n-10 | FA(20:5)_<FFFF>_n-10 | FA(22:1)_<>_n-12 | FA(22:6)_<FFFFF>_n-12,1529.0,0.05905964497217417,0.06459999999999999,98.77339999999998,group_by_lipid,7.990233333333333,8.016066666666667,0.02583333333333382,cereb,WT,FAD245,m1,4
