Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CE(15:1),CE,6407.50044631958,6758.420478820801,5639.400394439697,5271.140369415283,7131.100494384766,6775.080493927002,5791.460376739502,9701.400703430176,5919.480407714844,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(16:0),CE,5296.000335693359,5909.320411682129,6037.440406799316,5750.160430908203,6585.600440979004,6786.480499267578,5684.280410766602,6948.780475616455,6312.720439910889,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(16:1),CE,5811.500419616699,6157.2004318237305,5858.900417327881,5613.840385437012,5928.10041809082,5895.340442657471,5813.28039932251,6539.640472412109,5307.72034072876,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(16:2),CE,5243.060352325439,5198.320358276367,5132.360397338867,5137.580341339111,5433.400379180908,5334.4003829956055,5133.780326843262,5294.200397491455,5499.320373535156,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(16:3),CE,5380.100353240967,5474.30037689209,5268.28039932251,5128.7403564453125,5233.860382080078,5507.600421905518,5208.520336151123,5395.600364685059,5222.680358886719,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(17:0),CE,5558.340362548828,5908.9404373168945,5175.220367431641,5432.840404510498,5587.160381317139,6037.740440368652,5341.640350341797,5600.440399169922,5416.58039855957,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(17:1),CE,5323.600353240967,5310.860366821289,5232.240371704102,5202.780353546143,5521.760406494141,5548.340412139893,5189.480350494385,5238.000370025635,5177.940311431885,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(18:1),CE,8486.980575561523,8089.660606384277,8101.480606079102,8454.780601501465,7316.140506744385,9545.040702819824,7026.400497436523,9245.14066696167,5510.560371398926,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(18:2),CE,12010.580780029297,10359.660705566406,9949.70079421997,12558.00089263916,9056.620643615723,10913.62084197998,6821.1405029296875,10865.20076751709,5559.420383453369,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(18:3),CE,5241.320373535156,5795.760406494141,5625.400428771973,6213.380451202393,5839.160400390625,5891.100399017334,5495.360374450684,5723.100421905518,5186.0403480529785,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(19:0),CE,5612.640384674072,5717.040416717529,5377.520393371582,5419.540386199951,6036.100433349609,6417.820465087891,5347.660312652588,6771.140468597412,5870.480422973633,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(20:0),CE,5629.360397338867,6243.540420532227,5409.220397949219,5488.040374755859,6128.140430450439,6625.5004806518555,5887.180393218994,6949.900527954102,6720.020469665527,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(20:1),CE,5145.720344543457,5303.160385131836,5136.7003746032715,5327.360363006592,5418.860389709473,5446.940395355225,5177.620330810547,5389.840377807617,5242.600337982178,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(20:3),CE,5415.300369262695,5641.960346221924,5243.420398712158,5148.840351104736,5357.70036315918,5390.4603843688965,5192.100353240967,5558.180347442627,5210.5203285217285,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(20:4),CE,10609.280780792236,9335.30058670044,6675.44051361084,6978.180469512939,6599.100448608398,6946.42053604126,6001.520401000977,7060.560493469238,5087.940326690674,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(20:5),CE,5510.220386505127,5469.46036529541,5237.240383148193,5215.740379333496,5605.960391998291,6014.48042678833,5160.700332641602,5888.720439910889,5478.1203689575195,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(22:0),CE,5198.880332946777,5178.080348968506,5226.900363922119,5274.380382537842,5444.760391235352,5233.420413970947,5094.1603355407715,5362.080375671387,5398.320335388184,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(22:1),CE,5319.360382080078,5486.480365753174,5228.640365600586,5371.460395812988,5641.320381164551,5788.100437164307,5352.060375213623,6073.560432434082,5376.400363922119,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(22:2),CE,5153.240352630615,5187.040378570557,5111.600395202637,5188.3803787231445,5311.260349273682,5527.300403594971,5255.88037109375,5397.120380401611,5311.840347290039,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(22:3),CE,5125.260364532471,5164.660346984863,5055.720375061035,5147.940361022949,5131.840354919434,5324.220409393311,5166.900318145752,5276.280364990234,5172.860328674316,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(22:5),CE,5346.640380859375,5682.460430145264,5224.560386657715,5683.500392913818,5220.320346832275,5779.32039642334,5390.180370330811,5666.320392608643,5348.6803550720215,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(22:6),CE,8606.920528411865,9521.160682678223,7416.460548400879,7065.140483856201,6294.800441741943,8840.580657958984,7299.940486907959,8813.78056716919,5207.560356140137,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(24:1),CE,5217.360374450684,5290.420387268066,5180.440380096436,5191.780349731445,5386.560363769531,5304.18034362793,5149.200344085693,5470.740390777588,5273.300354003906,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(46:3;O2),CE,5118.440349578857,5069.060359954834,5063.960372924805,5081.540344238281,5118.720348358154,5104.08039855957,5092.280326843262,5096.020351409912,5087.640342712402,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(48:3;O2),CE,5072.560333251953,5109.440349578857,5056.96036529541,5080.900341033936,5087.6603355407715,5129.000400543213,5140.50032043457,5116.6203536987305,5112.780349731445,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(50:3;O2),CE,5102.100353240967,5090.860363006592,5079.520366668701,5081.180347442627,5115.980312347412,5151.520370483398,5211.640327453613,5102.96036529541,5112.680362701416,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
CE(52:3;O2),CE,5066.380355834961,5126.920372009277,5075.300346374512,5100.740352630615,5168.22034072876,5211.460346221924,5130.44034576416,5187.700366973877,5079.320339202881,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d12:0/14:0),Cer,1213.8800811767578,1080.060073852539,1256.54008102417,1229.8800964355469,1083.060073852539,1108.400089263916,1227.7800788879395,1175.8400802612305,1169.4600830078125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/16:0)",Cer,1071.1000785827637,1073.4200820922852,1145.660083770752,1139.4800910949707,1074.2400817871094,1120.6000785827637,1148.6000709533691,1150.5800666809082,1114.3600730895996,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,1102.0600814819336,1072.680076599121,1223.5800857543945,1176.2600860595703,1074.4400749206543,1070.0400772094727,1075.1800689697266,1115.3600807189941,1081.5400772094727,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,1071.020076751709,1072.2800827026367,1205.1200790405273,1121.320083618164,1073.9200706481934,1100.960075378418,1138.380084991455,1153.9800758361816,1096.5000762939453,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d15:1/16:0),Cer,1147.3200721740723,1122.1800842285156,1235.5400848388672,1121.940086364746,1111.1600723266602,1074.900074005127,1174.0800895690918,1165.6800842285156,1156.460075378418,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/20:0)",Cer,1260.6200942993164,1202.160083770752,1383.8800926208496,1131.780086517334,1084.0200729370117,1162.4600830078125,1527.1001052856445,1406.6200904846191,1147.9600791931152,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/22:0)",Cer,1156.640079498291,1132.2400741577148,1260.5200691223145,1178.6200981140137,1105.8800621032715,1069.6800842285156,1104.280071258545,1208.3000755310059,1127.3000793457031,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d16:1/17:0),Cer,1135.1200790405273,1094.9600791931152,1138.54008102417,1091.580078125,1074.320068359375,1137.7800788879395,1099.9800720214844,1170.3200721740723,1133.320083618164,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d16:1/23:0),Cer,1071.560073852539,1126.8400802612305,1123.340087890625,1181.6200790405273,1161.920078277588,1079.9200859069824,1080.9400634765625,1145.500072479248,1240.7400856018066,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/13:0),Cer,1071.2400817871094,1177.0600852966309,1120.3400764465332,1259.6400871276855,1079.5600662231445,1103.6400756835938,1104.1200675964355,1172.7000846862793,1090.600082397461,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/14:0),Cer,1119.0000801086426,1127.140079498291,1266.6400871276855,1218.2200965881348,1085.5000801086426,1123.3000793457031,1111.740077972412,1124.9400825500488,1192.780086517334,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/15:0),Cer,1195.8200759887695,1072.12007522583,1106.3400840759277,1127.7400932312012,1108.5000801086426,1069.780071258545,1101.520076751709,1165.3800735473633,1133.160083770752,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/16:0),Cer,1219.5000915527344,1136.960075378418,1245.8200912475586,1126.4200820922852,1088.9400825500488,1096.7200775146484,1205.0600891113281,1188.0800819396973,1194.1400833129883,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/17:0),Cer,1071.820083618164,1072.4200630187988,1254.0800971984863,1226.6600914001465,1139.8200798034668,1069.880084991455,1143.7800827026367,1153.140079498291,1218.3200798034668,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/18:0),Cer,1137.020076751709,1198.3400840759277,1128.6200675964355,1209.2000846862793,1120.4000816345215,1097.2800827026367,1135.7600746154785,1188.7000694274902,1150.4200897216797,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/19:0),Cer,1087.1400718688965,1138.5400733947754,1117.1200790405273,1155.460090637207,1074.060073852539,1069.680076599121,1088.940086364746,1104.2200775146484,1183.920078277588,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/20:0),Cer,1107.8400688171387,1135.640079498291,1220.2600784301758,1361.0401039123535,1074.400074005127,1135.0200843811035,1173.260082244873,1265.4000968933105,1093.3800773620605,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/21:0),Cer,1373.5600929260254,1857.8201293945312,1458.1800918579102,1547.1401329040527,1453.7201042175293,1205.5800895690918,1568.3400993347168,1883.2601318359375,2406.4201736450195,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/22:0),Cer,1217.8600845336914,1416.7200965881348,1348.7000923156738,1356.900089263916,1404.3801040649414,1258.6601028442383,1269.420078277588,1147.5200843811035,1226.0600852966309,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/23:0),Cer,1130.4800758361816,1401.6200942993164,1127.6600723266602,1360.7200889587402,1143.8600807189941,1173.4800910949707,1264.4200973510742,1190.9400825500488,1203.240089416504,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/24:0),Cer,1225.9800872802734,1307.2000923156738,1168.380084991455,1226.4000816345215,1090.6400718688965,1107.680088043213,1158.9800872802734,1248.3000831604004,1243.840087890625,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/25:0),Cer,1227.3000831604004,1260.7800903320312,1382.6601104736328,1413.1001091003418,1177.6800651550293,1306.6400833129883,1554.440113067627,1246.8400802612305,1407.840103149414,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/26:0),Cer,1150.220085144043,1239.0400886535645,1141.9600830078125,1318.0200843811035,1074.2600746154785,1113.4000816345215,1303.6800918579102,1153.4800834655762,1295.7600898742676,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/27:0),Cer,1146.0800857543945,1112.300064086914,1188.3600883483887,1090.8000793457031,1139.720085144043,1068.62007522583,1074.560073852539,1245.8400840759277,1095.5800819396973,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/29:0),Cer,1071.7200775146484,1168.1600799560547,1136.1200790405273,1192.300090789795,1110.560073852539,1102.3800773620605,1163.4600830078125,1117.480068206787,1077.7600784301758,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/30:0),Cer,1071.1200790405273,1072.520076751709,1072.7000770568848,1103.0400733947754,1198.820083618164,1091.0000801086426,1164.100082397461,1076.0800743103027,1067.5000801086426,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/31:0),Cer,1123.8000831604004,1154.0400848388672,1091.680076599121,1191.3200874328613,1073.9200706481934,1069.7800788879395,1198.2200775146484,1241.7400741577148,1104.7400856018066,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/32:0),Cer,1092.5600776672363,1095.140079498291,1073.740077972412,1118.500087738037,1104.9000701904297,1069.440071105957,1214.9400825500488,1075.9600677490234,1068.5200805664062,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/h17:0),Cer,1071.3000717163086,1185.2000999450684,1115.9800834655762,1089.9600791931152,1074.3800621032715,1173.1000862121582,1075.6000671386719,1075.6000862121582,1167.5000801086426,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/h24:0),Cer,1195.7200927734375,1078.3400802612305,1110.8800735473633,1078.9200820922852,1150.4800834655762,1073.3600616455078,1161.4600791931152,1118.280071258545,1140.8800773620605,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/h26:0),Cer,1073.2000885009766,1118.2000732421875,1109.280071258545,1097.7800827026367,1093.6000900268555,1070.0000762939453,1130.0400695800781,1081.6000709533691,1164.580078125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/12:0),Cer,1197.820083618164,1119.760082244873,1182.8800773620605,1105.000072479248,1111.7600746154785,1165.9400825500488,1097.3200759887695,1106.1600799560547,1152.7200889587402,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/14:0),Cer,1094.400074005127,1154.1200790405273,1159.9800758361816,1318.4200897216797,1089.1200790405273,1176.1800804138184,1216.7200927734375,1247.920078277588,1189.480094909668,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/16:0),Cer,3514.3602981567383,3455.6202354431152,4311.080299377441,4436.560222625732,2305.2001457214355,3401.120319366455,1756.9001159667969,3508.460247039795,1420.4000968933105,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/17:0),Cer,1171.6200828552246,1150.7400703430176,1320.2800903320312,1272.2000885009766,1175.460075378418,1173.0600776672363,1202.3000679016113,1240.220085144043,1364.840103149414,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/18:0),Cer,1454.0801086425781,1514.4001121520996,1757.9401206970215,1405.2800903320312,1228.4200859069824,1278.0800971984863,1575.5401077270508,1397.8800811767578,1318.020092010498,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/18:1(9Z)),Cer,1179.6800804138184,1155.080078125,1252.600082397461,1568.300121307373,1121.9400825500488,1097.5600776672363,1181.2200889587402,1217.4000778198242,1313.080078125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/19:0),Cer,1123.04008102417,1095.7200813293457,1089.3400688171387,1182.3000946044922,1113.720085144043,1226.1400909423828,1155.5000762939453,1096.9600830078125,1153.1000938415527,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/20:0),Cer,1400.2401084899902,2765.1802253723145,2316.880168914795,1846.060131072998,1315.360092163086,1327.1000900268555,1357.700096130371,2079.6001319885254,1307.2400970458984,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/22:0),Cer,7063.000450134277,18695.640758514404,6144.720539093018,10847.000900268555,3779.9402503967285,4694.4003829956055,5865.660507202148,7339.24040222168,1223.9200859069824,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/23:0),Cer,2885.2602195739746,4288.920223236084,2029.1001358032227,3358.6202087402344,2503.440158843994,1843.6001205444336,1928.280117034912,2573.8001594543457,1102.9600791931152,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/24:0),Cer,5899.620471954346,10714.060653686523,5335.440414428711,9608.140769958496,3960.7802658081055,4206.960235595703,3733.1401901245117,5355.700378417969,1340.4000930786133,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/24:1(15Z)),Cer,8760.400646209717,18286.44095993042,7030.960594177246,14916.581203460693,5685.040500640869,5054.220352172852,5264.8602867126465,8995.56037902832,1335.06010055542,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/25:0),Cer,1317.1800994873047,1611.9601211547852,1577.3601188659668,1580.4001159667969,1163.5200843811035,1212.5400848388672,1259.2000885009766,1367.6600914001465,1398.7601051330566,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/26:0),Cer,1196.4000816345215,1241.1800842285156,1187.5600814819336,1300.0600929260254,1122.62007522583,1212.1000938415527,1347.3000946044922,1242.5800895690918,1330.0600967407227,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/26:1(17Z)),Cer,1167.1600914001465,1134.3000717163086,1135.5600814819336,1282.740089416504,1099.1000747680664,1118.7000885009766,1137.600082397461,1221.6800918579102,1205.2400970458984,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/27:0),Cer,1085.8400802612305,1095.4400787353516,1091.8800811767578,1146.7600860595703,1074.0800704956055,1102.080093383789,1105.5600814819336,1155.2600746154785,1146.6400833129883,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/28:0),Cer,1124.9800758361816,1203.8400917053223,1221.000087738037,1087.1000900268555,1115.04008102417,1192.720085144043,1175.2400856018066,1249.300090789795,1094.1200790405273,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/29:0),Cer,1103.3400764465332,1119.8600769042969,1088.7000732421875,1101.340087890625,1074.0000839233398,1069.7200736999512,1107.2800674438477,1106.400074005127,1106.2000846862793,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/2:0),Cer,1158.6400871276855,1133.0600776672363,1142.1000671386719,1422.780101776123,1203.1600875854492,1167.4200820922852,1229.8600730895996,1142.400074005127,1208.8400840759277,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/30:0),Cer,1104.280086517334,1072.8800811767578,1127.4800758361816,1070.0600776672363,1086.4400787353516,1069.4600830078125,1105.1000785827637,1076.0200653076172,1074.5600814819336,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/31:0),Cer,1103.220085144043,1073.280071258545,1112.2600784301758,1144.1800804138184,1073.5200729370117,1069.7600784301758,1074.6400718688965,1155.140079498291,1162.480094909668,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/32:0),Cer,1079.580078125,1161.6200866699219,1109.3000755310059,1069.200080871582,1153.5000839233398,1069.3800811767578,1103.7800827026367,1173.880084991455,1067.7200736999512,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/33:0),Cer,1080.6200714111328,1141.1600723266602,1150.4200820922852,1071.6200790405273,1180.6400756835938,1070.6200790405273,1108.3600730895996,1133.6400756835938,1107.6800804138184,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/34:0),Cer,1212.3800773620605,1207.820083618164,1189.0800666809082,1223.9200820922852,1105.3200798034668,1113.7400817871094,1079.4400672912598,1163.8200798034668,1116.6600799560547,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/35:0),Cer,1072.1000709533691,1150.3800888061523,1084.3800773620605,1197.7200965881348,1075.54008102417,1111.2800788879395,1089.7000770568848,1139.460075378418,1165.980079650879,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:2/14:0),Cer,1118.680076599121,1108.4800643920898,1130.760082244873,1173.8200759887695,1074.0400695800781,1095.6200790405273,1246.8400764465332,1173.2800827026367,1157.04008102417,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:2/15:0),Cer,1071.5000801086426,1073.2600784301758,1107.0200729370117,1177.8800926208496,1074.3600730895996,1069.2000846862793,1088.9000701904297,1139.0000839233398,1068.1600761413574,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:2/16:0),Cer,1349.9000930786133,1239.480079650879,1441.2801055908203,1289.14009475708,1147.940071105957,1133.9400787353516,1111.1800651550293,1276.960090637207,1198.8400802612305,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
