Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CE(19:0),CE,6615.680507659912,5546.580417633057,5423.000389099121,5831.100421905518,6036.100433349609,6417.820465087891,5347.660312652588,6771.140468597412,5870.480422973633,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(20:0),CE,6278.240459442139,5804.340419769287,5745.080406188965,6198.620429992676,6128.140430450439,6625.5004806518555,5887.180393218994,6949.900527954102,6720.020469665527,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(20:1),CE,5627.3804359436035,5224.260356903076,5166.540386199951,5303.0203857421875,5418.860389709473,5446.940395355225,5177.620330810547,5389.840377807617,5242.600337982178,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(20:3),CE,5383.380409240723,5421.060371398926,5295.8803634643555,5445.980400085449,5357.70036315918,5390.4603843688965,5192.100353240967,5558.180347442627,5210.5203285217285,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(20:4),CE,9365.540687561035,7278.000484466553,6600.400451660156,7342.880504608154,6599.100448608398,6946.42053604126,6001.520401000977,7060.560493469238,5087.940326690674,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(20:5),CE,5488.1004066467285,5329.560382843018,5365.000370025635,5464.640380859375,5605.960391998291,6014.48042678833,5160.700332641602,5888.720439910889,5478.1203689575195,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(22:0),CE,5374.700366973877,5453.960414886475,5207.5003662109375,5131.380352020264,5444.760391235352,5233.420413970947,5094.1603355407715,5362.080375671387,5398.320335388184,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(22:1),CE,5406.060382843018,5549.100387573242,5597.240383148193,5491.000381469727,5641.320381164551,5788.100437164307,5352.060375213623,6073.560432434082,5376.400363922119,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(22:2),CE,5157.480407714844,5116.940372467041,5296.480369567871,5131.520374298096,5311.260349273682,5527.300403594971,5255.88037109375,5397.120380401611,5311.840347290039,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(22:3),CE,5088.360401153564,5153.380401611328,5109.400360107422,5125.920360565186,5131.840354919434,5324.220409393311,5166.900318145752,5276.280364990234,5172.860328674316,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(22:5),CE,5441.380393981934,5316.300373077393,5240.880374908447,5506.880367279053,5220.320346832275,5779.32039642334,5390.180370330811,5666.320392608643,5348.6803550720215,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(22:6),CE,8873.200653076172,7114.940456390381,6545.000450134277,8615.080574035645,6294.800441741943,8840.580657958984,7299.940486907959,8813.78056716919,5207.560356140137,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(24:1),CE,5166.320384979248,5169.240386962891,5256.160358428955,5173.180370330811,5386.560363769531,5304.18034362793,5149.200344085693,5470.740390777588,5273.300354003906,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(46:3;O2),CE,5164.080379486084,5050.1203536987305,5094.740348815918,5039.76037979126,5118.720348358154,5104.08039855957,5092.280326843262,5096.020351409912,5087.640342712402,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(48:3;O2),CE,5073.020351409912,5124.4803466796875,5082.320358276367,5040.460353851318,5087.6603355407715,5129.000400543213,5140.50032043457,5116.6203536987305,5112.780349731445,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(50:3;O2),CE,5082.640338897705,5072.120349884033,5168.120334625244,5037.620346069336,5115.980312347412,5151.520370483398,5211.640327453613,5102.96036529541,5112.680362701416,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
CE(52:3;O2),CE,5109.400394439697,5075.220344543457,5100.120361328125,5063.66032409668,5168.22034072876,5211.460346221924,5130.44034576416,5187.700366973877,5079.320339202881,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d12:0/14:0),Cer,1162.7600860595703,1169.5600776672363,1130.1400833129883,1074.940071105957,1083.060073852539,1108.400089263916,1227.7800788879395,1175.8400802612305,1169.4600830078125,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/16:0)",Cer,1165.0600814819336,1069.920078277588,1136.740089416504,1086.220085144043,1074.2400817871094,1120.6000785827637,1148.6000709533691,1150.5800666809082,1114.3600730895996,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,1112.3000831604004,1069.1000785827637,1067.3800773620605,1074.2400703430176,1074.4400749206543,1070.0400772094727,1075.1800689697266,1115.3600807189941,1081.5400772094727,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,1178.6000862121582,1135.1000900268555,1146.1000862121582,1169.6400756835938,1073.9200706481934,1100.960075378418,1138.380084991455,1153.9800758361816,1096.5000762939453,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d15:1/16:0),Cer,1077.7400665283203,1208.3000946044922,1067.3600769042969,1109.2200736999512,1111.1600723266602,1074.900074005127,1174.0800895690918,1165.6800842285156,1156.460075378418,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/20:0)",Cer,1261.420093536377,1100.8800811767578,1067.2000770568848,1154.2400856018066,1084.0200729370117,1162.4600830078125,1527.1001052856445,1406.6200904846191,1147.9600791931152,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/22:0)",Cer,1093.280071258545,1080.7600784301758,1067.2000617980957,1214.2400665283203,1105.8800621032715,1069.6800842285156,1104.280071258545,1208.3000755310059,1127.3000793457031,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d16:1/17:0),Cer,1153.7400741577148,1078.6400871276855,1094.6400718688965,1119.4400901794434,1074.320068359375,1137.7800788879395,1099.9800720214844,1170.3200721740723,1133.320083618164,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d16:1/23:0),Cer,1201.9200897216797,1130.5600814819336,1099.680088043213,1133.3600730895996,1161.920078277588,1079.9200859069824,1080.9400634765625,1145.500072479248,1240.7400856018066,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/13:0),Cer,1085.4400787353516,1200.5800895690918,1067.0600776672363,1104.2200660705566,1079.5600662231445,1103.6400756835938,1104.1200675964355,1172.7000846862793,1090.600082397461,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/14:0),Cer,1098.5400733947754,1100.1600723266602,1068.2600784301758,1166.1800804138184,1085.5000801086426,1123.3000793457031,1111.740077972412,1124.9400825500488,1192.780086517334,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/15:0),Cer,1123.9400787353516,1098.5400848388672,1179.3800811767578,1094.7600746154785,1108.5000801086426,1069.780071258545,1101.520076751709,1165.3800735473633,1133.160083770752,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/16:0),Cer,1193.2000885009766,1382.0200958251953,1221.100082397461,1226.900074005127,1088.9400825500488,1096.7200775146484,1205.0600891113281,1188.0800819396973,1194.1400833129883,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/17:0),Cer,1147.6400756835938,1070.5200729370117,1101.1400833129883,1230.6400833129883,1139.8200798034668,1069.880084991455,1143.7800827026367,1153.140079498291,1218.3200798034668,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/18:0),Cer,1072.7400741577148,1100.6000785827637,1083.5600776672363,1132.820083618164,1120.4000816345215,1097.2800827026367,1135.7600746154785,1188.7000694274902,1150.4200897216797,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/19:0),Cer,1114.6000785827637,1115.9400787353516,1067.4600715637207,1179.04008102417,1074.060073852539,1069.680076599121,1088.940086364746,1104.2200775146484,1183.920078277588,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/20:0),Cer,1173.8400802612305,1148.2000846862793,1195.240077972412,1245.0800743103027,1074.400074005127,1135.0200843811035,1173.260082244873,1265.4000968933105,1093.3800773620605,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/21:0),Cer,1346.4400901794434,1342.840087890625,1295.000099182129,1578.4801216125488,1453.7201042175293,1205.5800895690918,1568.3400993347168,1883.2601318359375,2406.4201736450195,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/22:0),Cer,1272.3200759887695,1276.0400924682617,1261.140079498291,1410.040096282959,1404.3801040649414,1258.6601028442383,1269.420078277588,1147.5200843811035,1226.0600852966309,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/23:0),Cer,1219.1600875854492,1344.6400871276855,1200.840087890625,1397.920078277588,1143.8600807189941,1173.4800910949707,1264.4200973510742,1190.9400825500488,1203.240089416504,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/24:0),Cer,1203.6200790405273,1096.7000770568848,1197.2000885009766,1309.6600875854492,1090.6400718688965,1107.680088043213,1158.9800872802734,1248.3000831604004,1243.840087890625,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/25:0),Cer,1432.8601036071777,1522.740104675293,1222.740077972412,1391.6200981140137,1177.6800651550293,1306.6400833129883,1554.440113067627,1246.8400802612305,1407.840103149414,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/26:0),Cer,1149.9600791931152,1352.760108947754,1086.2800788879395,1162.3000717163086,1074.2600746154785,1113.4000816345215,1303.6800918579102,1153.4800834655762,1295.7600898742676,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/27:0),Cer,1088.2000770568848,1069.6200866699219,1150.4600868225098,1097.140079498291,1139.720085144043,1068.62007522583,1074.560073852539,1245.8400840759277,1095.5800819396973,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/29:0),Cer,1142.1800689697266,1105.7800788879395,1067.3600845336914,1075.5400695800781,1110.560073852539,1102.3800773620605,1163.4600830078125,1117.480068206787,1077.7600784301758,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/30:0),Cer,1088.820083618164,1112.100082397461,1067.3800735473633,1074.8600807189941,1198.820083618164,1091.0000801086426,1164.100082397461,1076.0800743103027,1067.5000801086426,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/31:0),Cer,1162.2400703430176,1168.8400917053223,1089.6000785827637,1122.780086517334,1073.9200706481934,1069.7800788879395,1198.2200775146484,1241.7400741577148,1104.7400856018066,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/32:0),Cer,1127.7400665283203,1091.200080871582,1067.3000793457031,1074.7200775146484,1104.9000701904297,1069.440071105957,1214.9400825500488,1075.9600677490234,1068.5200805664062,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/h17:0),Cer,1184.3000869750977,1090.960075378418,1067.500072479248,1115.0200729370117,1074.3800621032715,1173.1000862121582,1075.6000671386719,1075.6000862121582,1167.5000801086426,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/h24:0),Cer,1072.7200736999512,1135.7200889587402,1087.160068511963,1136.4000701904297,1150.4800834655762,1073.3600616455078,1161.4600791931152,1118.280071258545,1140.8800773620605,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:0/h26:0),Cer,1174.5600929260254,1098.4400749206543,1067.9000816345215,1075.5400772094727,1093.6000900268555,1070.0000762939453,1130.0400695800781,1081.6000709533691,1164.580078125,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/12:0),Cer,1143.700080871582,1087.8000755310059,1125.9800834655762,1134.820068359375,1111.7600746154785,1165.9400825500488,1097.3200759887695,1106.1600799560547,1152.7200889587402,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/14:0),Cer,1111.3000679016113,1112.9200820922852,1077.6600646972656,1165.9000854492188,1089.1200790405273,1176.1800804138184,1216.7200927734375,1247.920078277588,1189.480094909668,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/16:0),Cer,2855.4201736450195,1959.760124206543,1805.8001174926758,3864.160343170166,2305.2001457214355,3401.120319366455,1756.9001159667969,3508.460247039795,1420.4000968933105,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/17:0),Cer,1158.6000862121582,1182.9600791931152,1121.280071258545,1149.760082244873,1175.460075378418,1173.0600776672363,1202.3000679016113,1240.220085144043,1364.840103149414,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/18:0),Cer,1301.4200744628906,1395.1401023864746,1380.2200965881348,1196.0600852966309,1228.4200859069824,1278.0800971984863,1575.5401077270508,1397.8800811767578,1318.020092010498,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/18:1(9Z)),Cer,1322.8800964355469,1183.240089416504,1125.5000648498535,1099.1000785827637,1121.9400825500488,1097.5600776672363,1181.2200889587402,1217.4000778198242,1313.080078125,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/19:0),Cer,1072.260082244873,1299.280101776123,1162.420093536377,1141.4200744628906,1113.720085144043,1226.1400909423828,1155.5000762939453,1096.9600830078125,1153.1000938415527,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/20:0),Cer,1218.100082397461,1832.6401443481445,1766.7801322937012,2263.040138244629,1315.360092163086,1327.1000900268555,1357.700096130371,2079.6001319885254,1307.2400970458984,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/22:0),Cer,10374.300533294678,12541.600975036621,6166.1004638671875,9529.640838623047,3779.9402503967285,4694.4003829956055,5865.660507202148,7339.24040222168,1223.9200859069824,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/23:0),Cer,2817.8401794433594,3377.380298614502,2502.68017578125,4474.400386810303,2503.440158843994,1843.6001205444336,1928.280117034912,2573.8001594543457,1102.9600791931152,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/24:0),Cer,7233.960220336914,8698.48091506958,4470.560279846191,8349.880661010742,3960.7802658081055,4206.960235595703,3733.1401901245117,5355.700378417969,1340.4000930786133,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/24:1(15Z)),Cer,11085.380794525146,12728.280838012695,6957.280521392822,14502.32071685791,5685.040500640869,5054.220352172852,5264.8602867126465,8995.56037902832,1335.06010055542,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/25:0),Cer,1386.6200866699219,1315.6400985717773,1225.0001029968262,1399.9000968933105,1163.5200843811035,1212.5400848388672,1259.2000885009766,1367.6600914001465,1398.7601051330566,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/26:0),Cer,1326.1000900268555,1306.6200828552246,1135.8000869750977,1091.8200759887695,1122.62007522583,1212.1000938415527,1347.3000946044922,1242.5800895690918,1330.0600967407227,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/26:1(17Z)),Cer,1219.8200759887695,1264.8600883483887,1067.7800827026367,1118.0000762939453,1099.1000747680664,1118.7000885009766,1137.600082397461,1221.6800918579102,1205.2400970458984,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/27:0),Cer,1092.1400871276855,1132.200080871582,1066.8800811767578,1096.0400848388672,1074.0800704956055,1102.080093383789,1105.5600814819336,1155.2600746154785,1146.6400833129883,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/28:0),Cer,1105.5600814819336,1096.8400802612305,1113.4200592041016,1074.8800735473633,1115.04008102417,1192.720085144043,1175.2400856018066,1249.300090789795,1094.1200790405273,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/29:0),Cer,1092.8200874328613,1069.7400741577148,1072.6600799560547,1075.3200798034668,1074.0000839233398,1069.7200736999512,1107.2800674438477,1106.400074005127,1106.2000846862793,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/2:0),Cer,1317.7400817871094,1126.4800643920898,1078.1200790405273,1154.2400741577148,1203.1600875854492,1167.4200820922852,1229.8600730895996,1142.400074005127,1208.8400840759277,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/30:0),Cer,1072.9600830078125,1187.0200843811035,1100.0600852966309,1092.960075378418,1086.4400787353516,1069.4600830078125,1105.1000785827637,1076.0200653076172,1074.5600814819336,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/31:0),Cer,1072.5800666809082,1070.6000747680664,1067.9200820922852,1205.1200790405273,1073.5200729370117,1069.7600784301758,1074.6400718688965,1155.140079498291,1162.480094909668,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/32:0),Cer,1116.8200721740723,1070.640079498291,1106.460090637207,1074.7600708007812,1153.5000839233398,1069.3800811767578,1103.7800827026367,1173.880084991455,1067.7200736999512,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/33:0),Cer,1163.460090637207,1102.2600860595703,1068.0000801086426,1076.9000854492188,1180.6400756835938,1070.6200790405273,1108.3600730895996,1133.6400756835938,1107.6800804138184,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/34:0),Cer,1112.3400802612305,1070.3200721740723,1109.2400741577148,1109.1400756835938,1105.3200798034668,1113.7400817871094,1079.4400672912598,1163.8200798034668,1116.6600799560547,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:1/35:0),Cer,1073.460075378418,1094.820068359375,1127.840087890625,1100.220085144043,1075.54008102417,1111.2800788879395,1089.7000770568848,1139.460075378418,1165.980079650879,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:2/14:0),Cer,1125.54008102417,1171.5200843811035,1109.9400749206543,1089.2600708007812,1074.0400695800781,1095.6200790405273,1246.8400764465332,1173.2800827026367,1157.04008102417,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:2/15:0),Cer,1095.260066986084,1086.5400772094727,1067.2400856018066,1128.220069885254,1074.3600730895996,1069.2000846862793,1088.9000701904297,1139.0000839233398,1068.1600761413574,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
Cer(d18:2/16:0),Cer,1176.6800956726074,1098.6000747680664,1109.700080871582,1227.8200759887695,1147.940071105957,1133.9400787353516,1111.1800651550293,1276.960090637207,1198.8400802612305,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
