Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
"[TG(64:13),TG(63:6)]_FA14:0",TAG,1014.0800666809082,1013.1600761413574,1012.2200660705566,1012.4000701904297,1050.4200820922852,1072.7400741577148,1014.380069732666,1016.2400741577148,1012.8200721740723,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA16:0",TAG,1030.2600708007812,1035.02006149292,1003.640064239502,1028.5600700378418,1000.9800720214844,1002.1800689697266,1002.680061340332,1003.5000686645508,1011.9800758361816,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA16:1",TAG,1050.300064086914,1055.5600776672363,1051.3000717163086,1049.7400665283203,1063.8200798034668,1064.6400909423828,1052.2400703430176,1050.4000663757324,1112.4600791931152,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA18:0",TAG,1012.1000709533691,1011.9000701904297,1012.3600730895996,1009.5200691223145,1010.960075378418,1011.380069732666,1054.6200714111328,1015.160083770752,1012.2800712585449,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA18:1",TAG,1090.8000755310059,1056.1000747680664,1052.12007522583,1054.0600814819336,1077.700065612793,1047.4600715637207,1069.5200805664062,1050.2400703430176,1053.6400718688965,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA18:2",TAG,1128.4200706481934,1166.5600776672363,1130.3800735473633,1125.200065612793,1126.0400772094727,1129.460075378418,1126.6600723266602,1126.9000854492188,1129.0000762939453,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA18:3",TAG,1208.940086364746,1210.1400756835938,1208.240089416504,1245.2800941467285,1210.6800804138184,1208.5200881958008,1213.2000923156738,1214.3600807189941,1237.1800689697266,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA20:4",TAG,1291.2200927734375,1303.8400764465332,1375.5000915527344,1289.8000946044922,1294.6800956726074,1312.720085144043,1322.9000816345215,1290.6800918579102,1289.0600814819336,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA22:5",TAG,1438.740104675293,1534.9401168823242,1419.3800964355469,1448.7001113891602,1417.2600936889648,1417.180103302002,1462.5200958251953,1482.3200988769531,1418.4401054382324,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:13),TG(63:6)]_FA22:6",TAG,1550.2201080322266,1572.2401123046875,1596.7401123046875,1634.0801086425781,1542.1401062011719,1635.6601219177246,1594.720115661621,1576.520107269287,1613.480110168457,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA14:0",TAG,1013.960075378418,1012.8800659179688,1019.7400741577148,1012.2800750732422,1013.2400817871094,1013.0200691223145,1013.5000686645508,1015.7400703430176,1013.2200736999512,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA16:0",TAG,1007.9800758361816,1019.6200714111328,1035.5600662231445,1007.2400741577148,1001.0600662231445,1002.7600708007812,1002.8400688171387,1002.9200630187988,1011.2200622558594,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA16:1",TAG,1049.6000747680664,1055.7400741577148,1052.8000755310059,1050.500087738037,1051.360065460205,1052.700065612793,1052.1800727844238,1050.6000671386719,1067.020076751709,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:0",TAG,1011.5600662231445,1010.6800727844238,1012.1600723266602,1008.7600784301758,1010.8600578308105,1011.0400695800781,1012.5400695800781,1015.7000770568848,1064.1400756835938,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:1",TAG,1054.8600845336914,1057.0400848388672,1052.8200759887695,1053.62007522583,1046.1200637817383,1098.6400680541992,1048.640079498291,1049.5800743103027,1054.2600746154785,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:2",TAG,1128.3400764465332,1128.1800804138184,1159.8800773620605,1125.060073852539,1126.2000885009766,1158.9600791931152,1127.4400787353516,1127.4800758361816,1149.3400688171387,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA18:3",TAG,1209.440086364746,1210.1400833129883,1221.4800987243652,1242.7200965881348,1211.7000732421875,1209.6600761413574,1213.6000709533691,1213.9200859069824,1229.720085144043,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA20:4",TAG,1306.8600845336914,1295.3800926208496,1326.5400886535645,1302.400104522705,1328.5600814819336,1344.4200897216797,1314.360092163086,1290.7800979614258,1289.400089263916,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA22:5",TAG,1421.080093383789,1444.2201080322266,1447.200096130371,1437.3200988769531,1415.60009765625,1463.5401039123535,1418.3801078796387,1421.420093536377,1418.0800971984863,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:14),TG(63:7),TG(62:0)]_FA22:6",TAG,1555.660099029541,1538.9001121520996,1545.0200996398926,1639.6801071166992,1580.0001068115234,1535.0801086425781,1605.500099182129,1541.2001037597656,1539.1801109313965,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA14:0",TAG,1013.2800674438477,1013.1200714111328,1012.6200714111328,1011.6800727844238,1012.7600746154785,1040.5400733947754,1014.0200729370117,1014.9200820922852,1013.6200752258301,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:0",TAG,1007.6000671386719,1005.4400749206543,1032.1200790405273,1007.3600616455078,1000.940071105957,1002.8000640869141,1003.1000633239746,1003.6800765991211,1031.4600791931152,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA16:1",TAG,1067.9600791931152,1055.6000633239746,1050.7400703430176,1049.6600723266602,1051.0800704956055,1052.060073852539,1073.1600875854492,1049.440071105957,1079.7800674438477,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:0",TAG,1012.3600616455078,1010.820068359375,1012.0000648498535,1012.9600639343262,1011.2000694274902,1028.1400756835938,1011.9400787353516,1015.760066986084,1038.7400703430176,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:1",TAG,1055.1200714111328,1055.7800750732422,1083.1400833129883,1100.8000793457031,1046.7000694274902,1047.3800811767578,1048.660068511963,1049.0200805664062,1104.9000663757324,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:2",TAG,1127.6400756835938,1127.7800788879395,1130.720069885254,1125.4400749206543,1147.920078277588,1129.4400825500488,1127.4600830078125,1126.980079650879,1165.8000755310059,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA18:3",TAG,1248.5600852966309,1210.1000862121582,1249.3600769042969,1239.6400871276855,1212.100082397461,1209.400074005127,1214.460075378418,1213.780071258545,1214.0000762939453,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA20:4",TAG,1318.620101928711,1294.5400848388672,1293.2800788879395,1289.5000953674316,1317.5400772094727,1312.1200942993164,1290.1400909423828,1290.8600997924805,1288.8200874328613,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:5",TAG,1376.800090789795,1409.9001121520996,1378.0200958251953,1390.1601028442383,1374.3400993347168,1376.2200927734375,1375.8800888061523,1380.0000953674316,1375.5200996398926,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:15),TG(63:8),TG(62:1)]_FA22:6",TAG,1568.180103302002,1565.1601104736328,1553.3201026916504,1678.9001121520996,1542.3201065063477,1557.0001068115234,1542.0601081848145,1540.3200988769531,1540.2401123046875,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA14:0",TAG,1016.4200668334961,1012.7000732421875,1012.7400665283203,1034.8400650024414,1013.6400680541992,1012.5600776672363,1014.9200668334961,1015.7800827026367,1013.4400749206543,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:0",TAG,1007.6000747680664,1006.7000617980957,1009.5400733947754,1007.9800720214844,1000.9600677490234,1001.320068359375,1002.260066986084,1003.3000679016113,1010.6200714111328,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA16:1",TAG,1051.1200637817383,1055.04008102417,1086.8200721740723,1050.440071105957,1050.4200630187988,1052.0600814819336,1052.8000679016113,1049.1400756835938,1047.7600631713867,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:0",TAG,1012.4200630187988,1010.3200759887695,1012.1000785827637,1009.240062713623,1010.2800750732422,1011.5200653076172,1011.5200691223145,1014.6200790405273,1144.2000770568848,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:1",TAG,1075.7800827026367,1075.2200775146484,1070.6200790405273,1057.2600746154785,1061.8600807189941,1047.9400672912598,1049.1400680541992,1049.4400749206543,1097.760082244873,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:2",TAG,1128.5400733947754,1128.740077972412,1143.940071105957,1126.6600723266602,1125.7200813293457,1134.8600730895996,1144.4600791931152,1140.4400787353516,1130.1600799560547,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA18:3",TAG,1308.0200881958008,1233.900089263916,1208.6400833129883,1223.5000762939453,1211.1200866699219,1209.3600807189941,1263.0400772094727,1214.640079498291,1214.240089416504,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA20:4",TAG,1291.4200897216797,1294.8400917053223,1296.660083770752,1288.7400856018066,1301.7000885009766,1295.1400871276855,1289.3800964355469,1291.340087890625,1288.7400856018066,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:5",TAG,1420.340103149414,1378.04008102417,1377.8800964355469,1409.660099029541,1374.8800926208496,1373.0800895690918,1375.3400917053223,1445.1601028442383,1375.700096130371,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:16),TG(63:9),TG(62:2)]_FA22:6",TAG,1580.060115814209,1567.6801071166992,1556.7601013183594,1561.8601150512695,1574.4401016235352,1535.6801071166992,1566.8801193237305,1541.9201126098633,1539.7801094055176,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA14:0",TAG,1029.9200706481934,1012.9200744628906,1012.2200660705566,1012.9000663757324,1013.4000778198242,1012.7800712585449,1014.0400695800781,1015.700080871582,1013.7200698852539,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:0",TAG,1008.1600685119629,1006.680061340332,1003.240062713623,1006.5800590515137,1000.1400756835938,1002.6000709533691,1009.9200706481934,1003.760066986084,1011.4600715637207,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA16:1",TAG,1050.660068511963,1055.8600692749023,1052.260066986084,1052.580078125,1049.9400787353516,1051.9600715637207,1052.120059967041,1096.7000846862793,1047.4000701904297,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:0",TAG,1012.4600677490234,1010.9600715637207,1044.0000762939453,1042.6000709533691,1010.4200820922852,1010.7200736999512,1012.0200729370117,1015.6400718688965,1012.380069732666,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:1",TAG,1054.0400772094727,1055.6000747680664,1052.7400741577148,1054.1000747680664,1106.9600715637207,1089.3400573730469,1048.1800651550293,1049.1400756835938,1077.2800674438477,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:2",TAG,1128.4400825500488,1128.0000801086426,1130.120059967041,1125.5400695800781,1126.000072479248,1175.0200729370117,1126.3200874328613,1127.7800827026367,1149.380084991455,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA18:3",TAG,1231.0200805664062,1234.2800788879395,1208.6200828552246,1207.9800910949707,1239.1400871276855,1239.3000793457031,1214.4200820922852,1225.980079650879,1217.7800750732422,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA20:4",TAG,1292.2600860595703,1301.6800918579102,1293.520092010498,1398.3600883483887,1294.720085144043,1297.4000816345215,1289.860107421875,1290.9400939941406,1288.3800888061523,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:5",TAG,1406.2400970458984,1377.0800895690918,1376.5801010131836,1373.5000915527344,1374.7601013183594,1374.3000984191895,1377.400089263916,1379.5800971984863,1375.0401039123535,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:17),TG(63:10),TG(62:3)]_FA22:6",TAG,1574.6401100158691,1539.6201057434082,1544.4001121520996,1541.8001098632812,1540.6200981140137,1535.8001136779785,1592.0801086425781,1541.0601043701172,1540.540096282959,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA14:0,TAG,1013.9400672912598,1012.6200752258301,1013.4200706481934,1011.9200630187988,1012.9800796508789,1040.3200759887695,1013.8000717163086,1015.6800842285156,1012.9800682067871,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA16:0,TAG,1007.8600769042969,1006.9400749206543,1003.9000663757324,1006.8000717163086,1013.1000823974609,1002.760066986084,1002.3200759887695,1003.0200691223145,1011.5600738525391,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA16:1,TAG,1050.8400802612305,1055.3000755310059,1052.1800842285156,1050.280071258545,1050.4600830078125,1073.6600761413574,1051.8400764465332,1050.560073852539,1047.680076599121,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA18:0,TAG,1012.1200752258301,1010.4400634765625,1012.9200706481934,1009.6600723266602,1011.380069732666,1011.4000701904297,1012.2200698852539,1014.4800682067871,1011.4200744628906,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA18:1,TAG,1076.080078125,1055.740077972412,1052.5600662231445,1054.0800743103027,1149.5600776672363,1047.6000709533691,1087.0000686645508,1049.2400741577148,1054.0200691223145,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA18:2,TAG,1127.200080871582,1129.1000747680664,1130.1600723266602,1125.420078277588,1144.1200942993164,1178.8400802612305,1127.0000762939453,1126.7800903320312,1129.860065460205,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA18:3,TAG,1270.5400924682617,1209.3800811767578,1208.9800834655762,1208.7400932312012,1211.2200660705566,1207.8600807189941,1214.6400871276855,1214.7000770568848,1214.820068359375,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA20:4,TAG,1291.6400909423828,1329.8400802612305,1293.0600891113281,1288.6600952148438,1295.1400833129883,1294.860092163086,1290.9800910949707,1290.7400970458984,1288.6600952148438,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA22:5,TAG,1417.8001022338867,1419.2000999450684,1418.5400886535645,1414.7401084899902,1416.320083618164,1415.4201049804688,1418.800090789795,1422.3800964355469,1436.1001052856445,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
[TG(64:6)]_FA22:6,TAG,1540.5800971984863,1539.4601097106934,1544.380111694336,1541.8401069641113,1555.8801078796387,1538.0801124572754,1542.8401222229004,1540.8401069641113,1540.0801124572754,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA14:0",TAG,1013.3400726318359,1024.060073852539,1012.9000778198242,1012.5400733947754,1016.880069732666,1012.4600677490234,1053.0200691223145,1015.9000778198242,1044.5600662231445,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA16:0",TAG,1042.3800621032715,1068.2000732421875,1003.7200622558594,1016.9800720214844,1000.3400688171387,1018.6800727844238,1003.1400680541992,1002.640064239502,1011.9800720214844,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA16:1",TAG,1050.5600700378418,1056.140064239502,1052.2200775146484,1050.3000679016113,1051.0400772094727,1052.0200729370117,1053.1400718688965,1050.0200691223145,1048.2800674438477,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA18:0",TAG,1011.5000762939453,1010.8600730895996,1012.0600700378418,1009.4800720214844,1010.4200668334961,1010.8000755310059,1011.6600723266602,1015.8600730895996,1011.120059967041,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA18:1",TAG,1060.4800758361816,1056.4800872802734,1052.0400619506836,1053.520076751709,1046.6000785827637,1047.280071258545,1049.1000671386719,1049.180076599121,1053.9400634765625,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA18:2",TAG,1128.4200744628906,1128.5800743103027,1129.5000762939453,1125.920078277588,1125.4400825500488,1129.8400764465332,1126.9800834655762,1127.2200775146484,1129.7800750732422,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA18:3",TAG,1208.5200843811035,1209.520092010498,1208.0000801086426,1208.7800788879395,1211.5200881958008,1208.8600845336914,1214.2400856018066,1214.4600868225098,1215.0000686645508,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA20:4",TAG,1291.4400901794434,1294.200080871582,1293.420093536377,1289.300090789795,1303.580093383789,1295.7200927734375,1289.5800819396973,1289.2600898742676,1323.080093383789,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA22:5",TAG,1456.8400993347168,1418.7200889587402,1418.9201011657715,1415.6001091003418,1417.180103302002,1415.5200996398926,1419.180103302002,1428.9000968933105,1416.860092163086,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:7),TG(63:0)]_FA22:6",TAG,1541.0401153564453,1562.8401145935059,1544.6001052856445,1541.780101776123,1541.4201011657715,1535.2201080322266,1541.5401153564453,1541.260108947754,1539.7201042175293,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:8),TG(63:1)]_FA14:0",TAG,1013.8200836181641,1012.8000717163086,1012.580078125,1012.4600601196289,1012.8000717163086,1012.1800689697266,1049.3600730895996,1016.440071105957,1042.5400733947754,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:8),TG(63:1)]_FA16:0",TAG,1007.820068359375,1006.1400756835938,1003.760066986084,1007.3200721740723,1026.8600692749023,1079.2600860595703,1009.9800720214844,1004.2800674438477,1011.320068359375,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:8),TG(63:1)]_FA16:1",TAG,1050.4600715637207,1055.6200637817383,1052.0400733947754,1050.460075378418,1050.9000778198242,1052.0600852966309,1052.260066986084,1049.9200820922852,1047.9400787353516,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:8),TG(63:1)]_FA18:0",TAG,1012.3600730895996,1011.5400695800781,1012.8600654602051,1009.8000717163086,1010.9600639343262,1011.7600708007812,1011.4600563049316,1015.3000717163086,1011.6000671386719,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"[TG(64:8),TG(63:1)]_FA18:1",TAG,1055.1400718688965,1056.480068206787,1057.220069885254,1054.420078277588,1046.6600723266602,1047.6600608825684,1048.3800659179688,1049.1400756835938,1054.9600639343262,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
