Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CE(19:0),CE,5612.640384674072,5717.040416717529,5377.520393371582,5419.540386199951,5708.520370483398,5525.100399017334,5846.760402679443,5571.8803787231445,5870.480422973633,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(20:0),CE,5629.360397338867,6243.540420532227,5409.220397949219,5488.040374755859,5751.560386657715,5587.660388946533,6718.320484161377,5696.620391845703,6720.020469665527,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(20:1),CE,5145.720344543457,5303.160385131836,5136.7003746032715,5327.360363006592,5419.42036819458,5294.440338134766,5364.300369262695,5201.240364074707,5242.600337982178,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(20:3),CE,5415.300369262695,5641.960346221924,5243.420398712158,5148.840351104736,5576.100379943848,5516.160385131836,5322.380344390869,5189.860370635986,5210.5203285217285,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(20:4),CE,10609.280780792236,9335.30058670044,6675.44051361084,6978.180469512939,7921.940567016602,6201.90043258667,6757.060501098633,6435.020469665527,5087.940326690674,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(20:5),CE,5510.220386505127,5469.46036529541,5237.240383148193,5215.740379333496,5588.320404052734,5398.220359802246,5625.640350341797,5383.280387878418,5478.1203689575195,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(22:0),CE,5198.880332946777,5178.080348968506,5226.900363922119,5274.380382537842,5395.300392150879,5215.420352935791,5325.860355377197,5252.720352172852,5398.320335388184,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(22:1),CE,5319.360382080078,5486.480365753174,5228.640365600586,5371.460395812988,5673.540370941162,5294.200344085693,5605.740379333496,5339.080360412598,5376.400363922119,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(22:2),CE,5153.240352630615,5187.040378570557,5111.600395202637,5188.3803787231445,5248.960388183594,5170.500358581543,5481.840377807617,5222.74036026001,5311.840347290039,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(22:3),CE,5125.260364532471,5164.660346984863,5055.720375061035,5147.940361022949,5079.180328369141,5093.760368347168,5195.52033996582,5195.660346984863,5172.860328674316,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(22:5),CE,5346.640380859375,5682.460430145264,5224.560386657715,5683.500392913818,5461.480388641357,5335.2603759765625,5380.8803787231445,5289.1803855896,5348.6803550720215,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(22:6),CE,8606.920528411865,9521.160682678223,7416.460548400879,7065.140483856201,8425.760643005371,7237.360492706299,8781.16061782837,6522.400463104248,5207.560356140137,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(24:1),CE,5217.360374450684,5290.420387268066,5180.440380096436,5191.780349731445,5305.780372619629,5208.440361022949,5215.48038482666,5193.180351257324,5273.300354003906,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(46:3;O2),CE,5118.440349578857,5069.060359954834,5063.960372924805,5081.540344238281,5079.440322875977,5095.9403648376465,5080.980323791504,5081.200366973877,5087.640342712402,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(48:3;O2),CE,5072.560333251953,5109.440349578857,5056.96036529541,5080.900341033936,5084.5403480529785,5069.3603439331055,5168.100322723389,5159.600353240967,5112.780349731445,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(50:3;O2),CE,5102.100353240967,5090.860363006592,5079.520366668701,5081.180347442627,5081.240345001221,5097.200328826904,5151.500331878662,5129.460350036621,5112.680362701416,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
CE(52:3;O2),CE,5066.380355834961,5126.920372009277,5075.300346374512,5100.740352630615,5107.820358276367,5066.720367431641,5138.4803466796875,5074.640312194824,5079.320339202881,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d12:0/14:0),Cer,1213.8800811767578,1080.060073852539,1256.54008102417,1229.8800964355469,1068.7800750732422,1185.5400848388672,1176.5400772094727,1065.2600555419922,1169.4600830078125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/16:0)",Cer,1071.1000785827637,1073.4200820922852,1145.660083770752,1139.4800910949707,1082.760082244873,1192.2800827026367,1074.9400787353516,1226.140079498291,1114.3600730895996,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,1102.0600814819336,1072.680076599121,1223.5800857543945,1176.2600860595703,1091.0200843811035,1159.6000785827637,1062.9200706481934,1108.04008102417,1081.5400772094727,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,1071.020076751709,1072.2800827026367,1205.1200790405273,1121.320083618164,1079.4400672912598,1104.0600700378418,1113.5200729370117,1065.1800918579102,1096.5000762939453,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d15:1/16:0),Cer,1147.3200721740723,1122.1800842285156,1235.5400848388672,1121.940086364746,1093.6000747680664,1130.2800827026367,1150.6800842285156,1082.420078277588,1156.460075378418,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/20:0)",Cer,1260.6200942993164,1202.160083770752,1383.8800926208496,1131.780086517334,1115.1600914001465,1223.0800704956055,2154.9401473999023,1142.420078277588,1147.9600791931152,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/22:0)",Cer,1156.640079498291,1132.2400741577148,1260.5200691223145,1178.6200981140137,1128.2200813293457,1135.6400871276855,1268.1800842285156,1144.8600730895996,1127.3000793457031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d16:1/17:0),Cer,1135.1200790405273,1094.9600791931152,1138.54008102417,1091.580078125,1064.3400802612305,1125.4600791931152,1118.9400749206543,1068.0400733947754,1133.320083618164,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d16:1/23:0),Cer,1071.560073852539,1126.8400802612305,1123.340087890625,1181.6200790405273,1078.2400817871094,1064.680076599121,1177.7600746154785,1128.1600761413574,1240.7400856018066,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/13:0),Cer,1071.2400817871094,1177.0600852966309,1120.3400764465332,1259.6400871276855,1064.1800727844238,1148.840072631836,1062.3200759887695,1088.6200866699219,1090.600082397461,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/14:0),Cer,1119.0000801086426,1127.140079498291,1266.6400871276855,1218.2200965881348,1090.880084991455,1196.6000900268555,1166.3600730895996,1238.4200820922852,1192.780086517334,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/15:0),Cer,1195.8200759887695,1072.12007522583,1106.3400840759277,1127.7400932312012,1065.820083618164,1074.12007522583,1062.580078125,1065.1000785827637,1133.160083770752,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/16:0),Cer,1219.5000915527344,1136.960075378418,1245.8200912475586,1126.4200820922852,1111.2800788879395,1488.020107269287,1116.740077972412,1282.6800994873047,1194.1400833129883,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/17:0),Cer,1071.820083618164,1072.4200630187988,1254.0800971984863,1226.6600914001465,1136.9800758361816,1158.5000762939453,1164.7000885009766,1077.780071258545,1218.3200798034668,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/18:0),Cer,1137.020076751709,1198.3400840759277,1128.6200675964355,1209.2000846862793,1064.560073852539,1189.54008102417,1089.1800689697266,1155.1600761413574,1150.4200897216797,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/19:0),Cer,1087.1400718688965,1138.5400733947754,1117.1200790405273,1155.460090637207,1064.580078125,1132.6600761413574,1063.220069885254,1077.2000846862793,1183.920078277588,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/20:0),Cer,1107.8400688171387,1135.640079498291,1220.2600784301758,1361.0401039123535,1065.2800788879395,1293.9200897216797,1195.1800727844238,1214.8600807189941,1093.3800773620605,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/21:0),Cer,1373.5600929260254,1857.8201293945312,1458.1800918579102,1547.1401329040527,1291.0600929260254,2183.1001358032227,1548.1401023864746,1425.900089263916,2406.4201736450195,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/22:0),Cer,1217.8600845336914,1416.7200965881348,1348.7000923156738,1356.900089263916,1233.1200828552246,1317.660099029541,1383.1801071166992,1121.1800804138184,1226.0600852966309,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/23:0),Cer,1130.4800758361816,1401.6200942993164,1127.6600723266602,1360.7200889587402,1148.5000839233398,1260.9800834655762,1332.1000862121582,1221.9001083374023,1203.240089416504,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/24:0),Cer,1225.9800872802734,1307.2000923156738,1168.380084991455,1226.4000816345215,1114.0200843811035,1352.5401077270508,1436.0600967407227,1172.9200744628906,1243.840087890625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/25:0),Cer,1227.3000831604004,1260.7800903320312,1382.6601104736328,1413.1001091003418,1131.5000762939453,1448.0001106262207,1324.2600936889648,1302.4601020812988,1407.840103149414,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/26:0),Cer,1150.220085144043,1239.0400886535645,1141.9600830078125,1318.0200843811035,1078.240077972412,1179.64009475708,1185.9200897216797,1182.6600646972656,1295.7600898742676,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/27:0),Cer,1146.0800857543945,1112.300064086914,1188.3600883483887,1090.8000793457031,1065.62007522583,1120.600082397461,1098.1200828552246,1065.4600715637207,1095.5800819396973,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/29:0),Cer,1071.7200775146484,1168.1600799560547,1136.1200790405273,1192.300090789795,1151.1400909423828,1170.4800720214844,1071.6000671386719,1115.180076599121,1077.7600784301758,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/30:0),Cer,1071.1200790405273,1072.520076751709,1072.7000770568848,1103.0400733947754,1065.6400871276855,1177.8600883483887,1115.860065460205,1065.2600708007812,1067.5000801086426,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/31:0),Cer,1123.8000831604004,1154.0400848388672,1091.680076599121,1191.3200874328613,1145.2400856018066,1173.280086517334,1196.4600791931152,1082.6400756835938,1104.7400856018066,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/32:0),Cer,1092.5600776672363,1095.140079498291,1073.740077972412,1118.500087738037,1064.9200744628906,1083.8400802612305,1097.1600761413574,1084.420066833496,1068.5200805664062,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/h17:0),Cer,1071.3000717163086,1185.2000999450684,1115.9800834655762,1089.9600791931152,1087.4600791931152,1147.160083770752,1145.240089416504,1064.8400764465332,1167.5000801086426,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/h24:0),Cer,1195.7200927734375,1078.3400802612305,1110.8800735473633,1078.9200820922852,1065.0400772094727,1153.7800827026367,1107.0600891113281,1226.7000923156738,1140.8800773620605,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/h26:0),Cer,1073.2000885009766,1118.2000732421875,1109.280071258545,1097.7800827026367,1065.080078125,1205.9400825500488,1097.0600662231445,1103.5400886535645,1164.580078125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/12:0),Cer,1197.820083618164,1119.760082244873,1182.8800773620605,1105.000072479248,1079.720085144043,1119.6000785827637,1126.6800804138184,1150.8800811767578,1152.7200889587402,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/14:0),Cer,1094.400074005127,1154.1200790405273,1159.9800758361816,1318.4200897216797,1125.0200805664062,1192.6000862121582,1143.1200828552246,1074.5800743103027,1189.480094909668,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/16:0),Cer,3514.3602981567383,3455.6202354431152,4311.080299377441,4436.560222625732,2777.320167541504,6142.360569000244,4971.480335235596,3980.6002807617188,1420.4000968933105,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/17:0),Cer,1171.6200828552246,1150.7400703430176,1320.2800903320312,1272.2000885009766,1096.4400787353516,1207.020092010498,1089.960075378418,1160.0400848388672,1364.840103149414,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/18:0),Cer,1454.0801086425781,1514.4001121520996,1757.9401206970215,1405.2800903320312,1474.240089416504,2042.8201370239258,1373.540096282959,1470.340103149414,1318.020092010498,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/18:1(9Z)),Cer,1179.6800804138184,1155.080078125,1252.600082397461,1568.300121307373,1092.1800842285156,1206.9800758361816,1125.8800888061523,1202.9600791931152,1313.080078125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/19:0),Cer,1123.04008102417,1095.7200813293457,1089.3400688171387,1182.3000946044922,1107.680076599121,1165.3200798034668,1173.5200805664062,1106.8400764465332,1153.1000938415527,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/20:0),Cer,1400.2401084899902,2765.1802253723145,2316.880168914795,1846.060131072998,1449.9401016235352,2064.4001502990723,2874.8801918029785,1712.600112915039,1307.2400970458984,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/22:0),Cer,7063.000450134277,18695.640758514404,6144.720539093018,10847.000900268555,6335.720302581787,19414.30142211914,16865.66114425659,4220.840301513672,1223.9200859069824,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/23:0),Cer,2885.2602195739746,4288.920223236084,2029.1001358032227,3358.6202087402344,2430.9601249694824,5157.600292205811,4085.880325317383,1648.3801231384277,1102.9600791931152,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/24:0),Cer,5899.620471954346,10714.060653686523,5335.440414428711,9608.140769958496,5193.900436401367,13171.081066131592,9140.620937347412,3140.600269317627,1340.4000930786133,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/24:1(15Z)),Cer,8760.400646209717,18286.44095993042,7030.960594177246,14916.581203460693,7589.640609741211,21064.141513824463,15453.601234436035,5473.0805015563965,1335.06010055542,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/25:0),Cer,1317.1800994873047,1611.9601211547852,1577.3601188659668,1580.4001159667969,1305.7400856018066,1824.0001220703125,1473.4201049804688,1287.3800964355469,1398.7601051330566,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/26:0),Cer,1196.4000816345215,1241.1800842285156,1187.5600814819336,1300.0600929260254,1109.2800827026367,1282.0800857543945,1403.0800857543945,1187.5200843811035,1330.0600967407227,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/26:1(17Z)),Cer,1167.1600914001465,1134.3000717163086,1135.5600814819336,1282.740089416504,1318.2800979614258,1164.8000755310059,1269.6800918579102,1156.8200798034668,1205.2400970458984,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/27:0),Cer,1085.8400802612305,1095.4400787353516,1091.8800811767578,1146.7600860595703,1092.2200736999512,1193.360092163086,1210.140079498291,1101.1200790405273,1146.6400833129883,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/28:0),Cer,1124.9800758361816,1203.8400917053223,1221.000087738037,1087.1000900268555,1078.8000831604004,1125.720069885254,1111.62007522583,1129.3800735473633,1094.1200790405273,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/29:0),Cer,1103.3400764465332,1119.8600769042969,1088.7000732421875,1101.340087890625,1065.3000793457031,1122.6200866699219,1090.720069885254,1065.6000785827637,1106.2000846862793,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/2:0),Cer,1158.6400871276855,1133.0600776672363,1142.1000671386719,1422.780101776123,1200.4200820922852,1072.6400718688965,1169.8400802612305,1161.200065612793,1208.8400840759277,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/30:0),Cer,1104.280086517334,1072.8800811767578,1127.4800758361816,1070.0600776672363,1112.7600898742676,1083.6800651550293,1139.600082397461,1064.4400749206543,1074.5600814819336,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/31:0),Cer,1103.220085144043,1073.280071258545,1112.2600784301758,1144.1800804138184,1065.4600715637207,1112.400074005127,1073.8000831604004,1064.4400787353516,1162.480094909668,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/32:0),Cer,1079.580078125,1161.6200866699219,1109.3000755310059,1069.200080871582,1100.840072631836,1172.2000885009766,1129.940086364746,1100.2800750732422,1067.7200736999512,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/33:0),Cer,1080.6200714111328,1141.1600723266602,1150.4200820922852,1071.6200790405273,1105.9800758361816,1081.8800811767578,1179.3000831604004,1071.6000709533691,1107.6800804138184,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/34:0),Cer,1212.3800773620605,1207.820083618164,1189.0800666809082,1223.9200820922852,1104.5600700378418,1189.3600730895996,1208.2800750732422,1113.8800773620605,1116.6600799560547,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/35:0),Cer,1072.1000709533691,1150.3800888061523,1084.3800773620605,1197.7200965881348,1157.62007522583,1140.9000854492188,1149.1600799560547,1133.7200736999512,1165.980079650879,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:2/14:0),Cer,1118.680076599121,1108.4800643920898,1130.760082244873,1173.8200759887695,1103.560073852539,1095.1200828552246,1198.8200759887695,1107.580078125,1157.04008102417,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:2/15:0),Cer,1071.5000801086426,1073.2600784301758,1107.0200729370117,1177.8800926208496,1176.4200744628906,1081.580078125,1062.1800689697266,1140.8200874328613,1068.1600761413574,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:2/16:0),Cer,1349.9000930786133,1239.480079650879,1441.2801055908203,1289.14009475708,1163.3600883483887,1159.9400825500488,1098.460075378418,1212.7200813293457,1198.8400802612305,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:2/18:1),Cer,1113.5200729370117,1098.8000755310059,1141.12007522583,1287.1000785827637,1064.980079650879,1081.9800834655762,1083.480079650879,1079.880069732666,1230.9200897216797,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
