lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x
C16:0,-0.3941712945093744,13.050965171469578,0.8677274632247616,0.3515852120493182,0.996791623254679,FA,5640369.882202148,4770426.859680176,5113027.0029296875,5203453.786987305,4963816.8505859375,5209465.770996094,6342494.019042969,6190052.529174805,3408274.16986084
C16:1,-0.4806250308943277,9.214251792916091,1.2820322406196283,0.25752151625070313,0.996791623254679,FA,511186.95458984375,337791.1852722168,369540.04608154297,393367.20880126953,404695.2286376953,522318.49853515625,523826.4978332519,475501.1088256836,161706.47105407715
C17:0,-0.5377436005542238,11.344315390364162,1.5980424354638667,0.2061808469085865,0.996791623254679,FA,1991620.5350952148,1509075.458984375,1576281.3630065918,1831251.682800293,1952648.1799316409,2260687.88079834,2055697.992553711,1811502.19921875,741267.45263671875
C17:1,-0.5853507013542276,9.963508995351308,1.886649053049041,0.16958035987628403,0.996791623254679,FA,628173.3426513672,329672.4630126953,1278099.8942260742,1070197.302734375,839501.0828857422,714101.8265991211,861447.4649658203,579743.8011474609,172610.33242797852
C18:0,0.6123779227460043,13.227906602545998,2.2101359522021653,0.13710658780184767,0.996791623254679,FA,11906935.778808594,13004.70086288452,11930306.547519684,7970.400573730469,7948.500526428223,7958.540504455566,13695625.021362305,12505735.22674179,5543847.183898926
C18:1,0.5452750133972769,9.468570235997502,1.7480973033161717,0.1861161067336318,0.996791623254679,FA,1269482.4680786133,15387.740982055664,1058808.2702026367,7970.760578155518,7946.760551452637,9939.86066055298,1626866.467254639,1097749.0740356443,238230.0756225586
C18:3,0.8472146311875873,9.431985084148739,4.25985151695204,0.03902333221684713,0.996791623254679,FA,1054323.3951416016,331446.56226730347,1023084.5708618164,12520.480884552002,21448.661544799805,273185.3410682678,1079039.4757080078,900973.9652099608,231365.0361328125
C18:4,0.8955355031312731,9.717512979193396,4.765171837905655,0.029041160170514994,0.996791623254679,FA,403199.9313354492,134691.26972198486,3136273.7321777344,30201.92222976685,1258506.1556625366,414682.72622680664,571434.2774658203,318459.9401245117,127843.58934020996
C22:0,-0.9535167042030733,13.1911133368782,4.857200097997888,0.027530980387149264,0.996791623254679,FA,6921673.673706055,4582128.799743652,5979070.086975098,3610485.279663086,5792852.909423828,21887110.60168457,12776242.21246338,5905511.96685791,1157658.540374756
C22:1,-0.6795765409780733,10.727150162723442,2.524239941747509,0.11210878698966903,0.996791623254679,FA,1382191.5220031738,644429.5062255859,1700547.3732299805,702745.2961730957,1278698.0388183594,3081707.002746582,2300666.792984009,1102661.9021606443,229673.77950286865
C22:4,-0.2585373437104462,9.638412610458138,0.37680544509203173,0.5393178862038666,0.996791623254679,FA,966979.874206543,443584.5347747803,673889.4883880615,450654.7108306885,610764.4644470215,771801.3889312744,950629.7321624756,677867.9466552734,124764.62767028809
C22:5,-0.2370057105416321,11.66525783791078,0.3171111317788018,0.5733489430576935,0.996791623254679,FA,3252209.494995117,1981739.3843688965,2260891.9842529297,1855717.818359375,2271461.3182373047,2570202.087402344,3166260.318359375,2365323.8599243164,891988.7594833374
C22:6,-0.46619650993852796,11.616653946268599,1.2075095853942912,0.27182590358063835,0.996791623254679,FA,3607529.3559265137,1565471.3551940918,2272931.2537231445,1550972.2059326172,2358323.10748291,4642534.292724609,3497903.9357299805,2264430.1189575195,497382.3003845215
C24:0,-0.3647672324166928,11.584150629161604,0.7446406872622902,0.388178343772371,0.996791623254679,FA,3295477.663192749,1396143.0941925049,3030488.0378570557,1537461.468536377,2384129.1679382324,3312126.487976074,4522434.924407959,2319367.687835694,479437.5157470703
C24:1,-0.4413327894173177,10.879314258318159,1.0841082270653715,0.29778033209435567,0.996791623254679,FA,2184860.599914551,887879.4108123779,1712541.969665527,967144.2251586914,1495068.3557281494,1628391.5757598877,3817323.358428955,1643920.98197937,195754.53366851807
C24:5,-0.2618770590605033,11.361215808970995,0.3865194656245876,0.5341346157516381,0.996791623254679,FA,2389622.010498047,1059367.071029663,3302428.7809906006,1091810.442932129,2371646.8937835693,3038400.655517578,3056002.0457000732,1619711.4777832031,505308.3322067261
C24:6,-0.3645779276725959,11.667367430435295,0.7438779775984585,0.38842144846034654,0.996791623254679,FA,3935161.3294677734,1765865.7004394531,2625896.1870117188,2177599.8776245117,2352584.884185791,2857801.973953247,4701795.48576355,2875879.408706665,410689.5665740967
C26:0,-0.46109505430335895,11.750838507387266,1.1816696081586997,0.27701635847949385,0.996791623254679,FA,4076158.4682998657,1694315.3074417114,3180567.887145996,1662532.1993789673,2661764.729408264,4435005.944892883,6212331.099849701,2958540.1782684326,226402.69499206543
C26:1,-0.37116929123324316,11.121121510667091,0.7706612219699307,0.3800125757256104,0.996791623254679,FA,2798202.5333251953,1135425.6878356934,2091939.0358428955,1218606.377128601,1596803.379272461,2095534.2831878664,4189242.0046691895,2257006.506790161,154039.3702774048
C28:0,-0.2696940459668106,11.72719377470343,0.40972479437550646,0.5221092219053677,0.996791623254679,FA,4162727.565383911,2058818.8248138428,3327258.303062439,1871289.613197327,2507796.0084762573,2493590.6408081055,6716656.580554962,3478717.7237091064,219020.29445266724
C30:0,-0.20037866575164828,10.726742220210411,0.2272145890747198,0.6335969044353137,0.996791623254679,FA,2315310.631252289,1051967.9964370728,1632179.105331421,963920.726966858,1414726.5537109375,1471765.9649086,2726885.584213257,1634493.7113265991,86309.76607894897
C32:0,-0.21802618031452542,10.196355484856658,0.26868978921629605,0.6042120298186391,0.996791623254679,FA,1627699.7334861755,674255.7109146118,1068306.8522644043,617052.4268455505,948916.6138916016,1085336.266757965,1829811.9581756592,1120173.7230911255,91830.76600265504
C34:0,-0.05894368257313735,9.801200042328585,0.019835093011352,0.88799862160529075,0.996791623254679,FA,1373733.1092185974,435538.646736145,670095.0867462158,395020.4269104004,614758.1833648682,713739.3492202759,1177248.223892212,748467.0148620605,183767.97317123413
Cer(d14:1(4E)/20:0(2OH)),0.3512475708386039,7.567299415095612,0.7196228939064895,0.3962676346407777,0.996791623254679,Cer,352775.82652282715,73086.10520935059,268380.7786102295,68657.1651763916,74804.76531219482,127112.06813812256,240332.9359703064,270041.09938049316,22665.30173110962
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.400210097049297,7.737982453297363,0.936236921768284,0.3332474917761718,0.996791623254679,Cer,399143.76460266113,90379.16540145874,312446.2064971924,69396.50490951538,90127.72591018675,157517.05101394653,251760.8190383911,304336.2032775879,23079.261779785156
Cer(d14:1(4E)/22:0(2OH)),-0.08096398266452483,7.991549052064693,0.0373731880899868,0.8467072182655252,0.996791623254679,Cer,372991.6065979004,110971.12882995604,313618.48205566406,123990.26934051514,108466.08724594116,187768.1545791626,518153.685585022,318138.9407272339,18859.581451416016
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.044174079095018234,7.999768495898388,0.011149875215778593,0.9159053030619637,0.996791623254679,Cer,377232.78775787354,113693.5877342224,324953.6819000244,112786.28806304932,115140.52783203124,187876.89253234863,506033.11336517334,336023.8020324707,18640.501293182373
Cer(d14:1(4E)/24:0(2OH)),0.22092318906360486,7.31407352428451,0.2829360434107002,0.5947832556208099,0.996791623254679,Cer,263385.71856689453,65804.44498062134,205209.41325378415,68637.68503570557,66586.04413223267,115475.80862426758,182497.250705719,212505.51371765137,23699.421546936035
Cer(d14:1(4E)/26:0(2OH)),0.3179991807830901,8.365670787453729,0.5889558221133484,0.4428231801060589,0.996791623254679,Cer,622757.766204834,134602.33056259155,478519.29136657715,123723.5298461914,129456.11108779909,239321.95664215088,433500.66928482056,500490.36071777344,25092.061935424805
"Cer(d14:2(4E,6E)/16:0)",0.14539517523985476,6.2344264356893735,0.12207053498605092,0.7267995874101556,0.996791623254679,Cer,119912.78817749023,28356.36199951172,94451.76625061037,27265.281814575195,27359.98207473755,76736.06610107422,78512.24535751343,100248.8867340088,12206.180824279783
"Cer(d14:2(4E,6E)/18:0(2OH))",0.2703752893614764,6.49367182162492,0.4247867816470716,0.5145581458108838,0.996791623254679,Cer,149575.9296875,32009.761852264404,126570.34977722168,44656.10292816162,33245.88245391846,59452.70506286621,97914.74699783324,116825.24835968018,14287.901069641111
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.2791590946462071,6.5254462725307665,0.4530260816201235,0.5009014085433614,0.996791623254679,Cer,155693.68970489502,35189.50266647339,125872.8087234497,40767.68264389038,35022.562744140625,65054.70430755615,104934.10794067384,119844.18621826172,14161.921016693115
"Cer(d14:2(4E,6E)/18:1(9Z))",0.3015922811912406,6.494413646543798,0.5293186666040128,0.46689344708482333,0.996791623254679,Cer,148472.2914199829,36121.822299957275,125818.88802337646,37156.82290649414,36386.78240585327,57073.96413040161,106866.1282119751,119500.52767181396,14362.621101379396
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",0.20300692864656011,6.8153788763378,0.23868815890523365,0.6251552050491088,0.996791623254679,Cer,188818.4317932129,43126.8429145813,147192.49046325684,62647.46468734741,41729.303241729736,71998.22495651245,137520.5090827942,140958.93070220947,16032.781135559082
"Cer(d14:2(4E,6E)/20:1(11Z))",0.5278966821530321,6.871506310806973,1.637304133919315,0.20069575331872952,0.996791623254679,Cer,209008.81243896484,46899.643226623535,201100.43253326416,52747.06366729736,43012.74384307861,73514.56532669067,125433.96891021729,145361.8895149231,14277.061027526855
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.05157909936063101,6.720473779871833,0.015193983188510174,0.9018981452158832,0.996791623254679,Cer,145520.59129333496,37965.7424659729,117234.0676651001,75800.5252609253,34668.96262359619,73124.78454589844,102395.40769958496,125421.24992370604,20942.221519470215
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",0.02967402342981358,8.289883590315988,0.005052995998994447,0.9433305609413855,0.996791623254679,Cer,379141.7102661133,155309.17317199707,362981.6449584961,176787.4726409912,145639.56594085693,201743.1930847168,278794.8605041504,399497.83044433594,65333.784675598145
"Cer(d16:2(4E,6E)/24:0(2OH))",0.1931615862924813,7.7760386513847095,0.21599635042230148,0.6421075789719997,0.996791623254679,Cer,329887.26318359375,84716.7858581543,258482.49923706055,92116.8070526123,84180.66463470459,138001.89111328125,229088.6943359375,283192.8006591797,50378.10359573364
Cer(d18:0/14:0),-0.23000636251879691,2.887804991452868,0.29837013854904626,0.5849060061604728,0.996791623254679,Cer,5076.160377502441,3830.7802734375,4532.480304718018,3767.9802589416504,4343.260272979736,4237.900295257568,4303.880298614502,4569.320327758789,3531.0002479553223
Cer(d18:0/16:0(2OH)),-0.09090427236141431,3.180714096185337,0.04703835360746211,0.8282993144638081,0.996791623254679,Cer,8663.240585327148,4350.360332489014,7028.660446166992,4662.600341796875,4781.800350189209,6430.700500488281,5426.700416564941,7126.800582885742,3533.820243835449
Cer(d18:0/16:0),0.4525595489670684,4.665736576181363,1.1994995430757736,0.2734217264470226,0.996791623254679,Cer,40054.14290237427,15708.401275634766,34511.78246688843,11979.740753173828,19408.30140686035,14770.62098312378,17778.70115661621,23700.581497192383,4134.400283813477
Cer(d18:0/18:0(2OH)),-0.2781652660562244,2.9680841712219244,0.43505222338629324,0.5095202551919785,0.996791623254679,Cer,5599.100410461426,3866.0202713012695,4893.880367279053,4134.860290527344,4035.600311279297,4913.04035949707,4648.380336761475,5772.120403289795,3569.9002647399902
Cer(d18:0/18:0),0.37692447330960394,5.00760078489003,0.829479908576559,0.3624229619725567,0.996791623254679,Cer,58899.5630569458,13969.341011047363,46227.96329498291,11026.960899353027,21659.801639556885,28569.802112579346,24347.76180267334,38937.52300262451,3607.240249633789
Cer(d18:0/20:0(2OH)),-0.10934234761314877,3.112612471826722,0.06796980572808664,0.7943160034886472,0.996791623254679,Cer,7583.780490875244,4041.4202766418457,6214.900402069092,4368.600288391113,5077.460369110107,5272.5003662109375,4512.840354919434,6054.280422210693,3783.120265960694
Cer(d18:0/20:0),-0.13246109015652602,3.0233787258782057,0.09960067529590333,0.7523093665042172,0.996791623254679,Cer,7176.500476837158,3712.480255126953,5740.080406188965,4314.180294036865,4316.160285949707,4749.560371398926,4768.860366821289,5928.920375823975,3553.860244750977
Cer(d18:0/22:0(2OH)),-0.19677186973230884,3.0902708063094146,0.2189049304920161,0.6398755760644469,0.996791623254679,Cer,7341.680492401123,3839.300266265869,5711.860427856445,5108.600326538086,4484.560340881348,4746.320308685303,5535.100402832031,5458.020370483398,3723.94026184082
Cer(d18:0/24:0),-0.21591192252295313,3.2087904896389037,0.263275232223549,0.6078789025809324,0.996791623254679,Cer,8249.520568847656,5086.500324249268,5743.58044052124,5283.860374450684,5690.220401763916,5999.500415802002,6753.50044631958,6139.400417327881,3560.5202674865723
Cer(d18:0/26:0),-0.2703265255687139,3.018848711406039,0.4111161956018634,0.5214035116038844,0.996791623254679,Cer,6538.68045425415,3997.180274963379,4679.800323486328,4938.700347900391,4563.900314331055,4508.060298919678,4781.760360717773,5271.600368499756,3599.3002548217773
Cer(d18:0/h24:0),-0.04540159736078654,3.2579445085349557,0.011766637051849216,0.913619600046506,0.996791623254679,Cer,10651.36066055298,4615.180305480957,7056.040538787842,5074.580360412598,5218.980411529541,6176.440452575684,7261.540508270264,7154.840465545654,3490.580276489258
Cer(d18:0/h26:0),-0.11112708954260692,3.0763410390666506,0.07018732412022644,0.7910642315678187,0.996791623254679,Cer,5651.700382232666,4422.840305328369,5466.000408172607,4375.940299987793,4523.480327606201,3818.000255584717,4435.380298614502,5195.82035446167,4269.020305633545
Cer(d18:1/16:0),0.29787064147728143,5.220921565850039,0.5161906084567818,0.47247119914982477,0.996791623254679,Cer,75173.68560028076,17672.981071472168,36356.7225151062,13537.140907287598,31385.122219085693,23158.961868286133,33617.94189453125,41140.842487335205,5493.520320892334
Cer(d18:1/18:0),0.22823196543547455,5.199935084742086,0.3020376885378937,0.5826077841831009,0.996791623254679,Cer,92057.2255859375,10314.58074951172,30683.8420753479,11731.500869750977,18651.561222076416,30006.702068328857,48877.88250732422,51203.003688812256,3574.840259552002
Cer(d18:1/18:1(9Z)),0.34881535795406565,5.153505660477866,0.7095135754957482,0.3996053403415369,0.996791623254679,Cer,91641.66716384888,10037.040740966797,33251.662422180176,12179.460865020752,19371.081398010258,26044.20151519775,44383.58297729492,45685.64277648926,3572.0602531433105
Cer(d18:1/2:0),-0.24848218202285283,2.7556284971751652,0.34772979793704906,0.5554010581840619,0.996791623254679,Cer,3969.760269165039,3576.2602500915527,4035.2802810668945,3512.34024810791,3614.8402519226074,3764.2002601623535,3596.7602767944336,4059.0202980041504,3421.360244750977
Cer(d18:1/20:0),-0.18181276343613492,3.2698567408131303,0.18711030274099016,0.6653326490929957,0.996791623254679,Cer,10111.300632476808,4596.360301971436,6267.620460510254,5315.160343170166,5239.200328826904,6651.920497894287,6923.000511169434,7728.040500640869,3565.1202392578125
Cer(d18:1/22:0),0.18547020451025428,3.6970520128084914,0.19893685215234314,0.6555803602526108,0.996791623254679,Cer,19979.441261291504,5008.320327758789,10508.920722961426,6283.74044418335,7732.440521240234,7709.660614013672,8899.700611114502,10014.58081817627,4342.320339202881
Cer(d18:1/24:0),-0.05320182476501313,3.3464010069466665,0.0161507185642904,0.8988727456204617,0.996791623254679,Cer,11324.000801086426,5093.2603187561035,7528.700492858887,5000.32035446167,6226.980442047119,7279.200496673584,7436.3005867004395,7511.120468139648,3578.9202613830566
Cer(d18:1/24:1(15Z)),-0.14494792503979667,3.2747986204774358,0.11920466151658715,0.7298987040927364,0.996791623254679,Cer,9753.680667877195,4623.260330200195,7180.860450744629,5393.520416259766,5571.880397796631,6844.9804763793945,6909.3005447387695,6979.820419311523,3519.160255432129
Cer(d18:1/26:0),-0.17379486554980075,3.2728350077446384,0.17104836419906633,0.6791817690648089,0.996791623254679,Cer,8693.600589752197,4796.800308227539,6370.020484924316,5593.060340881348,4794.78031539917,6322.860382080078,5947.6404304504395,7038.280521392822,3988.48030090332
Cer(d18:1/26:1(17Z)),-0.20617926295695274,3.3650530693741563,0.24025953886297224,0.6240187249596404,0.996791623254679,Cer,8994.660640716553,5561.48042678833,7561.900588989258,6099.400482177734,5999.92041015625,7417.560527801514,7705.060512542725,7089.660572052002,3691.4802780151367
