lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0139,AK0140,AK0142,AK0157,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0141,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x
1-O-behenoyl-Cer(d18:1/16:0),-0.1837275530749,2.356821446991095,0.5771045362461678,0.44744949350986846,0.9972603099728947,Cer,5852.4604415893555,5428.220371246338,4118.460285186768,4033.060287475586,3878.980266571045,3938.7002754211426,5075.18034362793,4248.760307312012,4174.160293579102,5481.920394897461,4148.680309295654,4484.820323944092,4544.720314025879,5703.600429534912,3847.680278778076,5098.460361480713,4085.260284423828,4355.2003173828125,3895.660278320313,3839.480270385742,3850.560276031494,4372.38032913208,3583.220245361328
1-O-carboceroyl-Cer(d18:1/16:0),-0.233693919790551,2.3718481515478476,0.9332038641281457,0.33403178450695653,0.9972603099728947,Cer,5216.740371704102,4441.940341949463,3582.860237121582,4081.8003158569336,3601.680244445801,3718.3802642822266,4236.8803062438965,3969.8202781677246,3614.9802589416504,5576.680419921875,4055.040290832519,4270.400283813477,4074.4802780151367,5085.420352935791,3604.5002479553223,4713.260307312012,3759.620258331299,3836.640239715576,3713.360263824463,3989.080280303955,4237.000282287598,4758.760353088379,4646.720367431641
1-O-carboceroyl-Cer(d18:1/18:0),0.0218600719207642,2.8100158827857826,0.008178913640691121,0.9279396800636761,0.9972603099728947,Cer,8720.900714874268,8781.880512237549,5660.100425720215,4481.360313415527,4417.620300292969,7115.460487365723,6960.540477752686,7192.140544891357,6553.460472106934,9145.040660858154,6529.280418395996,7776.520538330078,5170.960353851318,10447.660861968994,4386.000316619873,4087.080265045166,5734.580436706543,6016.460430145264,4719.100315093994,4548.860317230225,6091.820507049561,6554.140449523926,5040.740333557129
1-O-cerotoyl-Cer(d18:1/16:0),0.04958536359959108,2.901051290479521,0.0420861211072463,0.8374556970494197,0.9972603099728947,Cer,13388.360912322998,7282.660499572754,4653.600318908691,5178.580360412598,4500.920333862305,7886.500576019287,7924.700550079346,8310.960536956787,6413.280429840088,13825.741111755371,7550.240520477295,5822.840404510498,7008.30041885376,10870.080791473389,4465.6003341674805,4538.020324707031,5729.80041885376,5406.520370483398,5366.040374755859,6589.520477294922,8394.460628509521,8751.120597839355,3809.9602699279785
1-O-cerotoyl-Cer(d18:1/18:0),0.243260694049071,3.1396603983508724,1.01195072888612,0.31443595792068896,0.9972603099728947,Cer,15794.281101226808,12557.66093826294,6038.360431671143,6661.160549163818,5982.820430755615,9755.960605621338,9653.100685119629,11369.340805053713,6788.320453643799,18681.461498260494,10655.400787353516,7811.040546417236,7670.940490722656,14279.840965270996,4956.40034866333,5092.980331420898,6426.820476531982,7214.720581054688,5952.080425262451,5984.720378875732,10750.760795593262,9342.600666046144,3463.6002349853516
1-O-eicosanoyl-Cer(d18:1/16:0),-0.28204834779719196,2.6301186306325124,1.358927047455893,0.2437235201920255,0.9972603099728947,Cer,6167.640422821045,5131.020397186279,3758.3402366638184,4268.620307922363,3823.8002700805664,4800.280372619629,4327.160327911377,4450.040294647217,4905.880352020264,5853.100387573242,3852.060295104981,4681.560306549072,4501.780342102051,7359.920520782471,3860.800262451172,5231.980365753174,4478.94030380249,4873.900314331055,4164.360324859619,4291.060306549072,4322.100303649902,5289.9403648376465,6539.220417022705
1-O-lignoceroyl-Cer(d18:1/16:0),-0.20446293912215419,2.2223269107070216,0.714486315703379,0.39795847488265174,0.9972603099728947,Cer,5089.660343170166,4048.440307617187,3764.140251159668,3621.5602645874023,3531.78023147583,4089.560306549072,4383.060298919678,3639.14026260376,4162.040302276611,4686.000328063965,4047.540290832519,4296.420307159424,3881.680290222168,5020.460350036621,3477.2602500915527,4503.680328369141,3710.9802589416504,3765.000278472901,3641.540294647217,3715.9402656555176,4020.000270843506,3772.820266723633,3428.300247192383
1-O-myristoyl-Cer(d18:1/16:0),-0.1614045259356134,2.4170812197938005,0.44549549642429653,0.5044818700207684,0.9972603099728947,Cer,5962.720432281494,5036.300392150879,4067.5402603149414,4023.940299987793,3897.800266265869,5093.560356140137,5236.600372314453,4900.880352020264,4447.700313568115,7014.3204917907715,4389.240291595459,4815.420322418213,4786.7603187561035,5587.720401763916,4100.400287628174,5547.440368652344,3571.2802658081055,4566.740303039551,4217.980293273926,4095.940307617187,4604.6203536987305,4845.1403465271,3470.2002601623535
1-O-palmitoyl-Cer(d18:1/16:0),-0.14612294163091621,2.8083845039143926,0.3652416711572073,0.5456094589788428,0.9972603099728947,Cer,9013.54067993164,5919.900444030762,5563.800373077393,5365.540367126465,4733.880352020264,4777.000354766846,5882.000411987305,4846.0003662109375,5167.520366668701,7208.8204917907715,4643.700305938721,4830.9203453063965,5631.440368652344,6407.380443572998,3930.26025390625,6120.620475769043,6000.080413818359,5189.2403564453125,4370.340328216553,5721.100395202637,4676.50036239624,6160.1803855896,6578.1604080200195
1-O-stearoyl-Cer(d18:1/16:0),-0.20479018527212564,2.4192574914010363,0.7169606717868469,0.3971426771133364,0.9972603099728947,Cer,6909.960479736328,5179.200378417969,3921.9202766418457,3975.2202911376953,3785.3402709960938,4733.940368652344,5179.940361022949,4175.380310058594,4884.260334014893,6096.280429840088,4892.620365142822,4695.420333862305,4115.5002937316895,6351.960472106934,3772.340259552002,6000.68045425415,3930.900283813477,4237.5002784729,4547.640350341797,4405.380332946777,4600.600368499756,4807.780326843262,3474.080253601074
1-O-tricosanoyl-Cer(d18:1/16:0),-0.15683452282050983,2.274833996571772,0.4205566364504705,0.5166594241240194,0.9972603099728947,Cer,4923.140335083008,4674.660354614258,3911.040256500244,3995.740306854248,3865.660255432129,3747.100273132324,4681.06033706665,3998.4402770996094,3961.74027633667,5636.340427398682,4099.060287475586,4487.660305023193,3799.940258026123,4586.880325317383,3639.680240631103,4657.500274658203,3852.88028717041,3911.7002754211426,3854.100273132324,3973.340278625488,3936.3802757263184,4180.200305938721,3450.9802436828613
1-O-tricosanoyl-Cer(d18:1/18:0),-0.1479248161268148,2.458945804268585,0.37418968977543443,0.5407293385249551,0.9972603099728947,Cer,5707.6403884887695,5767.840435028076,3879.5202598571777,4342.560329437256,3834.300254821778,4322.880317687988,4672.860336303711,4530.180316925049,3721.3802642822266,5268.840389251709,4539.620319366455,4772.9203453063965,4387.940299987793,5468.500392913818,3926.7002868652344,3862.220245361328,4343.600292205811,4604.360305786133,3940.320289611816,3994.320281982422,4166.780300140381,4440.880332946777,5073.480350494385
"12-Hydroxy-12-octadecanoylcarnitine, 3-hydroxyoctadecanoylcarnitine",-0.06350003343582623,10.702219798251003,0.06908337139475407,0.7926760945397638,0.9972603099728947,CAR,1773598.3264160156,1908898.225830078,1780104.4519042969,1550610.1850585938,1607952.223022461,1574604.4770507812,1668788.759399414,1667023.7607421875,1676924.242553711,1899879.3990478516,3586422.091796875,1577006.3580322266,1612063.1870117188,1500475.087890625,1717306.8571777344,1363540.2586669922,1757777.8254394531,1676762.3806152344,1624814.6600341797,1667559.6105957031,1540232.3978271484,1754820.5119628906,327414.4421424866
12:0 Cholesteryl ester,-0.06389759859205259,8.105552383272043,0.06994976510759443,0.7914099360428045,0.9972603099728947,CE,197343.87269592285,471268.27630615234,298812.02044677734,268495.21838378906,242585.5782470703,465737.71697998047,209393.3148803711,389253.7262573242,441917.8123779297,194175.07411956787,407434.0056152344,598244.0633544922,227487.03588867188,398535.74908447266,229821.15802001953,223862.7173461914,269168.78033447266,455271.31329345703,236617.29663085935,295166.44024658203,148931.1300354004,168155.63229370117,39510.122787475586
12:0 Cholesteryl ester_2,-0.05949901547000286,8.058503426045956,0.06065144731019245,0.8054692485151762,0.9972603099728947,CE,212127.47381591797,458960.1551513672,290198.66015625,255727.59649658203,243992.07678222656,449034.6315917969,208651.69500732425,376567.6844482422,420603.6680908203,179248.3526916504,389112.5859375,591483.5,220903.7758178711,385664.7283935547,224316.63671875,219080.65490722656,260093.65924072263,456787.8705444336,233148.5767211914,278028.11853027344,147104.23055267334,141982.01022338867,35601.32247543335
14:0 Cholesteryl ester,-0.07268104474334419,7.925578790603103,0.09049981153702902,0.7635427078330491,0.9972603099728947,CE,183002.45364379883,408192.8278808594,268446.0394897461,246201.1987915039,230769.0149230957,378208.78729248047,207351.1742477417,331379.9051513672,374032.8856201172,157515.33116149902,348061.6057739258,483184.1337585449,216050.85403442383,352738.62506103516,199976.6728515625,215724.45770263672,242793.93817138672,402353.0107421875,215567.55737304688,250779.65802001953,115021.12748718262,144252.42919921875,33731.72247314453
14:1 Cholesteryl ester,-0.08488140264267709,7.959269465696673,0.12342810565132822,0.7253457692453054,0.9972603099728947,CE,176190.29229736328,425408.9488220215,280941.0598754883,254350.15838623047,233648.6573791504,390806.02716064453,195130.0516357422,346504.4039916992,385376.1858520508,154538.83144378662,357291.26708984375,514558.01794433594,212410.25262451172,366456.5667114258,202104.05450439453,210948.05401611328,247640.47924804688,413623.6901245117,230008.0352783203,262053.49740600583,135030.92964935303,150148.43026733398,33754.40241241455
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester,0.04589727502477038,10.203887997396032,0.036092395864670834,0.8493248121525218,0.9972603099728947,CE,789697.7373046875,2066060.1552734375,1044348.4392089844,981364.465576172,1085904.9997558594,2288244.3125,711964.9705810547,2131322.0258789062,2176563.486328125,888156.2966918945,2696200.427001953,2238449.411376953,1079219.368774414,1898855.300048828,951385.714111328,740755.8956298828,1179149.8685302734,1986375.2338867188,1008463.2319335938,1246865.2530517578,797935.5003662109,704290.8534545898,82824.66579437256
15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester_2,0.039619635526013504,10.20366327495503,0.026894750430074055,0.8697341429152966,0.9972603099728947,CE,853634.3922119141,2037224.7944335935,1072148.2783203125,1006286.2724609376,1076666.1655273438,2290665.289794922,705245.588684082,2097052.1955566409,2198090.9572753906,819131.1392211914,2698124.3142089844,2232529.3186035156,1085620.9357910156,1885534.850097656,937100.14208984375,743276.1750488281,1167731.2667236328,2002967.8527832031,1032479.0349121094,1245769.4564208984,810840.9321746826,746897.0465087891,74475.86528015137
15:0 Cholesteryl ester,-0.14615642149193778,9.500930790714472,0.36585481529527897,0.5452724646808514,0.9972603099728947,CE,479322.4362182617,1055011.5732421875,798082.3576660156,750341.5529785156,781783.0134277344,1068373.348022461,490554.6734008789,984740.043701172,1039988.71484375,459047.3137817383,1155100.2397460938,1178369.2763671875,743461.3332519531,960665.4267578124,711950.09326171875,635065.9443359375,800429.5791015625,1045205.1755371094,772022.07080078125,801382.9323730469,312532.92054748535,417044.6669921875,89103.66654205322
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester,-0.07423201503357504,9.92883844572263,0.09440483722573845,0.7586502729382335,0.9972603099728947,CE,663684.3700561523,1542870.7221679688,986132.20751953125,924308.8635253906,1000389.56640625,1550921.1469726562,638353.2435302734,1482237.663330078,1527319.0380859375,736405.7332763672,1717050.1225585938,1712369.3581542969,970073.210205078,1362550.8513183594,886919.14892578125,747123.0681152344,1048058.6755371094,1545880.4645996094,961839.7341308594,1025624.2321777344,496332.3787384033,585429.0845947266,105928.06745910645
15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester_2,-0.08080292724682034,9.940450217473856,0.11185543708052137,0.7380415549647512,0.9972603099728947,CE,679982.6641845703,1534466.7041015625,994813.23388671875,939169.9470214844,1000696.126953125,1552640.9921875,649903.7398681641,1503473.9255371094,1559132.8061523438,746775.7130737305,1744490.0302734375,1713514.0598144531,997033.8459472656,1374413.7163085938,903807.3818359376,761787.6748046875,1060419.7734375,1545144.7319335938,963493.0700683594,1049468.7458496094,513145.1174621582,611063.2645874023,90937.7061920166
15:1 Cholesteryl ester,-0.14219795259322,9.5093077083939,0.3463136457073688,0.5562073405361702,0.9972603099728947,CE,477932.2758178711,1054155.5134277344,804409.10205078125,743346.9748535156,784644.4033203125,1034874.573486328,505754.9772949219,1001628.103515625,1042590.439453125,523393.09393310547,1164540.2397460938,1199737.0004882812,736011.0537109375,952810.02734375,721170.73486328125,644670.1643066406,825408.77880859375,1045489.8735351562,777016.0197753906,800593.87890625,306752.93940734863,423149.8651123047,82103.88539123535
16:0 Campesteryl ester | 17:0 Cholesteryl ester,0.10275855668762654,10.848640144141555,0.18088612159044715,0.6706128250616153,0.9972603099728947,CE,1192520.70552063,3317541.8442382812,1462364.0208129885,1511052.6965332031,1660164.1915893557,3862249.523864746,1053020.7135620115,3496115.8087158203,3798682.013793946,1336091.0246276855,5003746.9607543945,3792445.016357422,1700960.0823364258,3209998.538269043,1342018.7610473633,992041.3086547852,1734192.47265625,3124272.61517334,1580912.7755737305,2024702.9037475584,1351385.968345642,1082542.8786010742,42455.54280471802
16:0 Campesteryl ester | 17:0 Cholesteryl ester_2,0.10246435723287188,10.841828084944641,0.1798520567936066,0.6715004114177051,0.9972603099728947,CE,1176163.0621032715,3319410.4982910156,1469178.7746582031,1518491.7903442385,1644389.422241211,3887920.9923706055,937086.4713134766,3513842.349975586,3810893.78527832,1329058.0193481443,4999381.965209961,3785830.646972656,1719226.9919433594,3213956.2883911133,1334065.033203125,997614.5661621094,1750404.7225952148,3090413.958984375,1549424.3465576172,2032510.5806884768,1262863.6786270142,1077150.375213623,37469.84255218506
16:2 Campesteryl ester,0.11833644587950079,10.659347392289932,0.23987013163969095,0.6242999282641412,0.9972603099728947,CE,1024153.8960876464,2881798.134765625,1307736.837463379,1334771.5510864258,1435602.710144043,3417545.9243164062,918590.684906006,3071638.707397461,3307019.251953125,1178049.5912780762,4564289.039428711,3246463.505126953,1508454.9771118164,2853732.693359375,1174604.151550293,917399.56591796875,1550846.7870483398,2611230.1533813477,1360124.0970458984,1797326.3282470703,1104001.699897766,876902.982208252,37548.18246459961
"16:2 Cholesteryl ester, zymosteryl palmitoleate",-0.10879861728346693,9.705460934121042,0.20276967620338837,0.6524944702587475,0.9972603099728947,CE,539949.71826171875,1263222.117919922,891150.3662109375,832757.7119140625,889896.3603515625,1241483.5310058594,560162.5383300781,1206008.5622558594,1263038.6306152344,604268.1017456055,1390025.2941894531,1441165.194580078,839465.0791015625,1134029.0310058594,798569.537109375,699599.37255859375,901407.8879394532,1267904.803955078,851822.6799316406,897783.52587890625,389170.6880187988,474161.7130126953,93003.58645629884
16:3 Campesteryl ester,0.1033309549858892,10.638473447157718,0.18290640202758368,0.6688873310289619,0.9972603099728947,CE,1020041.3619384766,2809078.3034057617,1272210.581665039,1307131.5270385742,1416996.383178711,3370828.850830078,845048.805267334,3015819.7756347656,3274823.365753174,1153624.7742919922,4504572.306091309,3193075.5076293945,1489378.978515625,2799905.918334961,1159438.148071289,903200.701171875,1555125.1788330078,2577784.221862793,1328931.5989379885,1787545.073425293,1121081.583908081,912040.8722076416,36631.20252227783
16:3 Cholesteryl ester,-0.12877221373663633,9.623776722313336,0.28402667565205775,0.5940740548585697,0.9972603099728947,CE,512074.3354492187,1165534.2019042969,836573.03515625,788950.3098144531,834721.3200683594,1174910.9125976562,542026.9217529297,1096579.2644042969,1182799.1965332031,540857.696472168,1277360.2670898438,1305368.5871582031,797526.4951171875,1046914.4780273438,763953.9541015625,665307.5700683594,875816.3291015625,1150298.960205078,813374.4765625,852996.47900390625,360634.76766967773,471574.69232177734,103143.08738708496
16:3 Stigmasteryl ester,0.1261401471879179,11.243699899153334,0.2725396798705333,0.6016331992636071,0.9972603099728947,CE,1596471.5189819336,4722541.474975586,1871276.9307250977,1975534.305053711,2136728.206665039,5191223.557739258,1438264.2188720703,4720311.004638672,5171141.995483398,1801859.525909424,6217856.19934082,5264164.096069336,2258827.65423584,4274017.391723633,1707096.069396973,1267587.5789794922,2167118.485107422,4371415.269836426,2056865.3665161133,2524116.097229004,1737976.481918335,1331746.8444519043,39270.862632751465
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester",0.05243774769330947,10.52304695205201,0.04711127487712474,0.8281683516952051,0.9972603099728947,CE,916322.8885879515,2827588.4938964844,1283384.6698608398,1359008.1305541992,1448095.138244629,2836454.044311523,989100.5520782472,2569347.3151245117,2974549.9127197266,1081618.6657104492,2929759.022216797,3274551.235839844,1474892.891052246,2292816.494567871,1122569.8369140625,853393.1558837891,1347063.8173828125,2791366.5291748047,1337516.513305664,1487391.1522216797,938510.9572601318,827868.0527648926,40736.10290145874
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester_2",0.03633820458016817,10.522798053668122,0.022624348976933106,0.8804380553176067,0.9972603099728947,CE,891883.8739013672,2818004.659301758,1270989.0354614258,1360180.2727355957,1443960.8600463867,2841565.8818969727,894464.9622955322,2578812.216369629,2984571.0864257812,1109499.515838623,2912879.460876465,3302149.573364258,1458227.1588745115,2308137.3458251953,1084542.6743164062,842732.1396484375,1332755.8600463867,2784091.3170776367,1339580.5136108398,1492483.2846069336,1093322.244857788,903870.2120361328,39267.14286804199
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",0.100298884883669,10.945194804678653,0.1723319861557684,0.6780475595500343,0.9972603099728947,CE,1306623.1169433594,3709307.35546875,1576792.7321166992,1665923.2409667969,1783628.925354004,4125866.0313720703,1102702.8532104492,3659234.2077026367,4170613.143676758,1463308.743103027,4943435.3025512695,4290614.834838867,1870115.3682250977,3357984.4942626953,1426422.680053711,1086536.4192504885,1792775.2736206057,3531801.342590332,1721552.627380371,2091963.6798706057,1298646.615524292,1089313.1320495603,41545.86302566528
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester_2",0.11212861184018466,10.949156748748699,0.21536976970310207,0.6425907982207135,0.9972603099728947,CE,1231825.1094665527,3727246.260742187,1573714.7373046875,1668883.4506835938,1797327.679321289,4115511.9108276367,1198772.6391906738,3701962.595520019,4198412.090942383,1501868.7221374512,4971357.477966309,4286165.4921875,1865257.9146118164,3395848.878540039,1418861.4724731443,1082357.1159667969,1801271.8632202148,3519171.297973633,1696331.5722045898,2097688.018005371,1259325.740600586,1105944.7153778076,42416.183071136475
17:1 Cholesteryl ester; 16:1 Campesteryl ester,0.10487760792797297,10.705707233835291,0.18842166149079276,0.6642335141491369,0.9972603099728947,CE,1077207.5690307615,2955804.091003418,1351199.2150878906,1364113.827758789,1494797.331115723,3508278.694885254,957277.556274414,3141642.1345214844,3407906.3225097656,1177801.4160461426,4644663.73059082,3369636.378540039,1553421.479309082,2921888.522644043,1230164.9396972656,932672.7487182616,1601600.6546020508,2714110.3923339844,1378690.2376708984,1869869.0641479492,1235861.4857940674,926364.4599914552,46294.68310546875
17:1 Cholesteryl ester; 16:1 Campesteryl ester_2,0.1104088955508525,10.652292809951483,0.2088156377649284,0.6476972827937445,0.9972603099728947,CE,940190.624267578,2880691.788635254,1305326.8049316406,1305489.9631347656,1477233.7508544922,3399653.3653564453,905470.419128418,3071671.4596557617,3304714.7344970703,1146936.4387512207,4518410.383361816,3251779.5842285156,1490997.037109375,2852859.505065918,1182085.4595336914,906451.19873046875,1547947.176147461,2666117.371398926,1335308.793701172,1822070.7775268557,1097427.0015563965,848143.2657318115,36382.36251831055
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",0.11714095378371954,10.730478849891469,0.23504941408691593,0.6278047794141752,0.9972603099728947,CE,1256352.5386199951,3325030.56060791,1413090.9733276367,1455954.714477539,1495422.8462524414,3967283.6395874023,1117535.2634277344,3089492.121520996,3672599.276123047,1351368.2366027832,3231594.5084228516,3721898.807617187,1527299.0944213867,2706980.1061401367,1182434.3723144531,895001.3775024414,1497192.546081543,3085711.058959961,1419893.73828125,1991106.8967895508,1076433.2709655762,1131244.3202667236,39621.242710113525
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated_2",0.11763592330854908,10.727864469832841,0.23703942259999167,0.6263526247549274,0.9972603099728947,CE,1372738.1610107422,3305293.1350097656,1388758.9700317385,1439751.3153076172,1478946.155456543,3949305.086364746,1060287.5620574951,3111396.023864746,3649054.770629883,1356532.7410430908,3225093.7380371094,3700601.955932617,1473545.8504638672,2667169.887573242,1198794.437133789,877921.0753173828,1525876.1934814453,3095907.1751098633,1425471.5220947266,2001495.9553222656,1103105.4275054932,1118057.414276123,43657.76313018799
18:1 Campesteryl ester,0.09143532090773136,10.9578270030701,0.14322422130135237,0.7050965084381227,0.9972603099728947,CE,1406696.6515655518,4002003.9439697266,1641756.6278686523,1707497.1040039062,1712748.7578735352,4477974.755187988,1219592.427734375,3672621.907043457,4339608.172363281,1518235.576385498,3820909.7244262695,4457279.874633789,1789755.3739624023,3204196.690063477,1402191.4959106443,1003764.1147460938,1727128.370178223,3735554.5223999023,1691380.4220581057,2229231.387939453,1552476.3158874512,1317252.875152588,44848.22304916382
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",0.10760422107089743,11.188064144974767,0.1983441162856252,0.6560607605813858,0.9972603099728947,CE,1412019.9285583496,4486515.670532227,1818041.7153930664,1913767.1786499023,2045730.319885254,4957211.194519043,1340631.0358428955,4495567.135131836,5061750.217041016,1706795.089111328,5980968.522338867,5087158.259765625,2177446.016845703,4095343.482543946,1623692.8201904297,1240609.3356323242,2102315.338623047,4150944.659851074,1979133.4765625,2459071.489624023,1652844.0254058838,1433446.1220703125,40885.68292999267
18:3 Campesteryl ester,0.11210814860600825,10.982312073280118,0.21529120674313162,0.6426514462539601,0.9972603099728947,CE,1567910.2755889893,4045757.433959961,1641256.6345825195,1707117.0549316406,1767703.882446289,4580462.106201172,1238930.4791870115,3777282.47265625,4373657.011108398,1635778.7589111328,3889693.0604248047,4498562.19140625,1830285.6535644531,3280187.0474853516,1426572.030090332,1019647.442993164,1771869.3141479492,3888413.565368652,1720888.4177246094,2251579.0364379883,1391218.4571380615,1236603.7670593262,43290.78319168091
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",0.10915930446854406,11.24599335928462,0.2041170685479301,0.6514179904570997,0.9972603099728947,CE,1487454.1528892517,4648458.169921875,1898086.685089111,1974806.771911621,2155256.8198242188,5227865.071716309,1401191.8338623047,4683383.762390137,5225475.064697266,1783487.885131836,6189341.36730957,5232714.364990234,2260762.9064941406,4273291.343078613,1706679.6537780762,1254822.897521973,2176675.906677246,4389020.909790039,2060603.06451416,2551167.5423583984,1863376.6055603027,1437982.3947143557,40236.00278472901
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",0.005134422249686415,11.086633991759705,4.5169072109274566e-4,0.9830438225634389,0.9972603099728947,CE,1622310.220046997,3764108.4799804688,2261773.2990722656,2128864.552001953,2048963.449951172,4299223.975830078,1446126.1690979004,3506834.3146972656,3910540.182373047,1566165.8419189453,3599994.3747558594,4304577.845214844,2018606.580078125,2968690.8857421875,1791661.0776367188,1329264.899169922,2230176.865722656,3709778.1760253906,2024962.3481445312,2612411.428955078,1370820.9727172852,1475007.3790893557,112414.7484588623
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",0.02123177972426348,11.084280128063302,0.007723787930444814,0.9299680122392091,0.9972603099728947,CE,1640950.3916015625,3772103.3747558594,2266009.4057617188,2124626.587402344,2067006.9006347656,4267086.477294922,1555305.766357422,3485958.0954589844,3889483.571777344,1569844.8201293943,3619095.571777344,4320930.723876953,2010837.327392578,2951843.696777344,1746174.030517578,1332070.2551269531,2257559.063232422,3692719.8315429688,2034162.421875,2577980.9091796875,1473736.895324707,1295178.004821777,110329.76833724976
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",-0.044142234632033005,9.05453444369807,0.03338480080219597,0.8550215820862598,0.9972603099728947,CAR,604128.2267456055,683626.9583740234,470222.51599121094,478508.6959228515,524496.9171142578,552526.2526245117,494369.294921875,581810.5565185547,673715.77099609375,504305.3756103515,1180923.685546875,587663.462097168,440532.0904541016,535128.9973754883,517384.09729003906,414126.91052246094,534352.6359863281,533576.4212646484,531947.4597167969,563614.32177734375,556161.2179870605,514811.8537597656,114115.06772994997
20:0 Campesteryl ester,-0.026917366671154994,10.575099513740936,0.012414224649546668,0.9112839834207107,0.9972603099728947,CE,1144727.5750579834,2559207.6220703125,1786047.966796875,1579443.7087402344,1524051.0131835938,2569923.3569335938,1136902.4174194336,2290627.869873047,2371062.5517578125,1090242.490814209,2294392.154296875,3150041.2700195312,1453715.0483398438,1934160.1706542969,1301071.357421875,1003576.6560058594,1640341.3056640625,2756263.453857422,1485507.4794921875,1647538.0197753906,783134.548828125,921191.6957702636,117365.78839111328
20:1 Campesteryl ester,-0.0369405079038135,10.579992233288435,0.02338053990388289,0.8784716433358488,0.9972603099728947,CE,1097204.6911010742,2585693.243408203,1778618.5598144531,1619703.5004882812,1515908.354736328,2556160.831298828,1086778.356262207,2325912.201660156,2429942.8693847656,1107220.6676330566,2284697.7314453125,3151898.746826172,1482835.119140625,1934451.71484375,1326422.3837890625,998638.1130371094,1618198.5288085938,2746248.224609375,1499049.9282226562,1677135.395263672,955419.111907959,876076.1404266357,107014.40713882446
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",0.020007353273357755,11.108403728047021,0.006858624450615025,0.9339972005229128,0.9972603099728947,CE,1777556.1994018557,3853047.3322753906,2263856.1713867188,2156904.759765625,2086922.6962890625,4349770.3916015625,1484218.9609985352,3558858.6623535156,3976487.776123047,1626150.655822754,3676025.0087890625,4397541.48046875,2056882.3227539065,3014448.8520507812,1799126.8276367188,1369514.3940429688,2246168.469970703,3763806.333984375,2080992.4514160156,2617951.7438964844,1299314.977478027,1444733.7073364258,107587.868144989
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",0.049621976821069766,11.107381687103238,0.04218790996901589,0.8372619975125004,0.9972603099728947,CE,1713379.182678223,3874732.990234375,2307182.4860839844,2143628.2973632812,2105953.634033203,4368061.712646484,1543084.2462768557,3554552.2036132812,3945552.936035156,1744661.2466125488,3696464.865966797,4396569.5673828125,2024772.1220703125,3040737.1506347656,1784997.0583496094,1345383.860107422,2254503.8818359375,3734481.5161132817,2043700.0700683591,2605648.806640625,1252337.7398986816,1305868.1267700195,120097.84827804564
20:3 Campesteryl ester,-0.013331752763251272,10.594561916387006,0.00304532638983801,0.9559914964571979,0.9972603099728947,CE,1150791.1851959229,2648200.317138672,1799453.6943359375,1627509.4765625,1530814.9475097656,2575401.7612304688,1197734.9252319336,2416128.0581054688,2507091.5747070312,1070385.4758911133,2289059.6540527344,3186958.637451172,1483640.6147460938,2000263.3784179688,1346810.8771972656,1022976.5676269532,1613130.35546875,2770194.724609375,1481498.9370117188,1647135.1171875,825778.3897399902,922979.9344787598,103799.04703521729
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",0.020493659531569397,11.055341529922684,0.0071960895584197715,0.9323967272981144,0.9972603099728947,CE,1730694.3919067385,3698205.9526367183,2174637.423095703,2054823.9826660156,2002968.7956542969,4228598.630859375,1371043.2727661133,3437651.1291503906,3823854.686035156,1603876.9877319336,3558974.6506347656,4201414.571777344,1981349.9130859375,2919510.557861328,1725590.8715820312,1305969.5480957031,2183792.5356445312,3615039.737060547,1967054.7839355469,2529511.2424316406,1302011.4176940918,1401716.863067627,112794.7882385254
