lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135_x,AK0140_x,AK0142_x,AK0169_x,AK0135_y,AK0140_y,AK0142_y,AK0169_y,Blank-1x
PCo(42:2),0,10.25982950536964,0,1,1,PC,969720.708984375,757153.76708984375,733238.03369140625,863936.978515625,969720.708984375,757153.76708984375,733238.03369140625,863936.978515625,510856.3603515625
PCo(42:3),0,10.270737485291518,0,1,1,PC,973948.66357421875,754925.43359375,745880.69873046875,865551.49072265625,973948.66357421875,754925.43359375,745880.69873046875,865551.49072265625,517051.435546875
PCo(42:4),0,10.322355888268017,0,1,1,PC,973863.62890625,762928.33203125,747743.99365234375,879014.36328125,973863.62890625,762928.33203125,747743.99365234375,879014.36328125,565938.37646484375
PCo(42:6),0,10.260151194419008,-6.984919309616089e-10,1,1,PC,982947.46337890625,763217.9111328125,738904.3984375,872113.2529296875,982947.46337890625,763217.9111328125,738904.3984375,872113.2529296875,501462.79443359375
PCo(44:3),0,6.9702330887020425,0,1,1,PC,143116.61183166504,91923.92724609376,94874.707763671875,130715.44885253906,143116.61183166504,91923.92724609376,94874.707763671875,130715.44885253906,17586.10107421875
PCo(44:4),0,7.028714874359523,0,1,1,PC,151532.69073486328,102636.44761657716,98919.74574279784,134923.93008422852,151532.69073486328,102636.44761657716,98919.74574279784,134923.93008422852,15460.461120605469
PCo(44:5),0,7.161622812194542,0,1,1,PC,169851.11157226562,113655.82800292967,105821.34719848631,148108.88858032227,169851.11157226562,113655.82800292967,105821.34719848631,148108.88858032227,16569.381103515625
PCp(32:4),0,11.398531938057713,0,1,1,PC,3260872.047241211,2384360.936401367,2520311.877685547,2742792.8049316406,3260872.047241211,2384360.936401367,2520311.877685547,2742792.8049316406,28278.10220336914
PCp(36:5),0,11.46506199678419,0,1,1,PC,3323110.5228271484,2355729.8822021484,2762652.009033203,2969360.022705078,3323110.5228271484,2355729.8822021484,2762652.009033203,2969360.022705078,32240.802276611328
PCp(40:6),0,11.376188930878644,0,1,1,PC,3184542.0903930664,2198828.5971679688,2429094.940063477,2926362.190063477,3184542.0903930664,2198828.5971679688,2429094.940063477,2926362.190063477,48881.7431640625
PCp(42:4),0,10.300612506142322,0,1,1,PC,961436.67919921875,770152.45068359375,758650.95361328125,865711.310546875,961436.67919921875,770152.45068359375,758650.95361328125,865711.310546875,542017.6796875
PCp(42:6),0,10.394514031805109,0,1,1,PC,1048289.75390625,808158.3935546875,789990.21484375,913830.244140625,1048289.75390625,808158.3935546875,789990.21484375,913830.244140625,587878.99658203125
PE (14:0),0,1.5509101115531247,0,1,1,PE,1841.9401359558103,1722.6001243591309,1560.5401039123535,1549.4401206970217,1841.9401359558103,1722.6001243591309,1560.5401039123535,1549.4401206970217,1592.7201118469238
PE (14:1),0,1.4804377008914564,0,1,1,PE,1703.9201164245603,1531.4001083374023,1643.0801162719729,1604.300106048584,1703.9201164245603,1531.4001083374023,1643.0801162719729,1604.300106048584,1476.8401107788086
PE (16:0),0,6.9969931531079554,0,1,1,PE,152286.47116088867,110731.22814941406,96086.7064819336,64036.984802246094,152286.47116088867,110731.22814941406,96086.7064819336,64036.984802246094,28360.622146606445
PE (16:1),0,7.336014834843594,0,1,1,PE,205148.3538818359,138841.37060546875,116196.50927734376,98413.74710083008,205148.3538818359,138841.37060546875,116196.50927734376,98413.74710083008,30637.902252197266
PE (18:0),0,7.557115794546854,0,1,1,PE,208443.57861328125,162044.12982177734,149768.8716430664,108265.68698120116,208443.57861328125,162044.12982177734,149768.8716430664,108265.68698120116,39639.66262817383
PE (18:1),0,8.163382281894041,0,1,1,PE,366590.7034301758,238426.4351196289,257774.23944091797,197811.11376953125,366590.7034301758,238426.4351196289,257774.23944091797,197811.11376953125,31340.661865234375
PE (18:2),0,7.248863220891113,0,1,1,PE,203775.27578735352,136961.1068725586,110035.32901000977,82491.46670532227,203775.27578735352,136961.1068725586,110035.32901000977,82491.46670532227,26326.961959838867
PE (18:3),0,7.206987313163816,0,1,1,PE,193447.4750366211,120677.96829223631,107354.46875,96671.5273590088,193447.4750366211,120677.96829223631,107354.46875,96671.5273590088,26678.56201171875
PE (18:4),0,7.1102963217133,0,1,1,PE,182289.93212890625,105936.0673828125,98659.345703125,79816.30474853516,182289.93212890625,105936.0673828125,98659.345703125,79816.30474853516,30514.74217224121
PE (20:0),0,7.671657172862422,0,1,1,PE,238358.0785522461,186015.85369873047,190073.4496459961,141268.4104309082,238358.0785522461,186015.85369873047,190073.4496459961,141268.4104309082,19247.781295776367
PE (20:1),0,7.9075619195463815,0,1,1,PE,302837.85662841797,221025.3172607422,231998.6551513672,115169.68766784668,302837.85662841797,221025.3172607422,231998.6551513672,115169.68766784668,26749.322174072266
PE (20:2),0,7.100228060305899,0,1,1,PE,177965.01348876953,120144.20751953124,101126.08770751952,80630.88659667969,177965.01348876953,120144.20751953124,101126.08770751952,80630.88659667969,24129.80139160156
PE (20:3),0,7.5305180831842184,0,1,1,PE,204420.39526367188,148950.98956298828,129573.92956542967,80062.78462982178,204420.39526367188,148950.98956298828,129573.92956542967,80062.78462982178,55975.2843170166
PE (20:4),0,7.351880234355556,0,1,1,PE,176253.73162841797,129489.70947265624,125052.2900390625,70081.4847869873,176253.73162841797,129489.70947265624,125052.2900390625,70081.4847869873,47544.60317993164
PE (20:5),0,9.819314844932741,0,1,1,PE,592251.7216796875,562513.537109375,529370.8134765625,308739.5207519531,592251.7216796875,562513.537109375,529370.8134765625,308739.5207519531,494867.6567382813
PE (21:0),0,6.429357107874932,0,1,1,PE,93353.96612548828,70358.56524658203,66107.60388183594,40008.62286376953,93353.96612548828,70358.56524658203,66107.60388183594,40008.62286376953,23415.541786193848
PE (22:0),0,6.467966850051065,0,1,1,PE,106417.80645751952,75957.68524169922,70200.84619140625,38221.54274749756,106417.80645751952,75957.68524169922,70200.84619140625,38221.54274749756,19979.76128387451
PE (22:1),0,7.332472843631979,0,1,1,PE,193578.19104003903,141953.5487060547,123579.9104309082,62027.124504089355,193578.19104003903,141953.5487060547,123579.9104309082,62027.124504089355,38649.14279937744
PE (22:2),0,9.449330910259201,0,1,1,PE,227208.09405517575,143915.13162231445,120869.9075012207,71940.08469390869,227208.09405517575,143915.13162231445,120869.9075012207,71940.08469390869,696946.32470703125
PE (22:4),0,7.106520421367356,0,1,1,PE,138451.95092773438,98947.126708984375,96463.344970703125,57062.32452392578,138451.95092773438,98947.126708984375,96463.344970703125,57062.32452392578,50285.82289123535
PE (22:6),0,6.913390973625847,0,1,1,PE,129074.05059814452,107968.9873046875,95639.24658203124,56724.083740234375,129074.05059814452,107968.9873046875,95639.24658203124,56724.083740234375,28280.582077026367
PE (24:0),0,6.503283040021509,0,1,1,PE,104351.34600830078,80936.9057006836,70805.30517578125,33640.24255371094,104351.34600830078,80936.9057006836,70805.30517578125,33640.24255371094,22394.10154724121
PE (26:0),0,7.029572126366628,0,1,1,PE,171264.11358642578,112250.5089111328,109359.88708496094,57176.54412841797,171264.11358642578,112250.5089111328,109359.88708496094,57176.54412841797,23551.04168701172
PE (26:1),0,8.165130987095573,0,1,1,PE,363995.0668945313,261300.67626953125,228964.1154785156,105126.4465637207,363995.0668945313,261300.67626953125,228964.1154785156,105126.4465637207,59052.204528808594
PE (28:0),0,7.249589942670465,0,1,1,PE,203863.3955078125,151840.47332763672,131070.62927246094,48348.503341674805,203863.3955078125,151840.47332763672,131070.62927246094,48348.503341674805,22093.261573791504
PE (28:1),0,8.108046591844833,0,1,1,PE,334812.44287109375,257721.01849365231,213160.9931640625,98400.52635192873,334812.44287109375,257721.01849365231,213160.9931640625,98400.52635192873,61415.444274902344
PE (28:2),0,7.766616722044319,0,1,1,PE,248685.2595214844,181791.49548339844,167953.67260742188,73340.62493896484,248685.2595214844,181791.49548339844,167953.67260742188,73340.62493896484,61407.184173583984
PE (30:0),0,7.457466608670972,0,1,1,PE,203354.6358642578,161646.81201171875,144590.45141601562,73854.28503417969,203354.6358642578,161646.81201171875,144590.45141601562,73854.28503417969,36323.60235595703
PE (30:1),0,7.483493339201262,0,1,1,PE,263585.79986572266,182006.9330444336,142165.47045898438,62698.08416748047,263585.79986572266,182006.9330444336,142165.47045898438,62698.08416748047,21725.741668701172
PE (30:2),0,7.686857341356003,0,1,1,PE,332032.8208618164,192829.67169189453,178352.0302734375,65966.50491333008,332032.8208618164,192829.67169189453,178352.0302734375,65966.50491333008,20103.78151702881
PE (30:3),0,6.9091814542860055,0,1,1,PE,170892.07177734375,105298.50750732422,99477.5267944336,42384.64286804199,170892.07177734375,105298.50750732422,99477.5267944336,42384.64286804199,20685.021362304688
PE (30:4),0,6.351582157151031,0,1,1,PE,94901.64682006836,68811.04412841797,62036.72399902344,32081.622718811035,94901.64682006836,68811.04412841797,62036.72399902344,32081.622718811035,21546.34146118164
PE (32:0),0,8.363680403230699,0,1,1,PE,384743.5864257813,310430.7219238281,295772.7849121094,88252.74617004395,384743.5864257813,310430.7219238281,295772.7849121094,88252.74617004395,68313.10511779785
PE (32:1),0,7.157350262302241,0,1,1,PE,196239.89135742188,143173.82916259766,119675.2876586914,57290.40376281738,196239.89135742188,143173.82916259766,119675.2876586914,57290.40376281738,17316.44125366211
PE (32:2),0,6.9885641814206645,0,1,1,PE,161861.33099365234,117948.72729492188,104963.72735595705,47769.90348815918,161861.33099365234,117948.72729492188,104963.72735595705,47769.90348815918,23373.441619873047
PE (32:3),0,7.542273170381447,0,1,1,PE,251885.61755371097,167005.9712524414,146241.9912109375,60703.22425842285,251885.61755371097,167005.9712524414,146241.9912109375,60703.22425842285,38328.24256896973
PE (32:4),0,6.452798724182358,0,1,1,PE,106478.0883178711,71835.18444824219,68205.02478027344,38463.22267150879,106478.0883178711,71835.18444824219,68205.02478027344,38463.22267150879,20984.221450805664
PE (32:5),0,6.7362036095491815,0,1,1,PE,117501.06787109376,92004.62658691406,82329.08605957031,47143.2033996582,117501.06787109376,92004.62658691406,82329.08605957031,47143.2033996582,27067.94204711914
PE (34:1),0,7.689061214769668,0,1,1,PE,261587.29931640625,193245.1923828125,199917.61737060547,92760.88623046876,261587.29931640625,193245.1923828125,199917.61737060547,92760.88623046876,22903.04148864746
PE (34:2),0,7.342409242732674,0,1,1,PE,200114.3155517578,162492.55236816406,140200.1693725586,70510.685791015625,200114.3155517578,162492.55236816406,140200.1693725586,70510.685791015625,22574.921661376953
PE (34:3),0,7.325012219983989,0,1,1,PE,206289.2353515625,164483.6925048828,133391.36962890625,45824.50355529785,206289.2353515625,164483.6925048828,133391.36962890625,45824.50355529785,26869.581985473633
PE (34:4),0,7.003988864773962,0,1,1,PE,165026.93231201172,129005.57104492188,111391.98767089844,47295.90361022949,165026.93231201172,129005.57104492188,111391.98767089844,47295.90361022949,18012.841094970703
PE (34:5),0,7.428440955365412,0,1,1,PE,187419.0335083008,168392.4708251953,145840.97009277344,50039.36381149292,187419.0335083008,168392.4708251953,145840.97009277344,50039.36381149292,39252.84270477295
PE (34:6),0,6.953630597337222,0,1,1,PE,148380.29071044922,110872.82775878906,101369.30834960938,51585.783027648926,148380.29071044922,110872.82775878906,101369.30834960938,51585.783027648926,25860.361877441406
PE (36:0),0,7.965904150381366,0,1,1,PE,332289.48596191406,237579.31658935547,210514.4560546875,122518.49034118652,332289.48596191406,237579.31658935547,210514.4560546875,122518.49034118652,31823.54209136963
PE (36:1),0,8.514702774312509,0,1,1,PE,456239.0107421875,343576.76123046875,348323.2091064453,215583.7153167725,456239.0107421875,343576.76123046875,348323.2091064453,215583.7153167725,30926.882385253903
PE (36:3),0,7.747239446656568,0,1,1,PE,259270.97204589844,213838.1114501953,178901.31420898438,131519.88844299316,259270.97204589844,213838.1114501953,178901.31420898438,131519.88844299316,24313.641647338867
PE (36:4),0,8.008171864692972,0,1,1,PE,315044.93029785156,239435.45709228516,248198.1141357422,141073.85006713867,315044.93029785156,239435.45709228516,248198.1141357422,141073.85006713867,25829.341827392574
PE (36:5),0,6.769355681079607,0,1,1,PE,123961.56762695312,94749.64752197266,91413.04522705078,56026.78379058838,123961.56762695312,94749.64752197266,91413.04522705078,56026.78379058838,21844.901695251465
PE (36:6),0,6.935274156237413,0,1,1,PE,140113.75018310547,103505.34765625,92596.06671142578,67925.6845703125,140113.75018310547,103505.34765625,92596.06671142578,67925.6845703125,27642.582237243652
PE (36:7),0,7.312804345766639,0,1,1,PE,214716.4937744141,147745.30938720703,127178.5498046875,85867.24658203125,214716.4937744141,147745.30938720703,127178.5498046875,85867.24658203125,21006.62158203125
PE (36:8),0,7.849574832141195,0,1,1,PE,289548.2824707031,214005.19775390625,209113.693359375,134043.39079284668,289548.2824707031,214005.19775390625,209113.693359375,134043.39079284668,24435.841796875
PE (38:0),0,8.085860997749762,0,1,1,PE,321035.14361572266,269642.1901855469,225233.12408447263,172194.44169425964,321035.14361572266,269642.1901855469,225233.12408447263,172194.44169425964,31563.68222808838
PE (38:1),0,8.348914813939531,0,1,1,PE,373169.28674316406,299613.1593017578,294535.9061279297,235042.99783325195,373169.28674316406,299613.1593017578,294535.9061279297,235042.99783325195,33115.08236694336
PE (38:2),0,7.926451667310851,0,1,1,PE,288611.8983154297,222774.5962524414,221488.6773681641,156576.2089691162,288611.8983154297,222774.5962524414,221488.6773681641,156576.2089691162,26715.561668395996
PE (38:3),0,7.476062416651545,0,1,1,PE,209052.49670410156,154604.18920898438,158930.81182861328,104692.5270843506,209052.49670410156,154604.18920898438,158930.81182861328,104692.5270843506,26900.301750183105
PE (38:5),0,7.729018321903322,0,1,1,PE,257110.5999145508,180048.45361328125,203316.81549072263,126458.78916931152,257110.5999145508,180048.45361328125,203316.81549072263,126458.78916931152,25944.52212524414
PE (38:6),0,7.875619206380534,0,1,1,PE,291954.16455078125,221169.43432617188,208541.73388671875,131043.74868774414,291954.16455078125,221169.43432617188,208541.73388671875,131043.74868774414,27466.721923828125
PE (38:7),0,8.202047051979815,0,1,1,PE,334252.8430175781,278639.1798095703,250117.10229492188,216646.8733520508,334252.8430175781,278639.1798095703,250117.10229492188,216646.8733520508,32494.102333068848
PE (38:8),0,8.467322228742955,3.992681740783155e-10,0.9999840569132831,1,PE,401448.75,332585.3459472656,300888.47888183594,264894.78009033203,401448.75,332585.3459472656,300888.47888183594,264894.78009033203,38673.562255859375
PE (38:9),0,8.175500315735324,0,1,1,PE,337527.7448730469,276852.17639160156,261229.1781005859,175804.4341430664,337527.7448730469,276852.17639160156,261229.1781005859,175804.4341430664,32160.342315673828
PE (40:0) | PEp (42:6),0,9.17834885725245,0,1,1,PE | PE,560382.9706420898,450462.09088134766,407764.2530517578,263038.9210662842,560382.9706420898,450462.09088134766,407764.2530517578,263038.9210662842,197477.95686340332
PE (40:1),0,7.529397838332162,0,1,1,PE,199984.5100097656,156890.19165039062,144648.88903808594,116675.34704589844,199984.5100097656,156890.19165039062,144648.88903808594,116675.34704589844,38869.16270446777
PE (40:10),0,7.126757745836152,0,1,1,PE,157746.6717529297,115384.32800292967,119228.92877197266,89447.725341796875,157746.6717529297,115384.32800292967,119228.92877197266,89447.725341796875,25022.34197998047
PE (40:2),0,7.820418123348797,0,1,1,PE,257914.9982910156,191333.83599853516,215485.81579589844,127363.208984375,257914.9982910156,191333.83599853516,215485.81579589844,127363.208984375,34155.56221008301
PE (40:3),0,7.12760822552265,0,1,1,PE,171559.9119873047,113944.1683959961,109668.64825439452,89396.86688232422,171559.9119873047,113944.1683959961,109668.64825439452,89396.86688232422,25772.20184326172
PE (40:4),0,7.346385344573465,0,1,1,PE,185400.7127685547,139580.18975830078,141893.41186523438,97137.2070465088,185400.7127685547,139580.18975830078,141893.41186523438,97137.2070465088,27512.062042236328
PE (40:5),0,7.645741795844324,0,1,1,PE,235677.31958007812,182392.7723388672,183140.81280517575,103579.16772460938,235677.31958007812,182392.7723388672,183140.81280517575,103579.16772460938,29124.162170410156
PE (40:7),0,7.9903652017794995,0,1,1,PE,309194.0606689453,237922.33349609375,226168.53564453125,138294.5099029541,309194.0606689453,237922.33349609375,226168.53564453125,138294.5099029541,32835.74266052246
PE (40:8),0,7.90047391502169,0,1,1,PE,269273.9561767578,211514.3563232422,212970.91412353516,168087.5323791504,269273.9561767578,211514.3563232422,212970.91412353516,168087.5323791504,30380.981971740723
PE (40:9),0,7.325507683536677,0,1,1,PE,181838.19219970703,130874.82806396484,132713.84887695312,101289.04727172852,181838.19219970703,130874.82806396484,132713.84887695312,101289.04727172852,30975.822326660156
