lipid,logFC,logCPM,LR,PValue,FDR,type,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x
TAG(56:4)_FA 20:4,0.2642044073063656,9.467683998590067,0.5060429273735281,0.476856878278627,0.9991404980372531,TAG,427168.8927001953,1107956.2478027344,1338358.3576660156,927362.8762207032,444150.8526611328,977902.3708496094,355956.2421875,1175511.238647461,443022.76403808594,101496.9462890625
TAG(56:5)_FA 16:0,-0.03716343990632881,7.9332733379711735,0.009948536287993193,0.9205488781067226,0.9991404980372531,TAG,191420.81213378903,325114.72540283203,379219.78649902344,274148.41955566406,189534.21350097656,327489.12322998047,119724.68841552734,441802.79498291016,212334.5969543457,26493.422073364258
TAG(56:5)_FA 16:1,-0.09748463617978392,8.329490198073461,0.06833779761655023,0.7937724975763006,0.9991404980372531,TAG,241735.9966430664,384003.8430175781,418180.6044921875,474648.46783447266,326032.7003173828,406039.90197753906,205454.6121826172,450280.4838256836,298870.81817626953,17267.781188964844
TAG(56:5)_FA 18:0,-0.5375573373799282,9.030897247689463,2.0437002565195144,0.15283747052045535,0.9991404980372531,TAG,485868.23345947266,504398.23471069336,625522,454943.830871582,619429.3776550293,593062.7310791016,342375.15002441406,702649.1390991211,733945.2679138184,15548.06121826172
TAG(56:5)_FA 18:1,-0.6272926003294603,9.665599803490672,2.771147040875803,0.09597736234843843,0.9991404980372531,TAG,691236.0411682129,750084.2512207031,999866.31494140625,683525.7214355469,921076.573059082,983506.5905456544,546498.1142578125,1272470.4452819824,1135236.6753845215,21030.58142089844
TAG(56:5)_FA 18:2,-0.18708716965604696,7.680696627400805,0.2509907542566906,0.616378319350336,0.9991404980372531,TAG,144237.87100219727,262073.7405090332,338646.9848022461,200776.85748291016,170488.3553161621,294396.2592468262,115694.6499633789,349299.94775390625,189275.55200195312,20937.541564941406
TAG(56:5)_FA 20:0,0.09534015994764317,7.029916898190706,0.0656872753152129,0.7977228344086303,0.9991404980372531,TAG,91579.04626464844,195038.61434936523,238418.7567138672,141806.8530883789,81996.06555175781,223676.63241577148,65770.18550109863,226932.81900024417,85220.224853515625,16373.521087646484
TAG(56:5)_FA 20:4,0.07114420642982447,8.809174424008084,0.036558449994117836,0.8483668344290162,0.9991404980372531,TAG,301954.60095214844,676290.6715087891,845894.6760253906,504408.2556152344,362703.4855957031,585313.8325805664,238147.6778564453,812284.5936279297,325478.9670410156,42218.483154296875
TAG(56:6)_FA 16:0,-0.19982282861674572,8.46686858912274,0.286208098888892,0.5926607799045155,0.9991404980372531,TAG,280070.9849243164,385838.8305053711,536685.8587646484,367340.6862792969,288188.9828796387,457591.65234375,173909.99026489258,725649.1512451172,317887.74237060547,40743.02299499512
TAG(56:6)_FA 16:1,-0.02708368202053039,7.880552619111087,0.0052851855907647405,0.9420454199887507,0.9991404980372531,TAG,190117.4101257324,306334.38076782227,372019.2872314453,261434.87677001953,185071.25344848633,313867.48498535156,118955.82821655272,426827.3503417969,195649.0530395508,25932.5419921875
TAG(56:6)_FA 18:0,0.038519058305887185,8.514994777794168,0.010708420351875247,0.9175808334045096,0.9991404980372531,TAG,296544.5167236328,460067.0495605469,592187.42578125,492855.25354003906,327662.38189697266,440780.0111083984,189511.2562866211,626074.82373046875,316621.6830444336,23560.521728515625
TAG(56:6)_FA 18:1,-0.4647162571133186,8.35302429767776,1.5323243287602963,0.2157639393697341,0.9991404980372531,TAG,275200.28131103516,346153.40298461914,437352.69036865234,277341.5562438965,342847.9001464844,391946.0029296875,212387.1776123047,463353.1318664551,423417.0073547363,20404.701446533203
TAG(56:6)_FA 18:2,-0.6197538435678036,9.659344981528779,2.7059380826558477,0.09997525933633752,0.9991404980372531,TAG,694255.4070739746,760466.6396484375,1004916.9810180664,669153.0443725586,937123.4877624512,990084.1217346193,536115.6567077637,1241526.8626098633,1121903.4008789062,19952.041473388672
TAG(56:6)_FA 20:0,0.1933238771518483,7.478580862003171,0.2706175498424275,0.6029178152359276,0.9991404980372531,TAG,111600.50787353516,278569.638092041,359218.60998535156,218162.4581298828,115322.76930236816,285791.66119384766,90789.42593383788,285250.3549194336,123359.78807067873,18527.521209716797
TAG(56:6)_FA 20:4,0.08847221037272716,9.116671585414826,0.0565578480327531,0.8120215283757668,0.9991404980372531,TAG,306738.9571533203,827109.64501953125,1077113.4331054688,556888.0947265625,399788.3298339844,796788.9393310547,269412.6396484375,852893.9328613281,374568.7653808594,101703.36688232422
TAG(56:7)_FA 16:0,0.050575189609544435,8.06003988822838,0.01846595008873919,0.8919086540683403,0.9991404980372531,TAG,209005.1944580078,340960.1265258789,470613.9151611328,316495.42419433594,187060.8527984619,374529.3706054687,127502.65072631836,501458.4096679687,216129.2739868164,26866.781646728516
TAG(56:7)_FA 16:1,-0.21533285914577496,8.465315758794805,0.3321889570736831,0.564372984826328,0.9991404980372531,TAG,289493.2829589844,374853.0687866211,516606.6981201172,360416.001953125,289109.8386230469,450683.41015625,178125.87322998047,707318.6369628906,322387.7197265625,43179.26318359375
TAG(56:7)_FA 18:0,-0.19563998948367634,10.620680716612322,0.2743932161538396,0.6003998746444117,0.9991404980372531,TAG,1850672.400970459,542158.3009033203,708741.8089599609,3261971.276123047,2767919.0275268555,495628.2917480469,1308515.7038879397,729483.5670776367,1807071.7772827148,23058.56153869629
TAG(56:7)_FA 18:1,0.03914224024560025,8.050404610794038,0.011057804009396932,0.9162519497708814,0.9991404980372531,TAG,198384.21228027344,328751.38342285156,441096.55322265625,341164.4287109375,233136.79943847656,305409.6594848633,145189.17181396484,419310.0122070313,221153.83505249023,27713.282012939453
TAG(56:7)_FA 18:2,-0.4708377246368493,8.353344815783593,1.572541450668723,0.20983831701923641,0.9991404980372531,TAG,275774.9611816406,341322.5057373047,441901.8715209961,273721.7777404785,344831.0638885498,387965.84115600586,221967.0535583496,447737.8937072754,422488.71783447266,20745.261505126953
TAG(56:7)_FA 20:0,0.24065764504677176,8.477024624214305,0.4197038942220388,0.5170848322669219,0.9991404980372531,TAG,220954.5340576172,576329.6162109375,762067.0455932617,464256.42724609375,240297.5772857666,557515.3587036133,187820.47454833984,590664.6305847168,239721.7730102539,23997.821716308594
TAG(56:7)_FA 20:4,0.17888044409864495,8.560344667835691,0.23163471137013403,0.6303143549714464,0.9991404980372531,TAG,256927.2789916992,570324.6380004883,750370.7537841797,443767.1094970703,246128.83642578125,541674.1858520508,196233.01513671875,682076.2633056641,252260.31817626953,40895.92303466797
TAG(56:8)_FA 16:0,0.12953908915139092,7.688328300319498,0.12135394428787549,0.727570642022105,0.9991404980372531,TAG,212627.41668701172,251581.6188354492,334625.8024902344,243649.05505371097,142162.69110107422,252538.95904541016,100275.96661376952,406093.0856323242,164811.5910949707,18576.86131286621
TAG(56:8)_FA 16:1,0.02238161294708872,8.07981916257229,0.0036139542989985785,0.9520631087843352,0.9991404980372531,TAG,219766.47631835935,347731.80657958984,475961.4331054687,295822.36584472656,196861.65631103516,365786.9875488281,127424.22830200195,495110.5363769531,233170.19787597656,28278.462158203125
TAG(56:8)_FA 18:0,0.16475352908966298,8.429719450549843,0.1964405158896625,0.6576094309138198,0.9991404980372531,TAG,267082.7567138672,515516.6128540039,625430.7078857422,445147.5729370117,239660.0521850586,472250.3321533203,157415.29162597656,729198.8576049805,240572.5571899414,23188.56172180176
TAG(56:8)_FA 18:1,-0.2067178839663327,10.285134095611953,0.3062334964342881,0.5800007122179964,0.9991404980372531,TAG,1447974.9493408203,406284.0471801758,529813.23828125,2593478.863647461,2196327.046875,338822.42474365234,1072620.0753173828,506240.2775878906,1441309.275604248,28634.50213623047
TAG(56:8)_FA 18:2,0.01700433197138142,8.028138933594624,0.002085740299662575,0.9635733504300623,0.9991404980372531,TAG,194150.51776123047,332568.36138916016,427963.34997558594,322913.2667236328,225232.27630615231,306580.26287841797,151505.77081298828,419439.7918701172,210951.43740844727,28317.722076416016
TAG(56:8)_FA 20:0,0.23104605221353056,8.082424521202343,0.386785570413849,0.5339939002911523,0.9991404980372531,TAG,180059.77227783203,451301.5744628906,551280.044921875,337093.6012573242,184051.31280517575,409536.1250610352,141799.5307006836,455172.2731323242,185122.21673583984,20226.181396484375
TAG(56:8)_FA 20:4,0.09775019607175124,7.648217954598854,0.06905488416470018,0.7927178698933733,0.9991404980372531,TAG,137829.78997802734,287698.1596069336,362617.16833496094,222138.8538818359,132155.52828979492,282029.142578125,108909.64749145508,341149.49920654297,142159.47122192383,28462.342010498047
TAG(58:0)_FA 16:0,0.24534174127574895,6.911488381531339,0.4362187779142914,0.5089531592202997,0.9991404980372531,TAG,81251.76647949219,176816.61352539062,261046.15838623047,139487.58984375,68878.24436950684,186549.49487304688,57372.54409790039,212164.6143798828,77557.764892578125,14726.420997619629
TAG(58:0)_FA 16:1,0.1093621445475113,7.341319544970123,0.0864568207271077,0.7687308475406888,0.9991404980372531,TAG,110161.14810180664,248521.9591369629,281722.77618408203,195107.45251464844,111114.84829711914,247827.69821166992,80088.42420196533,286282.7233276367,114719.0678100586,17900.561233520508
TAG(58:0)_FA 18:0,0.33741043623877115,14.015907178292462,0.8261605918897796,0.3633850886066551,0.9991404980372531,TAG,9357638.82281494,38858030.47351074,35300840.479003906,20109918.71105957,11053621.278625488,29914885.299682617,8382905.440216064,29333780.70361328,9308369.296081545,62522.96513366699
TAG(58:0)_FA 18:1,0.3550056765810185,9.565593712406411,0.9147574892413104,0.3388552600199434,0.9991404980372531,TAG,438966.8843078613,1714015.160736084,1639081.4432983398,901911.083343506,495469.1268005371,1270851.5600280762,390736.22689819336,1319581.4051208496,431324.5652770996,20367.22137451172
TAG(58:0)_FA 18:2,0.27485374053726175,7.034899767526976,0.5477257694801663,0.4592484352455266,0.9991404980372531,TAG,93600.3461303711,212983.7540283203,260973.1967163086,150427.34939575195,81999.88505554199,175369.0144958496,66474.42474365234,240500.67864990231,77879.045166015625,16506.881149291992
TAG(58:0)_FA 20:0,0.22622318692193927,8.764054363083703,0.37078002254202147,0.5425793957626953,0.9991404980372531,TAG,352489.27920532227,709548.4284667969,788687.2683105469,567208.4838562012,278578.86251831055,532044.41796875,214206.33181762695,1000313.0311279296,292062.5033569336,21557.32144165039
TAG(58:0)_FA 20:4,0.11615234881853535,7.333309446088713,0.09754017390332592,0.754801731874559,0.9991404980372531,TAG,127408.55233764648,236509.17349243164,289792.3206176758,184156.51306152344,132793.7102355957,223031.49310302737,91212.82577514648,250857.21508789065,113466.84712219238,15251.421035766602
TAG(58:1)_FA 16:0,0.17554356171781282,6.679760921320447,0.22304937761191446,0.6367262041060093,0.9991404980372531,TAG,73827.08599853516,142983.57125854492,193156.7522583008,118505.98919677734,65998.40444946289,144132.83139038086,45755.9836730957,185605.2528076172,69294.34521484375,14935.821075439451
TAG(58:1)_FA 16:1,0.23147845059544225,6.920208825521552,0.38822648773884794,0.5332331111986119,0.9991404980372531,TAG,83928.94631958008,171184.35317993164,265778.47930908203,140905.74963378906,73375.8662109375,190468.41302490231,51930.86364746094,214335.27557373047,82239.88540649414,13907.92105102539
TAG(58:1)_FA 18:0,0.3094765902245641,8.628439412777446,0.6947704620777131,0.40454649396489395,0.9991404980372531,TAG,251778.87649536133,829971.9472045898,817528.5673828125,468442.82580566406,257441.90174865723,649026.7476501465,193604.21295166016,713760.9880981445,242276.09561157227,15912.401306152344
TAG(58:1)_FA 18:1,0.36289939194593035,13.81823402954823,0.9559826523341943,0.32820112538357205,0.9991404980372531,TAG,8027120.569732666,33737814.65411377,32279973.517456055,17527061.218688965,9398261.877166748,25960805.821105957,7583868.602966309,25545461.52282715,7733840.065216064,39814.78286743164
TAG(58:1)_FA 18:2,0.3663207719554254,9.524040977494556,0.9741236136615039,0.32365391031143453,0.9991404980372531,TAG,431408.9507446289,1663642.7415771484,1633196.4606933594,865938.9765014648,470513.85400390625,1243511.5410766602,377356.7957763672,1288904.573059082,418495.6384582519,18057.00131225586
TAG(58:1)_FA 20:0,0.16017745618763926,8.274739432486879,0.1856629614940175,0.6665510808530589,0.9991404980372531,TAG,258870.97689819336,451064.38916015625,557004.4791259766,400982.6889343262,212529.41220092773,384819.8248291016,164150.871383667,658196.3374633789,226926.7170715332,16241.121032714844
TAG(58:1)_FA 20:4,0.18760756584019295,7.56943926266998,0.25482495758114965,0.6136979816557324,0.9991404980372531,TAG,113191.2094116211,347024.43029785156,394848.8068847656,196874.6350708008,113215.48770141602,314875.1652832031,93615.30769348145,355694.7250671387,118184.22872924805,18581.64144897461
TAG(58:10)_FA 16:0,0.15658125600833264,6.91393640399082,0.17740180077771583,0.6736156658053085,0.9991404980372531,TAG,84884.82678222656,161516.69277954102,231274.15655517575,151438.67044067383,73532.92483520508,200906.89532470703,54039.9836730957,215690.27520751953,81903.90536499023,14022.340896606443
TAG(58:10)_FA 16:1,0.14253523547098892,6.749206680214426,0.14696003865651597,0.7014575478768745,0.9991404980372531,TAG,75724.08465576172,152104.02990722656,193756.1343383789,127795.8285522461,63490.24407958984,158564.67083740234,50945.98431396485,203397.4351196289,73634.62481689453,14793.381210327148
TAG(58:10)_FA 18:0,0.11681334163370119,7.342791665950707,0.09865493791039626,0.7534497708564503,0.9991404980372531,TAG,114160.38723754884,241022.43447875977,292487.3021850586,201152.6954345703,126350.46627807616,248211.81744384769,83018.32669067383,259998.9372253418,116073.46603393556,14806.501098632812
TAG(58:10)_FA 18:1,0.16652636888110967,6.993365970741248,0.2006910332947882,0.6541636411102096,0.9991404980372531,TAG,85678.5859375,189384.01318359375,242227.95587158203,132728.20971679688,87440.94680786133,174075.47241210938,64927.2839050293,214183.21307373047,75991.305419921875,21829.341400146484
TAG(58:10)_FA 18:2,0.1538272819723209,7.4347732724906805,0.17120948585034057,0.6790391288124754,0.9991404980372531,TAG,150951.93124389648,230033.87283325195,308283.41693115234,185104.27264404297,116019.98962402344,196957.6545410156,85636.14596557617,328942.84338378906,126182.54962158205,24363.74185180664
TAG(58:10)_FA 20:0,0.08482437655980611,8.048581371758278,0.05198526881304133,0.8196440773956066,0.9991404980372531,TAG,209353.5955810547,366416.72735595703,515827.4166870117,303619.5234680176,211205.35455322263,344581.30743408203,160711.2926940918,465925.7657470703,196881.5313720703,17125.621307373047
TAG(58:10)_FA 20:4,0.19126677745766163,8.386188861962754,0.2648835494637751,0.6067847673032235,0.9991404980372531,TAG,238367.8789367676,525551.7130126953,649771.9228515625,431422.1232910156,235688.4561767578,471488.5103149414,176649.9139404297,597787.7849731445,245105.81323242188,20603.78143310547
TAG(58:2)_FA 16:0,0.1514717823264939,6.531016858944434,0.16599344204496447,0.6836973902228696,0.9991404980372531,TAG,66203.84390258789,124588.9698486328,167264.87158203125,112304.08749389648,57603.74418640137,136814.08880615234,42768.68273925781,163705.37091064453,64241.944091796875,13210.58090209961
TAG(58:2)_FA 16:1,0.15232325859336457,6.6645347389800484,0.16786873796513646,0.6820129152853782,0.9991404980372531,TAG,71821.20474243164,142795.55001831055,180603.11456298828,119081.9475402832,60295.22467041016,155356.1499633789,45037.94317626953,183328.1521911621,68602.88516235352,15323.70101928711
TAG(58:2)_FA 18:0,0.10654021696497085,8.040323086687488,0.0820489148309207,0.7745397500528522,0.9991404980372531,TAG,181676.6520690918,466536.1101074219,507843.56774902344,279096.4572753906,231880.0969390869,422354.0631713867,149061.70881652832,421950.3298645019,163738.0087890625,14580.120956420898
TAG(58:2)_FA 18:1,0.3195635958308609,8.390008797411793,0.740895311562781,0.38937422877494127,0.9991404980372531,TAG,204837.23406982425,698238.8902587891,712578.0957641602,389939.7046203613,221211.04067993164,527318.9922180176,177143.11209106445,579483.5938415527,198354.29571533203,17866.001251220703
