lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0139,AK0140,AK0142,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x
PC (34:6),-0.35092877309751985,11.121341480102766,1.9422842012136243,0.16342073360555143,0.9742355692313459,PC,3302444.6434936523,1413285.3107910156,2376734.737182617,2616901.2669067383,1739050.456298828,2796620.290527344,2031327.7060546875,2354467.658203125,1703578.4913330078,2366519.9377441406,3116221.129119873,2231996.0772094727,2471955.5697021484,721939.78564453125,1557687.4038085938,3159622.3393554688,3507775.911499023,2921305.178100586,1802516.4705200195,2030590.7579345703,30682.862091064453
PC (36:0); PCp(38:6),-0.3060369079953385,11.323079876403515,1.478011486979085,0.22408590295511882,0.9742355692313459,PC,3457161.260406494,1853278.2322998047,2509364.2100219727,2812781.416748047,2277899.7728881836,3092183.884277344,2996875.65814209,3058615.915161133,2057990.1918945312,2875830.4232177734,3366802.517730713,2814926.2310791016,2577855.924255371,770298.2001037598,1710181.8178100586,4371490.122802734,3524569.598876953,3198915.0854492188,2338402.534515381,2777212.1790771484,38455.95266723633
PC (36:1),-0.31269004760392466,11.305989723308414,1.5428463084390387,0.21419463461362548,0.9742355692313459,PC,3458773.3885498047,1775146.5490722656,2440883.941040039,2784136.6416625977,2256260.3299560547,3052689.865234375,2925789.4080810547,2967670.862060547,2083379.7415771484,2844242.701171875,3339315.164367676,2780812.6923828125,2519586.1169433594,803895.3172912598,1695304.2795410156,4320364.385986328,3469647.201660156,3146217.337036133,2306995.0260620117,2785281.272705078,37054.98245239258
PC (36:2),-0.32303776914257143,11.311551949233582,1.6464335884375032,0.1994450346718319,0.9742355692313459,PC,3400504.6212768555,1834729.287475586,2452131.739135742,2750756.867126465,2241661.063232422,3069940.620727539,2952643.051879883,3006861.6650390625,2056238.8247070312,2850627.634033203,3380361.7993164062,2829150.6751708984,2550449.420410156,763259.0400695801,1710275.226989746,4317721.3408203125,3482278.0216064453,3159434.244873047,2312315.1348876953,2877041.743774414,38160.102294921875
PC (36:3),-0.37770784263330526,11.623246410628404,2.2491507259837817,0.13368775565148205,0.9742355692313459,PC,4234333.37097168,2156374.1442871094,3061520.9182128906,3461120.6470947266,2674692.4580078125,3808251.521484375,3486703.617553711,3527060.4262695312,2416390.315185547,3386419.768310547,4254324.8837890625,3274079.622192383,3196134.4658203125,957292.9711761476,2104039.0119628906,5505027.97644043,4436570.315795898,4117923.500366211,2724407.3051757812,3908996.022705078,42623.10272216797
PC (36:4),-0.4122973223991616,12.080053359178365,2.6785003937647858,0.10171146731389427,0.9742355692313459,PC,5859871.656005859,3063895.6760253906,4166006.7174072266,4928429.068237305,3486194.851196289,5407778.340576172,4415434.516113281,4533188.75390625,3155013.252563477,4426323.8310546875,5871405.303955078,4231540.994506836,4564536.532836914,1349860.6924438477,2911549.906982422,7562902.113525391,6200443.825927734,5874787.123657227,3383237.0369262695,5607533.167236328,45916.02331542969
PC (36:5),-0.4025640516062515,11.992787436901393,2.5539304824484397,0.11002024519237215,0.9742355692313459,PC,5582755.885986328,2621872.365722656,3887409.6833496094,4596812.635375977,3310126.770629883,4900657.4189453125,4338959.704345703,4497299.890869141,3103754.9279785156,4251185.797119141,5629292.475830078,4064099.88684082,4166112.9711914062,1248822.536071777,2697106.017211914,7164140.031860352,5796766.241943359,5488259.391235352,3351361.045715332,5154311.179443359,47576.383239746094
PC (36:6),-0.39197512064597534,11.726178578975858,2.4217469577415613,0.11966141837884565,0.9742355692313459,PC,4622550.664794922,2208464.651123047,3309854.3002929688,3825763.150756836,2759432.0231933594,4086452.662841797,3540431.8143310547,3670704.8791503906,2596043.3477783203,3635145.477783203,4633737.156005859,3437297.5404052734,3534661.3237304688,1096987.4686889648,2261754.864074707,5763961.594970703,4869907.77355957,4447913.604614258,2824609.494995117,4065790.831054687,45957.18322753906
PC (36:7),-0.3892369480928552,11.511689053662394,2.388131369400071,0.12225969177226398,0.9742355692313459,PC,4066450.627319336,1965328.1483154297,2936303.3046875,3324201.0071411133,2262894.82421875,3617093.125,2833681.6970214844,3142808.186279297,2219539.9291992188,3083743.71875,3966659.24597168,2934024.130065918,3146928.4549560547,917697.506072998,1924924.0474853516,4752022.930419922,4272785.208862305,3969145.303588867,2283037.127563477,3472790.9633789062,41668.5029296875
PC (36:8),-0.4086307534524034,11.368570778773373,2.6312280979109346,0.10478063900435078,0.9742355692313459,PC,3698300.69921875,1817627.0042114255,2619647.462463379,3044893.677001953,2018886.474243164,3250656.7829589844,2535285.258178711,2775993.1135253906,1976605.535888672,2696842.5471191406,3623814.551208496,2535950.937866211,2867735.153442383,853913.063873291,1790479.6325683594,4344341.180297852,3846990.8369140625,3616138.2052001953,2047889.5235595703,3236294.8729248047,37221.20248413086
PC (38:0),-0.38097817134013734,11.088321366954053,2.288152151464601,0.13036504734340099,0.9742355692313459,PC,3175606.26373291,1083873.8623809814,2190932.836669922,2394254.238647461,1929736.710205078,2928115.587158203,2265602.2392578125,2266513.3186035156,1578414.174194336,2163357.2111816406,2992015.871887207,2228665.798461914,2229691.4860839844,654171.2705383301,1531214.192199707,3352512.6767578125,3084106.4822998047,2975020.1723632812,1811055.0638427737,2665020.7384033203,46307.76361083984
PC (38:1),-0.3683323635346061,11.089771397031026,2.1391751688861405,0.1435790713461208,0.9742355692313459,PC,3197491.021484375,1185697.4265518188,2220329.1213378906,2403783.922302246,1913664.3560791016,2879935.990966797,2263208.2947998047,2257233.9260253906,1600229.1610107422,2186773.569091797,2935673.220336914,2203578.8208007812,2259791.143737793,695695.31640625,1557894.6582641602,3338735.009033203,3003215.606567383,2983955.1611328125,1804821.649902344,2635924.4145507812,47498.62365722656
PC (38:2),-0.3735314395132927,11.135427107424592,2.199822421040153,0.1380266374670105,0.9742355692313459,PC,3264913.5563964844,1276938.8864746094,2263954.732788086,2480296.5860595703,1970708.1545410156,3031084.418701172,2317956.418701172,2333731.6767578125,1635358.067138672,2208968.3461914062,3020784.5294189453,2297062.783569336,2306738.937133789,670661.7956542969,1612049.4989624023,3521964.4880371094,3146805.043823242,3061553.5466308594,1882802.9708862305,2777408.8571777344,47593.28302001953
PC (38:3),-0.4038826898623642,11.545935074940848,2.570634386036545,0.10886406691883593,0.9742355692313459,PC,4100862.49597168,1973022.4377441409,2891057.7756347656,3246209.620239258,2606891.9290771484,3918487.734375,3242005.462890625,3088577.266845703,2100981.3134765625,2940345.912109375,3996423.9888916016,2976997.4705810547,2995472.6533203125,878579.280090332,2073372.98638916,5163923.982666016,4079632.435791016,4047456.447265625,2519005.293701172,4182469.0971679688,51096.50341796875
PC (38:4),-0.39494491134088217,11.740594963440033,2.458468418684788,0.11689271110145429,0.9742355692313459,PC,4631824.735839844,2421158.1322021484,3281222.1724853516,3739621.913574219,2912039.4278564453,4436274.563720703,3753218.365966797,3624192.1713867183,2441552.0100097656,3374823.266357422,4574224.572875977,3365728.645263672,3426460.7185058594,1013778.5780029296,2370048.216796875,6048744.147949219,4703490.0654296875,4561576.451171875,2846330.637939453,4660397.838256836,57586.38458251953
PC (38:5),-0.4035510458320094,11.742050160995586,2.5664287646650337,0.10915390030856238,0.9742355692313459,PC,4634060.521850586,2160098.840209961,3253475.022583008,3786170.159057617,2877137.426879883,4432825.794433594,3796305.046020508,3695267.087890625,2503232.440551758,3317639.0849609375,4660215.62097168,3395259.5869140625,3489782.1561279297,1032731.308013916,2382575.83392334,6064401.243652344,4682825.408691406,4553543.365478516,2862385.3990478516,4534264.30078125,57256.98388671875
PC (38:6),-0.36712131058888126,11.917034004454619,2.1251717818086036,0.1448965348961161,0.9742355692313459,PC,5399283.685791016,2675003.290161133,3798998.373291016,4357718.146484375,3171323.9729003906,4935112.506347656,4119104.08190918,4097294.625,2949169.586669922,3949481.9645996094,5293728.930908203,3900475.532836914,4029516.6171875,1173064.0092163086,2687087.846801758,6346432.998291016,5553421.493530273,5137637.662231445,3149788.397216797,4478767.995849609,52991.623596191406
PC (38:7),-0.3495075284925525,11.727333161911464,1.9266239136195509,0.16512827945571018,0.9742355692313459,PC,4631429.026123047,2253422.4689941406,3264712.128051758,3785823.854492187,2871920.0352783203,4212930.692504883,3738011.376953125,3797404.367675781,2705693.848999023,3672101.5190429688,4624751.686157227,3533076.0654296875,3394504.0751953125,1043733.3131713868,2332611.160888672,5738521.667358398,4824725.19152832,4401722.087402344,2930173.5317382812,3757821.6918945312,53051.943359375
PC (38:8),-0.3136786522047809,11.54392736910842,1.5525989164889324,0.2127521801808027,0.9742355692313459,PC,3998839.3540039062,2127056.151000977,2871507.8209228516,3223362.77734375,2639989.4997558594,3625005.2446289062,3489807.782470703,3500032.610595703,2507057.1350097656,3347052.604736328,4005719.989379883,3274253.0274658203,2988250.444580078,927825.7032470704,1962407.1947021484,5018410.587402344,4184358.563354492,3696890.576904297,2672175.991821289,3212764.4731445312,52666.083251953125
PC (38:9),-0.3260974381094176,11.450470197810226,1.6777038364089112,0.1952298382243857,0.9742355692313459,PC,3792578.3717041016,2026821.6259765625,2659273.8905029297,2992839.00390625,2413626.450317383,3480205.8994140625,3178803.464111328,3297734.560546875,2293775.8079833984,3097065.0939941406,3783669.7044677734,3048323.033203125,2791587.627563477,861509.8785095215,1870744.9630737305,4743296.772705078,3925765.252685547,3439785.998901367,2459474.766479492,3125072.0522460938,50150.62353515625
PC (40:10),-0.38039609168132366,10.999766142305777,2.2811852888553403,0.13095176171032658,0.9742355692313459,PC,2921439.046875,1083625.5684585571,1985117.1133422852,2248725.801208496,1837611.2939453125,2793004.9029541016,2184549.085205078,2120631.1076660156,1487596.3431396484,2104351.383178711,2737490.8485717773,2158563.916015625,2076231.0833740232,573820.0663452148,1475207.331237793,3288660.062866211,2813032.889526367,2802506.4494628906,1726701.2225646973,2655875.1524658203,35397.58264160156
PC (40:4),-0.3479190164362862,11.040446230561212,1.9091902262007352,0.1670532373850234,0.9742355692313459,PC,2684227.9208984375,1138121.046875,1922579.5,2088834.0595703125,1987643.6323242188,2498558.896972656,2324164.4130859375,2094406.8603515625,1436363.4609375,2013950.65625,2480526.2177734375,2160963.8051757812,1950165.7290039065,425338.5754394531,1555227.4477539062,3153192.927734375,2387661.96484375,2611342.8427734375,1899139.962402344,2748723.345214844,483245.8125610352
PC (40:5),-0.3593364834531688,10.802442248192227,2.0362237914232537,0.1535905206587133,0.9742355692313459,PC,2475831.930419922,1101445.3237304688,1723403.7156982422,1907741.1959228516,1690213.3552246094,2307044.8642578125,1937291.4782714844,1832021.3151855469,1237049.9411621094,1734867.2993164062,2282471.1684570312,1819054.0666503904,1751813.4548339844,334911.44274902344,1305282.6458740234,2851711.823486328,2309250.6091308594,2434342.7911376953,1583262.7218017578,2464613.5712890625,138808.17041015625
PC (40:6),-0.37241316788170276,10.807035020918757,2.186705374449957,0.13920679899079938,0.9742355692313459,PC,2599622.3939819336,913379.842010498,1766602.7653198242,1931347.024353027,1707293.9680786133,2385286.3028564453,1973346.2019042969,1928141.329711914,1283825.679321289,1796041.4564208984,2392760.0082092285,1918259.6202392576,1781074.5859985352,285923.65899658203,1315134.4520874023,2969278.1236572266,2480570.534301758,2549950.0982055664,1619795.7981567385,2428746.8090820312,25170.64195251465
PC (40:7),-0.3809753581990102,10.885878877196882,2.2881175405927934,0.13036795484276498,0.9742355692313459,PC,2768178.479125977,664300.26612854,1895903.5722045896,2044068.012451172,1808768.953979492,2493835.2854003906,2106112.221069336,2048788.8760986328,1386824.6147460938,1989416.7800292969,2522449.141357422,2029940.772644043,1951352.4743652344,342155.12393188477,1380310.8258972168,3061542.1209716797,2647884.4639282227,2663469.955078125,1709280.4037475586,2514147.6373291016,24595.861770629883
PC (40:8),-0.38751393551800767,10.942950118532574,2.367095920839347,0.12391738325406851,0.9742355692313459,PC,2783801.6318359375,1153107.7672195437,1903796.3827514648,2116156.375732422,1834251.9724121096,2592374.2259521484,2112437.829223633,2073194.409423828,1432233.106384277,1997438.7392578125,2635041.7450256348,2109835.573059082,1957813.184509277,570985.9511871338,1393621.4115905762,3167905.516723633,2690318.551635742,2714222.5227661133,1705270.265411377,2620200.083984375,25965.421997070312
PC (40:9),-0.38398319484398497,10.922833030031104,2.324283768190071,0.12736883369769092,0.9742355692313459,PC,2719154.208190918,1108537.6880874634,1895049.4987792969,2116041.854736328,1778382.977294922,2609332.924682617,2049661.181640625,2018284.946044922,1424684.7727661133,1987202.1174316409,2624972.131164551,2066254.7486572263,1900886.8580322263,541235.4888458252,1380600.167541504,3105081.477294922,2661749.5272216797,2697735.313964844,1656175.3817443848,2608032.9458007812,25843.321891784668
PCo(34:0),-0.37632035931388746,11.00158251737131,2.232700772001408,0.13511748299876003,0.9742355692313459,PC,3082733.9497680664,1231862.2178955078,2215035.849609375,2386524.0373535156,1561723.4715576172,2584840.419067383,1818973.3347167969,2086874.8071289065,1514213.6586914062,2168566.1586914062,2881585.5436401367,2038398.581298828,2328051.44140625,690433.733215332,1449611.475402832,2794479.2341308594,3294359.1810302734,2723293.7454833984,1628043.358459473,1880555.1928710935,27564.40200805664
PCo(34:1),-0.3692068460978965,10.973292820703534,2.1493165501742624,0.1426333699774618,0.9742355692313459,PC,3068920.27532959,1231022.1738891602,2208093.475341797,2344568.0592651367,1535823.1796875,2573191.6684570312,1747236.596069336,1990880.5334472656,1488479.0363769531,2083960.6538085935,2820186.0478515625,1989298.221923828,2241180.817260742,668725.626083374,1410028.9860839844,2686902.1466064453,3302377.5196533203,2685951.2443237305,1583749.4990234375,1836425.917236328,26734.441864013672
PCo(34:2),-0.38685548106499407,10.967226142478609,2.359082391601987,0.12455543549750975,0.9742355692313459,PC,3106042.226501465,848541.1874389648,2244151.9044189453,2347120.7736816406,1525967.1639404297,2551573.934814453,1733383.5357666016,2032360.1142578125,1482420.8045654297,2079090.947265625,2776374.282775879,1994034.2263183591,2247276.787841797,652727.0269165039,1423372.424255371,2741971.712158203,3282907.3865966797,2750613.44732666,1558211.041442871,1848287.3934326172,29145.622009277344
PCo(34:3),-0.3735659054184281,11.055676184234702,2.2002268038340844,0.13799043320561313,0.9742355692313459,PC,3314664.9368286133,912845.5904541016,2379413.772216797,2499487.564819336,1632588.5950927734,2761964.875732422,1815897.131958008,2197297.3706054688,1599206.2381591797,2222126.186279297,2972707.671569824,2087583.7411499023,2448925.4708251953,675332.7595062256,1494965.3536987305,2847270.142944336,3508903.098754883,2837555.8884277344,1677643.1267700195,1935550.3947753904,29839.902221679688
PCo(34:4),-0.3915022421018446,11.10872412389322,2.415922505664639,0.12010719687509809,0.9742355692313459,PC,3396784.4669189453,939566.4342651368,2490272.872680664,2604581.1270751953,1636739.5988769531,2850356.5849609375,1875554.212524414,2219193.5192871094,1637819.9219970703,2292310.2932128906,3170343.105621338,2202225.760192871,2558728.874145508,702325.4207763672,1533491.6481933594,2938619.968017578,3630164.4880371094,2992688.4157714844,1762870.631286621,1961264.9150390625,28695.90200805664
