lipid,Class,Sample,Sum_Intensity,Brain_Region
DG(42:8)|DG(41:1)_C18:2,DAG,FAD189_M1,450949.2326927185,All
DG(42:8)|DG(41:1)_C18:2,DAG,FAD184_F4,444366.592250824,All
DG(42:8)|DG(41:1)_C18:2,DAG,DOD93_F4,448978.31145095825,All
DG(42:8)|DG(41:1)_C18:2,DAG,Blank_Blank,553367.7998046875,All
DG(42:8)|DG(41:1)_C18:2,DAG,FAD185_M3,447623.4310569763,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,DOD94_F4,5827.82043838501,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD189_M2,5980.3403968811035,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD189_M3,5936.920440673828,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD184_F3,5886.320423126221,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD185_M1,5958.920448303223,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,DOD94_F3,5785.580436706543,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD185_M4,6163.080471038818,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD189_M1,5938.780437469482,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD184_F4,6046.620452880859,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,DOD93_F4,5809.380428314209,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,Blank_Blank,5931.680419921875,All
omega-linoleoyloxy-Cer(d18:1/27:0),Cer,FAD185_M3,6004.9004554748535,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,DOD94_F4,3296536.788574219,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD189_M2,12623603.706542969,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD189_M3,7273563.426025391,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD184_F3,2364125.1943359375,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD185_M1,7746363.699584961,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,DOD94_F3,2391678.3782958984,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD185_M4,3154434.8033447266,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD189_M1,7952494.764282227,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD184_F4,4519303.273193359,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,DOD93_F4,4489375.985595703,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,Blank_Blank,681641.33203125,All
PI(36:7)|PI(35:0)|PI(O-36:0),PI,FAD185_M3,4323596.9296875,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,DOD94_F4,1546925.70993042,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD189_M2,2443912.428878784,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD189_M3,1399390.9536132812,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD184_F3,1377158.6353759766,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD185_M1,3419471.921020508,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,DOD94_F3,1344939.1939086914,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD185_M4,1795035.434967041,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD189_M1,3675535.2833862305,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD184_F4,1807965.55859375,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,DOD93_F4,1755637.6801452637,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,Blank_Blank,165712.17114257812,All
[TG(60:8)|TG(59:1)]_FA22:6,TAG,FAD185_M3,3499451.593170166,All
Cer(d18:1/27:0),Cer,DOD94_F4,7146.58052444458,All
Cer(d18:1/27:0),Cer,FAD189_M2,7706.060558319092,All
Cer(d18:1/27:0),Cer,FAD189_M3,8679.70065689087,All
Cer(d18:1/27:0),Cer,FAD184_F3,7667.740531921387,All
Cer(d18:1/27:0),Cer,FAD185_M1,8174.280570983887,All
Cer(d18:1/27:0),Cer,DOD94_F3,7488.480525970459,All
Cer(d18:1/27:0),Cer,FAD185_M4,8441.560600280762,All
Cer(d18:1/27:0),Cer,FAD189_M1,7703.480541229248,All
Cer(d18:1/27:0),Cer,FAD184_F4,7898.960597991943,All
Cer(d18:1/27:0),Cer,DOD93_F4,8032.200569152832,All
Cer(d18:1/27:0),Cer,Blank_Blank,7521.920593261719,All
Cer(d18:1/27:0),Cer,FAD185_M3,9014.760650634766,All
PI(31:0)|PI(O-32:0),PI,DOD94_F4,3430578.818359375,All
PI(31:0)|PI(O-32:0),PI,FAD189_M2,11298246.787841797,All
PI(31:0)|PI(O-32:0),PI,FAD189_M3,6656524.788574219,All
PI(31:0)|PI(O-32:0),PI,FAD184_F3,2372532.2583007812,All
PI(31:0)|PI(O-32:0),PI,FAD185_M1,8203418.115722656,All
PI(31:0)|PI(O-32:0),PI,DOD94_F3,2669412.5336914062,All
PI(31:0)|PI(O-32:0),PI,FAD185_M4,2978984.22265625,All
PI(31:0)|PI(O-32:0),PI,FAD189_M1,7958979.178588867,All
PI(31:0)|PI(O-32:0),PI,FAD184_F4,5141106.447509766,All
PI(31:0)|PI(O-32:0),PI,DOD93_F4,3844351.7424316406,All
PI(31:0)|PI(O-32:0),PI,Blank_Blank,590382.521484375,All
PI(31:0)|PI(O-32:0),PI,FAD185_M3,6005840.6494140625,All
SM(d16:0/16:0),SM,DOD94_F4,11192.960773468018,All
SM(d16:0/16:0),SM,FAD189_M2,11169.120796203613,All
SM(d16:0/16:0),SM,FAD189_M3,11267.720798492432,All
SM(d16:0/16:0),SM,FAD184_F3,12364.160884857178,All
SM(d16:0/16:0),SM,FAD185_M1,13365.020931243896,All
SM(d16:0/16:0),SM,DOD94_F3,12509.100856781006,All
SM(d16:0/16:0),SM,FAD185_M4,12962.0609664917,All
SM(d16:0/16:0),SM,FAD189_M1,13847.840961456299,All
SM(d16:0/16:0),SM,FAD184_F4,11331.560817718506,All
SM(d16:0/16:0),SM,DOD93_F4,10741.560737609863,All
SM(d16:0/16:0),SM,Blank_Blank,15467.921081542969,All
SM(d16:0/16:0),SM,FAD185_M3,12756.580936431885,All
DG(44:3)_C18:2,DAG,DOD94_F4,205496.0943107605,All
DG(44:3)_C18:2,DAG,FAD189_M2,199698.65383529663,All
DG(44:3)_C18:2,DAG,FAD189_M3,213331.49549484253,All
DG(44:3)_C18:2,DAG,FAD184_F3,199338.85357284546,All
DG(44:3)_C18:2,DAG,FAD185_M1,208519.45461273193,All
DG(44:3)_C18:2,DAG,DOD94_F3,209641.3345527649,All
DG(44:3)_C18:2,DAG,FAD185_M4,208707.0749320984,All
DG(44:3)_C18:2,DAG,FAD189_M1,207633.0348587036,All
DG(44:3)_C18:2,DAG,FAD184_F4,204659.79447555542,All
DG(44:3)_C18:2,DAG,DOD93_F4,212468.23471069336,All
DG(44:3)_C18:2,DAG,Blank_Blank,264224.4188232422,All
DG(44:3)_C18:2,DAG,FAD185_M3,194080.6134185791,All
DG(28:2)_C18:2,DAG,DOD94_F4,203108.3342819214,All
DG(28:2)_C18:2,DAG,FAD189_M2,201046.27396011353,All
DG(28:2)_C18:2,DAG,FAD189_M3,204746.65435028076,All
DG(28:2)_C18:2,DAG,FAD184_F3,211097.41526794434,All
DG(28:2)_C18:2,DAG,FAD185_M1,210834.09535598755,All
DG(28:2)_C18:2,DAG,DOD94_F3,207949.45484924316,All
DG(28:2)_C18:2,DAG,FAD185_M4,197312.43390655518,All
DG(28:2)_C18:2,DAG,FAD189_M1,205659.71477508545,All
DG(28:2)_C18:2,DAG,FAD184_F4,205212.1942062378,All
DG(28:2)_C18:2,DAG,DOD93_F4,209912.4154472351,All
DG(28:2)_C18:2,DAG,Blank_Blank,243585.13610839844,All
DG(28:2)_C18:2,DAG,FAD185_M3,189487.93338775635,All
DG(34:2)_C18:2,DAG,DOD94_F4,365868.2255516052,All
DG(34:2)_C18:2,DAG,FAD189_M2,367129.1450691223,All
DG(34:2)_C18:2,DAG,FAD189_M3,359184.0450668335,All
DG(34:2)_C18:2,DAG,FAD184_F3,368212.4256134033,All
DG(34:2)_C18:2,DAG,FAD185_M1,355614.44508743286,All
DG(34:2)_C18:2,DAG,DOD94_F3,373494.6867027283,All
DG(34:2)_C18:2,DAG,FAD185_M4,363209.96423721313,All
DG(34:2)_C18:2,DAG,FAD189_M1,361035.1055679321,All
DG(34:2)_C18:2,DAG,FAD184_F4,363712.8650856018,All
DG(34:2)_C18:2,DAG,DOD93_F4,364146.8262023926,All
DG(34:2)_C18:2,DAG,Blank_Blank,496921.1557617187,All
DG(34:2)_C18:2,DAG,FAD185_M3,360212.3263092041,All
LPI(19:1)|LPI(P-20:0),PI,DOD94_F4,26964.02198410034,All
LPI(19:1)|LPI(P-20:0),PI,FAD189_M2,21904.08179473877,All
LPI(19:1)|LPI(P-20:0),PI,FAD189_M3,21553.101524353027,All
LPI(19:1)|LPI(P-20:0),PI,FAD184_F3,22551.98179626465,All
LPI(19:1)|LPI(P-20:0),PI,FAD185_M1,22486.361541748047,All
LPI(19:1)|LPI(P-20:0),PI,DOD94_F3,18941.741409301758,All
LPI(19:1)|LPI(P-20:0),PI,FAD185_M4,48316.80392074585,All
LPI(19:1)|LPI(P-20:0),PI,FAD189_M1,45658.74257659912,All
LPI(19:1)|LPI(P-20:0),PI,FAD184_F4,18268.04123687744,All
LPI(19:1)|LPI(P-20:0),PI,DOD93_F4,19909.521270751953,All
LPI(19:1)|LPI(P-20:0),PI,Blank_Blank,218171.05654907227,All
LPI(19:1)|LPI(P-20:0),PI,FAD185_M3,20104.121181488037,All
DG(30:2)_C16:1,DAG,DOD94_F4,2242925.99118042,All
DG(30:2)_C16:1,DAG,FAD189_M2,4729370.370609283,All
DG(30:2)_C16:1,DAG,FAD189_M3,2193820.0176582336,All
DG(30:2)_C16:1,DAG,FAD184_F3,884995.4817886353,All
DG(30:2)_C16:1,DAG,FAD185_M1,6567052.136108398,All
DG(30:2)_C16:1,DAG,DOD94_F3,2454281.604282379,All
DG(30:2)_C16:1,DAG,FAD185_M4,5454262.8389053345,All
DG(30:2)_C16:1,DAG,FAD189_M1,2338492.827468872,All
DG(30:2)_C16:1,DAG,FAD184_F4,1724964.663509369,All
DG(30:2)_C16:1,DAG,DOD93_F4,4104655.6580810547,All
DG(30:2)_C16:1,DAG,Blank_Blank,3336495.3681640625,All
DG(30:2)_C16:1,DAG,FAD185_M3,4965065.197715759,All
[TG(45:4)]_FA20:4,TAG,DOD94_F4,678112.4092407227,All
[TG(45:4)]_FA20:4,TAG,FAD189_M2,668382.4667358398,All
[TG(45:4)]_FA20:4,TAG,FAD189_M3,709532.5673828125,All
[TG(45:4)]_FA20:4,TAG,FAD184_F3,693400.4694824219,All
[TG(45:4)]_FA20:4,TAG,FAD185_M1,662572.6471557617,All
[TG(45:4)]_FA20:4,TAG,DOD94_F3,548780.9576416016,All
[TG(45:4)]_FA20:4,TAG,FAD185_M4,615904.883605957,All
[TG(45:4)]_FA20:4,TAG,FAD189_M1,587592.024597168,All
[TG(45:4)]_FA20:4,TAG,FAD184_F4,650747.6268920898,All
[TG(45:4)]_FA20:4,TAG,DOD93_F4,654652.4071655273,All
[TG(45:4)]_FA20:4,TAG,Blank_Blank,220240.41577148435,All
[TG(45:4)]_FA20:4,TAG,FAD185_M3,551450.3012695312,All
DG(40:3)_C18:2,DAG,DOD94_F4,214936.89562606812,All
DG(40:3)_C18:2,DAG,FAD189_M2,214146.2350845337,All
DG(40:3)_C18:2,DAG,FAD189_M3,214689.83568954468,All
DG(40:3)_C18:2,DAG,FAD184_F3,213467.19500350952,All
DG(40:3)_C18:2,DAG,FAD185_M1,204795.53467559814,All
DG(40:3)_C18:2,DAG,DOD94_F3,217064.3348197937,All
DG(40:3)_C18:2,DAG,FAD185_M4,208854.05493927002,All
DG(40:3)_C18:2,DAG,FAD189_M1,219983.59566116333,All
DG(40:3)_C18:2,DAG,FAD184_F4,213832.37559509277,All
DG(40:3)_C18:2,DAG,DOD93_F4,210029.31439590454,All
DG(40:3)_C18:2,DAG,Blank_Blank,240207.77697753906,All
DG(40:3)_C18:2,DAG,FAD185_M3,209990.31442642212,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,DOD94_F4,1206955.682220459,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD189_M2,1151975.7432250977,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD189_M3,565287.6409912109,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD184_F3,708664.1486206055,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD185_M1,666302.4114379883,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,DOD94_F3,781717.4175109863,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD185_M4,555369.2002258301,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD189_M1,772336.0322265625,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD184_F4,511465.2745666504,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,DOD93_F4,1524755.909362793,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,Blank_Blank,7698914.167724609,All
[TG(51:7)|TG(50:0)]_FA22:5,TAG,FAD185_M3,727459.9330444336,All
PC(34:3)|PC(P-35:2),PC,DOD94_F4,150348115.64257812,All
PC(34:3)|PC(P-35:2),PC,FAD189_M2,233902314.02001953,All
PC(34:3)|PC(P-35:2),PC,FAD189_M3,122780754.97436523,All
PC(34:3)|PC(P-35:2),PC,FAD184_F3,151521568.1628418,All
PC(34:3)|PC(P-35:2),PC,FAD185_M1,304355553.5395508,All
PC(34:3)|PC(P-35:2),PC,DOD94_F3,177981469.66638184,All
PC(34:3)|PC(P-35:2),PC,FAD185_M4,153084469.77075195,All
PC(34:3)|PC(P-35:2),PC,FAD189_M1,448807567.28222656,All
PC(34:3)|PC(P-35:2),PC,FAD184_F4,161289310.9711914,All
PC(34:3)|PC(P-35:2),PC,DOD93_F4,165525013.21362305,All
PC(34:3)|PC(P-35:2),PC,Blank_Blank,1467644.1738281252,All
PC(34:3)|PC(P-35:2),PC,FAD185_M3,317753055.170166,All
DG(30:1)_C16:0,DAG,DOD94_F4,3579376.2849121094,All
DG(30:1)_C16:0,DAG,FAD189_M2,3297942.2124023438,All
DG(30:1)_C16:0,DAG,FAD189_M3,1763077.888809204,All
DG(30:1)_C16:0,DAG,FAD184_F3,1498281.3750267029,All
DG(30:1)_C16:0,DAG,FAD185_M1,3203348.056274414,All
DG(30:1)_C16:0,DAG,DOD94_F3,2002977.1434326172,All
DG(30:1)_C16:0,DAG,FAD185_M4,3185647.938598633,All
DG(30:1)_C16:0,DAG,FAD189_M1,2336087.1616897583,All
DG(30:1)_C16:0,DAG,FAD184_F4,2192926.140460968,All
DG(30:1)_C16:0,DAG,DOD93_F4,4623890.581542969,All
DG(30:1)_C16:0,DAG,Blank_Blank,1203919.2880859375,All
DG(30:1)_C16:0,DAG,FAD185_M3,2695173.20772171,All
DG(42:1)_C18:1,DAG,DOD94_F4,346594.68506622314,All
DG(42:1)_C18:1,DAG,FAD189_M2,355794.965713501,All
DG(42:1)_C18:1,DAG,FAD189_M3,354076.06478881836,All
DG(42:1)_C18:1,DAG,FAD184_F3,355881.9646949768,All
DG(42:1)_C18:1,DAG,FAD185_M1,359464.4651527405,All
DG(42:1)_C18:1,DAG,DOD94_F3,344371.08406066895,All
DG(42:1)_C18:1,DAG,FAD185_M4,350850.2843055725,All
DG(42:1)_C18:1,DAG,FAD189_M1,357005.8450126648,All
DG(42:1)_C18:1,DAG,FAD184_F4,366398.7062301636,All
DG(42:1)_C18:1,DAG,DOD93_F4,344190.0435409546,All
DG(42:1)_C18:1,DAG,Blank_Blank,351195.8645019531,All
DG(42:1)_C18:1,DAG,FAD185_M3,354958.14485549927,All
DG(42:9)|DG(41:2)_C18:1,DAG,DOD94_F4,324748.12339782715,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD189_M2,344337.6838531494,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD189_M3,340403.9636116028,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD184_F3,340921.8839569092,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD185_M1,334706.30350875854,All
DG(42:9)|DG(41:2)_C18:1,DAG,DOD94_F3,330045.7434692383,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD185_M4,328287.9833946228,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD189_M1,346210.52475738525,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD184_F4,341682.94397354126,All
DG(42:9)|DG(41:2)_C18:1,DAG,DOD93_F4,325104.5024871826,All
DG(42:9)|DG(41:2)_C18:1,DAG,Blank_Blank,315887.6232910156,All
DG(42:9)|DG(41:2)_C18:1,DAG,FAD185_M3,337226.6838951111,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,DOD94_F4,1282859.0946044922,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD189_M2,3033161.835632324,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD189_M3,2067713.0099487305,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD184_F3,1451387.9974365234,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD185_M1,3248971.5497436523,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,DOD94_F3,917710.106628418,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD185_M4,1572954.5745239258,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD189_M1,2773962.4481811523,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD184_F4,1058954.0580444336,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,DOD93_F4,1391509.6885986328,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,Blank_Blank,240938.4969482422,All
[TG(62:13)|TG(61:6)]_FA22:6,TAG,FAD185_M3,2548588.9188842773,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,DOD94_F4,302441.38192749023,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD189_M2,293224.4009284973,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD189_M3,301080.3009223938,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD184_F3,297738.2216720581,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD185_M1,300347.6614227295,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,DOD94_F3,300653.40173339844,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD185_M4,299796.6014060974,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD189_M1,286013.93994140625,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD184_F4,286384.6203689575,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,DOD93_F4,296604.10179901123,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,Blank_Blank,301895.1442871094,All
DG(36:4)|DG(O-37:4)_C18:1,DAG,FAD185_M3,290330.7599220276,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,DOD94_F4,242899.57774353027,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD189_M2,242337.55715560913,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD189_M3,249427.05709075928,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD184_F3,241188.89642715454,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD185_M1,244633.1177253723,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,DOD94_F3,236564.15647506714,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD185_M4,240981.69739151,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD189_M1,244432.3172531128,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD184_F4,245277.1372566223,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,DOD93_F4,236708.5172805786,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,Blank_Blank,530060.7569580078,All
DG(O-40:9)|DG(38:2)_C18:2,DAG,FAD185_M3,239647.55658721924,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,DOD94_F4,51660154.520996094,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD189_M2,77994986.86621094,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD189_M3,44328946.09338379,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD184_F3,52593367.19616699,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD185_M1,106146611.48803711,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,DOD94_F3,72453789.10009766,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD185_M4,53080110.58129883,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD189_M1,184663526.5991211,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD184_F4,56306106.36645508,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,DOD93_F4,58113344.64758301,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,Blank_Blank,793212.0654296875,All
PC(O-40:9)|PC(38:2)|PC(P-39:1),PC,FAD185_M3,117868765.73864746,All
DG(44:11)|DG(43:4)_C18:1,DAG,DOD94_F4,149357.6900062561,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD189_M2,152633.25077819824,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD189_M3,158167.1519050598,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD184_F3,158282.51108932495,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD185_M1,163593.1716041565,All
DG(44:11)|DG(43:4)_C18:1,DAG,DOD94_F3,154754.87090301514,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD185_M4,153021.89038848877,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD189_M1,160529.51065826416,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD184_F4,152247.23096084595,All
DG(44:11)|DG(43:4)_C18:1,DAG,DOD93_F4,146931.5902748108,All
DG(44:11)|DG(43:4)_C18:1,DAG,Blank_Blank,211808.97399902344,All
DG(44:11)|DG(43:4)_C18:1,DAG,FAD185_M3,158796.3910293579,All
DG(42:4)_C18:2,DAG,DOD94_F4,171768.29247283936,All
DG(42:4)_C18:2,DAG,FAD189_M2,170686.5520172119,All
DG(42:4)_C18:2,DAG,FAD189_M3,168825.7919960022,All
DG(42:4)_C18:2,DAG,FAD184_F3,171306.5920829773,All
DG(42:4)_C18:2,DAG,FAD185_M1,169434.21202087402,All
DG(42:4)_C18:2,DAG,DOD94_F3,171471.69200515747,All
DG(42:4)_C18:2,DAG,FAD185_M4,168421.65156555176,All
DG(42:4)_C18:2,DAG,FAD189_M1,167294.1717262268,All
DG(42:4)_C18:2,DAG,FAD184_F4,174390.87242507935,All
DG(42:4)_C18:2,DAG,DOD93_F4,170836.45233917236,All
DG(42:4)_C18:2,DAG,Blank_Blank,186223.61267089844,All
DG(42:4)_C18:2,DAG,FAD185_M3,168041.27198028564,All
[TG(50:3)]_FA16:0,TAG,DOD94_F4,2260761.3561706543,All
[TG(50:3)]_FA16:0,TAG,FAD189_M2,8993968.829833984,All
[TG(50:3)]_FA16:0,TAG,FAD189_M3,4333601.908203125,All
[TG(50:3)]_FA16:0,TAG,FAD184_F3,1257257.3491210938,All
[TG(50:3)]_FA16:0,TAG,FAD185_M1,3005877.266723633,All
[TG(50:3)]_FA16:0,TAG,DOD94_F3,1402623.1987304688,All
[TG(50:3)]_FA16:0,TAG,FAD185_M4,23192973.624572754,All
[TG(50:3)]_FA16:0,TAG,FAD189_M1,26927908.66949463,All
[TG(50:3)]_FA16:0,TAG,FAD184_F4,978089.9517822266,All
[TG(50:3)]_FA16:0,TAG,DOD93_F4,812382.9808654785,All
[TG(50:3)]_FA16:0,TAG,Blank_Blank,157686.0106201172,All
[TG(50:3)]_FA16:0,TAG,FAD185_M3,19414020.170959473,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,DOD94_F4,482207.2124633789,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD189_M2,1158472.3657836914,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD189_M3,636343.3264770508,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD184_F3,412299.2494506836,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD185_M1,1101739.057800293,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,DOD94_F3,407824.44787597656,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD185_M4,576185.5023803711,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD189_M1,1124076.1766967773,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD184_F4,650957.9858398438,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,DOD93_F4,478334.6142578125,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,Blank_Blank,207680.81518554688,All
[TG(60:10)|TG(59:3)]_FA18:3,TAG,FAD185_M3,1169787.8233032227,All
CE(17:0),CE,DOD94_F4,33132.02235412598,All
CE(17:0),CE,FAD189_M2,33833.50241851807,All
CE(17:0),CE,FAD189_M3,31587.242233276367,All
CE(17:0),CE,FAD184_F3,33394.2624168396,All
CE(17:0),CE,FAD185_M1,35781.022563934326,All
CE(17:0),CE,DOD94_F3,33190.68235015869,All
CE(17:0),CE,FAD185_M4,36166.462505340576,All
CE(17:0),CE,FAD189_M1,33571.762351989746,All
CE(17:0),CE,FAD184_F4,35127.40244293213,All
CE(17:0),CE,DOD93_F4,32374.562339782715,All
CE(17:0),CE,Blank_Blank,47820.72332763672,All
CE(17:0),CE,FAD185_M3,34327.6024017334,All
DG(29:2)_C18:1,DAG,DOD94_F4,208398.39529800415,All
DG(29:2)_C18:1,DAG,FAD189_M2,214050.7152671814,All
DG(29:2)_C18:1,DAG,FAD189_M3,209721.59434890747,All
DG(29:2)_C18:1,DAG,FAD184_F3,216929.4955444336,All
DG(29:2)_C18:1,DAG,FAD185_M1,211347.9752998352,All
DG(29:2)_C18:1,DAG,DOD94_F3,214911.29516983032,All
DG(29:2)_C18:1,DAG,FAD185_M4,205957.39435958862,All
DG(29:2)_C18:1,DAG,FAD189_M1,213603.2754020691,All
DG(29:2)_C18:1,DAG,FAD184_F4,216936.89554595947,All
DG(29:2)_C18:1,DAG,DOD93_F4,218876.2356109619,All
DG(29:2)_C18:1,DAG,Blank_Blank,258874.8983154297,All
DG(29:2)_C18:1,DAG,FAD185_M3,205666.03484344482,All
DG(32:5)_C18:2,DAG,DOD94_F4,281139.9197883606,All
DG(32:5)_C18:2,DAG,FAD189_M2,268929.5390853882,All
DG(32:5)_C18:2,DAG,FAD189_M3,274015.65982818604,All
DG(32:5)_C18:2,DAG,FAD184_F3,285490.0602607727,All
DG(32:5)_C18:2,DAG,FAD185_M1,267535.3186683655,All
DG(32:5)_C18:2,DAG,DOD94_F3,274772.3189315796,All
DG(32:5)_C18:2,DAG,FAD185_M4,280462.75971984863,All
DG(32:5)_C18:2,DAG,FAD189_M1,267346.319065094,All
DG(32:5)_C18:2,DAG,FAD184_F4,262752.99855422974,All
DG(32:5)_C18:2,DAG,DOD93_F4,281507.3995437622,All
DG(32:5)_C18:2,DAG,Blank_Blank,302770.90100097656,All
DG(32:5)_C18:2,DAG,FAD185_M3,271268.3190383911,All
DG(33:3)_C18:1,DAG,DOD94_F4,239044.7765083313,All
