lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region,DOD93_F4_summed,FAD189_M2_summed,FAD185_M4_summed,DOD94_F4_summed,FAD184_F3_summed,FAD189_M3_summed,DOD94_F3_summed,FAD189_M1_summed,FAD185_M3_summed,FAD185_M1_summed,FAD184_F4_summed
LPC(17:1)|LPC(O-18:1)|LPC(P-18:0),0.2380026611107616,6.263919921965135,1.425101881567571,0.2325654803452,0.4460756468773675,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,142924.65014648438,463120.5940551758,139171.16967773438,262157.7174682617,188700.19171142572,288660.0360107422,169260.6307373047,228856.6776123047,203360.8531494141,599175.4650878906,285051.81842041016,224059.75354003903,212803.4553833008,557595.0604248047,274744.8999633789,328317.81842041016,270208.8415527344,492139.0285644531,421387.189819336,375020.54846191406,177208.0125732422,380832.48358154297,212663.45727539065,207737.8768310547,184856.55059814453,180901.09564208984,215557.45336914065,151424.07037353516,117640.92919921876,224561.03540039065,264774.86096191406,196547.4927978516,181556.8701171875,329457.2799682617,178419.1319580078,128208.4481201172,145224.8895263672,289610.1987915039,196258.9561767578,149823.7901611328,168979.29125976565,157008.59020996094,169793.19262695312,158650.83074951172,51907.023193359375,1007374.1313476562,978441.8302612305,780917.8346557617,875477.5360717773,803524.318359375,654431.9048461914,732739.1699829102,1558755.6083984375,1373461.2341918945,1311647.890197754,817641.7301635742
DG(44:10)|DG(43:3)_C18:0,-0.2366417450154595,3.5961328688076555,1.4227999951376091,0.2329430868969643,0.4463887348025528,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,33525.68243408203,29549.102199554443,30113.66209793091,32907.8222618103,48028.38290023804,32999.20217514038,31450.462322235107,32034.66217803955,33776.94248199463,42355.52298355103,31812.10218048096,33007.18212509155,33533.30242919922,34909.40270996094,34332.982421875,33663.52222442627,32023.342330932617,34768.76262664795,33308.74235534668,33939.762393951416,32836.32241821289,82878.54676055908,62976.84406661987,32568.7624168396,32608.86231613159,29486.64206314087,31246.1423034668,32683.122219085693,31639.302169799805,31334.04199981689,34411.022762298584,36249.50245285034,30459.102138519287,27641.361961364742,34119.46257019043,31029.662254333496,45801.72320175171,32018.98236846924,48117.34315109253,32428.28214263916,30065.0821723938,30456.22232437133,44344.88288497925,30462.12232208252,47085.9432220459,126096.26899337769,211260.47566223145,158366.33086395264,144512.70957565308,133633.86938476562,135328.3097038269,126024.76890182495,134040.60970687866,136439.20978546143,140951.74977111816,123249.58892440796
[TG(40:2)]_FA18:0,0.2375573777713534,4.918562299199497,1.419749124726536,0.2334447003205816,0.4469096736890123,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,70338.2250366211,69118.64526367188,57385.063903808594,77210.3853149414,111058.0083618164,61034.84460449219,71463.50537109375,65495.90509033203,119498.88861083984,129140.78857421876,106574.72827148438,92353.50524902344,118802.02807617188,133354.228515625,104420.36724853516,93451.12731933594,169681.8116455078,302780.142578125,115445.34826660156,114856.74816894533,259882.3406982422,173843.45239257812,111465.22802734376,106424.9874267578,60133.64453125,60978.30474853516,62210.064453125,60581.78436279297,61582.98461914063,61424.323974609375,61719.284240722656,74604.5650024414,72454.86462402344,64651.84558105469,67385.84454345703,66773.88458251953,79972.52575683594,179016.11267089844,72367.84497070312,67453.8046875,71297.02514648438,103211.267578125,77218.74591064453,75484.0658569336,47691.243591308594,274052.31951904297,651616.0085449219,398810.2880859375,309052.2634277344,259331.15783691406,327211.1044921875,243903.79809570312,702764.0506591797,450027.75115966797,447567.9107055664,271266.4393310547
[TG(57:9)|TG(56:2)]_FA20:4,0.237525268304161,4.825582306370295,1.4193618383574167,0.2335084698979371,0.4469096736890123,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,80051.12518310547,81422.50582885742,50412.62371826172,69881.92486572266,82774.40612792969,64049.96472167969,66668.34466552734,58195.50415039063,103550.5281982422,121844.74786376952,135398.548828125,102315.36706542967,131143.20916748047,198382.09353637687,136565.2098388672,96387.4868774414,184142.9540710449,192376.57489013672,121149.24908447266,97688.12728881836,142450.8311767578,126130.66885375977,114307.20684814452,93333.38732910156,61131.264556884766,61427.22454833984,68442.78466796875,58341.18362426758,59037.2639465332,57395.74398803711,58654.74407958984,68130.34507751465,65739.66464233398,73388.46530151367,67437.22476196289,63332.50454711914,89892.56631469727,153124.75134277344,62956.40447998047,58389.02395629883,63669.885009765625,89724.04626464844,72779.98504638672,54046.68380737305,39417.16305541992,281768.17959594727,476222.0942077637,364362.74609375,271688.21966552734,243218.0970916748,280220.6001281738,249342.45739746094,595356.9053344727,562477.9994201659,463109.1919555664,269897.8592529297
[TG(62:8)|TG(61:1)]_FA22:5,0.2371527578888895,5.30780411247201,1.4149508578700534,0.2342362582018938,0.4478810583625049,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,109394.0278930664,97342.7063293457,127332.76846313477,111183.52694702148,120859.04833984376,112918.36883544922,107582.60717773438,87089.72665405273,164901.47338867188,170636.5530090332,191109.89311218265,133151.20874023438,177236.8514404297,192291.03485107425,187348.8714599609,157544.37203979492,160738.83142089844,214279.9334411621,173372.57232666016,165777.67083740234,157158.97244262695,191267.1939086914,156218.20962524414,170960.2322998047,102750.28692626952,59945.44485473633,61992.00457763672,86085.32669067383,93254.52645874023,121377.16848754884,86790.88697814941,131603.16827392578,81111.28515625,93247.36651611328,81082.14511108398,86581.306640625,112382.98669433594,112750.06802368164,100775.0867614746,80731.02578735352,92039.88598632812,104928.42614746094,126563.18951416016,134297.58932495117,35082.32263183594,445253.02963256836,675604.6082763672,406639.1672668457,428449.7510070801,433025.75019836426,457829.0909729004,310773.0630493164,714169.008026123,714421.1297912598,659799.1282501221,342022.10342407227
DG(40:6)|DG(dO-40:0)_C18:0,-0.2359466148726423,4.094282023963285,1.4145037042870283,0.2343101891531922,0.4478810583625049,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,35086.1224899292,35218.70255661011,39364.1028213501,39940.56296920776,85012.58567428589,35768.9623298645,35230.8225479126,39994.50259399414,49022.44341278076,86459.88621520996,48499.38343811035,45751.663314819336,44119.52320098877,41698.06311416626,43295.16291809082,45141.22305297852,42860.56315231323,44395.84323883057,45135.2433013916,41678.34266281128,45253.94313430786,216933.31657409668,100485.10776519775,40715.80296707153,36634.22258377075,32382.322257995605,36051.60271072388,34206.342586517334,40630.8828125,41275.74309921265,41895.68279266357,37746.10276412964,41062.98309326172,36180.36269760132,39698.24253845215,38094.722732543945,116990.2865600586,39641.40256500244,121132.20848464966,40238.142822265625,42109.043186187744,39528.702980041504,96088.66678619383,41475.32300949097,43090.48323059082,149609.49083709717,403388.1704406738,318002.0404319763,196006.87314605713,161548.41146850586,219201.73596191406,139274.49013900757,174069.99235534668,174253.97228622437,229733.3763809204,155036.31106185913
SM(d18:1/25:0),-0.235891213968886,0.1781748593935267,1.4119643318989326,0.2347305765271337,0.4484031402290603,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,SM,3318.9202575683594,4059.100299835205,2847.060195922852,3118.0002212524414,3037.9202308654785,3435.3802642822266,3113.1802101135254,2788.520179748535,3391.6202392578125,3445.140235900879,3934.060256958008,3324.0602416992188,4165.300323486328,4236.960319519043,2838.4601860046387,4104.380302429199,4302.940330505371,4739.600368499756,4468.6802978515625,3517.380214691162,2982.660202026367,3747.920238494873,2882.340167999268,3100.780235290528,4381.7003173828125,3680.760261535645,3012.660224914551,2808.5801963806152,3052.760208129883,3668.100238800049,2715.000198364258,2920.8401832580566,3866.060306549072,3197.6802368164062,3349.4001998901367,2347.680149078369,3428.30020904541,3365.5202407836914,2373.1801719665527,3233.080223083496,3162.8401947021484,2757.4202003479004,4190.840274810791,2871.26021194458,3141.2002143859863,13343.080974578857,12713.700843811035,12400.08084487915,12375.000885009766,12356.700828552246,12982.36088180542,13883.701000213623,17028.60121154785,15345.101131439209,14094.880973815918,12760.820892333984
[TG(45:0)]_FA14:0,0.2367238358280781,6.257667572326561,1.409883023894622,0.2350758129057759,0.4487810973655722,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,209199.8369140625,138869.66845703125,239424.61596679688,196175.21350097656,206089.81713867188,184686.49145507807,172265.73083496094,163012.31176757812,319212.9436035156,368680.54833984375,372454.8250732422,275209.2814941406,386484.20849609375,246139.57421875,340212.9005126953,245052.9415283203,215343.576171875,479518.4490966797,421470.0709228516,334695.3017578125,384358.1059570313,347441.1037597656,410255.3509521485,431812.7521972656,146095.98986816406,123449.18884277344,142261.32873535156,137810.10974121094,135315.2286376953,173955.83374023438,139396.87109375,181931.9534912109,352336.666015625,200659.2762451172,215971.05590820315,172866.9520263672,133983.0899658203,168324.03125,151228.82971191406,157979.67150878906,222626.5555419922,243223.5986328125,321218.1241455078,282748.1428222656,67804.78485107422,783669.3348388672,1573867.312866211,611515.6224365234,726054.3511962891,630599.8869628906,1069816.4211425781,549616.6171875,1451027.3979492188,1217889.6247558594,1335557.5985107422,941833.9501953125
LPE(17:2),-0.2350473375210296,4.622956925430482,1.4037637178558555,0.2360944167380994,0.4504432950924265,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,66330.52459716797,64589.44482421875,55144.32409667969,70791.98510742188,68419.6650390625,64248.54479980469,67830.92468261719,61031.40417480469,89037.6259765625,88979.64636230469,95870.42626953124,90369.24676513672,84589.7660522461,80640.58618164062,84099.50592041016,85354.92584228516,75107.54516601561,75822.44555664062,71461.82489013672,77199.38562011719,78063.66564941406,91079.70739746094,77758.94537353516,84072.36602783203,64093.90417480469,70018.08526611328,74725.86627197266,61124.84448242188,62304.58465576172,66000.36462402344,66912.84484863281,69180.94537353516,77722.46606445312,70634.22497558594,77524.68542480469,67797.14471435547,69831.52545166016,64415.68475341797,65281.585205078125,68250.22509765625,66401.24487304688,79479.78601074219,88314.68615722656,64924.904541015625,76645.78509521484,256856.27862548828,330974.6844482422,267779.0205078125,261530.53869628906,264398.7395019531,299120.62158203125,269962.7001953125,299591.20123291016,334684.78399658203,364256.94537353516,293678.5211791992
[TG(45:1)]_FA16:1,0.2358477264864132,6.963245533278229,1.3995148939657156,0.2368048100712919,0.4512331956615042,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,328883.6434326172,251156.9981689453,222058.69396972656,299969.98083496094,312043.7227783203,233288.85522460932,293742.6799316406,229666.67578125,505785.1368408203,669214.2631835938,685070.6911621094,439761.2685546875,761498.7434082031,431494.5732421875,694085.9847412109,447794.75,422471.9252929688,889795.078125,548654.1599121094,474697.6762695313,610649.8635253906,651502.4462890625,733703.2136230469,666723.6053466797,215527.6336669922,220309.5759277344,283417.1611328125,174912.01220703125,171366.3719482422,167889.4324951172,211204.01245117188,318287.00036621094,725253.6043701172,333894.625,403570.4946289063,232367.93432617188,215599.07495117188,240147.75854492188,236059.73803710932,258415.31665039065,405937.5485839844,457319.43115234375,584874.9443359375,414210.588256836,110904.48706054688,1102069.31640625,2662579.1287841797,950221.8881835938,1068741.9337158203,868746.8172607422,1862342.5123291016,894166.3829345703,2335618.8395996094,2334874.0513916016,2299831.359741211,1695086.6583251953
[TG(64:8)|TG(63:1)]_FA18:1,-0.2347276299183821,4.2149906989970285,1.399916187882866,0.2367376040190356,0.4512331956615042,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,44230.44338989258,133703.66931152344,35604.08248901367,61234.565002441406,51355.40414428711,56855.884185791016,50422.98336791992,56287.00344848633,56852.16442871094,70600.92541503906,66757.26416015625,51492.52359008789,62632.263916015625,60734.484115600586,54571.76327514648,64621.5651550293,57155.624435424805,62056.96478271485,48257.243255615234,49448.50361633301,55536.30380249024,62613.84411621094,54043.8447265625,49161.22381591797,53968.183197021484,47959.0830078125,83002.64413452148,41404.14321899414,40434.16250610352,57594.623596191406,44237.82362365723,47431.60374450684,59571.68420410156,112645.6866607666,45207.32313537598,35589.462493896484,43765.80307006836,89332.78480529785,66734.7642211914,43109.80258178711,49330.10336303711,46961.3635559082,50261.40370178223,37814.78283691406,18482.301208496097,274772.7601928711,221355.21646118164,242943.15467834473,214921.27514648438,189698.21347045898,184367.6534576416,226334.0535583496,216918.3360900879,242560.076461792,245702.87759399414,253014.15649414062
DG(42:10)|DG(41:3)_C18:0,-0.234537731658403,3.5577310080795903,1.3975664072565337,0.2371314586635655,0.4515730404193603,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,26598.181880950928,31786.50221252441,29155.862033844,30847.60196685791,41471.90298461914,29618.26218032837,30237.44222259521,31185.12219238281,33833.06225204468,47739.423484802246,34301.86253738403,29414.74210357666,31788.96230316162,28962.84208297729,31238.34222793579,31062.462337493896,34851.16229248047,29026.6420211792,31443.82223892212,30525.60210037231,30342.322174072266,79044.56526184082,64283.18460845947,26462.881801605225,30787.022312164307,27950.8819770813,31102.582153320316,33887.24224853516,30535.282287597656,27745.681880950928,31206.52215194702,32062.7823677063,31361.90235900879,27645.96199798584,29734.082027435303,28795.342128753666,40273.08257293701,28715.92205429077,40074.34278488159,31129.622203826904,28008.681812286377,32325.10213470459,42456.04307937622,31501.842163085938,69621.60404968262,118388.14809417725,200132.95384597778,140192.96961593628,132512.72957992554,121550.2686882019,134291.66918945312,123727.72869110107,125847.2286529541,123052.6089515686,145289.09037780762,117537.2885131836
DG(38:6)|DG(dO-40:6)_C18:1,0.2356298498957649,2.369910819374728,1.396506061881155,0.2373094467908076,0.4516002664650002,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,2895.060195922852,17548.501205444336,2892.9001998901367,17978.081272125244,5778.26042175293,2892.4002113342285,2892.100200653076,2925.200210571289,30891.522148132324,30938.842178344727,28075.10209274292,26462.961849212646,26908.10181045532,28839.64211654663,24922.76150894165,27193.641899108887,22684.92169189453,23663.181617736816,23752.101707458496,26857.16194152832,22449.82145690918,19423.061515808105,25387.401821136475,20035.281440734863,4157.320343017578,3408.6802139282227,12409.70087814331,20058.26160812378,7274.360507965088,13456.360973358154,3979.360290527344,15433.221118927002,15280.80109024048,19808.46139907837,16692.78116607666,12008.12089920044,2883.700225830078,2882.76021194458,6952.8604736328125,2882.360218048096,23493.26166152954,15266.68112564087,20653.46142578125,15311.60111618042,31291.182106018063,41314.54287338257,87295.56623458862,15601.681129455566,14487.961044311523,40143.30289077759,74725.00532913208,40033.96304321289,96957.36695861816,107864.14733505249,116368.42826843262,63790.16455459595
LPS(O-18:0),0.2355257219792903,7.535372818224617,1.395714795267848,0.2374423732710887,0.4516002664650002,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PS,654542.5043945312,530648.6806640625,483204.7534179688,518294.7727050781,474658.232421875,552038.9753417969,390226.3837890625,408811.3051757813,635281.3857421875,799918.2016601561,919711.6791992189,1067724.296875,1179956.3293457031,854695.9892578125,207693.9948158264,718986.5791015625,903054.7004394532,848872.4926757811,882007.0607910156,596273.1818847656,670406.1015625,1222666.3850097656,484952.5310058594,990489.7060546876,477465.595703125,433666.3527832031,409861.9274902344,497501.8515625,527487.6977539064,260930.71836853027,390576.08349609375,569813.77734375,441758.8935546875,494349.232421875,226084.23793792725,351765.7041015625,406517.0729980469,490000.09228515625,493007.4479980469,526535.1003417969,514080.1943359375,579561.4230957031,600119.5629882812,375371.92735672,244715.63598632807,2186690.7111816406,3368514.7236328125,1916059.7136230469,1825734.8967285156,1748808.2769622803,2069133.1077766418,1818495.7275390625,3230207.4357910156,2961332.8925209045,3422635.5634765625,1513958.0680160522
[TG(61:11)|TG(60:4)]_FA18:2,0.2348715769631959,4.888133754298611,1.387940486747539,0.2387532101954883,0.4538099407273796,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,61727.624267578125,66927.6044921875,45896.52313232422,60753.54412841797,85077.26577758789,62419.32501220703,61512.524841308594,47055.02328491211,134029.6683959961,151198.58953857422,132446.56927490234,93612.08554077148,189325.2921142578,215058.2344360352,153369.1307373047,113559.90771484376,200044.07342529297,238500.83416748047,108433.42669677734,99812.7668762207,160412.8314819336,115940.76776123048,118088.2882385254,106649.6076965332,53429.80364990234,65196.26452636719,60086.44412231445,47923.98327636719,53422.98352050781,97704.40634155272,43936.86260986328,64528.26477050781,83542.38562011719,56724.68350219727,62638.18420410156,50257.82357788086,98188.94729614258,216745.67547607425,55606.964111328125,52421.343505859375,56145.00384521485,144731.27032470703,103117.2471923828,46852.78353881836,37171.942794799805,235305.2960205078,501091.49517822266,422962.9303894043,256064.13891601562,259592.51724243164,350846.30490112305,226636.49557495117,646791.1011657715,671312.5650024414,511286.91275024414,253163.07690429688
PE(24:0),-0.2335713204701648,5.278575780750659,1.3861994581454766,0.2390479701114085,0.4540867554518023,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,98327.46704101561,112527.02758789064,78332.1859741211,96956.28735351561,96482.30615234376,102940.9268798828,99731.2470703125,85542.30615234375,125367.12872314452,156093.6104736328,165411.8916015625,149105.630859375,146748.20971679688,138898.4295654297,138867.2696533203,137740.63024902344,146043.0906982422,150529.7099609375,131339.50903320312,115433.54760742188,118451.80895996094,181103.83447265625,117012.16918945312,132065.44885253906,89026.54614257811,113991.8289794922,179279.97033691406,85408.3857421875,99071.94702148435,99968.56640625,103070.42614746094,135914.84985351565,116843.5283203125,113454.68786621094,120439.14776611328,105267.36791992188,113045.52734375,100453.3272705078,105714.94665527344,115664.7879638672,98475.9874267578,124672.12902832033,123597.78857421876,94548.30700683594,68108.12493896484,386142.96795654297,548633.2614746094,434878.58923339844,384696.7862548828,438025.78942871094,441294.2120361328,467706.7312011719,543345.8572998047,562254.5391845703,595978.2616577148,456004.7318725586
