Lipid,Class,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
PC (48:0),PC,6603.660491943359,6094.480445861816,5682.240421295166,4950.340393066406,5766.760452270508,6603.660491943359,6094.480445861816,5682.240421295166,4950.340393066406,5766.760452270508,4615.380348205566,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PC (48:2),PC,5077.380352020264,6039.800342559814,7568.620536804199,5770.540454864502,5866.660457611084,5077.380352020264,6039.800342559814,7568.620536804199,5770.540454864502,5866.660457611084,4144.340278625488,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PC (50:0),PC,4627.40034866333,5306.720375061035,5012.8604164123535,4788.580318450928,4716.620372772217,4627.40034866333,5306.720375061035,5012.8604164123535,4788.580318450928,4716.620372772217,4788.60037612915,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PC (52:0),PC,5093.220409393311,5168.360336303711,5260.940338134766,3772.8202743530273,4475.400321960449,5093.220409393311,5168.360336303711,5260.940338134766,3772.8202743530273,4475.400321960449,4103.2602615356445,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PC (52:4),PC,4438.800319671631,4971.72038269043,5076.3603591918945,3719.0602684020996,5730.960464477539,4438.800319671631,4971.72038269043,5076.3603591918945,3719.0602684020996,5730.960464477539,4110.960300445557,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(32:0),PC,40518.32257080078,37701.70234680176,39793.30284118652,27128.80209350586,32515.602294921875,40518.32257080078,37701.70234680176,39793.30284118652,27128.80209350586,32515.602294921875,20775.841552734375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(32:1),PC,40974.34313964844,35856.14270019531,37374.862380981445,28979.961853027344,32546.802307128906,40974.34313964844,35856.14270019531,37374.862380981445,28979.961853027344,32546.802307128906,20536.021545410156,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(32:2),PC,43598.82264709473,36333.04260253906,38004.92233276367,25122.621963500977,33974.12240600586,43598.82264709473,36333.04260253906,38004.92233276367,25122.621963500977,33974.12240600586,21171.941513061523,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(32:3),PC,43795.60330200195,38221.36317443848,40393.36349487305,26282.561920166016,34637.8623046875,43795.60330200195,38221.36317443848,40393.36349487305,26282.561920166016,34637.8623046875,20477.94140625,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(34:0),PC,119330.6714630127,148351.0516357422,145349.00772094727,45306.32312011719,116788.48788452148,119330.6714630127,148351.0516357422,145349.00772094727,45306.32312011719,116788.48788452148,33317.18240356445,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(34:1),PC,84975.02407836914,114675.56829833984,114250.32919311523,44230.58367919922,527289.858001709,84975.02407836914,114675.56829833984,114250.32919311523,44230.58367919922,527289.858001709,49735.80355834961,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(34:2),PC,91591.66458129883,111535.98864746094,111711.9506225586,41644.002868652344,527287.5131225586,91591.66458129883,111535.98864746094,111711.9506225586,41644.002868652344,527287.5131225586,36122.46240234375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(34:3),PC,89137.7466430664,107854.96719360352,112900.48690795898,39125.16262817383,261953.99920654297,89137.7466430664,107854.96719360352,112900.48690795898,39125.16262817383,261953.99920654297,30721.922088623047,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(34:4),PC,91644.5454711914,139046.7508239746,111039.40872192383,39907.02291870117,211158.19760131836,91644.5454711914,139046.7508239746,111039.40872192383,39907.02291870117,211158.19760131836,26506.542022705078,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(36:1),PC,614993.4243774414,720669.8525390625,770322.5883483887,205261.41705322266,486995.0041503906,614993.4243774414,720669.8525390625,770322.5883483887,205261.41705322266,486995.0041503906,43657.843200683594,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(36:2),PC,466367.37536621094,552550.3654785156,596243.3070678711,155459.08947753906,378480.85021972656,466367.37536621094,552550.3654785156,596243.3070678711,155459.08947753906,378480.85021972656,40597.30261230469,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(36:3),PC,455566.5986022949,542054.8340454102,576126.9697875977,154595.12796020508,362100.7457885742,455566.5986022949,542054.8340454102,576126.9697875977,154595.12796020508,362100.7457885742,42191.22302246094,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(36:4),PC,455518.5846557617,949968.3511352539,570680.9780883789,155839.90942382812,369303.24102783203,455518.5846557617,949968.3511352539,570680.9780883789,155839.90942382812,369303.24102783203,39076.54296875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(36:5),PC,468100.8109741211,941975.0394287109,1004706.1619873047,153994.93035888672,359164.9714355469,468100.8109741211,941975.0394287109,1004706.1619873047,153994.93035888672,359164.9714355469,37632.28271484375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(38:0),PC,887408.9538574219,932535.6032714844,1104046.6118774414,210371.75744628906,635436.2189941406,887408.9538574219,932535.6032714844,1104046.6118774414,210371.75744628906,635436.2189941406,50495.42346191406,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(38:1),PC,834123.0269775391,887658.4642333984,1031055.9096679688,192090.51593017578,601926.7499389648,834123.0269775391,887658.4642333984,1031055.9096679688,192090.51593017578,601926.7499389648,46393.703125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(38:3),PC,689423.0865478516,705263.1522216797,814627.7904052734,167210.53033447266,501402.9344482422,689423.0865478516,705263.1522216797,814627.7904052734,167210.53033447266,501402.9344482422,52632.82360839844,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(38:4),PC,598316.1433105469,613630.7686157227,703605.8841552734,158595.51220703125,449566.65283203125,598316.1433105469,613630.7686157227,703605.8841552734,158595.51220703125,449566.65283203125,56174.82373046875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(38:5),PC,592686.9577636719,615361.8306884766,669558.3651123047,151266.24865722656,443355.4483642578,592686.9577636719,615361.8306884766,669558.3651123047,151266.24865722656,443355.4483642578,54038.223693847656,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(38:6),PC,582056.9506835938,607127.0903320312,695986.553894043,148801.27026367188,432988.03271484375,582056.9506835938,607127.0903320312,695986.553894043,148801.27026367188,432988.03271484375,55259.40362548828,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(40:0),PC,661552.3932800293,683187.7210388184,790761.393737793,132559.33010864258,262505.80044555664,661552.3932800293,683187.7210388184,790761.393737793,132559.33010864258,262505.80044555664,20060.341430664062,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(40:1),PC,830832.1791381836,920457.9158935547,1005666.2827758789,161389.74995422363,663375.5046691895,830832.1791381836,920457.9158935547,1005666.2827758789,161389.74995422363,663375.5046691895,19216.101348876953,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(40:2),PC,839597.7322387695,894062.2902526855,1017411.5369873047,161827.91534423828,336042.1649169922,839597.7322387695,894062.2902526855,1017411.5369873047,161827.91534423828,336042.1649169922,19723.961364746094,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(40:5),PC,752088.2249145508,810585.9423675537,905071.0111694336,102179.58813476562,316379.64697265625,752088.2249145508,810585.9423675537,905071.0111694336,102179.58813476562,316379.64697265625,32418.082122802734,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(40:6),PC,745074.5775756836,424178.8273925781,484401.71130371094,167351.8687133789,311635.0610961914,745074.5775756836,424178.8273925781,484401.71130371094,167351.8687133789,311635.0610961914,30571.542205810547,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(42:0),PC,182629.07067871094,174389.71545410156,181648.77197265625,95671.6064453125,143526.791015625,182629.07067871094,174389.71545410156,181648.77197265625,95671.6064453125,143526.791015625,73825.04528808594,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(42:1),PC,212722.55505371094,221580.1356201172,219309.51416015625,104460.08728027344,171175.2529296875,212722.55505371094,221580.1356201172,219309.51416015625,104460.08728027344,171175.2529296875,74520.08544921875,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(42:2),PC,218803.40014648438,228941.1776123047,240711.1385498047,107823.96826171875,181784.9716796875,218803.40014648438,228941.1776123047,240711.1385498047,107823.96826171875,181784.9716796875,78954.28540039062,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(42:3),PC,228131.81787109375,243588.6416015625,247999.09338378906,106767.04809570312,179395.58911132812,228131.81787109375,243588.6416015625,247999.09338378906,106767.04809570312,179395.58911132812,78042.64599609375,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(42:4),PC,227602.65698242188,233191.0157470703,237187.7381591797,106115.66723632812,180481.40795898438,227602.65698242188,233191.0157470703,237187.7381591797,106115.66723632812,180481.40795898438,75490.705078125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(44:3),PC,13553.08088684082,21408.922019958496,13904.180908203125,11016.6208152771,20533.08155822754,13553.08088684082,21408.922019958496,13904.180908203125,11016.6208152771,20533.08155822754,8693.92060470581,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(44:4),PC,24646.201873779297,14796.701114654541,14807.580841064453,12060.960777282715,20046.101333618164,24646.201873779297,14796.701114654541,14807.580841064453,12060.960777282715,20046.101333618164,10063.480743408203,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCo(44:5),PC,13062.2209815979,15096.481117248535,16144.901176452637,11856.620834350586,19952.701503753662,13062.2209815979,15096.481117248535,16144.901176452637,11856.620834350586,19952.701503753662,9641.58073425293,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCp(32:4),PC,88756.98571777344,119369.4094543457,105134.62857055664,36173.58200073242,181299.3497619629,88756.98571777344,119369.4094543457,105134.62857055664,36173.58200073242,181299.3497619629,27723.622039794922,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCp(36:5),PC,783763.1045532227,521462.2561645508,977016.6969299316,146286.6517944336,353833.22888183594,783763.1045532227,521462.2561645508,977016.6969299316,146286.6517944336,353833.22888183594,39010.20291137695,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PCp(42:4),PC,220962.33239746094,232728.40002441406,234871.79907226562,81261.625,178926.99169921875,220962.33239746094,232728.40002441406,234871.79907226562,81261.625,178926.99169921875,75215.72521972656,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (14:0),PE,22934.501556396484,23140.441696166992,23685.861541748047,22375.101623535156,22818.581420898438,22934.501556396484,23140.441696166992,23685.861541748047,22375.101623535156,22818.581420898438,23680.161651611328,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (14:1),PE,51183.96350097656,51851.703369140625,51978.983337402344,50860.42370605469,51018.863830566406,51183.96350097656,51851.703369140625,51978.983337402344,50860.42370605469,51018.863830566406,51189.52355957031,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (16:1),PE,1940.960132598877,1934.780158996582,1941.040138244629,1917.200122833252,2016.1801490783691,1940.960132598877,1934.780158996582,1941.040138244629,1917.200122833252,2016.1801490783691,2332.060173034668,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (18:1),PE,30174.322204589844,27638.361724853516,30755.162078857422,32639.022338867188,30255.101989746094,30174.322204589844,27638.361724853516,30755.162078857422,32639.022338867188,30255.101989746094,30801.522247314453,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (18:2),PE,26856.241729736328,28131.0020904541,27496.622161865234,26460.24169921875,24020.801651000977,26856.241729736328,28131.0020904541,27496.622161865234,26460.24169921875,24020.801651000977,26867.621963500977,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (18:3),PE,24702.201690673828,27062.24200439453,26285.66178894043,26553.14192199707,25855.48193359375,24702.201690673828,27062.24200439453,26285.66178894043,26553.14192199707,25855.48193359375,25298.021743774414,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (18:4),PE,27820.362030029297,27605.021728515625,29531.962036132812,28773.742126464844,31051.442108154297,27820.362030029297,27605.021728515625,29531.962036132812,28773.742126464844,31051.442108154297,30707.842254638672,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (20:0),PE,27802.48175048828,27954.422119140625,29778.26220703125,28317.96206665039,32225.36215209961,27802.48175048828,27954.422119140625,29778.26220703125,28317.96206665039,32225.36215209961,28658.60205078125,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (20:1),PE,33361.02230834961,33775.54232788086,30739.48208618164,35915.082611083984,32168.022186279297,33361.02230834961,33775.54232788086,30739.48208618164,35915.082611083984,32168.022186279297,35310.86260986328,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
PE (20:2),PE,27492.021713256836,25220.48179626465,29146.621978759766,29529.921951293945,28661.982162475586,27492.021713256836,25220.48179626465,29146.621978759766,29529.921951293945,28661.982162475586,25265.061553955078,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
