Lipid,Class,DOD73-5xFAD-M2liver,FAD173-5xFAD-M1liver,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
PI (30:0)_2,PI,58233.24401855469,61802.42443847656,54731.984130859375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (30:1),PI,24624.08184814453,24247.481872558594,23050.3818359375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (30:1)_2,PI,24242.721435546875,23641.401763916016,23428.722045898438,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (30:2),PI,16592.2412109375,16669.96127319336,16650.521270751953,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (30:2)_2,PI,15613.981033325195,15901.90103149414,14333.140930175781,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (30:4),PI,7881.300476074219,9387.960632324219,8617.320594787598,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (30:4)_2,PI,8812.580612182617,9665.220672607422,9568.660720825195,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:1),PI,66623.84387207031,58078.64453125,44211.663330078125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:1)_2,PI,67057.46484375,55200.72424316406,38805.22302246094,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:2),PI,37645.86315917969,36328.10266113281,27486.361938476562,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:2)_2,PI,39297.94274902344,35642.222900390625,27518.461791992188,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:3),PI,8617.060562133789,10735.10075378418,7347.340469360352,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:3)_2,PI,10091.680725097656,10257.56069946289,8312.400581359863,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:4),PI,8268.420516967773,9205.080703735352,7648.000549316406,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (32:4)_2,PI,8341.880592346191,8037.680557250977,7224.300537109375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:0),PI,100169.86633300781,98783.76696777344,62286.44421386719,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:0)_2,PI,95410.74719238281,87975.78601074219,59894.50427246094,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:3),PI,115201.66770935059,95762.66627502441,11609.360900878906,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:3)_2,PI,106601.66702270508,93474.02613830566,9799.720748901367,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:4),PI,14175.461013793945,16788.201202392578,14200.980926513672,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:4)_2,PI,12942.0009765625,18096.501205444336,16499.540893554688,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:5),PI,10304.440689086914,12041.720947265625,11937.08090209961,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:5)_2,PI,10579.960815429688,11876.440826416016,11575.040832519531,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:6),PI,16989.08135986328,16743.781311035156,16858.621002197266,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (34:6)_2,PI,17564.68130493164,17983.801177978516,16168.60107421875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:0),PI,39367.1435546875,39182.70281982422,26903.841857910156,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:0)_2,PI,36781.30224609375,36768.90222167969,24925.021850585938,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:1),PI,175940.4327392578,227982.93518066406,24821.521697998047,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:1)_2,PI,167956.39190673828,221605.16918945312,24826.161743164062,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:2),PI,1084970.2041015625,1709628.7700805664,33427.06219482422,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:2)_2,PI,1038643.572265625,1676662.8424072266,32130.542419433594,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:4),PI,751446.2164001465,1295144.963256836,10845.540756225586,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:4)_2,PI,723499.4275360107,1237888.3709106445,10631.220779418945,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:5),PI,46227.30319213867,63376.72560119629,9111.180587768555,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:5)_2,PI,47247.36329650879,58111.14373779297,9289.280715942383,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:6),PI,14439.90103149414,26006.381546020508,13731.740814208984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (36:6)_2,PI,14750.301010131836,15075.781188964844,9449.180648803711,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:1),PI,21645.48129272461,25569.262268066406,9819.040664672852,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:1)_2,PI,24855.84181213379,24553.941497802734,9768.160736083984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:2),PI,50576.04472351074,80527.26708984375,8507.80054473877,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:2)_2,PI,46524.14353179932,80239.06562805176,9213.860580444336,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:3),PI,69368.40603637695,126672.03045654297,8749.26058959961,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:3)_2,PI,69202.22587585449,116556.2271270752,8691.940605163574,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:4),PI,74500.70538330078,114274.090675354,7739.220542907715,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:4)_2,PI,77448.58598327637,106336.24604034424,7175.8404541015625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:5),PI,65698.3257598877,106522.46670532227,9287.440628051758,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:5)_2,PI,61255.52375793457,103263.76649475098,8851.300659179688,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:6),PI,53666.264892578125,77139.32650756836,10935.220825195312,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (38:6)_2,PI,49081.88383483887,76773.88478088379,10878.180801391602,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:0),PI,10902.420867919922,12163.500671386719,11657.100830078125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:0)_2,PI,11086.600799560547,12409.380783081055,9568.220718383789,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:2),PI,10004.960624694824,14800.361038208008,7642.760498046875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:2)_2,PI,11242.440658569336,14651.74095916748,6244.700424194336,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:3),PI,12758.48080444336,16128.401290893555,8424.840545654297,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:3)_2,PI,10075.500793457031,18077.581352233887,7598.2406005859375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:4),PI,16286.401153564453,17399.101318359375,10290.22077178955,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:4)_2,PI,15042.981170654297,17937.761459350586,9412.460563659668,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:5),PI,41291.142333984375,47207.74277496338,23454.161743164062,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:5)_2,PI,37707.34295654297,41862.362243652344,23483.22198486328,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:6),PI,83462.24653625488,91172.82693481445,54101.44435119629,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (40:6)_2,PI,83758.3286743164,83342.36277770996,51849.90376281738,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:0),PI,8393.400665283203,6955.3804931640625,7528.320587158203,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:0)_2,PI,8168.780563354492,6930.760513305664,7773.92057800293,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:1),PI,5758.54044342041,7499.160545349121,6854.500442504883,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:1)_2,PI,7453.820526123047,7004.700477600098,6062.340431213379,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:3),PI,10511.560726165771,9599.580680847168,8267.620613098145,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:3)_2,PI,6811.440490722656,9373.720596313477,7649.880577087402,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:4),PI,6636.720504760742,7577.5004806518555,6545.140441894531,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:4)_2,PI,6513.240539550781,7879.640693664551,5842.14045715332,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:5),PI,7941.200592041016,7217.960479736328,6913.340469360352,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:5)_2,PI,7096.640586853027,7581.500545501709,6962.60050201416,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:6),PI,7899.160583496094,7723.90055847168,7351.22049331665,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (42:6)_2,PI,8291.320533752441,7193.36043548584,6397.020462036133,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:0),PI,5417.240333557129,5170.680328369141,5221.06033706665,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:0)_2,PI,4599.180294036865,5089.200344085693,5773.2203369140625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:1),PI,4653.120300292969,5440.140407562256,5897.920387268066,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:1)_2,PI,5028.320388793945,6339.5205001831055,4788.760391235352,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:10),PI,6413.640449523926,6348.360420227051,6309.300468444824,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:10)_2,PI,5039.680366516113,6059.700477600098,5432.5203857421875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:12),PI,5548.220367431641,5679.000392913818,5716.920448303223,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:12)_2,PI,6085.740425109863,6403.220527648926,5771.720413208008,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:2),PI,4389.420295715332,4386.480316162109,5714.3803787231445,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:2)_2,PI,5273.100341796875,4943.260288238525,5733.520408630371,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:3),PI,6047.040420532227,5560.780426025391,5507.640434265137,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:3)_2,PI,4866.040340423584,5950.560501098633,6111.4204177856445,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:5),PI,4759.480327606201,5262.280342102051,5459.200386047363,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:5)_2,PI,5145.620391845703,5156.260345458984,5064.30037689209,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:6),PI,5802.000442504883,5061.760353088379,5594.52042388916,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PI (44:6)_2,PI,5690.7004470825195,6481.780494689941,5877.840377807617,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (20:5),PI,67341.60485839844,60542.38464355469,59538.624267578125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (20:5)_2,PI,63695.1845703125,57832.80456542969,58589.40417480469,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (28:0),PI,17087.64111328125,19448.641235351562,17445.70132446289,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (28:0)_2,PI,17251.02114868164,16948.36117553711,18220.78143310547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (30:0),PI,29447.162048339844,26088.80206298828,27077.821899414062,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (30:0)_2,PI,29271.401611328125,22994.301696777344,28516.421997070312,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (30:1),PI,16028.521087646484,14629.001083374023,14614.480895996094,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (30:1)_2,PI,13511.981018066406,15225.741088867188,14013.061126708984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (32:1), PIp (32:0)",PI,21139.62173461914,20969.301696777344,16752.481048583984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (32:1), PIp (32:0)_2",PI,20040.901306152344,19054.921142578125,17535.201141357422,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (34:0),PI,39615.42297363281,36556.92266845703,26155.122009277344,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (34:0)_2,PI,35984.10235595703,33906.94219970703,25384.681884765625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (34:1), PIp (34:0)",PI,26218.221893310547,27025.962158203125,22361.94158935547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (34:1), PIp (34:0)_2",PI,23467.34146118164,31486.481964111328,18743.281494140625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (34:3), PIp (34:2)",PI,12044.920875549316,12348.540962219238,7765.640533447266,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (34:3), PIp (34:2)_2",PI,12055.04086303711,11306.600967407227,7668.840530395508,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (34:4), PIp (34:3)",PI,8156.120498657227,10139.620651245117,8678.44058227539,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (34:4), PIp (34:3)_2",PI,6945.780502319336,9872.400688171387,7384.140472412109,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (36:0),PI,40386.422271728516,20814.5615234375,21893.301239013672,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (36:0)_2,PI,40413.84356689453,34231.02182006836,16592.98110961914,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:1), PIp (36:0)",PI,45274.3837890625,56481.263610839844,19015.041290283203,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:1), PIp (36:0)_2",PI,40565.50305175781,31109.06219482422,20402.561553955078,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:2), PIp (36:1)",PI,23645.941802978516,34083.30261230469,12995.380996704102,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:2), PIp (36:1)_2",PI,22552.901901245117,31915.662078857422,12875.460998535156,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:3), PIp (36:2)",PI,14572.341217041016,21452.04135131836,9999.280799865723,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:3), PIp (36:2)_2",PI,27074.98159790039,22292.461700439453,10106.04069519043,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:5), PIp (36:4)",PI,11060.180725097656,11548.120849609375,10918.020721435547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (36:5), PIp (36:4)_2",PI,10293.820663452148,12687.980758666992,10492.540794372559,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:1), PIp (38:0)",PI,28953.482666015625,37865.42337036133,14989.480987548828,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:1), PIp (38:0)_2",PI,32060.442474365234,31878.52212524414,15548.240997314453,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:2), PIp (38:1)",PI,31150.941986083984,42770.602630615234,11583.280822753906,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:2), PIp (38:1)_2",PI,29028.641860961914,42254.202697753906,10320.580749511719,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:3), PIp (38:2)",PI,23547.48191833496,30515.001892089844,9503.920684814453,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:3), PIp (38:2)_2",PI,21092.88148498535,33484.58164978027,10038.160736083984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:4), PIp (38:3)",PI,15194.121002197266,19305.26109313965,8860.520622253418,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:4), PIp (38:3)_2",PI,13161.080825805664,19506.3409576416,9208.320579528809,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:5), PIp (38:4)",PI,10673.200698852539,13057.520965576172,9342.480728149414,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (38:5), PIp (38:4)_2",PI,11656.760726928711,12112.981063842773,7988.500507354736,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:1), PIp (40:0)",PI,33793.342514038086,45337.242904663086,13428.620880126953,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:1), PIp (40:0)_2",PI,31770.682189941406,44566.22409057617,13250.141052246094,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:2), PIp (40:1)",PI,13301.341087341309,18595.741302490234,9533.960708618164,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:2), PIp (40:1)_2",PI,13568.24072265625,19400.641006469727,9746.960754394531,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:3), PIp (40:2)",PI,10377.060859680176,13869.301132202148,7248.600479125977,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:3), PIp (40:2)_2",PI,11065.240814208984,13910.601173400879,7757.46061706543,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:4), PIp (40:3)",PI,10780.220809936523,11903.240783691406,8290.920623779297,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:4), PIp (40:3)_2",PI,9585.920669555664,13049.020950317383,8327.08056640625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:5), PIp (40:4)",PI,14090.060958862305,17463.721160888672,11346.340759277344,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:5), PIp (40:4)_2",PI,16181.081176757812,16793.441040039062,11931.86083984375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:6), PIp (40:5)",PI,11566.080856323242,12647.780792236328,9971.660690307617,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"PIo (40:6), PIp (40:5)_2",PI,12025.940963745117,12274.060897827148,10058.98078918457,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (40:7),PI,34305.641845703125,51680.62333679199,11194.66079711914,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (40:7)_2,PI,33353.462814331055,44910.92225646973,11025.200790405273,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:0),PI,12360.600952148438,10388.040710449219,9185.020614624023,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:0)_2,PI,11094.840789794922,9948.160758972168,9933.160736083984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:1),PI,14391.401168823242,17210.761169433594,12540.280792236328,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:1)_2,PI,14241.380905151367,12902.880859375,11410.100784301758,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:2),PI,8562.040580749512,9623.7406539917,7595.12052154541,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:2)_2,PI,7842.980514526367,7950.7406005859375,6696.48046875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:4),PI,8228.060607910156,10139.78067779541,7291.500595092773,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:4)_2,PI,8970.360717773438,8850.740539550781,6707.980506896973,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:6),PI,8575.6806640625,8810.1005859375,8517.080657958984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIo (42:6)_2,PI,8117.120590209961,8784.320617675781,7426.360565185547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (20:0),PI,34156.00244140625,36917.04260253906,35295.50262451172,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
