Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8318.060626983643,9103.68058013916,9683.860694885254,8625.36058807373,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA18:3,TAG,145256.30938720703,128984.22912597656,127119.86950683594,143552.5723876953,173814.85260009766,50404.46350097656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA14:0,TAG,86625.36477661133,115750.806640625,56638.16360473633,73343.7055053711,31373.842193603516,20904.101501464844,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA16:0 | DG(44:4)_C16:0,TAG | DAG,55548.95394897461,52595.673948287964,51890.97381782532,42409.95324707031,41306.52305030823,37437.67266845703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA16:1 | DG(44:4)_C16:1,TAG | DAG,51059.65352630615,58723.59433746338,60048.05378341675,47540.143409729004,49396.503425598145,71707.65551757812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:0 | DG(44:4)_C18:0,TAG | DAG,38009.062591552734,41569.45289230347,35832.70249557495,32358.892343521118,32386.422437667847,38643.56276702881,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:1 | DG(44:4)_C18:1,TAG | DAG,49571.13384437561,52812.303548812866,54683.713764190674,49361.68353652954,46835.663496017456,38297.762784957886,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:2 | DG(44:4)_C18:2,TAG | DAG,43477.963176727295,45316.5432510376,46369.62350463867,40056.902782440186,44171.00312423706,35275.54249572754,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:3,TAG,82326.16625976562,86339.26568603516,81435.40576171875,76755.3857421875,104861.90759277344,43583.14306640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA20:4,TAG,95906.20629882812,92596.56652832031,90348.1264038086,79523.30596923828,118118.68878173828,63667.48425292969,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(44:0),TG(O-45:0)]_FA14:0",TAG,186160.375,224455.51684570312,157242.3917236328,158540.7099609375,361348.92724609375,95614.7861328125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(44:0),TG(O-45:0)]_FA16:0",TAG,216369.09448242188,215429.33447265625,179018.45239257812,147229.88989257812,486321.2351074219,106104.78759765625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
"[TG(44:0),TG(O-45:0)]_FA18:0",TAG,135536.8095703125,132006.4093017578,120230.56774902344,108102.22729492188,183018.99340820312,89095.28625488281,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA14:0,TAG,458981.1455078125,520012.7294921875,210501.4190673828,380423.2961425781,218255.03649902344,65254.60461425781,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA16:0,TAG,166253.5927734375,168026.91259765625,140977.330078125,132925.31005859375,318125.1638183594,120223.98803710938,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA16:1,TAG,217001.49584960938,256479.6787109375,181895.79235839844,163894.93115234375,500397.2568359375,99202.86669921875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA18:0,TAG,76850.06530761719,87993.42626953125,73553.34478759766,69260.60473632812,110004.92883300781,42495.68280029297,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA18:1,TAG,143357.7900390625,151032.63061523438,122278.08837890625,122913.66821289062,200535.61328125,88575.68591308594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA14:0,TAG,52912.96408081055,54668.8039855957,58924.883697509766,42727.98254394531,71658.30502319336,122163.10876464844,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA16:0,TAG,79627.9252319336,72302.7650756836,64227.70486450195,56676.384216308594,74220.525390625,74138.00619506836,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA16:1,TAG,179026.99243164062,195731.9345703125,137093.90942382812,141367.14916992188,320734.8430175781,105462.44763183594,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA18:0,TAG,84213.8657836914,97408.38723754883,98212.24603271484,78874.28527832031,87746.50595092773,26810.24185180664,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA18:1,TAG,83084.36584472656,91077.90655517578,78279.58605957031,70610.36486816406,122569.36901855469,45220.383361816406,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA18:2,TAG,132024.16845703125,146483.36975097656,116580.96875,111035.0078125,201806.8956298828,92367.046875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA14:0,TAG,35270.40249633789,38011.80258178711,34715.302673339844,38900.142578125,39586.34298706055,24325.14190673828,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA16:0,TAG,84998.8267211914,78413.44470214844,68108.66543579102,35635.702575683594,44828.20297241211,240967.0354309082,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA16:1,TAG,89515.74758911133,89786.62646484375,59118.1640625,61262.38366699219,76644.34558105469,85785.0871887207,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:0,TAG,43546.84292602539,44838.103454589844,40820.02291870117,37673.78283691406,40139.04278564453,28529.60223388672,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:1,TAG,96285.08581542969,116364.94854736328,110968.14846801758,87580.92626953125,99745.78704833984,28129.462005615234,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:2,TAG,76723.30572509766,98626.16693115234,82141.28576660156,71835.48486328125,125996.46862792969,51067.963439941406,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:3,TAG,266928.73681640625,239987.59814453125,238350.03784179688,209330.29467773438,384649.26611328125,179570.51318359375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA14:0,TAG,37301.542556762695,45357.16275024414,49655.243087768555,74159.12512207031,31790.662170410156,21369.601531982422,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA16:0,TAG,56499.0439453125,60761.544982910156,55644.72384643555,45003.603424072266,58947.28382873535,30104.92205810547,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA16:1,TAG,109186.8062133789,116710.94940185547,61570.40524291992,38243.30285644531,47300.12371826172,236207.89666748047,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:0,TAG,97361.76751708984,96072.48681640625,95221.44714355469,87960.82543945312,91007.44616699219,33920.20236206055,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:1,TAG,45817.88327026367,48496.86358642578,42258.78305053711,36783.542907714844,43928.50329589844,29729.281967163086,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:2,TAG,97587.76693725586,124639.68829345703,118947.94857788086,85380.82653808594,103231.5267944336,28619.622100830078,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:3,TAG,100491.74676513672,116354.08862304688,101493.66680908203,89543.4653930664,166679.2705078125,59906.00439453125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA20:4,TAG,206756.07373046875,205864.77392578125,186858.11364746094,200234.234375,231788.35668945312,116196.68811035156,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA14:0,TAG,28284.401947021484,34333.04260253906,35081.20248413086,34998.122131347656,36883.64260864258,22419.14144897461,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA16:0,TAG,61390.56399536133,57365.1838684082,61109.4641418457,71077.2045288086,54271.40368652344,30436.282012939453,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA16:1,TAG,58539.30358886719,67220.70449829102,57587.244201660156,48920.14324951172,62876.66407775879,28239.721969604492,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:0,TAG,40815.14273071289,42002.36282348633,41012.783111572266,37799.802307128906,40295.6032409668,22382.641525268555,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:1,TAG,103952.64733886719,104640.1669921875,100925.78704833984,97251.52673339844,103202.14715576172,34505.38250732422,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:2,TAG,46023.66271972656,53728.36380004883,44005.52297973633,41187.60264587402,44942.722900390625,32948.562255859375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:3,TAG,114225.74841308594,139503.0301513672,139391.4910888672,107853.78790283203,130756.12976074219,34525.94227600098,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA20:4,TAG,1462192.1826171875,1432298.3125,1310658.0243530273,1814067.2619628906,1254636.2025146484,66933.42498779297,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA22:5,TAG,116052.08782958984,109347.8872680664,106898.90682983398,116994.34790039062,90319.56698608398,43087.56350708008,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(45:0)]_FA14:0,TAG,209199.8369140625,206089.81713867188,146095.98986816406,135315.2286376953,352336.666015625,67804.78485107422,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(45:0)]_FA16:0,TAG,341055.84423828125,278476.59716796875,222004.43225097656,156102.57299804688,705759.1932373047,125099.70886230469,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(45:0)]_FA18:0,TAG,111698.08795166016,108470.6078491211,92890.0859375,80910.40594482422,166165.3701171875,49745.843322753906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(45:1)]_FA14:0,TAG,106899.10681152344,125829.60900878906,106825.72729492188,103180.04711914062,279865.3610839844,83296.16589355469,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(45:1)]_FA16:0,TAG,236601.79846191406,259133.8572998047,159148.61401367188,84816.60681152344,341892.10455322266,703391.3502197266,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
[TG(45:1)]_FA16:1,TAG,328883.6434326172,312043.7227783203,215527.6336669922,171366.3719482422,725253.6043701172,110904.48706054688,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
