Lipid,Class,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,6651.2405128479,8121.900547027588,8728.280662536621,9943.4807472229,8661.080646514893,9001.020645141602,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(51:9),TG(50:2)]_FA18:1",TAG,2746841.568359375,8928970.736083984,18676674.685546875,8775659.63671875,12181952.590820312,1161155.6220703125,180382.3720703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(51:9),TG(50:2)]_FA18:2",TAG,5874789.859375,9878245.625,11344240.365234375,10156048.09375,12120414.08203125,2141681.6923828125,639774.8681640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(51:9),TG(50:2)]_FA18:3",TAG,593840.5817871094,869167.5213623047,866487.8818359375,852199.4206542969,994478.4327392578,325082.84326171875,91702.22583007812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(51:9),TG(50:2)]_FA20:4",TAG,107112.9067993164,138117.1700439453,207081.33520507812,137298.89001464844,79971.90533447266,89765.5855102539,34312.14239501953,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(51:9),TG(50:2)]_FA22:5",TAG,104657.54791259766,113534.80807495117,86272.14601135254,120354.88955688477,80102.46611022949,105628.427734375,52129.36393737793,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(51:9),TG(50:2)]_FA22:6",TAG,635011.750793457,452724.57720947266,499507.33099365234,274451.1573486328,372688.186920166,271112.84088134766,9681670.674682617,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA14:0",TAG,84429.24572753906,104772.66735839844,140083.04858398438,96722.36712646484,144184.91021728516,147350.65063476562,44885.722412109375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA16:0",TAG,152048.9105834961,387040.4281921387,632358.139465332,382336.9842529297,375672.76666259766,106170.54901123047,31416.362426757812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA16:1",TAG,273686.35931396484,713278.6329345703,904276.8834228516,593126.9428710938,664083.1395263672,136866.38970947266,37751.36267089844,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA18:0",TAG,96645.68719482422,171100.19396972656,307645.6608886719,194926.49151611328,126099.1489868164,75560.10510253906,32206.042114257812,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA18:1",TAG,291841.29779052734,1071897.4330444336,2069936.9812011719,958205.7604980469,876883.7193603516,139611.2305908203,39346.22268676758,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA18:2",TAG,952775.7512207031,2568773.1142578125,2670167.6193847656,1811526.9982910156,1637133.0876464844,473533.9903564453,134665.1290283203,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA18:3",TAG,2145567.8203125,1889926.5593261719,1158181.0705566406,3054184.599609375,894838.2150878906,1413890.3979492188,197218.77465820312,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA20:4",TAG,133859.6690673828,161598.67129516602,471818.8267211914,161439.98956298828,96470.74670410156,100218.26675415039,43164.502990722656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA22:5",TAG,115317.50729370117,129290.48788452148,84887.4458618164,107901.04696655273,110751.92791748047,147786.79083251953,28960.982009887695,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:10),TG(51:3)]_FA22:6",TAG,122747.39065551758,148939.19006347656,283963.9194946289,174864.3740234375,86661.76565551758,157934.291015625,37637.50239562988,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA14:0,TAG,130756.56939697266,157258.45208740234,225391.6368408203,141904.8310546875,99464.66650390625,88187.82666015625,33564.94241333008,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA16:0,TAG,4344533.141845703,21466997.586914062,50693618.10070801,17195213.707763672,18212590.082763672,1354955.6179199219,62756.04425048828,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA16:1,TAG,6906513.876342773,45182091.779296875,89150867.55859375,44153271.91894531,55966442.7578125,2904187.5146484375,96193.46752929688,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA18:0,TAG,271442.57775878906,1066953.6365966797,2965339.2919921875,1626126.3385620117,932957.4642333984,155966.35089111328,27233.32211303711,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA18:1,TAG,4370847.51171875,22616293.71105957,57888485.68457031,29412112.637695312,23607465.275390625,1102144.7045898438,58547.94396972656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA18:2,TAG,15949917.62890625,84051406.8984375,149859883.40625,88280283.59863281,108458249.46875,4032481.8510742188,400788.845703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA18:3,TAG,20392689.392578125,68837329.33984375,104451889.85742188,65876416.357421875,95975857.01855469,4918972.5,816298.306640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:4)]_FA20:4,TAG,4742627.462402344,8300724.0986328125,11858972.21875,9460109.738769531,12529066.485351562,1443719.3486328125,342702.3056640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA14:0,TAG,93209.56658935547,100244.24768066406,139411.83142089844,104598.5673828125,72462.74499511719,62478.80438232422,27806.302032470703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA16:0,TAG,390358.82806396484,1567976.8601074219,4660935.489318848,1568970.198852539,1354115.640258789,148768.7691040039,35542.662506103516,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA16:1,TAG,4311219.927612305,22756955.450195312,59299441.791015625,22583279.708007812,21380041.01953125,1482722.9035644531,94951.92645263672,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA18:0,TAG,95637.46746826172,171496.9309387207,243353.57489013672,160978.3299560547,830917.7530212402,1016898.295501709,26629.72183227539,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA18:1,TAG,312630.5617675781,1250465.593383789,3642175.8173828125,1932718.4544677734,1209784.9381103516,161752.67239379883,30298.922149658203,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA18:2,TAG,4918369.996582031,26489000.033203125,65031234.45703125,34114671.8815918,26147371.03125,1257540.7661132812,78901.92565917969,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA18:3,TAG,17116466.064453125,89660097.23828125,148033887.703125,88356509.35742188,107756168.36425781,4398718.455078125,522388.6748046875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA20:4,TAG,3110046.6918945312,11391127.498535156,25933160.497070312,11248240.6484375,15125202.143554688,1154528.2124023438,187618.8330078125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:5)]_FA22:5,TAG,896430.2189941406,745597.4555664062,965424.4855957031,942836.3294677734,405114.74755859375,457685.4909667969,121161.00854492188,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA14:0,TAG,122592.1275024414,125553.26751708984,159405.73046875,126464.20861816406,74120.38507080078,54687.54382324219,31966.622344970703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA16:0,TAG,198989.77465820312,206903.77557373047,321130.025390625,273345.1356201172,177790.8135986328,158114.6104736328,45473.023040771484,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA16:1,TAG,378333.04736328125,1632259.3635253906,5292768.542114258,1671016.919921875,1569048.5268554688,163389.71258544922,34136.28253173828,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA18:0,TAG,142825.31127929688,142441.36993408203,119440.5078125,162499.23406982422,273440.66009521484,344981.6657714844,37933.282958984375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA18:1,TAG,102243.20776367188,178240.21319580078,285289.8380432129,182451.2543334961,794000.0601806641,939603.7348022461,25199.921768188477,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA18:2,TAG,338892.7607421875,1447570.7456054688,3961000.784423828,2181842.867553711,1298139.3673095703,174899.6124267578,33825.68228149414,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA18:3,TAG,5342328.532958984,28429216.953125,65961746.04943848,35146975.6262207,26145204.15625,1365411.2397460938,91084.34631347656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA20:4,TAG,1495843.6075439453,6694303.18359375,17730420.294433594,6848979.478759766,5636726.7548828125,554219.4946289062,111193.94787597656,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA22:5,TAG,407860.5696411133,568049.1469726562,314638.3041381836,578263.3377380371,283364.7809448242,759037.8710327148,74801.38491821289,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(52:6)]_FA22:6,TAG,1009266.0954589844,850983.75390625,1102225.8791503906,1078316.0524902344,439735.51232910156,521504.7941894531,136147.7891845703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA14:0",TAG,140549.04962158203,247741.5570678711,175888.41119384766,180089.9119873047,75797.20532226562,88039.82592773438,35673.96228027344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA16:0",TAG,2086928.7905273438,777983.5766601562,687082.0285644531,3352920.3032226562,468554.71240234375,1553273.0166015625,127778.15014648438,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA16:1",TAG,199739.09375,202076.55517578125,349909.1413574219,290974.7810058594,186216.6143798828,157859.35083007812,43612.923095703125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA18:0",TAG,1447815.3251953125,880946.392578125,740200.1279296875,2141659.0913085938,614687.2214355469,981720.1608886719,78594.10485839844,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA18:1",TAG,161253.07025146484,161794.83111572266,142666.64990234375,190891.63439941406,288167.5407104492,349880.34295654297,40519.502868652344,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA18:2",TAG,103231.98809814453,177558.99172973633,290025.6623535156,197324.45251464844,734080.9697265625,860982.614440918,31425.24237060547,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA18:3",TAG,384856.7253417969,1501674.1627197266,4057592.867614746,2215001.330932617,1310941.6947021484,182654.05139160156,35813.00262451172,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
"[TG(52:7),TG(51:0)]_FA20:4",TAG,256594.6964111328,674561.4974975586,1805976.4819335938,831191.1491699219,541778.3404541016,143231.66973876953,34978.24252319336,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
