Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD100-M1-WT-cortex10x_01202023_x,DOD100-M1-WT-diencephalon10x_01202023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,DOD99-M2-WT-cortex10x_01202023_x,DOD99-M2-WT-diencephalon10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,M5FAD173-WT-Cortex10x_01192023_x,M5FAD173-WT-Diencephalon10x_01192023,M5FAD173-WT-Hippo10x_01192023,DOD100-M1-WT-cortex10x_01202023_y,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023_y,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023_y,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(48:2)_FA 18:1,TAG,56308.26376342773,47211.26327514648,55481.544342041016,53255.76379394531,43200.72299194336,67789.18515014648,55715.72399902344,47641.223541259766,52684.02391052246,72384.96482849121,54284.963928222656,71252.50442504883,47211.26327514648,41851.38345336914,87979.9263305664,67789.18515014648,85360.3250579834,40118.94302368164,72384.96482849121,28836.48178100586,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(48:2)_FA 18:2,TAG,115410.08892822266,137402.06994628906,120112.0888671875,127564.75024414062,120201.34887695312,166354.79235839844,162907.04943847656,111971.44702148438,155701.10974121094,213221.45629882807,162512.79028320312,174069.6943359375,137402.06994628906,106904.22888183594,192499.0760498047,166354.79235839844,276162.49981689453,110022.52868652344,213221.45629882807,63277.48425292969,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(48:3)_FA 16:0,TAG,29578.18228149414,25362.62188720703,32738.66220092773,31530.74201965332,27023.341918945312,30841.702041625977,30241.64207458496,25713.34178161621,23814.44166564941,29885.802185058597,23663.72183227539,28074.941940307617,25362.62188720703,29981.922149658203,32405.76234436035,30841.702041625977,27463.741989135742,25331.761795043945,29885.802185058597,21828.9214553833,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(48:3)_FA 16:1,TAG,175623.11254882812,163499.57177734375,170424.87280273438,165476.412109375,163427.93237304688,193412.2724609375,183426.31323242188,154512.53100585938,163143.01171875,211688.85498046875,152961.02880859375,199084.79174804688,163499.57177734375,146784.99096679688,224572.03662109372,193412.2724609375,217217.19384765625,141107.69018554688,211688.85498046875,126884.00854492188,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(48:3)_FA 18:0,TAG,21829.68169784546,18235.661323547363,21903.52154541016,21046.701538085938,19377.101203918457,22111.02171325684,23733.941486358643,19195.50154876709,17831.72119140625,22023.60144805908,18754.46156311035,17412.62120437622,18235.661323547363,22112.12149047852,20227.94129180908,22111.02171325684,23993.24144744873,18166.72116470337,22023.60144805908,26828.741706848145,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(48:3)_FA 18:1,TAG,47108.90313720703,31929.88198852539,44977.04327392578,41506.00329589844,36284.38220214844,43157.14320373535,39227.68270874024,36556.70213317871,29361.80251312256,38281.7424621582,34994.00276184082,40167.74304199219,31929.88198852539,39531.562255859375,49237.52374267578,43157.14320373535,43745.38291931152,34169.7223815918,38281.7424621582,20756.80153656006,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(48:3)_FA 18:2,TAG,64058.94451904297,81036.96618652344,65312.90417480469,67790.04504394531,62465.52474975586,87078.30606079102,87809.50534057617,59333.20428466797,75174.62605285645,103366.02728271484,80499.66485595703,101724.08694458008,81036.96618652344,53619.18322753906,108654.64624023438,87078.30606079102,125890.7660522461,57548.204193115234,103366.02728271484,35137.30227661133,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:0)_FA 16:0,TAG,296618.6030273437,278968.3803710937,325911.8232421875,289102.8388671875,307106.09765625,331402.82421875,307501.8022460937,284457.1591796875,276803.27685546875,360659.0849609375,275749.0419921875,290212.7998046875,278968.3803710937,289225.17919921875,362522.34521484375,331402.82421875,416211.53271484375,277153.7202148437,360659.0849609375,227623.57763671875,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:0)_FA 16:1,TAG,81695.56616210938,79855.10607910156,88763.00659179688,80040.32482910156,79668.28552246094,86864.12646484375,84919.02514648438,78892.02587890625,72867.06530761719,83769.36608886719,75962.4853515625,75914.40576171875,79855.10607910156,90446.14697265624,86823.3076171875,86864.12646484375,87284.18713378906,73494.96533203125,83769.36608886719,71715.80505371094,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:1)_FA 18:0,TAG,235623.85546875,207259.57470703125,244437.69604492188,207625.25659179688,223999.5185546875,258929.91821289065,255356.61401367188,199162.51513671875,224061.23461914065,309336.8594970703,233456.1728515625,235698.17724609372,207259.57470703125,215956.0334472656,321024.9245605469,258929.91821289065,391794.54443359375,194452.37243652344,309336.8594970703,107111.12768554688,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:1)_FA 18:1,TAG,52375.16375732422,40445.14288330078,53991.0032043457,46778.08383178711,45950.98315429688,53409.064025878906,49600.80322265625,45378.003173828125,40971.20346069336,59045.58447265625,47078.24395751953,44987.463607788086,40445.14288330078,47110.9033203125,56556.36428833008,53409.064025878906,77982.26480102539,47415.86325073242,59045.58447265625,28582.96209716797,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:1)_FA 18:2,TAG,24023.981773376465,26566.622032165527,25930.04179382324,22151.62158203125,25995.62176513672,25940.742233276367,22264.22146224976,23679.18190002441,20804.361473083496,21761.821815490723,19591.301483154297,17019.401397705078,26566.622032165527,30473.522384643555,24907.74175262451,25940.742233276367,23845.401847839355,20775.841438293457,21761.821815490723,18597.181327819824,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:2)_FA 16:0,TAG,294044.4211425781,217393.9346923828,305100.06103515625,214114.9553222656,315688.68298339844,314472.0827636719,324811.5632324219,202258.13415527344,299135.9998779297,359336.2862548828,284928.84216308594,321164.4208984375,217393.9346923828,211516.2332763672,406425.81640625,314472.0827636719,502565.1213378906,235704.55700683597,359336.2862548828,106504.26745605467,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:2)_FA 16:1,TAG,313060.0405273437,292589.818359375,328377.4428710937,302377.341796875,312454.7236328125,345653.185546875,323438.74169921875,306676.02294921875,287521.380859375,389978.2075195313,293924.5615234375,301555.27978515625,292589.818359375,297296.8818359375,376635.6025390625,345653.185546875,433420.0102539063,283749.017578125,389978.2075195313,224732.83642578125,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:2)_FA 18:0,TAG,127055.00854492188,94908.20690917967,111207.36920166016,101771.6866455078,125975.78881835938,158689.85388183594,130578.80822753906,90027.02545166016,133745.80841064453,174760.8931274414,114836.70959472656,158351.01263427734,94908.20690917967,82613.98657226562,201453.09619140625,158689.85388183594,203718.79876708984,88845.3471069336,174760.8931274414,56479.52453613281,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:2)_FA 18:1,TAG,417222.1293945313,359058.82421875,441889.2890625,375836.2470703125,390681.76708984375,495672.0805664063,459499.0888671875,377806.02734375,378610.6455078125,521101.6713867188,372995.4838867188,409042.9716796875,359058.82421875,386235.486328125,592065.4775390625,495672.0805664063,672071.5268554688,359556.46533203125,521101.6713867188,232282.01708984372,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:2)_FA 18:2,TAG,47570.28323364258,52139.64309692383,49572.98356628418,53839.74395751953,51328.2233581543,54345.72412109375,54471.06454467773,44935.842681884766,54081.34454345703,66716.48474121094,54441.78381347656,56697.56365966797,52139.64309692383,54494.40347290039,61808.28466796875,54345.72412109375,75760.60557556152,49144.66369628906,66716.48474121094,31987.42221069336,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:3)_FA 16:0,TAG,218548.27319335935,157631.78930664062,182183.8728027344,156968.7508544922,219157.39428710935,228172.45776367188,205557.81372070312,147111.06909179688,203832.69470214844,231297.8179931641,170442.61181640625,208473.39379882807,157631.78930664062,136634.2890625,268438.5185546875,228172.45776367188,250195.6956787109,137931.029296875,231297.8179931641,97188.32763671876,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:3)_FA 16:1,TAG,316781.78076171875,220354.59521484372,327088.7849121094,228125.91796875,331851.8669433594,350367.7785644531,344530.8811035156,215986.97412109372,308257.9959716797,392367.5891113281,291571.3000488281,333792.4270019531,220354.59521484372,229305.53564453125,443383.95166015625,350367.7785644531,522046.73974609375,246939.99865722656,392367.5891113281,115041.82775878906,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:3)_FA 18:0,TAG,77690.98583984375,63248.704162597656,78059.0658569336,70935.8452758789,72766.04522705078,85408.0859375,75175.68518066406,59908.944580078125,70022.10479736328,79596.10571289062,60483.34448242188,81353.38604736328,63248.704162597656,63637.58428955078,103538.38708496094,85408.0859375,94238.1265258789,57809.64404296875,79596.10571289062,45664.98303222656,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:3)_FA 18:1,TAG,186417.9158935547,139095.30981445312,169977.41162109375,158911.69079589844,179239.27404785156,229717.2196044922,205420.0592041016,133366.7296142578,181542.35412597656,251190.8181152344,155126.9903564453,213988.27197265625,139095.30981445312,115917.34826660156,315540.5830078125,229717.2196044922,274956.04064941406,120963.6495361328,251190.8181152344,72275.24536132812,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:3)_FA 18:2,TAG,450254.7309570313,487914.162109375,458856.15478515625,448318.18896484375,454815.4174804688,586193.1049804688,561731.1005859375,432620.91162109375,560690.8959960938,712855.513671875,557134.0444335938,569793.421875,487914.162109375,402923.46728515625,649689.7250976562,586193.1049804688,913357.8872070312,464570.17333984375,712855.513671875,275159.537109375,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:4)_FA 16:0,TAG,52054.98355102539,32706.12238311768,42724.3030090332,32074.422004699707,50314.50337219238,57739.90423583984,41726.26295471192,29998.42196655273,44000.32357788086,50571.26345062256,37068.84248352051,40181.78276062012,32706.12238311768,31777.442428588867,57722.54406738281,57739.90423583984,50835.0438079834,33402.02250671387,50571.26345062256,20268.181442260742,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:4)_FA 16:1,TAG,232499.63525390625,159295.89135742188,188531.53515625,160896.01245117188,211941.8115234375,246745.07861328125,211088.55346679688,150989.63061523438,210409.63513183597,240895.4149169922,174064.4697265625,222844.97229003903,159295.89135742188,141887.82983398438,298857.6030273437,246745.07861328125,267303.84020996094,142666.9708251953,240895.4149169922,99012.50769042967,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:4)_FA 18:0,TAG,25230.501808166504,24549.44180297852,31428.142547607426,25034.661880493164,21682.081352233887,27760.161750793457,28524.621688842773,22059.421310424805,18672.801414489742,22982.101634979248,24304.961784362797,19240.781356811523,24549.44180297852,25313.06187438965,27889.302337646484,27760.161750793457,22968.08140563965,20312.48143005371,22982.101634979248,19876.881538391117,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:4)_FA 18:1,TAG,104131.34753417967,86669.42608642578,101097.38647460938,98393.32604980467,100678.22692871094,128149.2666015625,112325.76708984376,89947.2861328125,92203.4464111328,118327.78759765624,83190.205078125,112741.9481201172,86669.42608642578,90654.48596191406,150531.25134277344,128149.2666015625,119229.22778320312,77697.66564941406,118327.78759765624,67988.80480957031,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(50:4)_FA 18:2,TAG,233013.83715820312,259013.77868652344,218886.53393554688,232524.5146484375,243563.25439453125,309394.08544921875,310807.4416503906,187154.91284179688,297334.8020019531,385415.583984375,270245.1162109375,363544.6262207031,259013.77868652344,170426.2109375,373858.2473144531,309394.08544921875,424215.5666503906,183860.8337402344,385415.583984375,127309.08911132812,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:0)_FA 16:0,TAG,162435.85131835938,154321.23095703125,173022.0927734375,152196.59130859375,150771.4716796875,161895.11181640625,163229.79077148438,156394.02905273438,137626.33056640625,176356.29174804688,134015.14916992188,141959.2900390625,154321.23095703125,158434.09204101562,181485.65307617188,161895.11181640625,183773.15234375,139745.70947265625,176356.29174804688,117571.30859375,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:0)_FA 16:1,TAG,40367.72283935547,34307.72216796875,45290.702880859375,33673.96240234375,35484.1423034668,41464.2028503418,36356.74258422852,33029.08235168457,32393.222076416016,40455.8630065918,33823.522369384766,36137.32243347168,34307.72216796875,38350.90274047852,42725.8828125,41464.2028503418,42092.78288269043,36086.74258422852,40455.8630065918,28469.58221435547,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:0)_FA 18:0,TAG,303540.36376953125,292742.4624023437,338223.84326171875,296224.7021484375,309747.76220703125,333824.14306640625,326238.69873046875,299066.72216796875,254092.8767089844,327175.703125,272269.0009765625,263770.89892578125,292742.4624023437,300363.5009765625,365023.3852539063,333824.14306640625,403900.484375,266634.92138671875,327175.703125,235985.79833984372,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:0)_FA 18:1,TAG,57027.123596191406,51699.32336425781,63618.82482910156,53488.924377441406,52609.0439453125,60770.40435791016,55072.04364013672,54485.20343017578,48544.50323486328,61122.78381347656,53720.583740234375,51350.563720703125,51699.32336425781,61348.024658203125,63273.364196777344,60770.40435791016,70228.40545654297,52887.66387939453,61122.78381347656,45804.14349365234,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:0)_FA 18:2,TAG,24180.101852416992,23244.481704711918,26572.082061767574,25387.821731567383,24180.841796875,27066.881797790527,23021.781784057617,21440.441539764404,19842.04130935669,23180.24155426025,22269.041397094727,22492.72177886963,23244.481704711918,29994.92219543457,26106.16166687012,27066.881797790527,23647.26166534424,21766.381439208984,23180.24155426025,23511.881927490234,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:0)_FA 20:0,TAG,64575.84460449219,73550.48565673828,66726.0648803711,65207.7650756836,68470.86413574219,77008.4857788086,76378.20532226562,65621.04467773438,59571.14385986328,73791.7857055664,62965.42388916016,60774.0046081543,73550.48565673828,68358.14483642578,78648.265625,77008.4857788086,97184.6866760254,58949.06478881836,73791.7857055664,46022.583251953125,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:0)_FA 20:4,TAG,24306.56169128418,28866.88195800781,25200.381622314453,19103.861434936523,23415.32172393799,23267.14177703857,21823.901580810547,21094.781372070312,20414.041358947758,20026.081428527832,21055.44135284424,19674.901428222656,28866.88195800781,24549.12187957764,23962.3818359375,23267.14177703857,21053.061462402344,21074.18145751953,20026.081428527832,17294.401275634766,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
TAG(52:1)_FA 16:0,TAG,102435.80694580078,102741.18780517578,130377.34942626952,81342.26678466797,134089.50958251953,111438.7078552246,133374.7294921875,76182.50494384766,83501.26718139648,131755.0909423828,97926.98846435548,99643.58654785156,102741.18780517578,83871.30572509766,137687.7095336914,111438.7078552246,180498.03088378903,88401.34600830078,131755.0909423828,36838.66278076172,Genotype: WT | Sex: Male,Brain Region: cortex,Genotype: WT__Sex: Male vs Brain Region: cortexBlank1,12,7,10xBlank_01202023
