Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(52:2)_FA 18:1,TAG,320359.38330078125,513281.6794433594,497078.1955566406,305816.6630859375,303237.34326171875,416081.7109375,146284.83056640625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 18:2,TAG,532718.896484375,557451.0771484375,598956.0087890625,485309.15234375,501957.5166015625,493581.953125,408352.490234375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 20:0,TAG,23000.041625976562,24285.681732177734,23175.04165649414,25639.081985473633,23179.641662597656,24412.80167388916,21178.581508636475,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:2)_FA 20:4,TAG,19346.981163024902,22557.641746520996,18187.421409606934,19135.121459960938,21872.121585845947,16724.221172332764,18906.641372680664,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 16:0,TAG,64078.144775390625,144197.51123046875,116421.04748535156,62163.123962402344,59491.08447265625,65657.20553588867,29103.38217163086,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 16:1,TAG,140817.71020507812,188762.2950439453,189594.21026611328,121119.68811035156,125512.78918457031,152900.1707763672,52742.22393798828,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 18:0,TAG,35019.36247253418,63845.923889160156,44108.26333618164,30604.202178955078,30477.481857299805,33401.58264160156,21815.24156188965,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 18:1,TAG,173095.03186035156,329384.20703125,257755.03552246094,177146.55310058594,169616.951171875,215604.1123046875,99616.96630859375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 18:2,TAG,440163.2136230469,527180.7751464844,596084.5637207031,345203.22119140625,325696.0048828125,527859.470703125,189423.09497070312,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 20:0,TAG,18695.121284484863,19717.5415725708,18132.361251831055,20172.001182556152,18422.64125061035,17624.521324157715,21066.94174194336,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:3)_FA 20:4,TAG,28260.12208557129,38171.882820129395,36664.143005371094,33337.362701416016,31918.48226928711,31678.142204284668,22700.361526489258,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 16:0,TAG,92058.126953125,284087.3794555664,323881.74029541016,98758.26654052734,165953.6903076172,166717.4893798828,53743.843322753906,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 16:1,TAG,60458.564208984375,144616.03085327148,107618.90676879883,61603.244873046875,68793.40466308594,73200.16549682617,33587.76235961914,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 18:0,TAG,20384.90135192871,24118.861923217773,20406.92169189453,19658.401458740234,19292.961456298828,17306.141162872314,16772.841339111328,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 18:1,TAG,39409.94290161133,75835.98518371582,59379.36462402344,38635.422790527344,36006.8025970459,40813.08278656006,21887.541458129883,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 18:2,TAG,267215.2392578125,376592.431640625,355617.0876464844,226977.39575195312,210005.7138671875,307205.5046386719,143602.51147460938,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 20:0,TAG,23703.98163986206,18514.221340179443,16366.681133270264,19482.821437835693,15987.461250305176,14218.601016998291,16226.041065216064,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:4)_FA 20:4,TAG,197768.59106445312,225464.07641601562,267310.7585449219,165937.05200195312,177167.0115966797,217983.7130126953,107901.12768554688,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 16:0,TAG,28952.362045288086,39809.822845458984,32474.50262451172,30773.5419921875,31239.262237548828,29122.34218597412,18274.68125152588,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 16:1,TAG,89690.72607421875,282498.9182739258,307672.61798095703,105376.20874023438,164737.4913330078,162904.9909362793,50212.423400878906,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 18:0,TAG,30389.76190185547,40747.38285064697,30916.02210998535,38190.402893066406,37153.86248779297,28693.522003173828,23109.98175048828,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 18:1,TAG,20686.52149963379,23700.081619262695,21379.861434936523,22700.38143157959,19047.38119506836,19107.18105316162,17052.901161193848,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 18:2,TAG,47456.80360412598,83781.94519042969,60207.48392486572,41780.86309814453,35587.3025970459,51621.38415527344,30046.48207092285,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 20:0,TAG,22574.96134185791,25505.721908569336,18922.201332092285,20341.521240234375,22114.381622314453,16800.96124267578,18212.04126739502,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:5)_FA 20:4,TAG,97571.68548583984,126569.74993896484,154831.50805664062,87669.02642822266,76797.62530517578,144221.88916015625,53250.86358642578,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 16:0,TAG,36008.36260986328,41403.52294921875,42414.763122558594,38569.08288574219,39966.32278442383,35971.7419128418,27044.741943359375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 16:1,TAG,34067.522453308105,39329.322692871094,41196.26329040527,37981.16297912598,35380.262634277344,32185.922119140625,19686.301383972168,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 18:0,TAG,25735.461753845215,27656.942092895508,24901.881797790527,27547.361862182617,23098.081756591797,23819.96173095703,19661.501358032227,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 18:1,TAG,31249.36220550537,43514.502532958984,34731.30239868164,44120.08309173584,39269.922760009766,31837.5818939209,25084.04136657715,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 18:2,TAG,24501.381637573242,29320.721923828125,23059.981475830078,24955.78163909912,22003.381507873535,22808.26173400879,24269.781951904297,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 20:0,TAG,34194.00304412842,41340.923137664795,34129.24175262451,54357.32280731201,37391.18241882324,35862.043380737305,19249.241325378418,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(52:6)_FA 20:4,TAG,81023.76489257812,98875.92657470703,103094.52740478516,79387.80554199219,74305.42553710938,99630.88763427734,56208.94396972656,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:0)_FA 16:0,TAG,36460.562744140625,45030.94320678711,51231.604431152344,43926.6628112793,37165.54281616211,43350.58354187012,24908.28192138672,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:0)_FA 16:1,TAG,32985.06201171875,41721.542892456055,38165.54246520996,38022.78244018555,38018.422775268555,42196.32276916504,55846.78286743164,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:0)_FA 18:0,TAG,196810.85375976562,218722.29760742188,218585.39453125,202755.8740234375,207006.87426757812,179452.53198242188,167375.23364257812,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:0)_FA 18:1,TAG,30981.702178955078,37544.862884521484,35245.90264892578,33879.922607421875,34177.44259643555,33495.102600097656,28295.441986083984,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:0)_FA 18:2,TAG,19546.721420288086,26851.08176422119,22756.28160095215,22807.98149871826,22610.941467285156,18366.681434631348,19930.74153137207,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:0)_FA 20:0,TAG,134810.98828125,133982.048828125,129501.60852050781,126355.92919921875,127293.97021484375,110633.90795898438,207440.69458007812,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:0)_FA 20:4,TAG,18374.721366882324,20390.401260375977,20522.701583862305,20699.02158355713,18698.881324768066,19846.5213432312,15270.841007232666,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:1)_FA 16:0,TAG,39048.002532958984,43280.82293701172,51364.12384033203,38058.102783203125,32499.062744140625,39336.62289047241,20897.961334228516,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:1)_FA 16:1,TAG,45438.60321044922,53916.824127197266,69849.36532592773,44794.92361450195,47891.463470458984,49200.103775024414,28184.80191040039,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:1)_FA 18:0,TAG,146971.5499267578,181986.3721923828,185623.62982177734,126327.1683959961,126136.32836914062,149751.35107421875,58759.14434814453,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:1)_FA 18:1,TAG,289784.66259765625,316311.1240234375,327556.9621582031,309623.6845703125,308179.5419921875,263913.01708984375,246692.72021484375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:1)_FA 18:2,TAG,42713.003356933594,44068.363189697266,43784.08316040039,42853.923400878906,44414.703186035156,41050.66287231445,38056.022705078125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:1)_FA 20:0,TAG,85750.76599121094,93418.26596069336,96644.42700195312,72514.78509521484,76218.82550048828,92667.44766235352,400722.0986328125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:1)_FA 20:4,TAG,18593.361335754395,21530.701328277588,17493.361209869385,18095.021350860596,20325.14144897461,16725.80114364624,18336.181282043457,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:2)_FA 16:0,TAG,36587.36264038086,44683.203552246094,46783.38327026367,38449.14273071289,32541.382553100586,41932.642974853516,21361.941467285156,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:2)_FA 16:1,TAG,35718.40234375,43700.40333557129,50058.48321533203,39636.90255737305,32688.682693481445,41436.002838134766,21252.68148803711,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:2)_FA 18:0,TAG,286293.1201171875,417735.21240234375,346307.1442871094,250705.73583984375,271993.35681152344,271002.1770019531,108722.66784667969,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:2)_FA 18:1,TAG,160182.01220703125,205017.63317871094,216148.95965576172,140130.189453125,146011.18994140625,180038.6323852539,67883.14465332031,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:2)_FA 18:2,TAG,337104.26318359375,317557.58203125,333130.884765625,286439.92138671875,300319.63818359375,278054.0986328125,239677.51708984375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:2)_FA 20:0,TAG,41260.66261291504,45085.803314208984,44137.80342102051,37974.44271850586,38567.86225891113,40777.46238708496,34607.30210876465,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:2)_FA 20:4,TAG,24210.001739501953,25696.741775512695,26610.96199798584,23959.00160217285,24750.70181274414,20970.101501464844,26022.621978759766,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:3)_FA 16:0,TAG,58438.98416137695,144079.39016723633,193666.67294311523,65030.564544677734,105464.44818115234,106553.30844116211,19306.281204223633,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:3)_FA 16:1,TAG,35207.68243408203,43922.64294433594,50094.02394104004,38810.52328491211,36665.122497558594,43785.10304260254,20439.481643676758,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:3)_FA 18:0,TAG,125736.54876708984,301239.97930908203,195664.73150634766,119659.94885253906,118585.88891601562,119398.90802001953,57040.364013671875,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
TAG(54:3)_FA 18:1,TAG,307030.19580078125,474908.7526855469,406569.8758544922,281866.5368652344,284852.1376953125,309827.69982910156,117903.888671875,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
