lipid,type,DOD73-5xFAD-M2liver,FAD173-5xFAD-M1liver,blank_033123,logFC,logCPM,LR,PValue,FDR
PI (38:3)_2,PI,69202.22587585449,116556.2271270752,8691.940605163574,-0.802026207051016,9.641241676406077,1.5255857223633473,0.2167761599726432,0.9998637537531944
PI (38:4),PI,74500.70538330078,114274.090675354,7739.220542907715,-0.6670630788070542,9.648993207446416,1.0594440064398116,0.3033420284335744,0.9998637537531944
PI (38:4)_2,PI,77448.58598327637,106336.24604034424,7175.8404541015625,-0.5072136155680318,9.604198065538364,0.6147978164517287,0.43298704516643277,0.9998637537531944
PI (38:5),PI,65698.3257598877,106522.46670532228,9287.440628051758,-0.7471197042816905,9.549293783336763,1.3260407854322516,0.24951078934349336,0.9998637537531944
PI (38:5)_2,PI,61255.52375793457,103263.76649475098,8851.3006591796875,-0.8033125699390768,9.483398048121852,1.5304006002406778,0.21605233174659702,0.9998637537531944
PI (38:6),PI,53666.264892578125,77139.32650756836,10935.220825195312,-0.5733415504273215,9.222295747928735,0.7844134669695579,0.37579473426894017,0.9998637537531944
PI (38:6)_2,PI,49081.88383483887,76773.88478088379,10878.180801391602,-0.6953151446196401,9.17412842710928,1.150156045480541,0.2835164862225484,0.9998637537531944
PI (40:0),PI,10902.420867919922,12163.50067138672,11657.100830078123,-0.20779911464990763,7.468799270768732,0.1035542359902405,0.7476053961873104,0.9998637537531944
PI (40:0)_2,PI,11086.600799560549,12409.380783081057,9568.220718383787,-0.2125031562405025,7.3521439906980515,0.10829309346354112,0.7420958557930951,0.9998637537531944
PI (40:2),PI,10004.960624694824,14800.361038208008,7642.760498046875,-0.6148011504678056,7.271734561430643,0.9005050611271488,0.3426463218023903,0.9998637537531944
PI (40:2)_2,PI,11242.440658569336,14651.74095916748,6244.700424194336,-0.43200363723347873,7.213118350156118,0.44632621475581347,0.5040847593203455,0.9998637537531944
PI (40:3),PI,12758.48080444336,16128.401290893557,8424.840545654297,-0.3880346793697503,7.461749372215878,0.3603829398234799,0.5482936374277242,0.9998637537531944
PI (40:3)_2,PI,10075.500793457031,18077.581352233887,7598.2406005859375,-0.8932319706058287,7.388824724057989,1.8854766183805134,0.16971299767816594,0.9998637537531944
PI (40:4),PI,16286.401153564451,17399.101318359375,10290.22077178955,-0.14523548037193312,7.706103198550278,0.050621264170348644,0.821985732737073,0.9998637537531944
PI (40:4)_2,PI,15042.981170654297,17937.761459350586,9412.460563659668,-0.3037984227935022,7.641477535026217,0.22117454516563595,0.6381464275572252,0.9998637537531944
PI (40:5),PI,41291.142333984375,47207.74277496338,23454.161743164062,-0.24308216503524338,9.028661319173603,0.14174858979776156,0.706548828520766,0.9998637537531944
PI (40:5)_2,PI,37707.34295654297,41862.362243652344,23483.22198486328,-0.20069929062340888,8.92846168799664,0.09666222079978493,0.7558724743209574,0.9998637537531944
PI (40:6),PI,83462.24653625488,91172.82693481444,54101.44435119629,-0.17737166443747537,10.087704127538652,0.07552101424209547,0.7834615465104353,0.9998637537531944
PI (40:6)_2,PI,83758.3286743164,83342.36277770996,51849.90376281738,-0.042709081563338164,10.024192315569389,0.004381220431981162,0.9472259307072505,0.9998637537531944
PI (42:0),PI,8393.400665283203,6955.3804931640625,7528.320587158203,0.221229907730975,6.858429263050953,0.11730905105306219,0.7319715672222734,0.9998637537531944
PI (42:0)_2,PI,8168.780563354492,6930.760513305664,7773.92057800293,0.18721156206069825,6.8689535963894075,0.08402748169292451,0.7719119127558224,0.9998637537531944
PI (42:1),PI,5758.54044342041,7499.160545349121,6854.500442504883,-0.4309079785849877,6.686990087194423,0.4437547463646929,0.5053157444399937,0.9998637537531944
PI (42:1)_2,PI,7453.820526123047,7004.700477600098,6062.340431213379,0.03976409426605554,6.668926399869228,0.0037932050576447727,0.9508901361577775,0.9998637537531944
PI (42:3),PI,10511.560726165771,9599.580680847168,8267.620613098145,0.08104059263436054,7.1322483883630134,0.015759754971846198,0.9000977520183838,0.9998637537531944
PI (42:3)_2,PI,6811.440490722656,9373.720596313477,7649.880577087402,-0.5105441572609215,6.912887586885164,0.6221695695483221,0.4302422012011303,0.9998637537531944
PI (42:4),PI,6636.720504760742,7577.500480651856,6545.140441894531,-0.24113828823677685,6.7067716142514655,0.13933342983547803,0.7089445743948355,0.9998637537531944
PI (42:4)_2,PI,6513.240539550781,7879.640693664551,5842.14045715332,-0.32463942218671327,6.643696687035553,0.2523030612395188,0.6154580695888296,0.9998637537531944
PI (42:5),PI,7941.200592041016,7217.960479736328,6913.340469360352,0.08787236382585885,6.791661082241353,0.018522592661653646,0.8917440204307256,0.9998637537531944
PI (42:5)_2,PI,7096.640586853027,7581.500545501709,6962.60050201416,-0.14523605229828002,6.77269388533397,0.0505839549541944,0.8220502463737899,0.9998637537531944
PI (42:6),PI,7899.160583496094,7723.90055847168,7351.22049331665,-0.017521717618384003,6.856628781114275,7.366011815896911e-4,0.9783477539962246,0.9998637537531944
PI (42:6)_2,PI,8291.320533752441,7193.36043548584,6397.020462036133,0.15504121350753503,6.7578812105988675,0.05764483972043699,0.810257852251784,0.9998637537531944
PI (44:0),PI,5417.240333557129,5170.680328369141,5221.06033706665,0.017311687061168105,6.32741649315174,7.186234760405696e-4,0.9786135476423967,0.9998637537531944
PI (44:0)_2,PI,4599.180294036865,5089.200344085693,5773.2203369140625,-0.19594803901756538,6.3380259025870265,0.09198139561283104,0.7616731734640371,0.9998637537531944
PI (44:1),PI,4653.120300292969,5440.140407562256,5897.920387268066,-0.2753290936759448,6.382572927597854,0.181481220399764,0.6701033812967732,0.9998637537531944
PI (44:1)_2,PI,5028.320388793945,6339.5205001831055,4788.760391235352,-0.3841788496742794,6.327037448430517,0.35291058493382504,0.5524701248650568,0.9998637537531944
PI (44:10),PI,6413.640449523926,6348.360420227051,6309.300468444824,-0.035131554735258336,6.5988295268626045,0.0029603636089783336,0.9566091303993448,0.9998637537531944
PI (44:10)_2,PI,5039.680366516113,6059.700477600098,5432.5203857421875,-0.3157975786950084,6.3917848320399955,0.23867824620216185,0.6251623889748776,0.9998637537531944
PI (44:12),PI,5548.220367431641,5679.000392913818,5716.920448303223,-0.08350152802302283,6.434890346895188,0.016718578234645065,0.8971200014617507,0.9998637537531944
PI (44:12)_2,PI,6085.740425109863,6403.220527648926,5771.720413208008,-0.1232537828105102,6.522014157290488,0.03642631783860928,0.8486377870958559,0.9998637537531944
PI (44:2),PI,4389.420295715332,4386.480316162109,5714.3803787231445,-0.048923536106829695,6.263707069010556,0.00573689154987278,0.9396241455181249,0.9998637537531944
PI (44:2)_2,PI,5273.100341796875,4943.260288238525,5733.520408630371,0.04329550939775406,6.368543907458412,0.004494334402219668,0.9465500209016107,0.9998637537531944
PI (44:3),PI,6047.040420532227,5560.780426025391,5507.640434265137,0.07104822513356186,6.433361837580137,0.012104782088459878,0.9123921378200996,0.9998637537531944
PI (44:3)_2,PI,4866.040340423584,5950.560501098633,6111.4204177856445,-0.3401597119917409,6.457499880322977,0.276823104494731,0.5987910671866583,0.9998637537531944
PI (44:5),PI,4759.480327606201,5262.280342102051,5459.200386047363,-0.1947700915183793,6.319911323861315,0.09088570498876347,0.7630541705096405,0.9998637537531944
PI (44:5)_2,PI,5145.620391845703,5156.260345458984,5064.30037689209,-0.05287037019940325,6.286078975706133,0.006701995399321703,0.9347534978409854,0.9998637537531944
PI (44:6),PI,5802.000442504883,5061.760353088379,5594.52042388916,0.14701536973510393,6.3943773865495075,0.051806094209795095,0.8199498172616358,0.9998637537531944
PI (44:6)_2,PI,5690.7004470825195,6481.780494689941,5877.840377807617,-0.237669933164949,6.515267949163733,0.13532764352225524,0.7129708733309367,0.9998637537531944
PIo (20:5),PI,67341.60485839844,60542.38464355469,59538.624267578125,0.10366055094849493,9.881834807140011,0.0258040873268639,0.8723796999763721,0.9998637537531944
PIo (20:5)_2,PI,63695.1845703125,57832.80456542969,58589.40417480469,0.08940421187608463,9.832095329273129,0.019195433530089373,0.8898076641824556,0.9998637537531944
PIo (28:0),PI,17087.64111328125,19448.64123535156,17445.70132446289,-0.23660600012735464,8.093153064621772,0.13426274101949698,0.7140525892884494,0.9998637537531944
PIo (28:0)_2,PI,17251.02114868164,16948.36117553711,18220.78143310547,-0.02435561557848473,8.073781262731654,0.0014241889115940154,0.9698962370775199,0.9998637537531944
PIo (30:0),PI,29447.162048339844,26088.80206298828,27077.821899414062,0.12480542361323568,8.709927708308832,0.03739386097764249,0.8466653530469306,0.9998637537531944
PIo (30:0)_2,PI,29271.401611328125,22994.301696777344,28516.421997070312,0.2983219256704332,8.701562915584484,0.21333215282868517,0.6441681391666645,0.9998637537531944
PIo (30:1),PI,16028.521087646484,14629.001083374023,14614.480895996094,0.08191745369367771,7.837501669289531,0.01610794652867753,0.899006023920276,0.9998637537531944
PIo (30:1)_2,PI,13511.981018066406,15225.741088867188,14013.061126708984,-0.22216275848523154,7.7611201634113485,0.11836994562582825,0.7308091834972562,0.9998637537531944
"PIo (32:1), PIp (32:0)",PI,21139.62173461914,20969.301696777344,16752.481048583984,-0.03822079869482296,8.178435015702988,0.003507580484202566,0.9527730328998376,0.9998637537531944
"PIo (32:1), PIp (32:0)_2",PI,20040.901306152344,19054.921142578125,17535.201141357422,0.02289177092522698,8.147626619143278,0.0012582284108384643,0.9717037594258652,0.9998637537531944
PIo (34:0),PI,39615.42297363281,36556.92266845703,26155.122009277344,0.06602550763242794,8.945870990505869,0.010468771968055051,0.9185050485792995,0.9998637537531944
PIo (34:0)_2,PI,35984.10235595703,33906.94219970703,25384.681884765625,0.03588702216187376,8.85422100533609,0.0030928859038854787,0.9556495340720442,0.9998637537531944
"PIo (34:1), PIp (34:0)",PI,26218.221893310547,27025.962158203125,22361.94158935547,-0.09366742401751275,8.55115743799949,0.021065103376147316,0.8846017412817997,0.9998637537531944
"PIo (34:1), PIp (34:0)_2",PI,23467.34146118164,31486.481964111328,18743.281494140625,-0.47396737540046213,8.473884356585907,0.5370562223470055,0.4636552903781125,0.9998637537531944
"PIo (34:3), PIp (34:2)",PI,12044.920875549316,12348.540962219238,7765.640533447266,-0.08580644277828843,7.262205884171352,0.017670605979190117,0.8942480832200652,0.9998637537531944
"PIo (34:3), PIp (34:2)_2",PI,12055.04086303711,11306.600967407228,7668.840530395508,0.04257890422430019,7.215901001727593,0.004351441629781502,0.9474053261713661,0.9998637537531944
"PIo (34:4), PIp (34:3)",PI,8156.120498657227,10139.620651245115,8678.44058227539,-0.3639345509401199,7.091475700273404,0.3169984474589147,0.5734170762634971,0.9998637537531944
"PIo (34:4), PIp (34:3)_2",PI,6945.780502319336,9872.400688171389,7384.140472412109,-0.557145913106815,6.919463408129427,0.7402379938366854,0.3895846508729976,0.9998637537531944
PIo (36:0),PI,40386.422271728516,20814.5615234375,21893.301239013672,0.9063806623785479,8.649488842492671,1.9412420616871613,0.16353373643451224,0.9998637537531944
PIo (36:0)_2,PI,40413.84356689453,34231.02182006836,16592.98110961914,0.18965264092866624,8.700970796697218,0.08632027468409031,0.7689083490701863,0.9998637537531944
"PIo (36:1), PIp (36:0)",PI,45274.3837890625,56481.26361083984,19015.041290283203,-0.3689680868975497,9.08200446055798,0.3260883799964638,0.567971520652156,0.9998637537531944
"PIo (36:1), PIp (36:0)_2",PI,40565.50305175781,31109.06219482422,20402.56155395508,0.33302527258674636,8.756342957228501,0.26576302378759986,0.6061882383798575,0.9998637537531944
"PIo (36:2), PIp (36:1)",PI,23645.941802978516,34083.30261230469,12995.380996704102,-0.5773613106279495,8.340261924714778,0.7952272888234737,0.3725241736268555,0.9998637537531944
"PIo (36:2), PIp (36:1)_2",PI,22552.901901245117,31915.662078857426,12875.460998535156,-0.5508402491973081,8.277521308763994,0.7242611135484134,0.394749733685872,0.9998637537531944
"PIo (36:3), PIp (36:2)",PI,14572.341217041016,21452.04135131836,9999.280799865724,-0.6077689391126845,7.756638030595231,0.8803895033919734,0.3480950197848894,0.9998637537531944
"PIo (36:3), PIp (36:2)_2",PI,27074.98159790039,22292.461700439453,10106.04069519043,0.23051121680125722,8.070225590088537,0.12745939591832656,0.7210809059099491,0.9998637537531944
"PIo (36:5), PIp (36:4)",PI,11060.180725097656,11548.120849609377,10918.020721435549,-0.11217349095260402,7.407893856376584,0.030193920383440265,0.8620509543007164,0.9998637537531944
"PIo (36:5), PIp (36:4)_2",PI,10293.820663452148,12687.980758666992,10492.54079437256,-0.3515711776618687,7.394676989442779,0.2959428857548252,0.5864371177514318,0.9998637537531944
"PIo (38:1), PIp (38:0)",PI,28953.482666015625,37865.42337036133,14989.480987548828,-0.4370340146391473,8.548884152545934,0.45695228268532506,0.4990517830264165,0.9998637537531944
"PIo (38:1), PIp (38:0)_2",PI,32060.44247436523,31878.52212524414,15548.240997314451,-0.04168202908583697,8.518454983405533,0.004172263580967685,0.9484980093752579,0.9998637537531944
"PIo (38:2), PIp (38:1)",PI,31150.941986083984,42770.602630615234,11583.280822753906,-0.5072334863487089,8.560112946302025,0.6147483437107439,0.4330055558449953,0.9998637537531944
"PIo (38:2), PIp (38:1)_2",PI,29028.64186096191,42254.202697753906,10320.58074951172,-0.5915070584174494,8.483104225274813,0.8344535830809886,0.36098788226118517,0.9998637537531944
"PIo (38:3), PIp (38:2)",PI,23547.48191833496,30515.001892089844,9503.920684814451,-0.4238353486742866,8.147658511173223,0.4298360556931229,0.5120694041738943,0.9998637537531944
"PIo (38:3), PIp (38:2)_2",PI,21092.88148498535,33484.58164978027,10038.160736083984,-0.7166285246984367,8.179600879295926,1.2207761263307386,0.2692083906862314,0.9998637537531944
"PIo (38:4), PIp (38:3)",PI,15194.121002197266,19305.26109313965,8860.520622253418,-0.3953692311671264,7.655679761563443,0.37413371970888853,0.5407596137959915,0.9998637537531944
"PIo (38:4), PIp (38:3)_2",PI,13161.080825805664,19506.3409576416,9208.320579528809,-0.6175512654866872,7.623234118266284,0.9086922360531555,0.34046164522366934,0.9998637537531944
"PIo (38:5), PIp (38:4)",PI,10673.20069885254,13057.520965576172,9342.480728149414,-0.34077566629164224,7.3461782342856745,0.2780960919638279,0.597951829307627,0.9998637537531944
"PIo (38:5), PIp (38:4)_2",PI,11656.760726928713,12112.981063842772,7988.500507354736,-0.1052775244678087,7.254709618774369,0.026597547283442543,0.8704495062779646,0.9998637537531944
"PIo (40:1), PIp (40:0)",PI,33793.342514038086,45337.242904663086,13428.620880126951,-0.473847613492589,8.685071879518633,0.5368444306960336,0.46374344692437813,0.9998637537531944
"PIo (40:1), PIp (40:0)_2",PI,31770.682189941406,44566.22409057617,13250.141052246094,-0.5381443443549263,8.641556811405325,0.6915203527898813,0.4056477333285594,0.9998637537531944
"PIo (40:2), PIp (40:1)",PI,13301.341087341309,18595.74130249023,9533.960708618164,-0.5332873099549365,7.618149715453503,0.6789208826883258,0.40995856208776676,0.9998637537531944
"PIo (40:2), PIp (40:1)_2",PI,13568.24072265625,19400.641006469727,9746.960754394531,-0.5657572621852288,7.660343899714746,0.7635878127396255,0.3822080528534171,0.9998637537531944
"PIo (40:3), PIp (40:2)",PI,10377.060859680176,13869.301132202148,7248.600479125977,-0.46838321448938686,7.222303548289344,0.5242943782454903,0.469015549063906,0.9998637537531944
"PIo (40:3), PIp (40:2)_2",PI,11065.240814208984,13910.60117340088,7757.46061706543,-0.3800371815555716,7.284627875568417,0.3456866467638872,0.5565650297245045,0.9998637537531944
"PIo (40:4), PIp (40:3)",PI,10780.220809936523,11903.240783691406,8290.920623779297,-0.19285697425612122,7.235762008596041,0.0892066120130594,0.7651882173916451,0.9998637537531944
"PIo (40:4), PIp (40:3)_2",PI,9585.920669555664,13049.020950317385,8327.08056640625,-0.4948378869652119,7.238016292793955,0.5848624932417026,0.4444126655368463,0.9998637537531944
"PIo (40:5), PIp (40:4)",PI,14090.060958862305,17463.721160888672,11346.340759277344,-0.35957155388812356,7.703193062407113,0.3096012277737526,0.5779249910326407,0.9998637537531944
"PIo (40:5), PIp (40:4)_2",PI,16181.081176757812,16793.441040039062,11931.86083984375,-0.10348074694411764,7.769070345430793,0.025703455346016035,0.8726266639020912,0.9998637537531944
"PIo (40:6), PIp (40:5)",PI,11566.080856323242,12647.780792236328,9971.660690307615,-0.17887379453047708,7.402421948754895,0.07675177517298114,0.781748541872086,0.9998637537531944
"PIo (40:6), PIp (40:5)_2",PI,12025.940963745115,12274.060897827148,10058.98078918457,-0.07935370833317797,7.410318003135814,0.015113116525166323,0.9021582403560667,0.9998637537531944
PIo (40:7),PI,34305.641845703125,51680.62333679199,11194.66079711914,-0.6410671489811045,8.722581431377739,0.9790102053884544,0.3224432927262251,0.9998637537531944
PIo (40:7)_2,PI,33353.462814331055,44910.92225646973,11025.200790405272,-0.4791197649030489,8.608800823599386,0.5488008412421249,0.4588080840873084,0.9998637537531944
PIo (42:0),PI,12360.600952148438,10388.04071044922,9185.020614624023,0.20093087417971783,7.298157335143875,0.09682585007292886,0.7556725105543876,0.9998637537531944
PIo (42:0)_2,PI,11094.840789794922,9948.160758972168,9933.160736083984,0.10749391225082645,7.287839833596746,0.027725983663083504,0.8677546605807342,0.9998637537531944
PIo (42:1),PI,14391.401168823242,17210.761169433594,12540.280792236328,-0.30799274861449283,7.764109979508387,0.22730641140195443,0.6335283165529352,0.9998637537531944
PIo (42:1)_2,PI,14241.380905151367,12902.880859375,11410.100784301758,0.09250300552117986,7.578893034763762,0.02053748399402386,0.8860461082404697,0.9998637537531944
PIo (42:2),PI,8562.040580749512,9623.7406539917,7595.12052154541,-0.2185313326201169,6.998510012147544,0.11449068377330107,0.7350883571365291,0.9998637537531944
PIo (42:2)_2,PI,7842.980514526367,7950.7406005859375,6696.48046875,-0.0695777411152995,6.803980233991389,0.011614119959800332,0.9141790717041057,0.9998637537531944
PIo (42:4),PI,8228.060607910156,10139.78067779541,7291.500595092773,-0.3512882216565441,6.981806052161523,0.29540505684733986,0.5867774812097507,0.9998637537531944
PIo (42:4)_2,PI,8970.3607177734375,8850.740539550781,6707.980506896973,-0.030523473297374627,6.904345745195732,0.002235671808924011,0.9622877636019694,0.9998637537531944
PIo (42:6),PI,8575.6806640625,8810.1005859375,8517.080657958984,-0.08879760337352968,7.038744044892222,0.01891779479023279,0.890602417018754,0.9998637537531944
PIo (42:6)_2,PI,8117.120590209961,8784.320617675781,7426.360565185547,-0.1638516003587807,6.92524988909962,0.06438588621660195,0.7996935390687121,0.9998637537531944
PIp (20:0),PI,34156.00244140625,36917.04260253906,35295.50262451172,-0.16203898446964055,9.079819128470525,0.06302505650866319,0.8017770629271264,0.9998637537531944
PIp (20:0)_2,PI,32979.622314453125,34157.38244628906,33355.80224609375,-0.10051391240266666,8.997664869276477,0.024258278641337228,0.8762295367898508,0.9998637537531944
PIp (28:0),PI,11207.320846557615,10640.400833129885,8947.940612792969,0.024996788348761748,7.249641156404747,0.001499678150084955,0.9691091005385789,0.9998637537531944
PIp (28:0)_2,PI,10276.100631713867,10461.680740356443,9224.160614013672,-0.0757124545715476,7.227922343860885,0.0137562361849572,0.906632640558667,0.9998637537531944
PIp (30:1),PI,42102.00314331055,30629.08251953125,29862.982666015625,0.40909321995988795,8.984344838253605,0.4005882008308703,0.5267856417536739,0.9998637537531944
PIp (30:1)_2,PI,37701.42297363281,30298.701614379883,30842.161987304688,0.2654700293424255,8.952393797054683,0.16901111464122828,0.6809921607764541,0.9998637537531944
PIp (32:1),PI,15302.681274414062,18566.10124206543,8730.940643310547,-0.32877534778281775,7.6304316530582765,0.25895982560293423,0.610835670662194,0.9998637537531944
PIp (32:1)_2,PI,10915.400772094728,11591.640808105469,9727.720703125,-0.13660970529773975,7.327599112480394,0.04477624028119619,0.8324160115581717,0.9998637537531944
PIp (34:4),PI,8903.240585327148,8677.200607299805,9024.76057434082,-0.012790737028952075,7.087201830949546,3.9258293710187075e-4,0.9841919843914555,0.9998637537531944
PIp (34:4)_2,PI,6757.380416870117,8561.600692749023,8562.46060180664,-0.3913006421987018,6.95175876531223,0.36623754205674697,0.5450623071007672,0.9998637537531944
PIp (36:5),PI,21914.64169311523,23246.56170654297,18246.66122436523,-0.13501318307063168,8.289447513914354,0.04375506331825374,0.8343099807913141,0.9998637537531944
PIp (36:5)_2,PI,22314.521423339844,22764.501403808594,20296.18145751953,-0.07869428912924845,8.356058875110119,0.014868482558503593,0.9029493977017107,0.9998637537531944
PIp (42:2),PI,7866.780578613281,9549.300746917725,7282.300498962402,-0.3295079180208754,6.937413202202432,0.2599715886612228,0.6101396744354272,0.9998637537531944
PIp (42:2)_2,PI,8089.44059753418,9596.980827331545,6879.420516967773,-0.29642748929883317,6.914533215530558,0.210483563052678,0.6463886560278571,0.9998637537531944
PIp (42:4),PI,11767.761039733889,11478.180950164797,9721.520721435549,-0.01394580018988239,7.3525019529290905,4.668137484458157e-4,0.9827623486433089,0.9998637537531944
PIp (42:4)_2,PI,12130.860946655272,10433.840713500977,8627.760604858398,0.16751761313196237,7.253202473335447,0.06731675793502756,0.7952844050229779,0.9998637537531944
PS (24:0),PS,176893.412109375,171642.31201171875,169669.35302734375,-0.0064167246164659394,11.359207935970868,9.890607112243721e-5,0.9920650466517076,0.9998637537531944
PS (26:0),PS,137955.6707763672,143093.51025390625,145272.86987304688,-0.10264518417279096,11.091158842688058,0.025303262611733397,0.8736137294385671,0.9998637537531944
PS (26:1),PS,43265.70294189453,39178.382720947266,43207.382904052734,0.09327385159644418,9.33084169016288,0.020891167043334408,0.8850758331837305,0.9998637537531944
PS (28:2),PS,26854.361846923828,25164.46176147461,25455.541702270508,0.04387663715172283,8.618423831442792,0.004622838348793867,0.9457924341497983,0.9998637537531944
PS (30:0),PS,76818.10583496094,80441.76550292969,75165.12548828125,-0.11638994637013277,10.198984368826654,0.03252973651038355,0.8568699396546045,0.9998637537531944
PS (30:1),PS,33012.68228149414,30799.06231689453,30182.582000732426,0.05024188978783651,8.889867472921448,0.006061759617033147,0.9379415636040246,0.9998637537531944
PS (30:3),PS,29366.942138671875,30024.622177124023,29345.80206298828,-0.08184444243373672,8.81690962263777,0.016084191548014035,0.8990801224595847,0.9998637537531944
PS (30:4),PS,26079.74185180664,27418.901885986328,27208.78186035156,-0.12213233779175497,8.68655680106303,0.03580924408190341,0.849909964844179,0.9998637537531944
PS (32:0),PS,79100.70587158203,77257.66516113281,74927.58483886719,-0.015879289549295107,10.191999044245842,6.056573686411262e-4,0.9803659574882089,0.9998637537531944
PS (32:1),PS,46557.9035949707,45231.10302734375,44723.902923583984,-0.008180864768947882,9.434946580702912,1.6074107512875489e-4,0.989884395028698,0.9998637537531944
PS (32:2),PS,78420.10498046875,80610.74572753906,77440.76574707031,-0.08964023895315623,10.227801833768556,0.01929763599235426,0.8895165816086978,0.9998637537531944
PS (32:3),PS,31848.50213623047,28840.541931152344,30095.84197998047,0.09323498246395491,8.849826465091274,0.020871997883229142,0.8851282049330373,0.9998637537531944
PS (32:5),PS,30700.342315673828,29174.80201721191,29243.96209716797,0.02363994865859163,8.820107658728682,0.0013420487333284821,0.9707768469431216,0.9998637537531944
PS (34:2),PS,45214.96307373047,42947.30303955078,39673.28298950195,0.024340855631791367,9.322907755757543,0.001422957102608305,0.9699092523854203,0.9998637537531944
PS (34:3),PS,35562.28244018555,35106.16247558594,35008.22248840332,-0.031268059136854584,9.069283483083439,0.0023479834178621317,0.9613528343964168,0.9998637537531944
PS (34:4),PS,88288.50598144531,129958.90856933594,164692.572265625,-0.6076489618926046,11.0228439726387,0.8804463092480789,0.34807946806509704,0.9998637537531944
PS (34:5),PS,50244.18328857422,65775.86376953125,75339.0053100586,-0.43849237877423314,9.987626029276615,0.4600523838123251,0.4975994925523789,0.9998637537531944
PS (36:0),PS,41914.442932128906,41965.62316894531,42482.963134765625,-0.05165217726114476,9.332119426524534,0.0064072924098837894,0.9362010169093903,0.9998637537531944
PS (36:1),PS,41243.28317260742,42203.20315551758,39858.46267700195,-0.08308483396192802,9.284170402235038,0.016576905752581084,0.8975544155316768,0.9998637537531944
PS (36:4),PS,40506.82287597656,37140.40246582031,35126.24264526367,0.07528338560496158,9.142941113787819,0.013610097505857772,0.9071276485754508,0.9998637537531944
PS (36:5),PS,35508.3424987793,34620.762298583984,36028.38259887695,-0.013371227223874762,9.083710361836408,4.2937991225233674e-4,0.9834678306928252,0.9998637537531944
PS (36:6),PS,31341.52226257324,31544.382354736328,31189.20213317871,-0.059199381184584676,8.901894727502969,0.00841571100263485,0.9269068530597484,0.9998637537531944
PS (36:8),PS,53639.06408691406,50741.00384521485,50343.083740234375,0.030240106726524656,9.613207885589368,0.002196336180579448,0.9626207557338382,0.9998637537531944
PS (38:0),PS,43629.203125,43600.42303466797,42415.34323120117,-0.048939653815393114,9.360215529587506,0.005752084929984309,0.9395444027160437,0.9998637537531944
PS (38:1),PS,36809.76232910156,36716.682373046875,36897.08270263672,-0.046238896089646264,9.135555084994602,0.005134553114024776,0.9428758352910114,0.9998637537531944
PS (38:2),PS,34994.28237915039,33538.5823059082,31803.622314453125,0.011405656592486893,8.980133072835594,3.124189256923854e-4,0.985897824482763,0.9998637537531944
PS (38:3),PS,33500.662506103516,31438.70211791992,30034.642150878903,0.041755965058260104,8.900028686310945,0.004187096093405462,0.9484066725642342,0.9998637537531944
PS (38:4),PS,42106.3427734375,36824.782653808594,36264.7624206543,0.14346821210805694,9.176610756408328,0.04941357859687025,0.8240868502043637,0.9998637537531944
PS (38:5),PS,38545.64273071289,35353.36233520508,34899.70230102539,0.07482824227267769,9.100430515839133,0.013445876648257169,0.9076871307379565,0.9998637537531944
PS (38:6),PS,35978.74237060547,35779.62237548828,31817.642303466797,-0.041885040417478744,9.016474348156589,0.004213142241026814,0.9482466757864699,0.9998637537531944
PS (40:2),PS,36965.50277709961,35348.62255859375,40396.422790527344,0.014633667118586834,9.1885038014595,5.142908553921188e-4,0.9819071393520771,0.9998637537531944
PS (40:3),PS,34993.502380371094,39072.682678222656,38228.22280883789,-0.2089642191319672,9.166665298085464,0.1047783814105353,0.7461690404102339,0.9998637537531944
PS (40:4),PS,30903.662109375,30579.582244873047,34685.56262207031,-0.03468253259802725,8.961920331141531,0.002888650630351357,0.9571373987766999,0.9998637537531944
PS (40:5),PS,30930.00225830078,30775.14210510254,29489.722076416016,-0.04265018557833947,8.848909059468474,0.004368279361688123,0.9473038157031677,0.9998637537531944
PS (42:0),PS,26855.401947021484,27157.441925048828,28031.142181396484,-0.06602672634368159,8.714436207720524,0.010468069019590532,0.9185077751689655,0.9998637537531944
PS (42:2),PS,33610.842376708984,37397.862701416016,31552.642181396484,-0.20392007924152264,9.00348930687593,0.09978401874093115,0.7520889740738705,0.9998637537531944
PS (42:3),PS,45341.72351074219,46293.88327026367,44877.72296142578,-0.07987390649867554,9.436383816244632,0.015320868156905119,0.9014914515105921,0.9998637537531944
PS (42:4),PS,29671.682098388672,28368.22193908691,26979.501892089844,0.014919100849842173,8.741503439061454,5.345139168038844e-4,0.9815549056090025,0.9998637537531944
PS (42:5),PS,26600.801681518555,25600.761810302734,27291.861877441406,0.005391142689630369,8.670186544721224,6.979442930471217e-5,0.9933343057376335,0.9998637537531944
PS (42:6),PS,32229.522247314453,32897.10250854492,32252.92221069336,-0.07946916703816383,8.951468570836694,0.015164705764504233,0.9019922302004476,0.9998637537531944
PS (44:0),PS,22558.20150756836,22786.081573486328,21596.88153076172,-0.06439219080918974,8.402226916625478,0.009955555295421342,0.9205209482612728,0.9998637537531944
PS (44:1),PS,24543.341747283936,25208.48183441162,22105.921508789062,-0.08846882380440688,8.489681392581598,0.018791613532342634,0.8909655798771132,0.9998637537531944
PS (44:10),PS,25846.24188232422,28118.70195007324,27623.52195739746,-0.17146634076720021,8.703848821622493,0.07056138309433674,0.790521154155284,0.9998637537531944
