lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
PCo(34:2),0,11.028913800192157,5.238689482212067e-10,0.9999817378716873,1,PC,91591.66458129884,111535.98864746094,111711.9506225586,41644.002868652344,527287.5131225586,91591.66458129884,111535.98864746094,111711.9506225586,41644.002868652344,527287.5131225586,36122.46240234375
PCo(34:3),0,10.496014733660106,0,1,1,PC,89137.7466430664,107854.96719360352,112900.48690795898,39125.16262817383,261953.99920654297,89137.7466430664,107854.96719360352,112900.48690795898,39125.16262817383,261953.99920654297,30721.922088623047
PCo(34:4),0,10.445307137185186,0,1,1,PC,91644.5454711914,139046.7508239746,111039.40872192384,39907.02291870117,211158.19760131836,91644.5454711914,139046.7508239746,111039.40872192384,39907.02291870117,211158.19760131836,26506.54202270508
PCo(36:1),0,12.652576241900459,0,1,1,PC,614993.4243774414,720669.8525390625,770322.5883483887,205261.41705322263,486995.0041503906,614993.4243774414,720669.8525390625,770322.5883483887,205261.41705322263,486995.0041503906,43657.843200683594
PCo(36:2),0,12.274160672166126,0,1,1,PC,466367.37536621094,552550.3654785156,596243.3070678711,155459.08947753906,378480.85021972656,466367.37536621094,552550.3654785156,596243.3070678711,155459.08947753906,378480.85021972656,40597.30261230469
PCo(36:3),0,12.23532366747082,0,1,1,PC,455566.5986022949,542054.8340454102,576126.9697875977,154595.12796020508,362100.7457885742,455566.5986022949,542054.8340454102,576126.9697875977,154595.12796020508,362100.7457885742,42191.22302246094
PCo(36:4),0,12.48921058873326,0,1,1,PC,455518.5846557617,949968.351135254,570680.9780883789,155839.90942382812,369303.241027832,455518.5846557617,949968.351135254,570680.9780883789,155839.90942382812,369303.241027832,39076.54296875
PCo(36:5),0,12.707133176359223,0,1,1,PC,468100.8109741211,941975.0394287108,1004706.1619873048,153994.93035888672,359164.9714355469,468100.8109741211,941975.0394287108,1004706.1619873048,153994.93035888672,359164.9714355469,37632.28271484375
PCo(38:0),0,13.078907616985868,0,1,1,PC,887408.9538574219,932535.6032714844,1104046.6118774414,210371.75744628903,635436.2189941406,887408.9538574219,932535.6032714844,1104046.6118774414,210371.75744628903,635436.2189941406,50495.42346191406
PCo(38:1),0,12.99071117240469,0,1,1,PC,834123.0269775391,887658.4642333984,1031055.9096679688,192090.51593017575,601926.7499389648,834123.0269775391,887658.4642333984,1031055.9096679688,192090.51593017575,601926.7499389648,46393.703125
PCo(38:3),0,12.69418354898702,0,1,1,PC,689423.0865478516,705263.1522216797,814627.7904052734,167210.53033447266,501402.9344482422,689423.0865478516,705263.1522216797,814627.7904052734,167210.53033447266,501402.9344482422,52632.82360839844
PCo(38:4),0,12.508419123004703,0,1,1,PC,598316.1433105469,613630.7686157227,703605.8841552734,158595.51220703125,449566.6528320313,598316.1433105469,613630.7686157227,703605.8841552734,158595.51220703125,449566.6528320313,56174.82373046875
PCo(38:5),0,12.478680468299066,0,1,1,PC,592686.9577636719,615361.8306884766,669558.3651123047,151266.24865722656,443355.4483642578,592686.9577636719,615361.8306884766,669558.3651123047,151266.24865722656,443355.4483642578,54038.223693847656
PCo(38:6),0,12.475213340410473,0,1,1,PC,582056.95068359375,607127.09033203125,695986.553894043,148801.27026367188,432988.03271484375,582056.95068359375,607127.09033203125,695986.553894043,148801.27026367188,432988.03271484375,55259.40362548828
PCo(40:0),0,12.496291141392446,0,1,1,PC,661552.3932800293,683187.7210388184,790761.393737793,132559.33010864258,262505.80044555664,661552.3932800293,683187.7210388184,790761.393737793,132559.33010864258,262505.80044555664,20060.341430664062
PCo(40:1),0,12.99913295184372,0,1,1,PC,830832.1791381836,920457.9158935548,1005666.2827758788,161389.74995422363,663375.5046691895,830832.1791381836,920457.9158935548,1005666.2827758788,161389.74995422363,663375.5046691895,19216.101348876953
PCo(40:2),0,12.855009243548617,0,1,1,PC,839597.7322387695,894062.2902526855,1017411.5369873048,161827.91534423828,336042.1649169922,839597.7322387695,894062.2902526855,1017411.5369873048,161827.91534423828,336042.1649169922,19723.961364746097
PCo(40:5),0,12.687386561775877,0,1,1,PC,752088.2249145508,810585.9423675537,905071.0111694336,102179.58813476562,316379.64697265625,752088.2249145508,810585.9423675537,905071.0111694336,102179.58813476562,316379.64697265625,32418.082122802734
PCo(40:6),0,12.264640542045173,0,1,1,PC,745074.5775756836,424178.8273925781,484401.71130371094,167351.8687133789,311635.0610961914,745074.5775756836,424178.8273925781,484401.71130371094,167351.8687133789,311635.0610961914,30571.542205810547
PCo(42:0),0,10.871778497645261,0,1,1,PC,182629.07067871097,174389.71545410156,181648.77197265625,95671.6064453125,143526.791015625,182629.07067871097,174389.71545410156,181648.77197265625,95671.6064453125,143526.791015625,73825.04528808594
PCo(42:1),0,11.116345708791613,0,1,1,PC,212722.55505371097,221580.1356201172,219309.51416015625,104460.08728027344,171175.2529296875,212722.55505371097,221580.1356201172,219309.51416015625,104460.08728027344,171175.2529296875,74520.08544921875
PCo(42:2),0,11.18997750422448,0,1,1,PC,218803.4001464844,228941.1776123047,240711.1385498047,107823.96826171876,181784.9716796875,218803.4001464844,228941.1776123047,240711.1385498047,107823.96826171876,181784.9716796875,78954.285400390625
PCo(42:3),0,11.22750676623884,0,1,1,PC,228131.81787109375,243588.6416015625,247999.09338378903,106767.04809570312,179395.58911132812,228131.81787109375,243588.6416015625,247999.09338378903,106767.04809570312,179395.58911132812,78042.64599609375
PCo(42:4),0,11.19664833188541,0,1,1,PC,227602.65698242188,233191.0157470703,237187.7381591797,106115.66723632812,180481.4079589844,227602.65698242188,233191.0157470703,237187.7381591797,106115.66723632812,180481.4079589844,75490.705078125
PCo(44:3),0,7.612249467917408,0,1,1,PC,13553.08088684082,21408.922019958496,13904.180908203123,11016.6208152771,20533.08155822754,13553.08088684082,21408.922019958496,13904.180908203123,11016.6208152771,20533.08155822754,8693.92060470581
PCo(44:4),0,7.723771365147386,0,1,1,PC,24646.201873779297,14796.70111465454,14807.580841064451,12060.960777282717,20046.101333618164,24646.201873779297,14796.70111465454,14807.580841064451,12060.960777282717,20046.101333618164,10063.480743408203
PCo(44:5),0,7.546805087735533,0,1,1,PC,13062.2209815979,15096.481117248535,16144.901176452637,11856.620834350586,19952.701503753666,13062.2209815979,15096.481117248535,16144.901176452637,11856.620834350586,19952.701503753666,9641.58073425293
PCp(32:4),0,10.290765011521932,0,1,1,PC,88756.98571777344,119369.4094543457,105134.62857055664,36173.58200073242,181299.3497619629,88756.98571777344,119369.4094543457,105134.62857055664,36173.58200073242,181299.3497619629,27723.62203979492
PCp(36:5),0,12.638130403430774,0,1,1,PC,783763.1045532227,521462.2561645508,977016.6969299316,146286.6517944336,353833.22888183594,783763.1045532227,521462.2561645508,977016.6969299316,146286.6517944336,353833.22888183594,39010.20291137695
PCp(42:4),0,11.143357012514988,0,1,1,PC,220962.33239746097,232728.4000244141,234871.7990722656,81261.625,178926.99169921875,220962.33239746097,232728.4000244141,234871.7990722656,81261.625,178926.99169921875,75215.72521972656
PE (14:0),0,8.198723193944405,0,1,1,PE,22934.501556396484,23140.441696166992,23685.861541748047,22375.101623535156,22818.58142089844,22934.501556396484,23140.441696166992,23685.861541748047,22375.101623535156,22818.58142089844,23680.161651611328
PE (14:1),0,9.354480379086535,0,1,1,PE,51183.96350097656,51851.703369140625,51978.983337402344,50860.42370605469,51018.863830566406,51183.96350097656,51851.703369140625,51978.983337402344,50860.42370605469,51018.863830566406,51189.52355957031
PE (16:1),0,4.664026828943881,0,1,1,PE,1940.960132598877,1934.780158996582,1941.040138244629,1917.200122833252,2016.1801490783691,1940.960132598877,1934.780158996582,1941.040138244629,1917.200122833252,2016.1801490783691,2332.060173034668
PE (18:1),0,8.596492217618742,0,1,1,PE,30174.322204589844,27638.361724853516,30755.162078857426,32639.022338867188,30255.101989746097,30174.322204589844,27638.361724853516,30755.162078857426,32639.022338867188,30255.101989746097,30801.522247314453
PE (18:2),0,8.405569395412375,0,1,1,PE,26856.241729736328,28131.0020904541,27496.62216186523,26460.24169921875,24020.801651000977,26856.241729736328,28131.0020904541,27496.62216186523,26460.24169921875,24020.801651000977,26867.621963500977
PE (18:3),0,8.37340134573834,0,1,1,PE,24702.201690673828,27062.24200439453,26285.66178894043,26553.14192199707,25855.48193359375,24702.201690673828,27062.24200439453,26285.66178894043,26553.14192199707,25855.48193359375,25298.021743774418
PE (18:4),0,8.53659951508253,0,1,1,PE,27820.362030029297,27605.021728515625,29531.962036132812,28773.742126464844,31051.442108154297,27820.362030029297,27605.021728515625,29531.962036132812,28773.742126464844,31051.442108154297,30707.842254638672
PE (20:0),0,8.538298902921,0,1,1,PE,27802.48175048828,27954.422119140625,29778.26220703125,28317.96206665039,32225.36215209961,27802.48175048828,27954.422119140625,29778.26220703125,28317.96206665039,32225.36215209961,28658.60205078125
PE (20:1),0,8.735323967812096,0,1,1,PE,33361.02230834961,33775.54232788086,30739.48208618164,35915.082611083984,32168.022186279297,33361.02230834961,33775.54232788086,30739.48208618164,35915.082611083984,32168.022186279297,35310.86260986328
PE (20:2),0,8.467130489776657,0,1,1,PE,27492.021713256836,25220.48179626465,29146.62197875977,29529.921951293945,28661.982162475582,27492.021713256836,25220.48179626465,29146.62197875977,29529.921951293945,28661.982162475582,25265.06155395508
PE (20:3),0,9.239068605918915,0,1,1,PE,46757.6633605957,46887.54376220703,46567.28366088867,49247.34344482422,47023.4035949707,46757.6633605957,46887.54376220703,46567.28366088867,49247.34344482422,47023.4035949707,48175.343505859375
PE (20:4),0,8.885675513138684,0,1,1,PE,34629.56234741211,38530.56286621094,37490.48257446289,40254.98272705078,34709.5625,34629.56234741211,38530.56286621094,37490.48257446289,40254.98272705078,34709.5625,36836.24240112305
PE (20:5),0,11.156727656654052,0,1,1,PE,183788.17309570312,184050.43310546875,173841.11206054688,183633.13330078125,171930.21264648438,183788.17309570312,184050.43310546875,173841.11206054688,183633.13330078125,171930.21264648438,175300.79248046875
PE (22:0),0,8.464063490096075,0,1,1,PE,27885.401977539062,28125.702087402344,27006.56188964844,27620.48175048828,27939.12210083008,27885.401977539062,28125.702087402344,27006.56188964844,27620.48175048828,27939.12210083008,27508.0020904541
PE (22:1),0,8.344930907971742,0,1,1,PE,25066.74200439453,26131.341873168945,25626.081970214844,26180.761978149418,25457.341674804688,25066.74200439453,26131.341873168945,25626.081970214844,26180.761978149418,25457.341674804688,23717.301696777344
PE (22:2),0,8.502253389833978,0,1,1,PE,28559.84210205078,30791.48223876953,27404.20199584961,28404.622283935547,26642.64186096191,28559.84210205078,30791.48223876953,27404.20199584961,28404.622283935547,26642.64186096191,29265.40216064453
PE (22:4),0,8.71727012803641,0,1,1,PE,31742.702423095703,35654.14242553711,32017.44212341309,34130.34216308594,31345.20230102539,31742.702423095703,35654.14242553711,32017.44212341309,34130.34216308594,31345.20230102539,33336.64239501953
PE (22:6),0,9.577764080367476,0,1,1,PE,61239.62438964844,54636.263671875,62058.68426513672,58346.563903808594,64226.48504638672,61239.62438964844,54636.263671875,62058.68426513672,58346.563903808594,64226.48504638672,58458.64404296875
PE (24:0),0,9.435116657339742,0,1,1,PE,53292.66387939453,54140.243896484375,53374.90380859375,54470.48376464844,55505.26361083984,53292.66387939453,54140.243896484375,53374.90380859375,54470.48376464844,55505.26361083984,55537.70422363281
PE (26:0),0,9.340095462583296,0,1,1,PE,50903.70346069336,50892.44354248047,49238.82327270508,52050.003662109375,51807.98358154297,50903.70346069336,50892.44354248047,49238.82327270508,52050.003662109375,51807.98358154297,49282.04345703125
PE (26:1),0,9.108404317016548,0,1,1,PE,43933.343322753906,41529.66259765625,44856.043212890625,43038.663330078125,43801.12316894531,43933.343322753906,41529.66259765625,44856.043212890625,43038.663330078125,43801.12316894531,42098.0830078125
PE (28:0),0,9.078387540929047,0,1,1,PE,45005.04327392578,42017.082946777344,42363.802978515625,40506.002868652344,42866.163024902344,45005.04327392578,42017.082946777344,42363.802978515625,40506.002868652344,42866.163024902344,41124.88299560547
PE (28:2),0,9.609687594307744,0,1,1,PE,61291.30432128906,64246.444274902344,59419.50378417969,61742.40466308594,60901.72448730469,61291.30432128906,64246.444274902344,59419.50378417969,61742.40466308594,60901.72448730469,59002.98425292969
PE (30:0),0,9.450309125572575,0,1,1,PE,55022.623779296875,53188.54333496094,54737.14367675781,58668.24401855469,54069.523864746094,55022.623779296875,53188.54333496094,54737.14367675781,58668.24401855469,54069.523864746094,52084.78369140625
PE (30:1),0,8.58040670836087,0,1,1,PE,30043.76202392578,29401.562072753903,28161.541931152344,33415.982330322266,28487.82208251953,30043.76202392578,29401.562072753903,28161.541931152344,33415.982330322266,28487.82208251953,30806.66226196289
PE (30:2),0,8.58447278023925,0,1,1,PE,31120.88220214844,30152.982299804688,28784.982177734375,28929.362518310547,31768.562133789062,31120.88220214844,30152.982299804688,28784.982177734375,28929.362518310547,31768.562133789062,29659.022003173828
PE (30:3),0,8.777132587924655,0,1,1,PE,34833.16241455078,35053.522705078125,35691.16256713867,33619.40237426758,33906.18249511719,34833.16241455078,35053.522705078125,35691.16256713867,33619.40237426758,33906.18249511719,32662.94223022461
PE (30:4),0,8.59515200064191,0,1,1,PE,32533.562622070312,28791.52197265625,29138.522033691406,30613.862426757812,29793.522247314453,32533.562622070312,28791.52197265625,29138.522033691406,30613.862426757812,29793.522247314453,31676.262420654297
PE (32:1),0,8.978012997696636,0,1,1,PE,41895.582916259766,38870.46270751953,37906.62289428711,41301.82275390625,38870.74295043945,41895.582916259766,38870.46270751953,37906.62289428711,41301.82275390625,38870.74295043945,37252.402893066406
PE (32:2),0,9.023484591167414,0,1,1,PE,40338.50280761719,38111.38232421875,42020.702880859375,42390.78274536133,41041.06311035156,40338.50280761719,38111.38232421875,42020.702880859375,42390.78274536133,41041.06311035156,41096.30303955078
PE (32:3),0,9.303040751418042,0,1,1,PE,53421.96368408203,49690.14367675781,50387.623962402344,46893.30352783203,48576.36346435547,53421.96368408203,49690.14367675781,50387.623962402344,46893.30352783203,48576.36346435547,47541.203216552734
PE (32:4),0,8.596012733724455,0,1,1,PE,28063.282012939453,31050.162231445312,30927.94219970703,30382.102264404297,30716.342163085938,28063.282012939453,31050.162231445312,30927.94219970703,30382.102264404297,30716.342163085938,31603.442108154297
PE (32:5),0,8.831899870572641,4.6270542952697724e-11,0.999994572593389,1,PE,35641.442321777344,35433.842346191406,35627.642486572266,36221.76266479492,35563.16271972656,35641.442321777344,35433.842346191406,35627.642486572266,36221.76266479492,35563.16271972656,36140.862548828125
PE (34:0),0,9.51092768607777,0,1,1,PE,57898.60430908203,60307.96417236328,55532.54376220703,58345.0439453125,54965.18365478515,57898.60430908203,60307.96417236328,55532.54376220703,58345.0439453125,54965.18365478515,55486.50360107422
PE (34:3),0,9.0015122225308275,0,1,1,PE,39084.14218139648,42165.62271118164,40484.54260253906,40647.24279785156,39517.94305419922,39084.14218139648,42165.62271118164,40484.54260253906,40647.24279785156,39517.94305419922,38637.86282348633
PE (34:4),0,8.823786470984903,0,1,1,PE,35679.88229370117,33911.882385253906,36216.48245239258,36714.0421295166,34310.982666015625,35679.88229370117,33911.882385253906,36216.48245239258,36714.0421295166,34310.982666015625,37166.0426940918
PE (34:5),0,8.858248833434189,0,1,1,PE,36169.18246459961,37305.32241821289,35987.62252807617,35187.122467041016,36848.56256103515,36169.18246459961,37305.32241821289,35987.62252807617,35187.122467041016,36848.56256103515,37462.142333984375
PE (34:6),0,9.096480188838658,0,1,1,PE,41485.36267089844,43168.50308227539,41967.28286743164,44233.50289916992,44198.143127441406,41485.36267089844,43168.50308227539,41967.28286743164,44233.50289916992,44198.143127441406,42081.022857666016
PE (36:0),0,9.322798770289811,0,1,1,PE,51678.563720703125,53378.90399169922,48041.14318847656,48929.323303222656,50229.42333984375,51678.563720703125,53378.90399169922,48041.14318847656,48929.323303222656,50229.42333984375,48199.14324951172
PE (36:1),0,9.572480315475584,0,1,1,PE,61109.50451660156,63506.92462158203,59983.384216308594,56988.18365478515,58796.40417480469,61109.50451660156,63506.92462158203,59983.384216308594,56988.18365478515,58796.40417480469,56795.54425048828
