lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
PG(38:8)|PG(37:1)|PG(O-38:1)|PG(P-38:0),0,5.655485985046894,0,1,1,PG,36468.46243286133,38893.20281982422,38547.36276245117,36331.72265625,35638.002380371094,36468.46243286133,38893.20281982422,38547.36276245117,36331.72265625,35638.002380371094,38301.022552490234
PG(38:9)|PG(37:2)|PG(O-38:2)|PG(P-38:1),0,5.743603699670985,0,1,1,PG,41595.62265014648,40158.54281616211,39855.64297485352,37373.202697753906,39824.98291015625,41595.62265014648,40158.54281616211,39855.64297485352,37373.202697753906,39824.98291015625,38538.78274536133
PG(39:1)|PG(O-40:1)|PG(P-40:0),0,5.693188388119531,0,1,1,PG,37426.36282348633,39969.28274536133,37099.40267944336,35931.20243835449,39614.54278564453,37426.36282348633,39969.28274536133,37099.40267944336,35931.20243835449,39614.54278564453,40638.422943115234
PG(39:4)|PG(O-40:4)|PG(P-40:3),0,5.671707848589737,0,1,1,PG,38289.48263549805,35782.28256225586,38313.88259887695,38727.70281982422,38047.42254638672,38289.48263549805,35782.28256225586,38313.88259887695,38727.70281982422,38047.42254638672,36232.402587890625
PG(39:5)|PG(O-40:5)|PG(P-40:4),0,5.796784888822545,0,1,1,PG,38719.22268676758,40706.203216552734,40813.762603759766,45475.86343383789,41578.30303955078,38719.22268676758,40706.203216552734,40813.762603759766,45475.86343383789,41578.30303955078,37406.542541503906
PG(39:6)|PG(O-40:6)|PG(P-40:5),0,6.066206299406073,0,1,1,PG,45775.96325683594,47932.8830871582,50551.4035949707,57781.083740234375,47626.86376953125,45775.96325683594,47932.8830871582,50551.4035949707,57781.083740234375,47626.86376953125,45135.883697509766
PG(39:7)|PG(P-40:6)|PG(38:0)|PG(O-39:0),0,5.963572054298986,0,1,1,PG,45758.24328613281,47640.92352294922,45440.083251953125,46116.0830078125,46233.263427734375,45758.24328613281,47640.92352294922,45440.083251953125,46116.0830078125,46233.263427734375,45223.36340332031
PG(39:8)|PG(38:1)|PG(O-39:1)|PG(P-39:0),0,5.6776802265355215,0,1,1,PG,38464.86276245117,38240.702575683594,36429.542541503906,38890.76254272461,38193.18292236328,38464.86276245117,38240.702575683594,36429.542541503906,38890.76254272461,38193.18292236328,35808.52279663086
PG(40:1)|PG(P-41:0),0,5.668028493823214,0,1,1,PG,38208.04235839844,37662.462646484375,38607.12298583984,36448.7624206543,38578.162536621094,38208.04235839844,37662.462646484375,38607.12298583984,36448.7624206543,38578.162536621094,35054.30242919922
PG(40:10)|PG(39:3)|PG(O-40:3)|PG(P-40:2),0,5.923167683106362,0,1,1,PG,40043.58279418945,47436.32336425781,44529.86334228515,45842.80310058594,45681.583068847656,40043.58279418945,47436.32336425781,44529.86334228515,45842.80310058594,45681.583068847656,46253.64343261719
PG(40:2),0,5.9806856128724855,0,1,1,PG,44938.94305419922,45194.683166503906,45325.963317871094,47898.10321044922,48969.343505859375,44938.94305419922,45194.683166503906,45325.963317871094,47898.10321044922,48969.343505859375,48357.003479003906
PG(40:3),0,5.9254168240898,0,1,1,PG,44427.06329345703,44146.64303588867,46041.80310058594,43642.302978515625,47369.443115234375,44427.06329345703,44146.64303588867,46041.80310058594,43642.302978515625,47369.443115234375,43460.32275390625
PG(40:4),0,5.532085241326697,0,1,1,PG,34083.88220214844,33320.442291259766,32283.86221313477,37418.16244506836,34320.66244506836,34083.88220214844,33320.442291259766,32283.86221313477,37418.16244506836,34320.66244506836,32950.34225463867
PG(40:5),0,5.5503683150274234,0,1,1,PG,31258.50210571289,35217.102478027344,34676.56253051758,36882.082580566406,34950.46270751953,31258.50210571289,35217.102478027344,34676.56253051758,36882.082580566406,34950.46270751953,34883.74252319336
PG(40:6),0,5.57881844703572,0,1,1,PG,37438.66241455078,36519.08264160156,34861.702239990234,33737.2822265625,35715.96255493164,37438.66241455078,36519.08264160156,34861.702239990234,33737.2822265625,35715.96255493164,32664.66241455078
PG(40:7)|PG(39:0)|PG(O-40:0),0,5.570747562446246,0,1,1,PG,35344.72235107422,37341.542419433594,35403.182678222656,31080.122283935547,37581.00241088867,35344.72235107422,37341.542419433594,35403.182678222656,31080.122283935547,37581.00241088867,33861.24249267578
PG(40:9)|PG(39:2)|PG(O-40:2)|PG(P-40:1),0,6.574805083686198,0,1,1,PG,65652.1245727539,70719.024658203125,69163.104736328125,71147.04479980469,73700.10534667969,65652.1245727539,70719.024658203125,69163.104736328125,71147.04479980469,73700.10534667969,73913.62518310547
PG(41:5)|PG(P-42:4),0,5.396357858687487,0,1,1,PG,31369.12203979492,29765.761993408203,30286.562255859375,33115.76239013672,30738.182083129883,31369.12203979492,29765.761993408203,30286.562255859375,33115.76239013672,30738.182083129883,31483.222259521484
PG(41:6)|PG(O-42:6),0,5.483649186332418,0,1,1,PG,32019.162170410156,34424.52227783203,32640.24237060547,33669.20248413086,31564.68225097656,32019.162170410156,34424.52227783203,32640.24237060547,33669.20248413086,31564.68225097656,34911.48260498047
PG(41:7)|PG(P-42:6)|PG(40:0)|PG(O-41:0),0,6.018410682593477,0,1,1,PG,46692.983154296875,49283.7236328125,48178.86358642578,50191.543395996094,46324.60336303711,46692.983154296875,49283.7236328125,48178.86358642578,50191.543395996094,46324.60336303711,45852.96340942383
PG(42:0),0,5.277068885830558,0,1,1,PG,28548.002075195312,29208.962203979492,29625.76230621338,26309.06184387207,30079.48211669922,28548.002075195312,29208.962203979492,29625.76230621338,26309.06184387207,30079.48211669922,28274.96188354492
PG(42:1),0,5.487563908378695,0,1,1,PG,33099.68246459961,36450.64277648926,35103.98239135742,31438.042266845703,32916.44207763672,33099.68246459961,36450.64277648926,35103.98239135742,31438.042266845703,32916.44207763672,28073.28225708008
PG(42:10)|PG(41:3)|PG(P-42:2),0,5.427833619338345,0,1,1,PG,31385.302185058594,32454.86245727539,30720.22235107422,33263.54229736328,31417.162322998047,31385.302185058594,32454.86245727539,30720.22235107422,33263.54229736328,31417.162322998047,31360.302459716797
PG(42:11)|PG(41:4)|PG(O-42:4),0,5.478101557686676,0,1,1,PG,32067.7822265625,34564.84231567383,31577.822174072266,33091.94233703613,35163.38250732422,32067.7822265625,34564.84231567383,31577.822174072266,33091.94233703613,35163.38250732422,29904.60223388672
PG(42:2),0,5.621442625565301,0,1,1,PG,35951.08248901367,37534.9626159668,38019.0627746582,33973.862548828125,36792.302490234375,35951.08248901367,37534.9626159668,38019.0627746582,33973.862548828125,36792.302490234375,36335.80258178711
PG(42:3),0,5.997219289477308,0,1,1,PG,47261.00329589844,48972.80358886719,48976.86364746094,43808.44305419922,48330.56365966797,47261.00329589844,48972.80358886719,48976.86364746094,43808.44305419922,48330.56365966797,45669.983154296875
PG(42:4),0,5.363943817095264,0,1,1,PG,30450.78207397461,28158.7820892334,31948.682220458984,30054.042114257812,31703.842361450195,30450.78207397461,28158.7820892334,31948.682220458984,30054.042114257812,31703.842361450195,30382.062042236328
PG(42:5),0,5.22810065432893,0,1,1,PG,27081.28202819824,28732.56201171875,27147.221786499023,29269.20205688477,26349.381729125977,27081.28202819824,28732.56201171875,27147.221786499023,29269.20205688477,26349.381729125977,27441.161987304688
PG(42:6),0,5.462594343712127,0,1,1,PG,31434.842376708984,36593.52230834961,32467.562377929688,30091.222259521484,32418.52230834961,31434.842376708984,36593.52230834961,32467.562377929688,30091.222259521484,32418.52230834961,33026.5823059082
PG(42:7)|PG(41:0)|PG(O-42:0),0,5.470853953672684,0,1,1,PG,33320.72229003906,31992.64224243164,32737.68228149414,33113.2825012207,33040.5224609375,33320.72229003906,31992.64224243164,32737.68228149414,33113.2825012207,33040.5224609375,32223.242401123047
PG(42:8)|PG(41:1)|PG(O-42:1)|PG(P-42:0),0,5.430454864377738,0,1,1,PG,31309.182342529297,34051.9821472168,33747.84243774414,29791.162017822266,32018.14227294922,31309.182342529297,34051.9821472168,33747.84243774414,29791.162017822266,32018.14227294922,29708.40203857422
PG(42:9)|PG(41:2)|PG(O-42:2)|PG(P-42:1),0,5.864411978659587,0,1,1,PG,41250.52307128906,43086.62292480469,44734.00311279297,41678.94256591797,44862.76287841797,41250.52307128906,43086.62292480469,44734.00311279297,41678.94256591797,44862.76287841797,42961.14321899414
PG(43:2),0,5.443327480171851,0,1,1,PG,34134.54251098633,34250.702209472656,33189.30223083496,28696.421966552734,33282.52235412598,34134.54251098633,34250.702209472656,33189.30223083496,28696.421966552734,33282.52235412598,27919.641876220703
PG(43:4),0,5.58910514568408,0,1,1,PG,31484.74234008789,34873.5426940918,38593.02279663086,41449.8830871582,34141.16206359863,31484.74234008789,34873.5426940918,38593.02279663086,41449.8830871582,34141.16206359863,30593.881958007812
PG(43:6),0,5.091994485122498,0,1,1,PG,23154.10154724121,26552.42205810547,25165.161712646484,25105.861694335938,26332.341735839844,23154.10154724121,26552.42205810547,25165.161712646484,25105.861694335938,26332.341735839844,24894.421676635742
PG(44:0),0,4.865380319283407,0,1,1,PG,23066.421646118164,20982.141326904297,20186.621459960938,20944.941528320312,22198.84146118164,23066.421646118164,20982.141326904297,20186.621459960938,20944.941528320312,22198.84146118164,22097.56161499023
PG(44:1),0,5.067354551919709,0,1,1,PG,24660.821643829346,26075.181762695312,26098.56175994873,23829.82179260254,23926.981590270996,24660.821643829346,26075.181762695312,26098.56175994873,23829.82179260254,23926.981590270996,23889.961570739742
PG(44:10),0,5.5014558327810565,0,1,1,PG,30589.382385253903,34856.50244140625,35117.78237915039,34434.542236328125,34949.422454833984,30589.382385253903,34856.50244140625,35117.78237915039,34434.542236328125,34949.422454833984,29228.921997070312
PG(44:12),0,5.057151719020246,0,1,1,PG,24762.90187072754,23554.32162475586,25908.22171020508,24849.801635742188,24448.681549072266,24762.90187072754,23554.32162475586,25908.22171020508,24849.801635742188,24448.681549072266,23832.841537475582
PG(44:2),0,5.18581203362759,0,1,1,PG,27294.9220123291,29046.722316741943,27255.121864318848,26639.181915283203,25542.821899414062,27294.9220123291,29046.722316741943,27255.121864318848,26639.181915283203,25542.821899414062,24839.141723632812
PG(44:3),0,5.559001197523499,0,1,1,PG,34443.12237548828,36222.282302856445,36171.242095947266,34727.52256774902,34254.64219665527,34443.12237548828,36222.282302856445,36171.242095947266,34727.52256774902,34254.64219665527,32282.42236328125
PG(44:4),0,5.3408709524288716,0,1,1,PG,28880.20199584961,31087.482223510742,30834.362014770508,30180.28219604492,30729.181869506836,28880.20199584961,31087.482223510742,30834.362014770508,30180.28219604492,30729.181869506836,26722.342041015625
PG(44:5),0,4.9130611340591495,0,1,1,PG,23511.921646118164,21386.741653442383,23898.36163330078,22124.241607666016,21470.20147705078,23511.921646118164,21386.741653442383,23898.36163330078,22124.241607666016,21470.20147705078,20549.941375732426
PG(44:6),0,4.988878451180686,0,1,1,PG,22735.72164916992,24303.681762695312,24517.32164001465,21850.561569213867,24404.88180541992,22735.72164916992,24303.681762695312,24517.32164001465,21850.561569213867,24404.88180541992,23031.101608276367
PG(44:7)|PG(43:0),0,5.211885833062927,0,1,1,PG,27899.64196777344,27114.22183227539,29306.86221313477,25495.081924438477,27409.861846923828,27899.64196777344,27114.22183227539,29306.86221313477,25495.081924438477,27409.861846923828,27355.481872558594
PG(44:8)|PG(43:1),0,5.26866154899031,0,1,1,PG,26437.281997680664,29260.821990966797,30801.962463378903,24774.421600341797,33376.12228393555,26437.281997680664,29260.821990966797,30801.962463378903,24774.421600341797,33376.12228393555,25452.481674194336
PG(O-35:1)|PG(P-35:0),0,6.225193787163766,0,1,1,PG,53515.72344970703,55799.543518066406,54220.52355957031,56749.78405761719,57014.62384033203,53515.72344970703,55799.543518066406,54220.52355957031,56749.78405761719,57014.62384033203,53764.02362060547
PG(O-35:2)|PG(P-35:1),0,5.923585327874296,0,1,1,PG,46370.06332397461,45578.04302978515,45523.402923583984,42842.86312866211,47040.30340576172,46370.06332397461,45578.04302978515,45523.402923583984,42842.86312866211,47040.30340576172,39919.922790527344
PG(O-37:2)|PG(P-37:1),0,5.932360802615239,0,1,1,PG,46356.24349975586,47545.34344482422,47007.44342041016,43653.22351074219,43534.403076171875,46356.24349975586,47545.34344482422,47007.44342041016,43653.22351074219,43534.403076171875,41362.463134765625
PI(24:0),0,6.764693639356169,0,1,1,PI,79013.915283203125,84159.6259765625,79527.56530761719,80008.64562988281,81128.225830078125,79013.915283203125,84159.6259765625,79527.56530761719,80008.64562988281,81128.225830078125,77181.13525390625
PI(25:0),0,4.801553800619763,0,1,1,PI,20531.65138244629,20523.361541748047,22267.121612548828,19543.521438598633,20410.731491088867,20531.65138244629,20523.361541748047,22267.121612548828,19543.521438598633,20410.731491088867,20528.74154663086
PI(26:0),0,6.3114690649264755,0,1,1,PI,58993.01416015625,59596.44415283203,56268.134338378906,59673.764404296875,58708.23388671875,58993.01416015625,59596.44415283203,56268.134338378906,59673.764404296875,58708.23388671875,59010.893981933594
PI(26:1),0,5.1044348391328365,0,1,1,PI,25162.001708984375,26856.071868896484,25592.771850585938,24699.671813964844,24899.061737060547,25162.001708984375,26856.071868896484,25592.771850585938,24699.671813964844,24899.061737060547,25493.54190063477
PI(27:0)|PI(O-28:0),0,4.572493529154513,0,1,1,PI,17169.331130981445,17348.781295776367,16909.14126586914,18113.901245117188,18198.501205444336,17169.331130981445,17348.781295776367,16909.14126586914,18113.901245117188,18198.501205444336,17833.24137878418
PI(27:1)|PI(P-28:0),0,3.829300960457801,0,1,1,PI,10741.710739135742,11903.150802612305,10512.960731506348,9712.310707092283,10551.040786743164,10741.710739135742,11903.150802612305,10512.960731506348,9712.310707092283,10551.040786743164,9086.05061340332
PI(28:0)|PI(O-29:0),0,5.821770836928019,0,1,1,PI,40585.27294921875,42409.75311279297,41285.42266845703,42532.643005371094,42095.00305175781,40585.27294921875,42409.75311279297,41285.42266845703,42532.643005371094,42095.00305175781,42025.1728515625
PI(28:1)|PI(P-29:0),0,5.885770820471073,0,1,1,PI,43700.433044433594,43858.41326904297,43222.63311767578,42019.342834472656,47231.063049316406,43700.433044433594,43858.41326904297,43222.63311767578,42019.342834472656,47231.063049316406,41318.81286621094
PI(28:2),0,3.641287171075765,0,1,1,PI,8578.49063873291,10420.340705871582,8960.400650024414,8660.98059463501,9411.41062927246,8578.49063873291,10420.340705871582,8960.400650024414,8660.98059463501,9411.41062927246,9469.990657806396
PI(29:0)|PI(O-30:0),0,5.206389442563511,0,1,1,PI,29359.281829833984,27647.182098388672,27854.422149658203,26810.502075195312,24541.551879882812,29359.281829833984,27647.182098388672,27854.422149658203,26810.502075195312,24541.551879882812,27797.121948242188
PI(29:1)|PI(O-30:1)|PI(P-30:0),0,4.325937521764464,0,1,1,PI,14770.251052856443,14205.07096862793,15675.221145629885,14865.99097442627,14927.371086120604,14770.251052856443,14205.07096862793,15675.221145629885,14865.99097442627,14927.371086120604,14313.77101135254
PI(29:2)|PI(P-30:1),0,5.600791770670933,0,1,1,PI,39901.71305847168,29120.772300720215,40097.16278076172,42480.83313751221,30463.892066955566,39901.71305847168,29120.772300720215,40097.16278076172,42480.83313751221,30463.892066955566,30352.572326660156
PI(30:0)|PI(O-31:0),0,6.337004486496542,0,1,1,PI,58422.583740234375,57064.75402832031,61853.74407958984,62708.22454833984,60221.15399169922,58422.583740234375,57064.75402832031,61853.74407958984,62708.22454833984,60221.15399169922,56971.374267578125
PI(30:1)|PI(O-31:1)|PI(P-31:0),0,5.012820384989673,0,1,1,PI,24433.401641845703,22488.031539916992,25409.06182861328,23482.85154724121,23944.441818237305,24433.401641845703,22488.031539916992,25409.06182861328,23482.85154724121,23944.441818237305,23239.55194091797
PI(30:2)|PI(P-31:1),0,4.496335008612663,0,1,1,PI,16103.111122131348,15692.02117919922,17931.021255493164,18038.951278686523,16285.93115234375,16103.111122131348,15692.02117919922,17931.021255493164,18038.951278686523,16285.93115234375,15491.831100463867
PI(30:3),0,3.730382868537229,0,1,1,PI,9599.560646057129,10153.770713806152,9413.620651245115,10130.930702209473,9744.32064819336,9599.560646057129,10153.770713806152,9413.620651245115,10130.930702209473,9744.32064819336,9773.080619812012
PI(30:4),0,3.538461068463386,0,1,1,PI,8346.940544128418,9131.600639343262,7667.070541381836,7997.170574188232,9526.59065246582,8346.940544128418,9131.600639343262,7667.070541381836,7997.170574188232,9526.59065246582,9092.990657806396
PI(31:0)|PI(O-32:0),0,6.0094412181985994,0,1,1,PI,56164.18359375,41245.39251708984,59744.164154052734,46699.543395996094,40732.052825927734,56164.18359375,41245.39251708984,59744.164154052734,46699.543395996094,40732.052825927734,36917.5625
PI(31:1)|PI(O-32:1)|PI(P-32:0),0,4.786324296758365,0,1,1,PI,20590.261520385742,20502.311416625977,21708.241485595703,21048.041473388672,20012.111419677734,20590.261520385742,20502.311416625977,21708.241485595703,21048.041473388672,20012.111419677734,17143.841094970703
PI(31:2)|PI(P-32:1),0,4.028020585827705,0,1,1,PI,13109.041023254396,13032.07098388672,9694.950702667236,10971.700729370115,15078.87102508545,13109.041023254396,13032.07098388672,9694.950702667236,10971.700729370115,15078.87102508545,9229.330673217772
PI(31:3),0,3.5611544469849705,0,1,1,PI,8476.560638427734,9681.690711975098,8609.060691833496,7881.610572814941,8789.360622406006,8476.560638427734,9681.690711975098,8609.060691833496,7881.610572814941,8789.360622406006,9178.100601196287
