lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
PE(42:11)|PE(41:4)|PE(O-42:4),-0.10749197508359253,5.110405055671532,0.1014533350230522,0.7500924970115105,0.908177867397332,PE,167420.291015625,155547.99047851562,94456.30651855467,165114.47192382812,201537.5946044922,150451.1103515625,131477.0302734375,164803.41235351562,93218.10693359376,139727.76916503906,140611.69091796875,85393.92565917969,87646.94641113281
PG(34:0)|PG(O-35:0),0.10682830754523556,6.1813098935571755,0.10020709691161755,0.7515812510821529,0.908177867397332,PG,487482.95703125,392373.6086425781,224328.0562744141,501017.61572265625,421457.6909179688,213549.55444335935,266387.71923828125,339711.123046875,162900.25146484375,351452.1838378906,276956.1794433594,158609.4920654297,132664.4698486328
PG(44:6),-0.107253332809173,4.560961162887082,0.10100155380541764,0.7506310248149657,0.908177867397332,PG,106693.58659362792,112240.38869476318,79047.20581436157,112667.64888000488,145780.4316444397,99229.6672782898,90750.34685516356,106878.38776397704,73519.84524536133,95284.88689422607,96834.70644760132,61454.28451538086,46952.7833404541
PI(27:1)|PI(P-28:0),-0.10483086936036304,4.769718223786471,0.09649261905977369,0.7560799327544584,0.908177867397332,PI,142336.11071777344,111105.56866455078,91474.3465270996,166670.10919189453,171265.6908569336,109686.6273803711,124224.60919189452,122819.92953491212,69023.04501342773,121727.84744262695,118924.29000854492,80143.18606567383,35374.34262084961
PI(30:2)|PI(P-31:1),0.1065337965823657,5.8224854172682905,0.09965458979240793,0.7522445341408891,0.908177867397332,PI,192904.4922485352,285726.3194580078,208772.9157104492,378971.4298095703,231803.2164306641,214657.5958251953,217745.45388793945,259597.87786865237,92488.80676269533,194815.79345703125,226317.51806640625,98060.22668457033,231924.0571899414
[TG(63:11)|TG(62:4)]_FA20:4,0.10411220434144866,4.4024162200882975,0.09517284143601046,0.7577011709592455,0.9096360411776359,TAG,99066.58639526369,78500.22546386719,62647.58413696289,100043.84692382812,173574.77239990234,130683.08935546876,84971.14651489258,89002.94641113281,52972.903717041016,77652.88522338867,100241.28573608398,50711.96353149414,31347.98208618164
DG(30:2)_C16:1,0.10365154029705335,8.064317825353061,0.09433856722898781,0.7587323673458025,0.9101967841728271,DAG,1499243.3728027344,1473744.343383789,1903741.6315917969,349274.9251899719,1921968.790649414,275588.28003692627,2275757.557250977,1169570.2041282654,329451.6222305298,909017.7023162842,805771.7874755859,184479.29246902463,834123.8420410156
PE(44:5),-0.10368470204507592,4.711335476913646,0.09439398446784253,0.7586637150334483,0.9101967841728271,PE,113997.74893188477,100785.32720947266,81956.4057006836,101466.20697021484,169668.29167175293,133399.62951660156,108307.82703399658,118740.20901489258,72063.3250579834,92533.0661354065,106091.14819335938,70234.90536499023,66028.58465576172
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:3,-0.10352530750700749,4.2269679006792975,0.09410224968223702,0.7590253716048945,0.91020991236306,TAG,91110.406494140625,102639.44732666016,72735.68508911133,92240.6060180664,97827.20645141602,72158.06506347656,78256.18591308594,76092.9651184082,50774.70364379883,82586.52648925781,83307.906005859375,54644.763671875,31166.302368164062
[TG(49:8)|TG(48:1)]_FA18:2,0.1033619745429789,5.479809761322539,0.09380990442332404,0.75938840077289,0.9103069722489288,TAG,227128.25634765625,277359.6979980469,202233.73278808597,300957.42346191406,219945.27612304688,173873.193359375,199239.8748779297,180844.87432861328,103227.56744384766,183559.4940185547,213129.73419189453,109356.66607666016,47429.82373046875
[TG(53:6)]_FA22:5,0.10309746025147132,5.56490416750564,0.09333060954867278,0.7599849218533146,0.9106837515115657,TAG,223086.9963684082,301201.28228759766,241205.59912109372,344291.7059326172,220867.2353210449,168732.99319458008,157116.5520324707,157652.99258422852,114635.42752075195,213172.6968383789,203847.45529174805,178490.23358154297,42153.80310058594
DG(44:10)|DG(43:3)_C16:1,-0.1025094074684772,4.877082704187308,0.09226748565143339,0.7613140688863056,0.9119378249057565,DAG,176347.17364501953,141051.84916305542,180189.4733428955,69104.16469192505,187380.1741638184,61985.12394714356,187796.8119506836,152347.23121261597,65636.54445648193,122133.12915802002,109009.38856887816,52399.76372909546,52325.64340209961
[TG(46:0)]_FA14:0,-0.10204064149801371,6.480323460719304,0.09142874783071875,0.7623685961289827,0.9126367469779806,TAG,551067.0661621094,457470.486328125,266255.1179199219,667575.68896484375,375346.2880859375,315686.8022460937,456288.6745605469,357046.806640625,185721.07360839844,346236.3020019531,586931.02587890625,210512.29541015625,107006.84753417967
[TG(50:7)|TG(49:0)]_FA22:6,-0.10200000259583603,5.17770950271373,0.09135372601758718,0.7624631762790938,0.9126367469779806,TAG,176494.11306762695,187092.57354736328,136166.5290222168,205308.91424560547,184911.3139038086,141439.14978027344,140134.9698486328,158003.85223388672,86986.16604614258,169554.85162353516,141572.0894165039,127775.08895874023,56658.363861083984
FA(14:2),0.10177086201622491,6.014444171615774,0.09094396630280244,0.762980510620207,0.9129173554955166,FA,100989.16735839844,93352.76626586914,424969.4287109375,254463.23852539065,137676.86883544922,158289.63134765625,132983.94854736328,98216.22705078124,134920.62951660156,116137.58868408205,194011.5334472656,139547.52905273438,582421.4384765625
DG(O-38:8)|DG(36:1)_C16:1,-0.10153986631360751,5.8314133991997315,0.09053233595295751,0.76350148845785,0.913202113881943,DAG,301327.041015625,275250.93884277344,226565.31579589844,132164.68940353394,251584.75744628903,115919.26774597168,311449.96185302734,189861.4543914795,123072.5687980652,209326.2541007996,137080.36944198608,99178.6071548462,303713.06201171875
PG(41:6)|PG(O-42:6),-0.10091861862742593,6.162466193284838,0.08942915854277089,0.764904120400971,0.9145407916020503,PG,413542.7891845703,380508.607421875,177928.513671875,435770.5125732422,414153.5280761719,244611.375,312430.14318847656,354066.38330078125,159202.47119140625,391810.4484863281,297869.5,162120.71154785156,119861.927734375
PI(43:4),-0.10050647143396124,4.0002436762308,0.0886932871277395,0.7658449896124959,0.9153265857331571,PI,65715.76428222656,78595.7854309082,53798.90380859375,65168.22467041016,84664.26641845703,66481.96530151367,63063.24432373047,57310.32403564453,47276.42361450195,60758.464599609375,58951.1838684082,42437.243103027344,51435.103271484375
[TG(42:3)]_FA18:1,0.1001909360487782,4.4184477073535255,0.08814013614403393,0.7665550375895083,0.9158360260278946,TAG,98385.30676269533,92387.125732421875,102043.54708862305,180318.57220458984,109449.60766601562,81386.82571411133,79181.22637939453,89039.00622558594,62737.60394287109,83119.38592529297,75850.08547973633,62607.044342041016,29450.76205444336
[TG(66:3)]_FA18:2,-0.09975680504609796,3.19753658885983,0.0873693376535129,0.7675485219826941,0.9165012555920183,TAG,44158.742767333984,45907.9033203125,29780.70211791992,43514.86310958862,46775.04356384277,33874.88246536255,32597.34215164185,36449.54258728027,25771.901794433597,37578.88236999512,37213.782287597656,24366.261657714844,26552.14222717285
FA(8:6),0.09969703848870466,3.595158317739585,0.0872677175015042,0.7676798555516658,0.9165012555920183,FA,38365.62237548828,38695.74255371094,67258.70419311523,112706.88775634766,37520.04254150391,43653.30310058594,44271.84289550781,42945.883239746094,30043.142028808597,30017.10220336914,42315.48284912109,39684.04266357422,38732.64288330078
DG(41:6)_C16:0,-0.09930355444206994,5.228675751879212,0.08658854681925732,0.7685597559145229,0.9172124010118955,DAG,171045.55377197266,148897.99041748047,108227.74703979492,75941.86503219604,311859.4224853516,201343.47399902344,174135.45236206055,174214.57220458984,99683.34686279295,144779.35021972656,198710.19409179688,58834.884159088135,83106.2861328125
[TG(51:6)]_FA22:6,-0.09909840585657256,6.370593245785785,0.08623316398461611,0.769021667361826,0.9174243698989325,TAG,533449.4761962891,443111.95275878906,187456.1937866211,489629.45153808594,513420.4604492188,320978.46380615234,283193.4210205078,329817.6433105469,189036.13348388672,459629.8930053711,356685.6629638672,331766.0856933594,68924.44467163086
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.09843535993732919,4.16670684612294,0.08507697480172283,0.7705316268316057,0.9185616421469813,DAG,81597.54624938965,57809.5640296936,59311.58445739746,61653.02457046509,145198.6298828125,57685.14390563965,60303.324310302734,57026.384338378906,59512.20413970947,57812.78427505493,60188.96376037598,57880.80365371704,63167.164642333984
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,-0.09843535993732919,4.16670684612294,0.08507697480172283,0.7705316268316057,0.9185616421469813,TAG,149414.05114746094,97225.24658203124,110398.70825195312,129511.60931396484,166567.17163085938,115419.06823730467,106079.12713623048,111824.40795898438,86181.38555908203,108535.6079711914,135603.78839111328,96121.9672241211,37488.22271728516
[TG(58:11)|TG(57:4)]_FA22:5,-0.0982990929805435,5.714390531287669,0.08484709109325195,0.7708331749665754,0.9185616421469813,TAG,303995.9581298828,309755.7035522461,205590.05429077148,322660.0599975586,223693.5951538086,193280.3536682129,177098.51318359375,184603.192565918,159543.6098022461,220749.013671875,249939.5601806641,214397.45443725583,42938.263092041016
[TG(66:16)|TG(65:9)|TG(64:2)]_FA18:0,0.0983266698565349,3.2934232531924335,0.0848838153210636,0.7707849725318854,0.9185616421469813,TAG,44647.14309692383,61764.96453857422,40872.34269714356,52169.1435546875,47546.74346923828,36611.58250427246,34047.40264892578,40360.62312316895,24259.86166381836,37218.08303833008,42696.803283691406,21600.161529541016,24949.40187072754
PG(37:3)|PG(O-38:3)|PG(P-38:2),-0.09817599266444381,5.214284245525481,0.08463363645932986,0.7711135694379214,0.9185616421469813,PG,158014.8504638672,138766.2899169922,117198.54919433594,170158.6925048828,256942.87817382807,188038.07421875,132636.32861328125,175767.51196289062,112108.38842773438,148701.05102539062,133748.47009277344,113531.98815917967,73866.30480957031
[TG(45:2)]_FA18:1,-0.09722928272649704,4.651299056631258,0.08300818586371861,0.7732614571448821,0.9190846122307679,TAG,135339.11004638672,122166.68896484376,86359.20639038086,135721.73086547852,146501.83044433594,101800.5479736328,97249.12713623048,112083.8077392578,71898.94546508789,108567.72778320312,99853.00750732422,83981.00537109375,33150.68225097656
[TG(45:5)]_FA16:0,-0.09735673821287961,4.201520724037317,0.08322410271796343,0.7729748377522664,0.9190846122307679,TAG,72606.70495605469,62972.90490722656,63038.42391967773,77055.1450805664,166949.05010986328,83228.64645385742,70817.164306640625,78877.5458984375,50728.6032409668,73979.36535644531,75425.6050415039,64891.28471374512,27721.54211425781
[TG(58:8)|TG(57:1)]_FA16:1,-0.09782763099019443,5.297623314937287,0.08403462986711929,0.7719024800091459,0.9190846122307679,TAG,216433.95556640625,203158.81494140625,134945.96826171875,258935.05859375,197722.09448242188,147781.51037597656,192211.09497070312,187309.17279052731,91360.16693115234,156584.29193115234,212539.45599365237,99319.227294921875,43025.04321289063
PC(30:3),-0.09733072382457611,8.43159479088608,0.08318583266373025,0.7730256100466195,0.9190846122307679,PC,2402318.4821777344,1743901.5087890625,1315840.7177734375,2311831.8122558594,1577315.1131591797,872047.3068847656,1389770.3111572266,1789257.7824707031,937904.1541748048,1717277.316040039,1328825.3299560547,946929.5029296876,398892.5035400391
PE(44:6),-0.09737406953402838,4.663472376963963,0.0832552056364193,0.7729335833010132,0.9190846122307679,PE,106874.48751831056,95886.60635375977,72635.40483093262,93615.14666748048,171717.25146484375,134848.02856445312,99495.6676940918,106655.30712890624,76286.00573730469,91149.806396484375,95628.86709594728,69738.00476074219,66759.58447265625
PS(P-42:4),-0.0976004539145576,4.818783268851519,0.0836433183058034,0.7724194968366751,0.9190846122307679,PS,150467.17053222656,125730.30908203124,88972.36627197266,135540.04943847656,160299.6318359375,108922.44702148438,103562.50732421876,134208.72973632812,83114.98547363281,120246.10876464844,98424.02722167967,72104.86530303955,69719.2250366211
[TG(52:9)|TG(51:2)]_FA20:4,-0.0968025129306389,4.63336779885161,0.0822809490708778,0.7742298104173521,0.91964178664882,TAG,100305.4072265625,112455.44900512695,97127.66619873048,120760.14855957033,150955.11083984375,115201.96813964844,81806.14590454102,84616.5259399414,81076.58544921875,91422.786376953125,103020.60647583008,96971.04724121094,42306.14288330078
DG(44:12)|DG(43:5)_C18:0,-0.09677112994394102,5.566505940914009,0.08222822383140738,0.7743001965679716,0.91964178664882,DAG,115408.92890548706,143474.93064117432,106432.52792739868,98277.80611801147,233952.63540267944,83146.22674942017,132136.70845794678,85195.34553909302,82606.30582427979,150628.2297897339,93966.08726119997,74038.42576599121,471152.6524047852
FA(32:4),-0.0963014213372693,4.928267055813376,0.08143249246404594,0.775365446309866,0.920229604723037,FA,115646.57025146484,107487.82681274414,197339.8143310547,301573.4206542969,102944.18768310548,69929.66445922852,111055.6879272461,91210.6276550293,79553.40643310547,102433.32656860352,125438.84759521484,163850.09088134766,34405.84225463867
PG(44:5),-0.0963797759691259,4.663822187526017,0.08156409830593248,0.7751888775452751,0.920229604723037,PG,101307.54760742188,126026.88956832886,97357.98719787598,122931.54820251463,138393.56925964355,106164.12731170654,99686.96694946288,112599.48820495604,70083.38520431519,106694.8276977539,99655.26681137084,67748.52503204346,57887.22397232056
[TG(66:7)]_FA18:3,0.09607247028513517,3.3985196378524583,0.08103840121677308,0.7758951028662273,0.9205196679960718,TAG,42791.86289978027,40014.46291732788,29493.02199935913,42311.122955322266,94490.80619430542,67428.30435943604,40167.323013305664,44435.9232749939,27201.86186599731,45644.562995910645,37328.98254394531,28704.36194610596,17639.88109588623
[TG(60:10)|TG(59:3)]_FA16:1,-0.09529262350616285,3.8848521670307026,0.0797317143235432,0.7776613128252011,0.9218439909012214,TAG,76437.10556030273,75694.72543334961,50001.16339111328,82832.52529907227,80139.80630493164,57013.98425292969,61552.524658203125,67054.92483520508,40720.482330322266,62843.66430664063,65464.30465698242,39306.942932128906,24130.681640625
[TG(62:13)|TG(61:6)]_FA14:0,0.09518965424186146,3.7250817428066694,0.07955855654191168,0.7778965347491474,0.9218439909012214,TAG,77632.70620727539,53756.8039855957,50765.104064941406,92466.38545227052,77851.46524047852,50391.46405029297,53679.92391967773,56658.90365600586,28404.182235717773,57658.78411865234,52605.64407348633,34346.98223876953,23449.52163696289
PS(P-39:1),0.09507153454728395,7.21518255783323,0.07936924066189022,0.7781540226882327,0.9218439909012214,PS,1145329.3513183594,890989.33984375,454711.9483642578,1288177.8395996094,799029.5220947266,328763.5422363281,639540.5078125,1346034.8583984375,255197.97802734372,634204.70751953125,534319.0593261719,158646.3313293457,95045.426025390625
[TG(41:2)]_FA18:0,-0.09448808020552833,4.131782367592398,0.07839244418960334,0.7794878567874193,0.9220701297115109,TAG,87894.50607299805,69894.66458129883,66060.4848022461,89452.36608886719,111373.1273803711,73758.705322265625,62478.56457519531,82006.22576904297,48668.76370239258,74604.92608642578,73370.22473144531,54847.66394042969,28303.062103271484
[TG(60:8)|TG(59:1)]_FA22:6,0.09456129976797951,7.159697316721902,0.07851970244155382,0.7793135773084383,0.9220701297115109,TAG,950918.9588623048,1113497.9321899414,537257.2391052246,1201034.7832946775,614863.7843017578,338940.56427001953,697905.9280395508,617070.9970092773,362132.0698852539,782500.7135314941,461247.7717132568,372167.90313720703,41428.04278564453
[TG(66:1)]_FA18:0,-0.09465861658790352,2.9914357197474293,0.07866711412604133,0.7791118881183801,0.9220701297115109,TAG,37728.82232666016,34844.302322387695,26144.261711120605,44051.18260192871,42902.26347351074,30448.10237884521,26782.34185791016,33218.40217590332,22305.48152923584,32950.32223510742,34160.26235961914,21514.54158782959,20574.561630249023
FA(6:2),-0.09462138297926956,3.7552043544916773,0.07861068654074188,0.7791890684433757,0.9220701297115109,FA,41608.10369873047,47333.90316772461,75463.30627441406,66504.60479736328,42909.16345214844,74870.84509277344,38013.34289550781,31196.26251220703,43336.40298461914,31895.862182617188,48660.8232421875,71618.04504394531,36849.022521972656
