Lipid,Class,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(56:7)_FA 16:1,TAG,111890.06817626952,88435.54608154297,158314.5509033203,104872.96768188477,90803.40704345705,119916.1492919922,141362.48956298828,70167.58526611328,28556.76222229004,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:7)_FA 18:0,TAG,115502.86880493164,65871.38467407227,62238.904296875,139741.04724121094,48044.72375488281,70818.0849609375,74907.92553710938,50543.3837890625,25445.201599121094,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:7)_FA 18:1,TAG,79174.8051147461,72739.34533691406,97093.50744628906,89334.26580810547,68099.82461547852,63920.04382324219,79847.78564453125,56630.50360107422,39011.222747802734,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:7)_FA 18:2,TAG,114852.34857177734,101421.5283203125,195880.37322998047,123308.3676147461,122345.7294921875,90014.40594482422,170557.35470581055,69071.32507324219,21795.08140563965,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:7)_FA 20:0,TAG,27655.60189819336,32491.242218017574,26676.361892700195,27233.461799621586,25871.46174621582,26594.00163269043,27133.48240661621,27755.22204589844,36411.68240356445,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:7)_FA 20:4,TAG,92457.80743408205,149162.85321044922,148800.90939331055,182544.95611572263,86126.58486938477,101563.44610595705,189514.59375,155066.6280517578,49940.60345458984,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:8)_FA 16:0,TAG,53419.08392333984,52236.12405395508,43894.42269897461,43016.30331420898,38698.06298828125,50792.46331787109,55013.84371948242,39162.102600097656,26022.34194946289,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:8)_FA 16:1,TAG,69064.42498779297,63430.004943847656,59352.00393676758,61268.18533325195,45048.80314636231,60129.36532592773,67203.56469726562,45920.54356384277,23650.04164123535,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:8)_FA 18:0,TAG,44251.68328857422,45878.76329040527,36072.56252288818,42033.94319152832,32159.96228027344,39918.84222412109,39540.28289794922,33651.50276184082,26831.36215209961,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:8)_FA 18:1,TAG,93400.90856933594,72002.42477416992,63246.76481628418,137499.0471496582,57554.144119262695,65768.28504943848,77104.46473693848,53534.00454711914,29437.34210205078,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:8)_FA 18:2,TAG,79732.86505126953,81222.306640625,87114.2260131836,91722.50598144533,72482.30548095703,67785.4049987793,82149.2466430664,57806.06414794922,36622.68264770508,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:8)_FA 20:0,TAG,36450.74285125733,34621.94250488281,29544.22241210937,30418.802276611328,22462.661682128903,36259.72265625,30236.38214111328,27303.461532592773,21755.14144897461,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(56:8)_FA 20:4,TAG,99278.546875,161638.82904052734,107848.30883789062,155072.1676940918,110216.78713989258,90945.5471496582,123150.81115722656,115198.42953491212,64226.30374145508,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:0)_FA 16:0,TAG,48920.28353881836,47283.7834777832,35138.102600097656,32105.60244750977,34885.902603149414,43534.00296020508,48795.28335571289,41256.74362182617,64420.96368408203,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:0)_FA 16:1,TAG,77545.14488220215,63307.04438781738,61388.54551696777,57399.46449279785,50247.98338317871,85818.46765136719,60750.90380859375,59634.92427062988,19020.741256713867,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:0)_FA 18:0,TAG,105546.84605407716,103733.48748779295,71711.16467285156,102833.74835205078,71214.52656555176,76680.0454711914,82134.18569946289,88809.46572875977,122829.93090820312,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:0)_FA 18:1,TAG,41455.20314025879,31204.801971435547,27008.282318115234,24435.68194580078,28292.88158416748,31817.262466430664,33426.322509765625,27127.801795959476,22646.84157562256,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:0)_FA 18:2,TAG,24968.24201202393,21277.1615524292,19083.40151977539,19377.72124481201,14906.74104309082,22354.32179260254,21141.78130340576,18415.901321411133,18108.541038513184,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:0)_FA 20:0,TAG,33657.302337646484,34321.72261047363,24890.581771850582,30133.362060546875,23578.001914978027,28369.94186782837,29709.901947021484,23741.22168731689,20233.001373291016,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:0)_FA 20:4,TAG,48402.14259338379,30835.98265075684,27535.741287231445,38047.80218887329,28977.38215637207,42596.36262512207,51332.30302429199,27682.60223007202,16751.601188659668,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:1)_FA 16:0,TAG,27401.32196044922,26684.30212402344,22797.50164794922,24117.581802368164,19368.561378479004,25182.541763305664,25248.50154113769,22870.58162689209,19112.701416015625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:1)_FA 16:1,TAG,50834.18322753906,47113.94334411621,36111.54281616211,34265.28260803223,36390.382400512695,39715.58262634277,48412.34292602539,41818.00280761719,64025.38471984863,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:1)_FA 18:0,TAG,35862.50215911865,34481.90274047852,30681.4423828125,32704.38259124756,23297.6817779541,37195.80239868164,35012.16248321533,29392.24217224121,24704.08151245117,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:1)_FA 18:1,TAG,104878.21017456056,104566.50677490234,87487.44776916504,104351.326461792,87620.56558227539,73987.30450439453,90045.74653625488,110907.80738830566,90254.94714355467,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:1)_FA 18:2,TAG,29403.421981811523,29836.52214050293,24842.02163696289,26251.64157867432,24663.941528320312,29564.66203308105,32210.082275390625,26026.54224395752,22933.141540527344,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:1)_FA 20:0,TAG,29527.942512512207,28742.021965026852,25687.081665039062,30273.16186523437,17361.101181030273,25941.42185974121,26793.20178222656,23094.661457061768,21224.28151702881,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:1)_FA 20:4,TAG,21525.30155944824,22277.681671142574,16081.841270446776,21146.42153930664,16418.801055908203,23341.741592407227,19992.961624145508,21957.141647338867,18212.781127929688,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:10)_FA 16:0,TAG,27069.241821289062,24729.64167022705,24864.101776123047,22525.4216003418,22167.06145477295,28205.50201416016,27197.00180053711,23503.121673583984,18443.961318969727,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:10)_FA 16:1,TAG,30458.54217529297,25628.421646118164,21353.421417236328,22599.06164550781,20288.34152984619,28328.242156982426,25014.961700439453,24650.00178527832,18418.02131652832,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:10)_FA 18:0,TAG,51646.08376312256,32242.862030029297,32585.14232635498,40607.90299987793,31095.362396240234,50109.78398132324,53092.48426818848,30626.382438659668,19410.981323242188,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:10)_FA 18:1,TAG,29849.582061767574,27574.84149169922,23857.041763305664,26551.1618347168,22445.44164276123,27054.982063293457,31036.38237762451,25253.16184234619,23109.00184631348,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:10)_FA 18:2,TAG,51040.68371582031,46935.26345825195,38984.60290527344,41527.74331665039,40041.22290039063,45507.86354064941,49563.96357727051,39301.92277526856,30040.742401123047,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:10)_FA 20:0,TAG,23861.86155700684,23976.10179138184,16913.22113800049,20790.241256713867,17101.7013130188,24169.38180541992,20707.121459960938,22154.041580200195,21278.34136199951,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:10)_FA 20:4,TAG,37614.802490234375,37802.52263641357,35566.6229095459,39480.442443847656,27586.381881713867,34504.14311218262,31216.982192993164,32930.422439575195,22864.701446533203,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:2)_FA 16:0,TAG,26007.341796875,27679.281677246094,24974.221725463867,20823.161415100098,21552.2416305542,26395.18186950684,26051.681838989258,20479.1615524292,20092.02130126953,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:2)_FA 16:1,TAG,29640.66200256348,28523.622161865234,25873.42196655273,26952.821716308597,17906.061233520508,26200.98161315918,26929.861892700195,21838.34129333496,17906.241302490234,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:2)_FA 18:0,TAG,42431.54327392578,34984.76266479492,29471.961990356445,35414.08253479004,27346.921546936035,42098.56324768066,39457.78288269043,35265.78259277344,40114.6630859375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:2)_FA 18:1,TAG,30553.60196685791,40366.2029876709,29702.60186767578,32761.32238006592,24913.941429138184,30094.681983947758,34238.24182891846,31080.4416885376,24592.201873779297,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:2)_FA 18:2,TAG,117374.40753173828,105794.88764953612,79159.72521972656,98969.84729003906,89224.8059387207,74620.82508850098,87732.0464477539,98690.26661682127,88038.02629089355,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:2)_FA 20:0,TAG,27083.502151489258,28372.002029418945,24461.561882019043,33983.06297302246,18200.601348876957,29097.161903381348,28642.542320251465,26444.901641845703,16193.260990142822,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:2)_FA 20:4,TAG,52809.32379150391,53118.084228515625,48537.30303955078,45435.72299194336,38170.30258178711,48982.50354003906,53298.28356933594,38939.52255249024,41615.88311767578,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:3)_FA 16:0,TAG,32794.26239013672,32549.582763671875,24828.70147705078,23071.60191345215,26206.821403503414,29410.041931152344,39316.982414245605,31674.62222290039,36640.90299987793,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:3)_FA 16:1,TAG,26238.921646118164,27164.381927490234,27828.70178222656,20764.48145294189,18294.66152191162,25616.36164855957,25603.021865844727,21588.64140319824,18222.901443481445,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:3)_FA 18:0,TAG,37403.14299011231,29754.38200378418,24210.84178161621,27092.70234680176,20477.12142944336,35827.90249633789,30102.262008666992,26219.96192932129,19471.501426696777,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:3)_FA 18:1,TAG,47544.86306762695,37565.78283691406,32231.482421875,37952.34258270264,30346.962493896484,40292.802642822266,43951.48246765137,41393.76212310791,50040.80330657959,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:3)_FA 18:2,TAG,36753.84266662598,38086.52252960205,29124.36213684082,29656.40243530273,25083.86191558838,32890.402282714844,39633.08242797852,33815.58275604248,22438.6014251709,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
TAG(58:3)_FA 20:0,TAG,24420.90175628662,23674.34169387817,23790.7618560791,25120.801635742188,17343.101448059082,22408.62171173096,24682.14191436768,21054.241416931152,17507.061416625977,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
