Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
22:5 Cholesteryl ester,CE,964189.7916259766,834771.65625,240096.01763916016,781182.6794433594,727029.6968994141,266388.83935546875,343852.4637451172,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
22:6 Cholesteryl ester,CE,964544.3095703125,816056.55078125,238869.7992553711,792286.6184082031,704965.5673828125,258944.73635864258,318345.9444580078,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,578703.7203903198,439196.27604675293,80810.02714920044,502742.6997833252,380739.0824661255,113668.9673461914,225753.29443740845,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,2006010.5383300781,1782707.8674316406,1758179.8117675781,1799780.4743652344,1569145.6931152344,1896938.0458984375,1852556.1604003906,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1648205.6264648438,1463896.3289794922,1432335.53125,1492376.4155273438,1272668.7355957031,1561962.6239013672,1670603.4350585938,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,10761649.6015625,18211508.875,15035135.946289062,24845405.71484375,20141493.19873047,7696857.471191406,2200595.70703125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,5162313.787597656,8139380.8115234375,7055534.583984375,10120286.5234375,8644065.336914062,4404611.219238281,2678909.9697265625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1759514.2299804688,1749869.0766601562,1744912.2163085938,1702237.0874023438,1567913.7353515625,1825566.8857421875,1844464.9086914062,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C12:0,FA,65259.664710998535,109801.30871582031,710519.4306640625,69178.10479736328,89496.72622680664,807750.4308166504,75923.3450012207,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C12:1,FA,47108.703521728516,62049.54445648193,287798.99993896484,54428.58346557617,68969.32496643066,320718.3243408203,73215.28530883789,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C14:0,FA,898529.0009765625,1279555.7036132812,6963518.0693359375,797848.4155273438,1038947.3747558594,6086357.0712890625,693541.4095458984,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C14:1,FA,594265.6606445312,717026.0707397461,1435120.9641113281,615082.2641601562,682291.145690918,1603733.1870117188,740184.6535644531,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C15:0,FA,115030.28819274902,121836.94915771484,1090235.3614501953,110539.58795166016,123724.40884399414,1152721.5948486328,129704.048828125,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C15:1,FA,296673.09677124023,235542.77764892578,1655150.7130126953,210501.95483398438,202034.65341186523,1514256.1926269531,272115.42083740234,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C16:0,FA,520237.87005615234,682099.9892883301,23354211.756591797,529921.4750976562,620287.5859985352,24158374.688964844,774104.8880310059,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C16:1,FA,83028.24620056152,98844.3080368042,1805586.1708984375,86202.68649291992,91125.6865158081,2158698.156677246,136898.70957183838,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C17:0,FA,106294.46714782715,139662.78958129883,3071493.1654663086,100422.14749145508,122047.98829650879,2972810.925720215,140066.65022277832,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C17:1,FA,64310.14447784424,78449.80569458008,573275.8400878906,61690.26426696777,74057.78514099121,625535.0833129883,70801.5651550293,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C18:0,FA,331727.46364593506,427606.13441467285,23530379.48803711,352334.68466186523,399402.2286453247,22949736.43359375,531086.4338760376,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C18:1,FA,76538.52537536621,90479.36639404297,855011.8403320312,82890.0258178711,86888.56616210938,954833.6274414062,104823.58738708496,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C18:2,FA,67781.42481994629,83346.18618774414,652463.1795043945,70807.24513244629,76265.94551086426,719817.4752197266,77342.70542907715,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C18:3,FA,60280.80438232422,69524.76458740234,556984.080871582,64590.524490356445,63170.42427062988,639759.1867675781,80425.24575805664,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C18:4,FA,42168.5029296875,53779.403663635254,254400.53790283203,46533.32337188721,43442.8631439209,297272.72036743164,51582.26365661621,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C19:0,FA,110576.26768493652,109783.32733154297,2606082.5446777344,98136.66693115234,111588.76774597168,2496712.6459960938,127139.60901260376,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C20:0,FA,7604.120532989502,7639.580585479736,3456997.7758789062,7596.040508270264,7619.42049407959,3588110.9125976562,7613.20051574707,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C20:1,FA,8003.260551452637,7914.660617828369,751014.5116577148,8022.220550537109,7994.180530548096,840781.7383422852,7613.340526580811,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C20:3,FA,136979.38968658447,108870.46718978882,1641727.3037109375,91157.68614196777,103897.3074798584,1108946.6127929688,13496.580974578857,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C20:4,FA,43572.742935180664,54842.16376495361,596100.1388549805,46574.743087768555,53875.42372894287,525532.2166137695,45044.563426971436,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C20:5,FA,87672.50679016113,105897.68690490723,1976678.9348754883,95898.60676574707,99464.44665527344,2234795.3063964844,136633.4702758789,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C22:0,FA,23399.06170654297,28800.422061920166,1611712.4611816406,26260.50191116333,25082.261833190918,1738271.1184082031,28793.822025299072,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C22:1,FA,15650.301082611084,15731.241065979004,473792.9331970215,15058.681056976318,15180.181098937988,562976.8242797852,17784.141235351562,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C22:4,FA,13860.760997772217,14972.061054229736,341043.86407470703,14099.040958404541,14168.140979766846,407576.4501953125,16067.361099243164,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C22:5,FA,21134.021465301514,23460.461711883545,1641801.1001586914,22931.981758117676,24359.44175720215,1739447.8699951172,29294.741844177246,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C22:6,FA,17106.52126312256,19049.58134841919,778891.28515625,17181.101203918457,17762.741245269775,826280.32421875,27184.26198196411,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C24:0,FA,11934.700847625732,12840.300930023193,7647.1605796813965,12339.840816497803,11470.440799713135,7645.300586700439,12727.700942993164,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C24:1,FA,11565.220832824707,11653.540878295898,7644.080593109131,11309.860774993896,12344.300842285156,7645.220573425293,12003.96082687378,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C24:5,FA,15738.401149749756,15673.68117904663,624001.2620849609,15465.401084899902,16131.00112915039,714886.6081542969,13804.400928497314,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C24:6,FA,14481.600986480713,14948.381107330322,354402.948135376,14413.2610206604,13877.68102645874,415605.2879180908,15041.60111618042,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C26:0,FA,11094.560760498047,11749.080814361572,286680.2801055908,10922.100776672363,10977.520793914795,314647.0219268799,12548.10087966919,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C26:1,FA,11862.660820007324,13194.920936584473,254328.7173461914,12510.580871582031,12858.260913848877,275542.51921081543,14125.440979003906,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C28:0,FA,10795.200824737549,12089.440864562988,921608.5438575745,11346.440788269043,14290.341018676758,942742.3486595154,12821.700942993164,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C30:0,FA,8692.980613708496,10072.560768127441,626821.5882339478,10840.640766143799,11179.040767669678,514491.25815963745,8330.380569458008,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C32:0,FA,8103.960582733154,8386.080642700195,279200.08086013794,8321.540542602539,8389.820556640625,305144.40198135376,8348.740566253662,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
C34:0,FA,10494.020732879639,11146.400840759277,343453.66204071045,11103.62077331543,10224.440677642822,371290.66888427734,11941.300830841064,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/20:0(2OH)),Cer,83618.00576019287,56527.96408843994,46970.323123931885,44911.30355453491,52637.56365966797,50211.7035446167,68671.68458557129,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/20:1(11Z)(2OH)),Cer,100976.02705383301,82429.40523529053,51607.24343109131,66385.66468048096,67455.70527648926,58207.66443634033,122900.58740234375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/22:0(2OH)),Cer,1045563.1411705017,763571.8783416748,861684.1185417175,1112994.5978775024,801876.4956321716,959443.559223175,159580.59019088745,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/22:1(13Z)(2OH)),Cer,1003306.6694641113,741190.4307861328,843862.0259208679,1077618.9515800476,790294.2203903198,916265.2725219727,155243.2335395813,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/24:0(2OH)),Cer,138482.29209136963,114983.2476234436,123675.88765716553,126405.50827407837,108610.56880187988,134923.91022872925,163696.31212615967,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/26:0(2OH)),Cer,378687.4689025879,567803.4783248901,491750.2019920349,594248.168182373,595145.3946228027,324045.42502593994,64156.52414703369,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/16:0)",Cer,36569.24269104004,40826.863262176514,45688.54325866699,36659.842697143555,41108.84299468994,48744.80326461792,44330.06309890747,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:0(2OH))",Cer,41047.64293670654,47052.38296890259,48682.6035194397,42400.46326446533,47095.68347167969,57186.80380630493,50339.72342300415,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",Cer,38364.822425842285,48749.98352813721,50730.00401306152,42056.00294494629,40724.52266693115,54889.60378265381,48420.423290252686,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,36269.4024810791,43792.20291900635,46969.462829589844,37185.162647247314,43020.64310836792,52689.10400390625,46065.9236869812,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
