Lipid,Class,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PG (44:7),PG,36157.48257446289,34939.702545166016,37912.96269226074,41124.18258666992,36038.02291870117,34501.001953125,30537.3224029541,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PG (44:8),PG,36939.802673339844,36329.3825378418,43682.42297363281,34977.80270385742,36759.902770996094,33119.06219482422,27194.722106933594,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (20:0),PG,95003.36639404297,104923.28881835938,3931.2803230285645,95398.96752929688,98504.96566772461,1489.3201026916504,129101.58911132812,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (28:0),PG,40495.5032043457,43321.10287475586,47538.78332519531,50994.82373046875,53290.063873291016,49670.42372131348,39178.362701416016,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (30:0),PG,98987.46765136719,111013.54626464844,81314.30645751953,109769.78759765625,108567.76596069336,152954.09130859375,36833.5026550293,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (30:1),PG,51926.68359375,59348.16375732422,66532.88589477539,64459.223693847656,62870.24493408203,63511.685302734375,31758.76239013672,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (32:0),PG,46557.283203125,48915.94323730469,54591.664642333984,67729.80429077148,50323.383361816406,45326.603576660156,42436.62286376953,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (32:1),PG,36497.322692871094,37011.022369384766,42592.64289855957,39869.22314453125,40631.08290100098,33176.842376708984,36412.56280517578,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (34:0),PG,133062.38961791992,121249.7887878418,97997.7671508789,138989.95147705078,115591.38851928711,119488.92822265625,83248.26483154297,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (34:2),PG,51145.7839050293,51063.40393066406,60707.744079589844,55343.904296875,57640.28350830078,52783.103454589844,43904.3034362793,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (34:3),PG,50068.703369140625,50303.22366333008,54144.42349243164,52016.68395996094,52269.963958740234,46606.62316894531,42189.14324951172,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (34:4),PG,46450.84396362305,48449.08349609375,50942.82339477539,61089.6051940918,56164.18475341797,45807.222717285156,38706.40280151367,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (36:0),PG,58077.323822021484,64343.26449584961,59334.32354736328,60164.603515625,57591.584533691406,57791.524475097656,34644.582427978516,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (36:1),PG,208030.53521728516,246040.82153320312,135002.35064697266,169578.95349121094,202948.81188964844,231910.1142578125,53039.72396850586,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (36:2),PG,55131.56329345703,57494.00372314453,58052.843994140625,58500.7643737793,56934.0241394043,56112.42413330078,42934.363037109375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (36:4),PG,48457.92364501953,47689.803131103516,56044.363525390625,53680.683654785156,56604.18420410156,50951.40347290039,36157.40249633789,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (36:5),PG,44552.302978515625,47136.86340332031,55139.163970947266,55768.424377441406,49317.32328796387,47043.983459472656,40131.24282836914,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (38:0),PG,132979.26892089844,147475.99182128906,116730.86724853516,105565.1273803711,129070.2880859375,173112.79431152344,38564.10284423828,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (38:1),PG,70386.44537353516,76129.94500732422,69604.48468017578,62578.844299316406,68104.00457763672,66828.48504638672,41037.882232666016,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (38:2),PG,78902.7846069336,82291.90655517578,74408.54528808594,70350.34478759766,77380.48626708984,68803.04498291016,44233.76318359375,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (38:3),PG,84786.5853881836,103856.68701171875,68430.84481811523,75523.7847290039,92538.46600341797,75018.18518066406,43287.62268066406,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (38:4),PG,70333.10461425781,74597.46496582031,74299.46478271484,79046.9252319336,74132.0258178711,64290.404052734375,49617.463287353516,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (38:6),PG,52333.483459472656,57005.624572753906,60651.12423706055,62680.8232421875,57534.14437866211,51230.863677978516,40650.76266479492,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (40:0),PG,105722.20715332031,95471.30651855469,83753.54583740234,92514.18688964844,73877.50555419922,69183.04486083984,47382.54318237305,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (40:1),PG,77105.1254272461,90438.94757080078,70072.9055480957,62411.664001464844,61538.24426269531,61729.24426269531,42035.14306640625,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (40:2),PG,66872.92471313477,66537.72482299805,64940.70413208008,59726.524169921875,64440.46398925781,62516.384521484375,47293.363342285156,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (40:4),PG,48547.442810058594,47624.90316772461,55652.70379638672,73055.56539916992,53400.58377075195,48948.70372009277,37771.54263305664,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (40:5),PG,50647.163482666016,50807.943359375,60157.104431152344,59319.62487792969,56721.72399902344,45390.783264160156,43497.00296020508,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (40:6),PG,90970.80603027344,103260.30822753906,126965.17022705078,113870.32824707031,114791.06964111328,131056.48919677734,117214.88705444336,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (40:9),PG,115702.68768310547,249815.9822998047,196742.75912475586,155436.79248046875,155040.09002685547,329672.18048095703,40586.04315185547,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (42:0),PG,45254.70333862305,46148.44317626953,54689.8434753418,51576.203674316406,46207.70379638672,41860.16287231445,36547.522888183594,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (42:1),PG,52350.0634765625,52250.76345825195,66231.34411621094,52830.24435424805,51513.34359741211,46545.90350341797,37186.402770996094,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (42:2),PG,85602.42660522461,78245.78515625,98828.24572753906,97453.06658935547,87010.98571777344,84379.02551269531,41483.44284057617,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (42:4),PG,102255.64846801758,111570.43115234375,163631.09649658203,149911.39120483398,132643.64611816406,108062.50637817383,260236.63716125488,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGo (42:6),PG,65990.94467163086,80188.5260925293,86463.16606140137,89445.72686767578,83643.48510742188,85484.90518188477,65426.144622802734,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (16:0),PG,86800.22703552246,82279.68450927734,99489.88684082031,116453.44842529297,114078.48760986328,86335.54638671875,126885.62969970703,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (20:0),PG,44169.06301879883,49566.26345825195,1512.1401100158691,52231.80419921875,50348.843688964844,1494.3801002502441,51600.16357421875,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (28:0),PG,41236.70323181152,45886.78308105469,52987.52404785156,50838.98295593262,54927.964096069336,54515.24362182617,37398.582275390625,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (30:1),PG,59803.6438293457,68356.7453918457,61197.98422241211,62394.86520385742,68748.1044921875,74554.14492797852,41657.723571777344,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (34:4),PG,45302.60330200195,46496.32345581055,50651.92395019531,322507.24548339844,46082.003356933594,43702.40301513672,39228.48287963867,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (36:5),PG,90596.96746826172,86327.5267944336,91346.60638427734,118718.54949951172,96950.24816894531,96887.64624023438,75559.30596923828,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (38:6),PG,147621.91052246094,149696.55139160156,147638.07006835938,177014.47424316406,161512.2900390625,124697.72961425781,122761.30865478516,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (42:2),PG,52953.28405761719,50553.884185791016,52360.42398071289,57404.5235748291,55129.72442626953,49709.463317871094,48403.54284667969,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PGp (42:4),PG,39785.44259643555,40915.52307128906,46222.04309082031,49972.94384765625,40454.24267578125,38288.1826171875,32466.142684936523,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (14:1),PI,566263.6274414062,568156.7719726562,541832.4869384766,527984.0258789062,582093.7045898438,242129.21718215942,276031.0588378906,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (20:1),PI,157365.06860351562,170992.2921142578,162668.75073242188,145929.0294189453,162932.29138183594,86469.7066040039,119808.26794433594,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (24:0),PI,83316.58605957031,93222.62606811523,91541.90481567383,69843.44577026367,88784.26718139648,33671.162033081055,46573.70297241211,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (26:0),PI,68760.38562011719,80054.80554199219,97936.3662109375,70531.66412353516,77585.34585571289,43668.20324707031,63134.92413330078,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (26:1),PI,175663.29125976562,166399.751953125,172586.43334960938,172569.73168945312,177218.83349609375,131447.40942382812,144399.28955078125,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (28:0),PI,93188.18670654297,132882.4111328125,142335.17135620117,109907.54797363281,101055.36865234375,62891.86410522461,71032.00482177734,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (28:1),PI,56902.40417480469,81674.5862121582,79698.16528320312,66708.96452331543,62545.46469116211,35212.46252441406,45244.50390625,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (28:2),PI,42411.60317993164,44544.46307373047,46909.32334899902,41232.54252624512,42775.76330566406,18166.58140563965,40523.60314178467,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (30:0),PI,338879.2607421875,460144.513671875,436150.59033203125,373956.02734375,343324.4228515625,250347.51684570312,232384.59716796875,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (30:1),PI,147573.2709350586,233879.83850097656,214378.35424804688,183004.43212890625,152522.9112548828,79947.54516601562,90841.66625976562,Genotype: WT | Brain Region: diencephalon,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: diencephalon vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
