Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PG (36:2),PG,248285.53784179688,340847.4636230469,141933.95056152344,282126.40283203125,230261.67651367188,119517.82763671875,75807.625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (36:3),PG,65389.604888916016,87005.88610839844,53786.163665771484,60058.064514160156,61693.52490234375,60826.74398803711,47194.82287597656,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (36:4),PG,68909.8451538086,88303.12628173828,58225.44384765625,66605.70458984375,71065.82586669922,73727.0849609375,64116.624450683594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (36:5),PG,56448.04425048828,59226.764221191406,51134.60290527344,52785.604095458984,53252.523681640625,59748.623626708984,42303.02325439453,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (36:6),PG,58527.00439453125,65036.38458251953,50959.643615722656,54585.303649902344,52177.62341308594,70817.20590209961,35202.042388916016,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (36:7),PG,73597.6455078125,85593.18644714355,57013.683685302734,64965.86462402344,69992.90530395508,67029.74417114258,40557.30270385742,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (36:8),PG,311157.482421875,325331.8876953125,198792.59490966797,274496.64221191406,330747.1040649414,158835.33087158203,56242.584411621094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:0) | PGp (40:6),PG,187481.07244873047,227386.8992919922,105329.6264038086,178780.8350830078,187513.81198120117,105925.58773803711,45743.74346923828,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:1),PG,139777.9501953125,182985.85272216797,88625.58532714844,119056.64770507812,114817.32727050781,89344.10607910156,49655.80303955078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:2),PG,178818.45166015625,337394.5695800781,102677.96655273438,152019.31030273438,182344.57415771484,109882.30865478516,48587.86279296875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:3),PG,98201.48809814453,148948.31024169922,60911.564392089844,81596.04498291016,83887.6265258789,71429.86563110352,45920.02325439453,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:4),PG,144185.73095703125,140745.1690673828,90295.68646240234,136852.609375,112404.96801757812,91493.54626464844,61057.764404296875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:5),PG,78744.9448852539,89525.78625488281,63744.00402832031,66843.80450439453,69600.34539794922,72984.76446533203,46921.72302246094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:6),PG,71733.22546386719,91206.1058959961,60061.96420288086,75297.84487915039,74013.30462646484,78882.544921875,41587.902740478516,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:7),PG,209252.61367797852,301795.8399658203,168381.69256591797,192790.80987548828,224844.33532714844,146758.23376464844,47670.643798828125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:8),PG,87520.8461303711,116608.24926757812,66596.36511230469,68165.92510986328,75422.54528808594,70759.24487304688,43721.88293457031,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (38:9),PG,88996.70568847656,134265.50872802734,69646.72454833984,88645.16540527344,99468.36779785156,89047.78598022461,48835.36358642578,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:0) | PGp (42:6),PG,387317.310546875,382324.8695678711,336013.9026489258,245571.67846679688,284757.35888671875,370156.6664428711,414513.41119384766,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:0) | PGp (42:6)_2,PG,351685.84466552734,356322.60736083984,310752.63830566406,235521.25915527344,249574.17474365234,352662.24353027344,379299.68127441406,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:1),PG,57209.86395263672,64855.38494873047,48710.42385864258,56785.84405517578,60133.38409423828,64269.96405029297,39614.50277709961,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:10),PG,224028.55786132812,321284.7852783203,193370.5118408203,148833.0092163086,349165.94775390625,257394.07998657227,41414.763244628906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:2),PG,129176.96942138672,191235.59503173828,141936.97094726562,98239.52685546875,170979.5723876953,340107.0608520508,82514.9857788086,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:3),PG,73247.78540039062,79081.20520019531,54974.04360961914,73830.7456665039,69079.66436767578,68091.9446105957,45485.20330810547,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:4),PG,130747.4091796875,112691.32824707031,78115.10595703125,136078.26928710938,103473.02819824219,88710.42663574219,62290.7841796875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:5),PG,200654.7939453125,153739.95141601562,105078.70727539062,214730.83447265625,145948.81103515625,130077.38952636719,85592.88562011719,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:6),PG,1363399.65625,932621.0888671875,522733.861328125,1507705.8779296875,885874.5595703125,632660.005859375,353904.54736328125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:7),PG,117273.62878417969,186432.0150756836,76713.86547851562,104822.06811523438,104698.54748535156,85600.54602050781,48032.46319580078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:8),PG,79032.22476196289,135800.84991455078,55666.323669433594,74617.3256225586,88821.12512207031,75270.48425292969,40546.40286254883,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (40:9),PG,72173.18399047852,98813.24536132812,57565.143463134766,66907.54553222656,77307.64636230469,69086.00448608398,46388.383697509766,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:0),PG,113936.30953979492,130459.23049926758,126164.0308227539,60730.363830566406,141756.80856323242,217045.31257629395,68010.10345458984,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:1),PG,55072.32360839844,58629.48388671875,51118.80334472656,52285.224029541016,45261.36364746094,59353.02442932129,31529.662155151367,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:10),PG,76445.04498291016,70133.14474487305,51570.064697265625,56988.463806152344,56950.963806152344,61894.284576416016,65537.6849975586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:11),PG,259582.9608154297,235100.67596435547,188993.72885131836,159590.43127441406,173374.3127746582,257570.59176635742,425765.8896789551,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:2),PG,62573.704162597656,74839.88610839844,52344.323791503906,46682.3434753418,53564.103515625,62149.844787597656,35810.40270996094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:3),PG,190294.79357910156,218217.2755126953,165323.08984375,85029.10598754883,169165.3916015625,264390.27673339844,68653.12451171875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:4),PG,51495.82354736328,48151.46371459961,51747.00357055664,42988.94256591797,43789.843322753906,54926.943298339844,30665.162048339844,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:5),PG,48664.96353149414,51702.56332397461,40010.822845458984,44707.50329589844,50938.74362182617,47873.883728027344,34417.342712402344,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:6),PG,109471.92797851562,106569.9077758789,65895.00457763672,101639.36755371094,103990.80810546875,68201.84521484375,39467.10256958008,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:7),PG,53421.06359863281,58632.564208984375,43373.043029785156,51237.02395629883,52168.983825683594,60893.08416748047,40694.882751464844,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:8),PG,63849.94445800781,69619.06408691406,55511.683685302734,62403.044921875,62190.14422607422,77945.88589477539,42254.74349975586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:9),PG,98854.06701660156,121691.98834228516,103942.74768066406,101952.6469116211,97977.24578857422,123386.61059570312,41169.52258300781,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:0),PG,35315.722564697266,34490.70245361328,30805.88217163086,34965.44259643555,33262.96224975586,35666.96252441406,24744.541900634766,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:1),PG,32837.182373046875,34557.1022644043,30492.782203674316,31198.042190551758,33282.902084350586,33987.62259674072,28024.14193725586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:10),PG,76613.40557861328,60449.62454223633,42677.82321166992,78740.9857788086,65068.80432128906,65297.764404296875,38662.6628112793,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:12),PG,77869.58532714844,65205.565002441406,45019.04333496094,77035.52551269531,62287.164001464844,53533.223388671875,36960.40249633789,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:2),PG,38467.402770996094,39746.96279144287,34474.64217376709,37355.402976989746,33939.68244934082,42575.04299926758,31114.98211669922,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:3),PG,34683.622425079346,36949.022399902344,30556.862243652344,36100.4821395874,29534.821868896484,36767.962982177734,27819.921768188477,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:4),PG,38442.542724609375,35789.30242919922,32097.782287597656,31918.322357177734,35511.52276611328,35768.102447509766,28805.081985473633,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:5),PG,37387.9423828125,36922.28289794922,33214.38259887695,32406.202529907227,34901.16226196289,36045.62239074707,22608.84161376953,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:6),PG,35656.52256774902,39178.94282531738,34118.98239135742,35133.322357177734,36211.682540893555,42121.50277709961,29619.32179260254,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:7),PG,36816.26272583008,39242.322692871094,32682.182235717773,36157.48257446289,34939.702545166016,37912.96269226074,30537.3224029541,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:8),PG,39289.36267089844,42252.20294189453,31329.562255859375,36939.802673339844,36329.3825378418,43682.42297363281,27194.722106933594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
