Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankPlasma_NA,C-1BMVF,C-1PlasmaF,C-2BMVF,C-2PlasmaF,C-3BMVF,C-3PlasmaF,C-4BMVM,C-4PlasmaM,C-5BMVM,C-5PlasmaM,C-6BMVM,C-6PlasmaM,E-1BMVF,E-1PlasmaF,E-2BMVF,E-2PlasmaF,E-3BMVF,E-3PlasmaF,E-4BMVM,E-4PlasmaM,E-5BMVM,E-5PlasmaM,E-6BMVM,E-6PlasmaM,blankBMV_NA,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
CAR(16:2),CAR,6465.920524597168,4416.520263671875,4268.400314331055,3752.4602813720703,3702.240219116211,3972.460273742676,4068.180335998535,3490.4402503967285,3947.760265350342,3555.480297088623,3581.8602294921875,3511.3602561950684,3822.780227661133,6407.820468902588,3599.820243835449,3734.460235595703,3272.960235595703,3708.5802726745605,3363.5802268981934,4061.7802734375,3866.580276489258,4248.740314483643,4016.8002586364746,3682.060260772705,3877.1202354431152,3336.720203399658,4123.360294342041,3943.380298614502,4532.880271911621,3807.1202850341797,4189.600288391113,3554.600254058838,3629.5402641296387,3342.2802124023438,3909.5802574157715,2889.120220184326,3558.1002464294434,4134.100315093994,6086.2403564453125,6465.920524597168,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(16:2)_QUAL,CAR,5021.320365905762,4448.420303344727,4990.920375823975,4495.02033996582,4717.240386962891,4415.840297698975,4163.980308532715,4829.640296936035,4336.440269470215,4746.800365447998,4030.4402618408203,5138.8403968811035,4897.700351715088,6393.800476074219,4213.700302124023,4253.920295715332,3914.1402702331543,4847.840335845947,4201.240287780762,5004.420341491699,3996.4402923583984,4687.400321960449,4206.060287475586,4253.560329437256,4724.400341033936,4399.860282897949,4257.8803062438965,4706.580318450928,4656.840305328369,4697.200332641602,4206.280284881592,4702.82035446167,4382.8803062438965,4516.560359954834,4874.900356292725,4399.800319671631,4347.76029586792,4668.160312652588,6933.06046295166,5021.320365905762,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(17:0),CAR,19686.281394958496,17942.92130279541,18313.161323547363,17123.681114196777,20577.22138595581,17928.121383666992,18336.121284484863,17340.461391448975,15553.421180725098,18384.84129714966,17699.141227722168,19725.641441345215,16789.341259002686,19109.601470947266,17807.961193084717,17195.961460113525,19128.281562805176,19015.121215820312,16675.800945281982,19521.321392059326,17359.221183776855,19435.561367034912,17863.221271514893,17371.78131866455,19167.241298675537,19366.821311950684,16582.641288757324,17490.761295318604,16567.721225738525,19734.16153717041,18567.34108734131,19333.42123413086,17984.74122238159,17270.901264190674,18507.261363983154,17812.92136001587,18575.861194610596,16315.721248626709,18967.66128540039,19686.281394958496,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(17:0)_QUAL,CAR,15632.661148071289,10426.28076171875,10769.640739440918,11047.360824584961,11337.5608253479,9943.040718078613,11060.960773468018,11162.800792694092,11006.860702514648,11980.180763244629,11329.100791931152,12518.940940856934,10228.700691223145,14161.460922241211,11151.960762023926,10565.34077835083,12963.260986328125,11592.280826568604,10807.400829315186,10898.38081741333,11403.000816345215,11817.720722198486,11492.660823822021,11231.040882110596,11634.000835418701,10015.420608520508,8789.800659179688,11217.220699310303,11871.00080871582,10233.26076889038,10664.420738220215,10978.360759735107,10467.120693206787,11326.500888824463,12070.24091720581,12144.080940246582,11505.48084640503,10501.680767059326,12763.280838012695,15632.661148071289,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:0),CAR,8575.28059387207,7509.680545806885,6711.160446166992,7846.460517883301,7023.500507354736,8523.500621795654,6987.46053314209,8424.480617523193,6278.320468902588,8571.260627746582,7254.900463104248,7339.5604820251465,7377.720504760742,9531.780612945557,8279.000564575195,7861.660526275635,7431.740489959717,7740.220558166504,7441.580490112305,8408.520606994629,7788.4605712890625,7635.280517578125,8957.220638275146,8083.2205810546875,7630.720500946045,8134.820560455322,7258.460437774658,7756.900524139404,7748.100601196289,6632.520481109619,7871.1005935668945,7414.96049118042,7457.360576629639,7176.9205322265625,7266.980457305908,7567.240566253662,8868.220642089844,7619.980556488037,12322.840728759766,8575.28059387207,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:0)_QUAL,CAR,14055.081008911133,7738.800548553467,7050.900547027588,7133.660503387451,7094.780448913574,7978.000576019287,8403.760643005371,8613.96061706543,7612.080451965332,8470.160564422607,8217.340572357178,8224.780582427979,7251.900478363037,9680.740703582764,7738.980567932129,7133.18058013916,9004.260620117188,7648.9205894470215,7904.620567321777,7469.080486297607,7686.460578918457,9393.780681610107,8239.500576019287,8045.80061340332,8906.200653076172,7514.520458221436,7331.1005783081055,8255.28063583374,7124.400478363037,7533.36051940918,7371.360504150391,7527.700538635254,7636.600574493408,7782.500492095947,7194.160549163818,7761.520553588867,8242.700634002686,7792.62047958374,10890.420886993408,14055.081008911133,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:1),CAR,6257.400451660156,3997.4802589416504,4371.640296936035,3777.320243835449,3574.500228881836,3896.140277862549,3495.0402870178223,3601.5402793884277,4346.540309906006,3159.0002403259277,3204.3002433776855,3766.800247192383,4002.26029586792,5259.320388793945,3513.8202476501465,4132.640251159668,4006.260311126709,4621.000335693359,3584.320255279541,3339.0602493286133,2914.8202018737793,4401.640274047852,3333.3402366638184,4216.200302124023,4622.380340576172,3490.4802284240723,3765.3202743530273,3309.26021194458,3600.040267944336,3905.8602752685547,3899.1802673339844,3611.4202880859375,3740.5002784729004,3351.18021774292,3708.020248413086,3567.200222015381,3791.7402839660645,3961.1602668762207,4911.680328369141,6257.400451660156,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:1)_QUAL,CAR,13669.480964660645,9939.320709228516,10508.02063369751,10698.700675964355,11233.720832824707,11141.120780944824,11511.94087600708,10361.140796661377,10057.880771636963,11858.420928955078,11081.580795288086,11089.240760803223,10118.840713500977,11916.620834350586,10115.400737762451,9748.340724945068,10391.260623931885,10617.360740661621,10054.86071395874,11084.44072341919,10419.240772247314,10994.560817718506,10264.320747375488,10170.440620422363,10790.920757293701,10222.54067993164,8652.000568389893,11105.400775909424,10238.580722808838,11038.260646820068,10803.740715026855,10105.400764465332,9640.32075881958,10867.54080581665,10590.88070678711,9980.000694274902,11890.920852661133,10978.72074508667,12721.601043701172,13669.480964660645,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:2),CAR,15570.361053466797,9196.300689697266,8206.48057937622,8919.980632781982,9109.260688781738,7355.100513458252,7530.680595397949,6760.080520629883,7987.480571746826,7828.160545349121,8071.420539855957,8123.300621032715,8500.160537719727,12474.001037597656,7945.960578918457,6849.100540161133,6810.720539093018,8926.42052078247,8286.820598602295,8392.180519104004,7724.740627288818,8187.460559844971,8128.320526123047,6896.280490875244,8097.3405685424805,8080.0006103515625,8399.360656738281,9098.240650177002,7625.360549926758,7836.220565795898,8633.480674743652,8324.620635986328,7315.660541534424,7816.080593109131,7643.340522766113,7434.000564575195,8362.140594482422,7611.040561676025,7943.9605712890625,15570.361053466797,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:2)_QUAL,CAR,7260.000568389893,6603.440490722656,5922.400352478027,7090.68049621582,7112.280563354492,6632.760494232178,7366.840560913086,6845.240425109863,6295.980422973633,6889.260471343994,6954.900421142578,6873.660469055176,6997.800506591797,7673.66051864624,6031.800445556641,6132.1203956604,6192.760425567627,7010.420516967773,5908.14041519165,8013.280567169189,6836.940475463867,5715.320411682129,7032.2205238342285,6382.48051071167,6904.260524749756,6911.480457305908,7033.82052230835,6165.620441436768,6805.460460662842,6998.72049331665,5633.020374298096,6730.040451049805,6826.540496826172,6741.320514678955,6042.100421905518,6575.760478973389,6176.780422210693,6860.9804611206055,6654.00053024292,7260.000568389893,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:3),CAR,6574.480445861816,6821.2405128479,5876.46040725708,6970.780490875244,7284.840587615967,5354.960357666016,6649.040447235107,7566.600536346436,6982.880508422852,6971.080493927002,6923.940498352051,6061.020431518555,7284.4205322265625,8296.800701141357,6656.140529632568,6687.920433044434,6629.7204666137695,6058.2604904174805,5437.360370635986,6717.4005126953125,6118.78039932251,6786.0205078125,6596.080459594727,6412.880466461182,6957.260448455811,6158.040412902832,6622.160480499268,6444.540435791016,6089.340423583984,6056.820453643799,5956.700458526611,7726.520542144775,6923.200477600098,5825.220413208008,6182.300457000732,6502.6804275512695,7108.220546722412,6251.660381317139,6248.400520324707,6574.480445861816,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:3)_QUAL,CAR,10625.70080947876,8608.680564880371,11424.420875549316,9919.540660858154,10877.820739746094,8840.52061843872,8614.260627746582,10055.700706481934,9837.120700836182,8483.640590667725,10364.800796508789,9489.60062789917,9872.160583496094,11265.520824432373,9810.98066329956,9565.680694580078,9807.1607131958,9782.800704956055,9832.600708007812,10315.160720825195,9379.04067993164,10958.220874786377,9908.260643005371,10743.820735931396,10536.920680999756,9334.70068359375,9081.40064239502,9545.680648803711,9914.260757446289,8465.70057296753,9495.64069366455,9895.460670471191,9562.600681304932,10160.340675354004,9164.240699768066,8643.820705413818,9558.620639801025,9589.700660705566,9820.260704040527,10625.70080947876,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:4),CAR,8512.540561676025,8267.760604858398,8047.620578765869,7991.3205642700195,6416.360485076904,7634.760494232178,8260.020610809326,8109.420574188232,7609.42053604126,8214.880596160889,7959.980571746826,6602.180438995361,7687.480506896973,8093.080589294434,7900.900524139404,7758.740562438965,7855.1205406188965,8448.820579528809,8476.100570678711,7541.300586700439,7661.900466918945,7074.580543518066,7800.420516967773,7392.040523529053,6734.100410461426,7079.120502471924,8332.260646820068,7700.320552825928,6631.820465087891,7407.980548858643,7346.1004638671875,7951.720508575439,8225.120590209961,7421.860546112061,7798.4205894470215,8040.440525054932,7176.1805419921875,8199.380599975586,8715.480667114258,8512.540561676025,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(18:4)_QUAL,CAR,11509.580810546875,9712.900672912598,10423.620708465576,10448.68073272705,11344.480854034424,10563.000770568848,9611.6607131958,9983.780670166016,9779.84065246582,10335.220779418945,10198.260719299316,10306.040767669678,10502.760776519775,12126.5009765625,9879.120685577393,10368.20071029663,10307.240756988525,11535.080783843994,10024.020740509033,10840.480823516846,9390.160648345947,11822.800838470459,9587.500671386719,9970.040622711182,11041.66077041626,8155.700527191162,9538.440551757812,9830.060710906982,10695.740783691406,9691.000713348389,10374.460674285889,10960.220756530762,9681.900737762451,8577.940586090088,10374.980766296387,10327.720718383789,10664.620742797852,9884.140731811523,10337.120727539062,11509.580810546875,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:0),CAR,4040.3802795410156,3385.8802528381348,3035.2402267456055,3717.3602294921875,2821.0401878356934,3506.0602645874023,3741.220260620117,3406.5002403259277,3174.4602546691895,2814.2801971435547,2821.200183868408,3558.300266265869,3239.6201934814453,4345.640354156494,3804.640277862549,3844.6602630615234,3342.600227355957,4178.080299377441,3449.5802612304688,3072.6602210998535,3296.000270843506,3720.9402503967285,3069.100242614746,3518.360237121582,3148.6602363586426,3930.2202682495117,3340.220230102539,3382.5202407836914,3399.7002716064453,2947.980209350586,3010.040237426758,2906.860210418701,2846.800189971924,2784.500202178955,3437.2002487182617,2723.660167694092,3333.0201988220215,3247.460220336914,4840.260341644287,4040.3802795410156,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:0)_QUAL,CAR,10983.14079284668,11758.38088607788,11588.720844268799,12130.300888061523,12324.240951538086,11836.50085067749,11105.9408493042,12263.66096496582,10624.020771026611,10857.620807647705,11829.720798492432,12211.72089767456,11345.200897216797,12579.340850830078,12518.940799713135,10436.34079360962,11151.6208152771,10660.62063217163,9973.880744934082,11583.340843200684,11466.620868682861,12772.0608253479,12047.940860748291,11940.100818634033,11846.040817260742,12728.44089126587,12654.060874938965,10743.840892791748,11677.760692596436,12343.540897369385,12096.580951690674,10965.92081451416,11306.460765838623,11480.240726470947,13326.121002197266,10224.180686950684,11924.460880279541,11100.140800476074,11565.34075164795,10983.14079284668,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:1),CAR,10238.260486602783,5632.040382385254,5169.820381164551,5190.280376434326,5492.880424499512,5865.720401763916,5732.260471343994,5824.300361633301,5035.480388641357,5316.480381011963,5183.040355682373,5221.860347747803,5146.66036605835,9158.360675811768,5311.520420074463,5570.840377807617,4181.720283508301,6110.8004150390625,5967.020427703857,5296.6003494262695,5337.340347290039,5699.920398712158,5459.780345916748,5206.140377044678,5806.920383453369,5059.500358581543,4949.02033996582,5124.200328826904,5629.860389709473,5291.160343170166,5985.820400238037,4372.300323486328,5882.8004150390625,6079.220401763916,5195.300342559814,4904.040370941162,5686.700416564941,4907.420337677002,8644.140525817871,10238.260486602783,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:1)_QUAL,CAR,6994.920455932617,5721.640354156494,6746.560516357422,7300.800548553467,6178.620445251465,6355.94047164917,7157.280513763428,6529.100433349609,6760.940456390381,5959.54044342041,6293.960472106934,6292.260448455811,6303.400436401367,7168.020538330078,6069.800434112549,6460.700481414795,6151.280414581299,6234.900463104248,7062.600448608398,6438.06046295166,6759.52042388916,6847.40047454834,7446.420581817627,5568.180366516113,5856.380401611328,6446.2603759765625,6452.20040512085,6751.400505065918,6918.800476074219,6128.300453186035,5294.56033706665,7401.2404861450195,6168.720485687256,6369.780387878418,5787.360431671143,6856.940475463867,7065.64054107666,7016.820495605469,7131.620491027832,6994.920455932617,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:2),CAR,11362.280754089355,7556.7805099487305,9489.760757446289,8686.040550231934,7895.560531616211,7999.340633392334,7314.300487518311,7182.120510101318,7270.020492553711,8182.20055770874,8745.8205909729,8633.48062133789,8035.500621795654,11620.460849761963,7751.1605224609375,8007.92057800293,8610.540615081787,9122.280654907227,6645.560485839844,9288.300617218018,7233.980514526367,8802.56058883667,9186.500652313232,8124.200580596924,8558.920566558838,8658.040603637695,8076.260547637939,6404.6204261779785,9086.90068435669,7912.700572967529,8313.840591430664,8394.94063949585,8536.360607147217,7930.300556182861,8859.880603790283,8187.040626525879,9459.160717010498,8045.30057144165,10117.60073852539,11362.280754089355,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:2)_QUAL,CAR,6046.840408325195,6157.000385284424,5851.680423736572,6157.24044418335,4948.420337677002,5586.400386810303,5704.820411682129,5732.940425872803,5701.980434417725,5953.300437927246,5892.5204429626465,4768.040351867676,6375.500415802002,5502.280384063721,5344.580352783203,6048.840473175049,5146.30037689209,5899.4204750061035,5162.740406036377,5893.920425415039,4888.280342102051,5227.920360565186,6426.580448150635,5314.460380554199,4626.280323028564,5494.620376586914,5999.8604164123535,5305.440334320068,5243.76033782959,5482.640407562256,4908.760322570801,6109.86047744751,7083.060489654541,5722.360382080078,5689.28035736084,6178.760482788086,5160.100379943848,4991.040328979492,6849.180526733398,6046.840408325195,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:4),CAR,4425.940315246582,3361.560245513916,3852.3402709960938,3772.8002586364746,3810.4602661132812,3629.5402793884277,4495.300327301025,3431.900260925293,4290.820281982422,4280.780296325684,3700.7402687072754,3922.700294494629,4507.200328826904,4498.020317077637,3818.320266723633,4447.700298309326,3449.9002380371094,3450.0202407836914,4232.440326690674,3948.6002769470215,3435.3202362060547,4324.000312805176,3614.0002479553223,3480.4602394104004,4528.3203125,4947.84033203125,4093.6002807617188,3494.8202743530273,5036.040363311768,3394.1402549743652,3863.720302581787,4519.4003257751465,4216.200275421143,3660.8002319335938,4174.680316925049,3901.7602920532227,4027.22029876709,3576.9202308654785,4146.120300292969,4425.940315246582,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
CAR(20:4)_QUAL,CAR,8200.92056274414,6855.480438232422,7171.180465698242,8161.42053604126,6869.1604652404785,7775.260547637939,6262.520416259766,7583.400573730469,7940.16060256958,6530.860481262207,6965.900520324707,7866.280563354492,7559.880535125732,8493.380584716797,6922.940475463867,7711.8005294799805,6146.10041809082,6729.220443725586,7422.700546264648,7449.480579376221,6728.7805252075195,8192.140548706055,7640.600589752197,7702.620506286621,7471.4605140686035,7093.880500793457,6827.620452880859,6323.140510559082,7652.0405197143555,6816.88045501709,6539.060447692871,6823.12052154541,6735.100498199463,6859.560543060303,7382.82052230835,8465.060623168945,6592.12043762207,6546.880451202393,6916.880504608154,8200.92056274414,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
