Lipid,Class,E-4BMVM,E-4BrainM,E-4LiverM,E-4PlasmaM,E-4RetinaM,E-5BMVM,E-5BrainM,E-5LiverM,E-5PlasmaM,E-5RetinaM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
[TG(56:12)|TG(55:5)]_FA16:1,TAG,1042.380069732666,1038.1600799560547,1538.380111694336,2242.700138092041,1158.180076599121,1038.4400787353516,1081.1600799560547,1279.10009765625,1913.6401443481445,1067.52006149292,1037.4000778198242,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA18:0,TAG,957.2200736999512,1046.3600730895996,1071.7600708007812,1093.3400764465332,1007.740062713623,1054.3200874328613,1032.8200721740723,1078.9000778198242,1170.060073852539,1047.000072479248,957.3600730895996,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA18:1,TAG,1216.6600723266602,1070.740077972412,1770.7401313781738,2728.5001945495605,1081.5800743103027,1082.280071258545,1231.520092010498,1660.0601272583008,1485.3600959777832,1182.1200790405273,1327.1200942993164,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA18:2,TAG,1457.7401123046875,1275.5800971984863,3656.120220184326,28440.9818649292,1421.7801055908203,1261.7000885009766,1450.980094909668,3357.440231323242,4442.920303344727,1316.7600898742676,1257.580093383789,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA18:3,TAG,1163.8400802612305,1349.620101928711,1299.6200866699219,5578.46040725708,1284.6800994873047,1176.1600875854492,1523.1801147460938,1197.2800674438477,1331.2600860595703,1227.380084991455,1166.180088043213,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA20:4,TAG,1335.360092163086,1356.9001121520996,1465.6200981140137,6019.400463104248,1496.7801055908203,1384.8001098632812,1259.500087738037,2298.9001808166504,2232.9401626586914,1345.580093383789,1244.1800842285156,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA22:5,TAG,1611.940113067627,1373.2200965881348,1812.5401039123535,2097.8001556396484,1516.440113067627,1556.0201225280762,1479.6200981140137,2153.7801551818848,1670.1201133728027,1436.3801040649414,1558.7800979614258,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:12)|TG(55:5)]_FA22:6,TAG,1601.0200958251953,1570.3801040649414,1652.040111541748,1931.3601379394531,1497.3001136779785,1530.9601097106934,1626.9001121520996,1865.8201293945312,1558.6601181030273,1620.9201049804688,1503.2200965881348,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA14:0,TAG,996.5800628662109,949.9800682067871,955.0400619506836,1316.0600967407227,1012.8000755310059,974.140079498291,947.8000679016113,948.4200630187988,952.920051574707,973.9600677490234,959.5400619506836,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA16:0,TAG,994.3600769042969,1007.4600677490234,1794.720115661621,5557.940399169922,977.6400680541992,1198.400089263916,1114.8000831604004,1482.5200996398926,2032.300163269043,979.0200653076172,1031.9800643920898,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA16:1,TAG,1042.1200675964355,1037.8600807189941,1160.4800758361816,1491.1001014709473,1116.4800872802734,1038.4600715637207,1038.5200729370117,1106.2400856018066,1110.780071258545,1048.6800689697266,1036.3400650024414,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA18:0,TAG,1114.5800743103027,989.2000732421875,1122.300064086914,1112.980079650879,988.8200798034668,1266.2400817871094,1093.7400703430176,1089.6200714111328,1159.020092010498,1100.1400604248047,975.6200675964355,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA18:1,TAG,1067.6400604248047,1037.3400802612305,1030.0600662231445,1179.5600891113281,1029.900074005127,1116.2600746154785,1054.1600608825684,1364.360107421875,1574.760124206543,1112.380084991455,1063.6400756835938,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA18:2,TAG,1271.8800926208496,1253.4800910949707,2004.660140991211,9201.120792388916,1269.1200942993164,1230.8600807189941,1205.9800872802734,2503.920177459717,2133.520149230957,1154.9600715637207,1188.6400871276855,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA18:3,TAG,1220.8000793457031,1200.5600814819336,1577.0801086425781,4120.960308074951,1222.2600936889648,1204.5000839233398,1166.9000816345215,1296.9000930786133,1578.0001029968262,1332.3801002502441,1166.8200874328613,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA20:4,TAG,1247.520092010498,1361.8000984191895,1410.3600997924805,2386.5201835632324,1307.8600883483887,1244.6400833129883,1249.900089263916,1418.6601181030273,1429.6401023864746,1268.4400825500488,1283.1200981140137,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA22:5,TAG,1493.840103149414,1572.8401145935059,1853.5401458740234,2404.9801750183105,1573.4801063537598,1429.4400901794434,1383.64009475708,2693.600200653076,2024.9201583862305,1459.8000946044922,1586.6401138305664,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:13)|TG(55:6)]_FA22:6,TAG,1504.2401084899902,1576.1801071166992,2498.62020111084,3561.2802352905273,1655.2801208496094,1587.14009475708,1534.5801086425781,3054.2802391052246,2130.6401405334473,1517.2801055908203,1527.5801124572754,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA14:0,TAG,1017.1400680541992,949.8000679016113,1244.7400817871094,1021.1400718688965,959.8200645446777,954.1200714111328,948.0200691223145,949.3000602722168,959.6800651550293,974.5600738525391,993.5400695800781,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA16:0,TAG,953.0000648498535,951.6800689697266,36790.042583465576,15148.821022033691,1061.7600708007812,954.6600646972656,996.3400688171387,18567.56131362915,28883.581981658936,1019.8800659179688,1102.080062866211,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA16:1,TAG,1102.1200790405273,1037.9400749206543,6536.700382232666,4084.320343017578,1049.6200714111328,1038.000072479248,1038.8400688171387,3912.3002700805664,5807.560348510742,1115.0000686645508,1037.2000732421875,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA18:0,TAG,1049.5400695800781,1104.900074005127,2324.6401596069336,3410.7802200317383,965.7000732421875,989.1600723266602,1039.1400718688965,1740.9401092529297,2975.2002296447754,959.9800720214844,982.5800704956055,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA18:1,TAG,1035.5800666809082,1037.5000686645508,11745.920810699463,5916.800407409668,1202.8600807189941,1059.1600723266602,1043.0200576782227,6934.240421295166,7354.640754699707,1032.8400650024414,1036.7800636291504,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA18:2,TAG,1136.0600852966309,1253.0400886535645,65432.90425872803,24079.021419525146,1128.4800834655762,1442.6601066589355,1125.4800834655762,28479.82208633423,45702.64335632324,1353.720100402832,1230.4200897216797,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA18:3,TAG,1204.2200775146484,1318.8600997924805,8135.140552520752,3777.400203704834,1296.6800994873047,1218.8200721740723,1316.120101928711,2517.6601753234863,4453.000339508057,1308.7200889587402,1166.180088043213,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA20:4,TAG,1294.2400970458984,1427.0200996398926,8974.380653381348,15064.040927886963,1335.6800956726074,1244.8200950622559,1249.200096130371,13260.320976257324,15540.661163330078,1303.9600982666016,1351.1200904846191,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA22:5,TAG,2105.4801445007324,1497.4601135253906,33018.84236526489,28959.18168258667,2167.0001525878906,1710.6201171875,1592.8000984191895,27593.72200012207,35164.64186477661,1482.3601150512695,1963.8801536560059,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:6)]_FA22:6,TAG,1558.120101928711,1628.4401054382324,11019.08076095581,13739.241046905518,1974.6801452636719,1542.2601051330566,1610.5801277160645,10488.600639343262,10255.7806930542,1709.5401229858398,1626.8601150512695,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA14:0,TAG,1021.2400779724121,1015.2800674438477,1089.820068359375,1044.1200790405273,960.5600738525391,954.240062713623,1011.4200706481934,1215.7200736999512,1024.000072479248,954.680061340332,973.7600784301758,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA16:0,TAG,1076.6200790405273,1323.8000984191895,18131.30138015747,20857.521480560303,1209.080093383789,1015.320068359375,1330.8600845336914,13335.06111907959,17107.281227111816,1397.9801063537598,1002.6000633239746,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA16:1,TAG,1041.8200759887695,1042.900074005127,3040.0602378845215,3058.4001960754395,1076.7600784301758,1038.780071258545,1043.9800758361816,2476.4801483154297,3647.1602478027344,1033.320068359375,1099.180088043213,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA18:0,TAG,989.2600746154785,1011.4800796508789,1647.9401245117188,2358.1201820373535,1140.580078125,957.9000663757324,1026.3200721740723,1318.8000984191895,2342.820167541504,1005.5400772094727,1062.3800735473633,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA18:1,TAG,1035.0200729370117,1048.980068206787,8298.38053894043,5330.620361328125,1084.760082244873,1035.2800674438477,1042.8000679016113,6239.820407867432,5887.1204261779785,1165.360092163086,1042.1400756835938,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA18:2,TAG,1146.8400764465332,1250.4000816345215,23801.801517486572,24419.921955108643,1168.7800827026367,1119.7600746154785,1297.04008102417,16850.861057281494,24721.121841430664,1274.7200775146484,1120.3200798034668,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA18:3,TAG,1186.1400871276855,1163.9000816345215,8444.8805809021,4573.48034286499,1160.7800788879395,1330.8600845336914,1233.0400886535645,3253.580207824707,8507.140625,1479.8600997924805,1166.7200889587402,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA20:4,TAG,1325.720085144043,1349.7001037597656,11232.560752868652,23283.941791534424,1294.0800895690918,1278.260097503662,1343.0800971984863,15343.701000213623,24227.961708068848,1320.1600914001465,1338.9801025390625,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA22:5,TAG,1392.5000953674316,1532.9801177978516,43231.8430557251,44229.443298339844,1556.1801071166992,1421.3801002502441,1432.1001014709473,32753.22191619873,41671.7028465271,1479.300090789795,1525.020118713379,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:7)|TG(55:0)]_FA22:6,TAG,1774.6201248168945,1577.220115661621,133064.69036102295,216156.19577026367,1759.3201370239258,1571.1001091003418,1691.8401222229004,109141.48782348633,197587.11544418335,1614.7401161193848,1709.2201194763184,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA14:0,TAG,1023.2000770568848,1022.3200798034668,1015.4000587463379,969.5800743103027,960.3000755310059,953.8800621032715,958.7800712585449,998.4200668334961,1299.5600814819336,954.5600624084473,950.4800643920898,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA16:0,TAG,1034.9600715637207,1053.5400772094727,10865.48084640503,12277.000965118408,1573.260097503662,955.2200622558594,1128.460075378418,5906.680477142334,11241.100875854492,1121.7600784301758,990.2600631713867,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA16:1,TAG,1318.480094909668,1176.3000946044922,3124.1602172851562,3530.060256958008,1337.0200958251953,1038.700065612793,1039.220069885254,2015.0001525878906,4681.360412597656,1170.9200897216797,1110.54008102417,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA18:0,TAG,1013.5400848388672,1160.4800910949707,1399.8201026916504,3619.560234069824,1245.1000938415527,958.1200637817383,958.5400581359863,1073.8400802612305,1026.160068511963,1241.220085144043,957.2400665283203,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA18:1,TAG,1082.6200675964355,1037.460060119629,2450.600196838379,2945.0202293395996,1311.2600860595703,1088.1000709533691,1076.6600723266602,1670.080135345459,3468.4602546691895,1159.2800827026367,1124.0000801086426,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA18:2,TAG,1147.7200736999512,1151.1800727844238,16548.22124862671,25190.841819763184,1291.7400817871094,1305.620101928711,1228.4600868225098,12269.56095123291,25720.14176940918,1124.5600814819336,1248.4400939941406,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA18:3,TAG,1163.7600860595703,1187.7000846862793,3981.900287628174,6189.800548553467,1161.54008102417,1164.4000968933105,1172.2600898742676,1896.68013381958,3216.1801834106445,1159.8000793457031,1247.9600868225098,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA20:4,TAG,1266.7201042175293,1310.5200881958008,6068.5203857421875,11242.68078994751,1329.720085144043,1317.1000938415527,1308.7000885009766,6544.720546722412,11372.740867614746,1464.0401039123535,1244.200096130371,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA22:5,TAG,1432.0800971984863,1686.3401222229004,8091.040561676025,7041.540420532227,1391.180103302002,1378.760097503662,1636.6401176452637,5266.460369110107,7216.660415649414,1600.500114440918,1398.9200973510742,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:8)|TG(55:1)]_FA22:6,TAG,1850.5001335144043,1555.420108795166,113437.58730316162,203687.29341888428,1508.4001121520996,1668.5001182556152,1606.0201301574707,91263.06567382812,168591.35264968872,1877.3601379394531,1924.4001388549805,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA14:0,TAG,1001.9200706481934,1030.0400772094727,1086.2000732421875,955.1800651550293,1090.8200912475586,954.0600700378418,965.900074005127,1033.3800659179688,1491.9401168823242,1032.9600830078125,950.9200553894043,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA16:0,TAG,1079.7600631713867,1087.3000755310059,5896.420413970947,3187.400177001953,1053.1400718688965,999.1200675964355,1002.1000709533691,2917.7001342773438,3263.700263977051,1152.9200973510742,951.9800605773926,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA16:1,TAG,1112.8200798034668,1080.020076751709,2722.480209350586,2942.1402130126953,1214.4000930786133,1038.7000770568848,1119.1400680541992,1916.740135192871,3799.8802642822266,1059.2400817871094,1036.7800788879395,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA18:0,TAG,986.9200706481934,1025.3000717163086,1522.0400924682617,7571.620460510254,1360.3201141357422,1010.3200759887695,1345.4000930786133,1094.660083770752,1883.960117340088,1024.6800689697266,957.9600639343262,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA18:1,TAG,1632.8600883483887,1328.000087738037,1916.0601539611816,5732.880390167236,1297.0600967407227,1224.5000839233398,1460.1601028442383,2375.14017868042,2451.220188140869,1204.2600936889648,1995.920150756836,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA18:2,TAG,1215.7200965881348,1131.5400695800781,3876.7802963256836,12708.440769195557,1152.1200790405273,1165.780071258545,1139.160083770752,3045.5402297973633,7949.3204917907715,1322.2201042175293,1173.580078125,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA18:3,TAG,1163.8400802612305,1164.4600791931152,1891.8801536560059,4496.580226898193,1237.6200866699219,1164.1200904846191,1212.0600929260254,1508.8201065063477,3251.020217895508,1227.8800964355469,1165.8000869750977,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA20:4,TAG,1273.56010055542,1388.660099029541,1825.380126953125,3984.5202827453613,1312.160083770752,1303.760097503662,1249.1200942993164,3030.560218811035,4043.440269470215,1343.760108947754,1265.1000938415527,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA22:5,TAG,1396.5600929260254,1408.340103149414,1939.9201278686523,2256.000160217285,1441.9801063537598,1481.9001083374023,1405.7200927734375,1829.060131072998,2305.7401428222656,1463.200096130371,1409.980094909668,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(56:9)|TG(55:2)]_FA22:6,TAG,1550.9801025390625,1506.520107269287,13120.100955963135,28891.821941375732,1496.6401100158691,1503.5200958251953,1500.2001152038574,9706.500701904297,24549.30149459839,1632.6601104736328,1568.6401138305664,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA14:0,TAG,1085.9000778198242,949.1600532531738,983.5200653076172,984.8400764465332,960.3800621032715,953.8600692749023,948.1800727844238,971.0600624084473,952.3600654602051,975.7200584411621,950.940071105957,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA16:0,TAG,994.020076751709,1191.0400848388672,21088.44150161743,7573.320552825928,1262.6200942993164,955.0400695800781,1056.7600708007812,9790.160892486572,15309.281021118164,1602.6001014709473,1016.3200759887695,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA16:1,TAG,1041.7800788879395,1038.680076599121,1700.0001258850098,1068.6600761413574,1282.240077972412,1170.2600860595703,1089.160083770752,1078.700065612793,1071.0200653076172,1194.1800918579102,1036.4800720214844,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA18:0,TAG,982.2200813293457,1613.2001304626465,11217.980884552002,2805.020179748535,2250.700164794922,1001.8000717163086,1088.180076599121,3373.480197906494,5991.300392150879,2098.1801567077637,973.200065612793,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA18:1,TAG,1371.7200965881348,1247.0800895690918,14220.82071685791,4129.000297546387,1355.400089263916,1475.5601119995117,1950.1601219177246,8500.920715332031,6706.940425872803,1680.0401306152344,1560.6800994873047,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA18:2,TAG,1371.7800941467285,1218.420078277588,4643.460224151611,5779.400459289551,1453.0601234436035,1141.7400741577148,1154.9200820922852,3654.540237426758,3629.660259246826,1233.7600898742676,1485.460090637207,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA18:3,TAG,1163.3800888061523,1163.9200859069824,1293.3001022338867,1878.8001518249512,1161.4400787353516,1163.7200813293457,1180.0400848388672,1202.940086364746,1236.0000762939453,1159.8800811767578,1166.9800872802734,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA20:4,TAG,1247.920093536377,1259.8800926208496,1772.980125427246,1350.4600944519043,1291.6000900268555,1290.9600982666016,1249.1000900268555,1462.5801124572754,1333.8200988769531,1316.8000946044922,1244.2800903320312,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA22:5,TAG,1394.9001159667969,1375.6200904846191,1537.5401039123535,1486.3401069641113,1374.2601051330566,1373.800090789795,1388.0000915527344,1428.1800956726074,1861.1201438903809,1496.0001029968262,1371.3001022338867,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:10)|TG(56:3)]_FA22:6,TAG,1590.3200988769531,1503.9200897216797,1738.8801155090332,1763.6001358032227,1568.4601135253906,1604.7601051330566,1545.1001052856445,1912.2001419067383,1529.0401077270508,1545.840103149414,1500.7601127624512,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
[TG(57:11)|TG(56:4)]_FA14:0,TAG,1010.9800643920898,949.460075378418,948.9200668334961,1025.5800819396973,960.0400695800781,954.6200675964355,948.1200637817383,984.1000671386719,974.180061340332,955.3600578308105,970.7200660705566,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
