Lipid,Class,BlankBrain_NA_x,C-1BrainF_x,C-2BrainF_x,C-3BrainF_x,C-4BrainM_x,C-5BrainM_x,C-6BrainM_x,E-1BrainF_x,E-2BrainF_x,E-3BrainF_x,E-4BrainM_x,E-5BrainM_x,E-6BrainM_x,BlankBrain_NA_y,C-1BrainF_y,C-2BrainF_y,C-3BrainF_y,C-4BrainM_y,C-5BrainM_y,C-6BrainM_y,E-1BrainF_y,E-2BrainF_y,E-3BrainF_y,E-4BrainM_y,E-5BrainM_y,E-6BrainM_y,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
[TG(60:12)|TG(59:5)]_FA22:5,TAG,1396.1600952148438,1568.8201217651367,1374.0600929260254,1402.7800903320312,1374.120101928711,1366.3801078796387,1391.2800941467285,1449.9601020812988,1413.8601036071777,1372.4200897216797,1444.2801132202148,1636.200122833252,1382.8201026916504,1396.1600952148438,1568.8201217651367,1374.0600929260254,1402.7800903320312,1374.120101928711,1366.3801078796387,1391.2800941467285,1449.9601020812988,1413.8601036071777,1372.4200897216797,1444.2801132202148,1636.200122833252,1382.8201026916504,1396.1600952148438,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:12)|TG(59:5)]_FA22:6,TAG,1500.1800994873047,1653.2801208496094,1563.6401023864746,1511.100112915039,1497.920108795166,1514.040111541748,1510.3001022338867,1523.10009765625,1501.100112915039,1585.1601028442383,1503.1401062011719,1541.9201049804688,1498.0401039123535,1500.1800994873047,1653.2801208496094,1563.6401023864746,1511.100112915039,1497.920108795166,1514.040111541748,1510.3001022338867,1523.10009765625,1501.100112915039,1585.1601028442383,1503.1401062011719,1541.9201049804688,1498.0401039123535,1500.1800994873047,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA14:0,TAG,992.500072479248,994.2600631713867,995.7200775146484,998.1600761413574,1030.8200721740723,1028.2000617980957,994.200065612793,1026.3000717163086,989.380069732666,1039.420078277588,990.7600746154785,989.7200660705566,1037.7400665283203,992.500072479248,994.2600631713867,995.7200775146484,998.1600761413574,1030.8200721740723,1028.2000617980957,994.200065612793,1026.3000717163086,989.380069732666,1039.420078277588,990.7600746154785,989.7200660705566,1037.7400665283203,992.500072479248,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA16:0,TAG,993.5800704956055,1052.8400611877441,1038.260066986084,1058.420078277588,1048.660068511963,1050.54008102417,995.9000816345215,1068.820068359375,1055.3200721740723,1102.5000762939453,993.1600608825684,994.7600746154785,995.3000755310059,993.5800704956055,1052.8400611877441,1038.260066986084,1058.420078277588,1048.660068511963,1050.54008102417,995.9000816345215,1068.820068359375,1055.3200721740723,1102.5000762939453,993.1600608825684,994.7600746154785,995.3000755310059,993.5800704956055,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA16:1,TAG,1054.8600769042969,1036.4000778198242,1074.9400749206543,1119.9000930786133,1067.9800720214844,1136.2400703430176,1036.5600624084473,1033.9600677490234,1036.420078277588,1037.0800743103027,1137.7400817871094,1072.5800743103027,1038.9200706481934,1054.8600769042969,1036.4000778198242,1074.9400749206543,1119.9000930786133,1067.9800720214844,1136.2400703430176,1036.5600624084473,1033.9600677490234,1036.420078277588,1037.0800743103027,1137.7400817871094,1072.5800743103027,1038.9200706481934,1054.8600769042969,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA18:0,TAG,1027.1600761413574,998.5600738525391,1000.4600639343262,1066.1000785827637,995.380069732666,994.9600677490234,994.4200668334961,1055.2000770568848,995.8800735473633,995.9600791931152,997.3400650024414,999.6800689697266,1032.6800651550293,1027.1600761413574,998.5600738525391,1000.4600639343262,1066.1000785827637,995.380069732666,994.9600677490234,994.4200668334961,1055.2000770568848,995.8800735473633,995.9600791931152,997.3400650024414,999.6800689697266,1032.6800651550293,1027.1600761413574,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA18:1,TAG,1126.100082397461,1035.920066833496,1036.640079498291,1036.4000701904297,1038.6400680541992,1039.8200645446777,1038.5800743103027,1102.3600845336914,1109.280086517334,1039.840072631836,1037.080078125,1117.7200775146484,1038.54008102417,1126.100082397461,1035.920066833496,1036.640079498291,1036.4000701904297,1038.6400680541992,1039.8200645446777,1038.5800743103027,1102.3600845336914,1109.280086517334,1039.840072631836,1037.080078125,1117.7200775146484,1038.54008102417,1126.100082397461,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA18:2,TAG,1120.760082244873,1182.6200790405273,1120.600082397461,1124.7600784301758,1122.2600860595703,1142.5600814819336,1123.5000839233398,1123.0200805664062,1122.3800773620605,1119.8600807189941,1119.2800788879395,1270.0000801086426,1123.6000785827637,1120.760082244873,1182.6200790405273,1120.600082397461,1124.7600784301758,1122.2600860595703,1142.5600814819336,1123.5000839233398,1123.0200805664062,1122.3800773620605,1119.8600807189941,1119.2800788879395,1270.0000801086426,1123.6000785827637,1120.760082244873,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA18:3,TAG,1166.340087890625,1215.400089263916,1163.0000801086426,1270.2400970458984,1204.7200813293457,1205.1600875854492,1280.160083770752,1205.2200889587402,1206.1600723266602,1176.9000854492188,1243.4400901794434,1166.2600784301758,1163.5600891113281,1166.340087890625,1215.400089263916,1163.0000801086426,1270.2400970458984,1204.7200813293457,1205.1600875854492,1280.160083770752,1205.2200889587402,1206.1600723266602,1176.9000854492188,1243.4400901794434,1166.2600784301758,1163.5600891113281,1166.340087890625,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA20:4,TAG,1355.8000831604004,1257.1600914001465,1262.1200904846191,1301.940097808838,1249.62007522583,1273.3800926208496,1328.1000938415527,1277.640079498291,1381.14009475708,1277.2000923156738,1247.5400848388672,1248.6000938415527,1250.2200965881348,1355.8000831604004,1257.1600914001465,1262.1200904846191,1301.940097808838,1249.62007522583,1273.3800926208496,1328.1000938415527,1277.640079498291,1381.14009475708,1277.2000923156738,1247.5400848388672,1248.6000938415527,1250.2200965881348,1355.8000831604004,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA22:5,TAG,1560.9401168823242,1375.400089263916,1418.6800956726074,1387.580093383789,1472.1801071166992,1448.5801124572754,1445.7601051330566,1420.6201133728027,1390.480094909668,1452.180103302002,1442.0401039123535,1380.3600883483887,1444.4601020812988,1560.9401168823242,1375.400089263916,1418.6800956726074,1387.580093383789,1472.1801071166992,1448.5801124572754,1445.7601051330566,1420.6201133728027,1390.480094909668,1452.180103302002,1442.0401039123535,1380.3600883483887,1444.4601020812988,1560.9401168823242,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:13)|TG(59:6)]_FA22:6,TAG,1500.6400985717773,1616.6201171875,1491.8601036071777,1494.9001121520996,1539.9201049804688,1550.460105895996,1602.9601287841797,1495.280101776123,1500.6001052856445,1496.7001037597656,1503.7200889587402,1559.7601127624512,1534.3001098632812,1500.6400985717773,1616.6201171875,1491.8601036071777,1494.9001121520996,1539.9201049804688,1550.460105895996,1602.9601287841797,1495.280101776123,1500.6001052856445,1496.7001037597656,1503.7200889587402,1559.7601127624512,1534.3001098632812,1500.6400985717773,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA14:0,TAG,992.6200675964355,1009.3600769042969,995.9800720214844,1063.2800827026367,995.2200660705566,992.8600654602051,994.4200706481934,992.9800643920898,989.8800621032715,992.0400695800781,991.1600723266602,989.2200775146484,992.7400665283203,992.6200675964355,1009.3600769042969,995.9800720214844,1063.2800827026367,995.2200660705566,992.8600654602051,994.4200706481934,992.9800643920898,989.8800621032715,992.0400695800781,991.1600723266602,989.2200775146484,992.7400665283203,992.6200675964355,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:0,TAG,1119.7200736999512,1022.3600654602051,1035.3800735473633,1103.220069885254,1027.160068511963,1054.5400772094727,1011.260066986084,1108.1000709533691,993.7400779724121,992.0000686645508,993.2200736999512,1014.000072479248,1015.7600708007812,1119.7200736999512,1022.3600654602051,1035.3800735473633,1103.220069885254,1027.160068511963,1054.5400772094727,1011.260066986084,1108.1000709533691,993.7400779724121,992.0000686645508,993.2200736999512,1014.000072479248,1015.7600708007812,1119.7200736999512,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA16:1,TAG,1071.8600730895996,1036.8200798034668,1103.1800689697266,1122.12007522583,1087.4400749206543,1087.8400802612305,1036.640064239502,1033.8200798034668,1050.1000747680664,1036.8600692749023,1271.1000938415527,1044.2400856018066,1088.5800819396973,1071.8600730895996,1036.8200798034668,1103.1800689697266,1122.12007522583,1087.4400749206543,1087.8400802612305,1036.640064239502,1033.8200798034668,1050.1000747680664,1036.8600692749023,1271.1000938415527,1044.2400856018066,1088.5800819396973,1071.8600730895996,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:0,TAG,1026.5200691223145,998.880069732666,1071.6400756835938,1019.2600746154785,1082.9400787353516,995.1000671386719,994.4200630187988,995.4600639343262,996.6000671386719,1060.5400733947754,1089.4600868225098,1033.2000694274902,1023.4200706481934,1026.5200691223145,998.880069732666,1071.6400756835938,1019.2600746154785,1082.9400787353516,995.1000671386719,994.4200630187988,995.4600639343262,996.6000671386719,1060.5400733947754,1089.4600868225098,1033.2000694274902,1023.4200706481934,1026.5200691223145,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:1,TAG,1037.04008102417,1249.6200828552246,1121.4000816345215,1094.2600746154785,1091.200080871582,1039.2800788879395,1095.000072479248,1097.4600830078125,1040.4400672912598,1039.62007522583,1037.780071258545,1056.0200691223145,1038.8200798034668,1037.04008102417,1249.6200828552246,1121.4000816345215,1094.2600746154785,1091.200080871582,1039.2800788879395,1095.000072479248,1097.4600830078125,1040.4400672912598,1039.62007522583,1037.780071258545,1056.0200691223145,1038.8200798034668,1037.04008102417,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:2,TAG,1120.1600723266602,1120.1600723266602,1120.5600929260254,1184.280086517334,1122.3000869750977,1122.2400856018066,1175.420078277588,1123.240077972412,1122.5600776672363,1120.1400756835938,1126.5600776672363,1221.100082397461,1122.720085144043,1120.1600723266602,1120.1600723266602,1120.5600929260254,1184.280086517334,1122.3000869750977,1122.2400856018066,1175.420078277588,1123.240077972412,1122.5600776672363,1120.1400756835938,1126.5600776672363,1221.100082397461,1122.720085144043,1120.1600723266602,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA18:3,TAG,1166.9000854492188,1161.5600814819336,1162.2600860595703,1163.840087890625,1162.900089263916,1163.420093536377,1159.460075378418,1162.880084991455,1165.0400848388672,1170.0800819396973,1174.9400939941406,1167.080078125,1163.720085144043,1166.9000854492188,1161.5600814819336,1162.2600860595703,1163.840087890625,1162.900089263916,1163.420093536377,1159.460075378418,1162.880084991455,1165.0400848388672,1170.0800819396973,1174.9400939941406,1167.080078125,1163.720085144043,1166.9000854492188,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,1479.760097503662,1570.6201362609863,1488.3201065063477,1621.5601119995117,1486.900104522705,1424.9801063537598,1247.6600914001465,1458.980110168457,1279.600082397461,1335.9000854492188,1336.1200866699219,1467.2800979614258,1306.4800910949707,1479.760097503662,1570.6201362609863,1488.3201065063477,1621.5601119995117,1486.900104522705,1424.9801063537598,1247.6600914001465,1458.980110168457,1279.600082397461,1335.9000854492188,1336.1200866699219,1467.2800979614258,1306.4800910949707,1479.760097503662,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:5,TAG,1381.900089263916,1419.2801094055176,1373.1200942993164,1386.2201042175293,1373.6001014709473,1419.6000938415527,1614.4401092529297,1523.3201065063477,1489.7201118469238,1445.5600929260254,1465.9401016235352,1378.4200973510742,1517.8401107788086,1381.900089263916,1419.2801094055176,1373.1200942993164,1386.2201042175293,1373.6001014709473,1419.6000938415527,1614.4401092529297,1523.3201065063477,1489.7201118469238,1445.5600929260254,1465.9401016235352,1378.4200973510742,1517.8401107788086,1381.900089263916,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,TAG,1500.6001052856445,1499.6001014709473,1491.6001052856445,1551.9201126098633,1497.9600982666016,1551.8200988769531,1495.2801132202148,1495.4201049804688,1523.7201042175293,1497.420108795166,1572.7401008605957,1546.1801071166992,1524.5801048278809,1500.6001052856445,1499.6001014709473,1491.6001052856445,1551.9201126098633,1497.9600982666016,1551.8200988769531,1495.2801132202148,1495.4201049804688,1523.7201042175293,1497.420108795166,1572.7401008605957,1546.1801071166992,1524.5801048278809,1500.6001052856445,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA14:0,TAG,992.2400665283203,995.400074005127,996.1800727844238,1180.8200874328613,995.5800704956055,993.3800659179688,994.6000709533691,993.0400695800781,989.9400749206543,991.4000663757324,991.4200744628906,989.7800712585449,992.380054473877,992.2400665283203,995.400074005127,996.1800727844238,1180.8200874328613,995.5800704956055,993.3800659179688,994.6000709533691,993.0400695800781,989.9400749206543,991.4000663757324,991.4200744628906,989.7800712585449,992.380054473877,992.2400665283203,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,993.1600685119629,991.8600654602051,992.2000617980957,994.5400733947754,994.7000694274902,997.3000755310059,1081.2400856018066,1006.5400619506836,1099.1000785827637,992.3400726318359,1064.900074005127,995.2000617980957,994.8400688171387,993.1600685119629,991.8600654602051,992.2000617980957,994.5400733947754,994.7000694274902,997.3000755310059,1081.2400856018066,1006.5400619506836,1099.1000785827637,992.3400726318359,1064.900074005127,995.2000617980957,994.8400688171387,993.1600685119629,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:1,TAG,1093.7800750732422,1072.5400772094727,1148.3200988769531,1248.5000801086426,1243.760082244873,1184.8600845336914,1037.3600692749023,1165.660068511963,1259.480079650879,1105.8200874328613,1079.4600791931152,1114.240077972412,1039.7600784301758,1093.7800750732422,1072.5400772094727,1148.3200988769531,1248.5000801086426,1243.760082244873,1184.8600845336914,1037.3600692749023,1165.660068511963,1259.480079650879,1105.8200874328613,1079.4600791931152,1114.240077972412,1039.7600784301758,1093.7800750732422,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:0,TAG,1039.920078277588,1012.6200752258301,998.4800682067871,997.2200660705566,995.5600738525391,995.1800651550293,1002.3400764465332,1000.3200721740723,996.0400772094727,996.2200698852539,997.9600715637207,1071.3000755310059,1072.060073852539,1039.920078277588,1012.6200752258301,998.4800682067871,997.2200660705566,995.5600738525391,995.1800651550293,1002.3400764465332,1000.3200721740723,996.0400772094727,996.2200698852539,997.9600715637207,1071.3000755310059,1072.060073852539,1039.920078277588,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:1,TAG,1087.9000816345215,1214.8000793457031,1066.0000762939453,1182.700080871582,1209.5000762939453,1066.680088043213,1141.9600715637207,1103.1400871276855,1176.5600852966309,1155.62007522583,1037.0800704956055,1059.4000778198242,1061.4200744628906,1087.9000816345215,1214.8000793457031,1066.0000762939453,1182.700080871582,1209.5000762939453,1066.680088043213,1141.9600715637207,1103.1400871276855,1176.5600852966309,1155.62007522583,1037.0800704956055,1059.4000778198242,1061.4200744628906,1087.9000816345215,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,1119.7400817871094,1119.6600799560547,1121.4000816345215,1213.5400848388672,1122.780086517334,1145.7200736999512,1124.3000755310059,1123.3400840759277,1122.7000846862793,1120.0400772094727,1184.1000900268555,1125.7200813293457,1123.5400772094727,1119.7400817871094,1119.6600799560547,1121.4000816345215,1213.5400848388672,1122.780086517334,1145.7200736999512,1124.3000755310059,1123.3400840759277,1122.7000846862793,1120.0400772094727,1184.1000900268555,1125.7200813293457,1123.5400772094727,1119.7400817871094,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:3,TAG,1166.3000831604004,1161.3200950622559,1166.1000785827637,1163.6000785827637,1163.5600929260254,1240.8600845336914,1179.7000732421875,1188.940086364746,1165.2000846862793,1164.2800827026367,1165.2600936889648,1166.4200744628906,1164.0600852966309,1166.3000831604004,1161.3200950622559,1166.1000785827637,1163.6000785827637,1163.5600929260254,1240.8600845336914,1179.7000732421875,1188.940086364746,1165.2000846862793,1164.2800827026367,1165.2600936889648,1166.4200744628906,1164.0600852966309,1166.3000831604004,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
[TG(60:15)|TG(59:8)|TG(58:1)]_FA20:4,TAG,1281.3600845336914,1440.540096282959,1419.1800956726074,1602.7601127624512,1291.7401008605957,1417.2800979614258,1247.6800842285156,1417.7201080322266,1313.4400939941406,1479.4001083374023,1357.6600952148438,1299.4800987243652,1259.020092010498,1281.3600845336914,1440.540096282959,1419.1800956726074,1602.7601127624512,1291.7401008605957,1417.2800979614258,1247.6800842285156,1417.7201080322266,1313.4400939941406,1479.4001083374023,1357.6600952148438,1299.4800987243652,1259.020092010498,1281.3600845336914,Type: Brain,Type: Brain,Type: Brain vs Type: Brain,13,13,BlankBrain_NA
