Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankRetina_NA,C-1RetinaF,C-2RetinaF,C-3RetinaF,C-4RetinaM,C-5RetinaM,C-6RetinaM,E-1RetinaF,E-2RetinaF,E-3RetinaF,E-4RetinaM,E-5RetinaM,E-6RetinaM,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
[TG(40:1)]_FA16:1 | DG(42:8)|DG(41:1)_C16:1,TAG | DAG,2166.520149230957,2474.780170440674,2095.400146484375,2019.4401397705078,2461.840187072754,2075.440143585205,1996.0801467895508,2048.120147705078,2101.0201530456543,2171.3401489257812,1972.6801376342773,1920.420124053955,2153.7801513671875,2181.7801475524902,1982.8601303100586,2088.0001373291016,2091.2001419067383,2028.3801383972168,2231.2001571655273,2549.860176086426,2337.0201568603516,2230.320156097412,2028.0201377868652,2097.8601455688477,2001.540138244629,2422.660171508789,2166.520149230957,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:1)]_FA16:1 | DG(42:8)|DG(41:1)_C16:1_2,TAG | DAG,1263.160083770752,1108.2400703430176,1054.420066833496,1127.080078125,1167.3600807189941,1251.04008102417,1247.2600898742676,1289.3200874328613,1387.0000953674316,1192.4200706481934,1205.0600891113281,1130.7800827026367,1323.8201026916504,1133.1200942993164,1381.940097808838,1081.8000793457031,1036.920078277588,1234.9200820922852,1037.6600799560547,1178.2400856018066,1486.5801124572754,1419.7200889587402,1293.1000938415527,1192.6200828552246,1130.3200798034668,1384.2800979614258,1263.160083770752,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:1)]_FA18:0 | DG(42:8)|DG(41:1)_C18:0,TAG | DAG,2132.2001571655273,2177.980182647705,1984.740146636963,1898.1601486206055,1861.3401374816895,2184.5801696777344,1965.1001586914062,1891.3201293945312,2024.5201301574707,2327.0401611328125,1867.6601257324219,1958.8401374816895,1925.0001373291016,2182.2201499938965,1885.64013671875,2734.880199432373,2184.180160522461,1818.840129852295,1857.5001411437988,2225.120174407959,1878.9201545715332,1916.6601524353027,2062.3601455688477,1989.2401504516602,1994.8001441955566,2754.5801887512207,2132.2001571655273,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:1)]_FA18:0 | DG(42:8)|DG(41:1)_C18:0_2,TAG | DAG,1098.5000686645508,1852.7601356506348,2034.3801536560059,2155.4001693725586,2143.6001625061035,1419.4601020812988,2304.820137023926,2566.540225982666,1167.5800819396973,994.9600791931152,1629.2201080322266,1401.020092010498,1728.200122833252,1182.600082397461,2908.680187225342,2051.4601516723633,1256.1600914001465,1164.3000869750977,3448.4402809143066,2176.420154571533,2429.960189819336,2859.5602531433105,2497.4401512145996,1924.4401397705078,2258.8001823425293,1534.460105895996,1098.5000686645508,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:1)]_FA18:1 | DG(42:8)|DG(41:1)_C18:1,TAG | DAG,3265.0602226257324,2863.760223388672,2898.2402114868164,3655.980255126953,4019.760284423828,4096.940277099609,3197.860248565674,3365.640224456787,3465.080253601074,4288.500324249268,3298.620216369629,4096.320293426514,3315.460235595703,3894.1402854919434,2753.8401641845703,3349.640224456787,3699.620258331299,3269.5802574157715,3934.1002883911133,3164.2802124023438,4331.580299377441,4085.1402854919434,2932.9802169799805,2635.2001762390137,3667.420253753662,3552.620246887207,3265.0602226257324,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:1)]_FA18:1 | DG(42:8)|DG(41:1)_C18:1_2,TAG | DAG,2611.5402069091797,2227.760139465332,1327.2801055908203,2128.160140991211,1688.3601112365723,1332.440086364746,1390.2800941467285,1942.8601379394531,2667.6201934814453,1908.020118713379,1619.5000953674316,2052.6601486206055,1322.9801063537598,2697.280200958252,1846.8401260375977,2303.7001762390137,1681.1001167297363,2475.780185699463,2345.7201614379883,1679.5001182556152,2315.18017578125,2433.0401878356934,3238.8602561950684,1382.9601097106934,1318.9000930786133,1282.480094909668,2611.5402069091797,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA14:0,TAG,1353.8400993347168,1407.1600875854492,1094.0200729370117,1059.0400733947754,1060.2400817871094,1035.820068359375,1309.0000953674316,1016.6200561523438,1177.080078125,1156.0600700378418,1022.8600730895996,949.5000648498535,1061.020076751709,1087.1600761413574,996.1400756835938,1088.9200744628906,959.4400749206543,1169.9400939941406,1180.9000816345215,1052.400074005127,1066.0800743103027,1006.2000617980957,1146.2200736999512,993.9400749206543,1203.7200813293457,1019.7200775146484,1353.8400993347168,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA16:0 | DG(42:9)|DG(41:2)_C16:0,TAG | DAG,2373.7401580810547,2194.2601623535156,2104.360149383545,1893.9401359558105,2742.040184020996,2270.1401748657227,2066.1801414489746,2713.0201873779297,1889.940128326416,2553.6801719665527,1901.740146636963,2125.6601638793945,2442.3401947021484,2280.880168914795,1995.8601303100586,3019.560214996338,1958.120132446289,1803.4801483154297,2054.5201416015625,3052.8601875305176,2099.300148010254,1840.4201354980469,1736.3201179504395,1993.4201354980469,2222.1801567077637,2858.320209503174,2373.7401580810547,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA16:0 | DG(42:9)|DG(41:2)_C16:0_2,TAG | DAG,1076.1200828552246,1030.7800674438477,998.9000701904297,1175.6600761413574,1018.0000762939453,1396.4200973510742,1091.6600875854492,977.7600708007812,1038.3000679016113,1280.500087738037,1179.7600898742676,1170.560073852539,1063.160068511963,1174.2000885009766,1245.920078277588,1250.9000778198242,1156.8000831604004,1325.1801109313965,1292.6600952148438,1323.2400932312012,1133.8400802612305,1480.7801132202148,1387.8800964355469,1115.200080871582,1150.4000778198242,1168.3600807189941,1076.1200828552246,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA16:1 | DG(42:9)|DG(41:2)_C16:1,TAG | DAG,2232.9801750183105,2333.820152282715,2091.180145263672,2091.4001426696777,2255.180160522461,1987.260139465332,2094.0201530456543,2015.060131072998,2112.620143890381,2564.24019241333,2153.2001571655273,2058.5401496887207,2302.6201667785645,2209.7401390075684,2100.800132751465,2005.5601348876953,2118.5401458740234,1952.9601364135742,1951.6801300048828,2300.760150909424,2082.540138244629,2287.860153198242,2377.8201637268066,2107.2401542663574,1999.060146331787,2161.2801475524902,2232.9801750183105,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA16:1 | DG(42:9)|DG(41:2)_C16:1_2,TAG | DAG,1123.7800788879395,1137.4800758361816,1286.2200813293457,1146.2600784301758,1315.6400985717773,1120.4000778198242,1301.6800918579102,1154.7800750732422,1092.6400680541992,1184.8000831604004,1146.200080871582,1144.8000793457031,1271.400089263916,1160.940071105957,1201.1600875854492,1198.2400817871094,1037.6200637817383,1329.3800926208496,1307.4600944519043,1122.2000846862793,1094.980068206787,1137.3200798034668,1253.6800842285156,1321.1200981140137,1091.2600746154785,1212.7400817871094,1123.7800788879395,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA18:0 | DG(42:9)|DG(41:2)_C18:0,TAG | DAG,2263.420150756836,1961.1401481628418,1826.0401229858398,1791.480136871338,1699.7801208496094,2178.860153198242,1921.0401344299316,1804.9801330566406,1974.4601402282715,1759.6801109313965,1814.3201179504395,1810.1601181030273,1846.980136871338,1810.4801139831543,1866.7201309204102,2229.6401596069336,1751.920124053955,1837.4001197814941,1726.6001243591309,1910.580135345459,1751.0601272583008,1886.9001388549805,1792.4001350402832,1866.5401420593262,2018.4001426696777,2486.6801681518555,2263.420150756836,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA18:0 | DG(42:9)|DG(41:2)_C18:0_2,TAG | DAG,1036.3000755310059,1413.7601127624512,1604.720127105713,1988.3801536560059,1528.8801231384277,1309.1200904846191,1592.1401062011719,1828.5601425170898,997.8800735473633,1073.5600776672363,1193.6800994873047,1257.7000846862793,2361.9201850891113,966.7400741577148,1030.3200645446777,1584.420108795166,1163.2000885009766,1245.9200897216797,1647.9201126098633,1325.2801055908203,1717.7001304626465,1666.0401000976562,1685.8201522827148,1405.7800941467285,1556.2801094055176,1047.0800743103027,1036.3000755310059,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA18:1 | DG(42:9)|DG(41:2)_C18:1,TAG | DAG,2401.08016204834,2504.8001556396484,2356.7601585388184,2576.7601776123047,2214.2201614379883,2739.960193634033,2644.7001762390137,2516.900173187256,2186.1801528930664,2691.9401931762695,2646.940174102783,2422.020164489746,2329.1201667785645,2494.6201820373535,2658.9402046203613,2400.240177154541,2742.540199279785,2228.0201683044434,2219.0801582336426,2586.7001724243164,2761.7601890563965,2354.9001655578613,2204.740177154541,2104.0201568603516,2900.3601837158203,2701.260181427002,2401.08016204834,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA18:1 | DG(42:9)|DG(41:2)_C18:1_2,TAG | DAG,1748.4401245117188,1512.9201011657715,1206.660083770752,1773.3601303100586,1885.6001434326172,1149.980079650879,1549.2401161193848,2093.0201530456543,1321.2000923156738,1363.520092010498,1315.500099182129,1377.9001007080078,1152.1600723266602,1560.1201210021973,2286.9201698303223,2082.9201431274414,1267.960075378418,1871.7201461791992,1390.4000968933105,1761.320125579834,1502.9800987243652,1786.3201332092285,2391.4801597595215,1424.2201042175293,1477.100112915039,1255.960075378418,1748.4401245117188,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA18:2 | DG(42:9)|DG(41:2)_C18:2,TAG | DAG,2534.880172729492,2481.3601608276367,2462.1401748657227,2672.1001739501953,2400.2401695251465,2334.500160217285,2387.9401779174805,2346.5001640319824,2603.5201835632324,2544.0601768493652,2323.700164794922,2540.9601860046387,2679.3801918029785,2728.840187072754,2499.480152130127,2630.460178375244,2478.8801803588867,2442.740161895752,2326.620162963867,2371.1001739501953,2713.6002044677734,2294.1801528930664,2444.560173034668,2273.760139465332,2242.3401489257812,2451.9601516723633,2534.880172729492,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(40:2)]_FA18:2 | DG(42:9)|DG(41:2)_C18:2_2,TAG | DAG,1357.1600952148438,1507.620101928711,1237.9200973510742,1776.7401084899902,1364.460090637207,1343.000099182129,1205.1600875854492,1132.3800926208496,1208.2400817871094,1481.64009475708,1348.7400970458984,1293.9600982666016,1260.2000885009766,1550.440097808838,1774.4201278686523,1400.7000999450684,1349.8801078796387,1826.000129699707,1721.0401344299316,1425.880111694336,1982.6601181030273,1556.8001136779785,1696.8001098632812,1808.5001106262207,1605.1001281738281,1815.9201049804688,1357.1600952148438,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:0)]_FA14:0,TAG,1129.3400764465332,1096.6000862121582,1208.0400772094727,1317.920108795166,1044.4400825500488,1282.980094909668,986.5200691223145,1021.8000679016113,1053.4800643920898,1005.5600700378418,993.0600662231445,1029.0800819396973,1209.660083770752,1318.0200958251953,1008.3800621032715,1253.6400985717773,1227.9800872802734,1068.3400650024414,1008.7400741577148,958.7800788879395,1072.9200859069824,1063.7600631713867,1294.380084991455,982.6200675964355,1101.0000801086426,1221.4800872802734,1129.3400764465332,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0,TAG | DAG,3355.740222930908,2582.5601844787598,2387.58016204834,3157.3602333068848,2871.5402069091797,2182.880157470703,3437.3002319335938,2916.380229949951,2439.320171356201,2702.600212097168,2024.960163116455,3090.960216522217,2933.340229034424,3686.5002632141113,2605.200183868408,2398.9401817321777,2299.000141143799,2940.6402130126953,3017.22021484375,2275.9201431274414,3516.30025100708,3007.4002227783203,1848.2401275634766,2514.520160675049,2259.1001777648926,3097.200206756592,3355.740222930908,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:0)]_FA16:0 | DG(42:0)_C16:0_2,TAG | DAG,1158.5800743103027,980.7000617980957,1231.3400840759277,1184.7000885009766,1342.0000915527344,1114.2600860595703,1222.3400955200195,1192.9400749206543,1485.740089416504,1391.2400970458984,1189.0000801086426,1236.440086364746,1372.040096282959,1290.020092010498,1117.0600814819336,1337.6800956726074,1292.7200889587402,1089.2800827026367,1389.2000885009766,1260.9200897216797,1297.1800842285156,1153.2200813293457,1212.4200744628906,1496.1800956726074,1407.1400909423828,1328.8200874328613,1158.5800743103027,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0,TAG | DAG,2888.9002113342285,1921.360149383545,2094.300151824951,1848.8601341247559,2004.6401443481445,2649.5601654052734,1903.6601371765137,1914.9601440429688,1809.980136871338,2753.2401962280273,2138.3401489257812,1782.6201133728027,1824.0001335144043,1825.6601333618164,1816.7801322937012,2641.24019241333,1971.4201545715332,1896.320125579834,2041.6201362609863,2415.6601486206055,1823.8601379394531,1866.6801414489746,2165.3401374816895,2015.5201606750488,1852.5801315307617,2035.540153503418,2888.9002113342285,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:0)]_FA18:0 | DG(42:0)_C18:0_2,TAG | DAG,1531.5401191711426,1770.3601417541504,1519.4001197814941,2632.100143432617,1876.060146331787,1172.7400817871094,2068.320152282715,1279.4000968933105,1192.360092163086,1201.8600883483887,1416.4201049804688,1469.2401084899902,1945.240146636963,1282.440086364746,1396.7601013183594,1549.6400985717773,1156.62007522583,990.9000778198242,1435.360092163086,1304.8600997924805,1137.700080871582,1435.6401062011719,2055.5601387023926,1411.8600883483887,1520.5801010131836,1275.0200881958008,1531.5401191711426,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA14:0,TAG,1018.6600723266602,1104.460075378418,1191.7400856018066,1325.4000930786133,1140.7800788879395,1001.200065612793,1126.5400772094727,974.6000709533691,1045.4200744628906,1044.3200645446777,1029.000057220459,1015.4400672912598,1395.380084991455,950.2200660705566,1062.5400695800781,1040.04008102417,1153.520076751709,1038.5200691223145,956.940071105957,1005.5800704956055,1121.9000816345215,1020.56005859375,1023.3400764465332,960.1800575256348,1048.980068206787,967.4600677490234,1018.6600723266602,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA16:0 | DG(42:1)_C16:0,TAG | DAG,2067.4801483154297,1930.240135192871,1967.6601219177246,2350.5601844787598,2616.1401977539062,2019.520149230957,2002.6801452636719,1830.9801177978516,2419.4401626586914,2178.440155029297,2045.2401580810547,2509.600185394287,2251.4201622009277,2013.880142211914,1937.9801292419434,2232.4601669311523,1910.540138244629,1739.3001289367676,1893.6201477050781,2055.2001419067383,2983.5201721191406,1848.6201248168945,1728.3801307678223,2096.380142211914,2060.7401542663574,2508.280170440674,2067.4801483154297,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA16:0 | DG(42:1)_C16:0_2,TAG | DAG,1068.1000785827637,1073.8000793457031,1023.2800712585449,1390.8000831604004,1139.5600700378418,1120.2000846862793,1316.1200981140137,1162.3000831604004,1076.1800689697266,1126.8400802612305,1352.3600883483887,1031.6800689697266,1106.2600746154785,1085.7600708007812,1028.3400611877441,1034.8400688171387,1296.6600875854492,1048.3000831604004,997.8600654602051,967.5800628662109,1075.1600799560547,1067.0800819396973,1158.4600791931152,1124.3600578308105,1116.3200759887695,1240.1000785827637,1068.1000785827637,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA16:1 | DG(42:1)_C16:1,TAG | DAG,2319.1601905822754,2224.0801582336426,2234.3001861572266,1949.4201354980469,1937.7601356506348,1975.6001358032227,1998.2601470947266,2137.140163421631,1989.8601264953613,2068.080146789551,1935.0801124572754,2164.680145263672,2098.0001487731934,1999.320140838623,2046.1801414489746,2131.7001571655273,2149.9601440429688,2059.1001358032227,2115.7401542663574,2363.0401649475098,2224.860137939453,2147.220157623291,2186.58016204834,2121.3001441955566,2128.5801544189453,2140.3801345825195,2319.1601905822754,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA16:1 | DG(42:1)_C16:1_2,TAG | DAG,1037.1600799560547,1114.9800758361816,1190.720069885254,1565.0201110839844,1086.2200813293457,1087.3200798034668,1181.8200798034668,1180.4800720214844,1230.1600799560547,1162.3200912475586,1144.2000694274902,1205.0200843811035,1260.0000801086426,1083.460075378418,1205.3201065063477,1257.5201034545898,1202.740077972412,1245.280101776123,1271.840103149414,1371.3401145935059,1148.740077972412,1062.1200675964355,1356.960105895996,1127.3800735473633,1261.240089416504,1259.6800727844238,1037.1600799560547,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA18:0 | DG(42:1)_C18:0,TAG | DAG,1971.320140838623,1861.580135345459,2075.2601432800293,1876.0001335144043,2050.2001457214355,1920.7401313781738,2059.980155944824,1896.6801261901855,2111.9001541137695,1832.540126800537,2103.7401542663574,1897.8601188659668,2074.260150909424,2310.74019241333,2005.6601524353027,2384.560173034668,1846.3601264953613,1911.5401306152344,1967.620132446289,2144.3801498413086,1908.5801277160645,1848.820140838623,2013.0401458740234,2056.220142364502,1940.7201499938965,2059.4401359558105,1971.320140838623,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA18:0 | DG(42:1)_C18:0_2,TAG | DAG,1060.340072631836,1337.7800941467285,1271.1400871276855,2996.640193939209,1407.9001083374023,970.140064239502,1951.0801429748535,1258.0400886535645,1419.5800895690918,1419.7000923156738,1361.9600944519043,1191.1800918579102,1909.740119934082,1059.7400741577148,1406.1000785827637,1508.180103302002,1325.4800910949707,1080.320068359375,1544.6601028442383,1281.8600883483887,1434.5401077270508,1432.0801010131836,1859.0601425170898,1266.1200904846191,1922.5201530456543,1089.5400695800781,1060.340072631836,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
[TG(41:1)]_FA18:1 | DG(42:1)_C18:1,TAG | DAG,2281.9801635742188,2424.6401710510254,2489.980178833008,2465.560188293457,2335.7801628112793,2593.440196990967,2712.6602096557617,2190.320167541504,2410.960163116455,2081.3601303100586,2360.860164642334,2105.1001625061035,2422.220157623291,3006.600196838379,2293.840156555176,2816.100185394287,2465.5401649475098,2374.000156402588,2055.7001304626465,2435.3001670837402,2261.4801597595215,2336.9001655578613,2362.100170135498,2182.440155029297,2617.4201889038086,2680.6601638793945,2281.9801635742188,Type: Brain,Type: Retina,Type: Brain vs Type: Retina,13,13,BlankBrain_NA
