Lipid,Class,BlankLiver_NA,C-1LiverF,C-2LiverF,C-3LiverF,C-4LiverM,C-5LiverM,C-6LiverM,E-1LiverF,E-2LiverF,E-3LiverF,E-4LiverM,E-5LiverM,E-6LiverM,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
CAR(20:0)_QUAL,CAR,11341.68083190918,12861.580982208252,11381.280838012695,11666.020847320557,11695.140899658203,11892.340801239014,11831.9008102417,11189.140830993652,11320.380794525146,10790.54069519043,11215.320793151855,10999.100769042969,11218.820808410645,10983.14079284668,11758.38088607788,11588.720844268799,12130.300888061523,12324.240951538086,11836.50085067749,11105.9408493042,12263.66096496582,10624.020771026611,10857.620807647705,11829.720798492432,12211.72089767456,11345.200897216797,10983.14079284668,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(20:1),CAR,10912.180824279785,6214.760402679443,5936.780426025391,4615.0803146362305,5330.060409545898,5947.180404663086,5189.420394897461,5649.240367889404,5095.640354156494,5641.620407104492,5395.7003746032715,4785.540321350098,5712.780445098877,10238.260486602783,5632.040382385254,5169.820381164551,5190.280376434326,5492.880424499512,5865.720401763916,5732.260471343994,5824.300361633301,5035.480388641357,5316.480381011963,5183.040355682373,5221.860347747803,5146.66036605835,10238.260486602783,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(20:1)_QUAL,CAR,7238.220565795898,6669.260467529297,6876.200466156006,6390.880416870117,6530.280456542969,6502.700489044189,5844.640411376953,5690.160411834717,5721.160388946533,5810.940425872803,6473.900444030762,6580.040435791016,5582.480415344238,6994.920455932617,5721.640354156494,6746.560516357422,7300.800548553467,6178.620445251465,6355.94047164917,7157.280513763428,6529.100433349609,6760.940456390381,5959.54044342041,6293.960472106934,6292.260448455811,6303.400436401367,6994.920455932617,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(20:2),CAR,9483.240707397461,8704.000579833984,8017.160568237305,7612.640563964844,8254.060600280762,7716.160530090332,8181.180583953857,8692.800590515137,8249.84062576294,8316.420608520508,8125.300586700439,9417.200630187988,8685.100646972656,11362.280754089355,7556.7805099487305,9489.760757446289,8686.040550231934,7895.560531616211,7999.340633392334,7314.300487518311,7182.120510101318,7270.020492553711,8182.20055770874,8745.8205909729,8633.48062133789,8035.500621795654,11362.280754089355,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(20:2)_QUAL,CAR,4461.820316314697,4795.520324707031,5103.320373535156,5521.880432128906,5680.720432281494,5104.500358581543,6083.060428619385,5383.940368652344,5818.840381622314,5648.220401763916,5285.300422668457,6231.200420379639,5387.74036026001,6046.840408325195,6157.000385284424,5851.680423736572,6157.24044418335,4948.420337677002,5586.400386810303,5704.820411682129,5732.940425872803,5701.980434417725,5953.300437927246,5892.5204429626465,4768.040351867676,6375.500415802002,6046.840408325195,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(20:4),CAR,4142.720287322998,4542.380352020264,3712.7202491760254,3639.0202255249023,3364.360252380371,3690.940258026123,3601.0802612304688,3505.2202796936035,4308.780303955078,3859.2402572631836,3627.560291290283,4039.1602897644043,3758.180274963379,4425.940315246582,3361.560245513916,3852.3402709960938,3772.8002586364746,3810.4602661132812,3629.5402793884277,4495.300327301025,3431.900260925293,4290.820281982422,4280.780296325684,3700.7402687072754,3922.700294494629,4507.200328826904,4425.940315246582,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(20:4)_QUAL,CAR,7851.040538787842,7523.860527038574,6967.780464172363,6904.180511474609,7577.520576477051,7485.620552062988,8398.460544586182,6729.740505218506,7639.2205810546875,6586.100498199463,7533.160556793213,7508.180522918701,7647.180595397949,8200.92056274414,6855.480438232422,7171.180465698242,8161.42053604126,6869.1604652404785,7775.260547637939,6262.520416259766,7583.400573730469,7940.16060256958,6530.860481262207,6965.900520324707,7866.280563354492,7559.880535125732,8200.92056274414,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:0),CAR,9941.30065536499,4683.080333709717,5499.120410919189,4032.900291442871,4343.340293884277,4806.020343780518,4828.540321350098,4371.700332641602,4319.960262298584,4430.400283813477,4879.340328216553,5168.700347900391,4168.420322418213,7062.320465087891,4523.340286254883,5122.120300292969,4990.800354003906,5026.220352172852,4800.120323181152,4964.000347137451,4909.740379333496,4796.080295562744,4622.520305633545,5010.900310516357,5575.320419311523,4550.920303344727,7062.320465087891,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:0)_QUAL,CAR,6844.260517120361,6069.2003746032715,6156.400466918945,6349.660503387451,6750.140506744385,6588.120468139648,6428.160457611084,5750.360412597656,5710.660404205322,5822.300453186035,6056.8604164123535,6843.10041809082,7052.980525970459,6993.86051940918,6040.760440826416,5442.32039642334,6303.260452270508,6681.160484313965,5384.640399932861,6034.06046295166,5924.020427703857,6605.760406494141,5869.540431976318,6636.2204513549805,7060.080474853516,6154.840431213379,6993.86051940918,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:2),CAR,4372.0403175354,4903.4202880859375,4854.960342407227,4539.880298614502,5401.620407104492,4301.420269012451,4768.520355224609,3641.460262298584,4756.840351104736,4629.6403465271,4581.180347442627,4978.400375366211,4129.34029006958,5427.660346984863,3948.5202674865723,4689.420322418213,5085.740379333496,4936.5203285217285,3804.300319671631,4285.780319213867,4106.060291290283,4093.600299835205,4398.500301361084,5188.980377197266,4592.820331573486,3900.3402557373047,5427.660346984863,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:2)_QUAL,CAR,10500.740726470947,9717.02066040039,10496.70065689087,10774.520740509033,10355.08080291748,10329.04069519043,12097.080989837646,9025.900634765625,10974.520893096924,11562.240837097168,10726.200855255127,10830.260799407959,11553.940776824951,11603.960777282715,9915.780662536621,11116.860782623291,10690.060752868652,10288.240756988525,10142.30075454712,11201.960857391357,10639.000762939453,10584.96081161499,10702.900814056396,10275.38070678711,10957.920795440674,10145.100646972656,11603.960777282715,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:4),CAR,5527.680358886719,4931.820388793945,5123.200355529785,5565.4604415893555,4566.280307769775,5551.4003257751465,4672.520355224609,4564.780311584473,4465.540267944336,4621.380374908447,4475.960308074951,6005.780479431152,4579.620346069336,4460.2802810668945,4637.500305175781,4949.36039352417,5522.520389556885,5189.760417938232,5061.06033706665,5288.640365600586,4869.56033706665,4525.660320281982,4866.080390930176,5960.900436401367,6419.000461578369,5233.640335083008,4460.2802810668945,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:4)_QUAL,CAR,8823.040660858154,9699.160640716553,8631.260597229004,9096.160629272461,10131.040714263916,10203.000728607178,8812.72059249878,8433.36058807373,9753.800716400146,8291.580646514893,8398.600551605225,10532.220672607422,8885.42057800293,9533.180648803711,9246.000591278076,9423.94062423706,10206.360698699951,10701.280738830566,8442.900661468506,8905.300685882568,9367.000644683838,9140.520561218262,8915.260597229004,9888.320671081543,10337.120704650879,9264.680606842041,9533.180648803711,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:5),CAR,4203.120311737061,4241.860301971436,3782.0002670288086,4351.660312652588,4345.480293273926,4315.700286865234,4117.980266571045,3616.3602600097656,4496.440311431885,4025.600238800049,4213.260326385498,3580.7802505493164,4121.520305633545,4361.300304412842,4036.540256500244,5293.800361633301,4910.060363769531,3728.560260772705,4043.8403244018555,4621.080337524414,4625.2403564453125,4733.700355529785,4238.260242462158,4959.600337982178,3867.34029006958,4610.720294952393,4361.300304412842,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:5)_QUAL,CAR,20107.161544799805,17857.54132080078,18484.761211395264,20123.68145751953,19707.881427764893,19847.961486816406,20335.86142349243,18590.161296844482,17465.501258850098,17450.401348114014,18969.26134109497,20228.981380462646,18854.061305999756,20664.5414352417,18552.18128967285,19040.32144165039,19212.2813873291,21611.761478424072,18139.82138824463,19093.16115951538,20378.7612991333,19453.82137298584,20051.561546325684,21520.12168121338,19974.40134048462,20547.041564941406,20664.5414352417,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:6),CAR,8913.900657653809,7273.140468597412,7026.380512237549,7197.140453338623,7264.3005294799805,6851.780494689941,8032.420509338379,6551.040458679199,7541.360595703125,8189.560565948486,7215.0205001831055,7625.440601348877,7640.140548706055,10166.90071105957,6251.7404861450195,7689.200611114502,7431.760566711426,7338.880611419678,7849.300510406494,6658.580509185791,7155.40047454834,6989.5004959106445,7872.940578460693,7899.080581665039,6882.900447845459,7359.400535583496,10166.90071105957,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(22:6)_QUAL,CAR,15248.861240386963,8694.060581207275,7667.8405418396,8832.22061920166,9565.920696258545,8457.480583190918,8595.78067779541,8045.080535888672,8226.460605621338,8672.160682678223,8871.160568237305,9092.640647888184,9367.060710906982,14327.981048583984,9155.920600891113,8835.680599212646,9082.440628051758,8814.200622558594,8113.040622711182,9606.560684204102,7977.000629425049,9477.180644989014,8136.420551300049,9405.160705566406,9756.440704345703,8959.100662231445,14327.981048583984,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(26:0),CAR,12157.301025390625,7957.600608825684,7447.8005027771,7213.100440979004,8551.36054611206,8438.040592193604,7192.300525665283,9929.640697479248,8393.160522460938,8432.300552368164,8430.30061340332,8532.720558166504,8816.74061203003,11135.580696105957,7991.740581512451,8747.240608215332,8883.880630493164,9410.260704040527,8161.520618438721,7236.160484313965,9346.30075454712,8771.720642089844,9544.620655059814,9888.760749816895,8445.600563049316,7477.260498046875,11135.580696105957,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(26:0)_QUAL,CAR,5474.220409393311,4881.800365447998,5480.900386810303,4045.7602920532227,3874.5602645874023,4014.0402908325195,4730.300373077393,4912.760383605957,4156.020305633545,3995.980293273926,4446.520313262939,4135.680313110352,5014.320369720459,4934.44030380249,4560.000301361084,5056.6203536987305,5251.280364990234,4698.020305633545,4070.3202896118164,3953.5202674865723,4604.220348358154,4237.6802978515625,5109.480361938477,4568.380352020264,4468.840286254883,4751.280303955078,4934.44030380249,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(2:0),CAR,236473.25830078125,228020.4748954773,228464.37686157227,226522.05531311035,231485.19667053223,224830.53454208374,241486.1957435608,224549.97833251953,227853.2947845459,234492.47605895996,232166.49808502197,237539.95714950562,238239.41611862183,228032.9575805664,220700.4169807434,232835.4353904724,223010.01626205444,213396.59462738037,216707.21728134155,224873.955909729,230897.37491226196,239535.81791305542,232947.91370773315,238187.23596954346,256874.50066375732,255357.95951843262,228032.9575805664,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(2:0)_QUAL,CAR,3393.880256652832,2439.0801734924316,2782.1801834106445,2445.280174255371,2928.3001976013184,2827.1801795959473,2879.6002197265625,2276.2801628112793,2552.7201614379883,2151.6601524353027,2074.2001457214355,2463.880168914795,2667.940185546875,2918.3402252197266,2538.8001823425293,2517.2201766967773,2371.9001693725586,2944.700210571289,2548.760181427002,3461.7202529907227,2592.7401733398438,2722.160213470459,2118.1401443481445,2430.7601737976074,2839.4602127075195,2406.340171813965,2918.3402252197266,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(3:0),CAR,8764.340591430664,8492.360591888428,9121.32067489624,9239.220607757568,9513.02067565918,9768.060638427734,9008.260684967041,9303.420658111572,9186.600582122803,8846.52071762085,9260.880626678467,9346.460689544678,8896.34069442749,9091.040565490723,10268.460678100586,8343.100593566895,9110.460590362549,9064.320655822754,9315.080699920654,8671.500663757324,8845.700576782227,9376.46064376831,9187.700721740723,9021.860637664795,9769.360660552979,10642.140769958496,9091.040565490723,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(3:0)_QUAL,CAR,2653.3602027893066,2480.3601684570312,2835.1601905822754,2020.460163116455,2028.000144958496,2377.260185241699,2971.3602294921875,2607.640193939209,2546.5801696777344,2287.940155029297,2326.860164642334,2290.580177307129,2433.9001655578613,2514.3801879882812,2200.6401596069336,2764.800189971924,2560.5401878356934,2919.4201850891113,2355.3001823425293,2399.160167694092,2876.1801948547363,2265.20015335083,2261.060157775879,2475.760181427002,2432.64017868042,2653.140224456787,2514.3801879882812,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(3:1),CAR,21820.98162841797,22190.08164215088,20814.001552581787,21566.26139831543,21683.06181716919,21576.161514282227,22828.961502075195,20933.421379089355,19269.641357421875,19944.261520385742,21322.121517181396,21938.10152053833,22110.361576080322,20445.221389770508,21240.461582183838,19731.701496124268,19695.561477661133,18342.5813331604,20200.401489257812,21035.901538848877,22393.961498260498,21570.081520080566,19003.061252593994,22542.6814994812,22533.161911010742,22787.66163635254,20445.221389770508,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(3:1)_QUAL,CAR,2589.040168762207,2771.420181274414,2550.5202026367188,2409.9001808166504,2462.220169067383,2610.180191040039,2423.7401542663574,2301.6001777648926,2690.1801948547363,2539.3401794433594,2711.4602241516113,2575.9201850891113,2655.020195007324,2529.4601860046387,2312.9601707458496,2728.980182647705,2704.160171508789,2605.9001808166504,2704.5002059936523,2413.060146331787,2541.4401817321777,2532.200180053711,2722.8202018737793,2926.960189819336,3021.1602058410645,2534.64017868042,2529.4601860046387,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(4:0),CAR,18839.841430664062,18906.101364135742,19395.061309814453,17732.881469726562,20042.62158203125,17146.86114501953,22727.861602783203,18866.381343841553,20129.00136566162,21962.761470794678,19619.30136489868,18804.101188659668,19272.42120361328,19013.361404418945,19425.1413230896,18375.42129135132,17162.461353302002,16339.701042175293,18081.361305236816,18554.88129043579,20144.80152130127,18912.621437072754,19925.701370239258,18384.381439208984,19315.68133544922,19084.941371917725,19013.361404418945,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(4:0)_QUAL,CAR,2055.0001373291016,1859.4401397705078,2454.1201782226562,2382.2201538085938,2102.8801460266113,1925.0001335144043,2256.0401458740234,1678.7801208496094,2054.760150909424,2073.280158996582,2060.8801498413086,2090.8801498413086,2074.220146179199,2224.0001487731934,1987.3801536560059,2191.2201538085938,2003.9201431274414,2102.340145111084,2209.820167541504,2248.400173187256,1945.6801300048828,1932.3401336669922,2492.5401725769043,1791.2601318359375,2076.7801475524902,2325.000175476074,2224.0001487731934,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(4:1),CAR,25132.34171295166,20132.22163772583,20656.701419830322,19759.46159362793,20463.48148727417,20484.10125350952,22911.86159515381,20352.58140182495,21394.981491088867,20153.44144821167,19648.681484222412,20499.58141708374,20424.221424102783,24590.70191192627,22295.961456298828,20531.54149246216,20823.941566467285,20179.961353302002,19447.70128250122,19672.201362609863,20895.321670532227,19578.281421661377,21169.761432647705,21256.881580352783,22913.421684265137,23890.48167037964,24590.70191192627,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(4:1)_QUAL,CAR,3004.580219268799,2822.6801795959473,3130.780242919922,2686.120189666748,3529.240280151367,3101.700225830078,2922.8202018737793,2619.760185241699,2668.0802116394043,2353.7201652526855,2785.240177154541,2819.200168609619,2555.8801651000977,2918.6601791381836,2475.360179901123,2483.240165710449,3034.560218811035,3090.440231323242,2550.080181121826,2940.280185699463,3146.8602409362793,3209.2002143859863,2916.1602058410645,2554.7801780700684,3083.5801963806152,2702.8402099609375,2918.6601791381836,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
CAR(5:0),CAR,8222.640560150146,7889.3806076049805,7844.520603179932,7453.08048248291,8210.42052078247,7834.400554656982,8548.160598754883,8811.28052520752,7866.220642089844,7563.54052734375,7697.120555877686,8077.300582885742,6988.520454406738,7615.000579833984,8108.440502166748,8433.64055633545,7524.440536499023,7376.700481414795,7254.72057723999,7669.30057144165,8380.380626678467,7954.580612182617,8632.220588684082,7490.940448760986,8409.740493774414,9247.740558624268,7615.000579833984,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
