Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PG(36:3)|PG(P-37:2),PG,124281.068359375,166369.291015625,150212.20947265625,137937.66955566406,161697.63232421875,265188.599609375,238444.19799804688,171040.95190429688,351605.6850585937,204407.7149658203,184632.59423828125,167531.67065429688,152834.29248046875,167359.45178222656,129218.28930664062,176551.59106445312,262509.7373046875,275636.37841796875,187302.07299804688,431809.66943359375,264873.01904296875,168575.8104248047,81748.88562011719,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(36:4),PG,136996.189453125,282685.5576171875,193757.39306640625,199337.55322265625,208703.73486328125,388377.74475097656,331818.0623779297,212505.3741455078,497381.0129394531,285459.5615234375,212216.61743164065,188524.97387695312,187527.6136474609,212764.15478515625,155674.73107910156,224275.0350341797,349604.0642089844,318585.8620605469,206715.5762939453,535875.9174804688,294149.6186523437,190672.5537109375,88534.60583496094,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(36:5),PG,76711.40576171875,111961.08740234376,99674.62683105467,87439.64575195312,110290.08715820312,142815.58923339844,133910.01037597656,101128.5277709961,118987.18896484376,114185.4285888672,121741.8682861328,94569.64611816406,93769.52685546876,100837.38739013672,92160.78698730467,99507.20739746094,139736.60888671875,146918.23095703125,105003.60803222656,141204.63037109375,137759.8486328125,95847.38671875,70467.18524169922,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(36:6),PG,88307.18615722656,235333.15313720703,105777.78735351562,101375.1671142578,116173.267578125,148395.75122070312,130036.92993164062,105995.78735351562,142998.830078125,149407.3505859375,132245.16967773438,105787.62768554688,94141.58673095705,109213.72839355467,94728.16662597656,114369.66735839844,144336.51147460938,146674.3302001953,121396.12951660156,140880.36987304688,158713.6912841797,101927.18725585938,77504.50567626953,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(36:7)|PG(35:0)|PG(O-36:0),PG,180238.83203125,157962.53198242188,198774.0330810547,178591.19189453125,202287.93505859372,349956.70361328125,256344.01831054688,162139.61108398438,380360.38671875,487541.3559570313,231387.61767578125,233073.75756835935,156813.2713623047,184189.5537109375,145802.0889892578,212091.75317382807,416955.1071777344,254868.89697265625,169642.77221679688,265598.66015625,556080.2763671875,246440.17895507807,132842.9688720703,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(36:8)|PG(35:1)|PG(O-36:1)|PG(P-36:0),PG,305566.6806640625,294689.3596191406,265391.37841796875,257574.73901367188,338747.54248046875,478181.3933105469,408886.6081542969,331770.1218261719,574618.6208496094,291816.7209472656,398484.6281738281,395098.4836425781,318187.5041503906,336373.6223144531,314234.86071777344,321222.0849609375,388775.4448242188,574790.2993164062,298504.0421142578,586876.7429199219,394024.4697265625,360411.04541015625,114779.8680419922,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(37:3)|PG(O-38:3)|PG(P-38:2),PG,92760.94665527344,100471.78692626952,115020.98864746094,109198.4073486328,127738.32885742188,171141.4296875,141604.4288330078,127345.78839111328,159958.73217773438,143870.81018066406,154168.05017089844,124740.3289794922,117102.14782714844,133121.6494140625,108369.68774414062,132768.2706298828,167484.951171875,164676.7108154297,127499.10864257812,180480.1729736328,159711.8905029297,135390.71032714844,73866.30480957031,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(37:4)|PG(O-38:4)|PG(P-38:3),PG,102960.54748535156,118196.24896240234,108912.427734375,107625.6474609375,128935.80883789062,181810.4532470703,180605.6739501953,119765.82873535156,184297.13354492188,142280.1893310547,159371.8515625,124786.88787841795,113581.34802246094,125751.9483642578,102665.08740234376,139108.3701171875,168072.3719482422,172696.41137695312,130135.82849121094,191230.4937744141,168139.8731689453,125624.26904296876,70285.20520019531,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(37:5)|PG(O-38:5)|PG(P-38:4),PG,83970.70544433594,89486.02697753906,93873.46704101562,91135.5267944336,107766.54809570312,141307.2303466797,126112.84881591795,94927.94665527344,132054.12915039062,119712.56896972656,121644.60949707033,94627.50708007812,90020.24609375,98734.5873413086,93962.6866455078,98844.76684570312,132050.41015625,132779.0303955078,96805.30676269533,133157.7685546875,130959.93005371094,88875.86608886719,76457.22485351562,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(37:6)|PG(O-38:6)|PG(P-38:5),PG,121615.4481201172,133459.888671875,134377.83056640625,127465.38842773438,151181.33129882812,261176.79626464844,226113.1767578125,142536.6094970703,310391.5217285156,211563.31481933597,183122.4930419922,135802.64978027344,129864.62890625,143944.61010742188,117892.20776367188,154830.53100585938,244412.796875,240358.09741210935,139160.25073242188,249109.63720703125,235794.255859375,137319.8895263672,120110.00903320312,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(37:7)|PG(P-38:6)|PG(36:0)|PG(O-37:0),PG,598087.9013671875,512558.85791015625,477579.2548828125,528212.314453125,624661.4638671875,1375877.0810546875,1116333.818359375,644661.166015625,2679238.677734375,1052643.7407226562,780398.4721679688,726242.828125,527174.9978027344,701800.4682617188,404949.7082519531,750789.048828125,1507511.4057617188,1441770.001953125,619928.74609375,2113663.2353515625,1376181.0224609375,599712.8205566406,235316.97680664065,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:2)|PG(P-39:1),PG,369480.72802734375,384414.828125,308923.7615966797,434516.3510742188,503888.9345703125,959821.6450195312,731117.2907714844,488485.4733886719,1504199.4892578125,658681.26953125,714712.0124511719,656746.3619384766,524079.6513671875,587447.6430664062,397818.3510742188,787733.8840332031,984549.6813964844,1013169.169921875,665107.6491699219,1560005.3125,948223.2292480468,682618.4519042969,105088.92797851562,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:3),PG,358086.74462890625,351484.96533203125,295806.5205078125,356164.7646484375,363232.4445800781,796627.4731445312,661801.3046875,412507.9291992188,1683862.1494140625,606169.421875,450729.5703125,461861.1525878906,357062.5466308594,411898.7075195313,282814.7204589844,409493.3520507813,703407.66796875,747348.990234375,370658.12646484375,1320574.244140625,772968.1201171875,369953.6437988281,139828.390625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:4),PG,830153.5390625,989821.5649414062,648734.4462890625,759259.0537109375,824521.6162109375,2212451.392578125,1846095.998046875,951666.1494140624,5068305.787109375,1632929.8193359375,912374.0014648438,1068993.8002929688,717756.2944335938,901018.1767578124,507045.458984375,951423.654296875,1941583.4853515625,2019959.541015625,798677.73828125,3971496.9453125,2029769.3212890625,703232.3310546875,308585.84228515625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:5),PG,195348.69384765625,246077.8759765625,188382.7744140625,203794.41357421875,218831.5959472656,479545.59521484375,394769.7687988281,231055.61596679688,829598.0151367188,395516.79052734375,240937.85864257807,221641.1545410156,223895.27685546875,244077.21826171875,172498.81274414062,268462.59765625,474651.9343261719,456449.8930664063,226537.03588867188,718420.5107421875,384879.087890625,210269.27368164065,135245.7498779297,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:6),PG,173552.8525390625,248510.65698242188,184473.0926513672,235214.896484375,297377.6611328125,676082.8305664062,513854.9353027344,274642.5983886719,959358.6840820312,686103.4660644531,286107.6804199219,240190.05493164065,254102.03833007807,267489.23876953125,237753.9357910156,406029.0502929688,898309.84765625,675823.8051757812,310325.7810058594,1078337.6181640625,453457.7961425781,251979.39794921875,200211.01293945312,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:7)|PG(37:0)|PG(O-38:0),PG,226624.99609375,242970.2178955078,197700.3336181641,259115.0799560547,337417.703125,592513.0207519531,490310.9821777344,268012.1806640625,681324.5258789062,496349.7185058594,443124.7907714844,374356.10778808594,268657.3400878906,303213.2423095703,240238.0567626953,399885.9499511719,552743.3034667969,639734.1680908203,320348.9445800781,754772.4406738281,576668.0991210938,375922.96728515625,82049.54602050781,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:8)|PG(37:1)|PG(O-38:1)|PG(P-38:0),PG,140200.06909179688,142572.18994140625,135718.0284423828,137737.57055664062,167676.3720703125,299744.21875,245416.97680664065,166341.01123046875,390151.787109375,220559.7946777344,220331.37463378903,200092.49450683597,165902.47198486328,192890.3531494141,143156.3897705078,213583.916015625,298639.2421875,287412.7028808594,191886.93334960935,381408.3286132813,268579.00036621094,190192.01428222656,82396.8056640625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(38:9)|PG(37:2)|PG(O-38:2)|PG(P-38:1),PG,155068.1513671875,158723.3720703125,150434.63049316406,156117.3914794922,204917.09448242188,315990.5041503906,266445.1785888672,183662.4923095703,306500.8654785156,240332.79650878903,257437.5380859375,212795.8543701172,177275.61267089844,191839.59350585935,153747.75048828125,218226.9366455078,271560.5759277344,288007.4196777344,193769.6544189453,351135.1042480469,292446.56201171875,186686.2138671875,87949.10681152344,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:1)|PG(O-40:1)|PG(P-40:0),PG,212708.6160888672,196542.1153564453,183354.7940673828,220462.0155029297,229858.29528808597,420306.1099853516,375482.2257080078,224497.5567626953,571333.3837890625,331481.5252685547,324158.7829589844,268799.5760498047,225654.97509765625,253191.05798339844,201767.53479003903,273395.97912597656,387831.20446777344,406456.2685546875,252167.8973388672,557580.0965576172,369125.427734375,250592.8975830078,81337.94543457031,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:4)|PG(O-40:4)|PG(P-40:3),PG,94493.8465576172,90102.22619628906,97477.38671875,98394.70666503906,111634.90795898438,149600.87048339844,133364.13024902344,107273.48645019533,201606.1527099609,131846.86987304688,126898.38842773438,102103.4281616211,103565.28692626952,111574.50769042967,99158.54699707033,113024.80810546876,137728.13024902344,145136.4901123047,112510.22802734376,154416.77111816406,141337.48974609375,110735.92736816406,79583.50561523438,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:5)|PG(O-40:5)|PG(P-40:4),PG,94296.5067138672,120940.88842773438,107334.00769042967,97798.0068359375,124109.32946777344,206397.95434570312,171932.15106201172,110881.72772216795,180960.9735107422,184297.7130126953,140298.77026367188,116786.3487548828,103705.82629394533,129978.208984375,98549.10729980467,115194.82739257812,176613.25170898438,181748.15234375,115105.7276611328,207544.5941162109,170454.15270996094,108068.1475830078,132173.20971679688,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:6)|PG(O-40:6)|PG(P-40:5),PG,158413.23181152344,188590.0329589844,179248.7537841797,168515.29174804688,241595.7586669922,868091.6791992188,589964.0446777344,209267.4952392578,829625.5192871094,652267.3029785156,271990.7784423828,216930.5740966797,199063.73315429688,231882.5565185547,162776.953125,223820.03771972656,642195.7863769531,720014.5153808594,188550.3546142578,933998.5036621094,627622.6436767578,193412.77307128903,214987.41357421875,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:7)|PG(P-40:6)|PG(38:0)|PG(O-39:0),PG,304324.181640625,282221.55908203125,239388.99877929688,272661.9377441406,342868.6671142578,589530.2592773438,456559.23193359375,338640.6867675781,709504.748046875,373704.5261230469,459238.9555664063,432740.5910644531,318320.20166015625,377348.2459716797,302218.3625488281,387378.3654785156,519262.71630859375,604347.0422363281,354576.7858886719,736510.2307128906,516657.2746582031,423167.4111328125,103045.20642089844,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:8)|PG(38:1)|PG(O-39:1)|PG(P-39:0),PG,457721.8305664063,419882.2077636719,383137.3049316406,522863.6369628906,624778.4008789062,1240898.8481445312,971356.7934570312,631954.2456054688,2423215.6416015625,805542.5012207031,887402.984375,811144.4448242188,561496.19921875,775059.8330078125,465561.8107910156,955565.4262695312,1404821.873046875,1550561.0737304688,805082.8161621094,2264461.5493164062,1357768.271484375,918892.324951172,158012.4305419922,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:1)|PG(P-41:0),PG,200278.0546875,170806.41149902344,177158.69262695312,176224.41284179688,227845.49682617188,485890.0151367188,405121.0280761719,229963.13720703125,848659.6450195312,358281.98681640625,307224.3806152344,262963.3605957031,182161.57299804688,242802.3369140625,163127.51171875,253615.05932617188,466141.9729003906,468358.8146972656,259484.5791015625,761298.87109375,427222.3107910156,227048.5751953125,103051.10681152344,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:10)|PG(39:3)|PG(O-40:3)|PG(P-40:2),PG,124534.18823242188,118156.70794677734,136018.35009765625,168502.23181152344,216358.115234375,270748.6973876953,333263.94274902344,159427.77172851562,377587.5860595703,230914.45568847656,262786.15869140625,213546.6561279297,125134.62951660156,145468.50952148438,166306.111328125,183585.77392578125,206190.43505859372,389250.7495117188,151651.05017089844,321245.0018310547,227758.5557861328,163939.5118408203,72625.84503173828,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:2),PG,186709.552734375,246344.43872070312,259562.75927734372,238514.87573242188,356124.8458251953,1215891.5153808594,1140631.039794922,305423.80322265625,1311199.093017578,786389.69921875,426744.05078125,272939.69787597656,251923.8990478516,267607.7385253906,214358.455078125,320558.0437011719,879638.623046875,1097180.132080078,316340.642578125,1350015.1362304688,809914.896484375,265977.5399169922,83805.76599121094,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:3),PG,212103.35522460935,310892.9426269531,225133.1774902344,273845.13720703125,263549.55908203125,601360.3005371094,541019.0166015625,298403.6618652344,1372329.5971679688,449302.771484375,304177.5788574219,243738.99584960935,186931.97290039065,229716.05737304688,179698.21215820312,255608.51904296875,449647.6357421875,497633.03759765625,225517.7158203125,828721.5634765625,473118.87353515625,207174.53491210935,128192.0086669922,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
