Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex ,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(20:0)_QUAL,CAR,2067352.8719596865,2030921.9206314087,2096010.542190552,2106460.679851532,2106803.243911743,2091926.9437561035,2024557.981880188,2086055.1295394895,2003382.295475006,2046552.9743804927,2100954.6359443665,2093458.9434432983,2022185.5518798828,2105613.787036896,2094245.1898498533,2123464.2004776,2042408.3503189087,2046230.581569672,2070868.5746955872,2031520.43227005,2030929.179382324,2088308.668598175,2018746.53125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:1),CAR,593621.5425033569,573377.6212539673,593058.0241889954,606478.0848083496,584938.5810966492,559269.5806694031,571172.1201248169,602110.226726532,548740.7184410095,556692.4851226807,577569.9802017212,594518.140045166,580838.2824287415,589100.8612976074,600452.7039718628,583075.142036438,545235.2370758057,538423.6376609802,594834.1255531311,553335.9367637634,548148.9205741882,564796.5011367798,602583.583984375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2053046.564304352,2010838.4269599917,2092487.095554352,2093240.2393836973,2075263.855632782,2043130.7114143367,2015235.4481315613,2088881.7276611328,2024805.646728516,2053102.1375083923,2069368.9885978696,2084812.8918800356,2013266.7589111328,2086580.5423469543,2106648.6234436035,2099123.233757019,2028297.7643814087,2010630.4911003115,2076457.0429763796,2024439.627975464,2020137.3960990903,2046993.6329727173,2005452.6015625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,540381.9594192505,533664.4797325134,542875.0798339844,542057.2000083923,535712.1989135742,511996.2529373169,522356.77590560913,546378.7353973389,495884.21684265137,510662.513130188,525643.7546577454,545149.5978393555,521306.4396133423,531580.1176223755,543002.4617805481,533377.5380516052,496472.91438293457,491934.2335205078,545533.9381332397,505968.0964126587,499994.77617645264,518068.7759819031,542018.3017578125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,2007171.5746154785,1941919.9132881165,2029242.4664878843,2028221.8551635745,2020504.7426643367,1993213.965396881,1964196.2334403992,2017963.706100464,1949975.3960990903,1966620.990161896,2029728.71906662,2013143.6574287412,1935930.8571166992,1997006.5096931455,2040162.4516448972,2017946.761100769,1960372.5642242432,1961801.5781326292,1998069.8691482544,1988470.6656303408,1952663.5864143367,1996353.573757172,1927371.623046875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,549361.3818778992,554694.6580543518,568324.8801612854,578648.7180137634,568190.443561554,531124.8779182434,531155.4191093445,565618.1993026733,517301.3766059876,528165.6165313721,549072.7575035095,568176.1785049438,542454.615901947,566487.7002983093,563191.9986000061,560540.8808250427,517819.0538749695,522689.9145774841,572612.0991477966,526365.4971542358,530237.3162574768,527871.4763717651,571720.7197265625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1751350.9207878113,1721938.8299293518,1761824.820552826,1791836.084224701,1770957.344379425,1760852.163131714,1724234.8637542725,1772002.6446914673,1712358.461566925,1732700.5193824768,1786049.7331314087,1764048.271648407,1674323.1026611328,1761836.3690681458,1785923.7938346865,1784089.3489151,1712337.70570755,1733120.2202415466,1762131.056098938,1725329.1989135742,1717118.4767227173,1744770.0836753843,1701772.712890625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,228100.8777809143,225577.95599365237,233213.21689605716,226648.3770027161,220266.8165473938,217366.69368743896,213810.9952697754,233769.3362197876,207493.0552597046,213845.4559326172,225604.91527938843,231526.4984855652,223512.75524902344,228261.93697738647,232703.6971549988,223702.25533676147,209507.5941467285,208874.9756011963,230060.87617874143,214503.79622650144,214124.13687896729,212991.15462493896,246921.7578163147,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,1882193.6725120544,1742622.7064971924,1986329.0053977969,1829532.893989563,1879769.452739716,1648583.6549301147,1746008.0389900208,2504173.6973495483,1730418.995162964,1736203.1207885742,1890975.7272720337,1780503.7716445923,1606555.014930725,2215264.291412353,2217035.03950119,2056732.6267280576,1601205.023677826,1647985.9755516052,2198097.339538574,1683881.0427474976,1674280.313232422,1775421.633441925,2740927.288986206,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,275317.84091186523,265164.4580421448,276589.2600250244,277044.0199928284,268277.35957717896,257547.3189315796,261911.0191078186,281292.06059265137,255559.15911865237,260822.8589363098,272137.8990478516,282213.4987754822,268964.0987930298,275658.6004180908,281806.31914520264,274731.8978767395,254935.4981803894,251682.9585609436,285360.0610809326,265113.71658706665,260622.91743850708,262611.6785316467,311783.7636947632,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,1894844.6167259216,1747418.25907135,1981514.97687912,1831103.713130951,1872745.5093803408,1643261.155555725,1777193.2002410889,2534970.258289337,1725768.7186775208,1709172.9196128843,1904125.4772720337,1775379.980709076,1586565.2906303406,2237564.006412506,2209048.568675995,2073179.2225074768,1609999.834148407,1649533.837348938,2221287.711883545,1700951.377506256,1685397.1456298828,1807658.7081336973,2741514.162109375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,282362.2190208435,277806.29878616333,279427.51834869385,287777.86057281494,280569.6193809509,267865.67892456055,270856.6806297302,292612.24086380005,262464.8190689087,273048.1981124878,272346.38008499146,285067.93981170654,269893.63860702515,276084.160572052,283040.62071990967,281106.1014328003,264304.6591796875,265875.9799461365,285588.6399345398,268006.47843170166,268449.0194320679,280507.68016052246,317976.1638183594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,1835574.646411896,1708583.2917251587,1935228.5650863647,1792029.750164032,1851599.148990631,1647175.846256256,1705225.0551643372,2457687.188598633,1674979.586021423,1682382.088680267,1862814.991649628,1743933.1413345337,1572544.0054740906,2172652.7879753117,2187758.309455872,2056684.2371139529,1572945.8248519895,1593700.6781311035,2152010.56930542,1653825.3530540466,1646769.956100464,1745542.322040558,2787949.4111328125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,268121.39767074585,266218.9988555908,275416.2397041321,271651.08082580566,264362.13832855225,259900.6176147461,258897.35828781128,273580.31983184814,253202.39951705933,260779.8191108704,268120.2594985962,271857.5993232727,265285.52085494995,264366.2798309326,269027.59870910645,270634.9203414917,260337.1789741516,256213.35750579837,269290.67920303345,265579.3768501282,258594.41953659055,269161.1398086548,303855.1018066406,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,1905681.9292259216,1746166.3039093018,1972752.709224701,1832842.878677368,1854465.3884429927,1659572.700164795,1722569.5664138794,2414996.485557556,1697152.2067260742,1701274.1628189087,1879986.6003189087,1763566.8874282837,1591937.0464935305,2176420.30891037,2230018.905555725,2048584.4535217285,1601557.2745361328,1641665.8364143372,2188676.569145202,1664302.09633255,1642419.7453193665,1772964.1999282837,2717660.275390625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,277953.7599754333,279164.3195953369,276587.8196754456,284787.0203399658,281138.35957717896,281148.3609428406,271400.38035964966,293004.68127441406,273758.1198921204,276313.58113861084,282123.80072784424,281648.0984230041,279976.037776947,286250.6592445373,281644.641746521,282500.3791694641,272721.3560791016,263750.7584037781,284464.18241882324,267315.89880752563,273481.63846206665,277176.38065338135,318534.2431640625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1539487.72996521,1399932.5944595337,1618526.3742637634,1448433.076412201,1520125.1226615906,1315020.1889915466,1367385.548286438,1999698.053287506,1358296.4932861328,1369920.6706695557,1507176.8582077026,1434852.861995697,1245016.213481903,1826770.714691162,1829355.489616394,1718247.50422287,1263976.593990326,1318467.872039795,1778900.4710998535,1322643.5060577393,1324985.3742637634,1436407.2130126953,1836675.162109375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,278522.70014953613,281358.5601577759,280500.58139801025,286148.8022766113,276438.67822265625,257523.7193603516,265605.91902542114,286299.2600708008,254596.97690582275,263357.1805610657,272185.1188316345,274647.5592041016,268981.8998680115,279534.79943847656,279889.9196777344,271977.7014770508,251233.03799057007,260245.139125824,289529.560546875,256565.0362548828,257914.25693511963,265803.2782173157,310939.6223144531,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,499113.6587142944,481699.7908172608,500697.5528030396,494378.7121772766,484073.9375457764,463026.0104866028,467863.9913749695,522509.9176025391,458643.7720413208,471451.652633667,476328.9743003845,503979.4962921143,478602.1107635498,492775.8352890015,500588.3722457886,479067.4522705078,453548.6125717163,451886.07188797,506228.97620010376,465406.6515045166,458971.1331214905,469518.1555328369,559594.85887146,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10072553.754535677,10196541.865005491,9854046.7707901,10156769.805160522,10409224.591567991,10560061.85734558,10575637.800003052,10190857.261253355,10690012.257537842,10782481.891601562,10607896.008285522,10052942.269065855,10104054.27437973,9765242.253288267,10189736.58594513,10379313.277198792,10694982.876953123,10676558.22657013,10044136.682815552,10613705.9756279,10715455.877189636,10722083.706565855,9820295.890625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,421858.1105117798,421423.3716049194,436130.33182907104,437777.0682563782,429972.3731765747,398386.8915557861,411099.9893798828,434525.5533828736,401219.91094970703,405885.24609375,414884.1871109009,422538.1106567383,413092.7094154358,428241.36737442017,437598.9505805969,431737.14978027344,398811.329284668,401248.2279510498,431420.549446106,409639.3071708679,407491.9693374634,416468.6497001648,395996.7683105469,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,300388.4015197754,302090.80226898193,296095.40132522583,297024.95875930786,304445.6216239929,307295.38191604614,294920.8815574646,307005.02307128906,293926.06130218506,304155.8014678955,306412.96158599854,300816.7611656189,290970.72121429443,291976.080493927,312372.0826416016,304106.1816596985,305029.80255126953,303391.30212402344,297306.8412322998,291536.68074417114,301311.48097991943,313054.5415840149,270974.60119628906,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,125514.54878616332,122919.12901687622,125722.02825927734,122628.58847808838,122418.70754241943,123692.34926986694,120087.54792022704,125381.64919281006,118975.02885437012,119264.28828811646,125972.00887298584,122475.66820526125,119657.5486793518,125478.14990234376,123495.46809768675,126980.12871932983,122593.88901519775,120196.88845825195,123127.74910736084,117618.78731918336,118150.98783874512,127057.82883453368,107413.6280517578,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,359447.8253593445,352975.5248260498,354954.6459503174,358270.3836860657,358432.60498809814,351480.12535095215,350024.00551986694,363843.6452178955,344639.9449157715,351776.8438911438,363664.7274360657,356047.5850906372,348090.28467178345,356010.0045814514,365475.8859024048,363076.6458740234,346095.9257850647,346466.80432891846,357472.525844574,343975.94649887085,347056.1629219055,360570.04376220703,327042.8210449219,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,134968.04907608032,138454.72973632812,136491.93005371094,134588.4490737915,134225.26908493042,134109.1895980835,129305.00938415527,140442.98986816406,131789.72931289673,138351.12976455688,140067.74989700317,137306.67017364502,127840.0878944397,135064.8503265381,137287.46878814697,138113.21075057983,131995.36962890625,137363.94993972778,131201.34967803955,128811.13041305542,136183.60990142822,138442.5704536438,114578.34790039062,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,281715.8205566406,287662.859916687,285717.6403846741,285504.64000701904,287178.38098526,282702.2809906006,276697.52045059204,287591.22133636475,273037.4596748352,279809.0609588623,284651.1202774048,289382.9223098755,276605.0211029053,276802.9805831909,288017.2397842407,286191.3791542053,281907.79919433594,284876.9598045349,284510.4994316101,274602.4613990784,283175.0812988281,280502.0798110962,281899.7983398437,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,96120.4270210266,92664.22639846802,101300.7472114563,98332.1272506714,95361.52713394164,92647.44723892212,91042.82616043092,97345.46689987184,94700.96640777588,98116.04679870604,95711.24674606325,95592.64717102052,91023.64654922484,92078.28659820557,97146.2064590454,96930.92695617676,97603.80641555786,97025.20690917967,96359.80633926392,92071.94622039796,95445.98669433594,97176.52673721312,86956.88671875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1021810.2350616456,1010881.0928344728,1037465.110862732,1026619.0340118408,1023939.2762908936,979435.948928833,990477.81142807,1033316.29473114,970866.0243225098,987669.7039871216,1018405.2124443054,1022807.5157661438,1003902.319278717,1003357.4896316528,1042442.9317398072,1029797.3742408752,981668.7521324158,987943.6899414062,1019318.9745750428,966010.9107437134,977738.1679763794,1016850.2995758055,978969.513671875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,290046.94010543823,289992.2592163086,297212.50134658813,294867.56132125854,288767.8776283264,284664.658657074,282137.9198074341,297644.88189697266,278732.6203842163,287494.1400337219,292765.4201850891,294012.7998466492,283498.4388885498,287067.3003234863,304651.8231391907,295836.7414970398,285286.69954299927,291464.5815124512,286888.24129867554,275241.399848938,284554.7208709717,296434.56146240234,278300.5791015625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,1956156.0989074707,1944839.8170166016,1903067.0131835935,1945840.3403320312,1974092.1228637693,1968398.8125610352,2011348.9619140625,1958299.3173828125,1984263.0043945312,1985679.487045288,2041692.6796875,1939677.8420944212,1912569.2794570923,1911607.4096679688,1943173.0851593015,1983038.2758789065,1948138.7857055664,1949749.258693695,1917030.2900390625,1960291.0150604248,1998952.542640686,2023406.5439453125,1862701.5966796875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,470565.3937988281,473873.2745361328,489581.7557373047,486826.5936279297,483306.2763671875,470133.7713623047,451194.4326171875,481964.7908401489,453804.1134490967,450099.8529472351,468030.7307128906,482284.076171875,462476.314819336,470107.1748352051,497329.8967285156,490798.43359375,437353.771194458,442945.97079086304,492445.8360595703,465301.87296295166,455248.9359512329,485116.7131347656,433832.7741699219,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
