Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(20:0),CAR,616435.6062545776,603403.5034637451,622967.6631698608,620089.0047340393,611626.5448112488,572608.2195358276,566178.4569587708,630978.9630126953,576807.3605537415,570718.543170929,595512.2205123901,617522.5022163391,615813.7621154785,626548.7864151001,637666.2418441772,590045.3616867065,567950.9185638428,597981.5261383057,625775.5028991699,581646.0180549622,590750.9011764526,580729.5193443298,631235.4873046875,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:0)_QUAL,CAR,2093458.9434432983,2022185.5518798828,2105613.787036896,2094245.1898498533,2123464.2004776,2042408.3503189087,2046230.581569672,2070868.5746955872,2031520.43227005,2030929.179382324,2088308.668598175,2103584.7741470337,2047214.6219596865,2118450.8718795776,2140133.1046180725,2059740.3595352173,2037328.78937912,2077391.2237548828,2105911.855319977,2048442.6357841487,2047274.6223487852,2005786.6437568665,2018746.53125,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:1),CAR,594518.140045166,580838.2824287415,589100.8612976074,600452.7039718628,583075.142036438,545235.2370758057,538423.6376609802,594834.1255531311,553335.9367637634,548148.9205741882,564796.5011367798,593158.8449478149,580651.1200027466,604612.7245368958,606989.9023284912,566766.2175865173,555359.1405525208,573932.7795372009,609974.4481315613,548443.2402801514,548493.577545166,556584.7382469177,602583.583984375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2084812.8918800356,2013266.7589111328,2086580.5423469543,2106648.6234436035,2099123.233757019,2028297.7643814087,2010630.4911003115,2076457.0429763796,2024439.627975464,2020137.3960990903,2046993.6329727173,2120068.1714134216,2031173.819694519,2108902.4557876587,2133638.227191925,2040154.7712554927,2031445.1567268367,2030649.0118789675,2092374.8167266848,2026440.485786438,2018776.38407135,2016305.91469574,2005452.6015625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,545149.5978393555,521306.4396133423,531580.1176223755,543002.4617805481,533377.5380516052,496472.91438293457,491934.2335205078,545533.9381332397,505968.0964126587,499994.77617645264,518068.7759819031,544962.1003189087,526147.8788719177,544552.8597335815,552349.5987548828,528339.2977790833,489639.15322875977,520274.2581291199,544810.4769973755,489973.5371932984,499628.75422668457,506287.9177017212,542018.3017578125,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,2013143.6574287412,1935930.8571166992,1997006.5096931455,2040162.4516448972,2017946.761100769,1960372.5642242432,1961801.5781326292,1998069.8691482544,1988470.6656303408,1952663.5864143367,1996353.573757172,2043492.018131256,1989341.2889137268,2023722.3308639529,2083773.6363334656,2021642.8575057983,1961910.864227295,1998494.3878173828,2013512.038444519,1959580.1868782043,1981384.982196808,1941173.5353164675,1927371.623046875,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,568176.1785049438,542454.615901947,566487.7002983093,563191.9986000061,560540.8808250427,517819.0538749695,522689.9145774841,572612.0991477966,526365.4971542358,530237.3162574768,527871.4763717651,579437.7614097595,551124.2958068848,571953.6396141052,582440.3594207764,551089.8382492065,518909.0928573608,536502.5371932983,581046.8832092285,520621.339263916,531815.5353775024,528724.5999298096,571720.7197265625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1764048.271648407,1674323.1026611328,1761836.3690681458,1785923.7938346865,1784089.3489151,1712337.70570755,1733120.2202415466,1762131.056098938,1725329.1989135742,1717118.4767227173,1744770.0836753843,1775250.4566459656,1733129.8457069397,1793011.7721939087,1813659.381023407,1736193.6375083923,1710370.5127372742,1732785.4181289673,1787041.7264900208,1729382.5322723389,1766595.6940689087,1714533.551410675,1701772.712890625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,231526.4984855652,223512.75524902344,228261.93697738647,232703.6971549988,223702.25533676147,209507.5941467285,208874.9756011963,230060.87617874143,214503.79622650144,214124.13687896729,212991.15462493896,233084.9561767578,219361.09512329104,230876.19455337524,238396.75777816767,217205.67596435547,206396.23305511475,220538.85735702515,227331.616481781,209466.17405700684,214747.49493026733,211000.8147354126,246921.7578163147,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,1780503.7716445923,1606555.014930725,2215264.291412353,2217035.03950119,2056732.6267280576,1601205.023677826,1647985.9755516052,2198097.339538574,1683881.0427474976,1674280.313232422,1775421.633441925,2108268.9651641846,1768319.2165679932,2580723.376106262,2257632.560043335,1940805.621334076,1567737.4921150208,1645451.4886016846,2602966.966884613,1766458.3007087708,1771301.5647697449,1834967.6647720337,2740927.288986206,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,282213.4987754822,268964.0987930298,275658.6004180908,281806.31914520264,274731.8978767395,254935.4981803894,251682.9585609436,285360.0610809326,265113.71658706665,260622.91743850708,262611.6785316467,275570.3806991577,276233.2595062256,282701.1981124878,293362.7600784302,267042.4984703064,248093.77682113647,261989.89906692505,282221.6598815918,257068.2985687256,256560.39823150635,258547.0998916626,311783.7636947632,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,1775379.980709076,1586565.2906303406,2237564.006412506,2209048.568675995,2073179.2225074768,1609999.834148407,1649533.837348938,2221287.711883545,1700951.377506256,1685397.1456298828,1807658.7081336973,2091327.2138710024,1743098.343132019,2590980.841960907,2263622.5416488647,1939900.817115784,1572855.6297721865,1650412.572818756,2629091.8953208923,1754634.7050056458,1755342.2292251587,1842750.7917251587,2741514.162109375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,285067.93981170654,269893.63860702515,276084.160572052,283040.62071990967,281106.1014328003,264304.6591796875,265875.9799461365,285588.6399345398,268006.47843170166,268449.0194320679,280507.68016052246,289300.1394081116,285076.17863845825,286656.9009170532,291265.201461792,278711.6993980408,264973.2178382873,273737.1389732361,288676.92150115967,268994.839176178,271678.1594390869,270971.9588356018,317976.1638183594,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,1743933.1413345337,1572544.0054740906,2172652.7879753117,2187758.309455872,2056684.2371139529,1572945.8248519895,1593700.6781311035,2152010.56930542,1653825.3530540466,1646769.956100464,1745542.322040558,2098183.9270401,1712930.5280532837,2587142.428050995,2217092.1269607544,1934076.9445381165,1537027.57711792,1620412.9382095337,2581415.105319977,1731023.6852416992,1725235.9221191406,1817871.2618789675,2787949.4111328125,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,271857.5993232727,265285.52085494995,264366.2798309326,269027.59870910645,270634.9203414917,260337.1789741516,256213.35750579837,269290.67920303345,265579.3768501282,258594.41953659055,269161.1398086548,274791.5791168213,269344.7597732544,276468.6997833252,275519.8582801819,266214.17711639404,255016.719039917,261155.0401802063,272782.05852127075,258366.3169403076,260407.2981491089,259563.67789459229,303855.1018066406,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,1763566.8874282837,1591937.0464935305,2176420.30891037,2230018.905555725,2048584.4535217285,1601557.2745361328,1641665.8364143372,2188676.569145202,1664302.09633255,1642419.7453193665,1772964.1999282837,2089738.200706482,1736489.2870368958,2571196.6535987854,2230082.960002899,1946459.1418037412,1564612.6170387268,1665649.757976532,2594745.8411026,1726812.1629753113,1740401.6066474917,1812957.902114868,2717660.275390625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,281648.0984230041,279976.037776947,286250.6592445373,281644.641746521,282500.3791694641,272721.3560791016,263750.7584037781,284464.18241882324,267315.89880752563,273481.63846206665,277176.38065338135,285218.0200157165,280383.34115600586,293885.6809806824,295320.65883636475,279804.66192245483,266523.6005744934,273636.4602203369,289110.76078796387,268648.43897247314,278374.49967575073,272984.8191108704,318534.2431640625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1434852.861995697,1245016.213481903,1826770.714691162,1829355.489616394,1718247.50422287,1263976.593990326,1318467.872039795,1778900.4710998535,1322643.5060577393,1324985.3742637634,1436407.2130126953,1683527.965473175,1401325.591293335,2064707.0076637268,1862976.5762939453,1597538.965007782,1225200.42754364,1312159.020160675,2158556.501842499,1381301.4247703552,1401222.5735206604,1459117.4664916992,1836675.162109375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,274647.5592041016,268981.8998680115,279534.79943847656,279889.9196777344,271977.7014770508,251233.03799057007,260245.139125824,289529.560546875,256565.0362548828,257914.25693511963,265803.2782173157,287764.29962158203,273277.9588623047,297551.8404312134,295760.64044189453,268140.55728912354,252057.2379798889,273950.1196899414,285161.19971466064,258298.89819717407,259078.3179512024,259420.88011932373,310939.6223144531,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,503979.4962921143,478602.1107635498,492775.8352890015,500588.3722457886,479067.4522705078,453548.6125717163,451886.07188797,506228.97620010376,465406.6515045166,458971.1331214905,469518.1555328369,496534.1139221192,483058.9542617798,532389.8934440613,530246.8160209656,480291.5546646118,447942.7503013611,474675.8128623962,517589.1764678955,461608.37198257446,458435.15200424194,470963.09616470337,559594.85887146,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10052942.269065855,10104054.27437973,9765242.253288267,10189736.58594513,10379313.277198792,10694982.876953123,10676558.22657013,10044136.682815552,10613705.9756279,10715455.877189636,10722083.706565855,9974919.610160828,10025496.410003662,10023765.355628967,10152684.922504423,10507227.898757936,10668706.135940552,10693194.84942627,10208272.384376526,10664046.79000473,10674041.681251526,10599505.845939636,9820295.890625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,422538.1106567383,413092.7094154358,428241.36737442017,437598.9505805969,431737.14978027344,398811.329284668,401248.2279510498,431420.549446106,409639.3071708679,407491.9693374634,416468.6497001648,433517.55157470703,421122.9872894287,429828.77197647095,434978.5334320069,412344.2297973633,405370.1479492188,415069.4850387573,421596.2882270813,398170.3317871094,417837.086479187,404555.84871292114,395996.7683105469,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,300816.7611656189,290970.72121429443,291976.080493927,312372.0826416016,304106.1816596985,305029.80255126953,303391.30212402344,297306.8412322998,291536.68074417114,301311.48097991943,313054.5415840149,293359.4203529358,294327.0814857483,305437.3198852539,308358.50288772583,308057.282081604,301537.98040008545,302915.3022880554,302781.1400909424,304923.24211883545,309273.34063720703,286407.4004898071,270974.60119628906,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,122475.66820526125,119657.5486793518,125478.14990234376,123495.46809768675,126980.12871932983,122593.88901519775,120196.88845825195,123127.74910736084,117618.78731918336,118150.98783874512,127057.82883453368,123723.00855255128,118018.72876739502,125410.1295967102,125894.88830947876,126467.84827041626,122045.26880264282,121442.9093208313,127322.10860443117,120488.06881332396,122834.569355011,117515.82824707033,107413.6280517578,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,356047.5850906372,348090.28467178345,356010.0045814514,365475.8859024048,363076.6458740234,346095.9257850647,346466.80432891846,357472.525844574,343975.94649887085,347056.1629219055,360570.04376220703,351148.665184021,355849.02516937256,365229.7279624939,366698.9637336731,355692.72508239746,350079.10400772095,350604.04695510864,363703.8042602539,347237.3451385498,348576.14392089844,339914.62481689453,327042.8210449219,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,137306.67017364502,127840.0878944397,135064.8503265381,137287.46878814697,138113.21075057983,131995.36962890625,137363.94993972778,131201.34967803955,128811.13041305542,136183.60990142822,138442.5704536438,136482.32916641235,134416.7493934631,145222.55068206787,144629.99019241333,136154.24951171875,134282.72959899902,137426.57006835938,140753.68898391724,132922.74925231934,136385.37019729614,128613.06799316406,114578.34790039062,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,289382.9223098755,276605.0211029053,276802.9805831909,288017.2397842407,286191.3791542053,281907.79919433594,284876.9598045349,284510.4994316101,274602.4613990784,283175.0812988281,280502.0798110962,284194.87937164307,279408.21966934204,284863.3199310303,295689.5198364258,280805.72035217285,276495.9392967224,291668.659740448,280712.81857681274,280259.35903549194,282918.462184906,274290.2582206726,281899.7983398437,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,95592.64717102052,91023.64654922484,92078.28659820557,97146.2064590454,96930.92695617676,97603.80641555786,97025.20690917967,96359.80633926392,92071.94622039796,95445.98669433594,97176.52673721312,96245.5467376709,93042.10621261597,98680.8072128296,100474.26668167114,98233.44661712646,96858.40698623656,97045.56632614136,98761.80712127686,94556.8465423584,98097.0464477539,94333.22666168211,86956.88671875,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1022807.5157661438,1003902.319278717,1003357.4896316528,1042442.9317398072,1029797.3742408752,981668.7521324158,987943.6899414062,1019318.9745750428,966010.9107437134,977738.1679763794,1016850.2995758055,1049476.2365722656,1013693.0941619872,1041963.1510009766,1047972.8945617676,1004500.2753944396,977873.230922699,1001174.0278930664,1041456.4925231934,976174.9931488036,992636.3894424438,976555.436038971,978969.513671875,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,294012.7998466492,283498.4388885498,287067.3003234863,304651.8231391907,295836.7414970398,285286.69954299927,291464.5815124512,286888.24129867554,275241.399848938,284554.7208709717,296434.56146240234,292213.7208023071,289848.6011619568,298059.5000228882,303867.24143981934,282687.48026657104,284360.1403503418,286493.5386161804,294599.7608413696,292961.14122390747,291217.70023727417,281686.71980667114,278300.5791015625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
