Match 1,Match 2,Lipid 1,Lipid 2,Number,Gene,Reaction,T-Statistic,P-Value,Z-Score
LPE(20:0),PE(42:6),LPE,PE,254531,LPCAT4,26,-1.4507800457373718,0.16765390866067448,1.3797815705021956
PC(36:4),LPC(16:1)_2,PC,LPC,123745,PLA2G4E,23,-0.027516816780423475,0.9782373248410505,0.027278851259547543
PC(36:1),LPC(16:0),PC,LPC,123745,PLA2G4E,23,-0.4299664336810331,0.6709942389126118,0.4247838676935018
LPE(20:1),PE(34:1),LPE,PE,10162,LPCAT3,26,-1.048276745493634,0.3097644135219577,1.015716489291536
PC(44:1),LPC(20:1),PC,LPC,100137049,PLA2G4B,23,0.8701123101003762,0.3940200069979284,0.852349739592849
LPE(20:4),PE(42:4),LPE,PE,254531,LPCAT4,26,1.6855182458022364,0.10896464957744426,1.602864152379941
PS(40:1),LPS(16:0) ,PS,LPS,64600,PLA2G2F,31,0.670874861334347,0.5082466781475683,0.6615702512654031
PC(32:4),LPC(12:0),PC,LPC,100137049,PLA2G4B,23,0.06426555630470002,0.9492449677587524,0.06365496116269023
LPE(14:0),PE(34:5),LPE,PE,129642,MBOAT2,26,-0.5518283315509478,0.5854018717803887,0.5455113568819275
PC(32:0),LPC(14:0),PC,LPC,30814,PLA2G2E,23,0.08993970236185969,0.928962660319355,0.08915005156491043
SM(38:1),Cer1P(26:1),SM,Cer,6609,SMPD1,18,0.5405606118166184,0.5944476674588554,0.5324019029817938
PC(48:2),LPC(20:2),PC,LPC,283748,PLA2G4D,23,0.3301005805828282,0.7437687297426976,0.3268666717580917
LPE(12:0) ,PE(34:4),LPE,PE,129642,MBOAT2,26,-0.7464793564090905,0.46173642505963464,0.7359905890397977
PI(32:2),LPI(18:1) ,PI,LPI,123745,PLA2G4E,29,0.03217488212160926,0.9746369742050915,0.0317931941133958
PS(38:1),PE(18:2),PS,PE,23761,PISD,6,-0.7120534707097383,0.48423833477832723,0.6995020460795173
PC(42:6),LPC(22:2),PC,LPC,30814,PLA2G2E,23,-0.533838572407096,0.601292325786595,0.5225429851689941
PG(42:1),LPG(22:2),PG,LPG,255189,PLA2G4F,33,-1.063355777892691,0.2991999712509713,1.0381505482550635
PE(22:4),PS(42:7),PE,PS,81490,PTDSS2,7,0.48313407879368037,0.6330609991018237,0.4774229161895471
PC(34:3),LPC(14:0),PC,LPC,255189,PLA2G4F,23,0.4541470823187139,0.6538762596780584,0.4483837606783658
LPS(18:0) ,PS(44:0),LPS,PS,10162,LPCAT3,30,-1.7284558942752093,0.11137397158103762,1.592047769233448
LPS(18:2) ,PS(36:3),LPS,PS,154141,MBOAT1,30,2.4932058414037117,0.01930001244658347,2.339684959012865
PC(36:3),LPC(20:3),PC,LPC,30814,PLA2G2E,23,0.8741170899302221,0.3929529428989543,0.8542744455427982
PE(34:5),PS(34:5),PE,PS,81490,PTDSS2,7,0.5734152603580988,0.5715912116941639,0.5657095947866597
PC(42:1),LPC(22:0),PC,LPC,64600,PLA2G2F,23,0.4301344720838458,0.6703202230290031,0.4257085610999472
LPE(18:0),PE(38:0),LPE,PE,129642,MBOAT2,26,0.43791960509063843,0.6647214874108046,0.4334037352351905
LPS(19:1),PS(36:2),LPS,PS,254531,LPCAT4,30,2.089795014909682,0.04657019433368839,1.9901883212326241
PS(42:5),LPS(18:4),PS,LPS,30814,PLA2G2E,31,-0.47868264799514487,0.6371333058289259,0.4717106899408302
PI(36:2),LPI(20:3) ,PI,LPI,283748,PLA2G4D,29,-0.9162310108364536,0.36843142841792564,0.8994154206390806
PG(44:1),LPG(16:1) ,PG,LPG,255189,PLA2G4F,33,0.34595549508035645,0.7325570382153204,0.3417260868813444
LPC(20:5),PC(38:8),LPC,PC,254531,LPCAT4,22,0.4993104401460209,0.6215446626142497,0.4936623450421111
PC(36:0) ,LPC(18:1),PC,LPC,5319,PLA2G1B,23,0.30321829378861703,0.7641019720854197,0.30009856718718947
PC(38:5),LPC(22:4),PC,LPC,5320,PLA2G2A,23,-1.357730940773475,0.19136902637408773,1.3065398798363557
PC(40:3),LPC(22:1),PC,LPC,5319,PLA2G1B,23,-1.2596426152689653,0.22390366678135656,1.2162133308479846
LPE(16:1),PE(28:1),LPE,PE,10162,LPCAT3,26,-0.9641445843891212,0.3436447841486081,0.9469882151075967
PI(40:4),LPI(18:3) ,PI,LPI,283748,PLA2G4D,29,-0.240164618559201,0.8119174088908876,0.2379531790813574
PC(38:0),LPC(8:0),PC,LPC,5320,PLA2G2A,23,0.0616081335963981,0.9512984836719769,0.06107624989183204
PC(38:2),LPC(20:0),PC,LPC,255189,PLA2G4F,23,1.2566111031204878,0.21953463825356018,1.227766490469362
PC(50:0),LPC(24:0),PC,LPC,100137049,PLA2G4B,23,0.5601278957200011,0.5797135351509699,0.5538032042567387
LPE(22:1),PE(42:4),LPE,PE,129642,MBOAT2,26,0.9082765204508925,0.3721311383297524,0.8924885293014497
PC(42:6),LPC(20:1),PC,LPC,5321,PLA2G4A,23,1.0584059810785347,0.30375093926459024,1.028422903804507
Cer(32:0),SM(44:1),Cer,SM,166929,SGMS2,17,-0.08877173097928577,0.9298791056625615,0.08799694323705162
PS(22:7),PE(38:7),PS,PE,23761,PISD,6,-0.18988289557885824,0.8508737295862824,0.1880037269606459
LPS(22:4) ,PS(42:7),LPS,PS,10162,LPCAT3,30,-0.6897494602920933,0.49631761803301466,0.6802951134097752
LPE(20:4),PE(32:5),LPE,PE,129642,MBOAT2,26,1.5851534655980635,0.129554533156827,1.515860883324057
PE(20:0),PC(44:5),PE,PC,10400,PEMT,8,-1.7051473497890925,0.11140037348025454,1.5919302688240622
PC(42:1),LPC(22:2),PC,LPC,5319,PLA2G1B,23,-0.3271033153552603,0.7479256129264559,0.3213758093790376
PE(18:4),PC(38:4),PE,PC,10400,PEMT,8,1.7098478323891009,0.10298318933950747,1.630560027645156
Cer(44:2),SM(32:2),Cer,SM,10087,CERT1,17,-0.9082532490871967,0.37204133853378274,0.8926561521904388
PE(14:1),PS(34:4),PE,PS,81490,PTDSS2,7,0.8894850371654054,0.38218183515321424,0.8738832541093174
PC(38:4),LPC(18:4),PC,LPC,5321,PLA2G4A,23,0.3313747137044393,0.7429209481597507,0.3279877191727135
PC(44:2),LPC(20:3),PC,LPC,5321,PLA2G4A,23,1.1044191415050844,0.28240912931779694,1.074923165955742
PC(42:0),LPC(10:0),PC,LPC,100137049,PLA2G4B,23,1.3128932593903957,0.205334495465109,1.2664989769622013
PE(32:3),LPE(20:2),PE,LPE,8605,PLA2G4C,27,-1.0520863132215938,0.30525971843361643,1.0252193109431187
LPS(18:3) ,PS(38:4),LPS,PS,154141,MBOAT1,30,0.7803870947471144,0.4426678235388478,0.7676959825140715
LPG(20:5) ,PG(40:1),LPG,PG,9926,LPGAT1,32,1.4292648760480586,0.16668225716559354,1.3829432835004438
LPE(16:0),PE(32:1),LPE,PE,129642,MBOAT2,26,-0.8598823920333462,0.3983226712693876,0.8446206579990332
PC(44:12),LPC(22:6),PC,LPC,64600,PLA2G2F,23,-0.07988969297695069,0.937506596870753,0.07840411932754528
LPG(20:4) ,PG(38:8),LPG,PG,54675,CRLS1,32,0.5529491598906795,0.5845689390704406,0.546723161908613
PS(38:2),LPS(20:2) ,PS,LPS,30814,PLA2G2E,31,-1.2798422110912209,0.21587138198933942,1.2375812185705297
PS(36:2),LPS(22:2) ,PS,LPS,5320,PLA2G2A,31,0.32293771329651644,0.7492631318516738,0.3196111355896864
PS(38:6),PE(22:6),PS,PE,23761,PISD,6,0.4137518021601902,0.6821806023968887,0.40948932064233523
LPC(18:2),PC(30:1),LPC,PC,10162,LPCAT3,22,0.2951052680994424,0.7700181730297023,0.29235112518691925
PC(48:2),PS(30:1),PC,PS,9791,PTDSS1,9,0.13430492406327638,0.8942741388499216,0.13289788593967974
PC(34:0),LPC(15:0),PC,LPC,123745,PLA2G4E,23,-0.9217487450668083,0.3680118494367076,0.9002037151537833
PS(42:4),LPS(22:4) ,PS,LPS,64600,PLA2G2F,31,-0.11189064453378585,0.911734615776481,0.11085085699075345
PE(52:4),PS(32:1),PE,PS,81490,PTDSS2,7,0.29867923209893094,0.7677168293539512,0.29536269296183504
PC(32:5),LPC(20:4),PC,LPC,5319,PLA2G1B,23,0.5013347422660368,0.6211424415280653,0.4942318600504038
LPG(20:3) ,PG(38:1),LPG,PG,54675,CRLS1,32,0.6042869238023078,0.5507275883187348,0.5966702058510102
LPS(18:4),PS(32:4),LPS,PS,10162,LPCAT3,30,0.5258937714295887,0.6037535224928487,0.5190103517692065
PG(40:7),LPG(20:3) ,PG,LPG,54675,CRLS1,33,-0.060806475240434595,0.9519307860044752,0.060282316141041827
LPE(20:2),PE(40:1),LPE,PE,254531,LPCAT4,26,-0.3857769751293182,0.7042899181445059,0.37953594364740256
PS(36:2),LPS(22:1) ,PS,LPS,64600,PLA2G2F,31,0.04349242988850055,0.9657335580499239,0.04295982653524673
LPG(20:4) ,PG(34:5),LPG,PG,9926,LPGAT1,32,0.0072895821669758274,0.9942341960930329,0.007226426444588641
LPG(14:1) ,PG(28:0),LPG,PG,9926,LPGAT1,32,-0.6709457427711899,0.50765547411481,0.6624927586863538
LPC(20:1),PC(44:0),LPC,PC,79888,LPCAT1,22,-0.23661227391313872,0.8146209802559635,0.23446889259843534
PS(44:5),LPS(18:4),PS,LPS,5320,PLA2G2A,31,-0.5370206863805361,0.5964786874141763,0.5294710998208396
LPC(16:1)_2,PC(36:2),LPC,PC,10162,LPCAT3,22,0.6551672485032041,0.5183610652008982,0.6458738360280644
PS(34:1),LPS(17:1) ,PS,LPS,30814,PLA2G2E,31,0.5072750286244475,0.6160916082576888,0.5013972024592125
PC(52:4),PS(34:3),PC,PS,9791,PTDSS1,9,0.26489052668410085,0.7934493237127588,0.261834131406719
LPC(22:6),PC(36:7),LPC,PC,54947,LPCAT2,22,0.7612811732859143,0.4526600518766929,0.7509877105795808
LPC(22:0),PC(44:4),LPC,PC,54947,LPCAT2,22,0.3840938725892284,0.7038916944226759,0.3800723708827006
LPE(18:3),PE(40:7),LPE,PE,254531,LPCAT4,26,1.3816212536976704,0.18014990877753845,1.3402936079957155
LPE(18:3),PE(36:6),LPE,PE,129642,MBOAT2,26,0.8182533872975989,0.42016898933960556,0.8061281022979233
PE(22:0),PC(40:4),PE,PC,10400,PEMT,8,0.41889529992370433,0.6783825004896057,0.41467136078672756
PS(38:2),LPS(16:1) ,PS,LPS,5320,PLA2G2A,31,0.06920801693126946,0.9454820712811766,0.06838134539977918
PC(36:4),LPC(14:0),PC,LPC,5319,PLA2G1B,23,0.5011500554836625,0.621091692350935,0.4943037284801448
LPE(22:1),PE(40:2),LPE,PE,254531,LPCAT4,26,0.8506961003600481,0.4021474654561271,0.8377921194642343
LPE(20:5),PE(38:7),LPE,PE,129642,MBOAT2,26,1.9651384082896473,0.06474999300377514,1.846980317128752
PG(38:2),LPG(18:1) ,PG,LPG,255189,PLA2G4F,33,0.026121752096694862,0.9793411092943276,0.025894973469185165
PS(36:2),LPS(19:1),PS,LPS,64600,PLA2G2F,31,-0.8941295157254234,0.3786218522532151,0.8804384176965246
LPC(20:3),PC(44:4),LPC,PC,254531,LPCAT4,22,-0.44722879667705995,0.6580336168323688,0.4426296750349901
LPG(20:4) ,PG(40:7),LPG,PG,54675,CRLS1,32,0.7180573761047121,0.4786472917413357,0.7084798971345743
PS(30:2),PE(42:2)_2,PS,PE,23761,PISD,6,-0.6990088996184487,0.4920254046179008,0.6870909693942228
LPG(18:2) ,PG(32:1),LPG,PG,54675,CRLS1,32,1.4644726895461064,0.15522092327198952,1.4213297340226685
PC(44:7),LPC(22:2),PC,LPC,123745,PLA2G4E,23,-0.6156626212048736,0.5477042204366684,0.6012038501012774
PG(38:3),LPG(20:2) ,PG,LPG,255189,PLA2G4F,33,-1.1493018372925066,0.26592565023006187,1.1124943682818784
PS(40:0) ,PE(24:0),PS,PE,23761,PISD,6,0.15796829479894606,0.8756400159366623,0.1564986085624661
PS(40:5),PE(20:2),PS,PE,23761,PISD,6,0.13210674344291704,0.8958123177864844,0.1309532147845192
PC(30:1),LPC(15:1),PC,LPC,5321,PLA2G4A,23,-1.0255426538136867,0.31454760114848346,1.0057255665704445
PG(38:6),LPG(20:5) ,PG,LPG,283748,PLA2G4D,33,-0.4516654832173841,0.6548791340156745,0.44699435737287657
PC(34:3),LPC(19:3),PC,LPC,123745,PLA2G4E,23,0.8411561885905241,0.41077774377279197,0.8225257390886689
PG(44:6),LPG(22:2),PG,LPG,54675,CRLS1,33,-0.945851418965727,0.3533210492853891,0.9281668074600293
PS(28:2),PE(42:1),PS,PE,23761,PISD,6,-0.7231153221443584,0.4776909929058133,0.7100211948670897
Cer1P(20:1),SM(44:1),Cer,SM,10087,CERT1,17,-0.22247170047007805,0.8255328831848366,0.22043436623898036
PC(36:1),LPC(18:3),PC,LPC,5320,PLA2G2A,23,0.6105182114441893,0.5475169432993305,0.6014850844988056
LPE(22:0),PE(42:4),LPE,PE,254531,LPCAT4,26,0.4636579711781105,0.647695283343554,0.4569662789181325
LPE(19:0),PE(36:1),LPE,PE,154141,MBOAT1,26,1.7086544745814347,0.10449946634704078,1.6234208698883204
LPC(22:2),PC(40:4),LPC,PC,254531,LPCAT4,22,1.4074020377496546,0.1700711114635853,1.3719753504440768
PC(42:1),LPC(18:0),PC,LPC,64600,PLA2G2F,23,1.4041546387833266,0.17585181659508026,1.3536382527862774
LPS(16:1) ,PS(34:3),LPS,PS,254531,LPCAT4,30,-0.4663923659446264,0.6450486484596952,0.4606515112749061
PS(38:3),PE(20:5),PS,PE,23761,PISD,6,0.14751577665187748,0.8837463787834414,0.1462216959002961
LPC(20:4),PC(42:5),LPC,PC,10162,LPCAT3,22,-2.055723762560797,0.049215468731165696,1.9667202698453925
PC(38:5),LPC(14:0),PC,LPC,100137049,PLA2G4B,23,-0.17564854867164767,0.8618068010769601,0.17407464276326595
PC(38:4),LPC(18:4),PC,LPC,123745,PLA2G4E,23,0.3313747137044393,0.7429209481597507,0.3279877191727135
PS(34:1),LPS(15:1),PS,LPS,5320,PLA2G2A,31,-0.32887341421076166,0.7457071545812837,0.3243049736412946
PC(42:6),LPC(22:6),PC,LPC,30814,PLA2G2E,23,-0.44540339252759525,0.6624458568388166,0.43653879699615655
PC(32:5),LPC(12:0),PC,LPC,8605,PLA2G4C,23,-0.3387800280139945,0.7372215605222985,0.33553498230693285
PC(34:1),LPC(20:1),PC,LPC,255189,PLA2G4F,23,0.7827227323361209,0.44357786049250036,0.7661654546509079
PC(40:2),LPC(22:0),PC,LPC,255189,PLA2G4F,23,-1.1118684266507828,0.28024581799547504,1.079767295827723
PG(44:4),LPG(20:4) ,PG,LPG,54675,CRLS1,33,-0.39659637023429434,0.694743791973419,0.39242557546255524
PE(20:5),PC(40:0),PE,PC,10400,PEMT,8,1.8937458427545608,0.07443531161466609,1.7839283310722633
PC(40:5),LPC(20:5),PC,LPC,30814,PLA2G2E,23,0.7796504768058353,0.4446492586451546,0.7643658416452932
LPC(20:0),PC(40:5),LPC,PC,254531,LPCAT4,22,0.10903681133963267,0.9139578431235119,0.10804771437852771
SM(42:3),Cer(30:2),SM,Cer,55512,SMPD3,18,0.35171925479444094,0.7277925364035652,0.3480634451635803
PC(32:1),LPC(16:0),PC,LPC,26279,PLA2G2D,23,-0.3225997102724725,0.7497339636859658,0.3189901742582769
PI(36:3),LPI(16:0) ,PI,LPI,283748,PLA2G4D,29,0.2899124585659571,0.7745470156759833,0.2864323300946676
LPG(16:0),PG(36:4),LPG,PG,54675,CRLS1,32,-0.7032471483013744,0.48864826053995847,0.6924603772155193
PI(42:5),LPI(20:5) ,PI,LPI,123745,PLA2G4E,29,0.021658285798327074,0.9829173614296958,0.021411548346746623
PE(42:7),LPE(20:2),PE,LPE,8605,PLA2G4C,27,-1.029225218087266,0.31444344957626336,1.0059420446814036
LPC(20:2),PC(40:5),LPC,PC,79888,LPCAT1,22,0.4751851869626647,0.6385239217021652,0.4697636019290208
LPS(22:2) ,PS(36:3),LPS,PS,254531,LPCAT4,30,0.2388184017446368,0.8134857529661976,0.23593159238951472
PS(42:4),LPS(20:4) ,PS,LPS,30814,PLA2G2E,31,-0.9764169812112019,0.33722924518730624,0.9596542712273047
LPG(20:0),PG(42:0),LPG,PG,54675,CRLS1,32,-1.079344747798556,0.29176926311103485,1.054248275532458
LPS(18:1) ,PS(42:6),LPS,PS,254531,LPCAT4,30,-1.5862502064773796,0.13708964363539564,1.4867167244654578
LPC(20:2),PC(38:1),LPC,PC,254531,LPCAT4,22,0.4069626057280552,0.6871745364138554,0.40269238527126094
PC(32:1),LPC(16:1),PC,LPC,5321,PLA2G4A,23,-0.3583264232932646,0.7233341265278328,0.35400634715258034
PC(40:1),LPC(16:0),PC,LPC,100137049,PLA2G4B,23,-0.8546459788152979,0.39976361587282383,0.8420434805315274
PG(36:1),LPG(18:2) ,PG,LPG,54675,CRLS1,33,1.3267326898559377,0.19616262895212014,1.292561885969469
PC(38:3),LPC(18:0),PC,LPC,255189,PLA2G4F,23,0.39339313492872563,0.6972355774360586,0.38905484250338235
PC(34:2),LPC(20:3),PC,LPC,5320,PLA2G2A,23,0.8621656729979098,0.399492486642984,0.8425279767129898
PC(44:6),LPC(20:1),PC,LPC,64600,PLA2G2F,23,1.0364872581786135,0.3133546267721271,1.0082079820153058
LPG(20:5) ,PG(38:1),LPG,PG,9926,LPGAT1,32,1.6375227087798216,0.11606591879841244,1.5715027385637754
PC(42:4),LPC(18:4),PC,LPC,26279,PLA2G2D,23,1.2543769818299964,0.22511938222362418,1.2130273023594498
LPI(18:3) ,PI(44:2),LPI,PI,79143,MBOAT7,28,1.1984122101144443,0.24626631239574587,1.1594659393481606
PC(34:1),LPC(20:1),PC,LPC,26279,PLA2G2D,23,0.7827227323361209,0.44357786049250036,0.7661654546509079
PC(40:5),LPC(20:1),PC,LPC,100137049,PLA2G4B,23,0.6890499129602203,0.4985852915093302,0.6767173730842551
PC(42:5),LPC(22:1),PC,LPC,255189,PLA2G4F,23,0.38922299249322123,0.7000262627824191,0.3852850146342981
LPS(22:0 ,PS(40:4),LPS,PS,10162,LPCAT3,30,-1.7613484738271599,0.09367327892277366,1.6763314959742825
PS(36:4),LPS(18:4)_2,PS,LPS,30814,PLA2G2E,31,-0.7877588475139305,0.4399494165866146,0.7722786349551453
PG(40:2),LPG(20:3) ,PG,LPG,255189,PLA2G4F,33,-0.05658335458603129,0.9552735686290823,0.05608565873189558
PG(44:5),LPG(18:4),PG,LPG,283748,PLA2G4D,33,-0.308559883627424,0.7598712498886735,0.305649864357113
PC(42:7),LPC(22:2),PC,LPC,283748,PLA2G4D,23,-0.5115436093827775,0.6167552642777586,0.5004542473808806
SM(42:0),Cer1P(30:1),SM,Cer,6609,SMPD1,18,0.6021703773077609,0.553187497151044,0.5929905192472803
PS(40:1),LPS(22:1) ,PS,LPS,5320,PLA2G2A,31,0.04966882921965092,0.9607574424783609,0.049203097916618976
LPC(16:1),PC(34:0),LPC,PC,79888,LPCAT1,22,0.907796628610799,0.3728901034882076,0.8910728232968098
LPC(12:0),PC(36:5),LPC,PC,254531,LPCAT4,22,0.7553368183388863,0.4567676550494464,0.7441798857498172
LPS(20:3) ,PS(36:2),LPS,PS,154141,MBOAT1,30,0.21860448849345707,0.8286627451842257,0.21641696276309563
LPC(12:0),PC(32:1),LPC,PC,254531,LPCAT4,22,0.7514805429543406,0.45891700939940816,0.7406313249093257
LPI(22:6) ,PI(40:8),LPI,PI,79143,MBOAT7,28,-0.6046875649671417,0.5536723180813637,0.5922662413372872
PC(34:4),LPC(20:5),PC,LPC,255189,PLA2G4F,23,0.8338321888710205,0.41474231861661515,0.8155766328011245
PS(38:5),LPS(18:2) ,PS,LPS,30814,PLA2G2E,31,-1.8720671075657709,0.0756513822762131,1.7764948969735328
LPG(19:0),PG(38:0) ,LPG,PG,9926,LPGAT1,32,-0.10257491666917139,0.9193027464077603,0.1013120556545541
LPE(20:2),PE(44:7),LPE,PE,129642,MBOAT2,26,-0.1854321968960734,0.8546401655280089,0.18320118382734965
PC(32:2),LPC(15:1),PC,LPC,5319,PLA2G1B,23,-0.4862447581011516,0.6325092910007221,0.4781979928112935
PC(34:3),LPC(20:2),PC,LPC,123745,PLA2G4E,23,0.8470381281790809,0.40761877265709223,0.8280913415386855
PG(40:3),LPG(22:0) ,PG,LPG,283748,PLA2G4D,33,-0.5608023194097742,0.5820175836793082,0.5504400522492161
PI(42:8),LPI(20:2) ,PI,LPI,283748,PLA2G4D,29,-0.76126410144305,0.45265015115454965,0.7510041617479305
PC(38:7),LPC(20:3),PC,LPC,5319,PLA2G1B,23,0.6781333043406692,0.5049442096348623,0.6667306306445547
PC(40:10),LPC(20:5),PC,LPC,283748,PLA2G4D,23,0.6543625628756762,0.519454472109306,0.6441865491820087
PG(42:5),LPG(22:4) ,PG,LPG,283748,PLA2G4D,33,-0.36425469400995075,0.7188260378201322,0.36002820975214944
PS(42:4),PE(20:5),PS,PE,23761,PISD,6,-0.025095565590095067,0.980150919217539,0.02487970007262052
PS(38:3),LPS(20:0) ,PS,LPS,5320,PLA2G2A,31,0.9278588179889448,0.3617681342916391,0.91200110799892
PC(38:9),LPC(20:5),PC,LPC,5319,PLA2G1B,23,0.7059723308979275,0.4880039525584796,0.69348704584775
PE(34:2),PC(34:2),PE,PC,10400,PEMT,8,0.6888372727149409,0.49654933104599275,0.6799291376137315
PC(36:6),LPC(22:5),PC,LPC,5319,PLA2G1B,23,-1.271724072997256,0.22184237661086675,1.2216437495059616
PC(32:2),LPC(16:1),PC,LPC,5321,PLA2G4A,23,-0.22721272606425733,0.8221910552115176,0.2247277758737478
PI(42:4),LPI(20:0) ,PI,LPI,283748,PLA2G4D,29,1.7001321717647482,0.10351203924366872,1.6280605885630122
LPE(22:6),PE(36:7),LPE,PE,129642,MBOAT2,26,0.7283335309705746,0.472825524807742,0.7178893341722062
PC(30:0),LPC(12:0),PC,LPC,100137049,PLA2G4B,23,-0.23421776105486436,0.8164616454167076,0.2320983255158481
PC(40:0),LPC(20:3),PC,LPC,26279,PLA2G2D,23,1.12091870143273,0.2768764107920839,1.0873630124080267
PI(30:0),LPI(18:1) ,PI,LPI,283748,PLA2G4D,29,-0.23961009438877984,0.813013465835198,0.2365402660138132
PC(36:2),LPC(18:1),PC,LPC,8605,PLA2G4C,23,0.531499572456296,0.5995086616409971,0.5251072137265177
PI(44:1),LPI(22:6) ,PI,LPI,283748,PLA2G4D,29,0.37786079183047694,0.7087133961796205,0.37358459587684295
LPS(14:1) ,PS(36:1),LPS,PS,10162,LPCAT3,30,0.00020958503086559738,0.999834338263845,0.0002076261974269812
PC(40:8),LPC(22:4),PC,LPC,5320,PLA2G2A,23,-1.2276679783314985,0.23646880645848922,1.1838591917094266
Cer1P(30:1),SM(30:1),Cer,SM,259230,SGMS1,17,-0.3455513227110704,0.7327209412989995,0.34150832159568567
PC(30:1),LPC(16:1)_2,PC,LPC,5319,PLA2G1B,23,-1.1823068895928237,0.2493703692748771,1.1518800450672522
PC(32:0),LPC(4:0),PC,LPC,283748,PLA2G4D,23,0.7648563969364005,0.4532729853953241,0.7499696476897805
LPS(12:0) ,PS(34:6),LPS,PS,10162,LPCAT3,30,-0.4358401593848141,0.6697616032882558,0.42647521657403376
PC(32:1),LPC(16:1),PC,LPC,123745,PLA2G4E,23,-0.3583264232932646,0.7233341265278328,0.35400634715258034
LPS(18:2) ,PS(38:3),LPS,PS,10162,LPCAT3,30,0.9476781338833477,0.3511343461789699,0.9323912866479606
PC(34:1),LPC(12:0),PC,LPC,5321,PLA2G4A,23,0.5314797320427096,0.6006661898468824,0.5234427375986244
LPE(22:0),PE(44:6),LPE,PE,10162,LPCAT3,26,0.18231906053217647,0.8571471134454518,0.18000694817663349
PS(44:1),LPS(18:2) ,PS,LPS,30814,PLA2G2E,31,-1.4190767908487985,0.17416387818451867,1.3589454404398391
PC(38:2),LPC(18:3),PC,LPC,283748,PLA2G4D,23,0.5069152233518583,0.6161741059595361,0.5012799614203841
PS(40:5),LPS(18:0) ,PS,LPS,30814,PLA2G2E,31,2.4124737452863685,0.02721502293724561,2.2084197982122307
PE(38:0)_2,LPE(24:0),PE,LPE,8605,PLA2G4C,27,-0.1096668251804405,0.9134831871315706,0.10864610946062962
PC(38:6),LPC(22:5),PC,LPC,5320,PLA2G2A,23,-1.2218995341461663,0.23755108164905103,1.1811300055624088
LPS(15:1),PS(30:1),LPS,PS,10162,LPCAT3,30,0.00011782836318101088,0.9999074623412378,0.00011597875622069862
PC(36:0) ,LPC(18:4),PC,LPC,283748,PLA2G4D,23,0.5780395945565188,0.5685079282159025,0.5702503241200682
LPC(20:0),PC(52:0),LPC,PC,10162,LPCAT3,22,-2.074356467187335,0.047061076059825166,1.9857501265817428
LPS(18:3) ,PS(42:2),LPS,PS,154141,MBOAT1,30,0.7597784165899526,0.45502148312401236,0.747069709740542
LPE(20:1),PE(34:2),LPE,PE,254531,LPCAT4,26,-1.257467136312923,0.22614228392067576,1.2103560885339637
PC(38:0),LPC(8:0),PC,LPC,283748,PLA2G4D,23,0.0616081335963981,0.9512984836719769,0.06107624989183204
LPC(18:0),PC(38:5),LPC,PC,10162,LPCAT3,22,0.61729760702103,0.5418620158961724,0.6099996855058766
PC(30:1),LPC(4:0),PC,LPC,5321,PLA2G4A,23,0.6960526433443964,0.49436911266121275,0.6833762671606045
PC(30:1),LPC(14:1),PC,LPC,255189,PLA2G4F,23,0.05344433807021894,0.9577495320677549,0.052977880116996515
PC(38:1),LPC(20:5),PC,LPC,100137049,PLA2G4B,23,0.753725702109153,0.4592335385223443,0.740109526776455
PC(42:1),LPC(24:0),PC,LPC,5321,PLA2G4A,23,0.6705121802949086,0.5092873955232068,0.6599476949397474
PC(40:3),LPC(20:2),PC,LPC,283748,PLA2G4D,23,1.1210559308850618,0.27376090275756537,1.0944426141970478
LPE(18:3),PE(38:6),LPE,PE,154141,MBOAT1,26,1.3505389243248371,0.18869813823636278,1.314440115238928
LPE(15:1),PE(30:2),LPE,PE,129642,MBOAT2,26,0.20897049094970008,0.8363260522598147,0.20659514492209763
LPS(20:5) ,PS(42:9),LPS,PS,254531,LPCAT4,30,0.15537800277426395,0.877675926040296,0.15391605354446414
LPI(18:1) ,PI(32:2),LPI,PI,79143,MBOAT7,28,-1.0925239406585194,0.2905310898849861,1.056957268622853
LPE(20:3),PE(44:8),LPE,PE,154141,MBOAT1,26,1.2055745197586287,0.24212219835270962,1.169698807168397
PC(34:3),LPC(20:3),PC,LPC,5319,PLA2G1B,23,0.8523047925550395,0.40477743490599283,0.8331193263508081
LPE(22:5),PE(40:3),LPE,PE,254531,LPCAT4,26,1.02196122254575,0.31720782419488575,1.000212204522588
PE(34:4),PC(34:4),PE,PC,10400,PEMT,8,0.8851311629349111,0.3841594872804671,0.8702578876664558
PS(44:2),PE(32:3),PS,PE,23761,PISD,6,0.34840572529813413,0.7301257657286411,0.34495823973875184
LPC(15:0),PC(30:0),LPC,PC,54947,LPCAT2,22,1.439633001546947,0.1626357686447496,1.3962614810343545
PC(46:0),PS(26:0),PC,PS,9791,PTDSS1,9,0.6024554523198494,0.5517364673326758,0.5951600865244235
PG(36:0),LPG(16:0),PG,LPG,54675,CRLS1,33,0.7393978137664166,0.46613108231797684,0.7287884425893307
PS(32:2),LPS(18:1) ,PS,LPS,30814,PLA2G2E,31,-0.3752041588610629,0.7111964467870486,0.3702497021171827
