Lipid,Class,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(42:0)]_FA18:0 | DG(44:7)|DG(43:0)_C18:0,TAG | DAG,159283.8107509613,156520.89016342163,158659.03093147278,171239.57173347473,159283.8107509613,156520.89016342163,158659.03093147278,171239.57173347473,120412.78922271729,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:1)]_FA14:0,TAG,248752.37719726562,218246.37548828125,266625.36083984375,269804.201171875,248752.37719726562,218246.37548828125,266625.36083984375,269804.201171875,152156.83129882812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,TAG | DAG,143764.23934173584,149771.89009857178,141121.49020576477,146275.84078979492,143764.23934173584,149771.89009857178,141121.49020576477,146275.84078979492,84968.39628219604,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:1)]_FA16:1 | DG(44:8)|DG(43:1)_C16:1,TAG | DAG,320719.9734649658,273293.490152359,250463.43670463562,303547.43157577515,320719.9734649658,273293.490152359,250463.43670463562,303547.43157577515,169028.24241638184,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:1)]_FA18:0 | DG(44:8)|DG(43:1)_C18:0,TAG | DAG,254895.2781162262,283926.6253681183,198159.7545261383,205586.30589485168,254895.2781162262,283926.6253681183,198159.7545261383,205586.30589485168,68314.28453826904,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:1)]_FA18:1 | DG(44:8)|DG(43:1)_C18:1,TAG | DAG,181879.21306419373,181283.2928314209,173658.67186546326,182064.24316596985,181879.21306419373,181283.2928314209,173658.67186546326,182064.24316596985,124857.18955230713,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:2)]_FA14:0,TAG,51580.282958984375,62565.62414550781,53710.143615722656,66268.76440429688,51580.282958984375,62565.62414550781,53710.143615722656,66268.76440429688,22672.82162475586,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:2)]_FA16:0,TAG,103937.54675292969,133877.10733032227,111440.48767089844,110874.26742553711,103937.54675292969,133877.10733032227,111440.48767089844,110874.26742553711,26854.082092285156,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:2)]_FA16:1,TAG,126614.16882324219,143409.47021484375,124850.66857910156,134525.66870117188,126614.16882324219,143409.47021484375,124850.66857910156,134525.66870117188,63914.5048828125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:2)]_FA18:0,TAG,72502.70471191406,85364.9653930664,83298.90600585938,79455.80560302734,72502.70471191406,85364.9653930664,83298.90600585938,79455.80560302734,31618.682708740234,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:2)]_FA18:1,TAG,520081.78186035156,552866.8704223633,348704.6661376953,336641.3446044922,520081.78186035156,552866.8704223633,348704.6661376953,336641.3446044922,53799.88366699219,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:2)]_FA18:2,TAG,212042.7550048828,202731.79296875,202529.51538085938,221032.2939453125,212042.7550048828,202731.79296875,202529.51538085938,221032.2939453125,92525.24682617188,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:3)]_FA14:0,TAG,88833.74783325195,84039.14739990234,79337.02557373047,73867.10467529297,88833.74783325195,84039.14739990234,79337.02557373047,73867.10467529297,35728.92272949219,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:3)]_FA16:0,TAG,54136.66375732422,58647.3039855957,56148.5237121582,52956.76385498047,54136.66375732422,58647.3039855957,56148.5237121582,52956.76385498047,25102.121856689453,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:3)]_FA16:1,TAG,124638.36755371094,150092.28979492188,109541.96759033203,117958.36865234375,124638.36755371094,150092.28979492188,109541.96759033203,117958.36865234375,27811.601989746094,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:3)]_FA18:0,TAG,63339.92465209961,70459.08529663086,64363.36413574219,71412.06484985352,63339.92465209961,70459.08529663086,64363.36413574219,71412.06484985352,26775.0419921875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:3)]_FA18:1,TAG,79181.22637939453,89039.00622558594,83119.38592529297,75850.08547973633,79181.22637939453,89039.00622558594,83119.38592529297,75850.08547973633,29450.76205444336,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:3)]_FA18:2,TAG,566417.765625,602443.9632568359,375124.18200683594,372910.3701171875,566417.765625,602443.9632568359,375124.18200683594,372910.3701171875,58494.303955078125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:3)]_FA18:3,TAG,240566.814453125,261916.67749023438,247117.71801757812,275174.080078125,240566.814453125,261916.67749023438,247117.71801757812,275174.080078125,120483.86853027344,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA14:0,TAG,46748.34323120117,53600.08395385742,48816.14343261719,47079.783111572266,46748.34323120117,53600.08395385742,48816.14343261719,47079.783111572266,19876.821411132812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA16:0,TAG,150277.03033447266,149611.2901611328,138881.20971679688,148765.69024658203,150277.03033447266,149611.2901611328,138881.20971679688,148765.69024658203,40400.123046875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA16:1,TAG,63412.42459106445,69814.66528320312,56437.343841552734,62937.044006347656,63412.42459106445,69814.66528320312,56437.343841552734,62937.044006347656,26625.481826782227,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA18:0,TAG,59215.28405761719,60507.04406738281,56787.52453613281,59108.6647644043,59215.28405761719,60507.04406738281,56787.52453613281,59108.6647644043,46545.34292602539,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA18:1,TAG,66860.62435913086,75319.28475952148,68332.44482421875,70606.9850769043,66860.62435913086,75319.28475952148,68332.44482421875,70606.9850769043,26707.681701660156,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA18:2,TAG,87922.2666015625,87675.44567871094,81982.88610839844,88507.08715820312,87922.2666015625,87675.44567871094,81982.88610839844,88507.08715820312,35190.76235961914,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA18:3,TAG,669462.6004638672,704405.0322265625,438509.64904785156,443960.150390625,669462.6004638672,704405.0322265625,438509.64904785156,443960.150390625,59124.18420410156,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(42:4)]_FA20:4,TAG,182836.13354492188,171167.5926513672,178306.45239257812,191877.93383789062,182836.13354492188,171167.5926513672,178306.45239257812,191877.93383789062,91566.78698730469,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:0)]_FA14:0,TAG,135723.01055908203,132014.5708618164,143269.470703125,185375.73364257812,135723.01055908203,132014.5708618164,143269.470703125,185375.73364257812,42054.46301269531,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:0)]_FA16:0 | DG(44:0)_C16:0,TAG | DAG,203920.5237121582,197627.42333984375,176036.38177490234,230027.10620117188,203920.5237121582,197627.42333984375,176036.38177490234,230027.10620117188,67402.0346069336,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:0)]_FA18:0 | DG(44:0)_C18:0,TAG | DAG,83191.2257232666,84425.39614868164,83174.19612312317,97896.37607574463,83191.2257232666,84425.39614868164,83174.19612312317,97896.37607574463,50327.69367980957,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:1)]_FA14:0,TAG,123328.10852050781,118670.32885742188,117790.36700439453,159433.19165039062,123328.10852050781,118670.32885742188,117790.36700439453,159433.19165039062,45029.04293823242,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:1)]_FA16:0 | DG(44:1)_C16:0,TAG | DAG,153279.75105285645,158327.61212158203,144301.98984909058,136575.4295425415,153279.75105285645,158327.61212158203,144301.98984909058,136575.4295425415,46633.06350708008,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:1)]_FA16:1 | DG(44:1)_C16:1,TAG | DAG,226675.8469543457,178190.8920097351,156047.69110107422,189804.22290039062,226675.8469543457,178190.8920097351,156047.69110107422,189804.22290039062,66643.11473083496,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:1)]_FA18:0 | DG(44:1)_C18:0,TAG | DAG,63865.494468688965,63257.034229278564,61947.774351119995,64728.12449455261,63865.494468688965,63257.034229278564,61947.774351119995,64728.12449455261,41840.883041381836,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,TAG | DAG,93497.77672958374,96451.00666618347,97754.94687843323,99251.28699874878,93497.77672958374,96451.00666618347,97754.94687843323,99251.28699874878,55267.993896484375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:2)]_FA14:0,TAG,66521.4057006836,66394.98477172852,61845.80480957031,64571.724700927734,66521.4057006836,66394.98477172852,61845.80480957031,64571.724700927734,130534.30740356445,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,TAG | DAG,84805.9160118103,95829.35641670227,93304.46676445007,102376.93666648865,84805.9160118103,95829.35641670227,93304.46676445007,102376.93666648865,41220.87299346924,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,TAG | DAG,161564.6404838562,139765.759683609,122559.12855148315,109846.64795684814,161564.6404838562,139765.759683609,122559.12855148315,109846.64795684814,50561.94362640381,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,TAG | DAG,43665.25286102295,46443.983306884766,47787.31332206726,43665.49320793152,43665.25286102295,46443.983306884766,47787.31332206726,43665.49320793152,27619.251998901367,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,TAG | DAG,72985.22514343262,75203.45513725281,71657.02515602112,69552.08492660522,72985.22514343262,75203.45513725281,71657.02515602112,69552.08492660522,45967.91323471069,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,TAG | DAG,97498.71698951721,92604.20624542236,103273.96763420105,116878.36795425415,97498.71698951721,92604.20624542236,103273.96763420105,116878.36795425415,62520.58474731445,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA14:0,TAG,134891.6885986328,135310.92938232422,106983.14660644531,132143.26983642578,134891.6885986328,135310.92938232422,106983.14660644531,132143.26983642578,306187.55657958984,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA16:0,TAG,58046.584411621094,60180.94418334961,60788.66418457031,56447.023498535156,58046.584411621094,60180.94418334961,60788.66418457031,56447.023498535156,41658.74337768555,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA16:1,TAG,81052.76553344727,85725.326171875,76749.90533447266,94985.50744628906,81052.76553344727,85725.326171875,76749.90533447266,94985.50744628906,27754.101959228516,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA18:0,TAG,65137.164642333984,81618.18524169922,79616.34594726562,84301.08581542969,65137.164642333984,81618.18524169922,79616.34594726562,84301.08581542969,28597.6220703125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
