Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8577.140621185303,8721.760601043701,8568.220588684082,8318.060626983643,8411.740604400635,7482.000534057617,7539.040561676025,9103.68058013916,8556.320613861084,8496.220573425293,9405.820568084717,9683.860694885254,9057.300678253174,7950.900543212891,9459.980648040771,8625.36058807373,9157.600639343262,7859.120552062988,10246.540729522705,13441.081062316895,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:2)]_FA16:1,TAG,311696.0411376953,278052.65997314453,115197.74822998047,155378.41040039062,375113.31048583984,136138.92755126953,122269.04772949219,99689.04602050781,156458.09301757812,190644.19464111328,127501.70849609375,165493.35180664062,94645.26745605469,92563.64642333984,112831.10791015625,163371.9320678711,353288.5252685547,128920.30853271484,193063.29296875,100563.58728027344,708768.5620117188,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:2)]_FA18:0,TAG,69462.9453125,75807.3853149414,64219.82440185547,71843.22552490234,79045.70581054688,71208.96478271484,61457.82473754883,57770.8037109375,82762.8648071289,49452.32369995117,54625.0641784668,64180.8039855957,52035.92367553711,82961.6865234375,58507.32409667969,104251.18780517578,58028.844177246094,59051.944885253906,57660.92401123047,52702.783935546875,52559.503326416016,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:2)]_FA18:1,TAG,81884.70617675781,90094.08721923828,60016.96408081055,84100.36529541016,84387.66537475586,76662.48559570312,79637.54614257812,72323.90536499023,80436.92651367188,64234.76443481445,75158.625,58802.44430541992,61669.44436645508,68100.00494384766,69857.24499511719,85127.0658569336,110567.26788330078,87705.72650146484,83847.78671264648,68418.8254699707,33150.68225097656,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:2)]_FA18:2,TAG,117261.20864868164,116534.46899414062,94887.18621826172,140827.31005859375,127270.34985351562,110602.46716308594,113511.76867675781,106396.10772705078,106754.78839111328,97160.30700683594,115900.38842773438,88262.06591796875,90842.86608886719,87253.7660522461,98948.62683105469,130944.5883178711,185361.37231445312,125304.86877441406,133598.70922851562,104624.1078491211,50049.823486328125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:3)]_FA14:0,TAG,33363.70249938965,33832.32260131836,38728.72265625,36942.36251831055,35381.022216796875,39848.3424987793,32636.302215576172,31825.56216430664,34754.242431640625,29405.862243652344,32709.022491455078,34273.46252441406,35317.54232788086,34335.802642822266,32455.102478027344,40502.8828125,40736.58285522461,37670.26290893555,36852.322357177734,35449.82257080078,24389.421661376953,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:3)]_FA16:0,TAG,3499530.2028808594,3142251.2666015625,442710.46936035156,1050573.7595214844,3187438.241821289,153497.33142089844,161932.01208496094,151064.97106933594,1587896.5795898438,2664434.329345703,365313.6428222656,1789761.3720703125,162260.69274902344,253731.9366455078,195858.1925048828,376780.8659667969,229234.63598632812,143027.31005859375,252265.93798828125,185354.71228027344,18184222.017578125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:3)]_FA16:1,TAG,1665384.7702636719,1415711.8143310547,308535.1813964844,333988.26373291016,1911822.6789550781,91888.68634033203,99249.96697998047,75101.32543945312,454612.6278076172,741562.9344482422,190326.43328857422,674412.2067871094,84018.2060546875,89406.0068359375,151285.92962646484,173032.73303222656,130126.00970458984,118725.248046875,248781.9971923828,101162.76690673828,5501317.548217773,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:3)]_FA18:0,TAG,69290.5053100586,70053.40451049805,38261.26232910156,51571.46383666992,77336.18505859375,35467.32263183594,39025.502685546875,37281.36267089844,47801.60314941406,49523.743560791016,35669.30242919922,47927.42361450195,34451.26235961914,35220.60235595703,38612.04299926758,46021.56335449219,44759.143127441406,39659.06269836426,43111.54278564453,31275.482330322266,130508.18960571289,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:3)]_FA18:1,TAG,80212.42547607422,82346.02514648438,70538.64489746094,85919.58563232422,95086.4469909668,65473.14434814453,63944.424865722656,58837.72424316406,99047.36614990234,54792.90399169922,60482.043701171875,67173.78515625,58695.38430786133,85454.70590209961,60513.64453125,83336.76641845703,59852.98373413086,62512.58383178711,61100.60427856445,57373.70379638672,48043.86328125,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:3)]_FA18:2,TAG,77452.62591552734,96896.72668457031,59420.2038269043,91715.94702148438,88791.60638427734,72961.08590698242,73072.94543457031,77973.02572631836,76096.34475708008,67148.28512573242,80355.10638427734,71646.42465209961,61894.765075683594,75241.4052734375,67355.904296875,83651.20617675781,111687.78768920898,89590.86669921875,81967.86511230469,66421.26428222656,36739.902740478516,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:3)]_FA18:3,TAG,155662.5506591797,144825.3309326172,132706.029296875,160345.23071289062,156895.31091308594,126915.92956542969,154454.15173339844,134313.58984375,140142.68981933594,135070.16931152344,152884.19104003906,118679.44934082031,116734.22766113281,111858.14807128906,112756.94757080078,172572.67163085938,276018.0988769531,176009.67053222656,175271.95190429688,134009.4305419922,61154.24444580078,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA14:0,TAG,48197.44268798828,48438.50354003906,49691.12338256836,47477.44314575195,51562.92379760742,45820.763427734375,42009.08316040039,38314.46270751953,44251.762939453125,35893.74240112305,38913.60299682617,45660.48303222656,51224.92370605469,51848.32339477539,41203.56298828125,48002.36395263672,42673.56311035156,47420.34371948242,48598.623596191406,38574.00289916992,24249.761932373047,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA16:0,TAG,43320.36294555664,40959.24284362793,44341.46350097656,42781.102966308594,45460.043548583984,40539.64270019531,38446.542724609375,34046.722259521484,49978.30374145508,36603.88284301758,32632.18228149414,38874.98287963867,35421.40252685547,45618.603088378906,33141.64242553711,47814.323822021484,36839.04251098633,37689.122650146484,36029.44256591797,30958.942138671875,39191.04278564453,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA16:1,TAG,5892542.677490234,4834695.296386719,1035840.3955078125,1057515.7109375,6688223.224609375,182878.6319580078,226715.17626953125,167918.03125,1527614.0837402344,2555760.4645996094,536779.818359375,2389217.2697753906,201859.4140625,215685.05493164062,443939.4327392578,692092.9968261719,229297.83325195312,282307.4997558594,758000.7933349609,256088.79711914062,20843483.146850586,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA18:0,TAG,42393.903259277344,42239.60275268555,30003.102111816406,48382.36331176758,39624.82272338867,38349.142578125,42795.54315185547,39262.063049316406,40402.84289550781,40785.48260498047,41606.48278808594,38605.90267944336,43387.602630615234,38554.362854003906,40213.96319580078,45211.70358276367,39111.44274902344,43761.203216552734,43291.24264526367,37844.38284301758,22786.34161376953,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA18:1,TAG,89432.40713500977,84426.92590332031,40638.72283935547,57122.244384765625,96496.0659790039,39263.86276245117,42895.56311035156,35450.42251586914,53554.523040771484,49972.34387207031,38936.16271972656,58753.943939208984,38216.86297607422,38845.162841796875,39325.78260803223,43452.98358154297,41240.02264404297,43951.1432800293,41022.402908325195,40319.18298339844,160695.21231079102,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA18:2,TAG,80640.12643432617,83703.70617675781,69878.70513916016,99629.36584472656,102779.3874206543,85195.32623291016,62937.083892822266,58259.1044921875,91445.48599243164,53453.72393798828,60517.523834228516,83702.44552612305,61685.483795166016,74052.40480041504,61447.96453857422,90109.08609008789,65880.64431762695,63591.12399291992,71069.36520385742,58436.66458129883,66961.52572631836,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA18:3,TAG,100833.76712036133,108737.86798095703,74855.38571166992,106440.52685546875,108511.0277709961,93643.9465637207,94578.10675048828,87444.32598876953,103160.58605957031,90693.34692382812,96545.267578125,89612.00579833984,80914.24578857422,89179.5064086914,84941.70568847656,106953.92706298828,147770.09063720703,111004.98718261719,110641.68737792969,89554.00665283203,43613.283142089844,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:4)]_FA20:4,TAG,178282.11199951172,206676.97625732422,135654.0697631836,134039.2491455078,161881.4718017578,202509.2139892578,177610.251953125,136111.47149658203,138966.1498413086,154954.16973876953,132071.02966308594,122789.6083984375,191105.33184814453,222729.0164794922,135473.35009765625,144092.7710571289,157328.3514404297,192947.4945678711,163826.01135253906,136645.76953125,55060.103942871094,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA14:0,TAG,46514.54333496094,45409.12301635742,73389.16452026367,50645.0234375,58959.224212646484,56189.423919677734,41878.84292602539,43753.9833984375,56262.48400878906,41836.722900390625,46368.12350463867,49047.34371948242,47949.463317871094,59262.844299316406,43911.36291503906,48557.962982177734,43001.463470458984,42700.882904052734,44874.20278930664,45395.30352783203,24922.921661376953,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA16:0,TAG,66035.42559814453,60709.18389892578,73495.18542480469,69415.78485107422,67459.74377441406,63548.92468261719,55206.56378173828,54125.54376220703,56747.002838134766,50158.84359741211,53446.72341918945,54002.74395751953,64230.44418334961,67930.8247680664,46389.72344970703,62081.76452636719,56773.984375,61386.50427246094,55008.084228515625,52983.2633972168,27721.542114257812,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA16:1,TAG,46448.86306762695,46731.62319946289,52181.502990722656,50535.843658447266,58999.224670410156,46385.52325439453,40826.02310180664,41438.362854003906,47885.763244628906,36331.822662353516,33303.44268798828,40918.90280151367,38228.422927856445,47337.84289550781,37508.30270385742,50133.923919677734,38511.92282104492,45183.16305541992,39726.962890625,37590.502197265625,37879.4630279541,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA18:0,TAG,52121.84396362305,43160.10339355469,32873.582458496094,46854.80319213867,42438.06317138672,40547.02264404297,44735.64276123047,40448.46307373047,46704.603088378906,37277.1227722168,35701.92263793945,42722.92297363281,58538.384185791016,46439.943298339844,41790.20291137695,48858.143157958984,38277.30258178711,42615.223083496094,48451.58332824707,38469.62283325195,23679.70166015625,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA18:1,TAG,44973.22344970703,45667.44314575195,32265.56216430664,48281.423400878906,39075.882751464844,37862.58285522461,43273.56311035156,38297.002868652344,39458.24311828613,38994.36264038086,42628.62289428711,34925.162536621094,46097.78266906738,34743.622314453125,37110.282775878906,43297.74337768555,45106.203063964844,43896.88327026367,43734.38302612305,42698.70278930664,21671.42153930664,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA18:2,TAG,95895.82730102539,94162.0862121582,49843.283203125,62457.123931884766,106601.84674072266,49132.32342529297,46265.3434753418,42834.282775878906,57565.84423828125,58625.32452392578,45357.78305053711,67529.5647277832,45838.78356933594,38053.4826965332,42519.94290161133,48510.58337402344,51526.963287353516,48463.443450927734,52042.983825683594,42523.62292480469,187914.2703552246,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA18:3,TAG,96100.92651367188,96148.62591552734,80860.28564453125,89096.74670410156,109654.82739257812,73112.24493408203,78136.60537719727,70065.54507446289,101527.10711669922,71824.48486328125,72551.66455078125,88294.22674560547,69319.80517578125,96204.16668701172,79105.72540283203,94304.0068359375,78958.50555419922,79602.80541992188,74899.80526733398,72797.62512207031,88870.58674621582,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA20:4,TAG,62833.804779052734,70831.76458740234,49210.443298339844,76182.18566894531,68832.90469360352,67477.34533691406,68982.70474243164,59558.583923339844,66171.04473876953,59752.70440673828,63880.68405151367,56437.02395629883,61026.58428955078,54944.42364501953,58221.064514160156,68610.96484375,72614.12448120117,71168.92459106445,75030.02563476562,61810.04470825195,37508.68273925781,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(45:5)]_FA22:5,TAG,233197.45742797852,237713.89892578125,355206.1643066406,249350.19854736328,366660.00646972656,242896.77758789062,278071.03997802734,223370.0587158203,415359.4931640625,83853.24603271484,86401.68640136719,217628.07543945312,215825.45635986328,453277.52868652344,312576.64025878906,612855.352355957,120547.0092163086,233305.23568725586,131330.61059570312,177074.93237304688,51619.96340942383,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(46:0)]_FA14:0,TAG,235261.0968017578,212721.55346679688,217941.21362304688,223500.91748046875,382938.689453125,245148.29736328125,209739.2353515625,166219.95141601562,193640.83374023438,193420.31616210938,240608.43798828125,158248.2520751953,175884.5721435547,198946.77294921875,144552.390625,262434.5383300781,511230.91748046875,246190.4376220703,316016.9013671875,157429.35034179688,107006.84753417969,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(46:0)]_FA16:0,TAG,587692.119140625,447539.6513671875,439307.8125,497066.71728515625,881888.4365234375,509807.3391113281,482537.77294921875,372000.14501953125,441600.611328125,490923.0546875,585088.7001953125,346804.94580078125,351103.96435546875,410723.69287109375,294085.0002441406,594299.9599609375,1477486.4350585938,586867.9970703125,758924.8999023438,312884.48095703125,200909.21264648438,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(46:0)]_FA18:0,TAG,171048.41259765625,127151.34887695312,118375.88916015625,157077.87060546875,215781.71716308594,140858.92932128906,152975.43103027344,119098.64807128906,129776.05029296875,134665.3487548828,181363.2548828125,104515.1884765625,113599.74841308594,117786.74780273438,119663.8486328125,170913.55126953125,312962.4821777344,170107.23291015625,193305.9140625,118900.32800292969,74839.04504394531,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(46:1)]_FA14:0,TAG,143562.3302001953,130290.84838867188,115636.22790527344,132746.5701904297,297379.40075683594,178652.45251464844,114607.98767089844,101707.14733886719,146086.25048828125,136070.92987060547,160103.4912109375,103832.54748535156,109829.20849609375,155918.53051757812,105674.92749023438,166659.1708984375,474894.8994140625,142083.52978515625,195451.1551513672,100629.94689941406,55370.083923339844,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(46:1)]_FA16:0,TAG,240271.3165283203,201706.19213867188,176436.7735595703,223454.1571044922,431807.2108154297,267709.9989013672,185836.99462890625,148354.7110595703,192795.3935546875,256060.99450683594,301120.64111328125,156634.65063476562,162710.87109375,200016.7568359375,128631.77026367188,258680.41760253906,944128.4610595703,223878.0157470703,351766.62548828125,144484.89025878906,94347.30627441406,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(46:1)]_FA16:1,TAG,631765.3666992188,492980.876953125,470730.01611328125,546855.4997558594,1009929.677734375,599669.0629882812,547216.8598632812,388862.24951171875,479627.994140625,499464.013671875,615313.8044433594,351540.14111328125,385499.79052734375,427478.2275390625,349373.703125,669906.9833984375,1518067.4208984375,653148.2309570312,904123.1904296875,370648.5048828125,178526.59326171875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(46:1)]_FA18:0,TAG,100764.54663085938,99927.34655761719,76683.6255493164,98116.50744628906,130442.5693359375,98026.40698242188,98776.24645996094,79848.32568359375,95090.40710449219,86851.78540039062,111132.14819335938,77009.26513671875,84547.04553222656,95377.50695800781,79688.38586425781,103338.56799316406,193570.59448242188,108810.28735351562,115092.32824707031,84553.00616455078,57026.864685058594,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
