Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(58:4)_FA 16:0,TAG,21484.28160095215,19890.961456298828,17053.821113586426,23267.281616210938,21395.581512451172,19117.301391601562,16841.121200561523,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 16:1,TAG,28117.00213623047,28628.94206237793,23312.461456298828,31286.74269104004,30536.862106323242,32637.88191986084,33434.72286987305,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 18:0,TAG,28571.32209777832,38366.682624816895,21335.041648864746,30159.301864624023,28275.96216583252,28081.40185546875,19979.761276245117,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 18:1,TAG,30465.40251159668,27286.542121887207,22351.061515808105,26616.741806030273,29644.562286376953,25547.62184906006,21081.261459350586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 18:2,TAG,32484.00230407715,35835.38269042969,31278.842262268066,38743.442306518555,41849.50346374512,39784.68251037598,48416.92386627197,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 20:0,TAG,32376.22232055664,32812.44255065918,24840.64192199707,29538.90202331543,32710.5223236084,28734.942260742188,18228.301162719727,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:4)_FA 20:4,TAG,24604.841705322266,24528.02198791504,23251.661571502686,28362.122116088867,28516.90217590332,28750.74200439453,22720.84147644043,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:5)_FA 16:0,TAG,22754.22169494629,23799.721435546875,18697.661170959473,23128.041564941406,24460.681564331055,24487.221717834473,19044.241424560547,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:5)_FA 16:1,TAG,21171.901565551758,24007.101776123047,15924.761123657227,25346.56167602539,22518.661575317383,21432.8013381958,15489.0609664917,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:5)_FA 18:0,TAG,44843.682708740234,60257.403411865234,31955.762287139893,46342.10348510742,37928.82231140137,42138.38296508789,26653.221435546875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:5)_FA 18:1,TAG,30707.621978759766,39758.502380371094,21508.861656188965,28339.581802368164,32854.88298034668,30683.742073059082,21113.321350097656,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:5)_FA 18:2,TAG,31166.80256652832,30679.322120666504,27126.622131347656,27734.721786499023,28222.482292175293,26466.061836242676,21587.241622924805,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:5)_FA 20:0,TAG,31609.402603149414,24957.761672973633,28036.761810302734,32939.66187286377,31290.642330169678,31028.26230621338,15629.561134338379,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:5)_FA 20:4,TAG,27279.621871948242,27687.341918945312,29486.682189941406,29956.562309265137,28059.92172241211,31246.72194671631,26046.181648254395,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:6)_FA 16:0,TAG,24251.78200531006,24009.421661376953,20460.461349487305,20527.26139831543,24907.301887512207,25834.26202392578,18409.601150512695,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:6)_FA 16:1,TAG,22312.021514892578,25463.922134399414,17771.661170959473,21017.921585083008,25479.941680908203,26612.781707763672,18786.34154510498,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:6)_FA 18:0,TAG,101019.56646728516,218808.2528076172,66124.24398803711,189699.8950805664,93688.60748291016,106063.86666870117,23829.661499023438,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:6)_FA 18:1,TAG,35205.42182922363,60205.18389892578,32618.201919555664,36269.64227294922,39704.022720336914,36558.32243347168,32353.982498168945,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:6)_FA 18:2,TAG,33763.36282348633,37992.202728271484,22991.061393737793,34582.78254699707,30077.562049865723,29664.242065429688,21621.641510009766,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:6)_FA 20:0,TAG,35312.30294799805,32485.222579956055,30247.8819732666,32538.702377319336,33549.66262817383,31912.8624420166,22698.181579589844,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:6)_FA 20:4,TAG,32739.28221130371,40100.223083496094,28646.021369934082,29327.122344970703,30690.401885986328,32614.102508544922,21732.221466064453,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:7)_FA 16:0,TAG,36297.902252197266,32395.722381591797,34885.92218017578,33477.662185668945,40007.56246948242,50947.08387756348,27245.362030029297,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:7)_FA 16:1,TAG,26835.982208251953,22709.781730651855,21237.12133026123,24375.0018157959,26679.441680908203,25617.821578979492,18944.00106048584,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:7)_FA 18:0,TAG,54474.40408325195,61233.26388549805,45056.02328491211,47185.00314331055,51389.18356323242,63114.96469116211,23818.04160308838,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:7)_FA 18:1,TAG,66609.90460205078,186827.2128753662,62509.74417114258,120848.90841674805,80890.00631713867,89177.06549072266,36611.28298950195,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:7)_FA 18:2,TAG,36877.80224609375,58898.74380493164,31492.32221221924,37492.60269165039,41128.48289489746,38113.3025970459,31000.122283935547,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:7)_FA 20:0,TAG,51639.1442489624,63323.86585998535,64772.285583496094,91393.10751342773,85484.00662231445,73375.04507446289,23436.641555786133,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:7)_FA 20:4,TAG,27949.782192230225,31512.762435913086,25458.441696166992,22162.46157836914,27058.201736450195,26010.06187438965,17697.08115386963,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:8)_FA 16:0,TAG,34204.9225769043,36462.04275512695,30179.922073364258,32580.122497558594,39239.80308532715,41602.86336517334,33646.12242126465,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:8)_FA 16:1,TAG,37411.7428894043,33931.882232666016,34407.66244506836,33573.822265625,41459.8024597168,49762.20333862305,24379.46174621582,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:8)_FA 18:0,TAG,49948.34359741211,41479.8630065918,44364.14389038086,55083.06413269043,49381.203704833984,54758.26402282715,28531.862182617188,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:8)_FA 18:1,TAG,44537.16279602051,58829.66442871094,52354.06332397461,49260.42332458496,54105.70394897461,62770.783935546875,29198.041931152344,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:8)_FA 18:2,TAG,65631.98498535156,194845.0531616211,60727.343322753906,130560.16967773438,83422.2660522461,97267.68731689453,34942.66258239746,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:8)_FA 20:0,TAG,36008.38243103027,34498.922302246094,28531.241737365723,46437.58364868164,58437.58432006836,33171.44223022461,27536.982162475586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:8)_FA 20:4,TAG,35024.9026184082,37755.86308288574,29779.542388916016,30968.40259552002,34861.82270812988,33571.002502441406,17268.6810836792,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:9)_FA 16:0,TAG,25441.14176940918,24020.58159637451,21932.201667785645,26252.52163696289,27509.98178100586,24705.16162109375,19006.40135192871,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:9)_FA 16:1,TAG,36608.843032836914,37695.52279663086,32893.38188171387,31555.182205200195,42250.12316894531,43957.122985839844,34453.062576293945,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:9)_FA 18:0,TAG,28315.061950683594,24506.14178466797,22647.641799926758,30286.20245361328,28713.88198852539,27362.662139892578,21806.04155731201,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:9)_FA 18:1,TAG,54586.98350524902,43853.22250366211,45328.26284790039,68296.90625,47643.94331359863,55780.36375427246,30206.482177734375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:9)_FA 18:2,TAG,44587.30303955078,63279.16491699219,48731.4836730957,48895.24331665039,57963.424072265625,62589.884765625,24124.42172241211,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:9)_FA 20:0,TAG,31748.84197998047,33475.34208679199,28549.601593017578,36117.54280090332,34794.26274108887,31711.9022064209,43628.22262573242,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(58:9)_FA 20:4,TAG,34569.342346191406,31899.682403564453,31395.46187210083,36468.78305053711,30998.862007141113,32662.062126159668,18858.701385498047,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:0)_FA 16:0,TAG,18762.32137298584,16656.381286621094,16676.561141967773,16456.28127670288,21361.601501464844,19612.921268463135,15923.341106414795,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:0)_FA 16:1,TAG,16064.201080322266,14174.100944519043,12566.720916748047,15894.881065368652,16357.981155395508,16910.841175079346,12940.440822601318,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:0)_FA 18:0,TAG,33236.08203125,34952.60237121582,36760.782974243164,47267.16365432739,40187.52342224121,56848.46424865723,103851.90665435791,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:0)_FA 18:1,TAG,17057.141082763672,20110.381454467773,17361.061111450195,19541.821098327637,20330.401500701904,22649.941188812256,18716.081329345703,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:0)_FA 18:2,TAG,16463.461311340332,18094.32134246826,15325.621002197266,16694.121116638184,19081.341430664062,14506.020988464355,14047.741180419922,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:0)_FA 20:0,TAG,111764.13143539429,111890.36525344849,135251.45168304443,131654.95105743408,136924.6890182495,99480.66806030273,107269.90867614746,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:0)_FA 20:4,TAG,15731.901187896729,16315.60111618042,14300.901111602783,16428.581157684326,20792.82131576538,14834.261112213135,18389.961143493652,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 16:0,TAG,17808.821319580078,16085.441123962402,15239.201194763184,16233.04118347168,18993.08148956299,18320.22134399414,14615.861053466797,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 16:1,TAG,19383.441535949707,17704.98133468628,14935.90098953247,17038.98117828369,19909.401473999023,20974.461490631104,17585.28122329712,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 18:0,TAG,24789.141487121582,18195.341339111328,20219.70125579834,23794.621620178223,25723.22184753418,28753.602210998535,19746.101196289062,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 18:1,TAG,44970.4229888916,45063.423683166504,45215.84320831299,63578.5242767334,45154.86259460449,64201.584213256836,122032.45034790039,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 18:2,TAG,18044.441368103027,18992.50119781494,18964.36127471924,20786.14167022705,21846.581741333008,22632.721488952637,19596.2611618042,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 20:0,TAG,18256.52143096924,19191.881340026855,17578.441329956055,23827.741622924805,20594.721572875977,21495.341232299805,17869.50096511841,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
TAG(60:1)_FA 20:4,TAG,28941.821907043457,29428.802207946777,26292.722091674805,29104.682216644287,28659.94204711914,27743.722106933594,40683.643085479736,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
