Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(54:3)_FA 18:2,TAG,122757.92956542969,229469.61694335938,311139.8978881836,140594.40838623047,204503.4705810547,188663.2724609375,214912.9552001953,67268.484375,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:3)_FA 20:0,TAG,21606.501510620117,27500.02195739746,27222.462287902832,19726.621505737305,23180.221450805664,23286.20167160034,21455.561477661133,18522.40110015869,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:3)_FA 20:4,TAG,80037.76586914062,81045.78552246094,84270.8857421875,70122.58459472656,83854.78588867188,82644.54516601562,71665.60540771484,72300.44604492188,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:4)_FA 16:0,TAG,1600420.909790039,1439629.4834594727,2001986.9545288086,2226638.4025878906,394552.2039794922,1349423.0673828125,1925240.4794311523,22971.2013092041,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:4)_FA 16:1,TAG,154485.32920837402,152863.19102478027,203715.53309631348,199939.41319274902,60033.04479980469,140169.82940673828,184607.31423950195,19888.46141052246,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:4)_FA 18:0,TAG,225901.13635253906,397345.5668334961,369077.02673339844,287129.181640625,116603.98797607422,298737.14166259766,304893.02099609375,61425.82455444336,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:4)_FA 18:1,TAG,107273.02868652344,443473.66424560547,332128.55938720703,136290.68774414062,137067.6700439453,318922.22540283203,226601.2787475586,59419.984802246094,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:4)_FA 18:2,TAG,229150.31591796875,476057.4169921875,576311.1030273438,257779.1407470703,373306.3642578125,438840.12939453125,414908.27734375,129114.490234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:4)_FA 20:0,TAG,30781.66254425049,26545.961868286133,24170.761753082275,14445.90100479126,17864.701286315918,24357.82221221924,17205.761150360107,16650.241081237793,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:4)_FA 20:4,TAG,218117.33447265625,261265.39697265625,352834.923828125,201649.552734375,245203.8955078125,251819.53515625,258439.87646484375,243623.19775390625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:5)_FA 16:0,TAG,339657.20703125,254834.21920776367,344947.97036743164,398968.4401550293,94699.68594360352,293059.9981689453,359914.07205200195,18004.6812210083,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:5)_FA 16:1,TAG,1594977.9271240234,1410784.7252197266,1892655.1440429688,2054466.271850586,374479.7854003906,1323234.896850586,1762077.9721069336,21322.941482543945,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:5)_FA 18:0,TAG,36554.16232299805,50849.88313293457,46693.5237121582,34496.84248352051,30146.042053222656,41770.663024902344,39006.022521972656,18872.141235351562,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:5)_FA 18:1,TAG,236688.27667236328,421616.12896728516,404809.0903930664,287714.0787963867,124778.10766601562,322199.8243408203,321606.1256713867,64764.24411010742,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:5)_FA 18:2,TAG,110613.68841552734,338472.1978149414,298799.7570800781,127937.71063232422,159208.7305908203,308835.8635253906,238090.3939819336,60572.64437866211,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:5)_FA 20:0,TAG,27549.32218170166,30730.042110443115,28912.94239807129,22631.981323242188,23696.881896972656,30866.282333374023,23203.601676940918,17917.581367492676,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:5)_FA 20:4,TAG,178245.15063476562,317465.7023925781,494204.2227783203,213596.2166748047,259594.53979492188,298196.55993652344,290583.14013671875,341073.00817871094,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:6)_FA 16:0,TAG,89169.80700683594,82430.02557373047,99235.80648803711,97061.76669311523,56707.184020996094,82788.10534667969,90747.62557983398,28894.021728515625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:6)_FA 16:1,TAG,344407.38732910156,259975.02294921875,329418.9237060547,388399.05029296875,97345.82723999023,286427.1427001953,339951.1645202637,20387.70156097412,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:6)_FA 18:0,TAG,36459.60235595703,43105.48309326172,43011.56301879883,33196.002532958984,35837.102447509766,42113.86315917969,37953.182678222656,25229.681915283203,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:6)_FA 18:1,TAG,39177.081954956055,51947.24368286133,54198.863861083984,33342.6022644043,32961.44268798828,43180.003341674805,41792.18295288086,20671.58152770996,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:6)_FA 18:2,TAG,202643.53454589844,319480.6640625,354396.1455078125,217270.77606201172,124195.98901367188,281157.6409301758,282689.5408935547,55558.423278808594,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:6)_FA 20:0,TAG,21313.54128265381,19626.34144592285,18845.041191101074,14920.160972595215,18326.521392822266,18618.801391601562,17794.52155303955,13981.66104888916,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:6)_FA 20:4,TAG,80510.26568603516,214352.29693603516,206308.49578857422,94340.08569335938,112843.9271850586,188684.55505371094,162560.95141601562,61396.84405517578,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:7)_FA 16:0,TAG,68104.26434326172,70878.58462524414,150282.4521331787,85264.0259399414,64442.32403564453,68662.80471801758,87115.20486450195,24206.761627197266,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:7)_FA 16:1,TAG,83903.62600708008,87045.14654541016,96108.4853515625,89893.1467590332,54179.78366088867,80429.46588134766,92863.96704101562,29374.701934814453,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:7)_FA 18:0,TAG,40007.422943115234,51794.86395263672,47100.68276977539,30671.042083740234,36814.98243713379,38533.362701416016,44214.403411865234,26289.241897583008,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:7)_FA 18:1,TAG,38810.76287841797,41932.463134765625,46293.922943115234,35214.642501831055,34879.74237060547,38014.34225463867,39672.76281738281,27554.221923828125,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:7)_FA 18:2,TAG,38758.762451171875,48007.88342285156,52613.9641418457,34672.662689208984,33746.78242492676,44156.80319213867,37769.96226501465,25290.36166381836,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:7)_FA 20:0,TAG,30293.98176574707,34249.54204559326,36466.30293273926,26427.94175720215,29409.742393493652,35066.142082214355,27651.401580810547,21194.221565246582,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:7)_FA 20:4,TAG,29009.622604370117,52431.46346282959,44540.68263244629,24081.98169708252,28791.121963500977,48526.32357788086,32827.08174133301,19854.321548461914,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:8)_FA 16:0,TAG,42403.363220214844,61512.10353088379,56808.74401855469,46078.08361816406,43191.60330200195,50443.103454589844,51646.623443603516,26868.181884765625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:8)_FA 16:1,TAG,73536.32504272461,74681.56564331055,155082.3117828369,83415.26513671875,74394.58395385742,85384.66761779785,100697.44738769531,28112.962059020996,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:8)_FA 18:0,TAG,48617.22341918945,97932.5071105957,87224.76721191406,57340.28366088867,48373.2033996582,65575.94403076172,65930.00457763672,32772.021881103516,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:8)_FA 18:1,TAG,48133.74383544922,77370.24560546875,79878.2861328125,49051.123626708984,48965.34307861328,61141.26354980469,74778.52432250977,32958.802490234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:8)_FA 18:2,TAG,49053.52359008789,48708.12356567383,55671.823669433594,37894.022521972656,43451.603271484375,49747.863372802734,43558.822998046875,36988.402252197266,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:8)_FA 20:0,TAG,34499.04229736328,47122.92324066162,40047.942474365234,25649.721740722656,33200.00241088867,37069.14289855957,34556.18242645264,23918.601539611816,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(54:8)_FA 20:4,TAG,25447.841598510742,26870.501945495605,23702.921760559082,18025.461387634277,20025.741287231445,25682.321899414062,19425.201442718506,18129.121383666992,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:0)_FA 16:0,TAG,81253.52651977539,98018.76704406738,98995.86653137207,93409.08682250977,86589.98574829102,93392.34646606445,108849.70791625977,101798.86618041992,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:0)_FA 16:1,TAG,31165.462463378906,36461.842864990234,29590.042190551758,27648.78205871582,28636.842224121094,36607.762786865234,34656.46282196045,23676.841690063477,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:0)_FA 18:0,TAG,38889.60250854492,53617.30368041992,54947.20378112793,37230.7229309082,36218.362365722656,41190.24336242676,54800.58377075195,25687.941925048828,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:0)_FA 18:1,TAG,42863.64291381836,45359.603523254395,55867.963386535645,37852.10263824463,38173.482650756836,44130.54293823242,43137.48360443115,56905.6833190918,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:0)_FA 18:2,TAG,46406.54315185547,45410.68310546875,39622.64306640625,32410.74237060547,40685.04266357422,42359.84274291992,33110.66221618652,38811.66226196289,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:0)_FA 20:0,TAG,126145.16833496094,147716.43212890625,169617.97216796875,124051.52941894531,142800.6307373047,137864.36962890625,137633.34936523438,113286.24865722656,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:0)_FA 20:4,TAG,21728.001510620117,25556.921829223633,21754.20156097412,19367.28143310547,23222.921546936035,22785.681747436523,18864.721534729004,18941.801399230957,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:1)_FA 16:0,TAG,31926.882446289062,45179.94288635254,39452.162841796875,27336.821983337402,29944.72201538086,35998.762283325195,40580.76348876953,20548.841331481934,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:1)_FA 16:1,TAG,85453.986328125,94920.92596435547,93122.60595703125,85866.90573120117,89452.44689941406,97541.06723022461,107523.96685791016,112207.1460571289,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:1)_FA 18:0,TAG,27470.52198791504,45259.42352294922,50054.48426055908,27511.142135620117,28938.94189453125,35705.58289337158,41833.80288696289,20360.781692504883,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:1)_FA 18:1,TAG,42167.8625793457,53814.70361328125,52824.54412841797,36819.8225402832,41675.12289428711,49483.96420288086,59321.32452392578,31410.142196655273,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:1)_FA 18:2,TAG,53277.063400268555,49173.98376464844,56674.32405090332,37984.42261123657,40694.32272338867,44690.78266143799,42031.88300704956,64401.1658782959,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:1)_FA 20:0,TAG,56565.463928222656,84959.02661132812,88113.16595458984,53248.723571777344,77232.52513122559,72426.30474853516,74662.14456176758,36528.12268066406,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:1)_FA 20:4,TAG,29967.62191772461,31862.301986694336,25172.66148376465,22632.861625671387,24973.521911621094,27138.642066955566,25811.92186355591,18633.741241455078,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:2)_FA 16:0,TAG,35885.12283325195,43374.58352661133,35793.442947387695,26323.002082824707,32681.382705688477,37233.28276062012,37484.74286651611,43486.843437194824,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:2)_FA 16:1,TAG,28818.562088012695,46891.123474121094,39853.54328918457,29758.70204925537,28262.102157592773,38180.7227935791,38668.36289978027,21458.481323242188,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
TAG(56:2)_FA 18:0,TAG,33849.142517089844,47093.48352050781,47724.40351867676,33548.28256225586,29958.802139282227,43118.76300048828,39895.68280029297,23245.26155090332,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
