Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
22:5 Cholesteryl ester,CE,602304.2216796875,474177.8748779297,214552.43481445312,490647.8161621094,528387.7165527344,207113.65533447266,343852.4637451172,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
22:6 Cholesteryl ester,CE,590267.5639648438,471349.9522705078,207493.234375,477660.0895996094,511284.4758300781,203145.3345336914,318345.9444580078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,370315.3039894104,374672.56845092773,71333.26514053345,380375.34741973877,343044.65074920654,77957.44495010376,225753.29443740845,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1743413.8393554688,1767162.2346191406,2071022.1474609375,1790563.1328125,1705696.5053710938,1698589.076171875,1852556.1604003906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1407759.0158691406,1430833.4693603516,1726085.123046875,1469556.4709472656,1387417.1748046875,1385420.610961914,1670603.4350585938,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,13833465.812988281,13605475.501464844,13313878.918457031,16175701.743652344,16419706.2265625,17175345.586914062,2200595.70703125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,6347135.7314453125,6494530.602050781,6203783.0927734375,7209705.599609375,7470181.8642578125,7760483.259277344,2678909.9697265625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1684092.1088867188,1725702.0595703125,1831606.1508789062,1753678.2744140625,1650440.2626953125,1726526.607421875,1844464.9086914062,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C12:0,FA,51106.78370666504,91973.32678222656,579113.6983642578,85580.02577972412,74923.58480072021,653824.168548584,75923.3450012207,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C12:1,FA,36461.782485961914,56407.56418609619,267596.4381713867,49931.84354400635,54982.60381317139,259565.99877929688,73215.28530883789,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C14:0,FA,742224.6928710938,1357406.8583984375,4816041.5947265625,1015557.3937988281,1011738.4111328125,6046213.6572265625,693541.4095458984,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C14:1,FA,459139.11328125,698750.2480773926,1384640.4365234375,599084.623046875,714810.3697509766,1283313.6311035156,740184.6535644531,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C15:0,FA,83619.20587158203,114550.88809204102,980730.3876953125,103824.6078491211,122971.3888092041,978235.9412841797,129704.048828125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C15:1,FA,243891.4972076416,172873.8332824707,2037424.6431884766,213923.81509399414,292221.74154663086,1946355.0656738281,272115.42083740234,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C16:0,FA,492442.299697876,722177.9931945801,24710067.015625,575914.718963623,671411.6846313477,23273896.87438965,774104.8880310059,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C16:1,FA,69926.42470932007,101032.60723114014,1601274.842224121,90039.48612976074,99205.50751495361,1551176.450012207,136898.70957183838,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C17:0,FA,82212.16567230225,125040.14878082275,2558531.094116211,110541.86812591553,120016.02813720703,2790368.6721191406,140066.65022277832,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C17:1,FA,41137.10298156738,79882.28601074219,500772.4754638672,60772.00437927246,65939.6644897461,524639.7941894531,70801.5651550293,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C18:0,FA,315278.34188079834,433378.3914489746,25256819.70678711,362502.4236526489,440748.81315612793,30694361.858276367,531086.4338760376,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C18:1,FA,55659.403900146484,90638.84634399414,810537.4561767578,80559.24592590332,88099.3063659668,933400.5457763672,104823.58738708496,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C18:2,FA,51517.12364196777,82772.3656463623,598530.7807617188,73442.66500854492,75589.74545288086,698083.7495727539,77342.70542907715,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C18:3,FA,40196.662841796875,68739.76467895508,482672.51013183594,53728.96374511719,70039.80529785156,542877.7591552734,80425.24575805664,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C18:4,FA,29795.62212371826,42841.50294494629,253638.45809936523,40413.74284362793,45068.98324584961,221650.59716796875,51582.26365661621,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C19:0,FA,79735.1650314331,100824.54722595215,2517998.448852539,97796.74641418457,124545.28927612305,2724316.3669433594,127139.60901260376,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C20:0,FA,7625.920551300049,7608.080535888672,3569106.7729492188,7786.240581512451,7616.220481872559,4097641.8989257812,7613.20051574707,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C20:1,FA,7973.540523529053,7957.200546264648,668306.7871704102,8162.660572052002,8022.740535736084,722962.9092407227,7613.340526580811,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C20:3,FA,135101.6886024475,104132.10711669922,2262179.7631835938,122215.80850601196,142620.22994995117,2218698.015625,13496.580974578857,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C20:4,FA,32735.622283935547,49819.90333557129,443240.44958496094,44692.9231262207,49378.24327850342,572772.0607910156,45044.563426971436,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C20:5,FA,74016.66553497314,103986.2075958252,2072325.462463379,104304.14715576172,110983.42793273926,1982782.5202636719,136633.4702758789,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C22:0,FA,19029.86138534546,26404.801998138428,1573388.7415161133,24892.821910858154,28235.482181549072,1712995.5904541016,28793.822025299072,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C22:1,FA,12262.760818481445,14928.021049499512,396425.8852233887,15487.821071624756,15168.301097869873,444693.6153564453,17784.141235351562,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C22:4,FA,11518.540817260742,13894.041004180908,287421.85873413086,12582.440914154053,14356.981021881104,306986.10302734375,16067.361099243164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C22:5,FA,18497.501358032227,25893.501750946045,1595236.7329711914,21748.681560516357,25058.141830444336,1816660.3414916992,29294.741844177246,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C22:6,FA,13802.64096069336,20045.46136856079,714058.3937988281,15993.341148376465,19020.541275024414,756597.8385009766,27184.26198196411,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C24:0,FA,10721.740745544434,11840.92082977295,7640.640575408936,12388.660903930664,11858.200817108154,7638.380542755127,12727.700942993164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C24:1,FA,9778.740676879883,11193.28080368042,7639.5005531311035,11738.680828094482,11354.360801696777,7633.980541229248,12003.96082687378,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C24:5,FA,12792.980945587158,13827.74101638794,556735.4445800781,15376.321109771729,14395.621006011963,530051.2543334961,13804.400928497314,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C24:6,FA,10561.200748443604,13263.780952453613,272243.0631752014,13269.780883789062,13179.320930480957,258853.2403793335,15041.60111618042,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C26:0,FA,9872.760688781738,11329.320789337158,263596.6177215576,10576.300743103027,11245.940822601318,261543.07759857178,12548.10087966919,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C26:1,FA,10679.940738677979,13171.200923919678,227776.55694580078,12926.800945281982,13353.080894470215,233291.056640625,14125.440979003906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C28:0,FA,10157.58067703247,11665.320838928223,610670.6045532227,11402.26082611084,11650.580795288086,684809.6028213501,12821.700942993164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C30:0,FA,8350.92057800293,8562.020626068115,384803.0291366577,9297.000675201416,9123.000602722168,480525.6749305725,8330.380569458008,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C32:0,FA,8079.460540771484,8412.200569152832,226813.65603637695,8088.4605712890625,8280.70057296753,274007.4186592102,8348.740566253662,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
C34:0,FA,10201.140682220459,11093.140781402588,305333.1212348938,10922.560760498047,11188.040767669678,310052.53927993774,11941.300830841064,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/20:0(2OH)),Cer,57777.78420257568,60768.66422653198,50150.32370376587,49878.70409011841,56111.02438354492,45659.42296600342,68671.68458557129,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/20:1(11Z)(2OH)),Cer,76996.04591369629,74460.72595977783,52325.02319717407,52688.6039352417,70659.82479858398,49852.18405914307,122900.58740234375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/22:0(2OH)),Cer,904654.2715339661,862039.7985877991,899897.511341095,832938.3742713928,834609.2866287231,877342.0538597107,159580.59019088745,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/22:1(13Z)(2OH)),Cer,865813.1958465576,821842.8543510437,856637.6698722839,819234.1487236023,805563.0180473328,830461.3099212646,155243.2335395813,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/24:0(2OH)),Cer,130907.25006866455,122294.96878051758,125356.0083732605,122786.96894454956,117472.36762619019,113448.3260307312,163696.31212615967,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/26:0(2OH)),Cer,505025.85652160645,492932.9487953186,440516.6707344055,510906.1202926636,527990.4151763916,492965.01626586914,64156.52414703369,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/16:0)",Cer,40769.52279281616,41007.66272735596,37300.06266784668,42436.223178863525,38605.86249923706,39105.20266342163,44330.06309890747,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:0(2OH))",Cer,45247.52335357666,50021.8431930542,45329.50323867798,47569.923416137695,45236.16244888306,43166.66304779053,50339.72342300415,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",Cer,45080.623222351074,49815.48331069946,44422.783126831055,49429.76351547241,44780.18308258057,45603.483127593994,48420.423290252686,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,39618.36284637451,46642.46323013306,39698.04281997681,43888.96270751953,40150.343017578125,41182.242851257324,46065.9236869812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",Cer,59789.84421157837,71142.02465057373,50820.34362030029,58682.24353790283,64424.864612579346,55648.38431549072,47508.283447265625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,40963.18310165405,46591.06354904175,41008.203033447266,43630.88298416138,43056.243072509766,40104.60297393799,44209.743576049805,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",Cer,721940.2105064392,670892.6943588257,746761.8124961853,663236.8067817688,657568.1054000854,680657.4501495361,155554.47491455078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
