lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M4_Male_WT_cerebellum,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cerebellum,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon,FAD189_M3_Male_WT_hippocampus,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:3,0.07987750140515348,4.899951581275013,0.056638949003172456,0.8118893245910922,0.9996459543607097,TAG,74051.22552490234,89054.12646484375,78538.48547363281,78893.36535644531,78490.2661743164,99091.88708496094,112114.76779174805,82247.666259765625,85374.66595458984,76103.765380859375,69564.32513427734,69650.26470947266,85145.605224609375,43583.14306640625
[TG(43:4)]_FA20:4,0.13745862405658385,5.14563828675853,0.1671796331241211,0.6826306179173863,0.9996459543607097,TAG,87463.04669189453,96444.90686035156,102606.84783935548,87051.166748046875,101444.06671142578,129005.80981445312,120920.40966796876,94311.22625732422,96082.126220703125,85101.5259399414,84022.72607421875,78826.02508544922,94844.2866821289,63667.48425292969
[TG(44:0)|TG(O-45:0)]_FA14:0,0.05724497031845284,6.120526845360797,0.0291277668238763,0.8644843637845107,0.9996459543607097,TAG,160865.73193359375,188173.83178710935,162481.95239257812,148631.4110107422,198048.2528076172,228699.33642578125,329334.3662109375,202914.2131347656,164910.08984375,141882.169921875,220416.87817382807,189574.61645507807,192258.7125244141,95614.7861328125
[TG(44:0)|TG(O-45:0)]_FA16:0,0.19167422595580286,6.216074695249419,0.3240313949281699,0.5691949371630244,0.9996459543607097,TAG,184184.61352539065,194853.71484375,165217.53271484375,183213.81298828125,222896.89599609372,259728.99975585935,403483.0478515625,178804.73413085938,170910.77124023438,183112.13427734372,189554.43334960935,155242.17163085938,214772.67431640625,106104.78759765624
[TG(44:0)|TG(O-45:0)]_FA18:0,0.17109453501360608,5.632701546309438,0.2584995010802231,0.611152896595969,0.9996459543607097,TAG,137438.05102539062,149611.4112548828,117203.52856445312,127356.16845703124,145881.39086914062,172159.072265625,180933.47241210935,129958.90869140624,120398.80859375,116737.82861328124,115621.32788085938,113879.18798828124,138280.02978515625,89095.28625488281
[TG(44:1)]_FA16:0,0.15754490673958924,5.904486225838354,0.21935506188589926,0.6395317688022056,0.9996459543607097,TAG,157635.31127929688,179656.91235351562,133307.109375,152580.25122070312,162957.81225585938,203990.8369140625,255496.27807617188,143146.07080078125,148190.830078125,148159.31079101562,140949.57006835938,136842.568359375,152774.89013671875,120223.98803710938
[TG(44:1)]_FA16:1,0.27704026998265563,6.3370347987930735,0.6733829012237038,0.4118746541496513,0.9996459543607097,TAG,209013.0139160156,203654.6540527344,184166.47387695312,186181.115234375,262448.2980957031,301884.7819824219,438565.6706542969,219962.15747070312,183635.79223632807,176499.81286621094,215432.1540527344,155633.330078125,235430.61596679688,99202.86669921876
[TG(44:1)]_FA18:0,0.17310032947121404,4.935599477368828,0.2645575951862611,0.6070061734056221,0.9996459543607097,TAG,84686.52673339844,107713.1278076172,79657.52508544922,80799.94641113281,79047.78552246094,117228.12719726562,104745.06787109376,78736.80517578125,88210.98553466797,67900.7251586914,72278.844970703125,68314.9644165039,84919.8257446289,42495.68280029297
[TG(44:1)]_FA18:1,0.19470805127803406,5.708629659170903,0.3343048001934221,0.5631351932212334,0.9996459543607097,TAG,136580.9306640625,148362.23071289062,132231.6298828125,136482.509765625,152086.53088378906,188427.2138671875,200122.33544921875,141356.5498046875,134567.11010742188,115567.4287109375,117659.04833984376,116979.20874023438,150569.91015625,88575.68591308594
[TG(44:2)]_FA14:0,-0.1622827393450474,4.467825996442432,0.2367213758636808,0.6265842034218871,0.9996459543607097,TAG,40772.08322143555,47565.9033203125,42394.60284423828,36497.642822265625,42046.62298583984,67807.3844909668,69318.9447631836,45000.24313354492,60948.28421020508,68331.70526123047,46317.30334472656,38824.762634277344,40946.343017578125,122163.10876464844
[TG(44:2)]_FA16:0,-0.025881910240139312,4.491990362598454,0.005980526005998854,0.9383579546353467,0.9996459543607097,TAG,55455.06382751465,76993.28466796875,46071.26388549805,43877.42343139648,54495.72360229492,62483.62417602539,78873.74609375,49699.3034362793,80360.10543823242,54560.94387817383,53695.86364746094,42005.02355957031,49158.28372192383,74138.00619506836
[TG(44:2)]_FA16:1,0.2245162903071073,5.995368098159526,0.44369759544770204,0.5053431615600267,0.9996459543607097,TAG,174529.55151367188,182040.13330078125,150030.51000976562,146844.01000976562,186791.833984375,242561.81787109372,259613.34106445312,183751.43334960935,151713.61083984375,147148.13012695312,163653.591796875,135609.72924804688,166712.89306640625,105462.44763183594
[TG(44:2)]_FA18:0,0.09911817540368388,4.939756531719733,0.08711679278235351,0.7678750637137298,0.9996459543607097,TAG,101708.1864013672,110418.04809570312,81342.14599609375,80682.22570800781,83276.865966796875,75408.90563964844,94162.4453125,103051.50762939452,95711.32733154295,71975.08526611328,84492.2854309082,76475.10528564453,76138.44583129883,26810.24185180664
[TG(44:2)]_FA18:1,0.17736272000377853,5.036832028309719,0.2776776497177024,0.5982274229827149,0.9996459543607097,TAG,89882.30627441406,114822.90728759766,89487.52697753906,81381.48614501953,87319.68591308594,130682.59020996094,109384.76684570312,84730.48645019531,96724.50762939452,71651.80450439453,78330.025634765625,72767.16467285156,89582.505615234375,45220.383361816406
[TG(44:2)]_FA18:2,0.1924878848228468,5.693748584790186,0.3267679180239611,0.5675684815973867,0.9996459543607097,TAG,139152.18994140625,156863.51171875,125488.28894042967,127835.00927734376,150370.89025878906,186571.91357421875,200202.03356933597,134171.8299560547,137666.84936523438,119346.3077392578,118205.36791992188,111193.28771972656,140520.89038085938,92367.046875
[TG(44:3)]_FA14:0,0.1506330104354084,3.8506109467269973,0.20058883171449793,0.654245977266079,0.9996459543607097,TAG,36181.042572021484,39137.26245117188,33967.82214355469,29403.562103271484,34466.02258300781,83320.2463684082,46930.78323364258,37942.962463378906,37563.46270751953,30086.162078857426,38251.68217468262,37096.922790527344,35571.20233154297,24325.14190673828
[TG(44:3)]_FA16:1,0.047670844789937744,4.6730332186363075,0.02020884869295969,0.8869553400383938,0.9996459543607097,TAG,69458.78482055664,78667.78576660156,55341.264556884766,45855.06335449219,61981.00457763672,76959.4252319336,90167.16522216795,60175.624267578125,92037.42599487305,55385.96353149414,54821.02392578125,46963.423400878906,57692.304443359375,85785.0871887207
[TG(44:3)]_FA18:0,0.08937670227035088,3.9388936143947917,0.07086823794816155,0.7900767965535289,0.9996459543607097,TAG,45538.98287963867,42968.62322998047,36744.00231933594,38128.00262451172,39964.94271850586,51670.26402282715,51457.02420043945,42954.643127441406,43284.12316894531,39289.20278930664,37399.96298217773,36330.1223449707,37139.46276855469,28529.60223388672
[TG(44:3)]_FA18:1,0.05076047500932381,5.089815998836121,0.022910067009092927,0.8796911747459261,0.9996459543607097,TAG,113323.94793701172,107487.34674072266,99273.34649658205,84666.34588623047,89253.38543701172,84314.14532470703,110654.88873291016,112502.1689453125,109301.56860351562,86259.44589233398,94274.466064453125,84630.64617919922,85151.46600341797,28129.46200561523
[TG(44:3)]_FA18:2,0.2247946860244872,5.065388427847372,0.44477758387944266,0.5048254871947473,0.9996459543607097,TAG,95475.90692138672,120777.0281982422,87798.02648925781,82181.02575683594,85804.2456665039,137550.54943847656,117988.087890625,82160.406982421875,97864.28741455078,74091.74560546875,74793.78497314453,72764.82586669922,86015.3662109375,51067.963439941406
[TG(44:3)]_FA18:3,0.21315982418193016,6.560912628354211,0.40022853238133393,0.5269712568432121,0.9996459543607097,TAG,237110.158203125,271427.14111328125,223937.97583007807,240032.13671875,290819.8798828125,337471.3022460937,383370.306640625,239639.67626953125,222616.6154785156,226725.0764160156,198727.85473632807,206387.25439453125,269255.83935546875,179570.51318359375
[TG(44:4)]_FA14:0,0.26674569551779664,4.0413594132894035,0.624607467673389,0.42934025747210536,0.9996459543607097,TAG,31231.741973876957,54085.8642578125,46652.50329589844,26848.661880493164,31412.62210083008,90752.64694213869,50938.16375732422,73314.52395629883,37938.70217895508,25425.342071533203,46787.20358276367,42009.18376159668,45025.16317749024,21369.601531982426
[TG(44:4)]_FA16:0,0.07457797550886959,4.385379459447621,0.04938593630396326,0.8241352557038063,0.9996459543607097,TAG,50993.66342163086,55408.28421020508,58230.04412841797,57557.544494628906,53344.98355102539,86071.62561035156,68843.32427978516,54014.82379150391,56667.04426574707,53793.30416870117,53805.16317749024,46052.163482666016,60477.7043762207,30104.92205810547
[TG(44:4)]_FA16:1,-0.31121898168345935,4.845217436721528,0.8764058743198575,0.3491879746976464,0.9996459543607097,TAG,50092.30322265625,49590.06369018555,42780.862701416016,40001.60256958008,44636.20324707031,62180.14456176758,62240.00387573242,54936.22421264648,98836.08709716795,72670.94552612305,40678.06283569336,40079.9228515625,47273.98318481445,236207.89666748047
[TG(44:4)]_FA18:1,0.07736034364105723,4.009545512950057,0.053129652685754536,0.8177042702006255,0.9996459543607097,TAG,42577.12292480469,43272.62307739258,44887.22311401367,40319.56271362305,39746.56288146973,57894.763916015625,57884.18420410156,40500.14260864258,49820.16387939453,38121.482421875,41955.22326660156,34700.02230834961,40519.282653808594,29729.28196716309
[TG(44:4)]_FA18:2,0.1152139733887214,5.17807725185518,0.11760084672938831,0.7316512735706758,0.9996459543607097,TAG,117948.408203125,123674.0698852539,105468.68701171876,85969.98587036133,98961.6671142578,90867.46588134766,118199.16809082033,127310.98931884766,112022.80828857422,87165.56552124023,98796.88708496094,90192.8063659668,87546.86672973633,28619.62210083008
[TG(44:4)]_FA18:3,0.20932123613581466,5.346036067373915,0.3860223969425647,0.5343976442563296,0.9996459543607097,TAG,109258.00775146484,143787.47021484375,106187.74768066406,99698.74688720705,108652.74645996094,167063.79028320312,141804.39013671875,104494.22747802734,112528.90759277344,88870.7866821289,92585.365966796875,86623.72619628906,116450.54919433594,59906.00439453125
[TG(44:4)]_FA20:4,0.08974700833642149,6.271635796904126,0.0714633826098634,0.7892178929092154,0.9996459543607097,TAG,232593.9534912109,211895.43505859372,199915.1142578125,214097.21508789065,204745.15478515625,290956.7214355469,256323.07861328125,182998.5125732422,226546.95703125,197915.99536132807,189961.83349609372,178280.59313964844,199586.25415039065,116196.68811035156
[TG(44:5)]_FA14:0,0.04063145971494244,3.768887933171205,0.014685872043088466,0.9035442831914395,0.9996459543607097,TAG,40128.902770996094,39499.662658691406,36621.30236816406,32325.122131347656,31676.24234008789,46783.36346435547,48062.10321044922,35892.862701416016,38969.30221557617,32354.942443847656,35477.802307128906,34441.96228027344,36312.72235107422,22419.14144897461
[TG(44:5)]_FA16:1,0.16110521948976061,4.549932848728534,0.2293208491198584,0.6320278664717718,0.9996459543607097,TAG,62362.88487243652,61644.884338378906,66186.98431396484,62162.10433959961,61433.864349365234,103762.88690185548,77092.02517700195,66612.24478149414,61270.84436035156,51710.52381896973,64111.54414367676,47972.22338867188,70885.72541809082,28239.72196960449
[TG(44:5)]_FA18:0,0.09800319068944983,3.9201476122234293,0.08516697842367194,0.7704136857200858,0.9996459543607097,TAG,40156.18283081055,39400.96305847168,41662.5634765625,40964.38272094727,39889.38272094727,58949.14453125,48480.503662109375,41997.90310668945,40394.50256347656,36072.40270996094,39145.62313842773,36854.00274658203,41222.88317871094,22382.641525268555
[TG(44:5)]_FA18:2,0.04352085563822836,4.064806083206442,0.01684661909348506,0.8967289935512495,0.9996459543607097,TAG,45763.86343383789,46036.36331176758,41076.16302490234,43369.723083496094,40719.14273071289,57701.22421264648,55555.60366821289,44698.76281738281,53248.16372680664,38749.902893066406,41499.40258789063,38356.02261352539,43210.36306762695,32948.562255859375
[TG(44:5)]_FA18:3,0.11036118008148821,5.410868867178772,0.10793379162419114,0.7425088588666143,0.9996459543607097,TAG,138218.58963012695,141600.93127441406,116639.72821044922,101167.1669921875,120140.88885498048,109108.60693359376,145217.7315673828,146976.94897460938,124647.66790771484,102611.58795166016,110338.84854125977,109262.8275756836,112186.56774902344,34525.94227600098
[TG(44:5)]_FA20:4,-0.13160196029790924,8.98858923349319,0.1554637171570903,0.6933677756883923,0.9996459543607097,TAG,2273193.846069336,1469297.6317138672,1471043.7393798828,1876486.319946289,989747.029663086,832777.5146484375,1501968.0639038086,1240060.9736328125,1812963.6931152344,1519464.244140625,1629974.7221679688,1456315.6481933594,1210410.1540527344,66933.42498779297
[TG(44:5)]_FA22:5,0.2674087994911317,5.37066378336169,0.6277402619944041,0.4281854141192909,0.9996459543607097,TAG,91345.48587036131,103844.3872680664,104667.02752685548,96129.886474609375,116388.36907958984,216032.9339599609,147697.5118408203,150247.06927490234,96732.10653686523,76497.34585571289,98786.46697998048,111989.9287109375,116488.08795166016,43087.56350708008
[TG(45:0)]_FA14:0,0.2708587827181144,6.08689249149297,0.6439157766239987,0.42229638458291147,0.9996459543607097,TAG,133983.0899658203,168324.03125,151228.82971191406,157979.67150878906,222626.5555419922,243223.5986328125,321218.1241455078,282748.1428222656,138869.66845703125,123449.18884277344,184686.49145507807,173955.83374023438,200659.2762451172,67804.78485107422
[TG(45:0)]_FA18:0,0.19789768464864105,5.337776666682212,0.3452771718340273,0.5567988619205083,0.9996459543607097,TAG,109392.767578125,112570.44799804688,98224.40740966795,99642.4867553711,116081.18853759766,148860.03155517578,155923.7308959961,134564.06982421875,106755.80822753906,96948.507080078125,98968.40686035156,81030.32580566406,118096.029296875,49745.84332275391
[TG(45:1)]_FA14:0,0.12705438570635122,5.482873925604058,0.14291789760048346,0.7053972873281624,0.9996459543607097,TAG,105814.68786621094,112347.9678955078,102273.66760253906,101441.4871826172,125888.54870605467,154028.93017578125,224984.03588867188,111370.00830078124,99209.3271484375,109024.14794921876,129390.64965820312,102557.38708496094,112752.30810546876,83296.16589355469
[TG(45:1)]_FA16:0,-0.34276611388973244,6.265800166904957,1.0645309895394348,0.3021840415175865,0.9996459543607097,TAG,118511.84844970705,111447.3480834961,98559.5874633789,89984.646484375,130084.96990966795,133466.32861328125,222491.998046875,111516.5479736328,237338.0975341797,206225.3145751953,116761.60968017578,88830.80651855469,108471.92761230467,703391.3502197266
[TG(45:1)]_FA18:0,0.02550080948810352,4.771640097302712,0.005789967263353901,0.939346036507302,0.9996459543607097,TAG,66080.50439453125,87109.86529541016,71204.5454711914,64662.50424194336,77268.24551391602,90454.96612548828,93439.72665405272,82010.3462524414,83847.64614868164,65050.40496826172,71555.86541748047,66844.70498657227,79277.98565673828,32528.94229125977
[TG(45:1)]_FA18:1,0.19939034094416125,5.386636344108988,0.3504746030309889,0.5538445917032743,0.9996459543607097,TAG,108899.24688720705,109934.58776855467,110202.86749267578,109447.28735351562,121830.56884765624,151334.0697631836,174313.11474609375,134455.3296508789,114111.90759277344,96979.066650390625,102846.96691894533,82791.50665283203,128673.84887695312,41094.02313232422
[TG(45:2)]_FA14:0,0.050116767125882755,3.9407925813714195,0.022331730752313206,0.8812079893361665,0.9996459543607097,TAG,37418.56262207031,42568.32342529297,38468.54278564453,31449.32202148437,40393.64291381836,57028.763671875,66235.10461425781,40165.08276367188,40173.34255981445,34496.822265625,46540.403411865234,37955.88275146485,40099.1826171875,24840.701751708984
[TG(45:2)]_FA16:1,-0.23259745710014182,6.38019948359336,0.48791147176598315,0.484860431117643,0.9996459543607097,TAG,130130.65026855467,123047.84979248048,120295.3687133789,104574.4683227539,142534.42993164062,158660.79064941406,275381.14044189453,136205.3905029297,278052.65997314453,190644.19464111328,136138.92755126953,92563.64642333984,128920.30853271484,708768.56201171875
[TG(45:2)]_FA18:0,-0.048481381127117217,4.674709210848131,0.021009408642839844,0.8847533281438432,0.9996459543607097,TAG,58416.16442871094,62102.20474243164,69590.62490844727,54950.383728027344,68130.78436279297,68070.12509155273,73525.16571044922,94329.12658691406,75807.3853149414,49452.32369995117,71208.96478271484,82961.6865234375,59051.94488525391,52559.503326416016
[TG(45:2)]_FA18:1,0.06197444628508781,4.866003114369225,0.034129184098929954,0.8534322987682683,0.9996459543607097,TAG,72812.44549560547,86359.20639038086,77794.04522705078,71898.94546508789,85126.88543701172,101800.5479736328,103325.12771606444,83981.00537109375,90094.08721923828,64234.76443481445,76662.485595703125,68100.00494384766,87705.72650146484,33150.68225097656
