lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
FA(27:1),-1.0187633303209784,4.621649576421046,10.183886893311637,0.0014167321890683352,0.01400420057472946,FA,64180.02410888672,55308.36396789551,40277.56285095215,51757.983810424805,86299.44650268555,50289.96350479126,29089.88214111328
PC(37:7)|PC(P-38:6)|PC(36:0)|PC(O-37:0),1.1043912084604957,12.551910198793152,10.180605251836493,0.0014192558605606335,0.01400420057472946,PC,11863161.389648438,35461802.103515625,38792115.177734375,11258079.833496094,7929715.8544921875,6450996.499389648,360695.64685058594
DG(35:3)_C16:0,-1.0185324314139752,2.349855580645242,10.159073744898592,0.0014359274660624838,0.014125108027697725,DAG,2630.6001892089844,3684.480297088623,4917.3003425598145,12589.040855407717,7508.960536956787,7927.980541229248,23162.98149871826
PC(32:1)|PC(O-33:1)|PC(P-33:0),1.1021005561976531,12.89200248999635,10.140868319763793,0.0014501783604836448,0.014221534412473043,PC,15158080.89892578,42089532.828125,50701578.834472656,15542147.4140625,10379388.478027344,7907827.10559082,246056.3389892578
PC(37:3)|PC(O-38:3)|PC(P-38:2),1.10158551716632,12.751537938228479,10.131940416591195,0.001457219221541304,0.014246880279105653,PC,13824913.8515625,40567161.3046875,44468865.31689453,12970425.095703123,9085976.801269531,7462713.9482421875,386180.650390625
[TG(57:12)|TG(56:5)]_FA18:3,1.100913526975967,8.006785955833493,10.120016803615727,0.001466676624764112,0.014257026078352162,TAG,777289.29150390625,1055414.931640625,1178681.3348388672,1051927.178100586,270842.3801269531,332848.5047607422,62687.90417480469
DG(40:6)|DG(dO-40:0)_C16:1,1.100556296774813,8.457270601909427,10.11379591152945,0.0014716354725856158,0.014257026078352162,DAG,1409454.473571777,723685.28748703,923858.9334602356,562838.3025474548,451874.6414260864,88196.52605819702,1100294.9600830078
PC(37:5)|PC(O-38:5)|PC(P-38:4),1.100739168385928,12.578996613522584,10.117275356895874,0.0014688598203062605,0.014257026078352162,PC,12231674.271972656,36057123.26171875,39372438.24121094,11469045.822265623,8044769.859375,6632326.6005859375,389331.6237792969
FA(18:1),-1.0146082627191944,5.315270745110688,10.099807093500203,0.0014828484576534667,0.01427911602144016,FA,76330.08489990234,51427.08410644531,58023.14422607422,73416.1060180664,62379.10479736328,104866.18762207033,118149.4287109375
FA(9:1),-1.0148636629753764,3.3700586843001363,10.100155519442069,0.0014825681227394688,0.01427911602144016,FA,19779.981323242188,19281.42155456543,17637.941192626953,21215.00146484375,20181.761291503903,29996.581970214844,21670.78155517578
[TG(54:7)|TG(53:0)]_FA18:0,-1.0133428994835665,9.409090489626816,10.076119648900207,0.001502033211558532,0.01440361410482987,TAG,606074.04150390625,664815.3935546875,2943491.4306640625,2384118.697265625,1437522.51953125,2837650.953613281,116795.029296875
PC(36:3)|PC(P-37:2),1.0981648696096562,13.275579293468779,10.072743533679716,0.0015047879609049663,0.01440361410482987,PC,20053522.029296875,56416375.39453125,65006354.19140625,19465176.100585938,13295691.775390623,10590819.561157228,400943.2009277344
[TG(57:12)|TG(56:5)]_FA20:4,1.0969238210140075,10.048153414419382,10.051238628511783,0.0015224554406373721,0.014529224011097549,TAG,3737323.093261719,3986081.3759765625,4649726.095214844,4307817.945800781,1097725.8100585938,1389605.1635742188,269438.8798828125
FA(42:6),-1.0115200880240738,5.007190728352082,10.03752285849987,0.0015338332894052663,0.014550934795930672,FA,83241.80540847778,64646.72389221192,64109.18397521973,95943.208740234375,80321.92486190796,117839.10757446288,10848.6806640625
PC(32:2)|PC(O-33:2)|PC(P-33:1),1.0962606352469966,12.793427122357462,10.039849434892158,0.0015318972420531466,0.014550934795930672,PC,14158074.126464844,39211669.943359375,47390970.81640625,14433199.60888672,9783679.2880859375,7344605.911254883,256284.6384277344
PC(37:4)|PC(O-38:4)|PC(P-38:3),1.0954761252173024,12.609214981471277,10.026308319161611,0.0015432002237823815,0.014596482590036312,PC,12483390.567382812,36774354.755859375,40131964.528808594,11755020.6484375,8254558.421875,6775631.306152344,404687.3852539063
PC(32:0)|PC(O-33:0),1.0950411116841587,12.928360590336581,10.018810150087752,0.0015494953610802862,0.01461279253502559,PC,15389900.306152344,43120744.5,51966740.189453125,16066241.010253906,10755291.13671875,8076052.864257812,242903.3336181641
[TG(57:11)|TG(56:4)]_FA18:2,1.0936622981622381,7.7975823590488185,9.99472074348887,0.0015698963410124788,0.014735902557632127,TAG,749877.8983154297,889038.8934326172,994420.1602783204,883114.4450683594,233403.47509765625,291824.0603027344,51036.283752441406
PG(40:5),1.09351844507979,10.615672201291492,9.992526420915965,0.0015717681489373022,0.014735902557632127,PG,4629158.352539063,6597018.900390625,9588163.708984377,2947665.014648437,1927920.4560546875,1621636.4321289062,911319.083984375
PI(36:1)|PI(O-37:1)|PI(P-37:0),1.092708665592444,7.850205780047384,9.97830422102561,0.0015839549442458495,0.014806736715654913,PI,990513.6971435548,737440.3771972656,983862.7365722656,858043.3009033203,249480.11791992188,285222.8391113281,89580.60632324219
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),1.0919924434451453,13.006026551986107,9.966295746183185,0.001594319331384291,0.014860171727217429,PC,16228145.071289062,45268021.646484375,55006930.642578125,16954328.071289062,11287438.435058594,8616072.731567383,267641.29919433594
PC(33:5)|PC(P-34:4),1.0908857712312998,12.977317549609449,9.94726202323315,0.0016108880656326458,0.014927562741529185,PC,15990883.27734375,44618972.21484375,53628316.53466797,16586945.920410156,11055733.81982422,8468311.470214844,260203.41662597656
PC(34:6),1.090922850324554,13.037336635505513,9.947899842315422,0.0016103300336607791,0.014927562741529185,PC,16697141.416015623,46469089.41308594,56059819.564453125,17197042.534179688,11526351.024414062,8833116.169311523,248373.1767578125
PC(39:8)|PC(O-40:8)|PC(38:1)|PC(O-39:1)|PC(P-39:0),1.090165128799232,12.292804757330478,9.93486788371683,0.0016217707496566024,0.01498497423887907,PC,10482028.162597656,29327818.904296875,32286627.67138672,9328155.006103516,6889528.377685547,5257412.26171875,183708.5941162109
PC(O-40:9)|PC(38:2)|PC(P-39:1),1.089311860743692,12.335125053557551,9.92021175628296,0.0016347357279860066,0.015061239545738509,PC,10828598.386230469,30354103.19140625,32926324.122070312,9721594.810058594,7080397.380615234,5431500.094116211,198303.01635742188
PE(39:5)|PE(O-40:5)|PE(P-40:4),1.0879989128833405,7.2250248050716275,9.897157634379255,0.0016553425047695625,0.015207270079736468,PE,344922.76330566406,677424.8248291016,692630.28857421875,447323.0927734375,170652.77282714844,152869.67138671875,143147.20971679688
FA(37:0),-1.0040425827908046,4.169208292630839,9.88530329050218,0.0016660406824336278,0.015261696451977958,FA,42798.12289428711,40540.14277648926,38236.48244476318,46269.00328063965,49053.804443359375,58278.48373413086,10432.00072479248
DG(34:1)_C16:0,1.0867663093945334,4.943699411698468,9.874146681448106,0.0016761731570695572,0.015310644523289639,DAG,154982.3723449707,161511.75036621094,101838.8268623352,61216.04384994507,60728.54426574707,11056.320728302002,11391.08073425293
PC(33:3)|PC(O-34:3)|PC(P-34:2),1.0856540778439434,13.005800640596068,9.857495321275138,0.0016914122424361725,0.015405826037232033,PC,16400242.009765623,45563300.47167969,54705389.44921875,16671484.209960938,11321897.715820312,8649392.585083008,267630.37939453125
FA(17:1),-1.001177294363484,4.93458579930919,9.828269742563737,0.0017184993117054788,0.015608074714552316,FA,48145.32360839844,39702.382904052734,43285.96286010742,63171.34436035156,55554.3837890625,68638.08489990234,95713.3671875
PI(36:4),1.083602672295325,8.854269443124332,9.822246558323968,0.0017241361650036677,0.015614910253588457,PI,818027.657043457,2868664.1015625,2651003.5684814453,1111531.6674194336,691083.87353515625,423882.2272949219,51105.0234375
PC(33:2)|PC(O-34:2)|PC(P-34:1),1.0822175441442683,12.999111375846407,9.798721448512918,0.0017463324384532578,0.01577125651337589,PC,16122609.4140625,45153916.98046875,54740542.39941406,16671361.307128906,11320808.84765625,8601726.032958984,248116.97790527344
[TG(53:8)|TG(52:1)]_FA16:0,1.0815787472619212,8.30761295034755,9.787589318468235,0.0017569364705881307,0.015822326468930295,TAG,1370437.220703125,963186.77197265625,1313019.0444335938,1257739.9091796875,333290.2434082031,407237.3103027344,116756.40869140624
PC(25:0),-0.9955339733569845,7.267525348010288,9.71790245630018,0.0018248166258795447,0.016387468407126134,PC,389714.6063232422,345109.26696777344,330535.9182128906,346173.2076416016,475062.8107910156,422438.5247192383,115220.46899414062
FA(24:3),-0.9935385934160489,5.260479648874833,9.676994335675772,0.0018658962125383217,0.016616768606458117,FA,88241.52667236328,81068.4052734375,71934.70458984375,87014.3056640625,107520.32763671876,100854.36749267578,48507.44354248047
PC(34:2)|PC(O-35:2)|PC(P-35:1),1.075068808354379,13.438491552494455,9.676948216945437,0.0018659430496460634,0.016616768606458117,PC,23496530.29589844,61901948.916015625,72430040.310546875,21986295.928710938,15509626.107421877,11617394.897583008,326319.50732421875
PG(40:6),1.0752640310107247,13.39955458158222,9.680264572485143,0.0018625780724724958,0.016616768606458117,PG,31759921.5859375,45473533.171875,65841394.2578125,20240906.169921875,13273320.662109377,11431993.840820312,6247493.1796875
[TG(55:11)|TG(54:4)]_FA18:3,1.0716045195146695,10.148351778712957,9.6181159625703,0.001926672852857814,0.017052231954710683,TAG,4099741.557617188,4209036.1611328125,4921258.182617188,4587365.621582031,1255326.4702148438,1448992.4584960938,289580.8388671875
PC(34:0)|PC(O-35:0),1.0714416345361102,13.465868268476006,9.615412923782618,0.0019295107328728197,0.017052231954710683,PC,23728025.088867188,62887768.87890625,74044518.873046875,22518086.2265625,15793873.458984377,11911301.353515623,324222.78381347656
PI(40:2),1.0714584899798871,5.580194021190331,9.614144487070007,0.0019308439060385573,0.017052231954710683,PI,183560.7525939941,193567.81378173828,186731.35333251956,152649.0708618164,61412.28405761719,47222.04357910156,31088.42218017578
[TG(52:4)]_FA18:2,1.069083377387494,10.690274837302454,9.575459253275765,0.0019719551799654822,0.01736732978057754,TAG,3331929.3486328125,10069088.485351562,6784304.91015625,5960757.330078125,2470174.240234375,1480474.2685546875,400788.845703125
PC(34:1)|PC(O-35:1)|PC(P-35:0),1.0652199718005884,13.44744684306268,9.510257617064518,0.002043264752952204,0.017896760041611497,PC,23593965.92285156,61950727.76953125,73080780.994140625,22085957.017578125,15685523.298828123,11765454.020019531,313882.4805908203
PC(35:6)|PC(P-36:5),1.0652489115425505,13.48380725018343,9.510745759899613,0.0020427212823322127,0.017896760041611497,PC,23898739.025390625,63647877.62109375,74932269.228515625,22863445.633789062,16193292.995117188,11960038.500976562,315437.60485839844
PC(32:3)|PC(P-33:2),1.0624096764152913,12.532507342518189,9.4629160786,0.0020966749147975933,0.01831439809455712,PC,11885613.752929688,32531968.752929688,39196036.588378906,12013584.39453125,8359883.137207031,6196743.112304688,254985.2386474609
[TG(44:1)]_FA14:0,-0.9818823957795192,6.034039612482594,9.447491315568186,0.00211438102106963,0.018418736033677403,TAG,171077.3359375,117936.8080444336,128988.90985107422,165025.2095336914,66827.96520996094,300656.48529052734,65254.60461425781
[TG(54:5)]_FA20:4,1.0596507432859585,11.34054489199757,9.416533249779604,0.0021503768072420743,0.018659865787271294,TAG,8797679.0859375,10663663.923828123,10921749.323242188,9404788.7822265625,3219803.5361328125,2862183.78125,1147714.1220703125
DG(38:6)|DG(dO-40:6)_C16:1,1.0595889768343116,5.437376424558505,9.413671980912227,0.0021537349000635307,0.018659865787271294,DAG,235156.61712646484,125726.34812545776,124542.8892364502,101820.36725234984,51580.20363616943,38411.52306365967,59604.78436279297
[TG(52:4)]_FA18:3,1.0590950408862383,11.599780444364868,9.407210576333455,0.0021613378281388576,0.018675127125837642,TAG,11536957.794921877,11863449.1796875,13106827.1015625,12109666.224609377,3875860.552734375,3566046.7861328125,816298.306640625
DG(30:1)_C16:1,1.0569166943133586,5.870910175712771,9.36928327371197,0.002206517801350426,0.019014117010558794,DAG,303578.1560974121,165807.1127090454,156780.2318534851,133297.32949829102,66306.04461669922,50265.54385757446,98332.88702392578
[TG(56:6)]_FA16:0,1.056210800110338,7.663863068847585,9.358409536690942,0.0022196467214857553,0.019075834861800967,TAG,398515.9090576172,652625.9665527344,818941.6765136719,409871.1905517578,176882.11206054688,172329.2322998047,530680.4533081055
PC(35:3)|PC(O-36:3)|PC(P-36:2),1.0537161908042652,13.492582940049903,9.317148513370984,0.0022701901768613026,0.019457903472990843,PC,24324567.51171875,63681726.23046875,74944126.119140625,23161753.1875,16283806.029296877,12214362.413330078,351350.7839355469
[TG(54:8)|TG(53:1)]_FA18:1,-0.973769090085952,9.436713415228505,9.289720496424707,0.0023044331875516355,0.019698590643322404,TAG,737442.1872558594,794977.57958984375,2948241.6064453125,2352961.2211914062,1414153.41796875,2890390.8168945312,110488.22705078124
DG(41:5)_C16:0,1.0517143020052686,13.723985969202015,9.283693869481791,0.002312027192253472,0.019710802489691603,DAG,17158339.219970703,7869810.336425781,5639811.739746094,3671004.583007813,4011347.854736328,1278854.5999565125,97858455.88134766
PC(35:4)|PC(O-36:4)|PC(P-36:3),1.0504050107360448,13.506384616215474,9.26188399884849,0.0023397221129691226,0.01989386062543161,PC,24651539.116210938,64072270.9296875,75815050.205078125,23283651.23925781,16423749.0234375,12403758.620605469,346831.9011230469
DG(28:2)_C16:1,1.0469906261486521,5.714499516378385,9.203627798267007,0.002415359809665305,0.02048250745755963,DAG,273770.5803527832,176066.99351119995,155776.93032836914,138068.43006896973,64394.02449417114,50443.943813323975,54922.8239440918
[TG(53:10)|TG(52:3)]_FA22:5,-0.9687826627231753,5.804082373155196,9.192057585186262,0.0024306750222574352,0.020503609620467073,TAG,118852.32791137695,135379.6089477539,141414.1714477539,125728.22952270508,175142.8299255371,150114.8705444336,37958.80282592773
[TG(61:11)|TG(60:4)]_FA20:4,1.0463012446187798,9.756035707379443,9.193516999017447,0.002428737813012508,0.020503609620467073,TAG,3047169.653137207,3201811.8389282227,4362283.307617188,2980922.96673584,767512.5857543945,1332063.6857299805,184800.55477905276
[TG(57:10)|TG(56:3)]_FA18:1,1.0451949226776591,7.775645656987221,9.174915031477212,0.00245354758066521,0.02064208319838599,TAG,668297.9665527344,897075.9157714844,1027099.6799316406,859304.3580322266,237464.2166748047,295586.1194458008,45031.72344970703
PC(35:2)|PC(O-36:2)|PC(P-36:1),1.0434182667744754,13.496330939842581,9.14574222770083,0.0024929749180917847,0.020918742291704557,PC,24308761.798828125,63508679.240234375,75659592.01464844,22909778.010742188,16351697.140625,12395122.052978516,317816.1457519531
[TG(59:12)|TG(58:5)]_FA18:3,1.0422879620730858,6.380091667048399,9.126194190178467,0.002519753515078869,0.021033033910462517,TAG,290894.9010620117,330728.4459228516,320106.48333740234,331449.68493652344,108485.94772338869,88543.02560424805,37640.34274291992
PC(35:5)|PC(O-36:5)|PC(P-36:4),1.0423613592918965,13.49501938561194,9.128228629056935,0.0025169530065101485,0.021033033910462517,PC,24316033.78125,63629610.29296875,74934681.12207031,23290549.36035156,16283928.018554688,12448521.117919922,334744.42236328125
[TG(49:4)]_FA14:0,-0.9636852971577188,5.0553836703280925,9.092992786324885,0.0025659065414802957,0.021308275264460958,TAG,84464.1452331543,72427.38494873047,68844.76495361328,78761.685791015625,64612.96438598633,124709.06909179688,27751.90209960937
[TG(52:4)]_FA16:0,1.0399450147274547,9.24490675156197,9.0881408835412,0.002572722631242393,0.021308275264460958,TAG,1077039.3637695312,3815947.595214844,3212579.6696777344,1615988.9428710938,970585.206298828,528587.8376464844,62756.04425048828
FA(36:0),-0.963530455022768,4.40556372135125,9.08915685023021,0.0025712938529198416,0.021308275264460958,FA,54723.42391967773,47453.76256561279,38525.40214538574,58688.74375152588,53772.80347442627,70190.08461761475,13235.52099609375
LPE(O-20:4),-0.9631360672321522,5.832396917658983,9.083093436483978,0.002579832933580179,0.021311953200661066,PE,143280.21069335938,100692.6668701172,149771.53253173828,123274.08825683594,219429.9737548828,102951.52673339844,50684.08380126953
FA(38:0),-0.9606714695945082,4.58361301448586,9.03450254933955,0.0026493113715292246,0.021829506326749824,FA,56310.12342834473,56899.76448059082,46413.563678741455,64992.30488204956,68745.22424316406,70561.24563980103,16096.041069030762
PI(36:2)|PI(O-37:2)|PI(P-37:1),1.0353478470771829,8.967743435446351,9.012254575180123,0.002681754072787115,0.02204001997609359,PI,1768167.115234375,2119214.3403320312,2148281.217773437,1811097.871459961,657274.9123535156,562494.5650634766,120752.98876953124
[TG(46:4)]_FA14:0,-0.9590128182649981,5.512391419747676,9.003760685171528,0.0026942462671730558,0.022085911067057075,TAG,124718.54943847656,83293.12585449219,108447.6275024414,115206.52722167967,52253.684631347656,215714.95501708984,26334.401763916016
FA(35:0),-0.9571164920974922,3.968097520559869,8.965220930085252,0.0027516742228597926,0.022498983351618304,FA,33816.20252990723,35221.02303314209,30150.76210784912,44991.98401641846,40846.46340179443,48376.32333374024,12657.021057128906
