Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(43:3)]_FA16:0,TAG,45989.803649902344,46462.683349609375,33106.82238769531,49041.56362915039,47173.56332397461,41287.44274902344,38038.2822265625,39057.802673339844,41519.20281982422,37018.542724609375,37747.80285644531,38212.12268066406,41658.74337768555,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA16:1,TAG,60744.78414916992,69654.00491333008,57014.123931884766,65300.904724121094,61230.184814453125,51358.223724365234,56113.72412109375,50153.52392578125,65008.14434814453,67085.94494628906,63381.58508300781,52760.323791503906,27754.101959228516,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA18:0,TAG,55459.98406982422,46692.82305908203,49607.723571777344,51777.82434082031,61916.98455810547,39720.06283569336,39308.36267089844,45176.10354614258,60557.32400512695,39365.50277709961,49140.083984375,40619.982971191406,28597.6220703125,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA18:1,TAG,44318.782958984375,50050.923736572266,39674.562438964844,46371.28335571289,51846.52380371094,36665.90249633789,40589.28259277344,37767.96267700195,48905.50341796875,40017.382736206055,45430.203201293945,40866.84280395508,22665.221618652344,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA18:2,TAG,62238.404357910156,73694.82507324219,53670.104064941406,87984.26654052734,69115.14520263672,64706.02471923828,71276.94519042969,61452.90466308594,77774.70553588867,69636.10559082031,68861.80462646484,66236.7847290039,39748.602966308594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:3)]_FA18:3,TAG,145256.30938720703,141657.6494140625,115112.04791259766,126839.10888671875,127119.86950683594,144569.90948486328,133777.84985351562,107112.24737548828,128984.22912597656,129889.6294555664,148490.78979492188,114091.04724121094,50404.46350097656,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA14:0,TAG,86625.36477661133,35142.26266479492,445725.45696258545,62201.40512084961,56638.16360473633,26583.622009277344,26912.501922607422,53009.56359863281,115750.806640625,149146.42770385742,41004.462890625,49617.34393310547,20904.101501464844,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA16:0,TAG,43224.16323852539,38485.94256591797,29426.262268066406,42448.66290283203,37668.422760009766,34546.68240356445,35689.2024230957,35133.68280029297,34555.02261352539,30089.40216064453,40768.88314819336,34781.68273925781,22569.681671142578,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA16:1,TAG,49217.76345825195,53448.2438659668,36055.54248046875,54739.583892822266,48088.88314819336,44395.963134765625,43104.283111572266,39482.02328491211,54963.90393066406,49089.50338745117,46347.523345947266,41105.86312866211,40477.54309082031,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:0,TAG,46591.9229888916,41312.04284667969,35394.762298583984,43194.54309082031,40962.70275878906,38658.86279296875,33425.842346191406,38486.18280029297,42804.82293701172,34456.60241699219,37058.62274169922,33323.12268066406,28845.041931152344,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:1,TAG,58078.884765625,50863.703857421875,50830.383544921875,57964.80422973633,67270.7045288086,40529.982666015625,41041.74279785156,49007.503845214844,60116.02372741699,44364.4231262207,48217.363540649414,39429.54281616211,28784.602172851562,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:2,TAG,45521.36315917969,45300.68344116211,39706.00271606445,55920.82443237305,48809.463470458984,37201.52230834961,42813.48303222656,45341.72348022461,52218.88363647461,43477.62292480469,45185.88330078125,41012.88296508789,25692.42185974121,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA18:3,TAG,82326.16625976562,85374.66595458984,61643.404541015625,91719.64721679688,81435.40576171875,76103.76538085938,85912.24627685547,73518.38555908203,86339.26568603516,69564.32513427734,79126.94577026367,75341.46569824219,43583.14306640625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(43:4)]_FA20:4,TAG,95906.20629882812,96082.12622070312,75041.12481689453,108317.08740234375,90348.1264038086,85101.5259399414,85348.16613769531,90661.16705322266,92596.56652832031,84022.72607421875,95606.34606933594,84789.84674072266,63667.48425292969,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:0)|TG(O-45:0)]_FA14:0,TAG,186160.375,164910.08984375,190351.89111328125,187880.17431640625,157242.3917236328,141882.169921875,170587.97241210938,143871.61083984375,224455.51684570312,220416.87817382812,156685.51025390625,143580.33056640625,95614.7861328125,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:0)|TG(O-45:0)]_FA16:0,TAG,216369.09448242188,170910.77124023438,155178.5087890625,206062.5537109375,179018.45239257812,183112.13427734375,212675.59692382812,152201.53051757812,215429.33447265625,189554.43334960938,187665.234375,150673.95092773438,106104.78759765625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:0)|TG(O-45:0)]_FA18:0,TAG,135536.8095703125,120398.80859375,112114.70776367188,139569.78979492188,120230.56774902344,116737.82861328125,150620.91015625,102740.76672363281,132006.4093017578,115621.32788085938,132336.30981445312,114908.84814453125,89095.28625488281,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA14:0,TAG,458981.1455078125,132090.82934570312,829676.2308349609,249389.91607666016,210501.4190673828,80377.7056274414,80961.34558105469,209611.05450439453,520012.7294921875,322476.8811035156,162166.31091308594,191493.07012939453,65254.60461425781,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA16:0,TAG,166253.5927734375,148190.830078125,131962.22973632812,159934.95385742188,140977.330078125,148159.31079101562,158817.95068359375,117415.24780273438,168026.91259765625,140949.57006835938,146552.06958007812,137227.10986328125,120223.98803710938,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA16:1,TAG,217001.49584960938,183635.79223632812,159981.12939453125,213273.83374023438,181895.79235839844,176499.81286621094,225161.83520507812,150098.6707763672,256479.6787109375,215432.15405273438,213555.05639648438,161687.05102539062,99202.86669921875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA18:0,TAG,76850.06530761719,88210.98553466797,62250.68426513672,90440.16662597656,73553.34478759766,67900.7251586914,89982.58618164062,63725.44451904297,87993.42626953125,72278.84497070312,75849.92578125,79438.685546875,42495.68280029297,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:1)]_FA18:1,TAG,143357.7900390625,134567.11010742188,119131.10815429688,143451.57006835938,122278.08837890625,115567.4287109375,147745.63037109375,108569.607421875,151032.63061523438,117659.04833984375,136782.70947265625,112998.04833984375,88575.68591308594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA14:0,TAG,52912.96408081055,60948.28421020508,36467.96255493164,58607.90383911133,58924.883697509766,68331.70526123047,39609.32272338867,58658.50390625,54668.8039855957,46317.30334472656,39170.46258544922,35517.72235107422,122163.10876464844,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA16:0,TAG,79627.9252319336,80360.10543823242,41180.66262817383,70969.86508178711,64227.70486450195,54560.94387817383,48327.68341064453,48321.583099365234,72302.7650756836,53695.86364746094,50620.18359375,41345.30276489258,74138.00619506836,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA16:1,TAG,179026.99243164062,151713.61083984375,130213.32934570312,165689.873046875,137093.90942382812,147148.13012695312,154353.111328125,122613.388671875,195731.9345703125,163653.591796875,159624.45166015625,138421.87036132812,105462.44763183594,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA18:0,TAG,84213.8657836914,95711.32733154297,70791.38549804688,90629.68658447266,98212.24603271484,71975.08526611328,89108.20687866211,78787.025390625,97408.38723754883,84492.2854309082,88567.88684082031,82768.22534179688,26810.24185180664,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA18:1,TAG,83084.36584472656,96724.50762939453,65418.624572753906,101556.10729980469,78279.58605957031,71651.80450439453,98075.48693847656,67043.9052734375,91077.90655517578,78330.02563476562,86396.14624023438,77554.9652709961,45220.383361816406,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:2)]_FA18:2,TAG,132024.16845703125,137666.84936523438,112969.80798339844,137841.7911376953,116580.96875,119346.30773925781,148500.4296875,103804.08740234375,146483.36975097656,118205.36791992188,133492.70874023438,115636.08764648438,92367.046875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA14:0,TAG,35270.40249633789,37563.46270751953,41370.502532958984,37372.42272949219,34715.302673339844,30086.162078857422,32774.842193603516,33497.20248413086,38011.80258178711,38251.68217468262,33408.642669677734,28216.341888427734,24325.14190673828,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA16:0,TAG,84998.8267211914,82013.34552001953,35066.80239868164,62770.42468261719,68108.66543579102,82674.26467895508,43894.84289550781,66128.42465209961,78413.44470214844,37176.782623291016,36642.02249145508,34913.44259643555,240967.0354309082,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA16:1,TAG,89515.74758911133,92037.42599487305,46118.6432800293,75974.68533325195,59118.1640625,55385.96353149414,51310.12380981445,47393.043060302734,89786.62646484375,54821.02392578125,57104.283447265625,42358.142822265625,85785.0871887207,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:0,TAG,43546.84292602539,43284.12316894531,31254.22201538086,44941.42330932617,40820.02291870117,39289.20278930664,41738.983001708984,37393.68240356445,44838.103454589844,37399.962982177734,39657.04278564453,36299.52249145508,28529.60223388672,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:1,TAG,96285.08581542969,109301.56860351562,78042.18591308594,97770.06768798828,110968.14846801758,86259.44589233398,94038.30651855469,88915.9662475586,116364.94854736328,94274.46606445312,98201.96630859375,90669.62634277344,28129.462005615234,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:2,TAG,76723.30572509766,97864.28741455078,71155.30480957031,95689.02709960938,82141.28576660156,74091.74560546875,98217.86712646484,72032.46520996094,98626.16693115234,74793.78497314453,76895.14520263672,82410.7661743164,51067.963439941406,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:3)]_FA18:3,TAG,266928.73681640625,222616.61547851562,219794.494140625,249058.91796875,238350.03784179688,226725.07641601562,281307.7404785156,199870.97338867188,239987.59814453125,198727.85473632812,246201.57763671875,202485.53491210938,179570.51318359375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA14:0,TAG,37301.542556762695,37938.70217895508,130092.72817993164,58036.36456298828,49655.243087768555,25425.342071533203,25481.941848754883,51792.143157958984,45357.16275024414,46787.20358276367,35685.96228027344,30863.182403564453,21369.601531982422,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA16:0,TAG,56499.0439453125,56667.04426574707,43539.422912597656,69004.62561035156,55644.72384643555,53793.30416870117,47095.243225097656,48220.8229675293,60761.544982910156,53805.163177490234,57648.84362792969,57523.86340332031,30104.92205810547,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA16:1,TAG,109186.8062133789,98836.08709716797,46506.94323730469,65444.384185791016,61570.40524291992,72670.94552612305,41992.20278930664,67052.4052734375,116710.94940185547,40678.06283569336,44495.54315185547,40143.06253051758,236207.89666748047,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:0,TAG,97361.76751708984,106499.32739257812,76021.44592285156,97517.7876586914,95221.44714355469,89841.62646484375,121848.3881225586,86251.78680419922,96072.48681640625,82161.42590332031,91360.10614013672,85372.18615722656,33920.20236206055,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:1,TAG,45817.88327026367,49820.16387939453,35281.6025390625,46419.363525390625,42258.78305053711,38121.482421875,41871.5632019043,38630.162857055664,48496.86358642578,41955.22326660156,42773.103088378906,34503.98211669922,29729.281967163086,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:2,TAG,97587.76693725586,112022.80828857422,79064.74612426758,109356.80749511719,118947.94857788086,87165.56552124023,95805.98663330078,92487.9067993164,124639.68829345703,98796.88708496094,99227.78680419922,92420.2066040039,28619.622100830078,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA18:3,TAG,100491.74676513672,112528.90759277344,87095.16613769531,120383.44873046875,101493.66680908203,88870.7866821289,132348.70947265625,87917.30590820312,116354.08862304688,92585.36596679688,100440.38720703125,97036.36608886719,59906.00439453125,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:4)]_FA20:4,TAG,206756.07373046875,226546.95703125,164179.4522705078,207390.03552246094,186858.11364746094,197915.99536132812,260255.85791015625,177321.33239746094,205864.77392578125,189961.83349609375,216710.77368164062,185332.1934814453,116196.68811035156,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA14:0,TAG,28284.401947021484,38969.30221557617,29197.022003173828,33699.402252197266,35081.20248413086,32354.942443847656,33069.18240356445,32586.022430419922,34333.04260253906,35477.802307128906,34251.102600097656,33711.322326660156,22419.14144897461,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA16:0,TAG,61390.56399536133,77848.40560913086,50262.44366455078,59815.304290771484,61109.4641418457,51345.64392089844,57882.68405151367,51897.18389892578,57365.1838684082,49495.52359008789,52956.78381347656,50176.483459472656,30436.282012939453,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA16:1,TAG,58539.30358886719,61270.84436035156,48443.76400756836,69844.80419921875,57587.244201660156,51710.52381896973,49411.703384399414,53080.0036315918,67220.70449829102,64111.54414367676,61247.58462524414,60937.784912109375,28239.721969604492,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:0,TAG,40815.14273071289,40394.50256347656,33889.48254394531,41116.82305908203,41012.783111572266,36072.40270996094,38977.08267211914,33119.822509765625,42002.36282348633,39145.623138427734,42280.243072509766,36691.86291503906,22382.641525268555,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:1,TAG,103952.64733886719,106919.72735595703,79759.50537109375,100603.6870727539,100925.78704833984,100938.66827392578,116665.70697021484,89562.845703125,104640.1669921875,89687.8861694336,93491.18811035156,88990.0062866211,34505.38250732422,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:2,TAG,46023.66271972656,53248.16372680664,35872.442626953125,50271.86372375488,44005.52297973633,38749.902893066406,43567.90298461914,37653.542892456055,53728.36380004883,41499.402587890625,41062.623107910156,39354.36297607422,32948.562255859375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA18:3,TAG,114225.74841308594,124647.66790771484,94882.84698486328,121111.34851074219,139391.4910888672,102611.58795166016,112625.16711425781,98975.20672607422,139503.0301513672,110338.84854125977,111797.00689697266,110284.90817260742,34525.94227600098,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA20:4,TAG,1462192.1826171875,1812963.6931152344,1018642.7373657227,1280165.908203125,1310658.0243530273,1519464.244140625,2458314.1306152344,1340243.3920288086,1432298.3125,1629974.7221679688,1620228.8408203125,1366532.8438720703,66933.42498779297,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(44:5)]_FA22:5,TAG,116052.08782958984,96732.10653686523,116341.30853271484,118310.10809326172,106898.90682983398,76497.34585571289,82101.96472167969,87455.86618041992,109347.8872680664,98786.46697998047,110859.80746459961,95629.90710449219,43087.56350708008,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(45:0)]_FA14:0,TAG,209199.8369140625,138869.66845703125,239424.61596679688,196175.21350097656,146095.98986816406,123449.18884277344,142261.32873535156,137810.10974121094,206089.81713867188,184686.49145507812,172265.73083496094,163012.31176757812,67804.78485107422,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(45:0)]_FA16:0,TAG,341055.84423828125,247772.61547851562,221472.39453125,290520.55993652344,222004.43225097656,219840.015625,281078.45959472656,183824.49267578125,278476.59716796875,206731.1943359375,270951.33837890625,233049.17553710938,125099.70886230469,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(45:0)]_FA18:0,TAG,111698.08795166016,106755.80822753906,89555.30615234375,110181.16809082031,92890.0859375,96948.50708007812,105404.48669433594,84314.06616210938,108470.6078491211,98968.40686035156,106980.26770019531,103025.92712402344,49745.843322753906,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(45:1)]_FA14:0,TAG,106899.10681152344,99209.3271484375,92603.38659667969,111019.02783203125,106825.72729492188,109024.14794921875,108807.72705078125,96482.66662597656,125829.60900878906,129390.64965820312,106802.3271484375,91126.70654296875,83296.16589355469,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(45:1)]_FA16:0,TAG,236601.79846191406,237338.0975341797,93797.04711914062,150525.529296875,159148.61401367188,206225.3145751953,127958.00799560547,153757.92993164062,259133.8572998047,116761.60968017578,104212.54803466797,91719.50567626953,703391.3502197266,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(45:1)]_FA16:1,TAG,328883.6434326172,251156.9981689453,222058.69396972656,299969.98083496094,215527.6336669922,220309.57592773438,283417.1611328125,174912.01220703125,312043.7227783203,233288.85522460938,293742.6799316406,229666.67578125,110904.48706054688,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
[TG(45:1)]_FA18:0,TAG,68889.20440673828,83847.64614868164,60319.46435546875,81937.42510986328,73235.3056640625,65050.40496826172,75970.14566040039,64422.48452758789,75003.8052368164,71555.86541748047,71082.52487182617,68288.18481445312,32528.942291259766,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
