Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex ,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex ,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PS(P-38:5),PS,259395.37646484375,174992.3114013672,209138.7130126953,213696.03393554688,219593.2763671875,208519.05346679688,276812.3986816406,164316.12963867188,128271.00915527344,114348.48767089844,192979.8751220703,98936.10614013672,97786.86730957031,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-39:0),PS,890451.6208496094,494202.5705566406,973910.1640625,1509007.5517578125,1111621.8322753906,570481.3002929688,624860.3017578125,421380.2258300781,370563.6071777344,290498.07958984375,314815.6618652344,181448.79328536987,146094.3699951172,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-39:1),PS,1145329.3513183594,639540.5078125,890989.33984375,1346034.8583984375,1288177.8395996094,634204.7075195312,799029.5220947266,534319.0593261719,454711.9483642578,255197.97802734375,328763.5422363281,158646.3313293457,95045.42602539062,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-40:0),PS,499997.7774658203,224537.45385742188,368631.36328125,523629.4747314453,609288.2451171875,305470.28283691406,534553.6588134766,210045.63452148438,249115.15856933594,144941.67065429688,331928.24475097656,104444.38789367676,81851.46557617188,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-40:1),PS,217251.45666503906,130044.09002685547,166826.33154296875,207175.57360839844,232532.0587158203,159602.77172851562,210037.21484375,125766.42883300781,123076.46887207031,100265.40734863281,132221.12969970703,85780.58618927002,62972.26428222656,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-40:2),PS,234214.03662109375,278368.5205078125,216664.7755126953,205308.93359375,204251.1553955078,172896.1123046875,325586.9426269531,248011.15759277344,139849.55041503906,146766.3907470703,167558.5115966797,99696.94723892212,67994.80474853516,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-40:3),PS,190759.0135498047,128514.109375,150427.82971191406,195232.09448242188,202887.91479492188,157510.31127929688,187102.2528076172,109017.80749511719,120211.587890625,102081.16760253906,139173.87036132812,86113.7661857605,66401.90478515625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-40:4),PS,169803.21228027344,148041.07080078125,139251.06982421875,159775.39099121094,156041.45141601562,150322.25048828125,189897.75341796875,134732.04931640625,103989.22705078125,91191.22644042969,132569.14904785156,76582.56536102295,68855.044921875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-40:5),PS,707597.6049804688,596911.7684326172,539269.1984863281,536019.2800292969,585658.7042236328,501419.69494628906,688862.8887939453,519538.27685546875,205761.27416992188,163794.5108642578,239372.81677246094,120853.94916915894,86594.86645507812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-41:0),PS,435079.2286376953,222614.1953125,401794.22705078125,533516.3732910156,465104.29235839844,284047.7810058594,448633.052734375,195976.33349609375,192011.87243652344,150789.49047851562,303401.9189453125,112322.88750457764,105571.86682128906,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-42:0),PS,627574.3811035156,278882.32177734375,743335.2905273438,421499.0322265625,480763.55041503906,503097.80920410156,489014.1365966797,461066.60888671875,152691.53125,138940.88989257812,181967.37268066406,99441.08723068237,80502.06567382812,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-42:1),PS,481546.6516113281,193041.353515625,508949.4794921875,418901.0888671875,535031.5024414062,390902.0653076172,487178.6934814453,172164.01220703125,182389.89331054688,153858.5107421875,163270.73107910156,108495.24787521362,93464.62561035156,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-42:2),PS,372769.66943359375,157486.35131835938,372164.36767578125,296555.1208496094,345055.56384277344,298055.7998046875,385138.8063964844,141368.82958984375,143197.13037109375,123154.30920410156,133551.5897216797,88978.74641036987,77746.74542236328,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
PS(P-42:4),PS,150467.17053222656,103562.50732421875,125730.30908203125,134208.72973632812,135540.04943847656,120246.10876464844,160299.6318359375,98424.02722167969,88972.36627197266,83114.98547363281,108922.44702148438,72104.86530303955,69719.2250366211,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/14:0),SM,31333.062057495117,34276.02251434326,32938.48226928711,35769.40283203125,32744.602321624756,33924.08243560791,34217.32241821289,33938.84238052368,36824.28282165527,37266.84228515625,32779.94260406494,34774.522426605225,132465.57006835938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/16:0),SM,51593.40368652344,45124.123107910156,47827.34341430664,48677.323486328125,49747.80322265625,48959.60314941406,49734.48352050781,49129.60330200195,48286.043395996094,48837.56350708008,45084.343170166016,48562.36346435547,254640.7589111328,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/18:0),SM,32180.62222290039,29890.96223449707,26565.461975097656,32667.782440185547,30761.94236755371,29228.861976623535,28418.561973571777,29430.842254638672,30797.78192138672,31689.502151489258,29108.80192565918,31423.80206298828,287454.88134765625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/20:0),SM,58045.60383605957,35687.74235534668,31068.82208251953,29481.52197265625,41231.10273742676,29941.42205810547,28531.26205444336,30889.222076416016,32621.482418060303,27030.401988983154,30826.642211914062,33173.36225891113,156391.41021728516,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/22:0),SM,50120.16342163086,29831.822109222412,32221.70241546631,30605.522010803223,33191.16244506836,31726.442489624023,31505.742301940918,29613.001831054688,32932.28259277344,29519.401985168457,28176.362022399902,27606.541667938232,184671.61053466797,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/23:0),SM,58489.10377120972,34459.00259780884,39066.50267791748,38147.222885131836,39918.543018341064,36207.14259338379,38366.98278427124,35434.58239364624,42029.26333236694,36955.5025138855,36042.8224067688,32804.082080841064,179749.85235595703,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/24:0),SM,58091.764141082764,38635.26258850098,42094.36303329468,44298.503089904785,45262.02314758301,38999.96266937256,41867.32302856445,40005.22287750244,44512.34302520752,40720.0432434082,40380.80298995972,41828.42300415039,231929.61389160156,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:0/25:0),SM,64722.844329833984,42272.5630531311,41476.92325592041,40129.60279464722,45050.723083496094,43232.90295410156,43138.98302078247,42453.76330947876,45246.58310699463,44409.403327941895,40365.76303482056,41586.20307922363,225879.13806152344,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/16:0),SM,52396.50408935547,48486.02313232422,48499.88317871094,50305.603454589844,50546.783447265625,47600.723541259766,47730.443298339844,49911.26354980469,54789.763671875,50959.443908691406,46495.54364013672,52885.90393066406,240187.5366821289,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/17:0),SM,47242.16342163086,43717.123291015625,41509.10284423828,42091.84310913086,43912.96322631836,44808.5432434082,40656.36294555664,43684.40301513672,41694.022888183594,42188.90295410156,42916.343200683594,42436.602783203125,254567.97631835938,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/18:0),SM,32898.482177734375,29962.80206298828,29960.36228942871,31988.84226989746,31159.742233276367,29360.84197998047,30513.34197998047,30495.142196655273,29147.482025146484,29521.46221923828,29343.181838989258,30947.862075805664,279586.8795776367,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/18:1),SM,34600.18258666992,29385.26202392578,27076.92189025879,28233.321975708008,29884.202117919922,31056.842346191406,29287.182342529297,32442.302185058594,31763.622470855713,29057.48211669922,27987.361938476562,29438.802154541016,280486.9385986328,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/20:0),SM,56734.68421936035,33473.84248352051,33094.58233642578,28721.481998443604,39607.96327209473,30057.662322998047,30327.62222290039,32775.482330322266,32637.982330322266,34612.32266998291,29505.482025146484,31590.462326049805,158926.93170166016,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/20:1),SM,54026.7446975708,33043.902435302734,35583.782638549805,28236.92198562622,39329.66229248047,34761.20253753662,31184.642120361328,31864.482376098633,40201.062812805176,33031.782318115234,30897.082290649414,34841.06271362305,169404.84954833984,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/22:0),SM,50451.90339279175,29400.061992645264,33139.24243545532,29090.94202041626,35159.1826210022,31072.38217163086,30512.42225265503,27954.16220855713,35428.822441101074,32263.322185516357,31207.122245788574,31448.64211654663,191499.85546875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/22:1),SM,44016.682762145996,33512.10208892822,30413.222038269043,31778.742389678955,37695.46257019043,29298.22206878662,31287.782123565674,30827.72239303589,36278.16215133667,32142.16258621216,30895.722328186035,31726.302227020264,197034.09204101562,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/23:0),SM,47808.12344741821,34376.02265167236,37433.302768707275,34762.76238632202,38750.70292663574,36394.84252548218,37381.12261581421,34568.18238449097,40768.98264694214,34437.722118377686,32627.022090911865,32923.10220718384,180516.47393798828,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/24:0),SM,56330.483489990234,41344.24279785156,41568.6628036499,39263.00285720825,43179.74283218384,41501.96284866333,43271.963119506836,39268.90293884277,43325.00314331055,42053.06271362305,37212.72249984741,38785.76266860962,228127.1362915039,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/24:1),SM,60676.243854522705,39561.142578125,43971.223110198975,40253.20292663574,40577.68282318115,41374.24320220947,47856.74319076538,41574.042766571045,47293.02342605591,45469.96324920654,43250.9231262207,42101.34298706055,236158.57989501953,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
SM(d16:1/25:0),SM,60963.94446563721,39932.26252365112,43978.36293411255,39380.682876586914,46021.32328414917,42020.142974853516,42543.94310760498,43066.3228187561,43768.36349487305,42830.18324661255,43483.06315612793,43552.74322891235,228085.47607421875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
