Lipid,Class,AK0135,AK0140,AK0142,AK0144,AK0147,AK0154,AK0155,AK0157,AK0166,AK0168,AK0169,AK0139,AK0141,AK0145,AK0161,AK0164,AK0170,AK0174,AK0175,AK0200,AK0202,AK0204,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PC(20:4),PC,276104.4582519531,156094.85473632812,154568.57049560547,162535.99188232422,130370.13021850586,24823.36148071289,182343.8944091797,161671.61193847656,156999.3735961914,225766.7544555664,179100.61590576172,113984.98846435547,391103.7470703125,362018.2102050781,437948.3776855469,323332.94342041016,339478.1721191406,342995.1686401367,206124.25720214844,422153.40588378906,247939.8388671875,462202.08239746094,24218.161560058594,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(20:5),PC,288495.5212402344,154089.08917236328,149650.69091796875,157253.92950439453,140149.68920898438,23096.561492919922,190625.39373779297,164323.25170898438,160431.87237548828,240440.0023803711,183553.072265625,116592.2671508789,411456.0317993164,397180.1297607422,482172.03869628906,351587.3662109375,352792.96600341797,374439.29888916016,214279.15393066406,453987.49295043945,261514.35693359375,486273.1170654297,25774.4017868042,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(21:0),PC,2631771.7868652344,1707294.3729248047,2390907.0654296875,2121198.4857177734,1867424.7358398438,1108448.1798095703,1877986.267944336,1824513.301147461,2605749.3974609375,2298561.6520996094,2349267.6704101562,1672316.8012695312,2668212.294921875,3027226.4721679688,2351452.7197265625,2168388.4477539062,2091272.9243164062,3047647.137939453,2648391.1879882812,2958784.265625,2365372.1064453125,3616504.0966796875,1243011.8399658203,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(21:4),PC,2461894.7619628906,1630650.0333251953,2321894.1623535156,2045753.988647461,1805853.656616211,1104972.204711914,1768368.3944091797,1808533.5791015625,2483742.1053466797,2201390.0053710938,2251075.453125,1643365.9702148438,2410965.6684570312,2766103.7263183594,2119604.052001953,1975965.7802734375,1894069.4985351562,2776862.4708251953,2502274.9282226562,2623603.1040039062,2198554.583251953,3283115.677734375,1066194.001953125,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(22:0),PC,473946.2939453125,330314.12158203125,357384.28369140625,372628.3291015625,339805.96435546875,116652.62768554688,364159.9619140625,392697.78857421875,334001.7021484375,417401.55322265625,368150.74365234375,317619.06396484375,653601.1845703125,646832.2270507812,672978.5556640625,533589.6215820312,628724.865234375,593550.2429199219,418175.41552734375,682997.1079101562,478953.3759765625,666959.5073242188,193629.3935546875,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(22:1),PC,605752.103515625,372795.5869140625,411594.0078125,460502.55078125,375283.16455078125,125019.04833984375,457872.38916015625,443719.63330078125,406447.0087890625,592898.921875,433334.97265625,340081.9453125,875679.478515625,885234.8715820312,954584.234375,615298.6630859375,786173.142578125,808575.0283203125,545462.8989257812,999481.9926757812,618310.3989257812,1171271.5493164062,180291.57397460938,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(22:2),PC,868891.7641601562,503009.734375,617138.4599609375,623482.6499023438,559549.1845703125,216681.85424804688,620518.0439453125,612260.779296875,643716.2104492188,825202.8764648438,656407.9418945312,516949.82177734375,1115620.1357421875,1170006.52734375,1238185.4526367188,810854.9599609375,964513.552734375,1094274.5170898438,786733.6411132812,1294768.1044921875,844658.1655273438,1577741.9921875,273462.900390625,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(22:4),PC,2750412.2319335938,1808408.24609375,2513074.0288085938,2223768.8271484375,1962094.2109375,1134531.5234375,1979327.2114257812,1959848.1479492188,2707567.1196289062,2391984.1391601562,2466086.7299804688,1833633.2685546875,2748978.5541992188,3204554.5283203125,2472924.1528320312,2277607.6733398438,2228762.7509765625,3156360.5854492188,2782526.4375,3117900.55859375,2481225.2866210938,3758826.732421875,1463264.7016601562,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(22:5),PC,2753037.0703125,1801385.40234375,2507271.3422851562,2194305.8442382812,1962348.0498046875,1149163.9777832031,1964935.34765625,1965289.3979492188,2711090.3579101562,2402737.5302734375,2458958.7939453125,1861771.1625976562,2755196.359375,3133234.7768554688,2501845.271484375,2237775.189453125,2190068.6147460938,3163906.4360351562,2737610.6494140625,3069292.2216796875,2454262.2568359375,3701464.7421875,1234737.572265625,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(22:6),PC,2735097.2504882812,1755367.55859375,2456421.7255859375,2185612.5283203125,1910646.0541992188,1141471.8918457031,1927974.8305664062,1937659.3842773438,2632356.565185547,2352456.5483398438,2438127.8271484375,1815256.5927734375,2685153.9296875,3100902.77734375,2456787.8935546875,2203003.0278320312,2167920.4575195312,3094361.6860351562,2756100.3271484375,3006708.1904296875,2434893.9536132812,3690686.0537109375,1036259.4658203125,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(24:0),PC,512827.29846191406,323439.0634765625,300324.39611816406,356969.4665527344,320178.1467285156,59465.66470336914,309838.662109375,338881.4278564453,299124.1804199219,395587.4041748047,389920.208984375,272493.94006347656,643087.7004394531,658754.3295898438,766649.9731445312,568780.9392089844,640016.8854980469,608551.4459228516,434844.8933105469,667401.9875488281,516605.1171875,588898.9802246094,56094.803955078125,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(24:1),PC,513426.1730957031,315176.14489746094,295879.23596191406,357137.5869140625,319725.3449707031,59157.88427734375,325069.08056640625,339356.0020751953,308034.0634765625,396713.49060058594,400684.0850830078,279481.49841308594,620894.0845947266,658675.5804443359,757279.9803466797,556212.6616210938,628453.0583496094,605920.1867675781,442048.1848144531,674937.0703125,528905.2319335938,581519.0627441406,55690.20397949219,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(2:0),PC,229172.83541870117,114138.32670593262,140266.84796142578,213627.43286132812,168931.53330993652,16866.78133392334,159914.35162353516,186892.03228759766,176380.29261779785,254832.67288208008,122853.04873657227,67096.22518920898,259886.57290649414,423657.3125,502945.7727203369,255218.05508422852,407500.62701416016,385256.77084350586,251529.2138824463,443095.55014038086,278609.26287841797,415207.44692993164,18753.4013671875,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(3:0),PC,134642.36819458008,79593.3247680664,76936.58569335938,99177.16342163086,78656.98498535156,12252.560745239258,102521.34539794922,93069.68634033203,91366.98545837402,119336.48895263672,83549.4256439209,38719.36260986328,173721.81103515625,175546.95092773438,225942.73510742188,155604.57037353516,181075.96966552734,181452.01202392578,116604.4468383789,204420.5534362793,139781.48834228516,183743.99563598633,17625.921325683594,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(3:1),PC,132699.2713623047,86297.66500854492,82916.76458740234,100149.5068359375,83093.32537841797,12791.500961303711,102242.78894042969,93241.32852172852,91209.8451538086,118316.83013916016,87639.38549804688,46660.323471069336,169210.1934814453,175564.81561279297,222518.1333618164,156639.69122314453,183877.15283203125,173388.5721130371,114546.28939819336,193668.21307373047,128164.54946899414,185695.69012451172,26926.081756591797,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(4:0),PC,205610.4560546875,166035.6689453125,157454.05126953125,174970.0751953125,170485.91162109375,32714.582550048828,191628.537109375,190191.25170898438,161781.43139648438,205893.53125,152522.07080078125,89572.50598144531,268305.0559082031,296798.5837402344,349543.20654296875,275788.0559082031,300660.0830078125,343931.5661621094,186546.41333007812,312636.6853027344,207182.775390625,274238.31884765625,94658.54595947266,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(5:0),PC,186421.55560302734,128309.96997070312,92295.94622802734,105945.6672668457,89510.96633911133,10612.66077041626,112982.56936645508,98872.76516723633,102497.40795898438,138924.55123901367,126907.1099243164,55610.88394165039,201867.0560913086,149056.95233154297,218236.23651123047,234930.27890014648,170681.43243408203,160408.32968139648,124774.88818359375,188936.3158569336,151697.49118041992,170989.1756591797,29790.942321777344,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(6:0),PC,145689.9501953125,100939.16589355469,85820.28674316406,95430.90649414062,87528.06524658203,16692.901153564453,109701.0078125,93949.34692382812,90767.76696777344,113860.48974609375,109966.86804199219,46456.12283325195,143812.2686767578,125232.2505493164,172230.1925048828,145083.5307006836,133548.01110839844,139513.76818847656,113242.8490600586,147730.99127197266,128806.42895507812,148219.93212890625,43911.28305053711,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(7:0),PC,149242.05017089844,131747.6708984375,130396.59057617188,129130.20971679688,120268.74938964844,33574.242279052734,144171.17065429688,127874.76831054688,118932.06848144531,137630.93041992188,118109.02807617188,71007.90521240234,149226.7509765625,146392.99047851562,167969.65307617188,142855.47021484375,150923.1922607422,156986.1337890625,126973.42858886719,152091.47131347656,139615.89013671875,146202.89099121094,104613.18719482422,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(8:0),PC,68446.12509155273,50701.88409423828,46780.543518066406,47862.60302734375,46486.642486572266,10748.980728149414,50487.60366821289,47851.043212890625,48051.963623046875,60551.88488769531,52542.34313964844,28632.10189819336,82203.40655517578,75895.72607421875,90938.98669433594,74845.66619873047,77440.8254699707,79936.30535888672,58421.24426269531,82484.64685058594,63689.764404296875,77498.66766357422,25885.041748046875,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PC(9:0),PC,74487.62567138672,59160.76403808594,53767.283935546875,59567.803771972656,53561.90350341797,14193.061080932617,62326.164306640625,59209.083984375,54315.783935546875,67762.78466796875,60134.46405029297,38983.322692871094,95428.58666992188,87168.72583007812,98192.96759033203,79285.6655883789,85598.06524658203,88387.38568115234,65660.66467285156,90434.5454711914,71423.0248413086,89760.38708496094,35246.282623291016,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(12:0) | PE (12:0),PE | PE,71115.07551574707,54492.41387939453,53057.70358276367,21417.461570739746,54177.7038269043,54050.34405517578,54305.61363220215,53707.26356506348,25475.56181526184,31854.16237640381,34813.84216308594,51836.42372131348,92118.10583496094,98183.39714050293,85644.46548461914,43050.88291931152,89169.37615966797,97156.73754882812,64556.37440490723,95489.62622070312,34317.97213745117,91642.4162902832,23338.841705322266,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(13:0),PE,1859.700122833252,2454.040168762207,1710.7401123046875,1482.6201133728027,1587.1201057434082,1634.9801139831543,1889.540138244629,1905.8801345825195,1571.6401290893555,2990.68021774292,1559.960090637207,1489.6401062011719,1730.4801177978516,1908.6201362609863,1808.2401237487793,1735.4801139831543,1680.2001190185547,1721.0401153564453,1693.4401092529297,1945.4601249694824,1948.3201370239258,1705.240119934082,1663.8001136779785,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(14:0),PE,1595.6601181030273,1765.4201164245605,1701.1601257324219,1591.8001136779785,1662.4401206970215,1749.9401245117188,1542.8801040649414,1621.0001220703125,1482.6601066589355,1575.6001052856445,1590.740119934082,1524.5601196289062,1709.7201118469238,1743.3401107788086,2032.9801445007324,1586.1601066589355,2015.8801536560059,1548.4601020812988,1688.3601188659668,1681.7601203918457,1614.520118713379,1627.5601234436035,1479.6600952148438,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(14:1),PE,1575.500114440918,1849.9001159667969,1705.8401336669922,1601.6201095581055,1581.680118560791,1491.4801025390625,1531.100112915039,1802.880126953125,1501.9201011657715,2246.520160675049,1586.3801040649414,1460.5601119995117,1937.0401344299316,2065.020133972168,1720.2801399230957,1728.0601272583008,1824.8201332092285,1859.7401313781738,1821.980125427246,1763.560131072998,1577.7401123046875,1773.220115661621,1678.0201148986816,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(15:0),PE,276169.3955078125,150383.6700553894,139330.3285522461,93170.58554077148,151211.35137939453,108867.24786376953,189167.89129638672,180558.43188476562,86577.78527832031,128070.06991577148,124872.79132080078,227829.31924438477,405907.55072021484,313500.29986572266,434371.20959472656,254396.900390625,380122.38232421875,360780.4458618164,235622.3956298828,421298.73443603516,159497.4503479004,370109.86877441406,27475.24200439453,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(15:1),PE,440340.35931396484,232436.1163444519,219429.2200012207,72679.50556945801,246725.3350830078,169131.21279907227,288587.1368713379,252640.7328491211,136419.5062942505,181240.4935913086,189708.55541229248,338354.2308654785,596748.8632202148,498214.1953125,648584.7823181152,350520.5439605713,586841.5498046875,527489.5209350586,393219.84701538086,589132.1625976562,239576.61251068115,533156.3377685547,21762.46159362793,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(16:0),PE,211429.85229492188,137249.71115112305,113508.58721923828,79992.34532165527,131612.12823486328,84849.96667480469,142702.30889892578,133659.9515991211,61943.044090270996,288814.96435546875,74708.86616516113,288526.24502563477,409889.99334716797,458109.962890625,594556.8184509277,316698.7752838135,477509.81579589844,471579.61700439453,177252.29376220703,454228.0701904297,134678.7274169922,364490.51959228516,22936.181579589844,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(16:1),PE,229123.8525390625,148118.4923095703,127897.90661621094,61277.34506225586,116125.48852539062,92454.30596923828,164574.6128540039,133622.02990722656,61507.72473144531,210827.17617797852,94753.74597167969,161219.89193725586,300890.9638671875,225991.57733154297,303477.42041015625,165161.94940185547,247712.1558227539,263617.41735839844,173903.8741455078,290769.3399658203,129393.56864929199,263579.99896240234,23964.001808166504,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
Lyso_PE(17:0),PE,196307.09204101562,133677.49060058594,111954.20733642578,61752.80480957031,110654.68835449219,100918.88598632812,140701.30908203125,124675.46875,60413.18504333496,73989.5040435791,93146.5068359375,174055.81197357178,288002.6809692383,245093.53955078125,277452.4270019531,185370.73190307617,275146.6381225586,255442.69763183594,165317.60870361328,268080.8155517578,104209.9066772461,241593.837890625,31420.662384033203,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
