lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
LPC(18:3),0.22631375075987423,5.861896279793264,0.6352689535615355,0.4254291881287366,0.9993440762229833,PC,289607.9013671875,152021.8920288086,222853.81604003903,201125.1353149414,225633.89483642575,397136.1105957031,402842.1877441406,198590.1143798828,337999.0426635742,302376.5203857422,128410.52941894533,109641.34698486328,188337.71368408203,155536.29248046875,240834.63983154297,154491.39123535156,242856.4776611328,244182.5541381836,179167.8553466797,348315.0412597656,157160.05139160156,157155.3702392578,50995.36401367188
LPC(18:4),0.07261983654415927,4.870163746538332,0.06546905269198078,0.7980518301306766,0.9993440762229833,PC,125462.2100830078,75824.98529052734,105816.48791503906,99440.1869506836,105443.76690673828,175879.49249267578,160641.61163330078,100737.12744140624,150724.01000976562,150980.95184326172,87377.54626464844,66922.5640258789,87499.76696777344,93870.00634765624,111467.04907226562,83555.38482666016,116578.42837524414,115652.5093383789,92226.62518310548,163682.83154296875,113874.5083618164,94851.266357421875,41977.502990722656
LPC(19:3),0.32450129378866466,6.632915881132675,1.3046793330317996,0.253360255388845,0.9993440762229833,PC,574101.0971069336,262157.33984375,370148.18560791016,315002.4454345703,372189.12341308594,745749.1715698242,767786.8594970703,356165.64434814453,613733.88818359375,503216.8751220703,196144.3336791992,165272.47265625,336076.5654296875,237601.3569946289,396772.72265625,266643.78204345703,413626.0485839844,417998.3063964844,289037.5001220703,596656.3050537109,255172.04083251956,224162.2152709961,81286.18536376953
LPC(2:0),-0.26291183007276964,3.005575751102455,0.8569203367907932,0.35460195090071417,0.9993440762229833,PC,33197.96209716797,20940.841400146484,23113.62159729004,23607.601516723636,23873.42193603516,30621.22198486328,30632.02227783203,24653.601989746097,40850.74317932129,31203.48248291016,28521.682174682617,31417.40200805664,23813.58171081543,27699.441925048828,21455.94142150879,25739.822067260742,38624.16244506836,27283.841827392574,32110.682388305664,26261.861694335938,29880.36242675781,48702.46401977539,21602.38175201416
LPC(22:2),-0.34278375431406866,7.673039229919296,1.455487676874327,0.22764944540553725,0.9993440762229833,PC,667621.80859375,508274.6520996094,647718.22412109375,491840.1752929688,683064.384765625,1068704.6730957031,1112375.1186523438,610233.1025390625,873990.302734375,940241.483642578,628166.6091308594,1530781.9597167969,552129.4816894531,571511.5407714844,657559.728515625,606364.5202636719,884402.23291015625,835298.5646972656,574375.74072265625,885621.5842285156,1272213.396484375,674096.1337890625,138519.96948242188
LPC(24:0),-0.0010702070872411653,9.655649366283942,1.4220946468412876e-5,0.9969911309785823,0.9993440762229833,PC,4080159.490722656,4282644.6162109375,4785997.157958984,4639725.8984375,3956416.30859375,874238.49658203125,714250.7322998047,3962921.3837890634,646901.8220214844,801756.3564453125,2845112.828125,2993010.6650390625,4350199.314453125,4196932.302246094,3809706.579345703,3560465.539550781,666926.3883056641,511769.99645996094,4683242.953125,763118.4753417969,378214.8869628906,2960505.8759765625,98562.5264892578
LPC(24:1),0.007965707137370269,9.650855806086657,7.878338801674545e-4,0.9776076143118644,0.9993440762229833,PC,3992355.751464844,4327642.6865234375,4869692.069824219,4603751.143066406,3950509.622070313,864104.75439453125,719430.9533691406,3981253.432617188,650588.9255371094,795828.7060546875,2812758.185546875,2971980.822265625,4335928.9375,4178668.505859375,3770104.9841308594,3553542.5341796875,659611.7663574219,511728.5339355469,4639278.119140625,757552.439453125,368480.0861816406,2939402.4326171875,98224.22705078124
LPC(3:0)|PC(O-3:0),-0.1904831584702503,2.5241651374423606,0.45007902080286044,0.5022974310329491,0.9993440762229833,PC,17894.181121826172,18732.841430664062,20455.581466674805,17405.221313476562,20087.801345825195,22603.10157775879,21858.68145751953,19281.34146118164,21218.56161499023,23076.321701049805,18286.64123535156,17629.241256713867,20917.961212158203,17867.001251220703,16249.40104675293,19658.80139160156,25983.98190307617,22207.461807250977,18275.40145874023,20105.18145751953,31689.382049560547,22177.54151916504,19077.801300048828
LPC(3:1),-0.24441189018403825,2.4483353522351385,0.7406486288263636,0.3894531783807166,0.9993440762229833,PC,17015.621215820312,17541.261199951172,16884.341217041016,14601.900924682615,18593.661178588867,21155.22164916992,20104.02154541016,16769.981216430664,21785.8818359375,23447.20181274414,20055.501388549805,17552.521057128906,16195.621063232422,17366.56134033203,16973.961196899414,19120.90154266357,22301.501495361328,22639.94142150879,17699.141342163086,19091.961318969727,34606.062759399414,22030.4814453125,17637.001205444336
LPC(4:0)|PC(O-4:0)|PC(O-5:0),-0.19169849402408537,3.8443298683426996,0.4558974745186788,0.4995475614149466,0.9993440762229833,PC,70786.365234375,39785.642578125,39838.78283691406,37078.7025756836,45807.583435058594,55568.96405029297,49110.24377441406,40636.822814941406,65630.16467285156,55632.34375,42456.96295166016,51389.003662109375,38876.942779541016,45960.26330566406,40565.023193359375,47439.82354736328,76517.18505859375,58096.64392089844,42700.96334838867,49270.74298095703,48720.34375,62018.44415283203,62643.72424316406
LPC(6:0),-0.018670430122485003,3.174116987896626,0.00432744874291302,0.9475503146811444,0.9993440762229833,PC,26042.58178710937,26729.32182312012,28009.56188964844,24744.241729736328,28483.141876220703,41816.56274414063,32240.862243652344,31620.362091064453,36679.00268554688,37407.00268554688,57526.06411743164,28677.26190185547,25337.321899414062,25988.04196166992,27121.70196533203,29690.36233520508,35537.802734375,34822.78244018555,25114.001861572266,35456.34259033203,35374.922424316406,35265.42239379883,33953.34265136719
LPC(8:0),-0.18805017998781529,2.902372281194598,0.4386860155093686,0.5077573424384718,0.9993440762229833,PC,23965.56188964844,21282.12139892578,23705.601593017574,21635.94146728516,24749.74169921875,33025.94226074219,28532.022033691406,22503.86172485352,31481.64169311523,31332.60220336914,29495.10186767578,28342.762084960938,22228.6815032959,25354.341827392574,24415.841735839844,24988.541915893555,30043.842224121097,30061.442169189453,21908.16162109375,29233.38232421875,29753.262145996097,30630.58212280273,25071.181671142574
LPC(O-10:1),-0.09879734934694277,3.6339235479179943,0.12115713983095588,0.7277828510856849,0.9993440762229833,PC,39502.202728271484,43780.72329711914,49675.163818359375,40286.0029296875,43511.74279785156,49806.38409423828,46108.0234375,42854.96282958984,46656.10330200195,46210.48327636719,41678.20278930664,38989.44241333008,41720.30307006836,40534.602966308594,40315.66284179688,42289.6633605957,44180.763244628906,49364.34362792969,45394.58346557617,48288.42401123047,38806.14245605469,47566.922790527344,40007.742736816406
LPC(O-20:4),0.33568927982099567,6.620021919933908,1.3959887322071154,0.23739634383470845,0.9993440762229833,PC,565584.5490112305,259091.35736083984,367189.2512207031,308569.0616455078,374835.6511230469,749876.72021484375,776895.875,356328.78466796875,603910.9564208984,506899.8091430664,185331.6531982422,162638.25286865234,319511.419128418,236115.6774291992,384879.66564941406,265089.5411376953,424194.90545654297,410976.16815185547,282456.2985229492,607029.6522216797,244308.95678710935,224706.8951416016,80810.565673828125
LPE(12:0),-0.2574416166127176,5.076015165638261,0.8217797684981178,0.36466031676498256,0.9993440762229833,PE,94844.70599365234,99234.66693115234,112450.96826171876,95212.027099609375,143948.6893310547,144068.5509033203,150209.1912841797,105722.62731933594,147397.23046875,117230.208984375,103429.06787109376,140733.94946289062,95452.12628173828,103474.06744384766,92707.46618652344,126663.60900878906,196388.591796875,183451.1533203125,106021.10693359376,130461.86853027344,136629.44885253906,129526.04956054688,72026.84509277344
LPE(14:0),-0.14965252653745642,4.558570509560124,0.27793278688125134,0.598059353460147,0.9993440762229833,PE,72044.4849243164,70258.02551269531,68745.12536621094,68286.8052368164,97781.64678955078,116897.80828857422,110081.22662353516,73938.56463623047,95741.06591796876,97292.026611328125,84891.30584716797,72190.46472167969,74608.08526611328,76334.20501708984,68832.98529052734,84746.16595458984,126855.00964355467,108627.32696533205,69056.52481079102,104229.00714111328,95304.666748046875,87823.8851928711,57922.404296875
LPE(14:1),-0.2239935904424982,6.351405738504347,0.6223267321402091,0.4301839697016934,0.9993440762229833,PE,280117.8017578125,180117.9129638672,275365.51806640625,311857.8232421875,316820.54455566406,279764.1618652344,398928.42834472656,302723.3419189453,308386.6262207031,377864.16796875,272315.5783691406,350379.9426269531,177828.1729736328,325059.4621582031,298654.5622558594,220466.93408203125,310833.76513671875,662035.0535888672,248415.4805908203,238049.01696777344,309664.32360839844,351978.2082519531,97076.947021484375
LPE(15:1)|LPE(P-16:0),0.04918477050554291,6.7280543630231655,0.030034789859200828,0.8624113154083725,0.9993440762229833,PE,479254.9915161133,462096.15783691406,557241.53857421875,546441.596496582,445046.19177246094,326972.8000488281,320749.0217895508,417449.4323120117,327627.54626464844,299461.89923095703,304283.6015625,318404.08251953125,452356.6906738281,372082.5676269531,368135.44958496094,486189.4328613281,338364.4202270508,310443.2657470703,510510.17474365234,294075.68005371094,172379.35083007812,376812.6650390625,57129.9638671875
LPE(16:1),-0.18842315911501878,5.149277698146288,0.4404884287500863,0.5068868057836345,0.9993440762229833,PE,103457.40795898438,117128.62860107422,100240.5078125,101243.82751464844,136288.66961669922,175228.93255615234,164624.41088867188,97182.18658447266,153864.2703857422,157916.87243652344,130068.7280883789,108896.50860595705,116192.84741210938,106185.86822509766,80743.745361328125,125448.4483642578,226239.2364501953,186111.2500610352,117689.10803222656,140189.42944335938,136719.86877441406,163340.85180664062,74912.20501708984
LPE(17:1)|LPE(O-18:1)|LPE(P-18:0),0.044327364370777,6.33666998839915,0.024395498660851445,0.8758827981980404,0.9993440762229833,PE,298038.15954589844,302982.8214111328,395272.6253662109,360553.7837524414,255100.0400390625,371989.24810791016,382036.72967529297,302485.73626708984,402253.7470092773,297934.18170166016,198727.2769165039,196606.3130493164,239846.07598876956,226897.93438720703,226083.6141357422,393630.45178222656,397326.74755859375,405444.4925537109,274908.044128418,315426.28076171875,225947.4144287109,312594.24841308594,71574.94512939453
LPE(17:2),-0.15333949367804228,4.3935210959830515,0.2917870591713836,0.5890776101850894,0.9993440762229833,PE,64589.44482421875,70018.08526611328,64248.54479980469,66000.36462402344,70634.22497558594,88979.64636230469,80640.586181640625,64415.68475341797,75822.445556640625,91079.70739746094,79479.78601074219,55144.32409667969,74725.86627197266,67830.92468261719,66912.84484863281,77524.68542480469,95870.42626953124,84099.50592041016,65281.585205078125,71461.82489013672,77758.94537353516,88314.68615722656,76645.78509521484
LPE(18:1),-0.030147662754004413,5.553123945157507,0.01128439112471824,0.915401444114226,0.9993440762229833,PE,165477.69317626953,105900.32775878906,157978.5101928711,81670.325927734375,176753.15173339844,355622.26458740234,262931.8400878906,109038.80780029295,285177.3200073242,231471.65747070312,218532.4771118164,96533.6859741211,158847.43035888672,131245.1890258789,141081.169921875,133369.92950439453,306674.68243408203,187410.23333740237,124760.19012451172,273355.0797729492,250079.43872070312,178279.27349853516,55207.724060058594
LPE(18:2)|LPE(P-19:1),-0.0796541513975136,4.9421586249025085,0.07876519871479104,0.7789778013489671,0.9993440762229833,PE,101494.72677612305,87552.38653564453,86974.32586669922,82876.06652832031,75937.44537353516,195589.41302490237,170839.97198486328,104700.4683227539,179312.39288330078,180237.0328979492,96048.82611083984,50664.90344238281,91163.48596191406,90696.06677246094,96582.18701171876,108236.30792236328,199825.7973022461,184162.8932495117,83638.28564453125,127611.34948730467,127461.2689819336,132340.8487548828,54362.52392578125
LPE(18:3),-0.11652779505515316,4.0499423707151,0.16853741045997594,0.6814149417446116,0.9993440762229833,PE,56591.323974609375,53962.34405517578,54904.023986816406,55117.42376708984,63281.66473388672,65848.98455810547,69488.08459472656,55976.66400146485,55112.963928222656,67822.76531982422,60595.36413574219,50821.78338623047,57104.443908691406,53458.723693847656,55110.98376464844,63745.18420410156,68156.62463378906,60452.724365234375,55572.50372314453,54025.18408203125,57448.40368652344,70563.18487548828,48280.76379394531
LPE(19:1)|LPE(P-20:0),0.1733805023344692,3.695302778270335,0.37297813242139455,0.5413853892669667,0.9993440762229833,PE,42652.50302124024,44852.52325439453,45627.28356933594,42632.70303344727,54524.283447265625,3541.820205688477,45741.00331497192,44964.663330078125,34815.20264053345,116340.98809814452,93151.2472229004,43197.00308227539,56084.943908691406,47047.64331054688,41008.2428894043,50147.04364013672,4838.520351409912,4394.700309753418,46132.1830444336,20656.34160232544,61368.74443054199,52532.2033996582,39778.52243041992
LPE(20:5),0.2599889927004264,4.8169730456776065,0.8380869219636224,0.3599444858735558,0.9993440762229833,PE,436926.2530479431,105837.88810348512,91652.06686019896,159397.7738647461,12108.001010894775,94073.26599502563,8567.000534057617,111502.9260482788,5621.900367736816,7445.420555114746,6370.860202789307,177517.19206619263,128358.8297805786,54129.843116760254,13225.020961761476,17578.421298980713,93954.16564559937,71474.52534103394,22006.74171066284,6834.5004959106445,5978.800304412842,253888.56244659424,176354.4186477661
LPE(22:0),0.10565857468920498,4.859827142771486,0.13857456746410435,0.7097022172419939,0.9993440762229833,PE,94651.16650390624,95189.50750732422,90527.2265625,85483.14642333984,112749.0482788086,134686.55126953125,127134.58911132812,91778.1664428711,117616.208984375,230534.1983642578,152445.87103271484,79662.82550048828,88153.5453491211,81358.94598388672,78486.94598388672,105785.86791992188,138300.31127929688,118799.46942138672,87959.26666259766,129859.14794921876,99427.18646240234,101688.4066772461,51983.88360595703
LPE(22:1),0.009847010116544345,7.409575281941708,0.0012039118958000472,0.9723210074174176,0.9993440762229833,PE,613170.78564453125,519741.8950195313,534122.65625,392847.62646484375,991265.44580078125,876740.9990234375,792836.6552734375,612566.3818359375,883217.658203125,879731.6689453125,581716.41845703125,507656.87646484375,448529.1120605469,686904.0146484375,482984.7373046875,539875.6357421875,868904.0654296875,693339.93359375,467273.7934570313,1047622.55859375,618910.10498046875,595386.56201171875,116784.56842041016
LPE(22:2),-0.1473396441838737,4.955408111153782,0.2694163737596682,0.603723542582579,0.9993440762229833,PE,90998.54571533205,79854.9455871582,74671.66552734375,78596.86614990234,66079.824462890625,207423.17626953125,184284.6154785156,88968.3056640625,178790.83129882812,232587.51525878903,96939.78631591795,57580.70391845703,77459.26568603516,78617.52532958984,83689.52526855469,102267.38732910156,251095.5414428711,214627.8959350586,73514.44519042969,167459.23303222656,167356.11163330078,111900.34826660156,47496.923278808594
