lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(62:11)|TG(61:4)]_FA18:2,0.18152839755342973,4.065362866593206,0.6089204719895633,0.4351945612551773,0.6035121827118424,TAG,81590.3063659668,91091.60653686523,89538.64581298828,64252.48394775391,91919.7458190918,99660.787109375,85061.04718017578,69196.34460449219,84962.90655517578,99391.82556152344,72185.30560302734,68160.42477416992,83018.66589355469,87903.14660644531,90236.46713256836,66198.40394592285,49218.8037109375,54602.8840637207,40828.083099365234,53693.94387817383,57564.02374267578,49277.98348999024,47173.16345214844,39509.58297729492,32986.2825012207
PC(14:0)|LPC(15:0)|LPC(O-16:0),-0.17895196043149247,3.908335326276387,0.60840714856192335,0.43538817793070983,0.6035213273979384,PC,74207.205078125,67842.92474365234,66666.08486938477,61487.56408691406,59521.72412109375,78570.80529785156,56162.64373779297,59956.96374511719,56853.86407470703,66624.48449707031,64988.34442138672,69740.92462158203,78545.5454711914,73020.36492919922,68197.54470825195,71890.12469482422,58727.12451171875,46470.76330566406,39516.72296142578,53693.083984375,53963.944396972656,51896.84344482422,52776.78366088867,51355.32354736328,36015.7024230957
[TG(54:10)|TG(53:3)]_FA20:4,0.18083781716683875,4.786292158898158,0.604360634728664,0.43691906657291685,0.6049811920134307,TAG,131176.9291381836,153052.86981201172,151135.87030029297,112061.32736206056,135674.24978637695,143029.67114257812,129894.14916992188,114583.5284423828,143816.81024169922,166006.25311279297,131936.4686279297,128401.84857177734,156679.0111694336,148698.36987304688,135567.95013427734,129384.36865234376,91028.526611328125,87736.126708984375,61192.18408203125,79975.04602050781,95316.92672729492,73644.365478515625,84576.98553466797,81314.18536376953,36094.30236816406
DG(40:9)|DG(39:2)_C16:1,-0.17833554472150853,5.193611252693357,0.6042434001720949,0.4369635415951467,0.6049811920134307,DAG,184670.8726806641,199750.9342041016,179048.15285873413,191526.1740722656,204295.2139892578,187255.01538085935,98322.007080078125,154176.3911857605,101132.9672050476,132717.62886810303,141573.48960876465,149857.17067718506,106103.00769042967,256047.4578857422,179684.61364746094,132304.66968154907,111545.1079788208,132940.16917419434,109197.02815628052,150515.810546875,137461.7300415039,125763.6288909912,104690.66736602785,114166.8081665039,108644.20764160156
PE(26:1),-0.1783232874724936,4.483231103738295,0.6041373811439712,0.4370037677667514,0.6049811920134307,PE,97346.127197265625,99679.20690917967,118953.88818359376,99984.7276611328,97698.04650878906,89641.12646484375,105291.20666503906,102705.00708007812,89043.786376953125,89958.84655761719,87939.20666503906,94264.1668701172,86177.9658203125,111325.70874023438,85364.10534667969,92574.48596191406,71170.6849975586,76625.34509277344,63300.08477783203,78307.42565917969,78369.345703125,69973.6049194336,77061.105712890625,73564.56555175781,84358.42547607422
DG(39:6)_C18:1,-0.1778101393972282,2.9587002080788607,0.6005400092540754,0.4383720622371367,0.6063551842431376,DAG,37461.74269104004,36551.70240020752,34865.242530822754,34760.642612457275,31804.26238632202,36776.94268035889,34525.16240692139,33987.54218292236,32958.122299194336,29001.26212310791,34089.102279663086,32659.922164916992,34019.16236114502,29795.82207870484,33691.282413482666,33540.722343444824,24978.2417678833,23705.341751098636,24122.061668396,21288.66159439087,28406.001991271973,24984.421752929688,31958.242321014404,25118.481742858887,27044.781745910645
DG(dO-38:9)|DG(35:2)_C18:0,-0.17787588261033238,3.361572004701027,0.601026659290028,0.4381865769540082,0.6063551842431376,DAG,35073.742614746094,46464.563510894775,34699.74230957031,34523.20261001587,33236.82244491577,35164.94249725342,31839.66220092773,30855.582080841064,30273.32217025757,34002.58243179321,32519.342166900635,33994.16251373291,34389.26237106323,187251.25131225583,68966.94557952881,28000.4221534729,31610.742237091064,35414.34244155884,32056.542221069336,34950.42235946655,46495.583152771,30278.36211776733,30509.882232666016,30051.44204711914,39431.96301269531
[TG(66:12)|TG(65:5)]_FA18:2,-0.17728004792314472,3.5659625854939625,0.5969993830527756,0.43972519301247803,0.6079662372970294,TAG,47778.343505859375,58400.684020996094,57823.12396240234,46879.14315795898,48856.70385742188,57189.863861083984,53332.42413330078,52356.46328735352,52087.46371459961,52284.94345092773,46559.78326416016,56283.184020996094,47767.7239074707,62830.44384765625,53458.20397949219,51311.863830566406,39613.60284423828,46456.76330566406,32708.14233398437,45657.32312011719,39469.66247558594,37683.26251220703,40241.10302734375,39178.542724609375,31008.54229736328
[TG(52:4)]_FA14:0,0.17920587059858564,5.113380641685855,0.5935908719798135,0.441033900510584,0.6095145168940704,TAG,130756.56939697266,189035.55401611328,156515.93096923828,151677.29174804688,157258.45208740234,225380.2758178711,156842.41137695312,151668.5112915039,225391.6368408203,258254.27868652344,203477.7138671875,188755.4718017578,141904.8310546875,188368.53393554688,128562.91137695312,148669.21044921875,96790.0870361328,107478.4874267578,114683.6879272461,99207.72692871094,107283.18756103516,110373.7466430664,79467.1259765625,105399.90612792967,33564.94241333008
PE(29:2)|PE(P-30:1),-0.17608980420742323,4.175246744400045,0.5889929994183161,0.4428087839817387,0.6117054562966913,PE,85020.6460571289,82823.76568603516,93646.74743652344,82441.2455444336,77483.20495605469,83270.76580810547,78851.0853881836,80058.485107421875,74099.18505859375,72858.10516357422,63095.56433105469,69156.86486816406,69299.22497558594,105650.80737304688,72122.3051147461,72136.28546142578,64432.424072265625,67149.08502197266,47940.943359375,65470.90472412109,70860.34490966797,55707.564025878906,57328.92404174805,52007.70373535156,63765.48461914063
DG(44:11)|DG(43:4)_C16:1,-0.17575509299525507,4.167416057564034,0.5867416952050917,0.4436818580884275,0.6126492751610422,DAG,93061.84647750854,97090.36631774902,82170.64491653442,97190.4476928711,99776.40682983398,83988.46538543701,42876.52318954468,79798.60538101196,46660.02334976196,51623.96382522583,65788.88451004028,68683.42447280884,46059.24308013916,135285.53002929688,103071.88739013672,63354.744663238525,49806.6036567688,73934.62510681152,48334.56342315674,83639.74577331543,57992.38354110718,60870.4440536499,49366.72367858887,54136.8440246582,64738.98440551758
PI(30:4),0.17803152034885084,4.074392663023069,0.5858569767024306,0.4440256868777686,0.6128618013492555,PI,58970.86389160156,66975.78414916992,64809.664978027344,62908.56399536133,59635.1244506836,58182.86427307129,51960.30349731445,64941.32455444336,56712.304290771484,71892.0248413086,63000.36477661133,69240.36456298828,66020.92495727539,437017.1284790039,66486.46490478516,60785.32424926758,47226.38314819336,52432.52377319336,41932.1630859375,56105.26416015625,48735.5436706543,50535.923583984375,52146.2232208252,46150.86364746094,28299.081802368164
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,-0.17489921570810907,5.288653922584053,0.5810417331746294,0.4459042842529761,0.6149286860189547,TAG,110816.58923339844,114720.62756347656,136189.6300048828,112129.38647460938,132277.14892578125,108056.3671875,137785.59057617188,119034.58862304688,111133.8875732422,142777.16943359375,117373.52783203124,113637.40832519533,113887.9676513672,160958.26989746094,113536.46728515624,117470.92810058594,82034.86584472656,89187.686767578125,67969.30480957031,96746.607666015625,91480.7265625,78660.32556152344,82975.52502441406,77807.36535644531,61789.464599609375
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,-0.17489921570810907,5.288653922584053,0.5810417331746294,0.4459042842529761,0.6149286860189547,DAG,172972.71325683594,184574.27310943604,207313.395362854,175399.0922088623,226476.31661224365,159342.79141235352,103566.04668807983,180509.19157409668,188689.23233032227,110826.76787185667,161963.6517715454,168605.57208633423,164522.5512199402,229559.1554107666,169432.39178466797,175080.7534790039,114709.3084373474,136218.64959716797,107194.66772842409,160739.77131652832,147026.79037094116,134738.06940078735,131572.88943099976,124339.52912902832,108147.32796478271
PI(42:4),-0.17476494288917357,3.6427772546589785,0.5800796689759693,0.4462810949329405,0.6151184205264745,PI,52890.72409057617,56900.02368164063,57685.9239654541,52231.82406616211,58311.92425537109,66015.78503417969,47582.64353179932,49099.50360107422,61026.364654541016,51858.08383178711,47364.88314819336,47802.54376220703,54145.52374267578,69053.765380859375,56357.58352661133,47564.12336730957,47533.763427734375,44886.443115234375,35546.98248291016,43402.06335449219,49279.60345458984,39181.92286682129,38213.22277832031,34209.14227294922,43307.24349975586
PI(43:4),-0.1747079606393178,3.951159167450074,0.5797174339257936,0.4464230991239551,0.6151184205264745,PI,74797.88473510742,65715.76428222656,89618.22689819336,63063.24432373047,72059.84559631348,78595.7854309082,58972.56398391724,57310.32403564453,68575.405517578125,65168.22467041016,54881.8635559082,60758.464599609375,68302.66442871094,84664.26641845703,67059.28546142578,58951.1838684082,59199.004066467285,60626.96438598633,43768.88327026367,52371.24380493164,53415.38357543945,49232.46368408203,47980.603424072266,45433.26336669922,51435.103271484375
[TG(65:12)|TG(64:5)]_FA20:4,0.1767350148149851,3.6149160716274276,0.5773903013352921,0.44733706134884527,0.6161146807395321,TAG,54146.823822021484,63424.5440826416,75072.06590270996,52827.88380432129,68482.38467407227,64875.28454589844,55981.86367797852,58238.10482788086,59918.76419067383,65406.80450439453,49718.18339538574,49666.243713378906,60769.24426269531,68976.38554382324,61061.90390014648,62609.00408935547,39399.1830444336,39999.442779541016,27852.242065429688,39323.64263916016,36363.962646484375,35516.96252441406,36196.60272216797,33653.34239196777,20934.881553649902
PG(32:4),-0.1739649200442276,5.173313169572988,0.5748105591758303,0.44835363548249635,0.617251357381406,PG,149235.19036865234,156619.11071777344,152162.7908935547,171320.89208984375,162364.43115234375,144261.4295654297,136657.88903808594,164632.73168945312,138766.05053710938,156960.75225830078,222956.2542724609,193493.45275878903,151628.5301513672,231871.63671875,140987.99005126953,164314.23168945312,119380.74871826172,113160.64819335938,135780.09002685547,134958.60961914062,138355.64959716797,124610.91015625,118089.66784667967,109973.70739746094,55754.76403808594
DG(43:6)_C16:1,-0.1735799053380858,4.177513765343838,0.5722205429627341,0.44937787857255107,0.6183976179759584,DAG,89457.20664978027,104374.9874572754,86350.8263092041,100802.34742736816,92641.30680847168,84056.00563812256,45483.00313949585,78491.68509674072,49225.32357406616,54536.70397567749,66744.8045501709,77887.54532241821,51045.86343383789,127128.8896484375,95063.90655517578,71168.1053390503,51583.78383255005,68304.66511535645,48483.84331512451,83587.64577484131,56456.96416473389,68444.72500991821,51150.32340240479,56020.60386276245,58634.08377075195
FA(10:6),-0.17320246202957412,5.178504441855292,0.569751638881371,0.450357625347426,0.6192700381998807,FA,97156.38623046876,110001.34741210938,273657.1403808594,120975.82788085938,264185.1784667969,107781.74853515624,173589.03198242188,126175.06884765624,304685.0991210937,335974.2243652344,168025.95190429688,84177.88586425781,102761.0672607422,110339.30822753906,105060.48767089844,128516.048828125,88200.62609863281,107180.84777832033,89021.64636230469,153245.95068359375,114130.8076171875,155748.5693359375,98541.58728027344,169745.59204101562,96766.366943359375
FA(16:5),-0.17319943463838405,3.5475695909549416,0.5696559745820196,0.450395655300626,0.6192700381998807,FA,18592.861450195312,19355.16131591797,155717.57165527344,26415.60179138184,125035.80847167967,19995.301467895508,47944.30346679688,23883.241638183597,81467.14599609375,126261.708984375,22806.84169006348,17748.301361083984,20522.521270751957,20286.4013671875,19731.8214263916,29968.06216430664,20107.76153564453,23614.581634521484,14541.121101379396,54574.20397949219,20503.84135437012,37727.863037109375,20054.82119750977,93224.1864013672,75985.025146484375
[TG(62:11)|TG(61:4)]_FA16:1,-0.17311782257956554,3.521960212477731,0.5691151729427584,0.45061073743981644,0.6193018951100032,TAG,42796.30307006836,43640.50354003906,53230.5832824707,40315.40298461914,46324.083099365234,49153.3434753418,53320.02389526367,46957.7033996582,45531.202728271484,47455.10333251953,36197.64265441895,40661.5827331543,42782.423278808594,50482.24349975586,65791.70498657227,42627.00289916992,46900.14315795898,43923.52281188965,26902.161895751957,34718.182861328125,49224.76336669922,30265.022399902344,28710.50201416016,25838.02183532715,73178.04563903809
PI(33:4)|PI(O-34:4)|PI(P-34:3),-0.17292786105600064,3.8800194876952436,0.5678908075702225,0.451098272626485,0.6197080143744857,PI,60102.80422973633,71840.68505859375,64090.92428588867,62289.8445892334,62998.70361328125,68522.06498718262,48252.32359313965,66940.86471557617,70163.58462524414,79188.44534301758,62199.044494628906,62341.50442504883,60349.16409301758,108633.92758178712,66209.72463989258,59232.44381713867,48524.00360107422,52697.24423217773,40740.32278442383,56173.92422485352,54258.88391113281,49930.06362915039,51082.34356689453,50428.12342834473,29816.941955566406
PC(43:2),0.17516972200962494,7.984052295202312,0.5673718267719323,0.45130517650123864,0.6197284274763817,PC,1410559.5368041992,1603860.3217468262,1307765.5267333984,486927.8502807617,1563115.5491333008,1227396.686584473,1257578.823486328,1269472.0845336914,2676435.7558898926,1948440.900024414,2057329.235534668,941165.17236328125,1128931.912536621,1246860.4921569824,562225.71484375,362025.0048217773,709612.8792724609,1441412.0389404297,302875.8441772461,654718.2361755371,915081.8943481444,875280.5576782227,692381.6524658203,718743.904510498,53332.4841003418
DG(29:0)_C16:0,-0.17193671007342815,4.632542815285779,0.5613898471102061,0.4537007935050613,0.6227530670526724,DAG,116312.1076965332,120231.96844482422,125897.12872314452,115259.44732666016,113561.78735351562,96769.4873046875,45308.10345840454,116468.44802856444,95993.58645629884,56327.6635055542,82691.54528808594,129711.0089416504,119226.08819580078,166959.3313293457,107719.26779174805,151139.4298095703,93509.30676269533,111088.82760620116,64515.28451538086,90018.22567749023,93995.66680908205,73639.24478149414,71326.52453613281,76043.025390625,67334.48468017578
[TG(64:11)|TG(63:4)]_FA22:5,-0.17163477994236964,4.9109908487295595,0.5594166674713961,0.45449537160934517,0.6233134569415032,TAG,136918.48873901367,137869.37002563477,118841.12893676758,135008.35028076172,137982.95050048828,136876.2887878418,113240.40780639648,133239.82843017578,98371.68685913086,141526.32885742188,179848.85189819336,158234.07235717773,131896.40948486328,203801.79513549805,140761.94979858398,126966.4486694336,105875.8874206543,83288.56674194336,140017.29025268555,102567.72714233398,130573.24938964844,99518.10638427734,95320.86688232422,76317.96588134766,31944.10218811035
PG(44:7)|PG(43:0),0.17399296522499805,5.134172720838934,0.5598003994638958,0.454340675827887,0.6233134569415032,PG,145098.1297492981,153684.13089752197,167462.75204849243,145645.8501586914,173196.5922012329,172971.5715789795,167934.47118377686,157866.61253738403,219324.73414611816,191720.5530929565,261309.01878738403,144724.63134765625,150041.6105003357,281513.9570770264,129037.24950408936,135286.25017166138,105312.66766357422,116205.74844360352,85052.74615478516,101570.24731445312,99485.66675567628,104078.8276977539,107873.20797729492,104973.18742370604,59666.244384765625
[TG(40:2)]_FA18:2,0.1737089413589425,5.700366079562036,0.5579978828554886,0.4550680525889624,0.623833732244937,TAG,246668.09692382807,250085.2131347656,258540.7783203125,227979.416015625,218650.75512695312,234003.4559326172,210551.35620117188,210366.0764160156,275206.06115722656,335607.6845703125,217491.71435546875,240803.41723632807,279457.69921875,428990.009765625,228537.89575195312,249601.37622070312,147965.21044921875,148022.81115722656,129196.94909667967,174562.2530517578,199045.9552001953,139628.36987304688,144610.35083007812,138496.96997070312,101763.20703125
[TG(59:12)|TG(58:5)]_FA14:0,0.1735548993654567,3.462790573972753,0.556932152396314,0.4554989726543658,0.6241593141212901,TAG,51723.44384765625,52403.68395996094,58866.30419921875,56970.86428833008,47559.403564453125,50057.503173828125,45778.60328674317,53692.02392578125,46969.763092041016,49965.38415527344,46088.7633972168,51819.063720703125,48067.86376953125,65728.864501953125,72755.68544006348,55034.64422607422,30175.78186035156,32057.342163085938,27357.061798095703,36823.62243652344,34462.082290649414,32947.7624206543,31407.162353515625,29465.522064208984,27575.16192626953
