Reaction,Lipid 1,Lipid 2,T-Statistic,P-Value,Z-Score,Gene,Match 1,Match 2,Number
8,PE,PC,-1.7144019286396417,0.10984832479590545,1.5988752482800395,PEMT,PE(20:0),PC(46:0),10400
8,PE,PC,-1.7051473497890925,0.11140037348025454,1.5919302688240622,PEMT,PE(20:0),PC(44:5),10400
8,PE,PC,-1.694648549577965,0.11340606067132505,1.5830675858246825,PEMT,PE(20:0),PC(44:1),10400
8,PE,PC,-1.6894110824513926,0.11379123058522224,1.581379768198486,PEMT,PE(20:0),PC(42:5),10400
8,PE,PC,-1.6869252908326051,0.11425209534397178,1.57936615683946,PEMT,PE(20:0),PC(42:1),10400
8,PE,PC,-1.6854490835522127,0.11484620335568951,1.5767797904452072,PEMT,PE(20:0),PC(44:6),10400
8,PE,PC,-1.6799286503243307,0.11552591818572003,1.5738336249517904,PEMT,PE(20:0),PC(42:4),10400
8,PE,PC,-1.672472947452434,0.11705307405779107,1.5672636676176421,PEMT,PE(20:0),PC(40:0),10400
8,PE,PC,-1.668776340582059,0.11806614632160049,1.5629423881653184,PEMT,PE(20:0),PC(48:0),10400
8,PE,PC,-1.656925134497037,0.11980364955435535,1.5555982734220808,PEMT,PE(20:0),PC(42:6),10400
8,PE,PC,-1.6554870715843089,0.12024559730357307,1.553743563396338,PEMT,PE(20:0),PC(50:0),10400
8,PE,PC,-1.6522874426172385,0.12099477782798496,1.550611653100559,PEMT,PE(20:0),PC(40:1),10400
8,PE,PC,-1.6472132081023467,0.12259449306631949,1.5439745710378614,PEMT,PE(20:0),PC(46:1),10400
8,PE,PC,-1.636249875001852,0.12405114086374464,1.5379896687385026,PEMT,PE(20:0),PC(40:3),10400
8,PE,PC,-1.634364544153387,0.12505632335869382,1.5338915979310737,PEMT,PE(20:0),PC(52:0),10400
8,PE,PC,-1.6289916242617657,0.12568671959758818,1.531334595286805,PEMT,PE(20:0),PC(44:0),10400
8,PE,PC,-1.6201076232070213,0.11682831744468773,1.5682263481343415,PEMT,PE(30:4),PC(42:4),10400
8,PE,PC,-1.5854444072134974,0.13476319437522133,1.495579784567949,PEMT,PE(20:0),PC(40:4),10400
8,PE,PC,-1.5645421849619756,0.13879993801516927,1.4802747532181466,PEMT,PE(20:1),PC(42:0),10400
8,PE,PC,-1.5640317198220794,0.12931279114257446,1.5168174061041746,PEMT,PE(26:1),PC(42:0),10400
8,PE,PC,-1.5565670813111958,0.13106454326968592,1.5099172390503843,PEMT,PE(30:3),PC(42:2),10400
8,PE,PC,-1.553691009516807,0.13184750033922762,1.506856278569937,PEMT,PE(30:3),PC(42:3),10400
8,PE,PC,-1.5496663894059388,0.14232697255087168,1.467180454165999,PEMT,PE(20:1),PC(46:0),10400
8,PE,PC,-1.529569327791147,0.13784460963573017,1.4838654866681853,PEMT,PE(30:0),PC(42:0),10400
8,PE,PC,-1.5234453669623933,0.14860793485650237,1.4444660076923874,PEMT,PE(20:1),PC(44:1),10400
8,PE,PC,-1.5055432361238061,0.15266816231385255,1.4301702479368053,PEMT,PE(20:1),PC(44:7),10400
8,PE,PC,-1.5025587558662836,0.15331536989009967,1.4279183200045658,PEMT,PE(20:1),PC(44:6),10400
8,PE,PC,-1.5004804165096972,0.1443095259885327,1.4599292259436576,PEMT,PE(24:0),PC(42:0),10400
8,PE,PC,-1.4973399252908814,0.15409868525540826,1.4252024606902238,PEMT,PE(20:1),PC(42:5),10400
8,PE,PC,-1.4940449184371494,0.15496928374802507,1.42219626159988,PEMT,PE(20:1),PC(42:1),10400
8,PE,PC,-1.4934342978564077,0.1556414605646341,1.4198839799024583,PEMT,PE(20:1),PC(44:2),10400
8,PE,PC,-1.4933353715225712,0.1471672450226999,1.4496102178784223,PEMT,PE(18:0),PC(42:5),10400
8,PE,PC,-1.487602880120965,0.1566263784518746,1.4165095213583054,PEMT,PE(20:1),PC(42:7),10400
8,PE,PC,-1.4866718605038527,0.14851489301310128,1.4447970747062233,PEMT,PE(18:0),PC(42:1),10400
8,PE,PC,-1.4840197833941995,0.15752460002179727,1.4134460964027282,PEMT,PE(20:1),PC(40:0),10400
8,PE,PC,-1.4796640143612556,0.15948966354339772,1.4067900174417816,PEMT,PE(20:1),PC(46:1),10400
8,PE,PC,-1.4774489409782594,0.15033660544987834,1.4383435341022102,PEMT,PE(42:0),PC(42:0),10400
8,PE,PC,-1.4730310144226904,0.1600953000479886,1.4047511156487555,PEMT,PE(20:1),PC(42:2),10400
8,PE,PC,-1.4642109876494165,0.16258134369831573,1.3964423030624715,PEMT,PE(20:1),PC(40:1),10400
8,PE,PC,-1.4567063136878948,0.1642162270861254,1.3910303385787524,PEMT,PE(20:1),PC(42:6),10400
8,PE,PC,-1.452526186353296,0.1570904030683101,1.4149252866511492,PEMT,PE(28:1),PC(42:2),10400
8,PE,PC,-1.4508293197274482,0.16593911719113463,1.3853707924783434,PEMT,PE(20:1),PC(40:2),10400
8,PE,PC,-1.4501809444499276,0.1665504930213352,1.3833731042149315,PEMT,PE(20:1),PC(46:2),10400
8,PE,PC,-1.4330527748105317,0.17110387505231503,1.368665449521173,PEMT,PE(20:1),PC(44:0),10400
8,PE,PC,-1.4287586442956546,0.1637806367198344,1.392468292689,PEMT,PE(28:1),PC(42:1),10400
8,PE,PC,-1.4128164321630567,0.1690676408671241,1.375205831664576,PEMT,PE(30:3),PC(42:4),10400
8,PE,PC,-1.4107167869297181,0.1817274559888961,1.335455055095062,PEMT,PE(20:0),PC(36:0) ,10400
8,PE,PC,-1.3969376435133392,0.1752733637719116,1.355452716023383,PEMT,PE(16:1),PC(42:2),10400
8,PE,PC,-1.3933860067116564,0.17630494762675508,1.3522199996180355,PEMT,PE(16:1),PC(42:1),10400
8,PE,PC,-1.3927544220478976,0.18190650595310406,1.3349078569372845,PEMT,PE(20:1),PC(40:4),10400
8,PE,PC,-1.385167020814661,0.18634516618880032,1.3214685983519885,PEMT,PE(20:0),PC(40:5),10400
8,PE,PC,-1.381953928297705,0.18950225533044485,1.3120529918101462,PEMT,PE(20:0),PC(36:1),10400
8,PE,PC,-1.3815213823788333,0.17776738714225526,1.3476611679717814,PEMT,PE(28:0),PC(42:1),10400
8,PE,PC,-1.3629921646289045,0.1840931048266985,1.328257348207195,PEMT,PE(18:0),PC(42:6),10400
8,PE,PC,-1.356077783038818,0.19752249577760994,1.288642227466393,PEMT,PE(20:0),PC(34:0),10400
8,PE,PC,-1.354042974643211,0.18618375360416145,1.321953145570303,PEMT,PE(22:1),PC(42:0),10400
8,PE,PC,-1.3305275179281766,0.20559647492781333,1.2657671062375009,PEMT,PE(20:0),PC(34:1),10400
8,PE,PC,-1.3238887307393614,0.1965705574778903,1.291383995557596,PEMT,PE(18:0),PC(40:0),10400
8,PE,PC,-1.3126353661943269,0.20149579615962884,1.277301579650223,PEMT,PE(16:1),PC(42:0),10400
8,PE,PC,-1.3043697739207087,0.2145796105986825,1.241070758776237,PEMT,PE(20:0),PC(32:0),10400
8,PE,PC,-1.3035565348652456,0.21059392216754508,1.2519339786549009,PEMT,PE(20:1),PC(40:6),10400
8,PE,PC,-1.3000208018036312,0.21345186791137072,1.2441296018302745,PEMT,PE(20:0),PC(38:3),10400
8,PE,PC,-1.288895688372478,0.217349863452133,1.2336057121792359,PEMT,PE(20:1),PC(36:2),10400
8,PE,PC,-1.2801439613119632,0.21064506231614435,1.2517936562402718,PEMT,PE(14:1),PC(42:1),10400
8,PE,PC,-1.2738606261104748,0.22263983278388635,1.2195386046673873,PEMT,PE(20:1),PC(36:0) ,10400
8,PE,PC,-1.2654889767191835,0.22709582603340905,1.2078737551642562,PEMT,PE(20:0),PC(32:1),10400
8,PE,PC,-1.2543241288001366,0.22012309978630015,1.226200854599639,PEMT,PE(14:0),PC(42:0),10400
8,PE,PC,-1.2527608617492214,0.22848711123428314,1.2042651518849066,PEMT,PE(20:0),PC(38:2),10400
8,PE,PC,-1.244316792191282,0.23223185370282673,1.1946294090853207,PEMT,PE(20:0),PC(38:4),10400
8,PE,PC,-1.2425405444503743,0.23238542316715122,1.1942366173788321,PEMT,PE(20:0),PC(38:1),10400
8,PE,PC,-1.2384116389437538,0.23354772623752112,1.1912696964623213,PEMT,PE(20:0),PC(38:0),10400
8,PE,PC,-1.2271794206079971,0.23815507327251223,1.1796107302273289,PEMT,PE(20:1),PC(36:1),10400
8,PE,PC,-1.2206332669651239,0.23420164991279113,1.1896050758269747,PEMT,PE(30:4),PC(50:0),10400
8,PE,PC,-1.2175980896645449,0.2423062878182707,1.169241642560589,PEMT,PE(20:1),PC(34:2),10400
8,PE,PC,-1.2160846546871793,0.24245668667802509,1.1688683259212098,PEMT,PE(20:1),PC(34:0),10400
8,PE,PC,-1.2024442939220514,0.24481856305327626,1.1630269628410643,PEMT,PE(20:1),PC(40:5),10400
8,PE,PC,-1.198225364294965,0.24126402995261403,1.1718332013963204,PEMT,PE(42:7),PC(42:7),10400
8,PE,PC,-1.1862938261080043,0.2538593107008042,1.141025502069659,PEMT,PE(20:1),PC(34:1),10400
8,PE,PC,-1.1739900627013138,0.25001190458566996,1.150320465672244,PEMT,PE(18:2),PC(42:2),10400
8,PE,PC,-1.151191452229081,0.2590568805645027,1.1286230554371284,PEMT,PE(18:2),PC(42:1),10400
8,PE,PC,-1.1509262075390037,0.26738025424531275,1.1091157430643706,PEMT,PE(20:1),PC(32:2),10400
8,PE,PC,-1.1481757244219448,0.26903187645828597,1.1052947860122662,PEMT,PE(20:1),PC(32:0),10400
8,PE,PC,-1.1420219970939633,0.2640633759496519,1.1168385189857966,PEMT,PE(16:1),PC(40:0),10400
8,PE,PC,-1.1399238586395566,0.26372136482775516,1.1176386261042048,PEMT,PE(18:2),PC(42:3),10400
8,PE,PC,-1.1371042919932646,0.2648653026797406,1.1149652747666903,PEMT,PE(30:0),PC(42:1),10400
8,PE,PC,-1.1334337504477487,0.26942857651555696,1.1043794379957692,PEMT,PE(30:3),PC(50:0),10400
8,PE,PC,-1.1189834956396678,0.2730061192805297,1.0961660377580056,PEMT,PE(22:0),PC(42:0),10400
8,PE,PC,-1.118358637428644,0.2781458716798947,1.0844938965816706,PEMT,PE(20:1),PC(38:3),10400
8,PE,PC,-1.1176391054645693,0.27290681095906466,1.096393034378938,PEMT,PE(26:1),PC(42:2),10400
8,PE,PC,-1.1018856307700549,0.28067556789489084,1.0788029760504207,PEMT,PE(16:1),PC(40:1),10400
8,PE,PC,-1.0996784121297287,0.2880842686834282,1.06233359406843,PEMT,PE(20:1),PC(32:1),10400
8,PE,PC,-1.0987838550279299,0.28183880280480705,1.076197801470214,PEMT,PE(18:0),PC(44:0),10400
8,PE,PC,-1.0862181164999067,0.28639511289409425,1.0660631128591014,PEMT,PE(26:1),PC(42:1),10400
8,PE,PC,-1.07468349736832,0.29251154963829806,1.0526279334230262,PEMT,PE(34:2),PC(52:0),10400
8,PE,PC,-1.0626298409094312,0.29752377045222755,1.0417582599540243,PEMT,PE(28:1),PC(50:0),10400
8,PE,PC,-1.0617644104538568,0.30193706953241795,1.0322883232339939,PEMT,PE(20:1),PC(38:4),10400
8,PE,PC,-1.0606065833478238,0.298832340825127,1.038940647043065,PEMT,PE(18:0),PC(52:0),10400
8,PE,PC,-1.0576810370174554,0.29981023090463504,1.0368404278563432,PEMT,PE(16:1),PC(40:2),10400
8,PE,PC,-1.0554542986728326,0.30225169284142783,1.0316167450462677,PEMT,PE(16:0),PC(42:1),10400
8,PE,PC,-1.05395111059318,0.3014650880850477,1.033296663740354,PEMT,PE(18:1),PC(42:0),10400
8,PE,PC,-1.047095894765873,0.30833463132581784,1.018722702796667,PEMT,PE(20:1),PC(38:5),10400
8,PE,PC,-1.0444811568658052,0.30875067051479244,1.017847003439367,PEMT,PE(20:1),PC(38:2),10400
8,PE,PC,-1.0420422599485526,0.30715532410520546,1.0212092219183146,PEMT,PE(30:4),PC(52:0),10400
8,PE,PC,-1.0405115862729089,0.3088328403936352,1.0176741406005114,PEMT,PE(18:0),PC(40:1),10400
8,PE,PC,-1.0402054342052958,0.31094535053621697,1.0132403940925965,PEMT,PE(20:1),PC(38:1),10400
8,PE,PC,-1.0310862573478323,0.3147498356361521,1.0053053585482976,PEMT,PE(20:1),PC(38:0),10400
8,PE,PC,-1.0033375601092964,0.32438929886430634,0.9854780687662343,PEMT,PE(42:5),PC(42:5),10400
8,PE,PC,-1.0002045245727782,0.3268613086623684,0.9804555339104082,PEMT,PE(44:12),PC(44:12),10400
8,PE,PC,-0.997603873421105,0.3288486972161401,0.9764354985934832,PEMT,PE(16:0),PC(50:0),10400
8,PE,PC,-0.9965971387906071,0.3290649432258079,0.9759990336228173,PEMT,PE(16:0),PC(42:0),10400
8,PE,PC,-0.9954705776055559,0.3278144786174976,0.9785255143300952,PEMT,PE(42:6),PC(42:6),10400
8,PE,PC,-0.9918789408667774,0.330340384222616,0.973428491486854,PEMT,PE(18:0),PC(50:0),10400
8,PE,PC,-0.9314043978144958,0.359453412520905,0.9164071005268719,PEMT,PE(28:0),PC(40:0),10400
8,PE,PC,-0.9220039548691041,0.366206309377031,0.9036023224167181,PEMT,PE(26:0),PC(42:0),10400
8,PE,PC,-0.9158236794225411,0.3673491470703556,0.9014499246427841,PEMT,PE(30:0),PC(50:0),10400
8,PE,PC,-0.9109108598792661,0.37160807840820453,0.8934652407358259,PEMT,PE(22:0),PC(42:5),10400
8,PE,PC,-0.9084209845102347,0.37114818938695526,0.8943246976279908,PEMT,PE(26:1),PC(50:0),10400
8,PE,PC,-0.9053599756648345,0.374549473437489,0.8879837852849969,PEMT,PE(22:0),PC(42:3),10400
8,PE,PC,-0.9043725938527841,0.37411853302306075,0.8887851968998112,PEMT,PE(24:0),PC(42:2),10400
8,PE,PC,-0.8901889831432347,0.38119910490599007,0.8756890405027264,PEMT,PE(24:0),PC(42:1),10400
8,PE,PC,-0.8760912527532008,0.3889886106013226,0.8614529741579037,PEMT,PE(24:0),PC(42:3),10400
8,PE,PC,-0.8626355859608242,0.3965715207746606,0.8477602209312609,PEMT,PE(22:0),PC(42:1),10400
8,PE,PC,-0.8540003562269808,0.4005103596562769,0.8407101023871618,PEMT,PE(16:1),PC(46:1),10400
8,PE,PC,-0.8472499694697356,0.4055278714368954,0.8317893232467052,PEMT,PE(28:0),PC(50:0),10400
8,PE,PC,-0.8322572523341759,0.4120652822220642,0.8202646001287641,PEMT,PE(30:1),PC(42:0),10400
8,PE,PC,-0.8277249778805383,0.4145947584701455,0.8158345697144105,PEMT,PE(28:1),PC(40:0),10400
8,PE,PC,-0.8276743607195416,0.4158132096980086,0.8137063252940916,PEMT,PE(16:0),PC(40:0),10400
8,PE,PC,-0.824907194450056,0.4163250702053698,0.8128133675201468,PEMT,PE(30:2),PC(42:2),10400
8,PE,PC,-0.8211073418619541,0.4195118678703589,0.8072683961695737,PEMT,PE(18:0),PC(46:0),10400
8,PE,PC,-0.8206570540551428,0.4211520749456249,0.8044241215549762,PEMT,PE(34:2),PC(46:2),10400
8,PE,PC,-0.8185246315983641,0.4227643254612111,0.8016346543672542,PEMT,PE(34:1),PC(52:0),10400
8,PE,PC,-0.8007874362958215,0.4298300425477428,0.7894825196229156,PEMT,PE(30:2),PC(42:1),10400
8,PE,PC,-0.79961570143,0.4315258921558034,0.7865832082775736,PEMT,PE(18:0),PC(44:1),10400
8,PE,PC,-0.7920505479239783,0.4349514571272143,0.7807467525633046,PEMT,PE(30:2),PC(42:3),10400
8,PE,PC,-0.7841081122511684,0.44068913359846207,0.7710300273682131,PEMT,PE(22:0),PC(42:4),10400
8,PE,PC,-0.7816701363968457,0.4422967938959671,0.7683205076952832,PEMT,PE(30:4),PC(52:4),10400
8,PE,PC,-0.7719060089497769,0.4475805712267261,0.7594547525572471,PEMT,PE(16:0),PC(46:0),10400
8,PE,PC,-0.7715462416861636,0.4476448795090895,0.7593472166608667,PEMT,PE(16:0),PC(40:1),10400
8,PE,PC,-0.769870541272304,0.4486981561616862,0.7575871818631227,PEMT,PE(28:0),PC(52:0),10400
8,PE,PC,-0.767291216120491,0.4497840246567757,0.7557751392516743,PEMT,PE(24:0),PC(42:4),10400
8,PE,PC,-0.7665165246128859,0.4506201996409632,0.7543814621780957,PEMT,PE(16:0),PC(48:0),10400
8,PE,PC,-0.7627697264918991,0.4519720085929474,0.7521314564757511,PEMT,PE(28:1),PC(52:0),10400
8,PE,PC,-0.7597631152635467,0.45354196099802946,0.7495231331960734,PEMT,PE(42:1),PC(42:1),10400
8,PE,PC,-0.7494032987654388,0.45986810224921637,0.7390640551263131,PEMT,PE(30:4),PC(44:5),10400
8,PE,PC,-0.7402826544610327,0.46536542819661975,0.7300405015557291,PEMT,PE(28:2),PC(40:1),10400
8,PE,PC,-0.7346012553697433,0.47074942309211165,0.7212602264266272,PEMT,PE(20:2),PC(44:3),10400
8,PE,PC,-0.713872341385654,0.4833806974804862,0.7008755286862932,PEMT,PE(30:3),PC(52:4),10400
8,PE,PC,-0.6955421061219402,0.49248014388850936,0.6863694820849792,PEMT,PE(16:1),PC(44:1),10400
8,PE,PC,-0.6915833586494043,0.4964763903978662,0.68004433285098,PEMT,PE(20:2),PC(44:1),10400
8,PE,PC,-0.6834634162722494,0.4997761358289843,0.6748420272231179,PEMT,PE(42:4),PC(42:4),10400
8,PE,PC,-0.6798837726144733,0.5053489948178751,0.6660971676280081,PEMT,PE(40:5),PC(40:5),10400
8,PE,PC,-0.6779963838246179,0.5047010048664824,0.6671113592956306,PEMT,PE(20:2),PC(44:7),10400
8,PE,PC,-0.6779551006190913,0.5047431600374715,0.6670453599069717,PEMT,PE(20:2),PC(44:8),10400
8,PE,PC,-0.6714589653929087,0.5078357483759122,0.6622114012553504,PEMT,PE(22:1),PC(42:5),10400
8,PE,PC,-0.6703660835866679,0.5107619922692691,0.6576516580535244,PEMT,PE(36:1),PC(52:0),10400
8,PE,PC,-0.6686163105976036,0.5091923126403912,0.6600958641139377,PEMT,PE(30:0),PC(52:0),10400
8,PE,PC,-0.6635856970748782,0.5127201092285609,0.6546080975233417,PEMT,PE(22:1),PC(42:2),10400
8,PE,PC,-0.6464323192444857,0.5244630987019219,0.6364807887254329,PEMT,PE(20:2),PC(44:2),10400
8,PE,PC,-0.6415173488041238,0.526571561311933,0.6332482198357475,PEMT,PE(22:1),PC(42:1),10400
8,PE,PC,-0.6353328572493707,0.5314378520530101,0.6258126218080474,PEMT,PE(34:2),PC(52:4),10400
8,PE,PC,-0.6330979932072215,0.5327705369695936,0.623782343165422,PEMT,PE(20:2),PC(42:1),10400
8,PE,PC,-0.6296298954333025,0.5342036486620705,0.6216019345167941,PEMT,PE(28:2),PC(46:0),10400
8,PE,PC,-0.62898597423544,0.5346261160359402,0.6209597353248957,PEMT,PE(28:2),PC(40:2),10400
8,PE,PC,-0.6268965029724162,0.5356372809160505,0.6194236866782118,PEMT,PE(18:2),PC(42:7),10400
8,PE,PC,-0.6256726233331431,0.5375423447511045,0.6165336883776072,PEMT,PE(20:2),PC(42:7),10400
8,PE,PC,-0.6221438938424046,0.5387130331551162,0.6147602965511931,PEMT,PE(18:3),PC(42:2),10400
8,PE,PC,-0.6196741695475602,0.5403203795515941,0.6123285870326519,PEMT,PE(18:3),PC(42:3),10400
8,PE,PC,-0.6187571768872266,0.5414841918684742,0.6105701459048842,PEMT,PE(32:2),PC(50:0),10400
8,PE,PC,-0.6171989036038044,0.5429947067482508,0.6082906717716748,PEMT,PE(20:2),PC(42:8),10400
8,PE,PC,-0.6074315043989881,0.5483485978275511,0.60023655045237,PEMT,PE(26:1),PC(52:0),10400
8,PE,PC,-0.6070355301338421,0.5495090783238268,0.5984959232372214,PEMT,PE(20:2),PC(42:3),10400
8,PE,PC,-0.6068661835770813,0.5490738439095363,0.5991485270078817,PEMT,PE(30:4),PC(48:0),10400
8,PE,PC,-0.6017963915760648,0.55328549698315,0.5928440914311784,PEMT,PE(20:2),PC(46:1),10400
8,PE,PC,-0.6012651289434796,0.5532679536892603,0.5928703030543045,PEMT,PE(20:2),PC(42:2),10400
8,PE,PC,-0.5913864346017911,0.5591184293169051,0.5841514394601166,PEMT,PE(28:0),PC(40:1),10400
8,PE,PC,-0.5913460236483533,0.5588711999382121,0.584518979306821,PEMT,PE(22:1),PC(44:5),10400
8,PE,PC,-0.590597799979724,0.559707066964897,0.5832766675156694,PEMT,PE(18:0),PC(48:0),10400
8,PE,PC,-0.5901580308585606,0.5600367909046859,0.5827868611520964,PEMT,PE(16:0),PC(44:0),10400
8,PE,PC,-0.5891102407674905,0.5613669928707867,0.5808122576718591,PEMT,PE(20:2),PC(46:2),10400
8,PE,PC,-0.5824896805498583,0.5647387690419174,0.575817166537984,PEMT,PE(30:4),PC(44:4),10400
8,PE,PC,-0.5823554331844584,0.5657511382725803,0.5743202059633414,PEMT,PE(20:2),PC(40:1),10400
8,PE,PC,-0.5749670170224046,0.5705763533315251,0.5672028774225668,PEMT,PE(18:1),PC(42:2),10400
8,PE,PC,-0.5743410186165091,0.5705581284337935,0.567229705451045,PEMT,PE(34:3),PC(52:0),10400
8,PE,PC,-0.5719249267805729,0.5725602682295841,0.5642848823061523,PEMT,PE(20:2),PC(42:6),10400
8,PE,PC,-0.5677845255714699,0.5745804095458149,0.5613185331635445,PEMT,PE(16:1),PC(38:2),10400
8,PE,PC,-0.565812635891179,0.5762505514260692,0.5588698439776892,PEMT,PE(40:3),PC(40:3),10400
8,PE,PC,-0.5581913330538082,0.5810479747755495,0.5518546010587693,PEMT,PE(16:1),PC(30:0),10400
8,PE,PC,-0.5573264882430932,0.5815831677240209,0.5510736792308905,PEMT,PE(16:1),PC(38:0),10400
8,PE,PC,-0.5557047582866361,0.5833250639791023,0.5485343293819633,PEMT,PE(18:1),PC(42:1),10400
8,PE,PC,-0.5548135569254007,0.5840520424979908,0.5474755806691773,PEMT,PE(20:2),PC(40:2),10400
8,PE,PC,-0.5493470896097664,0.5876995842622887,0.5421726359030685,PEMT,PE(20:2),PC(40:3),10400
8,PE,PC,-0.5481203289200567,0.5878071910170685,0.5420164248470896,PEMT,PE(22:2),PC(42:2),10400
8,PE,PC,-0.5440076184619579,0.5906346302161516,0.5379165961551111,PEMT,PE(32:3),PC(52:0),10400
8,PE,PC,-0.5433963207188529,0.591011170345764,0.5373712904883607,PEMT,PE(22:2),PC(42:5),10400
8,PE,PC,-0.5421112390491549,0.5933075956779412,0.5340490543711854,PEMT,PE(38:0)_2,PC(52:0),10400
8,PE,PC,-0.5353959197219011,0.5965612948758292,0.5293519919384942,PEMT,PE(22:4),PC(42:0),10400
8,PE,PC,-0.5345877246414534,0.5973937963465696,0.5281520652532917,PEMT,PE(22:1),PC(42:4),10400
8,PE,PC,-0.5308304654585371,0.599579062243552,0.5250059391528603,PEMT,PE(22:2),PC(42:3),10400
8,PE,PC,-0.5288892007575445,0.6009261569020208,0.5230691155761795,PEMT,PE(16:1),PC(30:2),10400
8,PE,PC,-0.5277267249014027,0.601717283603596,0.5219325650616429,PEMT,PE(16:1),PC(30:1),10400
8,PE,PC,-0.5213097753578506,0.6064874053181446,0.515093899736318,PEMT,PE(28:2),PC(46:2),10400
8,PE,PC,-0.5210451581421458,0.6069422803513616,0.5144430313949547,PEMT,PE(18:1),PC(42:7),10400
8,PE,PC,-0.517085736669165,0.6096577265700385,0.5105620907988623,PEMT,PE(20:2),PC(48:2),10400
8,PE,PC,-0.5143509268730972,0.610915616354243,0.5087669096311178,PEMT,PE(28:1),PC(40:1),10400
8,PE,PC,-0.5071395271009693,0.6162486309358278,0.501174056688759,PEMT,PE(22:1),PC(42:6),10400
8,PE,PC,-0.5062089643059867,0.6165495267210739,0.5007465217810835,PEMT,PE(42:9),PC(42:9),10400
8,PE,PC,-0.5004719799495597,0.6205455243774709,0.4950773457805428,PEMT,PE(22:2),PC(42:1),10400
8,PE,PC,-0.49549724713939475,0.6249297835760861,0.48887558245088314,PEMT,PE(38:1),PC(52:0),10400
8,PE,PC,-0.4852082512192507,0.6311857186417364,0.48005860923206023,PEMT,PE(18:2),PC(42:8),10400
8,PE,PC,-0.48262712233300886,0.6331351579246561,0.47731875476467023,PEMT,PE(42:2),PC(42:2),10400
8,PE,PC,-0.477248275947356,0.6380411123072319,0.4704394112921238,PEMT,PE(38:0),PC(52:0),10400
8,PE,PC,-0.4755184124040033,0.6384258229204375,0.4699008976947242,PEMT,PE(22:1),PC(40:0),10400
8,PE,PC,-0.4731791099612763,0.639628365092556,0.4682184701275048,PEMT,PE(16:1),PC(38:1),10400
8,PE,PC,-0.47286106374087034,0.6404616219461057,0.4670534716726375,PEMT,PE(18:1),PC(42:6),10400
8,PE,PC,-0.47027074048270257,0.6427577584503916,0.463846453933561,PEMT,PE(34:1),PC(46:2),10400
8,PE,PC,-0.4650966873096417,0.6455744780669178,0.45991883804014755,PEMT,PE(40:3),PC(52:4),10400
8,PE,PC,-0.46306858662583117,0.6470220856911582,0.45790306372674955,PEMT,PE(32:1),PC(50:0),10400
8,PE,PC,-0.462700089676955,0.6481873279746033,0.4562818303133328,PEMT,PE(24:0),PC(50:0),10400
8,PE,PC,-0.46209034233174967,0.6480418932267691,0.45648411207388584,PEMT,PE(30:0),PC(52:4),10400
8,PE,PC,-0.46003962013726557,0.6489639305798758,0.45520198778004367,PEMT,PE(26:1),PC(40:0),10400
8,PE,PC,-0.45911309226423264,0.6496841643025384,0.4542009986863153,PEMT,PE(22:0),PC(40:0),10400
8,PE,PC,-0.4535296059120508,0.6535856457399718,0.4487865450621155,PEMT,PE(24:0),PC(40:0),10400
8,PE,PC,-0.44929268189957705,0.656593683750623,0.44462097931732747,PEMT,PE(32:1),PC(52:0),10400
8,PE,PC,-0.4477799473799831,0.6576467189358935,0.443164548985687,PEMT,PE(28:1),PC(40:2),10400
8,PE,PC,-0.4434261228791747,0.6607511011970706,0.4388763953852023,PEMT,PE(18:3),PC(42:4),10400
8,PE,PC,-0.4362750495492557,0.6663957269085747,0.43109990885932137,PEMT,PE(18:1),PC(40:0),10400
8,PE,PC,-0.43607083792691353,0.6665924646821477,0.4308293395337535,PEMT,PE(28:0),PC(46:0),10400
8,PE,PC,-0.4292153440634082,0.6719279719307234,0.42350346375667836,PEMT,PE(20:2),PC(36:2),10400
8,PE,PC,-0.42747764629241014,0.6728592244593294,0.4222271524208413,PEMT,PE(22:0),PC(52:0),10400
8,PE,PC,-0.4261354837524832,0.6731947343604743,0.42176749397811947,PEMT,PE(22:1),PC(44:6),10400
8,PE,PC,-0.4231314019322395,0.6753724938013221,0.41878605962578647,PEMT,PE(28:2),PC(40:3),10400
8,PE,PC,-0.41811195353353686,0.6797909687694719,0.412748388224956,PEMT,PE(40:4),PC(52:4),10400
8,PE,PC,-0.4180353254737538,0.6798208260949719,0.4127076407538184,PEMT,PE(34:1),PC(46:0),10400
8,PE,PC,-0.41151455138866005,0.6837242895059777,0.4073862972718453,PEMT,PE(22:1),PC(44:7),10400
