lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(48:7)|TG(47:0)]_FA18:2,-1.3033038870473928,4.381748407007092,8.603348253047898,0.0033554554558971558,0.0966790603230368,TAG,80138.42584228516,84413.10632324219,75486.72592163086,80322.08532714844,108790.98779296876,170106.79229736328,31198.32241821289
FA(22:7),-1.2970544723575879,8.901375743643225,8.520142161054535,0.0035123705093029643,0.10030459852673156,FA,836464.1849365234,4549128.074707031,1496239.6596679688,1277854.9724121094,3165030.4099121094,3728828.241821289,193464.1936035156
[TG(54:6)]_FA18:1,1.4358506031694587,10.163220434916102,8.48762689628768,0.0035756990858981947,0.10052208315872714,TAG,1586140.4252929688,7187735.903808594,21241842.610839844,7171421.008422852,4662866.76171875,242437.1177978516,43440.762939453125
[TG(54:7)|TG(53:0)]_FA18:2,1.4298184734036716,10.25727752932034,8.422093105238233,0.0037068880991287666,0.10052208315872714,TAG,1684303.7884521484,8192199.799804687,22063582.537597656,7739142.238037109,5000137.0146484375,254340.57794189453,46564.96325683594
[TG(58:10)|TG(57:3)]_FA22:6,1.4321830678559668,9.547723430867364,8.447758004709613,0.003654937327032333,0.10052208315872714,TAG,2248640.3618164062,4801921.901550293,10856944.01196289,6107919.577514648,2480297.264526367,695358.590637207,51388.26345825195
FA(23:0),-1.2906028422376252,6.119295294799456,8.433925265992002,0.0036828448311962882,0.10052208315872714,FA,150185.43334960938,504539.19677734375,273799.92138671875,216224.27392578125,560231.0706787109,416904.5480957031,58693.98394775391
PG(39:6)|PG(O-40:6)|PG(P-40:5),1.434034225568276,6.708264128859293,8.467719885791666,0.003615042919510055,0.10052208315872714,PG,642195.7863769531,720014.5153808594,933998.5036621094,627622.6436767578,188550.3546142578,193412.77307128903,214987.41357421875
PG(42:9)|PG(41:2)|PG(O-42:2)|PG(P-42:1),1.4311901671713982,6.714903424467333,8.436834068985263,0.003676958391695605,0.10052208315872714,PG,385427.1086425781,514531.3754882813,1884729.046875,404137.7087402344,204700.55395507807,208317.3142089844,108164.8272705078
DG(40:6)|DG(dO-40:0)_C18:0,-1.288064474899358,3.7398266108156784,8.399302506585627,0.003753650087498009,0.10094190693630063,DAG,49022.44341278076,44119.52320098877,42860.56315231323,45253.94313430786,116990.2865600586,42109.043186187744,43090.48323059082
[TG(57:10)|TG(56:3)]_FA18:0,1.4238929913159546,9.90395093583705,8.35790760237711,0.003840124984012601,0.10241391176370795,TAG,2024598.7119140625,7224117.029296875,15068046.932128906,6642723.069702148,3594299.6044921875,515471.9920043945,43386.563079833984
FA(27:3),-1.2814208965478568,5.9367176893532205,8.312166547118977,0.0039380388770674166,0.10416435619915207,FA,262400.56382751465,515853.8936233521,232794.87839126587,17142.761260986328,679520.0989379883,193625.73832321167,45375.02368164063
PG(42:8)|PG(41:1)|PG(O-42:1)|PG(P-42:0),1.4123629984164037,6.442385853073245,8.233403982769232,0.00411263219602108,0.10789808208585386,PG,565440.30078125,427367.0317382813,1250013.6098632812,387498.34375,184990.43322753903,163492.65173339844,81420.12548828125
[TG(58:8)|TG(57:1)]_FA20:4,1.4105402674293064,8.945924502259148,8.2139766535765375,0.004156895143127954,0.10817984376511215,TAG,1419601.9135131836,3422274.80847168,7241746.739013672,3735026.9030151367,1864557.837402344,263652.5616455078,37151.32266235352
[TG(57:12)|TG(56:5)]_FA18:2,1.4066776424576384,10.11415021877677,8.172545995868667,0.004252916846715801,0.10893767657817793,TAG,2276504.5861816406,8441733.1611328125,16960404.431640625,8046625.0693359375,4213833.432128906,589411.7830810547,49453.223205566406
[TG(58:8)|TG(57:1)]_FA14:0,-1.2686625893273276,3.6826133498211564,8.143722675522895,0.004321048218781151,0.10893767657817793,TAG,44942.12371826172,53185.943603515625,50358.98388671875,49646.52334594727,81896.5853881836,86984.58642578125,21194.86141967773
[TG(60:13)|TG(59:6)]_FA22:6,1.4047435648750506,8.845412495538833,8.151811426971108,0.004301816969319731,0.10893767657817793,TAG,2290425.822631836,7129261.063781738,3548012.640258789,1966958.1740722656,854013.866394043,1091960.966796875,48173.06344604492
LPG(20:2),-1.2706568636966877,6.775797913698943,8.170661581476452,0.004257337552701627,0.10893767657817793,PG,374824.5059814453,571500.6461181641,390848.1633300781,467996.7960205078,1285861.996459961,276883.65881347656,78408.20599365234
[TG(60:12)|TG(59:5)]_FA22:5,1.3986199155547823,8.650333270333512,8.086345603398513,0.0044600003594247395,0.11071093199895103,TAG,2028412.2438964844,6258032.338989258,2988248.0673828125,1756891.6900024414,723539.5690917969,981028.9189453124,42750.20278930664
DG(40:5)_C16:0,-1.2651386000423008,8.710119194130678,8.098616809373198,0.004429905149548301,0.11071093199895103,DAG,1815079.8317871091,1150591.1717529297,1074815.046142578,1243277.3227539062,1467859.6395263672,3027391.352409363,1741810.3216552734
[TG(62:12)|TG(61:5)]_FA22:6,1.3907678138280906,7.49838576245701,8.002657875847945,0.00467087382601197,0.11506038043160784,TAG,1249868.0119628906,988940.8585205078,1361755.9089355469,1141453.0048828125,376708.2700195313,268596.8999023437,500200.0968322754
[TG(48:8)|TG(47:1)]_FA18:3,-1.253352167996939,4.478909580160813,7.945178316301734,0.004821566693994656,0.11787269486000572,TAG,90372.76654052734,92913.8471069336,80182.50573730469,87343.94512939453,102933.7469482422,191590.6125793457,31842.002075195312
[TG(61:13)|TG(60:6)]_FA20:4,1.3817919548020208,6.30956938836652,7.90740667868522,0.004923279743903869,0.1186985208266922,TAG,346876.90896606445,580954.7561645508,1016693.0040893556,530407.3948364258,244496.9969482422,92916.906494140625,35177.422424316406
LPS(17:2),-1.2502610981181415,4.693308053007596,7.905338090731675,0.004928912857383562,0.1186985208266922,PS,100563.78686523438,88910.92572021484,82658.34558105469,93701.2064819336,225060.3560791016,87767.446533203125,74220.0849609375
[TG(58:9)|TG(57:2)]_FA22:5,1.3793742119827408,9.349844721003041,7.882020718418062,0.004992866079285493,0.11934799139151325,TAG,1943519.4754638672,4216373.505981445,9260199.2548828125,5386880.193054199,2244285.314453125,611135.6097412109,46568.583251953125
[TG(51:7)|TG(50:0)]_FA16:1,-1.2439770234741163,6.084818591651493,7.824912528712048,0.005153094066745796,0.12161676992374292,TAG,227420.0380859375,273981.28125,264271.9396972656,252582.85888671875,430328.37255859375,423267.2114257813,147937.61083984375
[TG(61:14)|TG(60:7)|TG(59:0)]_FA20:4,1.3736450300987384,5.991636157460518,7.821387644566128,0.005163153851736219,0.12161676992374292,TAG,188710.8938293457,426241.7858276367,903823.6157836914,444518.1519775391,193585.21533203125,75209.284912109375,39428.54293823242
[TG(53:8)|TG(52:1)]_FA22:6,-1.241653404836032,5.583520026354851,7.795108691638233,0.005238785897980817,0.12162274886895033,TAG,162701.73123168945,215811.0139770508,219271.05725097656,183081.9925537109,325433.82220458984,326390.3414916992,50821.16337585449
DG(34:1)_C18:0,-1.2425596577560793,4.485359411202608,7.806274498562914,0.005206513167973774,0.12162274886895033,DAG,65600.64445877075,67917.20482635498,63532.944355010986,73928.98547744751,166579.31436538696,63711.124755859375,107205.48748779295
[TG(58:9)|TG(57:2)]_FA22:6,1.3670603286784275,10.224367595598952,7.75239642018607,0.005364131541475121,0.12364323203100154,TAG,1972776.3262939453,8125127.973144531,17362240.228515625,10723650.870483398,4861714.758789063,450301.5102539063,65577.12463378906
[TG(58:10)|TG(57:3)]_FA20:4,1.3636291586989777,7.889183220540031,7.716393192153191,0.00547216132859361,0.12523875608064952,TAG,1304346.9563598633,1310861.9739990234,2490382.107910156,2290459.098388672,813215.0870361328,223771.37408447263,52285.90335083008
[TG(51:6)]_FA20:4,-1.2310687647622975,5.504870738019356,7.66030567166581,0.005644894019666485,0.12828220423566017,TAG,118040.82806396484,205924.95361328125,251244.25750732425,178180.97174072266,299091.14111328125,322719.5608215332,40272.14266967773
[TG(62:11)|TG(61:4)]_FA22:5,1.354400893166852,7.383378558075997,7.619964771774904,0.005772561565190256,0.1302661270690137,TAG,1117880.4973144531,943391.4089355468,1233153.9907226562,1033326.6531982422,342804.3449707031,260193.59790039065,480302.69158935547
[TG(57:11)|TG(56:4)]_FA18:1,1.344035664828712,10.015100831910017,7.512379997114245,0.006127635057617054,0.13731859952034883,TAG,2097619.41003418,7033007.064331055,16299215.590820312,7654108.523071289,4093393.2119140634,559217.2618408203,41847.18273925781
[TG(59:10)|TG(58:3)]_FA18:0,1.3345157754206145,5.782714128531622,7.413807041360998,0.006472521672706626,0.14356364592145962,TAG,184799.51361083984,396368.68267822266,746345.314453125,368376.6461791992,176799.41235351562,61874.38427734375,32205.882263183597
[TG(59:13)|TG(58:6)]_FA18:2,1.3338953429794314,6.264982799326274,7.407490193223566,0.0064952873580827715,0.14356364592145962,TAG,422085.4468383789,561892.9998168945,838552.93701171875,553100.1759033203,210572.6937866211,123998.44882202148,34909.642333984375
[TG(58:9)|TG(57:2)]_FA20:4,1.3323137204911892,8.32883498000449,7.391350501973648,0.0065538262216295684,0.14387208991291575,TAG,893337.4611206055,1855883.2686767576,4294557.948974609,3080112.5528564453,1239500.1313476562,206986.37493896484,38908.4423828125
[TG(59:11)|TG(58:4)]_FA18:2,1.330278168354544,6.211194092816237,7.3702745048685765,0.006631081062653865,0.14458444992691907,TAG,336851.46673583984,555051.7244873047,874219.6212768555,529183.1549682617,234813.5581665039,89957.42547607422,32623.38217163086
PG(40:2),1.3257865837654426,7.079380728984388,7.324258937709601,0.0068030008890295705,0.14733747563019078,PG,879638.623046875,1097180.132080078,1350015.1362304688,809914.896484375,316340.642578125,265977.5399169922,83805.76599121094
FA(27:1),-1.2010228815960298,3.85446925501989,7.283592010553548,0.006958725029766517,0.149705371140377,FA,64921.06604003906,40538.98283386231,70131.44486618042,46611.14405822754,149050.36883544922,35303.20261383057,29089.88214111328
[TG(59:9)|TG(58:2)]_FA18:0,1.3123088390612627,6.009177205890747,7.186540057853563,0.007345247990578772,0.15697427328210395,TAG,287105.51947021484,472014.8510742188,780844.9927978516,442136.5242919922,209568.69409179688,74433.9448852539,33522.38247680664
[TG(59:12)|TG(58:5)]_FA18:3,1.3056008458006785,6.339406242560663,7.118495465006163,0.007629270490903953,0.16091278349115723,TAG,375883.2274169922,616444.4638061523,920221.1354980468,584090.0860595703,249712.77734375,109280.20776367188,37640.34274291992
[TG(59:13)|TG(58:6)]_FA18:3,1.3062812834835014,6.085199517401278,7.125356799351721,0.007600128877570935,0.16091278349115723,TAG,230559.1365966797,480195.7366333008,887368.0556640625,483711.5339355469,215116.59548950195,83805.58563232422,39568.08279418945
[TG(59:12)|TG(58:5)]_FA18:2,1.2871911664154718,6.004551350895862,6.932968886456365,0.008462110417999982,0.17504634819798678,TAG,218095.83450317383,453013.5368041992,852221.4362792969,448440.8283081055,213053.59301757807,74040.88507080078,34046.92236328125
[TG(59:13)|TG(58:6)]_FA20:4,1.2876058428223087,9.729122100314912,6.937312181456942,0.008441586737578393,0.17504634819798678,TAG,1622136.9736938477,6348683.842041016,12317416.025634766,6631632.217529297,3549653.3513183594,391822.80603027344,51030.26315307617
PI(38:4),1.2874733846020356,10.183218507760262,6.935987186101649,0.00844784242746121,0.17504634819798678,PI,7224753.480712891,7547887.72265625,16638091.290039062,5407229.587036133,1925405.4116210935,3336107.5604248047,67657.58447265625
[TG(39:0)]_FA14:0,-1.1582232150317053,4.348312649536472,6.764478815539633,0.00929900778267654,0.1858095648242149,TAG,79683.40643310547,88790.68670654297,78727.185791015625,75379.1455078125,81193.00573730469,171408.45056152344,38063.52276611328
[TG(53:6)]_FA18:1,-1.1588484139554025,4.7504339761131265,6.772069076298976,0.00925954241628899,0.1858095648242149,TAG,88538.82684326172,105473.70709228516,151754.15002441406,103926.50744628906,164551.27178955078,189494.2320556641,30317.642120361328
[TG(58:8)|TG(57:1)]_FA22:5,1.2697142457698083,10.057197679576674,6.758941986422286,0.009327905020614445,0.1858095648242149,TAG,1745997.344909668,7419300.512939453,15087319.422851562,9398054.451416016,4567551.674316406,437885.1088867188,52418.30358886719
[TG(59:11)|TG(58:4)]_FA18:0,1.2715703956071187,6.119416280504982,6.7771942745875995,0.009232991135290351,0.1858095648242149,TAG,379890.28869628906,496140.83557128906,757521.8427124023,493759.1114501953,201433.31274414065,111645.20910644533,33802.68249511719
[TG(59:12)|TG(58:5)]_FA18:1,1.2740944426258924,6.1846582211495225,6.802276170488766,0.009104173415702846,0.1858095648242149,TAG,406268.0706787109,463122.2700195313,811937.3327636719,547000.2995605469,211857.47467041016,116311.68774414062,31791.20227050781
PG(35:4)|PG(O-36:4)|PG(P-36:3),-1.1587606941452262,5.386626083964135,6.771143965323745,0.009264343313131673,0.1858095648242149,PG,162746.1309814453,213162.87451171875,143790.6309814453,155965.38970947266,200199.61212158203,329383.9074707031,67758.54473876953
[TG(60:9)|TG(59:2)]_FA22:6,1.2595455299024365,6.665489024734619,6.6583288754609375,0.009869342571798011,0.19459628772437626,TAG,478415.9738769531,671706.3285217285,1211915.700805664,760300.751953125,306318.0010986328,157425.67083740234,38988.54260253906
PE(39:6)|PE(O-40:6)|PE(P-40:5),1.259167171777778,8.001375801634534,6.654672227801711,0.00988961610994661,0.19459628772437626,PE,1466696.9324951172,1881697.1518554688,2992743.7634277344,1311959.12890625,423578.3508300781,692725.6115722656,231214.3924560547
[TG(56:6)]_FA22:6,1.2578168484180954,8.46238685210801,6.641388070464018,0.009963627280741861,0.1948643953633575,TAG,2422584.577270508,2049007.9490356443,2825682.4434814453,2668782.9805908203,990174.5823974608,504220.9946289063,536860.9180297852
[TG(56:8)|TG(55:1)]_FA20:4,1.2553221439386195,13.611992067719626,6.616891282840385,0.010101600547300499,0.1963726805189079,TAG,20222408.516357426,103236529.31640624,178622499.8671875,95527650.3486328,56846006.84765625,2723912.572265625,159430.49194335938
FA(24:7),-1.1433205974221439,5.920723016125804,6.588542209676234,0.01026371840652698,0.19832945687342854,FA,130481.78955078124,483789.7165527344,239085.51635742188,181614.53393554688,463559.9425048828,332482.12463378906,69632.14453125
LPG(17:2),-1.1400126881885384,4.09311072468552,6.549228769165779,0.010492963220394376,0.20155233519174195,PG,50317.24317932129,47972.363441467285,65920.88464355469,73398.0453491211,130918.6890258789,57434.90393066406,60700.24426269531
[TG(56:10)|TG(55:3)]_FA20:4,1.2425159821168221,6.207145223119985,6.491367027898377,0.01083995885184691,0.20576792479358808,TAG,242606.9787597656,410829.6945800781,1082600.5916748047,488222.4753417969,228153.37475585935,105260.94738769533,54523.18399047852
DG(34:0)_C18:0,-1.1351462356298903,4.472658382074712,6.492454792392891,0.010833328170857926,0.20576792479358808,DAG,73261.12574386597,71608.28472137451,68251.54466629028,71443.84477615356,158336.8122215271,65771.60459518433,102004.16799926758
[TG(56:6)]_FA18:0,1.2344191043918353,8.182282305205714,6.412751642725198,0.011330369841358792,0.2125761830120048,TAG,1606008.813232422,1702849.0544433594,3317973.440673828,2302051.842529297,915418.2847900392,440236.4642333984,83477.88592529297
[TG(56:9)|TG(55:2)]_FA18:3,1.2348616029896478,8.428883919989612,6.417050560994539,0.01130297326386611,0.2125761830120048,TAG,1909635.8049316409,2030420.2608642576,3758518.907958984,2823581.5471191406,1079154.3527832031,519338.09130859375,130545.76922607422
[TG(56:6)]_FA18:2,1.2314857327905846,10.362627802605923,6.3843552565428245,0.011513057439614185,0.21261630504946005,TAG,6632344.74609375,8387934.117675781,18714369.111816406,7648197.2255859375,3120339.5546875,3074300.769592285,73558.2855834961
[TG(58:7)|TG(57:0)]_FA18:3,1.2291345108439433,6.3810068296913185,6.361476077838234,0.011662448167316512,0.21261630504946005,TAG,469052.17150878906,596638.9077758789,864033.3604736328,603637.5712890625,234243.8365478516,149437.59008789062,41374.74295043945
[TG(58:7)|TG(57:0)]_FA22:6,1.23028732346298,8.41465590484166,6.37273257355264,0.011588701236316373,0.21261630504946005,TAG,2094951.201660156,2333522.2224121094,3494663.1696777344,2599434.151245117,1181149.9617919922,424477.9929199219,82954.885498046875
[TG(59:11)|TG(58:4)]_FA18:1,1.2270848124977323,5.903727757268925,6.341619535025529,0.011793715092610273,0.21261630504946005,TAG,191284.8142089844,387199.4910888672,813450.8750610352,428846.3516235352,207522.5550537109,69238.40478515625,33218.442321777344
[TG(59:12)|TG(58:5)]_FA18:0,1.2272231133014941,6.85800122474503,6.343050410687283,0.01178420539194494,0.21261630504946005,TAG,647131.6624755859,781282.3875732422,1266612.26953125,860640.5706176758,354256.5852661133,186525.09350585935,40942.642822265625
[TG(66:8)|TG(65:1)]_FA18:1,-1.1261455175655763,3.7495765725659003,6.387764443121341,0.01149096573948045,0.21261630504946005,TAG,50356.02374267578,65788.44537353516,68131.14541625977,41879.582946777344,77282.66583251953,95877.48420715332,17076.481033325195
PG(38:4),1.2288273237894327,8.395141082891188,6.358612126226944,0.011681288115354153,0.21261630504946005,PG,1941583.4853515625,2019959.541015625,3971496.9453125,2029769.3212890625,798677.73828125,703232.3310546875,308585.84228515625
PE(44:0),-1.1138598777306545,4.633716674266866,6.246733940535705,0.012442251743786112,0.22306192431776545,PE,91923.94655609132,100258.08609008788,96827.62676239014,91707.5467453003,142894.89083862305,148764.91021347046,62494.96408843994
