lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
[TG(53:10)|TG(52:3)]_FA18:0,1.533943988926571,9.61692548017292,11.056782681145705,8.836334357446683e-4,0.03168316774608938,TAG,161297.11071777344,171764.7322998047,1339491.1066894531,10409286.658691406,8424964.297485352,4385832.16796875,580167.2384033203,1671012.2052001953,645329.0283203125,57188.86389160156
LPC(12:0),-1.365544076746957,6.753204638571083,10.917160518285531,9.527753323151149e-4,0.03378687909209754,PC,377834.408203125,461279.8732910156,114545.72912597656,122554.48840332033,113070.66723632812,128153.42895507812,507907.9095458984,515724.1162109375,467635.4538574219,53912.94366455078
[TG(54:6)]_FA20:4,1.5206223196217346,11.91650106472856,10.881810833458452,9.711325221977204e-4,0.03406352879491352,TAG,1073539.5356445312,1167793.650390625,7209395.051269531,51856425.2265625,42965502.7109375,17849353.150390625,3222887.977783203,7656598.989257812,3517359.0493164062,240371.81713867188
[TG(55:7)|TG(54:0)]_FA18:0,1.5136524795936093,8.810569425532238,10.790641177106412,0.0010201454086128223,0.03539794874831803,TAG,548301.5751953125,604103.45703125,1753036.8046875,7363106.166503906,1303075.37109375,1320595.7958984375,523956.6977539063,491222.9775390625,620432.96484375,295591.6416015625
[TG(40:1)]_FA16:0,-1.3502403878898261,7.975862668524235,10.669797809379816,0.0010889902050779244,0.03622857104934497,TAG,812766.279296875,962782.431640625,517105.64453125,398485.2495117188,386952.7253417969,194753.0360107422,1121181.894165039,1498703.5146484375,888532.6584472656,53036.68341064453
[TG(56:13)|TG(55:6)]_FA20:4,1.5048284267877177,7.087443770418407,10.675584910006481,0.0010855885613459933,0.03622857104934497,TAG,92063.22662353516,127496.54852294922,381469.7671508789,1601635.685546875,1209807.3098144531,737346.6905517578,141055.24963378906,208758.57440185547,153216.11224365234,55197.00402832031
[TG(64:6)]_FA18:0,-1.352062667564949,4.219587431137335,10.698164379749187,0.0010724188607392127,0.03622857104934497,TAG,31894.142417907715,46132.12371826172,53843.04330444336,40928.3830871582,42029.08316040039,43912.12316894531,46159.72325134277,59948.42343139648,148768.34756469727,17913.061416625977
FA(20:0),-1.3534994688699704,9.710986857240478,10.722319518681616,0.0010585089713362893,0.03622857104934497,FA,1274777.8754882812,2147497.305419922,4723874.484375,1092895.9597167969,1486718.2749023438,1701229.8212890625,8562945.333984375,1036863.5219726562,1890347.124145508,258155.2587890625
PG(44:12),1.4949024998813112,7.664555715913017,10.546951078048778,0.0011637990535203315,0.03824602524734066,PG,233113.83557128903,318199.9617919922,1064811.856201172,1108839.0598144531,2799007.732421875,628261.4453125,184608.53247070312,296162.4587402344,259631.19775390625,162836.79052734375
PS(P-42:0),1.4937459791690868,6.664677857520999,10.531866712843339,0.0011733363803801441,0.03824602524734066,PS,678693.0147705078,163028.8712158203,509745.5764160156,94376.64695739746,495327.3762207031,810008.7076416016,120477.08862304688,81107.04566955566,171418.51245117188,80502.065673828125
[TG(54:5)]_FA18:3,1.4866743231405057,12.431254566954815,10.440859319238982,0.0012325791205570604,0.03977532822037634,TAG,3342135.0439453125,3480998.25390625,19196420.65234375,72305130.765625,48681706.8203125,24288603.046875,4798174.0634765625,10674971.7734375,5452906.95703125,720653.3662109375
[TG(52:5)]_FA16:1,1.484004265469165,10.15483236877965,10.406467188596991,0.0012557475060396438,0.04007742630930489,TAG,435152.3568725586,734443.79443359375,2812605.356201172,13118733.21484375,13869488.4453125,4966075.661621094,982088.5549316406,1964969.8090820312,1408945.859741211,94951.92645263672
[TG(56:12)|TG(55:5)]_FA18:2,1.482768328085903,6.500106126592188,10.39031586661076,0.0012667795114809726,0.04007742630930489,TAG,76249.1654663086,98518.74700927734,251167.9793701172,1074928.2745361328,800673.3103027344,417338.6456298828,91918.5460205078,140432.40942382812,104868.70739746094,46758.3432006836
[TG(55:9)|TG(54:2)]_FA18:2,1.4797096177660598,9.213003578903342,10.351250380264904,0.001293870135649676,0.04053707696836412,TAG,764617.61328125,787649.3583984375,2456081.0439453125,9390344.5126953125,1762646.326171875,1773361.556640625,714954.21337890625,641366.7255859375,840837.01904296875,431071.24853515625
[TG(57:12)|TG(56:5)]_FA20:4,1.473897008714268,10.305432168628528,10.2767556015033,0.0013471662641489277,0.04180101475392874,TAG,1300459.2409667969,1593954.1118164062,6005187.646972656,14128884.047851562,9712525.75,5880548.323242188,1256796.982421875,1840472.720214844,1740966.3369140625,269438.8798828125
DG(O-38:8)|DG(36:1)_C18:2,1.4718879396872757,3.560827446374913,10.241632251334543,0.0013730603481268227,0.04219872136576435,DAG,3236.480224609375,3229.9402389526367,66707.2452583313,3252.5002250671387,3256.600227355957,3231.7602157592773,3238.9002227783203,3231.380229949951,3242.120220184326,166867.05351257324
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:0,-1.3196400971231088,3.001344638460591,10.178252135938237,0.001421068272260096,0.04326214447720122,DAG,13544.341049194336,2619.180202484131,23265.54167175293,5127.280345916748,2605.020175933838,2637.400177001953,32607.002166748047,11232.560749053957,2589.8401947021484,83052.00598144531
[TG(64:9)|TG(63:2)]_FA18:3,-1.313199408106258,4.57215268910061,10.081854397379175,0.0014973656295547927,0.04474073043123441,TAG,43142.32321166992,55639.32415771485,65664.3246459961,53117.30352783203,56254.64401245117,63278.68438720703,57245.22360229492,73587.72637939453,191731.77407836917,21948.90162658692
PC(O-12:1),-1.3138301923561042,6.750668172051418,10.092295078789903,0.0014889055110370703,0.04474073043123441,PC,377556.4055175781,456811.43591308594,135923.85076904297,114309.3677368164,127061.8077392578,141744.5301513672,483847.5163574219,529255.1566162109,449900.9721679688,56245.02416992188
[TG(58:13)|TG(57:6)]_FA22:5,-1.2942241794599798,7.631279069504423,9.788128213884193,0.0017564216401876672,0.05164655357723532,TAG,264732.11810302734,222765.0958251953,568612.1387939453,602135.4598388672,481992.21380615234,983809.5820922852,585397.839050293,1784769.2811889648,318252.34259033203,51019.72317504883
PI(34:5),-1.2939608079198202,5.978117695286134,9.783867678416756,0.0017604960934291558,0.05164655357723532,PI,164247.67071533203,248857.4570617676,118847.74865722656,87151.38641357422,131220.4298095703,90683.36651611328,320770.2830810547,296003.5603027344,227056.9150085449,38821.34286499024
[TG(55:11)|TG(54:4)]_FA16:1,1.4302432385755193,8.008517840219,9.723925575275643,0.0018188461561342401,0.05287762653914588,TAG,205634.79376220703,347380.3048095703,1460333.3786010742,2033298.9069824216,2941432.617675781,1056370.921142578,225659.1773681641,315524.8225097656,480961.7935791016,37073.78219604492
[TG(56:11)|TG(55:4)]_FA18:2,1.4265803284538194,6.832338414429007,9.677986506143498,0.0018648888758585926,0.0537321107356757,TAG,97607.54736328124,125080.00964355467,371013.7650146485,1302177.9425048828,914772.8068847656,578452.8389892578,125870.4891357422,172001.61108398438,139027.70947265625,67830.30505371094
[TG(53:9)|TG(52:2)]_FA18:0,1.4149741258287385,11.36020135189605,9.533559435683244,0.002017484642769652,0.05761436232051033,TAG,822806.02734375,873015.75732421875,4949001.652832031,37320333.271484375,27700802.23291016,9900169.21875,2287122.217773437,5747543.0322265625,2362462.3642578125,202028.53369140625
[TG(64:14)|TG(63:7)|TG(62:0)]_FA22:6,-1.2709996678247715,6.2476128855484605,9.433619627409827,0.002130433833058591,0.0603062278884217,TAG,144792.62927246094,121895.1085205078,180430.17291259769,189190.7140197754,269161.4996948242,248964.677734375,219235.61520385745,649798.8408813477,142986.8291015625,35841.02249145508
[TG(55:8)|TG(54:1)]_FA18:0,1.4038269921093545,9.888802686454161,9.395476536497881,0.0021752145736690445,0.06103841242808702,TAG,1096895.4501953125,1214155.7641601562,4907126.787597656,10886984.630371094,6787521.0634765625,3636975.2709960938,964053.78759765625,1509947.0649414062,1292967.7397460938,226154.87475585935
[TG(58:8)|TG(57:1)]_FA22:5,1.3925476589070471,8.520500701841694,9.256563049348188,0.002346529763251859,0.06527803056908404,TAG,467508.1688232422,339900.8842773437,1127911.9031982422,4018195.4786376953,3335192.1372680664,1866207.271728516,263464.4387817383,751142.2346801758,460648.3713684082,52418.30358886719
[TG(58:9)|TG(57:2)]_FA22:6,1.3902661456606378,8.680914382976876,9.228579727176111,0.0023826639669724406,0.06571672326000057,TAG,549119.9901123047,380598.10247802734,1212081.3287963867,4386463.037963867,3830376.834472656,2090926.7958984373,291211.6604003906,836424.27880859375,522255.4940795898,65577.12463378906
[TG(58:8)|TG(57:1)]_FA20:4,1.388415287942347,8.158291139437193,9.205877125190455,0.002412393817370241,0.06597283770045566,TAG,312836.10150146484,371413.4839477539,1708581.5137329102,2657172.9342041016,2290189.227783203,1413576.9924316406,255185.0556640625,359667.0263671875,548110.9811401367,37151.32266235352
[TG(56:6)]_FA22:5,1.3751908564681612,10.242399602249677,9.044536316954844,0.0026348104600506304,0.07144986012254945,TAG,1808526.870361328,1715692.6701660156,13262900.022216797,8557706.965576172,4996982.425537109,4788876.229736328,1046134.4963378906,1424010.2880859375,2241299.039916992,1283660.1729736328
[TG(52:4)]_FA16:0,1.3709210821667568,10.030331980107375,8.99267196798067,0.0027106437056410027,0.07289372698419597,TAG,443358.6895751953,725780.5703125,2829650.803955078,11294375.028320312,12653907.200195312,4698419.847167969,1009654.7579345704,1929035.4139404297,1331776.1258544922,62756.04425048828
[TG(56:11)|TG(55:4)]_FA18:1,1.3645244037266473,6.413208533012285,8.914978239668926,0.0028284118240609842,0.07543210707640327,TAG,76828.92517089844,91169.00598144533,227090.65487670896,944363.4915771484,786997.5985107422,406025.4104003906,101844.22717285156,126410.52813720705,112244.58868408205,44079.46292114258
PG(42:8)|PG(41:1)|PG(O-42:1)|PG(P-42:0),1.3575164744548331,6.765945577730526,8.830471800825762,0.002962417877426928,0.07835838106931718,PG,505838.4979248047,167907.57165527344,537722.41064453125,511701.5955810547,604427.28564453125,669881.7415771484,122899.80841064452,133367.26916503906,176911.5340576172,81420.12548828125
[TG(55:10)|TG(54:3)]_FA18:2,1.3526519324574011,10.343544986115326,8.772148132793731,0.003058650105781607,0.08024604789721337,TAG,1587271.75390625,1596349.11328125,7565749.037109375,13741380.848632812,9016045.732421877,5523232.711425781,1365012.984375,2048378.6474609373,1909901.579589844,313728.6240234375
[TG(55:8)|TG(54:1)]_FA18:1,1.3449828810801363,9.107081533792863,8.680219350078005,0.003216822676745983,0.08334122822518371,TAG,754033.029296875,826504.921875,2137445.560546875,8457211.9013671875,1661005.4638671875,1673564.7216796875,713344.0283203125,648128.9111328125,857578.154296875,358516.98486328125
[TG(56:7)|TG(55:0)]_FA22:6,1.3444392626487682,10.302426918008079,8.673740937520405,0.0032282781308174665,0.08334122822518371,TAG,1919733.7651367188,1851075.1806640625,13322937.991088867,8914077.662353516,5316626.635498047,5236031.092285156,1124546.335571289,1473368.1107177734,2423220.778076172,1257402.919128418
DG(37:6)_C18:1,-1.2136740700598827,3.1701595251733354,8.584847818654907,0.0033897171737664253,0.08681442317257344,DAG,30604.622257232662,32337.18260574341,2882.4601974487305,3261.4802284240723,14119.700984954834,3892.060253143311,32367.6623916626,31753.102111816406,27315.36183166504,40443.82269287109
PG(40:2),1.3344359402708204,7.353322560276346,8.5543882912707,0.0034469030690717547,0.08758390711727994,PG,186709.552734375,259562.75927734372,1215891.5153808594,1140631.039794922,1311199.093017578,786389.69921875,199968.23413085935,215714.55712890625,251394.5977783203,83805.76599121094
[TG(55:10)|TG(54:3)]_FA16:0,1.3306241801541934,7.93207504887787,8.509170094173896,0.0035336118323880776,0.08774990034629071,TAG,199441.59338378903,343300.2626953125,1495131.456665039,1850392.8338012693,2687330.97253418,968843.4167480468,231882.87786865237,327686.0003051758,466596.3739624024,34598.14236450195
[TG(56:6)]_FA18:0,1.3305624480088278,8.160519792244768,8.508448674585454,0.003535013029134736,0.08774990034629071,TAG,385076.16796875,407389.1297607422,3017659.3651123047,1999521.4364013672,1679905.2990722656,1205230.9982910156,269653.1785888672,378886.2492675781,543711.7779541016,83477.88592529297
DG(36:3)_C18:0,1.331772693156956,5.50254964906134,8.522415395299504,0.0035079859118973163,0.08774990034629071,DAG,59659.6245765686,60354.08452606201,59030.08438491821,58519.24393081665,57437.42406845093,995385.1899681092,58645.66415786743,59841.54425430298,56077.08395767212,65619.12463378906
[TG(56:13)|TG(55:6)]_FA18:3,1.323708651885827,6.623326058974073,8.427186600225468,0.003696518472318057,0.09105851229137688,TAG,93086.08642578124,108875.50659179688,297781.7637939453,1076853.984741211,843614.66796875,483770.61584472656,121981.9896850586,157120.7120361328,122493.32958984376,55351.30422973633
[TG(56:6)]_FA18:2,1.318779441408545,10.582199853761843,8.369220450728779,0.0038162928886688436,0.09329679660404816,TAG,1101305.4184570312,2095933.9060058596,9624270.727783203,11093824.94580078,18187515.813964844,5709149.987182617,1427898.8934631348,1977272.6573486328,3125846.0353393555,73558.2855834961
[TG(56:9)|TG(55:2)]_FA18:0,1.313175140708706,6.584478576847729,8.30311991047347,0.003957703107916691,0.0960263754078734,TAG,87169.26647949219,108140.42712402344,310024.541015625,1087272.1239013672,809475.525390625,415187.4709472656,112266.22875976562,151893.3309326172,129609.01043701172,55071.92364501953
[TG(52:4)]_FA18:1,1.2995918866355753,9.98759949469849,8.14443528417091,0.004319350460379289,0.10174119661053989,TAG,227543.95556640625,242541.337890625,1636097.7728271484,12514096.646972656,11595023.20703125,5273957.392089844,941018.283569336,2361421.303222656,996735.283203125,58547.94396972656
[TG(54:8)|TG(53:1)]_FA20:4,1.2999004836695522,6.442300995602162,8.147838608154416,0.004311251553378487,0.10174119661053989,TAG,58619.96395874024,74324.72521972656,200923.87396240237,872797.7036743164,949319.4505615234,471824.1096191406,94231.98596191406,159105.44888305664,110268.58670043944,30783.98208618164
[TG(56:12)|TG(55:5)]_FA18:3,1.3013350166262387,6.940961935071451,8.164619147522899,0.004271544256224099,0.10174119661053989,TAG,111168.06860351562,141113.490234375,424516.0233154297,1288399.974975586,975014.3355712892,669205.80712890625,147775.2900390625,188390.2734375,171097.61267089844,72887.0054321289
[TG(58:14)|TG(57:7)|TG(56:0)]_FA20:4,1.3015135785725829,6.134071118196497,8.166582551211832,0.00426692270338974,0.10174119661053989,TAG,70510.66488647461,86019.34609985352,222767.2344360352,720900.9550170898,585291.3034667969,345803.2060546875,87316.0064086914,107254.04809570312,91409.22637939452,56616.284423828125
[TG(54:10)|TG(53:3)]_FA18:0,1.2964626569912825,6.097392827632945,8.107766310728039,0.004407600559880635,0.1030675870053247,TAG,60930.58477783203,79596.925048828125,182505.0346069336,765611.1320800781,574702.0160522461,348486.58752441406,77021.40563964844,114753.3286743164,92841.86602783205,35282.08224487305
[TG(56:10)|TG(55:3)]_FA18:1,1.2913148314074414,6.703955360606713,8.048097416588462,0.004555146811299154,0.1039742133680005,TAG,96835.1864013672,122666.86834716795,318294.7423095703,1132206.389038086,919035.2043457032,473743.8145751953,121049.56854248048,163159.5916748047,150480.74963378906,55790.32385253906
[TG(58:7)|TG(57:0)]_FA22:6,1.290615155277544,8.608268292808793,8.040119430883351,0.004575252029208575,0.1039742133680005,TAG,1038788.5198974608,709129.173828125,2926085.5932617188,2816822.921020508,2158779.5513916016,1728801.0262451172,351175.0462036133,576164.7757568359,743279.4466552734,82954.885498046875
[TG(64:13)|TG(63:6)]_FA22:5,-1.1755574351941749,6.221512230756942,8.046300090019942,0.004559668365158095,0.1039742133680005,TAG,151071.79077148438,128064.04904174805,179810.55136108398,191133.1157836914,274302.9404602051,248178.6580505371,200566.19464111328,623314.0618896484,142088.2706298828,33197.52230834961
PG(44:10),1.2929357755188706,8.0142117095455,8.067000581053435,0.004507867552478947,0.1039742133680005,PG,285336.1193847656,382292.04650878906,1315473.3568115234,1319694.8725585938,3479133.263916016,868756.0841064453,255423.93798828125,395361.4685058594,408634.56884765625,225876.27685546875
[TG(55:10)|TG(54:3)]_FA18:3,1.2849794450655467,9.197441619404785,7.974943651825015,0.004742923240762977,0.10703086222337152,TAG,808980.3359375,856725.2802734375,2634062.8671875,8364355.145507812,1778395.9248046875,1971667.6591796875,804351.9306640625,706158.3056640625,922441.4697265624,428531.10791015625
[TG(58:14)|TG(57:7)|TG(56:0)]_FA22:6,-1.1690770307345226,7.6778568301425585,7.956254815246211,0.004792147281501064,0.10716740577845676,TAG,251412.3402709961,248464.2561950684,586775.3021850586,626709.3184204102,567093.338684082,1123987.6300048828,610036.925994873,1724266.3339233398,335521.6834716797,51446.98388671875
[TG(58:8)|TG(57:1)]_FA22:6,1.2826016634363255,8.818209365145773,7.947496939275879,0.004815393194259755,0.10716740577845676,TAG,710492.9636230469,678690.6884765625,2735676.716186523,4121374.4208984375,2984423.1606445312,2156949.3994140625,417632.7298583984,795268.2341308594,718118.3065185547,98223.98724365234
[TG(54:5)]_FA16:1,1.2813930422703963,10.632115973035596,7.933590926123852,0.004852540002621899,0.10717651935890765,TAG,1029566.7285766602,2399574.039550781,10016322.458496094,10132751.092041016,19977583.37451172,5945974.956542969,1500615.077758789,2053373.1634521484,3364039.373046875,50920.82379150391
