lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(46:6)]_FA22:6,-0.6426440204989923,9.448978100647084,3.0297526573267533,0.08175047794467545,0.9999676149678289,TAG,901643.7282714844,1440253.7862548828,1921528.6443481443,1981590.6659545896,1188435.577972412,48950.82318115234
[TG(47:2)]_FA14:0,-0.17410539174199047,4.8827855665095825,0.2287376914714514,0.6324613948947354,0.9999676149678289,TAG,63413.02453613281,46162.16345214844,49025.563079833984,66866.14443969727,51441.10363769531,30075.582305908203
[TG(47:2)]_FA16:0,-0.06289513855447497,5.014960072413458,0.03001928850017066,0.8624464717196126,0.9999676149678289,TAG,72486.90509033203,54490.98388671875,52407.24353027344,72419.34564208984,55073.8041381836,31133.72201538086
[TG(47:2)]_FA16:1,-0.15703595830024386,6.467194472329664,0.18628112379519735,0.6660299994120553,0.9999676149678289,TAG,218748.9375,135514.2100830078,119963.90911865234,271292.05725097656,151804.81103515625,57472.62396240234
[TG(47:2)]_FA18:0,-0.1253077137169822,4.878948750461021,0.1187852443497377,0.730355742559769,0.9999676149678289,TAG,61344.30416870117,47826.92333984375,50939.90399169922,61126.80404663086,48802.52362060547,33285.78259277344
[TG(47:2)]_FA18:1,0.0055534129023035814,5.543014929975401,2.3481287473714474e-4,0.9877740105082615,0.9999676149678289,TAG,109919.8882446289,85511.8656616211,71961.5443725586,110500.42755126952,82995.24597167969,34074.44226074219
[TG(47:2)]_FA18:2,0.14328674083298074,7.1906371352638905,0.15727214825164992,0.6916805027599213,0.9999676149678289,TAG,371031.3640136719,287022.12145996094,189975.85290527344,331638.4444580078,291229.3811035156,92427.16748046876
[TG(47:3)]_FA14:0,-0.22091210525109667,4.943354649185364,0.36734204889046396,0.5444566558515145,0.9999676149678289,TAG,62270.764709472656,50372.80349731445,53209.58419799805,66884.90487670898,57628.78439331055,29354.662048339844
[TG(47:3)]_FA16:0,-0.13866604684626063,4.875120347051201,0.1453631493239982,0.7030064766693879,0.9999676149678289,TAG,55918.90377807617,55994.42395019531,53372.70364379883,63237.7646484375,51624.98385620117,25391.902130126957
[TG(47:3)]_FA16:1,-0.16480401267675251,5.159846672536941,0.20505903176287188,0.650667960728289,0.9999676149678289,TAG,80789.16543579102,53235.34387207031,51817.68350219727,88495.56732177734,63873.30474853516,36269.74237060547
[TG(47:3)]_FA18:0,-0.08514497874530111,5.398107804782038,0.054957608164158955,0.8146508674001044,0.9999676149678289,TAG,86561.66571044922,68343.04486083984,87948.166259765625,75105.42562866211,56453.14404296875,54138.92404174805
[TG(47:3)]_FA18:1,-0.07434258450220924,4.908132727688339,0.041916902205741735,0.8377782538412498,0.9999676149678289,TAG,65371.42498779297,48839.10314941406,53632.58377075195,62031.22366333008,46416.823638916016,33760.82247924805
[TG(47:3)]_FA18:2,0.08292318942516985,5.846513423481274,0.05253652318197055,0.8187068889205504,0.9999676149678289,TAG,136451.50994873047,107324.54748535156,89680.06652832031,127132.00952148438,96300.58654785156,49353.00384521485
[TG(47:3)]_FA18:3,-7.014515893759609e-4,7.482322316968227,3.745617505046539e-6,0.9984558072703651,0.9999676149678289,TAG,424335.4924316406,337234.30419921875,243164.03588867188,436378.42932128906,363226.384765625,108794.28723144533
[TG(47:4)]_FA14:0,-0.19443346533771572,4.374898262707105,0.2849317256448103,0.5934868580734597,0.9999676149678289,TAG,41200.70303344727,33092.10215759277,38590.88247680664,42682.38320922852,33430.46203613281,23968.66146850586
[TG(47:4)]_FA16:0,-0.20470764058826094,4.728131758718652,0.3156911646691967,0.5742086769131635,0.9999676149678289,TAG,52150.80374145508,44223.60305786133,51263.023361206055,53144.12347412109,45306.8830871582,27145.201873779297
[TG(47:4)]_FA16:1,-0.030110353057202287,4.887328974305172,0.006890871526593387,0.9338425756047452,0.9999676149678289,TAG,63160.64410400391,56647.76477050781,46714.583251953125,66470.48547363281,54055.70391845703,24079.88153076172
[TG(47:4)]_FA18:0,-0.1411994385985255,4.371702162887492,0.15068745072676393,0.6978792695748197,0.9999676149678289,TAG,39988.04266357422,36478.62271118164,36090.002197265625,42873.30288696289,35673.5827331543,22255.701629638672
[TG(47:4)]_FA18:1,-0.16589175272045684,5.532996872065655,0.2077703739360004,0.6485206030240216,0.9999676149678289,TAG,94475.5068359375,71212.425048828125,94298.50604248048,87836.62707519531,66456.00506591797,57756.14465332031
[TG(47:4)]_FA18:2,-8.736368465245282e-4,5.225026318398877,5.8091718528885394e-6,0.9980769226480937,0.9999676149678289,TAG,84510.44592285156,55874.88391113281,67545.3447265625,66753.44445800781,52774.68371582031,52618.50405883789
[TG(47:4)]_FA18:3,-0.08068356539979633,6.153647303810733,0.04936387235557052,0.8241739029491183,0.9999676149678289,TAG,159949.9112548828,122680.08880615234,116334.16784667967,168901.4923095703,121599.88873291016,60253.384338378906
[TG(47:4)]_FA20:4,-0.05091022306752892,5.830829134141345,0.019681892906760368,0.8884291507376068,0.9999676149678289,TAG,118643.18798828124,104630.84729003906,93094.30712890624,127625.1889038086,95310.2061767578,54431.30383300781
[TG(47:5)]_FA14:0,-0.1668625118596692,4.2921590863481995,0.2101539121239284,0.6466467960192497,0.9999676149678289,TAG,39172.642578125,30593.382232666016,34662.22235107422,38149.16268920898,32582.34213256836,24749.94171142578
[TG(47:5)]_FA16:0,-0.2769542936062805,4.875579799388499,0.5755665363718663,0.4480553630783981,0.9999676149678289,TAG,52035.42419433594,50230.46350097656,50277.24346923828,59632.3642578125,58523.364501953125,30917.122131347656
[TG(47:5)]_FA16:1,-0.22855668899248002,4.838543042129131,0.39303583422335464,0.5307079395252697,0.9999676149678289,TAG,56046.1637878418,48828.40301513672,50034.463775634766,62546.06448364258,54281.103515625,25925.581817626957
[TG(47:5)]_FA18:0,-0.117401297411231,5.1296230098595075,0.10431544949034333,0.7467111284090525,0.9999676149678289,TAG,72268.58581542969,66157.66485595703,65582.60446166992,81453.30627441406,57936.204040527344,25352.20181274414
[TG(47:5)]_FA18:1,-0.23633641200613828,4.3459589020437965,0.4200274885389774,0.5169233283380696,0.9999676149678289,TAG,39778.32257080078,33857.6623840332,35272.90237426758,47621.3837890625,35382.36235046387,19625.88133239746
[TG(47:5)]_FA18:2,-0.16919402303697628,6.025940511533908,0.21609452642587712,0.6420319428598582,0.9999676149678289,TAG,135142.69003295898,79096.2650756836,148512.0108642578,95078.20733642578,70346.64483642578,114814.22702026369
[TG(47:5)]_FA18:3,-0.12258545739897282,5.701800745513544,0.11370590135993552,0.7359638332867324,0.9999676149678289,TAG,108594.72790527344,66534.86431884766,103296.36776733398,82275.50469970703,65414.504333496094,90365.66650390624
[TG(47:5)]_FA20:4,-0.10459013107881301,5.159590705699761,0.0828441725482776,0.7734794469638606,0.9999676149678289,TAG,74155.28536987305,61777.44479370117,61816.844635009766,72468.00573730469,63331.184020996094,36475.442626953125
[TG(47:5)]_FA22:5,0.0010303289637357631,6.772969991770612,8.081637133727781e-6,0.9977317592427967,0.9999676149678289,TAG,241050.71423339844,215618.5759277344,199466.77352905276,253003.2762451172,170751.7124633789,76877.92596435547
[TG(47:6)]_FA14:0,-0.16342662866345872,5.009109647097608,0.20165590272540615,0.6533875559909134,0.9999676149678289,TAG,66565.80432128906,54098.00347900391,57149.16397094727,71614.2456665039,54558.3236694336,31061.08203125
[TG(47:6)]_FA16:0,-0.061253678213355006,5.55875728948487,0.028477029836722068,0.8659921991788311,0.9999676149678289,TAG,96635.38623046876,90731.9871826172,84059.72576904297,111864.50842285156,72305.7446899414,39222.76287841797
[TG(47:6)]_FA16:1,-0.2994132792274646,5.007043564510157,0.6718628492553762,0.4124028860129732,0.9999676149678289,TAG,59888.18383789063,54164.84368896485,49477.36315917969,70673.70538330078,71064.70556640625,29060.34210205078
[TG(47:6)]_FA18:0,-0.17560779493286277,5.240288344733002,0.2326958524135989,0.6295320594880294,0.9999676149678289,TAG,69160.824951171875,71022.704345703125,80864.86517333984,74183.50509643555,59462.104064941406,35157.06246948242
[TG(47:6)]_FA18:1,-0.14349575447961327,5.143777977351199,0.15563383964627064,0.6932085689218551,0.9999676149678289,TAG,72826.56573486328,66546.564697265625,68425.76483154297,79715.18621826172,61258.12454223633,23798.62149047852
[TG(47:6)]_FA18:2,-0.02912689533433814,4.475725665466169,0.006447839337113223,0.9359998995493952,0.9999676149678289,TAG,48097.903228759766,39237.782623291016,39064.76268005371,44790.802978515625,36556.62271118164,22874.74151611328
[TG(47:6)]_FA18:3,-0.29355469459822087,6.80619158324491,0.6461300107039278,0.4214997093037488,0.9999676149678289,TAG,216043.154296875,104547.76696777344,275107.7585449219,129042.14849853516,97493.26696777344,247630.97534179688
[TG(47:6)]_FA20:4,-0.11499497840369924,5.179147434138134,0.10009480266791115,0.7517158967981371,0.9999676149678289,TAG,74441.524658203125,61526.104064941406,56556.68411254883,71312.62533569336,71190.4857788086,38941.44253540039
[TG(47:6)]_FA22:5,-0.3239179600703735,6.113428626868953,0.7853228983731243,0.37551813583187443,0.9999676149678289,TAG,129930.54846191406,122998.40814208984,136062.86758422852,188150.65301513672,111549.14877319336,44318.84298706055
[TG(47:6)]_FA22:6,-0.14868455291278415,6.9811650672613315,0.16707039737229934,0.682728671486963,0.9999676149678289,TAG,279448.48260498047,228052.59646606445,256806.9393310547,277018.39810180664,224771.2152709961,72433.58459472656
[TG(48:2)]_FA14:0,-0.10422144403754177,5.415511312534524,0.08226534901189098,0.7742506333483178,0.9999676149678289,TAG,99247.90618896484,64452.02392578125,69256.7456665039,101865.3468017578,67076.264892578125,44309.38317871094
[TG(48:2)]_FA16:0,-0.09654555102673934,7.191563294825599,0.07062891196983401,0.7904232767089072,0.9999676149678289,TAG,319839.1418457031,230988.41650390625,222957.47509765625,352472.1264648437,227927.47705078125,165637.21020507812
[TG(48:2)]_FA16:1,0.12514213112728623,7.985971994836785,0.11987560827492416,0.7291694415503627,0.9999676149678289,TAG,640635.22802734375,486889.7993164063,331122.5432128906,707325.34375,393634.40625,170524.33129882812
[TG(48:2)]_FA18:0,0.031132308668060413,5.206263452308566,0.007387754224055243,0.9315045377737493,0.9999676149678289,TAG,91065.8251953125,61525.60437011719,54766.82437133789,85637.90631103516,62171.4040222168,33988.16226196289
[TG(48:2)]_FA18:1,-0.12537275417599328,6.18930481542554,0.11892560029355081,0.7302026964593086,0.9999676149678289,TAG,165572.25134277344,117204.60766601562,112784.22888183594,181808.37255859372,125532.46911621094,65631.744873046875
[TG(48:2)]_FA18:2,0.07708496387706161,8.114163529243287,0.04539196827681735,0.8312849142632422,0.9999676149678289,TAG,687069.6572265625,506381.0942382813,412578.171875,706478.5349121094,431497.0510253906,210560.85620117188
[TG(48:3)]_FA14:0,-0.12699966831135232,4.818470679062726,0.12200331478834416,0.7268718085346877,0.9999676149678289,TAG,60087.6042175293,45977.22280883789,49059.68359375,57847.18377685547,49189.66372680664,29783.30210876465
[TG(48:3)]_FA16:0,-0.19465769744865308,5.104478313452709,0.2856290091885966,0.5930352769361295,0.9999676149678289,TAG,74301.9642944336,58454.86407470703,56290.00338745117,89047.8454284668,62411.68444824219,24450.881774902344
[TG(48:3)]_FA16:1,-0.08895764992050678,7.290558291188841,0.05998599695885787,0.8065180742488108,0.9999676149678289,TAG,353254.10595703125,248079.7177734375,218706.2756347656,395252.568359375,260917.3994140625,164005.93188476562
[TG(48:3)]_FA18:0,-0.056814402255441945,4.424050159788528,0.024499759332854865,0.8756200112880854,0.9999676149678289,TAG,46422.263244628906,36267.682678222656,37070.40286254883,44413.802734375,34753.882263183594,23229.881774902344
[TG(48:3)]_FA18:1,-0.056119127137780764,5.215408323377115,0.02390805124605322,0.8771190998168886,0.9999676149678289,TAG,93339.9467163086,56808.62420654297,56734.28356933594,86783.827392578125,66870.90496826172,32116.1423034668
[TG(48:3)]_FA18:2,-0.039390108333438825,6.8496296768198555,0.011789559785938764,0.9135358314261032,0.9999676149678289,TAG,270823.1593017578,194438.013671875,189911.43298339844,283706.9189453125,177491.61328125,100720.38708496094
[TG(48:3)]_FA18:3,1.617879676273831e-4,8.442076042263409,1.9953586161136627e-7,0.9996435894693626,0.9999676149678289,TAG,820931.02490234375,628539.7265625,519077.474609375,938652.2890625,538183.03759765625,263347.7592773437
[TG(48:4)]_FA14:0,-0.08777726053109185,4.478359361471224,0.05839190301378491,0.8090558964237599,0.9999676149678289,TAG,48348.44348144531,34183.36248779297,36882.98239135742,43860.702880859375,37082.26251220703,28108.98190307617
[TG(48:4)]_FA16:0,0.10268354055995729,5.443303217025077,0.08062405891564595,0.7764534802809142,0.9999676149678289,TAG,122950.22833251952,73553.28567504883,69655.82489013672,96999.94732666016,78809.64514160156,25506.50180053711
[TG(48:4)]_FA16:1,-0.19499962590214018,5.193992905663427,0.2866322048994334,0.5923868197525662,0.9999676149678289,TAG,82839.66522216797,60658.48468017578,54786.023529052734,98958.42727661131,70987.74545288086,23113.081817626957
[TG(48:4)]_FA18:0,-0.09554901783142902,4.685481055787682,0.06916676635796648,0.7925538521584611,0.9999676149678289,TAG,52899.0632019043,46206.40313720703,47953.72360229492,51386.64349365234,43760.32334899902,24575.0016784668
[TG(48:4)]_FA18:1,0.015499328383970572,4.477687948648485,0.0018295892788273704,0.9658819303935879,0.9999676149678289,TAG,49717.883880615234,40056.00271606445,35482.2024230957,45719.883392333984,39119.94284057617,21978.041534423828
[TG(48:4)]_FA18:2,0.07889342894288527,5.501221625699078,0.047544575372512554,0.8273923466144767,0.9999676149678289,TAG,113502.38854980467,75887.96551513672,72103.564697265625,98253.56634521484,71623.14440917969,43992.80352783203
[TG(48:4)]_FA18:3,-0.12280003452842951,7.28652368715414,0.11411537164167385,0.7355066239160502,0.9999676149678289,TAG,357771.4038085937,253845.796875,242474.0782470703,425562.0908203125,244906.73974609372,131016.14916992188
[TG(48:4)]_FA20:4,-0.13256918584501495,6.348324912908888,0.13292218743436024,0.7154212491320747,0.9999676149678289,TAG,166112.57153320312,135224.82971191406,131775.76989746094,185582.8126220703,133076.08862304688,91271.6063232422
[TG(48:5)]_FA14:0,-0.17934947245817656,4.981476882944458,0.2426576761690171,0.6222931561785542,0.9999676149678289,TAG,60038.52459716797,49502.82336425781,47388.50347900391,70432.42495727539,51658.34405517578,43245.98303222656
[TG(48:5)]_FA16:0,-0.0869974564587563,4.903346039173737,0.05736665065134283,0.810707536448577,0.9999676149678289,TAG,59760.244689941406,56763.383880615234,50665.40368652344,62253.38464355469,55642.16412353516,26579.601806640625
[TG(48:5)]_FA16:1,-0.16811869561046358,5.673678892530558,0.21336786838583066,0.6441404128106756,0.9999676149678289,TAG,130770.9285888672,76643.68515014648,69308.38470458984,109598.32849121094,132109.26776123047,27615.961853027344
[TG(48:5)]_FA18:0,-0.26324395241144477,6.212544301889027,0.5204696868204337,0.4706413957215614,0.9999676149678289,TAG,108535.7476196289,172927.75396728516,209313.59497070312,119813.0692138672,128473.96911621094,31173.062286376957
[TG(48:5)]_FA18:1,-0.18127926042257683,4.704138895273699,0.2478753415364281,0.61857510393768,0.9999676149678289,TAG,51381.74401855469,46363.24383544922,50464.78353881836,53333.20330810547,46099.723236083984,23048.981674194336
[TG(48:5)]_FA18:2,-0.004227208797133804,4.639925344915189,1.3597320685221348e-4,0.9906962744724453,0.9999676149678289,TAG,56028.50396728516,42338.0228881836,40319.24305725098,48541.66323852539,43980.663146972656,26923.101928710938
[TG(48:5)]_FA18:3,-0.0569946260046864,5.868325371785914,0.02466032134634588,0.8752164358966905,0.9999676149678289,TAG,136907.28930664062,93113.2066040039,92688.4467163086,134819.6297607422,96489.466796875,57785.583557128906
[TG(48:5)]_FA20:4,-0.18400312025006352,5.931031757168673,0.25538019356827135,0.6133119388111605,0.9999676149678289,TAG,118543.60845947266,99149.3876953125,102336.1669921875,130140.00964355467,103400.00769042967,72705.88537597656
[TG(48:5)]_FA22:5,-0.1173623760455502,5.842455129181077,0.10425388682693895,0.7467833175895646,0.9999676149678289,TAG,119630.1689453125,102833.42626953124,98378.18731689452,135154.70874023438,96100.94714355467,49533.68328857422
[TG(48:6)]_FA14:0,-0.14492170729479195,5.696964395611111,0.15873798115774207,0.6903210943085859,0.9999676149678289,TAG,99936.966552734375,85496.34619140625,82806.74572753906,107595.0078125,88393.866455078125,65996.14453125
[TG(48:6)]_FA16:0,0.0026394283873574266,5.352881685845717,5.303400848788442e-5,0.9941895007473418,0.9999676149678289,TAG,99286.96697998048,70890.52520751953,59287.04412841797,96646.9066772461,75075.80575561523,32211.022216796875
[TG(48:6)]_FA16:1,-0.07001157776471578,5.0510603536538285,0.03718421761641366,0.8470904654837395,0.9999676149678289,TAG,66118.36529541016,64638.28393554688,49490.00360107422,67957.44512939453,69918.42486572266,28042.322052001957
[TG(48:6)]_FA18:0,-0.1225230589753324,5.189587342831893,0.11358604816365415,0.7360978332760285,0.9999676149678289,TAG,74801.68585205078,62030.38458251953,59543.16455078125,80283.76568603516,62854.70422363281,38690.462890625
[TG(48:6)]_FA18:1,-0.3727586194095913,6.17357969390245,1.0370272897562245,0.3085138549109617,0.9999676149678289,TAG,98073.8268737793,164463.91194152832,219889.3944091797,120389.58935546876,120634.42840576172,26071.441925048828
