Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
20:3 Campesteryl ester,CE,690644.8483886719,670642.0698242188,303552.1791381836,338287.26470947266,971733.7509765625,796782.5151367188,658286.7297363281,331052.8444213867,359388.5831298828,532591.3153076172,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,373994.6680908203,377226.9892578125,181923.79260253906,143761.37060546875,655990.4508056641,518913.4805908203,402155.2277832031,194882.89279174805,152072.91143798828,281844.6805419922,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,426969.5148162842,402345.11001586914,157411.192817688,135987.24981689453,739420.5382232666,566264.937713623,449138.75494384766,170348.91171264648,147960.15045166016,433173.92571258545,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
20:5 Cholesteryl ester,CE,774021.0893554688,796451.9927368164,261745.4785232544,228661.52011108398,1235624.6225280762,995561.2732849121,848273.2289733887,289770.39990234375,256014.09561920166,911030.2897338867,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:0 Campesteryl ester,CE,466218.7146835327,350722.9248352051,96338.56734848022,93248.54647445679,896566.9890136719,939694.8839035034,509218.24995422363,95272.74718475342,195138.1933746338,105651.5481300354,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,760646.4669799805,476102.9566268921,238534.7177581787,214955.03761291504,4193570.2305908203,2436225.9285354614,1227538.8339004517,487762.71195983887,245699.79766082764,79871.64535522461,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:0 Sitosteryl ester,CE,485815.2135925293,355294.92652893066,88051.98610305786,102267.82748413086,765647.420135498,885845.569229126,525418.6844100952,82712.30665969849,204437.75436782837,228572.99380493164,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:1 Campesteryl ester,CE,468357.8101348877,350133.2861633301,110473.78787994385,98551.34607315063,1047875.6008148193,946360.6265792847,542836.6854553223,118994.38879013062,192189.37321090698,102455.64757919312,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,759511.5723876953,460364.1280517578,238796.4598121643,205046.51355743408,4263195.970428467,2450399.517211914,1237139.4935913086,480094.97539901733,260850.21912384033,78654.8657836914,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,498246.4359283447,359096.9853553772,98792.72665023804,99168.76778030396,755514.5677680969,944503.3225631714,491153.4977798462,81157.6648902893,208831.17345809937,206498.9136428833,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:2 Campesteryl ester,CE,560526.3181762695,350653.6643676758,191685.95164108276,109390.46683120728,3415261.498123169,1941418.5549240112,950963.794708252,341881.02141952515,226201.93586730957,80835.36569976807,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,469579.57151794434,358588.62020111084,94247.98609542847,99335.6669845581,743872.3928756714,898655.6136779785,502230.538608551,85175.60606384277,209764.57259750366,160474.38968276978,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:3 Campesteryl ester,CE,665137.4459533691,401060.3264312744,213215.67528152466,110209.54704284668,4006962.4003601074,2313333.353652954,1145395.0406341553,463608.8536758423,215819.47241592407,78485.72638702393,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:3 Stigmasteryl ester,CE,469026.6374282837,339874.48025512695,81643.70561981201,92794.06651306152,723321.4232177734,894071.6810836792,463588.0719909668,83160.50679779053,201195.9746055603,107463.74801254272,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,1093322.7568359375,861990.7429199219,423409.32794189453,346047.02673339844,4550953.7470703125,2741932.9650878906,1526239.79296875,680709.7716064453,397991.8699951172,370215.2233886719,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:5 Cholesteryl ester,CE,1072980.8911132812,829280.7783203125,412156.6676635742,328844.22247314453,4551026.404541016,2730467.060913086,1502246.861694336,666926.9046630859,385240.2494506836,343852.4637451172,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
22:6 Cholesteryl ester,CE,1064576.5604248047,808378.1989746094,398871.7492675781,318702.20233154297,4458070.431640625,2715212.2209472656,1491101.0864257812,645550.1623535156,377736.96826171875,318345.9444580078,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,503115.4162559509,356643.36696624756,87385.58686447144,101842.16680145264,741502.5326538086,901822.6605300903,507127.1789741516,85131.08557891846,202069.635471344,225753.29443740845,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1804854.5581054688,1691555.87109375,1853001.6511230469,1728707.09375,1856874.8933105469,2316012.5373535156,1997917.2893066406,1784077.2758789062,2009942.3466796875,1852556.1604003906,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1483060.986328125,1352919.6352539062,1493629.2587890625,1350391.4493408203,1554010.6118164062,1916138.7844238281,1676102.2985839844,1419993.0892333984,1622108.3797607422,1670603.4350585938,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,16541263.293945312,19619409.79248047,19984253.64794922,20210526.215820312,15726473.67578125,17840220.71875,15795650.272949219,23904027.19970703,23345401.69580078,2200595.70703125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,7377617.71875,8635526.384277344,8777433.122558594,8896624.508789062,7174074.6181640625,7910488.398925781,7254243.041503906,10290363.202148438,10271814.326171875,2678909.9697265625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1729499.3325195312,1661999.3544921875,1749794.1958007812,1715870.7236328125,1828917.9155273438,1991359.2607421875,1810925.8793945312,1731165.087890625,1800051.0874023438,1844464.9086914062,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C12:0,FA,102755.98667907715,93574.48696136475,244185.53945922852,502122.97314453125,91115.66660308838,71487.16569900513,123507.88874053955,163278.9520263672,470759.61096191406,75923.3450012207,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C12:1,FA,69150.74453735352,65784.02473449707,113583.0078125,270074.0389404297,55532.34419250488,39086.12285614014,61801.26460266113,111234.48831176758,281311.47912597656,73215.28530883789,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C14:0,FA,1091242.5759277344,1048398.7133789062,2319769.7622070312,4795566.249511719,1170713.64453125,826162.8178710938,1642767.3564453125,1318476.87109375,3246147.341796875,693541.4095458984,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C14:1,FA,661317.3471069336,726307.5505981445,855747.0192871094,1478801.8356933594,676127.4266967773,453576.5722351074,738303.3325195312,866707.7004394531,1378913.4365234375,740184.6535644531,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C15:0,FA,113912.88793945312,117210.58850097656,251196.03927612305,931129.7698974609,115329.78874206543,71964.42558288574,126095.18968200684,219580.85522460938,930123.4244384766,129704.048828125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C15:1,FA,185168.93379211426,236472.43530273438,438494.63287353516,1635409.1970214844,224627.8755645752,120627.1275024414,319949.92462158203,382008.12521362305,1273499.8322753906,272115.42083740234,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C16:0,FA,619029.5606384277,687835.7874755859,1406338.4676513672,21696978.556396484,660947.4272155762,333656.00215148926,657447.0054016113,1526596.5797729492,20384292.181884766,774104.8880310059,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C16:1,FA,92179.58646392822,105333.04737091064,243560.97749328613,1463452.8924560547,94007.92626190186,56306.563552856445,99747.12615966797,231847.9754486084,1546353.6267089844,136898.70957183838,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C17:0,FA,119093.28855895996,114860.32844543457,523007.9359741211,2593282.5930786133,123095.10919189453,70313.40487670898,199605.27545166016,280185.3179626465,2158119.063598633,140066.65022277832,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C17:1,FA,72961.54518127441,76476.34498596191,163386.79238891602,602982.5654296875,70450.06484985352,45439.243103027344,86452.7459564209,128715.72891235352,599384.6622924805,70801.5651550293,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C18:0,FA,398423.98794555664,453710.31283569336,1195170.1613769531,26822640.43395996,426597.04763793945,219438.01498413086,444225.1284637451,1346389.8979797363,22369922.444458008,531086.4338760376,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C18:1,FA,88351.62602233887,93067.82656860352,184608.33361816406,910963.5828857422,88829.32608032227,54966.263900756836,97842.06655883789,174634.31256103516,821000.8999023438,104823.58738708496,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C18:2,FA,80750.52571105957,80072.3256072998,197827.17599487305,1277089.9522094727,102454.0072479248,57258.20389556885,84487.14624023438,167009.63201904297,1293343.8269042969,77342.70542907715,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C18:3,FA,66972.42492675781,68185.1443939209,135642.82958984375,536904.0774536133,64677.52456665039,39599.40270996094,70027.02490234375,114559.92778015137,476275.4567871094,80425.24575805664,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C18:4,FA,43943.263092041016,46511.783142089844,80847.46586608887,251535.9575805664,49328.70357513428,29003.782028198242,48505.683502197266,73670.14505004883,230079.23529052734,51582.26365661621,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C19:0,FA,102223.66697692871,123433.24899291992,317191.9226989746,3241307.137573242,105501.5679321289,66115.86447143555,122316.62759399414,291172.8797149658,3124553.2182617188,127139.60901260376,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C20:0,FA,7622.380481719971,7634.660541534424,577442.6827392578,5042129.390625,8062.020561218262,7630.060550689697,7644.300556182861,557594.1999511719,5679542.154785156,7613.20051574707,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C20:1,FA,8123.340503692627,7784.100551605225,143522.9499053955,726845.827331543,8027.760559082031,7921.62052154541,7731.320571899414,114871.64810180664,926097.329284668,7613.340526580811,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C20:3,FA,100316.60711288452,65319.744525909424,381163.126953125,2196692.3862304688,99969.18690872192,80306.24538421631,55090.103660583496,419988.68908691406,1269601.5085449219,13496.580974578857,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C20:4,FA,49491.54354095459,50602.823654174805,107660.04711914062,532156.9182739258,50165.02364349365,32843.202407836914,54698.72380065918,90197.84600830078,432405.37017822266,45044.563426971436,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C20:5,FA,104081.4468536377,119114.4077758789,188144.53439331055,1995148.8897705078,115540.4878540039,65532.804626464844,121636.38887023926,228006.81616210938,1827520.5756225586,136633.4702758789,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C22:0,FA,26651.96194076538,29380.08205795288,122871.94790649414,2416250.2287597656,25602.04180908203,21803.521533966064,28705.34211730957,110343.78768157959,2754172.4453125,28793.822025299072,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C22:1,FA,15641.161060333252,16140.621116638184,62404.16464996338,521649.2957458496,15473.281070709229,12471.68091583252,16434.541130065918,55796.564041137695,890322.2864990234,17784.141235351562,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C22:4,FA,14814.021087646484,14614.961017608643,59904.44418334961,317976.7225036621,13585.921005249023,11539.5608253479,14676.781028747559,56848.224044799805,306389.14248657227,16067.361099243164,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
C22:5,FA,22982.461685180664,25691.161811828613,116665.22760009766,1596640.9282836914,24488.881816864014,16209.861194610596,27121.201824188232,105347.7876739502,1437332.3403930664,29294.741844177246,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
