Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
TAG(52:0)_FA 20:0,TAG,55300.10382080078,64592.083984375,85180.62585449219,96619.16668701172,82099.68743896484,68358.14483642578,78648.265625,97184.68667602539,58949.06478881836,46022.583251953125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:0)_FA 20:4,TAG,21653.78158569336,19028.9013671875,23796.261627197266,23541.541664123535,22806.2819480896,24549.121879577637,23962.3818359375,21053.061462402344,21074.18145751953,17294.401275634766,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:1)_FA 16:0,TAG,63200.82470703125,142693.31072998047,124938.96838378906,184139.95385742188,100097.42767333984,83871.30572509766,137687.7095336914,180498.03088378906,88401.34600830078,36838.66278076172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:1)_FA 16:1,TAG,130903.109375,154861.310546875,194672.31396484375,203974.57153320312,147450.35180664062,157143.21142578125,187174.453125,201887.55346679688,143067.29052734375,126673.42846679688,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:1)_FA 18:0,TAG,191900.0340576172,407205.9455566406,422749.8937988281,619875.9046630859,311945.00744628906,222722.25415039062,446893.54833984375,510872.24938964844,241074.8603515625,108766.12854003906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:1)_FA 18:1,TAG,399756.2705078125,488014.93359375,586010.4052734375,674510.310546875,482779.837890625,490359.494140625,577407.662109375,680849.98828125,444960.6103515625,378191.5263671875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:1)_FA 18:2,TAG,48623.943603515625,56023.084411621094,64261.84490966797,68929.18395996094,68642.28527832031,61569.403869628906,62175.304138183594,71670.8052368164,54537.76385498047,47212.68347167969,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:1)_FA 20:4,TAG,19152.141456604004,21133.301429748535,19810.981517791748,20439.32172393799,21808.241584777832,21300.22134399414,19962.60167312622,19719.121208190918,15904.841190338135,18970.081588745117,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:1)_FA20:0,TAG,23787.5216217041,32419.042251586914,45162.22332763672,46155.862716674805,38694.38285064697,28922.101669311523,41234.703353881836,42454.72268676758,26303.60173034668,25316.082092285156,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:2)_FA 16:0,TAG,105611.28771972656,198709.59185791016,205945.8344116211,286032.4420776367,156883.6519165039,116000.48712158203,212729.75842285156,241348.91680908203,123922.00860595703,52272.263610839844,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:2)_FA 16:1,TAG,66901.14416503906,153948.6909790039,131586.96893310547,197204.5731201172,105645.16696166992,83587.86596679688,143942.63104248047,180689.87322998047,90789.62530517578,41600.56280517578,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:2)_FA 18:0,TAG,116968.3681640625,222125.1954345703,289584.5568847656,341040.82049560547,178458.1939086914,101019.20617675781,290407.30212402344,232776.0946044922,103048.90789794922,64860.944763183594,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:2)_FA 18:1,TAG,262505.31689453125,529782.24609375,608442.6147460938,928351.4340820312,469863.4287109375,311382.70263671875,623399.8991699219,786854.5153808594,345975.14306640625,146284.83056640625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:2)_FA 18:2,TAG,413770.5087890625,501985.35546875,625175.8251953125,667609.9228515625,575501.181640625,474282.271484375,576523.5234375,728729.818359375,455644.0927734375,408352.490234375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:2)_FA 20:0,TAG,23568.70174407959,23331.481689453125,30480.061798095703,30960.86220550537,25148.662189483643,23711.281616210938,27441.20196533203,25601.28207397461,20607.161418914795,21178.581508636475,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:2)_FA 20:4,TAG,17667.061111450195,24556.78175354004,21322.721557617188,22354.021743774414,21030.54141998291,24178.201629638672,22248.501419067383,21842.7216796875,18193.001167297363,18906.641372680664,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:3)_FA 16:0,TAG,60344.40463256836,155057.45028686523,126759.92810058594,178067.57055664062,94759.86563110352,68756.7846069336,160723.13412475586,142149.6911315918,82917.52606201172,29103.38217163086,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:3)_FA 16:1,TAG,104172.90728759766,201803.11499023438,220339.9775390625,314227.8832397461,167518.4901123047,116365.30834960938,218307.49908447266,245166.93560791016,126424.52960205078,52742.22393798828,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:3)_FA 18:0,TAG,32625.041915893555,51100.503662109375,58967.52412414551,78187.58596801758,45720.04315185547,30770.322296142578,71373.50550842285,49942.464111328125,31800.362426757812,21815.24156188965,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:3)_FA 18:1,TAG,169898.4130859375,294195.06201171875,387302.7019042969,494051.0065917969,280396.19763183594,148373.8516845703,409551.1950683594,332597.78088378906,155965.90893554688,99616.96630859375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:3)_FA 18:2,TAG,287421.8625488281,563651.1547851562,671240.2026367188,921601.7875976562,559505.1555175781,329998.58154296875,599616.3811035156,914686.416015625,380616.9064941406,189423.09497070312,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:3)_FA 20:0,TAG,18279.781448364258,19337.521476745605,19197.181427001953,20923.44161605835,20198.301330566406,23680.261825561523,21235.621669769287,18447.0411529541,15957.381252288818,21066.94174194336,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:3)_FA 20:4,TAG,27346.882080078125,29621.58221435547,37424.26268005371,44662.202476501465,33112.30207824707,34046.922912597656,35773.78318786621,48464.043632507324,32291.542083740234,22700.361526489258,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:4)_FA 16:0,TAG,78474.90567016602,549125.703338623,123840.98956298828,222694.85482788086,141214.12963867188,291833.04205322266,296298.11993408203,386280.49267578125,343173.58142089844,53743.843322753906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:4)_FA 16:1,TAG,65087.50338745117,156125.1701965332,129909.52764892578,177485.87326049805,101264.78692626953,73786.80438232422,158688.51040649414,143914.12951660156,85240.986328125,33587.76235961914,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:4)_FA 18:0,TAG,18970.201263427734,18951.96128845215,19365.521446228027,27471.32191467285,20524.76125717163,23008.621490478516,25452.441970825195,20102.40138244629,17835.34112548828,16772.841339111328,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:4)_FA 18:1,TAG,38430.562927246094,57032.4436340332,73084.26432800293,93362.14643096924,57860.82322692871,35718.062744140625,90479.32730102539,61291.62432861328,36201.24234008789,21887.541458129883,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:4)_FA 18:2,TAG,201346.05444335938,345315.2463378906,483869.87353515625,542564.7507324219,359210.6267089844,185427.33129882812,403520.14404296875,411099.626953125,216289.29663085938,143602.51147460938,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:4)_FA 20:0,TAG,17218.840953826904,14024.981090545654,16961.301277160645,17852.921279907227,19591.061210632324,22327.861373901367,17869.121406555176,18535.741333007812,16200.001190185547,16226.041065216064,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:4)_FA 20:4,TAG,139586.36877441406,198221.97521972656,295838.4631347656,351579.7080078125,261357.51818847656,167506.13159179688,244584.93408203125,371441.4104003906,181585.673828125,107901.12768554688,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:5)_FA 16:0,TAG,27080.28207397461,40351.502517700195,32001.38190460205,42482.203353881836,27274.601760864258,39267.82263183594,43819.643157958984,40849.02311706543,33693.7024230957,18274.68125152588,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:5)_FA 16:1,TAG,82383.96646118164,540110.6781616211,118749.98782348633,220999.57809448242,136060.4884033203,295840.76287841797,295879.681640625,370536.2312011719,341312.6061401367,50212.423400878906,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:5)_FA 18:0,TAG,33228.062507629395,38456.022705078125,35668.982345581055,42424.282943725586,24402.041900634766,39668.482971191406,45742.54328918457,38768.442878723145,34110.0029296875,23109.98175048828,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:5)_FA 18:1,TAG,18506.30143737793,19573.721366882324,22410.08154296875,26144.501823425293,19550.221420288086,22151.54133605957,22867.341506958008,22707.62173461914,21371.441440582275,17052.901161193848,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:5)_FA 18:2,TAG,40075.82275390625,59685.14489746094,85137.02587890625,90953.00497436523,70307.50379943848,39781.54293823242,81896.26510620117,68460.32516479492,39835.82295227051,30046.48207092285,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:5)_FA 20:0,TAG,18706.041381835938,20761.80142211914,21180.42140197754,19483.02166748047,18815.481300354004,22046.041381835938,20191.021614074707,20039.181274414062,17490.28148651123,18212.04126739502,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:5)_FA 20:4,TAG,72429.82501220703,93310.32788085938,177557.8316040039,199699.2930908203,137580.79028320312,69580.02502441406,141142.99060058594,169024.1089477539,75571.28497314453,53250.86358642578,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:6)_FA 16:0,TAG,34613.622619628906,35844.32272338867,37967.722717285156,46687.743576049805,38670.282287597656,40918.662536621094,43840.08361816406,45678.62356567383,40104.1630859375,27044.741943359375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:6)_FA 16:1,TAG,29270.162078857422,52345.163513183594,35477.32275390625,46970.12300872803,31317.12180328369,41110.982849121094,48284.44351196289,42886.68354797363,33220.302154541016,19686.301383972168,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:6)_FA 18:0,TAG,22232.22152709961,20874.361221313477,27414.64208984375,33153.02244567871,25360.701850891113,27310.52195739746,30067.602020263672,30998.801971435547,22737.921508789062,19661.501358032227,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:6)_FA 18:1,TAG,36258.722259521484,36974.78259277344,38372.88310241699,41077.403160095215,28615.701599121094,45381.4637298584,51278.54330444336,37929.46241760254,37019.062561035156,25084.04136657715,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:6)_FA 18:2,TAG,22787.721633911133,27659.842010498047,30155.642120361328,29363.4624710083,30695.821952819824,28438.58197784424,27720.561737060547,29941.14192199707,22160.92137145996,24269.781951904297,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:6)_FA 20:0,TAG,31353.181938171387,49751.163230895996,39637.00298309326,39202.24296569824,37439.3627243042,38756.22282791138,46535.18362045288,36414.042976379395,29344.82213973999,19249.241325378418,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(52:6)_FA 20:4,TAG,71848.04479980469,81622.66564941406,122793.78894042969,124644.98889160156,93732.32678222656,71868.68505859375,105216.2080078125,109591.34704589844,75282.88525390625,56208.94396972656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(54:0)_FA 16:0,TAG,34134.70217895508,40742.90267944336,54569.243896484375,65654.00405883789,37765.14279174805,41110.842864990234,51913.70341491699,51578.783935546875,40025.402976989746,24908.28192138672,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(54:0)_FA 16:1,TAG,30042.801712036133,43042.14343261719,40517.78338623047,61745.445541381836,43495.50299835205,46719.9231262207,46393.88299560547,51520.62300109863,32567.622634887695,55846.78286743164,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(54:0)_FA 18:0,TAG,177298.45288085938,186806.41455078125,227620.27709960938,242566.87768554688,181379.53344726562,198024.95288085938,227883.07495117188,244745.8388671875,180291.35107421875,167375.23364257812,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
TAG(54:0)_FA 18:1,TAG,30969.58221435547,30521.782318115234,35149.402587890625,40180.00280761719,35123.56231689453,36569.902099609375,35597.28219604492,40388.4831237793,34065.402587890625,28295.441986083984,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: cortexBlank1,5,4,10xBlank_01202023
