lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
FA(21:5),-0.9490672293176002,6.123217880346277,11.20749411150791,8.146765692491228e-4,0.03255651239861807,FA,110955.61053466795,95051.2469482422,60678.3837890625,135152.20837402344,95351.32666015624,138809.1512451172,346766.2438354492,260934.0821533203,84602.2456665039,146475.27001953125,88310.247802734375,292976.72009277344,117199.40795898438
FA(16:4),-0.9461280521938606,5.737619720819876,11.141103674111946,8.443563895652406e-4,0.033326017005433015,FA,47368.36343383789,55850.30430603027,33779.76249694824,126565.30865478516,67496.6047668457,122044.0086669922,231755.91650390625,142477.24963378906,50021.963134765625,87964.9263305664,44253.7233505249,197890.25390625,221009.85595703125
FA(22:4),-0.9363507646869395,5.163753807508233,10.922567125489874,9.499987654750864e-4,0.03703836650272989,FA,42736.88302612305,51141.303955078125,35523.22253417969,73592.70568847656,52691.54461669922,76934.24578857422,165990.6104736328,111105.28887939452,44114.82321166992,101642.74792480467,47128.32360839844,134054.07067871094,73046.98486328125
FA(15:5),-0.9315531426674143,5.771765770434805,10.816667150229478,0.0010059040401659315,0.038745484535066065,FA,54469.0439453125,62599.62463378906,39662.662841796875,128999.0301513672,76757.18518066406,137359.24975585938,224354.3571777344,165140.732421875,56237.023681640625,93996.30651855467,48110.30352783203,212290.97705078125,186375.83154296875
[TG(51:8)|TG(50:1)]_FA22:5,0.8682763080281354,9.408082283589344,10.785611551444163,0.0010229210348250508,0.03893188748018676,TAG,1682325.5158691406,1333510.689453125,815567.6003417969,369777.64306640625,354913.64532470703,502406.67333984375,154601.07122802734,707100.4881591797,2211683.857910156,251681.14086914065,228256.93798828125,206518.33557128903,6991643.872253418
[TG(51:9)|TG(50:2)]_FA22:6,0.867180744332872,9.874729096610446,10.757919094379758,0.0010383406380376889,0.03905382376242931,TAG,2210276.6618652344,1868586.8165283203,1276060.8858642578,401159.4479980469,494871.1936645508,671179.5802001953,192423.61450195312,938103.5418701172,3131029.305053711,385501.4881591797,291334.3444213867,277469.0983886719,9681670.674682615
[TG(60:13)|TG(59:6)]_FA22:5,-0.9218489182512021,7.287738172328364,10.6037342315758,0.001128594924297853,0.04195486015093298,TAG,179459.3328857422,432459.3494873047,211671.91387939453,158934.4503173828,180241.59185791016,1476578.274169922,539601.8350219727,132925.56964111328,224781.0765380859,636547.6641235352,202986.8544921875,136820.65032958984,53200.703857421875
FA(15:0) | FA(16:7),-0.9118328586995484,5.419612338306835,10.38417987698358,0.0012709963058797978,0.04670546195284728,FA,56306.30342102051,60430.3337097168,30417.432235717773,97858.10726928712,61049.484283447266,112308.92681884766,192628.42364501953,156131.9214477539,37331.46258544922,78632.94564819336,32592.242500305176,182220.91357421875,96194.007080078125
[TG(62:8)|TG(61:1)]_FA14:0,0.8497553761189416,5.216691402839696,10.320645441001943,0.0013155027514232993,0.04759924870536993,TAG,50526.1229095459,106787.00849914552,252167.3791656494,85837.62551879883,78430.92561340332,31114.5224609375,43733.04284667969,55467.24378967285,98858.20681762695,134742.0860595703,54386.88381958008,75656.0837097168,16025.281311035156
DG(34:3)_C16:0,0.8489508701982361,9.020587647919767,10.301832214681781,0.0013289819110814103,0.04759924870536993,DAG,2997584.3324279785,1623058.7904052734,1381300.924621582,1478305.860321045,1024837.4969482422,1452496.082946777,479362.0121154785,464524.9138412475,1245451.5886230469,1405695.8587036133,699873.02197265625,1308243.2137451172,43855.44302368164
DG(39:6)_C18:0,-0.9078126815133606,2.9176214467538646,10.284431606468388,0.0013415734033986972,0.04759924870536993,DAG,4643.680370330811,2590.060199737549,12125.60066986084,2588.800193786621,18937.981372833252,29284.342082977295,2585.3001823425293,21089.381511688232,2588.260196685791,2588.020191192627,2584.1802101135254,2589.4401893615723,69420.62530517578
FA(17:1),-0.9054392814489634,5.843642533079545,10.246068020545863,0.001369762552672516,0.04759924870536993,FA,46418.083557128906,58091.36474609375,39098.22314453125,200220.33740234375,93602.00720214844,137507.6307373047,262355.6015625,245029.2147216797,47353.42395019531,115538.54724121094,55748.683837890625,227178.67504882812,95713.3671875
FA(24:10),-0.905810990485512,5.813644383660088,10.254085064258103,0.001363822568630899,0.04759924870536993,FA,97273.90856933594,82432.5659790039,48991.82342529297,109844.74792480467,71839.10583496094,133651.04876708984,258489.3967285156,190046.33056640625,68126.364501953125,141908.2474975586,72904.40557861328,252175.4559326172,77676.205322265625
FA(17:3),-0.8961633206129043,5.773707547245271,10.046479310157338,0.0015263937930238794,0.05247183823975637,FA,50911.20343017578,58290.20379638672,43034.84289550781,137413.98901367188,65518.4443359375,117447.0692138672,238099.3779296875,177950.99291992188,49890.94372558594,94881.22705078124,48647.36340332031,211415.416015625,190737.4938964844
FA(32:6),-0.8931569172739843,5.659891030950949,9.982336039503025,0.0015804904494678858,0.05375348901009395,FA,83213.86627197266,97037.08778381348,43860.22227478027,101714.88786315918,72221.22520828247,119907.75059509276,167549.45292282104,225005.6362915039,86953.06721496582,161836.5754699707,94173.82682800292,201561.85217285156,20922.801544189453
[TG(61:12)|TG(60:5)]_FA14:0,0.830111325166831,4.023623977273376,9.838460510929394,0.001709004674238081,0.056913416078532765,TAG,30399.022247314453,26009.48162841797,110973.3680114746,37599.84223937988,26839.36204528809,22284.38180541992,26132.94207763672,33118.32192993164,34350.442291259766,40631.862701416016,24854.821868896484,30974.001922607426,17690.66120147705
[TG(63:12)|TG(62:5)]_FA22:5,0.8306597427280679,11.528074730702203,9.854417592391442,0.0016942442691092472,0.056913416078532765,TAG,3357214,8718040.465332031,4721994.546875,25577164.55029297,10380134.20361328,9181460.8798828125,2450179.6689453125,2987563.3342285156,5840883.28515625,5458933.4091796875,4053338.9946289062,4535241.6337890625,1611737.7868652344
FA(20:5),-0.8853847750875574,5.485963019720352,9.816837510683172,0.0017292142382262549,0.05699276205782822,FA,47661.96307373047,45541.48400878906,39571.98248291016,126908.6499633789,52332.963806152344,93100.44689941406,239340.1545410156,136998.30981445312,42219.262939453125,100100.34619140624,44142.66339111328,190033.85205078125,98341.04724121094
[TG(53:10)|TG(52:3)]_FA16:0,-0.8823174213807002,9.855811222299023,9.753037364105694,0.0017902667172709648,0.05840288464403341,TAG,1712753.5161132812,2886191.7814941406,899843.3544921875,609191.5822753906,1449825.4658203125,2288857.823364258,3404817.0947265625,1543604.0751953125,9178722.170654297,1870264.4528808591,1172492.346923828,1360860.2934570312,93157.28674316406
FA(26:5),-0.8734696935816829,5.7392808833874716,9.566125087093496,0.0019820069148984406,0.06400480916091227,FA,77632.28527832031,84964.42724609375,60564.683837890625,109579.64739990234,83742.20556640625,124291.76629638672,293431.2987060547,161689.9116821289,81193.30535888672,123005.08825683594,88995.74597167969,199640.3949584961,53558.24353027344
DG(38:4)_C18:1,-0.8700970052435443,1.350028798099241,9.478394355591831,0.002079058506575525,0.06646750045521953,DAG,2896.120189666748,7123.9404792785645,2892.7001991271973,2891.660202026367,2889.3401947021484,2890.1001892089844,2887.9001960754395,10199.060661315918,11448.70087814331,2892.22021484375,19219.94145965576,2885.700206756592,3023.700225830078
FA(34:6),-0.8605988229853754,5.342987803477112,9.298096777340106,0.002293920448636063,0.07261053142860883,FA,74084.52656555176,78255.72570800781,34763.04248046875,79465.98529052734,66063.70372009277,112958.5066986084,171732.27154541016,150374.44994354248,57676.683502197266,112904.16870117188,60769.044372558594,171224.31405639648,15935.581169128418
PE(31:1)|PE(O-32:1)|PE(P-32:0),0.8065667476442525,6.223989508372962,9.279993544865647,0.0023167024557273893,0.07261272304863199,PE,355865.94567871094,323109.20373535156,110210.04736328124,217830.2550048828,134629.00939941406,137113.86889648438,128512.7293701172,159775.91186523438,147950.13049316406,128130.04919433594,130018.94946289062,121146.3077392578,98334.36657714844
[TG(45:4)]_FA16:1,0.8040298835974811,10.998017051560728,9.221086764067877,0.0023924349358169293,0.07354437009429542,TAG,5892542.677490234,4834695.296386719,1035840.3955078124,1057515.7109375,1527614.0837402344,2555760.4645996094,536779.818359375,2389217.2697753906,6688223.224609375,182878.6319580078,226715.17626953125,167918.03125,20843483.146850582
[TG(63:13)|TG(62:6)]_FA22:6,0.8046558855516014,11.71475313934414,9.235753570653387,0.0023733470779899726,0.07354437009429542,TAG,3707290.599609375,10215537.811035156,5144100.59375,28902878.841796875,12054131.083251951,10985909.403808594,2826503.2524414062,3483530.9897460938,6610307.599121094,6207973.4560546875,4424065.248535156,5047176.015625,1656073.8100585938
FA(24:12),-0.8530699407446017,6.029981581063651,9.143388063655493,0.0024961844980513135,0.07574870594913463,FA,97968.947998046875,79183.2855834961,94792.5072631836,135698.0502319336,127398.52838134766,91445.2855834961,186709.35272216797,298890.482421875,96164.30505371094,187434.8123779297,84747.60650634766,330871.2088623047,62282.48425292969
PG(42:9)|PG(41:2)|PG(O-42:2)|PG(P-42:1),0.8002296629816686,6.903245750875734,9.132174406947172,0.0025115304443566687,0.07574870594913463,PG,190909.09301757812,335497.44287109375,768237.4777832031,228926.0368652344,211828.4949951172,172353.97204589844,246905.8966064453,156677.5701904297,295902.7819824219,233561.3767089844,204840.07458496097,286013.07958984375,108164.8272705078
[TG(44:4)]_FA14:0,0.7960818977156439,4.382867414685146,9.034365090565956,0.0026495105900369996,0.07843041996618785,TAG,37301.542556762695,37938.70217895508,130092.72817993164,58036.36456298828,49655.243087768555,25425.342071533203,25481.941848754883,51792.143157958984,45357.16275024414,46787.20358276367,35685.96228027344,30863.182403564453,21369.601531982426
DG(42:10)|DG(41:3)_C16:0,0.7963800576872109,8.553722172246323,9.042974053992111,0.0026370629524358397,0.07843041996618785,DAG,614653.1374359131,864496.5432739258,672537.2678527832,230133.9165649414,204367.95440673828,345031.70208740234,109174.10766220091,227915.27675628665,1424806.2537231443,188861.67364501953,169951.03218460083,149704.52996826172,3677631.8136291504
[TG(58:12)|TG(57:5)]_FA20:4,-0.84589253450625,6.890139710036611,8.996963511352078,0.002704285601488767,0.07931744099045494,TAG,162295.43200683594,346676.7258300781,109833.9281616211,157650.88940429688,136685.80987548828,970408.9857177734,398500.3319091797,118441.20794677734,267119.8381347656,429139.6723022461,171080.23223876953,128976.369140625,75362.9658203125
PS(P-37:0),0.792627508531152,10.26283101769816,8.956517897076994,0.002764813697001131,0.08035553990284196,PS,4927111.1025390625,5270781.787109375,4054900.212890625,2362540.5615234375,2810316.8203125,1371986.66015625,2364936.697265625,1060296.970703125,3821418.365234375,2358329.826171875,2722268.0859375,2532686.1748046875,850047.51708984375
[TG(52:4)]_FA16:1,-0.8388043824022784,10.053690882537154,8.853402861306677,0.002925429847405207,0.08351087731670212,TAG,2017518.9326171875,3382532.8125,982057.860107422,812894.9951171875,1547751.3503417969,2494774.105102539,3802248.639160156,1707494.1154785156,10695881.28515625,2254314.3287353516,1368631.6105957031,1562636.2854003906,96193.467529296875
FA(27:2),-0.8388105459574315,7.180892153641414,8.853282053041767,0.0029256234780952886,0.08351087731670212,FA,266301.8805541992,201729.87997436523,199019.4932861328,288670.56091308594,533425.6219787598,119423.2243347168,167401.19094848633,781910.3919677734,416061.8154602051,427420.03311157227,306445.145111084,522564.1469421387,31830.242279052734
PG(42:8)|PG(41:1)|PG(O-42:1)|PG(P-42:0),0.7830483814522811,6.401497324404024,8.736871710418201,0.0031183905078044387,0.08822561463230788,PG,180438.3721923828,219737.97583007812,505838.4979248047,164603.71215820312,150405.61083984375,122899.80841064452,166070.97131347656,113514.22827148438,201797.9541015625,173292.6317138672,167907.57165527344,183259.1729736328,81420.12548828125
[TG(63:11)|TG(62:4)]_FA22:5,0.7819164669027945,8.116761846550107,8.711476297345143,0.0031621302858117076,0.08867833792754412,TAG,356919.8460083008,806064.37646484375,547661.4204711914,2167288.761413574,912996.04345703125,820348.9547119141,241361.59674072263,310954.20263671875,594277.2239379883,551841.8385009766,415865.36962890625,436664.88928222656,158149.33099365234
[TG(64:11)|TG(63:4)]_FA14:0,0.7769123042155395,4.820540987091436,8.597066068450431,0.0033670500426377114,0.09360399118532838,TAG,76050.80628967285,79901.06588745117,155112.31190490723,57532.48498535156,55038.483810424805,23342.72158813477,32381.001983642574,42786.883239746094,80202.82666015625,98196.88809204102,47416.642669677734,62095.005126953125,16509.04119873047
DG(34:0)_C16:0,0.7759162110814268,4.165620838177866,8.573953975677796,0.003410058072889968,0.09398237637094162,DAG,235700.91619110107,6686.820503234863,6597.920379638672,4017.300235748291,3189.4402236938477,134117.96994018555,2639.440185546875,2619.7601928710938,5100.6403465271,4413.7203369140625,118578.6499786377,4104.560279846191,3417.0002250671387
FA(15:3),-0.823622649306016,5.322080311912243,8.547606830950826,0.0034597677682970266,0.09453741500209908,FA,40138.66229248047,41746.40328979492,28382.962036132812,109847.74731445312,57066.24353027344,105285.48645019533,161169.63134765625,111767.1278076172,38466.462890625,71808.46514892578,33632.84246826172,144802.7900390625,142284.43029785156
[TG(45:3)]_FA16:1,0.7709964178477802,9.145300897519789,8.465337282425025,0.003619781255336361,0.09564000556454831,TAG,1665384.770263672,1415711.8143310547,308535.1813964844,333988.26373291016,454612.6278076172,741562.9344482422,190326.43328857425,674412.2067871094,1911822.678955078,91888.68634033205,99249.96697998048,75101.325439453125,5501317.548217773
[TG(60:14)|TG(59:7)|TG(58:0)]_FA22:6,-0.8214799186754652,7.448788147987521,8.50597070330695,0.0035398302403480152,0.09564000556454831,TAG,215889.2960205078,498476.6548461914,237331.31768798828,207216.89428710935,218788.5317993164,1567117.0953979492,588128.6578369141,168742.6921081543,281865.9797363281,657984.2404785156,228726.09677124023,168210.3735961914,69407.06466674805
FA(12:4),-0.8197583183629785,7.486823956436527,8.47176612657859,0.003607010517388192,0.09564000556454831,FA,202787.6936035156,220563.0751953125,180416.91284179688,375826.86474609375,274222.3983154297,507544.63818359375,651833.6657714844,586282.7360839844,178614.3724975586,258926.71899414065,165748.43243408203,619215.6867675781,629513.70263671875
FA(29:2),-0.8199262928078954,6.788977939678586,8.475009013511226,0.0036005859976862347,0.09564000556454831,FA,197898.97427368164,174202.4373779297,119802.92736816406,246083.27655029297,220964.05868530273,231123.49404907227,307114.0044250488,479088.2749938965,78233.9066619873,270348.2547340393,175281.01399230957,668343.0711364746,40158.66345214844
FA(22:3),-0.8186849517628599,5.660789618550383,8.449935096273702,0.0036505646806285013,0.09566274822925672,FA,72904.16436767578,81941.52478027344,54413.58416748047,104647.32696533205,77486.50634765625,124786.48944091795,228826.85650634769,151658.09020996094,71056.824462890625,134445.9683227539,69974.98516845703,188289.09240722656,80634.16589355469
[TG(54:12)|TG(53:5)]_FA22:6,0.7676113289887313,6.282976302076955,8.389434686794626,0.0037740826973187034,0.0980954665311211,TAG,150120.3505859375,138505.52954101562,534955.0577392578,165942.23223876953,189129.09329223633,105172.80792236328,87691.22622680664,122662.94818115234,221799.296295166,160986.67028808594,170382.67303466797,158336.7713317871,43318.723236083984
[TG(52:5)]_FA20:4,-0.8140937170194072,9.184083947665997,8.359998217541943,0.0038357094352363757,0.09889325051976365,TAG,1052739.8881835938,1553361.9934082031,665693.10107421875,634031.8381347656,840356.7556152344,1359043.4184570312,2268271.404785156,505119.7775878906,6099914.705810547,1176478.6118164062,818850.18017578125,710899.9958496094,187618.8330078125
DG(36:6)_C16:1,0.7645965721887126,7.424981185756022,8.322383040547713,0.003915951266672588,0.1001543695964181,DAG,50516.46365356445,530484.365524292,95318.82795333862,263329.57807159424,171134.33279800415,311117.70303344727,54321.50414657593,57881.50393676758,171197.49211120603,92568.38637161256,100371.42808151244,71477.50493240356,1920249.1141052248
