Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,426969.5148162842,402345.11001586914,157411.192817688,135987.24981689453,386609.8872833252,384790.6307067871,438562.8924407959,131670.3087234497,149449.1901550293,433173.92571258545,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
20:5 Cholesteryl ester,CE,774021.0893554688,796451.9927368164,261745.4785232544,228661.52011108398,736159.460723877,768196.9700622559,914103.2744140625,243411.83782958984,267082.9399795532,911030.2897338867,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:0 Campesteryl ester,CE,466218.7146835327,350722.9248352051,96338.56734848022,93248.54647445679,340675.8217391968,367210.84881591797,477027.76877593994,80513.78633880615,67158.64447784424,105651.5481300354,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,760646.4669799805,476102.9566268921,238534.7177581787,214955.03761291504,418908.97204589844,288414.3606262207,395202.1464691162,60594.46385574341,54126.38396835327,79871.64535522461,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:0 Sitosteryl ester,CE,485815.2135925293,355294.92652893066,88051.98610305786,102267.82748413086,362017.368598938,396812.5258102417,498058.5573425293,96923.02661895752,69150.82513046265,228572.99380493164,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:1 Campesteryl ester,CE,468357.8101348877,350133.2861633301,110473.78787994385,98551.34607315063,338504.9609069824,364372.6840209961,430084.86849212646,86435.68635940552,65307.76513290405,102455.64757919312,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,759511.5723876953,460364.1280517578,238796.4598121643,205046.51355743408,429962.6456832886,281520.3006362915,380934.2229003906,58387.70426940918,56851.843799591064,78654.8657836914,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,498246.4359283447,359096.9853553772,98792.72665023804,99168.76778030396,360373.44744873047,413555.0725479126,509330.19507598877,100277.56690216064,72650.8650932312,206498.9136428833,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:2 Campesteryl ester,CE,560526.3181762695,350653.6643676758,191685.95164108276,109390.46683120728,310858.8617248535,204018.31434631348,165681.3123474121,55576.944202423096,53085.56405258179,80835.36569976807,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,469579.57151794434,358588.62020111084,94247.98609542847,99335.6669845581,343573.86669921875,397247.6654701233,506831.23790740967,93415.80773925781,73798.28538894653,160474.38968276978,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:3 Campesteryl ester,CE,665137.4459533691,401060.3264312744,213215.67528152466,110209.54704284668,345234.3631744385,229129.03816223145,175946.43223571777,34748.142459869385,32327.26247024536,78485.72638702393,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:3 Stigmasteryl ester,CE,469026.6374282837,339874.48025512695,81643.70561981201,92794.06651306152,327388.4639663696,372575.8259277344,492436.8146018982,90041.28677749634,63313.024700164795,107463.74801254272,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,1093322.7568359375,861990.7429199219,423409.32794189453,346047.02673339844,761836.2901611328,625923.0830078125,729867.6760253906,213621.0160522461,221255.75579833984,370215.2233886719,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:5 Cholesteryl ester,CE,1072980.8911132812,829280.7783203125,412156.6676635742,328844.22247314453,732844.8115234375,586350.7768554688,696990.0095214844,195039.9539489746,201413.27459716797,343852.4637451172,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
22:6 Cholesteryl ester,CE,1064576.5604248047,808378.1989746094,398871.7492675781,318702.20233154297,724647.8146972656,589545.1394042969,698972.4873046875,192804.07348632812,194199.51263427734,318345.9444580078,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,503115.4162559509,356643.36696624756,87385.58686447144,101842.16680145264,361285.80671310425,415519.5479660034,520013.3414154053,94177.24686813354,72342.84449386597,225753.29443740845,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1804854.5581054688,1691555.87109375,1853001.6511230469,1728707.09375,1654123.5068359375,1856437.095703125,1835111.345703125,1974828.7731933594,1928741.1164550781,1852556.1604003906,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1483060.986328125,1352919.6352539062,1493629.2587890625,1350391.4493408203,1341716.8400878906,1510425.403930664,1495649.9022216797,1594701.9755859375,1617362.8673095703,1670603.4350585938,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,16541263.293945312,19619409.79248047,19984253.64794922,20210526.215820312,22603931.458007812,12251396.957519531,18552533.94921875,15933776.28515625,14766753.270751953,2200595.70703125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,7377617.71875,8635526.384277344,8777433.122558594,8896624.508789062,9503114.804199219,5984358.296875,8369825.224609375,7382732.733886719,7176826.198730469,2678909.9697265625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1729499.3325195312,1661999.3544921875,1749794.1958007812,1715870.7236328125,1629539.580078125,1757365.703125,1789178.2016601562,1834129.7998046875,1957207.7475585938,1844464.9086914062,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C12:0,FA,102755.98667907715,93574.48696136475,244185.53945922852,502122.97314453125,104670.28729248047,107748.88719940186,55248.80407714844,226448.41662597656,733573.8945007324,75923.3450012207,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C12:1,FA,69150.74453735352,65784.02473449707,113583.0078125,270074.0389404297,59427.54405212402,47843.18366241455,55930.48390197754,110690.90811157227,275200.27850341797,73215.28530883789,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C14:0,FA,1091242.5759277344,1048398.7133789062,2319769.7622070312,4795566.249511719,1375814.2526855469,1198648.1489257812,803785.7360839844,2237367.9912109375,5189257.8056640625,693541.4095458984,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C14:1,FA,661317.3471069336,726307.5505981445,855747.0192871094,1478801.8356933594,692347.3874511719,510473.6550292969,717643.2119445801,789669.7750244141,1296562.494140625,740184.6535644531,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C15:0,FA,113912.88793945312,117210.58850097656,251196.03927612305,931129.7698974609,110853.68840026855,104234.56735229492,135165.6690979004,220572.2958984375,959959.9842529297,129704.048828125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C15:1,FA,185168.93379211426,236472.43530273438,438494.63287353516,1635409.1970214844,218629.41493225098,230389.17543029785,456531.76628112793,381341.56701660156,1353371.945678711,272115.42083740234,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C16:0,FA,619029.5606384277,687835.7874755859,1406338.4676513672,21696978.556396484,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.095581055,774104.8880310059,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C16:1,FA,92179.58646392822,105333.04737091064,243560.97749328613,1463452.8924560547,98774.1865310669,93685.54733657837,100888.66667938232,283593.59994506836,1795473.7022094727,136898.70957183838,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C17:0,FA,119093.28855895996,114860.32844543457,523007.9359741211,2593282.5930786133,109237.24765014648,113008.6683807373,117685.1485824585,468309.12911987305,2977794.2908935547,140066.65022277832,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C17:1,FA,72961.54518127441,76476.34498596191,163386.79238891602,602982.5654296875,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,70801.5651550293,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C18:0,FA,398423.98794555664,453710.31283569336,1195170.1613769531,26822640.43395996,431486.07249450684,481663.09494018555,559183.4834899902,1314897.104598999,29269708.848632812,531086.4338760376,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C18:1,FA,88351.62602233887,93067.82656860352,184608.33361816406,910963.5828857422,86475.9259185791,70049.16540527344,95522.1665649414,215003.79467773438,955797.8286132812,104823.58738708496,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C18:2,FA,80750.52571105957,80072.3256072998,197827.17599487305,1277089.9522094727,82122.78601074219,61532.98417663574,74726.00527954102,478550.4316101074,888503.4256591797,77342.70542907715,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C18:3,FA,66972.42492675781,68185.1443939209,135642.82958984375,536904.0774536133,64679.68458557129,49622.28349304199,73251.34510803223,146945.17184448242,630508.348815918,80425.24575805664,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C18:4,FA,43943.263092041016,46511.783142089844,80847.46586608887,251535.9575805664,45939.483253479004,34610.88236236572,47726.00343322754,113393.60835266113,277794.69985961914,51582.26365661621,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C19:0,FA,102223.66697692871,123433.24899291992,317191.9226989746,3241307.137573242,107522.60765075684,106849.60803985596,172727.29260253906,337887.06213378906,3021680.8803710938,127139.60901260376,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C20:0,FA,7622.380481719971,7634.660541534424,577442.6827392578,5042129.390625,7639.600532531738,7632.480560302734,7626.580486297607,640342.6439208984,4826514.1572265625,7613.20051574707,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C20:1,FA,8123.340503692627,7784.100551605225,143522.9499053955,726845.827331543,7923.400539398193,8118.140605926514,7626.020473480225,174642.3316040039,972171.8549194336,7613.340526580811,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C20:3,FA,100316.60711288452,65319.744525909424,381163.126953125,2196692.3862304688,119819.5083770752,109856.02811431885,16166.121063232422,399148.2878417969,1307326.7814941406,13496.580974578857,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C20:4,FA,49491.54354095459,50602.823654174805,107660.04711914062,532156.9182739258,52689.323722839355,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,45044.563426971436,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C20:5,FA,104081.4468536377,119114.4077758789,188144.53439331055,1995148.8897705078,108170.8678779602,103828.7677230835,132663.90879821777,253791.73818969727,2460101.0619506836,136633.4702758789,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C22:0,FA,26651.96194076538,29380.08205795288,122871.94790649414,2416250.2287597656,28006.301902770996,25348.621574401855,29273.242111206055,121045.1097869873,2131818.3259277344,28793.822025299072,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C22:1,FA,15641.161060333252,16140.621116638184,62404.16464996338,521649.2957458496,16095.081134796143,14486.260974884033,15778.401134490967,59617.72424316406,628133.1289978027,17784.141235351562,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C22:4,FA,14814.021087646484,14614.961017608643,59904.44418334961,317976.7225036621,14879.781059265137,12284.400894165039,14392.44095993042,55334.204010009766,354900.0247192383,16067.361099243164,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C22:5,FA,22982.461685180664,25691.161811828613,116665.22760009766,1596640.9282836914,23308.921676635742,21756.861572265625,27038.901977539062,114934.64831542969,1890893.5544433594,29294.741844177246,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C22:6,FA,19093.521327972412,23184.56167602539,112179.4280090332,852127.6811523438,18584.421321868896,15957.061100006104,24631.84167098999,123264.62911987305,907260.8684082031,27184.26198196411,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C24:0,FA,12422.880878448486,11962.540851593018,35576.462577819824,7630.560523986816,12544.980842590332,11782.680866241455,13331.72099685669,31774.98223876953,7632.960498809814,12727.700942993164,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C24:1,FA,12050.7808303833,10972.920818328857,44909.34334564209,7631.160537719727,11679.200820922852,11487.940799713135,10398.340724945068,39565.382873535156,7632.48051071167,12003.96082687378,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
C24:5,FA,15964.541080474854,15109.661087036133,57000.02405548096,279655.6807937622,16385.72120285034,14604.30101776123,14021.641014099121,53978.32370758057,211407.67669677734,13804.400928497314,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
