lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23
PS (44:2),0,7.001579852566455,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2003.0801315307615,2005.7201499938965,2058.1401443481445,2002.0801315307615,2002.7201309204104,2003.0801315307615,2005.7201499938965,2058.1401443481445,2002.0801315307615,2002.7201309204104,2001.620147705078
PS (44:4),0,6.994148140547339,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2003.8001403808591,2005.880142211914,2002.0801467895508,2000.960147857666,2002.380142211914,2003.8001403808591,2005.880142211914,2002.0801467895508,2000.960147857666,2002.380142211914,2000.5601348876953
PS (44:5),0,7.000742336535489,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2003.9801483154297,2005.7001419067385,2001.52014541626,2051.800148010254,2001.8401527404783,2003.9801483154297,2005.7001419067385,2001.52014541626,2051.800148010254,2001.8401527404783,2001.3801498413088
PS (44:6),0,6.993874056575015,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2003.8201332092283,2004.680145263672,2001.2001495361328,2001.3001403808591,2002.060161590576,2003.8201332092283,2004.680145263672,2001.2001495361328,2001.3001403808591,2002.060161590576,2000.4001350402832
PSo (20:0),0,6.963446727379671,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.7201309204104,1963.7801322937012,1959.660140991211,1959.6601333618164,1960.2601165771484,1960.7201309204104,1963.7801322937012,1959.660140991211,1959.6601333618164,1960.2601165771484,1958.2601318359375
PSo (28:0),0,6.977882361813318,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2040.160144805908,1983.440139770508,1959.2401428222656,1958.740146636963,1960.3401374816897,2040.160144805908,1983.440139770508,1959.2401428222656,1958.740146636963,1960.3401374816897,1979.7401428222656
PSo (30:0),0,6.97220682975807,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2027.520133972168,1964.2601356506348,1959.080135345459,1958.8401374816897,1959.9001388549805,2027.520133972168,1964.2601356506348,1959.080135345459,1958.8401374816897,1959.9001388549805,1958.6201400756836
PSo (30:1),0,6.963545743123351,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.6201362609863,1962.9801330566409,1959.4801292419431,1959.5601348876953,1961.0201377868652,1961.6201362609863,1962.9801330566409,1959.4801292419431,1959.5601348876953,1961.0201377868652,1958.5401344299316
PSo (32:0),0,6.9648342510861525,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.540126800537,1961.200134277344,1959.9401321411133,1959.2001419067385,1958.5601348876953,1961.540126800537,1961.200134277344,1959.9401321411133,1959.2001419067385,1958.5601348876953,1985.5401458740232
PSo (32:1),0,6.963608127191057,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.6601295471191,1962.7201347351072,1959.280128479004,1960.7801513671875,1960.9601440429688,1961.6601295471191,1962.7201347351072,1959.280128479004,1960.7801513671875,1960.9601440429688,1957.9801445007324
PSo (34:0),0,6.967867873972262,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.4201354980469,1962.440128326416,1962.2601432800293,1990.0001335144043,1960.140151977539,1961.4201354980469,1962.440128326416,1962.2601432800293,1990.0001335144043,1960.140151977539,1959.6801414489744
PSo (34:1),0,6.97127341502598,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.400119781494,1963.0601425170896,1959.2401428222656,1957.8601379394531,1985.7601432800293,1960.400119781494,1963.0601425170896,1959.2401428222656,1957.8601379394531,1985.7601432800293,2029.280143737793
PSo (34:2),0,6.967185792269364,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.520133972168,1963.340129852295,1988.060146331787,1959.6001434326172,1959.220142364502,1961.520133972168,1963.340129852295,1988.060146331787,1959.6001434326172,1959.220142364502,1959.18013381958
PSo (34:2)_2,0,6.968073961364489,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1975.18013381958,1962.7001457214355,1958.9801330566409,1959.6801490783691,1982.16015625,1975.18013381958,1962.7001457214355,1958.9801330566409,1959.6801490783691,1982.16015625,1958.200138092041
PSo (34:4),0,6.966229560502873,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1962.2401428222656,1963.020133972168,1959.3001327514648,1958.940139770508,1960.500129699707,1962.2401428222656,1963.020133972168,1959.3001327514648,1958.940139770508,1960.500129699707,1999.0401458740232
PSo (36:2),0,6.969040944036973,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.52014541626,1962.360134124756,1958.9601364135744,1976.60013961792,1986.4801406860352,1961.52014541626,1962.360134124756,1958.9601364135744,1976.60013961792,1986.4801406860352,1958.040126800537
PSo (36:3),0,6.976501831577238,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2022.660140991211,1962.9401359558103,1959.1401252746584,1996.340160369873,1960.6401405334473,2022.660140991211,1962.9401359558103,1959.1401252746584,1996.340160369873,1960.6401405334473,1958.5801429748535
PSo (36:4),0,6.963071926966578,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.340133666992,1962.400131225586,1959.360134124756,1958.4401321411133,1960.220127105713,1961.340133666992,1962.400131225586,1959.360134124756,1958.4401321411133,1960.220127105713,1957.280143737793
PSo (36:5),0,6.978246197371352,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2026.3601531982424,2012.3801345825195,1959.4201354980469,1958.640151977539,1959.5601425170896,2026.3601531982424,2012.3801345825195,1959.4201354980469,1958.640151977539,1959.5601425170896,1958.000144958496
PSo (38:0),0,6.96312058177811,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.000129699707,1963.1001319885256,1959.68013381958,1958.280128479004,1959.64013671875,1961.000129699707,1963.1001319885256,1959.68013381958,1958.280128479004,1959.64013671875,1958.1401290893557
PSo (38:2),0,6.966196995775721,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.9001426696775,1985.26012802124,1960.4801330566409,1958.3001403808591,1960.0001411437988,1960.9001426696775,1985.26012802124,1960.4801330566409,1958.3001403808591,1960.0001411437988,1958.540153503418
PSo (38:3),0,6.963094483200748,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.720142364502,1963.020122528076,1959.7801322937012,1958.280143737793,1959.9801330566409,1960.720142364502,1963.020122528076,1959.7801322937012,1958.280143737793,1959.9801330566409,1957.6001205444336
PSo (38:3)_2,0,6.962981264495989,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.6401405334473,1962.3401412963867,1959.18013381958,1959.080150604248,1959.080139160156,1960.6401405334473,1962.3401412963867,1959.18013381958,1959.080150604248,1959.080139160156,1958.7601470947263
PSo (38:4),0,6.963297566315206,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.240146636963,1963.2401428222656,1959.4001350402832,1959.100128173828,1959.6601333618164,1961.240146636963,1963.2401428222656,1959.4001350402832,1959.100128173828,1959.6601333618164,1958.8801307678225
PSo (38:5),0,6.9632316814788116,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.6801414489744,1963.0801467895508,1959.8401412963867,1959.5201377868652,1959.24015045166,1960.6801414489744,1963.0801467895508,1959.8401412963867,1959.5201377868652,1959.24015045166,1958.4601402282717
PSo (38:6),0,6.976104722313476,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1992.4601554870603,2029.6401443481443,1959.3601379394531,1959.2001419067385,1959.8201484680176,1992.4601554870603,2029.6401443481443,1959.3601379394531,1959.2001419067385,1959.8201484680176,1958.080139160156
PSo (40:0),0,6.966755566958947,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.320140838623,1962.800121307373,1959.1001434326172,1959.360149383545,1987.140151977539,1960.320140838623,1962.800121307373,1959.1001434326172,1959.360149383545,1987.140151977539,1958.3801345825195
PSo (40:1),0,6.964627102717861,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.5201263427737,1972.6201400756836,1959.920150756836,1959.1601371765137,1959.780128479004,1961.5201263427737,1972.6201400756836,1959.920150756836,1959.1601371765137,1959.780128479004,1958.420139312744
PSo (40:2),0,6.965428088212552,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.9001388549805,1962.780143737793,1959.8001327514648,1959.5601387023928,1960.2401428222656,1960.9001388549805,1962.780143737793,1959.8001327514648,1959.5601387023928,1960.2401428222656,1988.7201309204104
PSo (40:4),0,6.978279834706009,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1991.700138092041,1962.960147857666,1959.4601516723633,2040.520149230957,1960.4601440429688,1991.700138092041,1962.960147857666,1959.4601516723633,2040.520149230957,1960.4601440429688,1958.1401481628416
PSo (40:5),0,6.966998699013946,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.7001419067385,1992.3601379394531,1959.260124206543,1958.6601371765137,1959.9401321411133,1960.7001419067385,1992.3601379394531,1959.260124206543,1958.6601371765137,1959.9401321411133,1958.8401489257812
PSo (40:6),0,6.963263102959384,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.2401390075684,1963.5601387023928,1959.540126800537,1959.000144958496,1959.4601364135744,1961.2401390075684,1963.5601387023928,1959.540126800537,1959.000144958496,1959.4601364135744,1958.080135345459
PSo (40:6)_2,0,6.966277237025171,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1983.3001289367676,1963.7601432800293,1959.0401458740232,1958.6801376342771,1960.2801399230957,1983.3001289367676,1963.7601432800293,1959.0401458740232,1958.6801376342771,1960.2801399230957,1958.660140991211
PSo (42:1),0,6.969189984837052,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.9601249694824,1963.0401344299316,1959.2801399230957,1958.8201522827148,2005.0001411437988,1960.9601249694824,1963.0401344299316,1959.2801399230957,1958.8201522827148,2005.0001411437988,1958.100128173828
PSo (42:2),0,6.965639721018077,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.6001358032229,1963.18013381958,1959.2401275634768,1976.440143585205,1959.8001403808591,1961.6001358032229,1963.18013381958,1959.2401275634768,1976.440143585205,1959.8001403808591,1958.4801445007324
PSo (42:4),0,6.968826240320963,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2003.8001441955569,1963.820140838623,1959.1201210021973,1958.60013961792,1959.4601364135744,2003.8001441955569,1963.820140838623,1959.1201210021973,1958.60013961792,1959.4601364135744,1957.440139770508
PSo (42:6),0,6.973033077503522,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,2035.2401428222656,1963.3401412963867,1958.480125427246,1959.2001457214355,1959.780143737793,2035.2401428222656,1963.3401412963867,1958.480125427246,1959.2001457214355,1959.780143737793,1958.1401329040527
PSp (16:0),0,6.974653827841218,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.700138092041,2049.220146179199,1958.9601402282717,1958.8601455688477,1959.8801307678225,1960.700138092041,2049.220146179199,1958.9601402282717,1958.8601455688477,1959.8801307678225,1962.5601348876953
PSp (20:0),0,6.966685908896446,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1986.400127410889,1964.460132598877,1959.360134124756,1958.3201484680176,1960.0401496887207,1986.400127410889,1964.460132598877,1959.360134124756,1958.3201484680176,1960.0401496887207,1957.8001403808591
PSp (28:0),0,6.963512058813956,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.860134124756,1964.1201248168943,1960.18013381958,1959.7201461791992,1959.7801361083984,1960.860134124756,1964.1201248168943,1960.18013381958,1959.7201461791992,1959.7801361083984,1958.1001434326172
PSp (30:1),0,6.963413457132088,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.8001251220703,1964.1801376342771,1958.2601356506348,1959.0601348876953,1960.3201293945312,1961.8001251220703,1964.1801376342771,1958.2601356506348,1959.0601348876953,1960.3201293945312,1958.6801528930664
PSp (32:1),0,6.971222347346057,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.480136871338,1963.760150909424,2018.4801406860352,1958.9601402282717,1960.0601348876953,1961.480136871338,1963.760150909424,2018.4801406860352,1958.9601402282717,1960.0601348876953,1958.1401290893557
PSp (34:4),0,6.963424477023418,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1962.3001289367676,1963.0001220703125,1960.3601379394531,1958.420146942139,1959.8001327514648,1962.3001289367676,1963.0001220703125,1960.3601379394531,1958.420146942139,1959.8001327514648,1958.3201484680176
PSp (36:5),0,6.967437744763226,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.7201347351072,1963.3801307678225,1959.860134124756,1989.4801445007324,1960.300136566162,1960.7201347351072,1963.3801307678225,1959.860134124756,1989.4801445007324,1960.300136566162,1958.3201446533203
PSp (40:2),0,6.963418008139521,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1960.64013671875,1963.500156402588,1960.380146026611,1958.9001388549805,1960.5401420593264,1960.64013671875,1963.500156402588,1960.380146026611,1958.9001388549805,1960.5401420593264,1958.0801429748535
PSp (42:2),0,6.964775373635026,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.68013381958,1962.620128631592,1958.5001373291016,1960.1401329040527,1971.080150604248,1961.68013381958,1962.620128631592,1958.5001373291016,1960.1401329040527,1971.080150604248,1958.160140991211
PSp (42:4),0,6.9790595658840715,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PS,1961.320140838623,2044.1401481628416,1958.7201309204104,1959.8401527404783,1960.5601234436035,1961.320140838623,2044.1401481628416,1958.7201309204104,1959.8401527404783,1960.5601234436035,2033.1801490783691
SM (d16:1/18:1),0,7.293297496198527,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,SM,2378.5001678466797,2639.3001823425293,1835.4201316833496,2716.0202140808105,2739.060203552246,2378.5001678466797,2639.3001823425293,1835.4201316833496,2716.0202140808105,2739.060203552246,2490.780185699463
SM (d16:1/22:1),0,9.68344611625534,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,SM,17770.581073760986,22612.60189819336,6243.56033706665,8255.520553588867,15306.08154296875,17770.581073760986,22612.60189819336,6243.56033706665,8255.520553588867,15306.08154296875,2453.7401695251465
SM (d16:1/24:0),0,12.3692110826088,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,SM,227860.76957702637,101890.38885498048,21765.361484527588,16014.86117553711,88924.74630737305,227860.76957702637,101890.38885498048,21765.361484527588,16014.86117553711,88924.74630737305,5100.60037612915
