lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23
Cer(d18:2/20:0),-1.140173186090263,7.357749538551315,29.608807776981255,5.2864179120129154e-8,1.4668619071170974e-7,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,14261.48104095459,13432.28094482422,14738.641052246094,14420.400985717772,14324.70100402832,2073.8401527404785,1897.260124206543,1973.740146636963,2098.3401679992676,2115.620143890381,1776.8201293945312
CerP(d18:1/24:1(15Z)),-1.136398554913083,7.195040099465152,29.39823176450085,5.893138874555835e-8,1.6278805142270826e-7,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,12847.321006774902,13944.040954589844,12685.640884399414,11588.460762023926,12037.880805969238,1836.2601203918457,1661.9401245117188,1735.000129699707,1878.0401420593264,1864.620132446289,1704.9801177978516
Cer(d18:1/24:1(15Z)),-1.1302830313545071,8.015767720562806,29.16168894458227,6.658283008837483e-8,1.8310278274303077e-7,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,28354.101760864258,20285.981399536133,19818.70132446289,20440.341522216797,21262.68145751953,3835.640266418457,3127.500213623047,2783.8002166748047,2383.6001739501953,3553.4402770996094,3247.0602378845215
Cer(d18:1/26:1(17Z)),-1.1278488325725493,7.591243928064267,29.006922369181893,7.212012111276777e-8,1.9744886491317753e-7,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,16077.50112915039,16431.261138916016,16378.241180419922,16774.821083068848,16897.74136352539,2135.7801475524902,2880.8601875305176,2160.400161743164,2289.420154571533,2247.980155944824,2370.2801513671875
Lyso_PC(9:0),-1.1229735362313602,7.580596620314998,28.76374992714006,8.176732858146206e-8,2.228702407353125e-7,5,5,Time Period_ Older Data,Time Period_ New Data,PC,16486.561141967773,16671.80140686035,15904.841094970703,18461.641311645508,16058.261123657228,2763.700222015381,2157.6801376342773,2489.8401947021484,2243.58016204834,2161.0801582336426,2083.060127258301
PE (44:2),1.115595343132467,8.318722226634316,28.382570851866877,9.955759880141633e-8,2.701651139280725e-7,5,5,Time Period_ Older Data,Time Period_ New Data,PE,61912.12405395508,59422.60418701172,67708.60498046875,65267.90399169922,67860.86465454102,1924.18013381958,1961.000129699707,1916.700134277344,1922.5001487731936,1910.8801307678225,1867.4601402282717
PC (36:5),1.1127233151946263,11.924727715590802,28.36649428686905,1.0038781033771207e-7,2.7122320687732734e-7,5,5,Time Period_ Older Data,Time Period_ New Data,PC,993834.5322265624,1033477.9822998048,1221029.6986083984,204802.83276367188,756101.1729125977,33784.082847595215,39953.7622756958,24688.321159362793,7029.300556182861,21294.520931243896,2055.0801429748535
SM (d18:2/18:1),1.1078573663278055,8.348248952880214,28.001732958044755,1.2120685792105848e-7,3.260411549317556e-7,5,5,Time Period_ Older Data,Time Period_ New Data,SM,68047.54397583008,77842.04515075684,86324.40676879883,35193.98226928711,61283.14553833008,1832.2601356506348,1865.740135192871,1862.3401260375977,2149.880142211914,2107.500141143799,2004.7001304626465
SM (d18:1/18:1)9Z)),1.094317342534893,8.459648871844683,27.347545273458028,1.6998008714586653e-7,4.552510160080599e-7,5,5,Time Period_ Older Data,Time Period_ New Data,SM,78819.34478759766,84466.68629455566,91158.76528930664,35601.04244995117,64017.584716796875,2307.8201789855957,2422.260154724121,1862.1001510620115,1994.460132598877,2128.7401428222656,2161.9601402282715
PIp (32:1),-1.0893184025792266,7.330871177823125,27.078470165939656,1.953616670044345e-7,5.209644453451586e-7,5,5,Time Period_ Older Data,Time Period_ New Data,PI,15302.681274414062,16317.00131225586,10582.06076812744,9884.640640258787,18566.10124206543,1926.0001335144043,2025.160125732422,1913.4801445007324,1925.980136871338,1949.0801429748535,1912.040138244629
PI (38:6),1.0886943034376495,8.345819032577007,27.063843002751298,1.9684551990072752e-7,5.226587942191731e-7,5,5,Time Period_ Older Data,Time Period_ New Data,PI,53666.264892578125,79780.18685913086,100114.5853881836,17358.401153564453,77139.32650756836,1926.200138092041,1945.0401496887207,2104.5801582336426,1991.8001556396484,1938.02014541626,1993.7401542663576
CerP(d18:1/24:0),-1.0844407208878304,7.248766638351587,26.834000977192687,2.2170216032818364e-7,5.861310333139963e-7,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,13356.400939941406,14521.361053466797,14182.241096496582,13126.600936889648,11995.020820617676,1857.480136871338,1758.4001235961914,1951.8001441955569,1764.0201301574707,1894.480125427246,1757.1601333618164
Lyso_PI(18:4) | PI (18:4),-1.0764121234463477,7.402396916103574,26.459465174362535,2.691265282129803e-7,7.084698349538284e-7,5,5,Time Period_ Older Data,Time Period_ New Data,PI,13703.76104736328,14894.421081542969,15292.181091308594,15703.061004638672,14176.401092529297,1883.220142364502,2192.5001640319824,2192.7001609802246,1947.060131072998,1874.2601356506348,2160.1601638793945
1-O-stearoyl-Cer(d18:1/16:0),-1.0764643231908728,7.231944389360517,26.445723467627033,2.7104789224154586e-7,7.104914962586904e-7,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,12832.000988006592,14251.620956420898,13927.140914916992,12235.580841064451,12726.080932617188,1769.8401222229004,1807.3401260375977,1701.8201179504397,1826.1601295471191,1900.3001289367676,1860.340133666992
Cer(d18:0/24:0),1.0688661709725664,8.482834449783919,26.119882113691773,3.2086300836745415e-7,8.375068353997957e-7,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,73688.32458496094,74258.60498046875,69665.18505859375,66611.945068359375,71716.94543457031,2146.2401428222656,2083.8001556396484,1876.900127410889,2570.620204925537,2295.100154876709,2210.4401473999023
PI (34:4),-1.063830449435345,7.479344490970419,25.862070195362215,3.6670443394773813e-7,9.531220730455977e-7,5,5,Time Period_ Older Data,Time Period_ New Data,PI,14175.461013793943,14581.341094970703,20604.16130065918,11174.940826416016,16788.201202392578,1925.820140838623,2132.760139465332,2099.68013381958,2350.3601608276367,1915.6601219177248,2494.380172729492
Lyso_PC(12:0),-1.0561288870082328,7.9326982260097125,25.53198222196704,4.351103056540092e-7,1.126167849928024e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,23621.941802978516,23703.441772460938,17827.301208496094,21465.161651611328,20389.88153076172,3542.420249938965,2713.1601791381836,2533.900188446045,2923.420196533203,2732.2202072143555,3181.900215148926
PE (44:4),1.044059604077972,8.247867557338587,24.928850461269015,5.948552715727642e-7,1.5331834614595095e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PE,50146.80279541016,47931.36334228515,60523.984954833984,93907.00622558594,46977.76336669922,1870.320125579834,1872.4201278686523,1870.18013381958,1915.040138244629,1916.760124206543,1880.9401359558103
PE (28:2),1.0408537060305318,8.280244396567749,24.782207028515533,6.41872526591113e-7,1.6474728182505235e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PE,61291.30432128906,64246.444274902344,59419.50378417969,61742.40466308594,60901.72448730469,1922.5801429748535,1941.0001411437988,1905.1401443481443,2001.400146484375,1917.9201431274416,1886.1001434326172
PC (32:4),1.0356271384730589,8.22630727737791,24.53449960730774,7.299115230895585e-7,1.857956604227967e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,63043.864501953125,71370.96591186523,76943.78628540039,30708.141983032227,54504.0832824707,2014.8801574707031,1859.160125732422,2012.7001457214355,1735.3001251220703,1715.0601196289062,1894.380126953125
PC (40:0),-1.0333237256624257,11.036201129753016,24.54152769725033,7.272540678732912e-7,1.857956604227967e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,221553.1376953125,231973.66088867188,240799.01538085935,107948.86840820312,181713.5526123047,33817.44223022461,25310.501953125,28582.501922607426,22133.78160095215,20470.121452331543,18743.481147766113
PC (42:2),1.0335813550633102,8.891195406095273,24.48800782954049,7.477378950464321e-7,1.8955001783893094e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,100473.00769042967,107498.50732421876,102669.7274169922,81504.82653808594,92259.5068359375,4031.2002487182617,2931.860206604004,3180.8602333068848,1677.2201080322266,3556.7403106689453,1679.1401290893557
Lyso_PI(17:2),-1.031140413444489,7.461049377234064,24.32863131867446,8.122277034750818e-7,2.0505420710682394e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,14058.46110534668,16365.14126586914,16550.241180419922,14941.961151123049,16898.061309814453,1883.5601272583008,2191.600166320801,2108.040142059326,2351.9401779174805,1884.380142211914,2203.280166625977
Lyso_PC(17:0),-1.0243782308083251,7.7444827372857095,24.039289466153136,9.4389843857344e-7,2.373230359841792e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,21431.72152709961,19055.2413482666,19460.221252441406,17664.22119140625,19691.641189575195,2458.8201789855957,2707.7201766967773,2806.420207977295,2652.0401916503906,2200.1001625061035,2481.7201614379883
PIo (30:1),-1.0219465488518207,7.391137305225889,23.900110513842787,1.0146593645030664e-6,2.5407730428206865e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,16028.521087646484,13802.880950927734,16297.801147460938,15085.720886230469,14629.001083374023,1926.260150909424,2126.4601516723633,1985.740146636963,2004.1201438903809,1940.5401496887207,2016.000144958496
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",-1.0177214332813878,11.748313350793385,23.824642836164287,1.0552282433627397e-6,2.6316623397224602e-6,5,5,Time Period_ Older Data,Time Period_ New Data,CE,280052.52032470703,416777.9912109375,390900.9848632813,261129.95727539065,394342.8669433594,39578.082706451416,47635.123374938965,31872.242237091064,44908.16316604614,63846.58479309082,10255.52070236206
Lyso_PI(12:0) | PI (12:0),-1.0098488306369173,7.449525119391948,23.350952099637496,1.3497668309982632e-6,3.3526466447376214e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,14177.260864257812,16909.221221923828,15551.96109008789,15191.641143798828,16314.901275634766,1883.6001319885256,2099.3201332092285,2059.9001502990723,2267.8401679992676,1873.880126953125,2317.840171813965
Cer(d18:1/20:0),-1.0091199708631338,7.5309014865360115,23.327937459149894,1.3660139206264952e-6,3.3793758036382374e-6,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,17296.36116027832,17171.781188964844,17685.82122039795,15297.421112060549,17804.761199951172,2526.7401847839355,2435.0401916503906,1785.280128479004,2208.660144805908,2173.1401596069336,2025.1601371765137
Cer(d18:2/14:0),-1.0089106961140664,7.370462254865588,23.30540492810097,1.3821106802413274e-6,3.4055207161146307e-6,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,15502.421157836914,14981.941146850586,14575.001022338867,15304.041061401367,15743.501052856443,2171.900146484375,1934.960132598877,1837.3401184082031,1944.8201446533203,2043.7001304626465,1830.0601348876953
PI (40:2),-1.0077379679271172,7.358234630925668,23.250105742662342,1.4224262686713044e-6,3.4908947470180223e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,10004.960624694824,20841.081619262695,21554.80174255371,8145.420631408691,14800.361038208008,1926.2201385498047,1919.7401313781736,1960.5001525878904,2023.2401390075684,1916.740135192871,1934.0001335144043
CerP(d18:1/22:0),-1.0004716728689436,7.27713154009377,22.91524706151094,1.6930357376787763e-6,4.138531803214787e-6,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,14392.100997924805,15050.681030273438,13666.420791625977,13331.20101928711,14596.760955810549,1972.0601387023928,1768.2001304626465,1864.020133972168,1726.5601119995115,1881.220111846924,1822.04012298584
CerP(d18:1/16:0),-0.9955068475528012,7.638232341023826,22.721537629039233,1.872572324779098e-6,4.559306529896934e-6,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,17799.581329345703,18708.22158050537,19981.541175842285,16484.621269226074,19349.54133605957,2814.10022354126,2084.6401557922363,2182.8601417541504,2640.0601692199707,2182.4801597595215,2202.060146331787
TetradecanoylcarnitineO-tetradecanoylcarnitine,0.9916179327708943,10.386638130103048,22.620740452622698,1.973427167234327e-6,4.785949350458053e-6,5,5,Time Period_ Older Data,Time Period_ New Data,CAR,247929.19799804688,243539.1787109375,268282.6376953125,249328.498046875,295928.37939453125,7945.620555877686,8343.720588684082,8565.620658874512,8553.160598754883,9074.70057296753,8699.760612487793
PCo(34:1),0.988512951058472,9.752284684388233,22.470315584800574,2.134162864420735e-6,5.155467939149697e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,84975.02407836914,114675.56829833984,114250.32919311523,44230.58367919922,527289.858001709,5136.040409088135,9589.660781860352,7670.840450286865,3579.400283813477,3071.920234680176,2054.5201377868652
PC (40:6),0.9861915187603516,11.042121572009803,22.3887974254635,2.22669033674281e-6,5.357973622787387e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,536424.5369567871,530890.102355957,624809.2919006348,110604.18719482422,405775.928390503,20435.78119277954,18945.70141983032,15856.64147567749,4709.720310211182,12504.400573730469,1883.2201309204104
PI (30:0),0.9841737809993171,8.277223399642157,22.20674015606641,2.4481286170852444e-6,5.867888047177084e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,58611.92346191406,58078.9443359375,62924.56408691406,63506.86437988281,58639.883544921875,1926.9601440429688,2008.8601379394531,1976.6801376342771,2055.160144805908,1916.860134124756,1988.5801544189453
PI (40:3),-0.9764379718920174,7.34826904564055,21.85261538149892,2.944150358921506e-6,7.029444267812587e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,12758.48080444336,19485.58171081543,18821.58113861084,8628.920608520508,16128.401290893557,1925.7601470947263,1951.7201347351072,1913.1401252746584,1913.9001388549805,1916.620147705078,1912.4601364135744
PIo (20:5),0.9747968712964691,8.403065033847131,21.801401457302802,3.023791850122376e-6,7.191721157047814e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,67341.60485839844,65883.2646484375,66657.00402832031,65078.244873046875,60542.38464355469,1926.4801406860352,2345.8801651000977,2222.220169067383,2292.8801803588867,1944.2401390075684,2434.940155029297
PC (40:2),0.9657024410929653,9.872967354702784,21.4667218307066,3.6002266504980145e-6,8.529767756564527e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PC,219301.0128173828,228676.95629882812,246401.4744873047,86165.14599609375,180283.4899902344,6575.880584716797,8760.120616912842,6537.580421447754,2625.7602157592773,7453.260410308838,2050.180145263672
Lyso_PI(20:5) | PI (20:5),-0.9614507703122119,7.449878345570046,21.204544744828024,4.1278454130818725e-6,9.742347794859899e-6,5,5,Time Period_ Older Data,Time Period_ New Data,PI,15815.821044921877,17607.681274414062,15544.461059570312,15107.321166992188,16373.60125732422,1926.300148010254,2126.820156097412,1962.5401458740232,2212.4401664733887,1916.2001419067385,2229.220169067383
"PIo (38:4), PIp (38:3)",-0.9567756316746561,7.418892343130036,21.00225703762098,4.587426287330681e-6,1.07857045534187e-5,5,5,Time Period_ Older Data,Time Period_ New Data,PI,15194.121002197266,17632.38119506836,18663.961059570312,10023.06076812744,19305.26109313965,1926.4201354980469,1988.280143737793,2200.1601791381836,2052.880142211914,1955.3601379394531,1911.640151977539
Cer(d18:1/18:0),-0.9543716410387916,7.64675590628924,20.91576527793569,4.799284478888898e-6,1.1240909653975518e-5,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,19111.721336364742,17018.40138244629,21238.561569213867,19192.061401367188,19596.841384887695,2299.400173187256,2314.3201866149902,2177.6801567077637,2765.900188446045,2491.9201736450195,1951.2401275634768
PSp (16:0),0.9543281806088149,8.257142636305991,20.903166856067223,4.830952626943524e-6,1.1272222796201557e-5,5,5,Time Period_ Older Data,Time Period_ New Data,PS,54687.58303833008,54781.763595581055,62645.46490478515,71943.82611083984,51158.04333496094,1960.700138092041,2049.220146179199,1958.9601402282717,1958.8601455688477,1959.8801307678225,1962.5601348876953
"PIo (40:5), PIp (40:4)",-0.9486832414844778,7.38591457665237,20.650306893935948,5.512834953676339e-6,1.2814740873451414e-5,5,5,Time Period_ Older Data,Time Period_ New Data,PI,14090.060958862305,15388.320922851562,17322.36117553711,13659.840957641602,17463.721160888672,1925.5201416015625,1957.580135345459,2018.760139465332,1912.5201530456543,1917.3801383972168,2065.820152282715
Cer(d18:2/22:0),-0.9367005614270071,7.401555810996646,20.144024220177535,7.182429054416776e-6,1.663299359970201e-5,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,14229.121101379396,16638.46100616455,17060.42111968994,16022.141220092772,17116.921173095703,2126.500141143799,1925.740146636963,1988.640151977539,2052.9001388549805,1953.5401191711424,1770.3201179504397
Cer(d18:1/18:1(9Z)),-0.9345180100479467,7.686721237871279,20.06871977905847,7.470864739048219e-6,1.7236152356755442e-5,5,5,Time Period_ Older Data,Time Period_ New Data,Cer,17384.681106567383,18119.881301879883,20418.001495361328,20787.401596069336,20001.001373291016,2556.62020111084,2970.580219268799,1874.3801612854004,2352.860164642334,2256.7601623535156,2494.66015625
