lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,Blank_500x_N1__liverLD__8_8_23
Lyso_PE(12:0) | PE (12:0),0.10596214640833086,7.764543623232077,0.26224776405308425,0.6085800993274783,0.6742542107656954,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2037.3601570129397,1996.3801498413088,1927.3401527404783,2159.4001541137695,2290.7601737976074,28187.50212097168,30140.3017578125,29878.902069091797,32467.902282714844,28665.582061767574,1878.2201347351072
PE (30:2),0.10474310536631132,7.786444195767077,0.25626115524696047,0.6127005060546721,0.6776005596583088,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2015.4801445007324,2126.4201583862305,2047.640151977539,2077.3601417541504,2238.120162963867,31120.88220214844,30152.982299804688,28784.982177734375,28929.362518310547,31768.562133789062,2022.6801528930664
PC (42:0),0.1032553694123682,7.554423578819776,0.2488151689689566,0.61791059168472,0.680917575094432,5,5,Time Period_ New Data,Time Period_ Older Data,PC,1847.3401222229004,1797.3601188659668,1805.300121307373,1582.460117340088,1877.080139160156,18563.04119873047,31242.2417678833,32012.64256286621,18340.421127319336,28254.682220458984,1789.9401168823242
PSo (34:2),0.10338427511013625,7.696496816809339,0.24957248253321393,0.6173762666045565,0.680917575094432,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.520133972168,1963.340129852295,1988.060146331787,1959.6001434326172,1959.220142364502,27987.16194152832,28366.20211791992,29158.562103271484,26955.701690673828,28824.821884155273,1959.18013381958
PE (36:1),-0.1014842743488282,8.609548108355119,0.24107673852213196,0.6234295168640043,0.6857724685504047,5,5,Time Period_ New Data,Time Period_ Older Data,PE,4205.0002517700195,4357.060348510742,3715.9602432250977,2194.0801582336426,3762.860301971435,61109.50451660156,63506.92462158203,59983.384216308594,56988.18365478515,58796.40417480469,2080.960147857666
PEo (34:4),-0.09946407337877165,7.775109930827196,0.23100682308989567,0.6307782872408434,0.6926192957938673,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1946.900146484375,1917.6001472473145,1982.3201446533203,1912.660144805908,1979.1401481628416,32719.94247436523,32995.60241699219,30466.382049560547,31762.342071533203,33024.86242675781,1953.720157623291
PE (44:5),-0.09854569868889505,7.761943038866092,0.22674740378322158,0.6339461382180944,0.6948591123529292,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1984.12015914917,1936.340133666992,1871.2001266479492,1959.6801376342771,1874.700122833252,30535.562408447266,32588.982330322266,32632.80239868164,32448.10235595703,30832.962188720703,1987.7201385498047
PEo (20:0),-0.09330956256210762,7.8207288741767655,0.2033469131802903,0.6520327696792593,0.7134141849421379,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2074.64013671875,2079.360153198242,1965.8601417541504,1998.8601570129397,1988.240146636963,33077.5422668457,32193.102325439453,32186.882385253903,36449.14270019531,32243.00256347656,1966.740146636963
PS (30:1),-0.08828041798495752,7.778545533874384,0.18199219979223002,0.6696667361707713,0.7314090593638212,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.7401390075684,1962.8201370239256,1959.4601364135744,1958.2201461791992,1959.700138092041,33012.68228149414,32662.822235107426,31043.802368164062,33196.822509765625,30799.06231689453,1958.000144958496
PSo (42:4),0.08781697647935448,7.70468945580264,0.18008379083093562,0.6713012419200469,0.7318965752615025,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2003.8001441955569,1963.820140838623,1959.1201210021973,1958.60013961792,1959.4601364135744,27546.54202270508,29182.58219909668,27560.74200439453,29965.162048339844,28609.342163085938,1957.440139770508
Lyso_PS(18:2) | PS (18:2),0.08668443660106458,7.7088510331849145,0.17547195118729153,0.6752938046829478,0.7336525285444371,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.1601486206057,1963.9401321411133,2026.7401390075684,1958.040138244629,1960.6401443481443,28764.80191040039,27993.48178100586,28187.1220703125,30067.922149658203,28347.922149658203,1959.1601371765137
Lyso_PS(20:0) | PS (20:0),-0.08684360056603695,7.791537133510173,0.17612650092619742,0.674723417004068,0.7336525285444371,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.68013381958,1962.4801292419431,1966.4801406860352,2039.480136871338,1972.64013671875,33299.86245727539,32409.102264404297,32216.54214477539,33119.6623840332,31238.821975708008,1958.52014541626
PEo (28:0),0.08533110630306406,7.668812811784081,0.1700119670559932,0.6801011723986293,0.7375745109111896,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1900.1801300048828,1899.3001441955569,2028.5201416015625,1894.4201431274416,1882.920139312744,30336.68231201172,30266.54208374023,26587.60191345215,26116.3818359375,26409.46192932129,1889.4601440429688
PSo (40:5),-0.08183674988916011,7.779297199382953,0.15639983786588552,0.6924929631630983,0.7496936121414209,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.7001419067385,1992.3601379394531,1959.260124206543,1958.6601371765137,1959.9401321411133,32066.582153320312,33166.6826171875,32056.722290039062,32641.36248779297,30584.742065429688,1958.8401489257812
PS (42:0),0.08106023445766397,7.702293316120722,0.15343841473443476,0.6952709057209564,0.7513804875861564,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.4401321411133,1963.1801414489744,1958.9401512145996,1959.0201416015625,1959.6401443481443,26855.401947021484,30218.322235107426,31091.582092285156,27794.101821899418,27157.441925048828,1959.0801429748535
PE (22:4),-0.07756637321039292,7.81473051247823,0.1405266686444122,0.7077579928112784,0.7635357680766156,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1930.1601333618164,2034.240146636963,2203.680160522461,1979.4001350402832,1980.9401321411133,31742.702423095703,35654.14242553711,32017.44212341309,34130.34216308594,31345.20230102539,1937.660144805908
PE (44:6),-0.07607636180432223,7.744835755078732,0.13514576731949648,0.7131552782078546,0.7666730390506779,5,5,Time Period_ New Data,Time Period_ Older Data,PE,1960.9601402282717,1928.1001319885256,1934.240135192871,1883.0201377868652,1938.7201461791992,32647.24237060547,30575.482147216797,31005.322387695312,31951.362243652344,30617.982299804688,1867.440143585205
PS (44:2),0.07610935286202802,7.742782920133397,0.1352892359348905,0.7130098031868842,0.7666730390506779,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2003.0801315307615,2005.7201499938965,2058.1401443481445,2002.0801315307615,2002.7201309204104,27559.542114257812,31487.822372436523,32473.542392730713,22833.041748046875,33426.62226104736,2001.620147705078
PSo (34:1),-0.07503630639715714,7.780937220645635,0.1314891529423594,0.716893003442211,0.7693485890599338,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.400119781494,1963.0601425170896,1959.2401428222656,1957.8601379394531,1985.7601432800293,32826.582275390625,32586.822265625,31932.002319335938,31742.26251220703,30634.12191772461,2029.280143737793
"PIo (38:3), PIp (38:2)",0.07396260508809663,7.70891483679758,0.1277472806240425,0.7207792658606021,0.772173961339358,5,5,Time Period_ New Data,Time Period_ Older Data,PI,1925.3201446533203,2062.5601539611816,1975.0201377868652,1913.9801445007324,1916.4601440429688,23547.48191833496,39138.92234802246,39371.882553100586,11918.780822753906,30515.001892089844,2028.460147857666
PS (42:4),0.07290551654091589,7.707820397714783,0.1241235209623639,0.7246045284567029,0.7749242873773072,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.4801445007324,1962.080135345459,1959.4401359558103,1958.8401374816897,1976.640151977539,29671.682098388672,27773.80184936523,27812.461975097656,30302.241943359375,28368.22193908691,1958.0201377868652
PS (40:4),-0.07239569158262961,7.771142324712869,0.1223967507467627,0.726449418943341,0.7755508528060626,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.460147857666,1962.5201301574707,1958.8401374816897,1959.120128631592,1959.6801414489744,30903.662109375,32283.10244750977,33779.442321777344,31557.94219970703,30579.582244873047,1958.0601387023928
Lyso_PS(20:4) | PS (20:4),0.06717180317038093,7.708358510968409,0.10536866119379162,0.7454797450325975,0.7931183470467704,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.2201347351072,1962.9801483154297,1959.1801261901855,1958.5201416015625,1960.380126953125,30915.802276611328,30914.702041625977,30446.962036132812,25454.64169311523,26786.921646118164,1958.780143737793
PEp (30:1),0.06719181147949727,7.742005450991709,0.10544836880742281,0.7453868306671169,0.7931183470467704,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2003.10013961792,1873.4401359558103,2317.320171356201,1983.6001358032229,1932.2601318359375,30034.742218017574,29205.38217163086,30389.142059326172,30081.482177734375,29265.60189819336,1866.9401359558103
PS (36:6),-0.0655710137436103,7.76797954504654,0.10040966514043248,0.7513385726630184,0.7979733806214125,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.200134277344,1962.8601455688477,1959.2801513671875,1958.860149383545,1959.240146636963,31341.52226257324,31162.662231445312,31296.782272338867,32875.222412109375,31544.382354736328,1958.300136566162
PSo (28:0),0.064656984920884,7.723818966201021,0.0976324905095538,0.7546894512528277,0.8001526712078174,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2040.160144805908,1983.440139770508,1959.2401428222656,1958.740146636963,1960.3401374816897,29457.362060546875,27886.141998291016,29402.44219970703,28081.50210571289,31263.40219116211,1979.7401428222656
PSp (30:1),0.06414416944153943,7.709851462587694,0.0960849989972053,0.756579356422433,0.8007781504402384,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.8001251220703,1964.1801376342771,1958.2601356506348,1959.0601348876953,1960.3201293945312,29501.562133789062,30061.462036132812,27543.941833496097,30624.262481689453,26864.22177124023,1958.6801528930664
PSo (42:6),-0.06265405343578467,7.77625223438022,0.09167907333718617,0.7620533163273806,0.8051884097044021,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2035.2401428222656,1963.3401412963867,1958.480125427246,1959.2001457214355,1959.780143737793,32798.72229003906,31590.842254638672,28673.421997070312,30553.5020904541,35454.96228027344,1958.1401329040527
PS (32:3),0.0616976289320093,7.7107906621392415,0.0888956993379657,0.7655857673169802,0.8075356723754449,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.7001304626465,1962.7801399230957,1959.7201538085935,1959.0201416015625,1959.080135345459,31848.50213623047,27752.32196044922,27407.14196777344,28983.20211791992,28840.541931152344,1959.0801239013672
PEo (18:0),-0.05862076987805439,7.8629749463718746,0.0802848060498711,0.7769118209555701,0.8166854636666062,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2227.4801635742188,1990.6201400756836,2167.74015045166,2147.0601387023926,2066.320152282715,35290.98260498047,36136.88269042969,32969.082458496094,33741.44256591797,32229.482147216797,1899.840133666992
PEp (16:0),0.05885330742076788,7.8415901156690495,0.08092849013181075,0.776043070977319,0.8166854636666062,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2073.720146179199,2073.160144805908,2298.780174255371,2238.940143585205,2118.3401374816895,31451.20233154297,32300.30209350586,31736.482421875,31510.54225158691,33181.94250488281,1992.5001373291016
PE (20:1),-0.0570083768819053,7.829555172482383,0.0759202200343716,0.7829042867276552,0.8204610910669955,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2114.680149078369,1975.1001434326172,2094.20015335083,2031.980152130127,2130.480155944824,33361.02230834961,33775.54232788086,30739.48208618164,35915.082611083984,32168.022186279297,1886.8801383972168
PEo (42:0),-0.05692071090084171,7.992950263176819,0.07573158809944047,0.7831674051094047,0.8204610910669955,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2403.340190887451,2731.9601974487305,2190.2801551818848,2137.8401489257812,2274.820163726806,39464.602783203125,37566.382720947266,38891.98278808594,37840.122802734375,34232.22247314453,1898.1601371765137
PC (42:3),-0.054112156731465966,9.3166126797564,0.06863080269988586,0.7933408604493846,0.8282055215234402,5,5,Time Period_ New Data,Time Period_ Older Data,PC,7767.040550231934,5733.900428771973,6533.020431518555,4443.200359344482,6670.140563964844,106197.4287109375,108623.22717285156,105244.12854003906,84038.986328125,94281.68737792967,1722.7201309204102
PS (40:5),-0.05429955954946739,7.764915311605015,0.06885866833104659,0.7930058629267375,0.8282055215234402,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.960147857666,1963.1801376342771,1959.64013671875,1958.9001350402832,1974.5801277160645,30930.00225830078,31532.04196166992,32820.222259521484,31290.282165527344,30775.14210510254,1958.4601402282717
PSo (36:3),0.053872980799584705,7.72727168726484,0.06778247562929884,0.7945932844486252,0.8282055215234402,5,5,Time Period_ New Data,Time Period_ Older Data,PS,2022.660140991211,1962.9401359558103,1959.1401252746584,1996.340160369873,1960.6401405334473,30614.702270507812,27161.90199279785,29502.26203918457,29244.641983032227,30646.60223388672,1958.5801429748535
Lyso_PS(17:1) | PSp (18:0),-0.04923299283143926,7.760460026312836,0.05660810683509254,0.811939589032953,0.8448560588586134,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.040126800537,1962.8001327514648,1959.0201530456543,1958.620147705078,1959.60013961792,33089.86218261719,31539.802185058594,28641.74201965332,30474.54196166992,32670.20233154297,1958.9201431274416
PE (32:4),0.04775413382595984,7.757799067329479,0.053266350646079985,0.8174740344640574,0.849180447267891,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2036.0401496887207,2047.52014541626,1990.0201416015625,2008.7001457214355,2040.7801475524905,28063.282012939453,31050.162231445312,30927.94219970703,30382.102264404297,30716.342163085938,1951.1801528930664
PSo (36:4),0.04616904505778997,7.717433341982024,0.049780760627857745,0.8234452065264989,0.8539431771385914,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.340133666992,1962.400131225586,1959.360134124756,1958.4401321411133,1960.220127105713,28679.682037353516,28406.421966552734,31704.94229125977,28571.30201721191,29213.582061767574,1957.280143737793
PSo (42:1),0.045365578184832986,7.723888647287939,0.04806444260314004,0.826466180008315,0.8556355745968438,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1960.9601249694824,1963.0401344299316,1959.2801399230957,1958.8201522827148,2005.0001411437988,28579.18212890625,29411.202087402344,31283.76190185547,28818.30210876465,29240.54217529297,1958.100128173828
Lyso_PS(18:3) | PS (18:3),0.04349872184244918,7.718881613463386,0.04418910591897074,0.8335021752267794,0.8614720468786848,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.1201400756836,1963.700138092041,1959.4201583862305,1958.2601432800293,1960.380142211914,30147.4220123291,30400.12226867676,29299.36210632324,29347.121994018555,27568.621780395508,1958.9001350402832
PSo (36:2),-0.04291241890720062,7.763555386644095,0.04300778447344156,0.8357106153634376,0.8623077706262605,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1961.52014541626,1962.360134124756,1958.9601364135744,1976.60013961792,1986.4801406860352,30084.1220703125,30494.062103271484,33453.402435302734,31270.18225097656,31300.20230102539,1958.040126800537
PS (32:5),0.042027194320829804,7.735410691408351,0.04125238825550781,0.8390515259936924,0.864307257545342,5,5,Time Period_ New Data,Time Period_ Older Data,PS,1962.000129699707,1963.76012802124,1959.2001419067385,1982.420146942139,2042.70015335083,30700.342315673828,29756.842315673828,30107.64208984375,28843.58203125,29174.80201721191,1979.3201332092283
PC (30:2),0.04150307844854785,7.927656786666067,0.04026100058308657,0.8409711322336486,0.8648384264706638,5,5,Time Period_ New Data,Time Period_ Older Data,PC,2802.9601860046387,2157.300151824951,2508.360179901123,1940.9601364135744,2219.4001274108887,43635.50291442871,33543.382415771484,38352.2626953125,27075.501739501953,31698.782440185547,1771.420108795166
PE (30:1),0.04035145413820973,7.740776155810012,0.03802980213131235,0.8453833084826039,0.8679268633754733,5,5,Time Period_ New Data,Time Period_ Older Data,PE,2061.260154724121,2006.3601531982424,2102.040142059326,1896.4601440429688,1915.8201370239256,30043.76202392578,29401.562072753903,28161.541931152344,33415.982330322266,28487.82208251953,1930.860149383545
"(11Z,14Z)-eicosadienoylcarnitine",0.03263200427707732,11.238088425086001,0.02498927934590256,0.8743937777140852,0.8962172497036215,5,5,Time Period_ New Data,Time Period_ Older Data,CAR,22190.44157409668,21535.18148803711,25598.02178955078,21756.661514282227,21312.761611938477,323973.94287109375,312251.02392578125,344173.2451171875,322782.0625,393336.70947265625,21711.001541137695
