lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
Lyso_PG(22:2),0.07090704311481782,6.9638236716723,0.012692193222051174,0.9103004045284794,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,64709.10447692871,82182.90670776367,56996.82398986816,63123.42419433594,71334.88481140137,52930.983947753906,55307.94386291504
Lyso_PG(22:4) | PG (22:4),0.04714396274034863,7.29310251391459,0.005610983382211998,0.9402891067495962,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,99761.16662597656,89267.46594238281,65274.66424560547,85420.36553955078,87246.1265258789,65949.26382446289,66790.425048828125
Lyso_PG(22:4) | PG (22:4)_2,0.014769066135863602,7.304014059058285,5.506941470230231e-4,0.9812778624040525,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,98412.14739990234,91113.62628173828,63939.70394897461,88287.406982421875,86601.12637329102,67873.10481262207,67896.06561279297
Lyso_PG(22:6) | PG (22:6),-0.5081286620631331,7.358523823729953,0.6485181845205261,0.42064296591950834,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,73243.88592529297,81578.20666503906,64741.48400878906,165650.92999267578,72002.50451660156,62544.224060058594,62303.984130859375
Lyso_PG(22:6) | PG (22:6)_2,-0.5390493062148526,7.380754452394093,0.7293799344251966,0.3930842497292143,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PG,75350.2053527832,81456.24542236328,63104.44470214844,166309.3084716797,74045.684814453125,66782.78479003906,64106.305236816406
Lyso_PI(12:0) | PI (12:0),-0.07997686850003251,6.863750296521149,0.016146308909810614,0.8988864778718273,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,28306.221740722656,84709.1859741211,67609.56565856934,67876.32531738281,86122.82629394531,30239.622676849365,51699.76379394531
Lyso_PI(12:0) | PI (12:0)_2,-0.004674132116999021,6.872599234819564,5.515711563930381e-5,0.994074338449306,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,31095.502098083496,81699.24530029297,72132.44439697266,65886.62432861328,81791.82601928711,32253.86252593994,53322.10321044922
Lyso_PI(12:0) | PI (12:0)_3,-0.13770340360451253,6.850799358782001,0.04785464688757202,0.8268393056884167,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,28311.342002868652,79921.40631103516,64896.464294433594,67827.08511352539,84666.48651123047,31480.00217437744,55023.684326171875
Lyso_PI(13:0),-0.0865873497645035,7.413238045842588,0.018925645246554268,0.8905798634192336,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,50159.60388946533,112139.06774902344,92840.48663330078,83247.60638427734,129986.2890625,49637.38388442993,90002.8871459961
Lyso_PI(14:0) | PI (14:0),-0.04065409007333354,7.035918382754848,0.004172499076958047,0.9484965579470297,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,34938.842193603516,88278.82525634766,77266.98547363281,76960.58627319336,87671.1655883789,35135.28242111206,67115.76525878906
Lyso_PI(14:0) | PI (14:0)_2,-0.07950267191546564,7.01433727020814,0.015955505390593316,0.8994825010975303,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,33801.602741241455,86684.0651550293,76597.76501464844,75960.22521972656,88593.86581420898,37317.002670288086,61796.04522705078
Lyso_PI(14:1),-0.08404930715122927,9.648198449142983,0.01783310528844595,0.8937658178355765,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,135995.75078582764,564905.05078125,567016.634765625,539328.4323730469,572075.638671875,195377.23229599,287219.0819091797
Lyso_PI(15:0) | PIo (16:0),0.017240341317743595,9.252049301650535,7.504273562517483e-4,0.9781455402409593,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,3361.920211791992,481182.39500427246,583872.5711975098,280641.96061325073,544975.1896972656,215788.75708007812,77248.48648071289
Lyso_PI(15:0) | PIo (16:0)_2,0.5118569470768198,9.00500015106365,0.6580379805345729,0.41725346560509785,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,1759.1401329040527,459316.7342224121,582637.5874633789,3125.5801887512207,554104.5033073425,176396.09419250488,74041.88470458984
Lyso_PI(15:1) | PIp (16:0),-0.30048451596325854,6.917118181883827,0.22754129946770263,0.6333529411980942,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,25188.12172317505,78890.12567138672,59178.963928222656,67713.40435028076,83535.32638549805,42184.543365478516,73600.72549438477
Lyso_PI(15:1) | PIp (16:0)_2,-0.09560179833202338,6.89051318039101,0.023070199064022745,0.8792746641778719,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,20211.501667022705,78543.20639038086,70370.444580078125,62624.26416015625,81324.5856628418,31244.242218017574,76934.50500488281
Lyso_PI(16:0) | PI (16:0),1.1175623319600951,5.300776331430029,3.077010686968606,0.07940634793085674,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,1567.220100402832,1743.6201248168943,84950.28555297852,1543.7800979614258,1506.9401092529297,40844.24295043945,1476.2200965881348
Lyso_PI(16:0) | PI (16:0)_2,0.853837642100402,5.340028392240207,1.8141426643760497,0.1780120763197496,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,1486.760097503662,1516.3201065063477,82266.58605957031,1941.2401161193848,1590.58012008667,47394.962982177734,1504.780101776123
Lyso_PI(16:1) | PI (16:1),1.3445318148137075,5.883084683095604,4.407539516841098,0.03578041379468305,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,1516.940113067627,1566.300106048584,135654.9076538086,1476.6401023864746,1527.8801040649414,56095.24376296997,1462.5600929260254
Lyso_PI(16:1) | PI (16:1)_2,1.3407973061805016,5.873435964581321,4.383901631909794,0.03627986045882659,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,1508.0001220703125,1602.040126800537,134600.150390625,1479.8200988769531,1464.620101928711,55863.90421295166,1469.640106201172
Lyso_PI(17:0),-0.38563388522188186,9.31319406739249,0.3743528269260423,0.5406411122928914,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,99020.60654449464,503586.0916748047,359323.03857421875,537434.7490234375,515706.74365234375,146157.7112121582,128606.22680664062
Lyso_PI(17:1) | PIp (18:0),-0.10228687746624758,6.7251196713495585,0.026408538207761012,0.8709065844644365,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,28375.442066192627,69268.70501708984,52207.20428466797,61160.38438415527,68238.00421142578,25409.141891479492,71269.84600830078
Lyso_PI(17:1) | PIp (18:0)_2,-0.18732328722641403,6.692267572069488,0.08852659394324291,0.766058709695191,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,23477.70171356201,64069.045349121094,55532.84405517578,65401.344299316406,68404.72584533691,23716.72184753418,66126.30453491211
Lyso_PI(17:1) | PIp (18:0)_3,-0.1389245507670747,6.618684212013174,0.04870609562385653,0.8253302555087825,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,23474.22166824341,60402.563552856445,51971.38439941406,57837.72412109375,61037.764221191406,25788.72187805176,67652.04391479492
Lyso_PI(17:2),-0.16992712594664122,7.241653364930595,0.07285834074536979,0.7872196136657855,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,38813.1828918457,94730.76571655272,84766.42706298828,92505.88821411131,100150.7865600586,45429.52306365967,81531.94467163086
Lyso_PI(18:0) | PI (18:0),-0.47038977386495034,6.978582746323866,0.5561588363566443,0.45581205924577706,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,41941.6428527832,101704.12713623048,1585.840114593506,85553.88565063477,94117.28704833984,1571.340114593506,125769.8071899414
Lyso_PI(18:0) | PI (18:0)_2,-0.4163556384072596,6.99173609005039,0.4361393421863795,0.5089917406627295,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,46524.58316040039,101403.0675048828,1686.240119934082,88221.68646240234,90611.52746582033,1463.0801010131836,126214.86944580078
Lyso_PI(18:1) | PI (18:1),-0.4899864807164219,6.8056551684573545,0.6032388319363235,0.43734492647440715,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,32688.46255493164,110174.80853271484,1585.4801177978516,80306.46560668945,99224.92785644533,1771.840103149414,80815.58563232422
Lyso_PI(18:1) | PI (18:1)_2,-0.3871174914533828,6.840122710614015,0.37721168953430606,0.5390992834951932,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,39279.96249389648,112897.36917114258,1765.4801216125488,83491.325439453125,95430.0262451172,1621.8001136779783,81827.80645751953
Lyso_PI(18:2) | PI (18:2),-0.8521284235158404,7.966652940978563,1.8072132985216705,0.17884288279985117,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,45629.44384765625,283449.1376953125,2728.6601905822754,209466.67485046387,286896.09939575195,32216.581508636475,63883.78512573242
Lyso_PI(18:2) | PI (18:2)_2,-0.7027047185700955,7.957980113958978,1.2345599184991443,0.26652207185262866,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,55440.92433166504,293043.6199951172,2962.0802154541016,217747.7539215088,285794.453704834,2434.940158843994,62561.623138427734
Lyso_PI(18:3) | PI (18:3),-0.20243656516747024,13.109590625403827,0.10338218164714519,0.7478080265138785,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,1108765.7086791992,9017962.689697266,5282289.402523041,6075404.322265625,8747848.963623047,1981734.8844451904,70834.02569580078
Lyso_PI(18:3) | PI (18:3)_2,-0.1949348379405313,13.118562322233709,0.09586773342276267,0.7568460287205585,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,1261473.7984313965,9129985.50732422,5173628.779884338,6129537.108032227,8710851.886535645,2025487.797492981,72475.46408081055
Lyso_PI(18:4) | PI (18:4),-0.0890005314426503,6.886130554941545,0.019994729788777477,0.8875518040332332,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,29790.102115631104,88778.10650634766,55778.844146728516,65778.56491088867,84633.52445220947,26696.161834716797,71540.74481201172
Lyso_PI(18:4) | PI (18:4)_2,-0.16245906724823841,6.89629183993292,0.0665975071574394,0.796356798254622,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,29886.262008666992,88855.187255859375,52733.62298583984,68408.10559082031,86147.0054321289,28261.581634521484,71871.50671386719
Lyso_PI(19:0),-0.49952680101933294,9.553334880917328,0.6268725288100541,0.4285048168330733,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,119203.69091796876,339945.18475341797,405689.1903991699,537758.02978515625,527039.861114502,133474.55117797852,574804.6939086914
Lyso_PI(19:1),-0.22698281527160227,8.188827335230883,0.1299429218743171,0.7184912267962014,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,76700.08508300781,206630.5535888672,147601.572265625,199834.7745361328,215436.2952880859,68424.245361328125,129182.14990234376
Lyso_PI(20:0) | PI (20:0),-0.3009389895262223,7.103662974101201,0.22823070645745247,0.6328388475345389,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,27494.401824951172,100491.08828735352,64285.88473510742,110390.90756225586,84179.0658569336,30166.22203063965,73873.18661499023
Lyso_PI(20:0) | PI (20:0)_2,-0.2539463819029987,7.107430503530823,0.16260252646679874,0.6867716498254598,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,27781.8819732666,99610.3055114746,69121.86444091797,108143.90655517578,85246.2057800293,29862.682403564453,72112.00497436523
Lyso_PI(20:1),-0.005096650009064109,8.004643964310004,6.558169116033241e-5,0.9935386001036728,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,95359.72668457033,177406.5517578125,134682.80883789062,141323.27197265625,166653.33251953125,86753.28625488281,116070.16857910156
Lyso_PI(20:2) | PI (20:2),0.1018126392047431,10.028297556407502,0.02616582416521851,0.871496005931394,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,145046.9137878418,1085672.139129639,745132.8973388672,514094.0180053711,944450.6334533693,305557.8998413086,67286.24493408203
Lyso_PI(20:2) | PI (20:2)_2,0.11060481759464838,10.017660708093567,0.030878974750521593,0.8605106663592986,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,141717.7893218994,1090943.8528442385,736958.7850036621,512331.0799560547,938776.4866027832,295151.8788757324,65474.80474853515
Lyso_PI(20:3) | PI (20:3),-0.007062027096359949,6.970354208157731,1.2590996266226284e-4,0.9910471564467495,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,30329.622177124023,100758.36703491212,69472.48553466797,69427.10412597656,93706.76776123048,30095.922332763672,56375.3434753418
Lyso_PI(20:3) | PI (20:3)_2,0.024465489897309373,6.957141817863949,0.0015111372886167374,0.9689913646520628,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,27755.56155395508,101938.0866394043,68859.64503479004,69665.7246017456,91361.56747436523,25777.04148864746,60533.74481201172
Lyso_PI(20:4) | PI (20:4),-0.07632166363254224,7.107507590333352,0.01470445406903309,0.9034835781260755,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,35430.7225189209,112571.98727416992,69103.62489318848,73522.30572509766,118785.22639465332,26514.061820983887,60508.06425476074
Lyso_PI(20:4) | PI (20:4)_2,-0.015742477838664188,7.115740376249417,6.256738060699263e-4,0.9800442174772711,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,41561.50314331055,115503.32766723631,65911.92514038086,72899.12484741211,115885.68811035156,26255.641555786133,61764.72494506836
Lyso_PI(20:5) | PI (20:5),-0.20605332450693942,7.124869835338516,0.10710099728021305,0.7434690600510018,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,40032.822998046875,84395.20684814453,73289.96563720703,86523.1650390625,96450.107177734375,38041.782623291016,77241.46475219727
Lyso_PI(20:5) | PI (20:5)_2,-0.05919855574471257,7.0985419856603915,0.008846966358760255,0.9250628344421609,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,40050.72219848633,88782.6872253418,74940.68502807617,73109.76446533203,96217.40689086914,36479.40295410156,78202.38619995117
Lyso_PI(21:0),-0.2071373783596496,7.283967580253961,0.10823069157777354,0.7421675297211137,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,41802.92306518555,105488.24728393556,86084.62646484375,92840.06625366212,129096.44696044922,38776.062240600586,63325.765075683594
Lyso_PI(22:0) | PI (22:0),-0.245749977212608,7.811484283023764,0.15229097380506573,0.6963555654321227,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,40855.62286758423,176077.4532470703,120032.9500732422,145815.60913085938,183840.1304321289,52331.62371826172,87955.046630859375
Lyso_PI(22:0) | PI (22:0)_2,-0.2703928853325833,7.823459728531589,0.1843179225907079,0.6676884486212915,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,39094.3226852417,180142.77532958984,118459.46856689452,152064.70892333984,180110.6915283203,56194.86437988281,87932.9253540039
Lyso_PI(22:1) | PI (22:1),-0.07440609032369074,6.689564399153354,0.013975400555864326,0.9058952462801004,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,32720.622344970703,67087.08477783203,51090.78356933594,55932.98376464844,65662.98425292969,31679.222091674805,63170.44467163086
Lyso_PI(22:1) | PI (22:1)_2,-0.06258091222937415,6.615560923213269,0.009886535580790223,0.9207960230824952,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,36835.06268310547,62944.14392089844,46467.583404541016,57738.10397338867,60971.704498291016,28474.04179382324,55785.18338012695
Lyso_PI(22:2) | PI (22:2),-0.1528124076442508,6.5997280486562175,0.05892629761365242,0.8082010896838259,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,26095.3416595459,66476.26585388184,51343.024353027344,60017.74337768555,68658.44511413574,25460.84178161621,48115.70307922363
Lyso_PI(22:2) | PI (22:2)_2,-0.0448194902030255,6.58695153326904,0.0050711955555016175,0.943228770581975,0.9999596388429572,3,3,Genotype_ WT | Brain Region_ cerebellum,Genotype_ WT | Brain Region_ hippo,PI,24529.061599731445,68327.06495666504,52392.242919921875,54407.9040222168,63427.84408569336,26434.10157775879,53404.66319274902
