lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023
PG (30:2),0.2840997207621214,6.477915555192606,0.2824800590143468,0.5950802865873677,0.9994622267857053,PG,67671.5845336914,55108.96371459961,52014.78283691406,42471.76290893555,23800.501441955566,65149.54425048828,14760.300914764404,44766.80288696289,46555.50321960449,52244.96357727051
PG (30:3),0.1651867515637054,6.748259164062135,0.09530951202032156,0.7575327130478828,0.9994622267857053,PG,80264.76602172852,49391.28369140625,64444.065200805664,61979.42498779297,29765.92241287231,76447.86486816406,16092.001083374023,68295.22457885742,62917.48434448242,53280.26364135742
PG (30:4),0.24265111386494737,6.290819197412608,0.2059360732797586,0.6499714882667016,0.9994622267857053,PG,55495.7236328125,43390.92321777344,44866.08331298828,44173.02355957031,22770.88174438477,54187.56381225586,14433.560955047607,37764.0827331543,43492.10328674317,45092.143463134766
PG (32:0),0.3401572588710907,7.36367612743154,0.40526890068576904,0.5243806453142111,0.9994622267857053,PG,110267.2474975586,94173.0069580078,120860.2699584961,103335.9873046875,39577.30274963379,115070.44732666016,21391.061458587646,87876.62707519531,111980.74896240234,68149.18524169922
PG (32:1),0.42305374597263695,6.773973261683633,0.6274011398259063,0.42831019834155354,0.9994622267857053,PG,74876.6849822998,61783.06478881836,95037.5283203125,66439.16555786133,25372.121620178223,74694.26599121094,14159.2610206604,74797.98553466797,57182.02453613281,39920.783111572266
PG (32:2),0.5074274654712864,9.187707676907506,0.903196595107147,0.3419260301429413,0.9994622267857053,PG,421410.26861572266,265542.63287353516,625595.9060668945,428424.1611328125,119164.9298248291,413328.43322753906,26959.901775360107,605861.0270385742,246204.4418334961,62236.564208984375
PG (32:3),0.2789008309375404,6.612411043980258,0.27221797165225325,0.6018478039798322,0.9994622267857053,PG,72947.80572509766,57634.34423828125,61466.68438720703,54548.10339355469,23466.881675720215,73803.7056274414,15343.681079864502,54519.024169921875,57137.94415283203,43656.64297485352
PG (32:4),0.44928150716752124,6.795251576065946,0.7077595581450851,0.4001885891127215,0.9994622267857053,PG,78420.94567871094,67730.86389160156,70689.12478637695,82292.44641113281,28669.12201690674,78410.9853515625,15332.041122436523,55551.9635925293,65611.50494384766,43767.94314575195
PG (32:5),0.5773399210475694,6.827584038858046,1.1695023518909693,0.27950351738267726,0.9994622267857053,PG,64834.60479736328,61361.8037109375,141260.64776611328,55899.803955078125,28723.361907958984,67011.54473876953,24903.141830444336,50010.76354980469,53159.36410522461,52170.14404296875
PG (34:0),0.20670150890103128,6.767313708727631,0.14934945570985292,0.6991578184150322,0.9994622267857053,PG,75389.54537963867,57950.66375732422,75363.00567626953,59227.40447998047,31330.44228744507,72769.9653930664,20180.881317138672,60963.64401245117,66616.06436157227,49477.183349609375
PG (34:1),0.3979881240431985,7.097612415341403,0.5551322417650226,0.45622821249923445,0.9994622267857053,PG,98759.027587890625,75341.0654296875,104941.1082763672,83637.0458984375,35052.26232910156,94466.78662109376,27320.36191558838,63624.60461425781,75185.30548095703,58451.984619140625
PG (34:2),0.392142084234467,6.627671027258982,0.5389028525279966,0.4628877758993171,0.9994622267857053,PG,72865.54510498047,59468.704833984375,66565.54452514648,59144.984619140625,25164.001960754395,66322.664306640625,18729.521453857426,50971.34387207031,51579.94384765625,45983.30322265625
PG (34:3),0.27319713640908266,6.639580356168577,0.26117567785013307,0.6093135965618642,0.9994622267857053,PG,72847.94598388672,58371.244567871094,59765.58447265625,55731.06414794922,23883.321411132812,69338.10418701172,18821.62124633789,52959.46432495117,57098.12414550781,50424.14373779297
PG (34:4),0.2764234476107368,6.5530936798688835,0.2673925569649216,0.6050862544313789,0.9994622267857053,PG,65700.20458984375,51828.84368896485,58445.26416015625,57604.16400146485,21463.98167037964,65353.26452636719,18820.901405334473,52110.52355957031,51496.02392578125,45698.94369506836
PG (34:5),0.3721042705101152,7.357931347834839,0.4851462943197471,0.4861004576241179,0.9994622267857053,PG,136217.45016479492,106144.8264465332,89846.84503173828,94560.66693115234,44998.28350067139,136859.2509765625,18886.521327972412,69591.08529663086,99814.38790893556,70728.80438232422
PG (34:5)_2,0.36731710737939405,7.249997165353528,0.4727175317957517,0.4917396262549901,0.9994622267857053,PG,120037.7671508789,94973.30615234376,87226.1467590332,90437.16638183594,41845.60361480713,125280.52908325195,15567.101219177246,68075.24481201172,92482.32647705078,70120.16534423828
PG (34:6),0.41329528780813474,6.790975508636743,0.598737572774553,0.43906010503259235,0.9994622267857053,PG,82189.62564086914,61685.084411621094,88466.5267944336,61463.224182128906,24153.501556396484,81264.82537841797,15447.06103515625,58262.48403930664,63944.04525756836,49891.1640625
PG (36:0),0.2251005234191674,7.7904297340255875,0.17718137626093267,0.6738067952253405,0.9994622267857053,PG,163240.29028320312,133486.2294921875,120362.70886230467,120062.92929077148,60285.365142822266,192551.75201416016,26809.32172012329,110802.34716796876,125020.51040649414,112770.00897216795
PG (36:1),0.2655703575500401,8.360297510321905,0.24677890218845278,0.6193523396024233,0.9994622267857053,PG,319739.82080078125,168404.01171875,166981.65258789062,166357.49145507812,127548.14990234376,288672.16015625,78201.06611633301,108305.64794921876,125836.62841796876,142614.4111328125
PG (36:2),0.45599449668089337,7.867334536301447,0.7291250899074839,0.39316692796977537,0.9994622267857053,PG,224894.81396484375,156952.45068359375,136565.0096435547,124319.60900878906,76272.4460144043,183601.09423828125,36417.28263092041,118402.70867919922,100915.50714111328,75807.625
PG (36:3),0.43301796328592806,6.586573102687948,0.6573534537056123,0.4174958313544227,0.9994622267857053,PG,72386.58462524414,59820.203552246094,62004.74420166016,58023.80438232422,18850.161560058594,65631.92492675781,15298.441036224363,50154.80368041992,55483.66384887695,47194.82287597656
PG (36:4),0.2213664500994993,6.916136540472761,0.1713369645590319,0.6789263281932821,0.9994622267857053,PG,84260.36657714844,71186.665283203125,70165.92352294922,65921.06439208984,32641.962490081787,75829.1049194336,25278.081565856937,68529.38482666016,67130.60446166992,64116.624450683594
PG (36:5),0.3558120242409683,6.4676014172733,0.44349772730083714,0.5054390647433878,0.9994622267857053,PG,63652.20468139648,56045.08367919922,55682.70397949219,51790.00421142578,21976.8013381958,59659.6833190918,16411.4612159729,42524.802810668945,52034.184020996094,42303.02325439453
PG (36:6),0.25912114901708383,6.556454758640453,0.2349056806790486,0.6279099586194795,0.9994622267857053,PG,70225.76593017578,54638.98431396485,63869.40368652344,51691.30374145508,24445.661491394043,74582.12594604492,15210.240997314451,48829.70324707031,57779.20390319824,35202.042388916016
PG (36:7),0.3817068480213973,6.737210743126955,0.5105518669874982,0.4749000546384579,0.9994622267857053,PG,77981.225830078125,60613.324645996094,76128.12466430664,68683.0655670166,24791.101776123047,72210.74502563477,15057.66107559204,71342.984619140625,58086.88381958008,40557.30270385742
PG (36:8),0.4753722772695507,8.620642348437613,0.7925292998370415,0.3733364149220893,0.9994622267857053,PG,292627.7795410156,193368.9156494141,387173.6243286133,277586.10552978516,87291.60531616211,291947.18048095703,26512.662017822266,366350.0997314453,174112.8104248047,56242.584411621094
PG (38:0) | PGp (40:6),0.4500847341925092,7.792098072957665,0.7103165806329343,0.3993387348337133,0.9994622267857053,PG,167925.13342285156,124772.2085571289,198558.65600585935,141366.56799316406,64613.38435745239,161618.36865234375,20422.941493988037,172754.33142089844,102031.88842773438,45743.74346923828
PG (38:1),0.365476875753629,7.189809256498126,0.46798277395691934,0.49391665349289704,0.9994622267857053,PG,105921.36688232422,90607.34552001952,106595.76861572266,87448.78564453125,41153.2223815918,99646.46673583984,22715.701496124268,88475.28649902344,80918.98516845703,49655.80303955078
PG (38:2),0.6589419110586131,7.513896488630273,1.5236266548731687,0.21707149615695934,0.9994622267857053,PG,143769.7691040039,135439.39141845703,174621.65255737305,98696.74505615234,43362.363021850586,130693.92932128906,19836.72134399414,110809.54754638672,83248.826171875,48587.86279296875
PG (38:3),0.3289919832327887,6.745499437555042,0.37904074563749646,0.5381170606175313,0.9994622267857053,PG,79688.54602050781,70741.84423828125,67800.78381347656,58550.32345581055,29682.382263183594,79485.98468017578,18435.24137496948,54960.804290771484,58011.385009765625,45920.02325439453
PG (38:4),0.299809865187541,7.2832051306445935,0.3146641594733379,0.5748320746355131,0.9994622267857053,PG,126488.54956054688,90277.52606201172,90394.206787109375,92182.96667480467,48413.9035949707,120148.58947753906,30956.52191925049,69125.44512939453,83124.24609375,61057.764404296875
PG (38:5),0.3200548039279361,6.7936848281102735,0.35868644400943617,0.5492366573729152,0.9994622267857053,PG,80117.82525634766,63794.76446533203,72651.28466796875,68546.224853515625,26989.82211303711,73927.52569580078,21626.38148498535,59987.023834228516,65208.20443725586,46921.72302246094
PG (38:6),0.3720071750149486,6.899008763121,0.484886586482844,0.48621719150240805,0.9994622267857053,PG,93351.48645019533,65490.14456176758,93411.406494140625,67631.82458496094,27388.561851501465,87110.2064819336,18452.281299591064,74571.265380859375,64447.90481567383,41587.902740478516
PG (38:7),0.5938590775186852,8.242089543104152,1.2374770225578686,0.2659578476873305,0.9994622267857053,PG,229901.9549560547,161570.07202148438,350485.86111450195,182212.89190673828,34410.322174072266,203782.6960144043,18223.08132171631,307632.7173461914,135423.55123901367,47670.643798828125
PG (38:8),0.3744490051878444,6.731246442320792,0.49128246286869626,0.4833557842452249,0.9994622267857053,PG,75823.2456665039,69245.04504394531,70308.88424682617,64020.744689941406,22462.30145263672,77060.34555053711,18022.50134277344,56750.54397583008,61920.12422180176,43721.88293457031
PG (38:9),0.35405949785696744,7.089145459631582,0.4391420566148554,0.5075368389986299,0.9994622267857053,PG,95750.58721923828,78785.52627563477,112607.68743896484,75827.7045288086,39702.363441467285,93376.02520751952,19675.56132888794,91437.76556396484,67737.94451904297,48835.36358642578
PG (40:0) | PGp (42:6),0.21676217774076842,9.083448495192066,0.16427722027219716,0.6852487282253805,0.9994622267857053,PG,359981.8244628906,318848.20373535156,273436.478515625,273960.65966796875,135677.29107666016,464600.6171264648,21515.90158843994,287721.15829467773,312534.71978759766,414513.41119384766
PG (40:0) | PGp (42:6)_2,0.21914754482620344,8.974159867506396,0.1679193865943489,0.6819675731089949,0.9994622267857053,PG,327849.5430908203,292347.3389892578,255408.5947265625,264658.8729248047,131266.3504638672,412492.5054321289,19603.58136367798,276890.36279296875,294281.2544555664,379299.68127441406
PG (40:1),0.23061537210397362,6.5178001247038555,0.1859795672091875,0.6662840689755616,0.9994622267857053,PG,67263.86441040039,50071.84387207031,63952.144958496094,47450.92346191406,23245.461639404297,66906.82513427734,17818.441158294678,48038.52365112305,54954.8232421875,39614.50277709961
PG (40:10),0.4505526565175304,9.089718049012555,0.7118075138114364,0.39884441341104765,0.9994622267857053,PG,384750.243347168,132398.00854492188,845022.247467041,280562.9995727539,129807.72835540771,463966.2941894531,16758.88115310669,580517.6903991699,174710.93518066406,41414.763244628906
PG (40:2),-0.005066585199169665,8.422423795161775,8.932407945394516e-5,0.9924591922175319,0.9994622267857053,PG,235470.77667236328,115554.06912231444,335838.4853210449,147535.951171875,76551.7446899414,347649.522857666,16520.401206970215,258131.09802246097,255713.45468139648,82514.9857788086
PG (40:3),0.21492026538717118,6.739238917059273,0.16148508060348377,0.6877929036586057,0.9994622267857053,PG,76191.64556884766,65587.74530029297,61867.403869628906,60491.684020996094,36191.12243652344,79251.36560058594,21746.221614837646,50706.88287353515,57895.22384643555,45485.20330810547
PG (40:4),0.2802327913081516,7.147330831692291,0.27483439472871396,0.6001071011823964,0.9994622267857053,PG,125203.9090576172,73237.7451171875,72138.82513427734,84477.045654296875,42139.5632019043,116841.72814941406,28611.821926116943,56802.7444152832,73788.02526855469,62290.7841796875
PG (40:5),0.2678841936811203,7.646033252900647,0.2511038504200087,0.6162988927575569,0.9994622267857053,PG,189214.67333984375,98597.66650390624,96212.92736816406,116205.888671875,64978.18493652344,177841.2919921875,37855.122802734375,78225.32598876953,96434.52734375,85592.88562011719
PG (40:6),0.32283794490040807,9.95832540712873,0.36498193314037053,0.5457523318060109,0.9994622267857053,PG,1134166.7529296875,439533.611328125,377455.3442382813,608337.8232421875,354938.38525390625,1052223.6748046875,211167.71599578857,235693.4782714844,381514.23046875,353904.54736328125
PG (40:7),0.3872594023387051,7.023541872038888,0.5255485913406803,0.4684843600528555,0.9994622267857053,PG,109157.82763671876,76022.64544677734,83356.36633300781,77835.32458496094,40730.54299926758,91645.96643066406,21362.02161026001,63645.72442626953,72676.9052734375,48032.46319580078
PG (40:8),0.31329059285078076,6.714032263784551,0.34365429057157804,0.5577274527694306,0.9994622267857053,PG,74316.80572509766,64786.14407348633,75138.02499389648,58737.784423828125,27508.02239227295,75666.74548339844,17509.26124572754,58926.044372558594,60564.2048034668,40546.40286254883
PG (40:9),0.3709576472100736,6.9035668883776236,0.4821490156919026,0.48745050999428374,0.9994622267857053,PG,81593.3857421875,62658.38494873047,107797.2470703125,67421.0844116211,29688.461975097656,83229.08557128906,16273.801120758057,82038.46615600586,60889.50390625,46388.383697509766
PG (42:0),0.2959187058160197,7.69052894195644,0.3065361167590481,0.5798135819898016,0.9994622267857053,PG,189561.2371826172,67832.3440246582,130338.26936340332,146706.37237548828,68713.50551605225,169393.93257141113,13106.000846862791,116755.30819702148,133589.48892211914,68010.10345458984
PG (42:1),0.21381519380716058,6.417609380629339,0.15982381373532917,0.6893187789576783,0.9994622267857053,PG,54910.44375610352,48594.683349609375,56337.74450683594,54736.624084472656,25507.08155441284,62865.26379394531,14279.060962677002,45950.02322387695,54596.583740234375,31529.662155151367
PG (42:10),0.253313738256785,6.616951650981796,0.2244735137319367,0.6356522631672328,0.9994622267857053,PG,68879.08529663086,53123.06378173828,52832.76388549805,55560.32455444336,24708.581535339355,69781.864990234375,15188.161148071287,48440.62322998047,55082.80325317383,65537.6849975586
PG (42:11),0.24928892570317412,8.502153719356574,0.21739282650872838,0.6410336747298033,0.9994622267857053,PG,216991.89895629883,187432.17050170896,160206.6521911621,169173.9524230957,83331.62501525879,228535.6756591797,12267.180835723875,182255.3577270508,208171.13256835935,425765.8896789551
PG (42:2),0.16426002277839824,6.503423376441713,0.09424070292652686,0.7588536580939267,0.9994622267857053,PG,62108.04452514648,46965.04309082031,59099.223205566406,54113.34405517578,22684.981590270996,80196.0258178711,11833.5608253479,51695.8635559082,55664.164154052734,35810.40270996094
PG (42:3),-0.061937923149556956,8.165440604352108,0.0133285644769785,0.9080889233834208,0.9994622267857053,PG,220453.49542236328,102580.22747802734,184676.6134033203,162115.51239013672,99294.28620910645,350365.9991455078,19322.52142715454,165360.6512451172,170311.46923828125,68653.12451171875
