lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",0.8633999943600648,9.39567451775635,2.0011268290763837,0.15718231764756235,0.9999800194571477,CE,485151.77462768555,520088.8929138184,296793.23989868164,562371.0579147339,102937.98823547363,372894.063873291,253252.07821655273,72498.68489837646,201944.25617980957
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester_2",0.91270830260892,9.379366808069113,2.2268296484617167,0.13563189932516134,0.9999800194571477,CE,482734.01651000977,514852.2113342285,295495.2796020508,571522.3371124268,98115.54702758788,350154.3428039551,255931.9373779297,67602.62491607666,199674.9553833008
17:1 Cholesteryl ester; 16:1 Campesteryl ester,1.1481682993724702,8.921641899935548,3.451027870512007,0.06321244766514496,0.9999800194571477,CE,346586.8232803345,398959.0480499267,182229.13215637207,539455.1224517822,80697.56628417969,243419.6374053955,148317.23024749756,45423.58345794678,122837.10720825195
17:1 Cholesteryl ester; 16:1 Campesteryl ester_2,1.0833109072141418,8.85672440066394,3.0903114045441953,0.07875973422753106,0.9999800194571477,CE,330769.7475128174,378362.88427734375,172700.15437316897,506378.6541099548,74885.58505630493,236172.8360900879,147790.75193023682,48443.423652648926,119584.48794555664
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated",0.43047998271917853,8.69828947390429,0.514691000655148,0.4731151785493617,0.9999800194571477,CE,265665.31997680664,250481.35647583008,273335.97845458984,62059.30449676514,64375.98403930664,222433.1926574707,217670.1551208496,58456.8840713501,232670.8377380371
"18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated, 17:0 sitosteryl ester_simulated_2",0.4174844549696151,8.715492681058905,0.48453828095261997,0.48637382130403595,0.9999800194571477,CE,278562.02059936523,251506.4744873047,265981.2977294922,66287.6245727539,65895.02463531494,230665.59564208984,212685.6136932373,61869.20440673828,241449.8783721924
18:1 Campesteryl ester,0.34487830680536263,8.715274273018414,0.3323601292904641,0.564272652170023,0.9999800194571477,CE,266465.2412109375,245670.0968322754,280101.3180847168,56779.70411682129,60489.72505187988,240928.99647521973,227796.5161743164,60167.68382263184,225617.7167816162
"18:2 Cholesteryl ester, zymosteryl oleate, 16:1 Stigmasteryl ester, 16:2 Sitosteryl ester",0.8429772201806561,9.447304787503866,1.9108704490499804,0.1668665998292709,0.9999800194571477,CE,498600.83795166016,542809.4772644043,318725.1033630371,552400.2912902832,94015.80750274658,381474.1481933594,274696.0990600586,71782.84466552734,224405.7758178711
18:3 Campesteryl ester,0.38317237271435406,8.541957872297019,0.4091643852771085,0.5223939353303076,0.9999800194571477,CE,237615.17587280273,228000.55624389648,240460.916885376,57197.34386444092,61311.203605651855,206521.37365722656,195902.6728515625,58889.22416687012,197820.75631713867
"18:3 Cholesteryl ester, 16:2 Stigmasteryl ester, 16:3 Sitosteryl ester",0.8235142031436773,9.50786358335122,1.8266325151053024,0.17652581437443035,0.9999800194571477,CE,507301.7349853515,540377.458404541,337561.1262207031,573815.3596115112,101688.64781570436,400381.6452026367,283924.2213745117,76460.92622375488,254542.46154785156
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester",0.3143792090159076,9.416227210804164,0.27675933707359945,0.5988331716673203,0.9999800194571477,CE,437464.8122558594,402255.1103515625,402006.4881591797,144071.72985839844,158509.9910888672,391348.7673339844,354341.3049316406,139586.21026611328,328716.4434814453
"19:0 Campesteryl ester_simulated | 20:0 Cholesteryl ester, 18:0 Sitosteryl ester_2",0.3316747251923382,9.40911932570268,0.3076821661506983,0.5791059957809773,0.9999800194571477,CE,431716.41259765625,397131.4901123047,402571.6882324219,148464.85083007812,160089.11193847656,382867.52575683594,352302.1843261719,137866.00958251953,329537.4803466797
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",0.22801415627877114,11.495685725816964,0.146433123445604,0.7019675667428604,0.9999800194571477,CAR,1083593.9168701172,1316100.0698242188,1280694.2133789062,1321934.1652832031,1328133.6027832031,1289018.3786621094,1210873.5478515625,1173183.5369873047,1930786.4631347656
20:0 Campesteryl ester,0.5588898475497333,9.922338534650908,0.8593232129387616,0.3539281549313954,0.9999800194571477,CE,726330.0109863281,579660.4241943359,684587.46630859375,186229.01287841797,183809.9330444336,469695.3544921875,501893.65234375,197502.67498779297,317584.8635253906
20:1 Campesteryl ester,0.55608075094302,9.912673022660693,0.8508886339186574,0.3563010690631577,0.9999800194571477,CE,711627.2513427734,574620.6032714844,681386.88427734375,190459.41339111328,188184.5531616211,461297.6511230469,503761.7349853515,199627.77404785156,310572.0031738281
"20:1 Cholesteryl ester, 18:0 Stigmasteryl ester, 18:1 Sitosteryl ester",0.32819588480414896,9.44705919968701,0.30133410476264544,0.5830472632650335,0.9999800194571477,CE,441135.7902832031,413777.4302978515,411261.06884765625,157066.20965576172,160391.5714111328,396489.7082519531,359091.7648925781,142767.74981689453,336350.2844238281
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",0.3373139284621464,9.427773111409758,0.31810953139938647,0.5727459683129752,0.9999800194571477,CE,427770.54821777344,412817.9084472656,404912.9471435547,156799.3109741211,164944.91046142578,380589.8077392578,355941.384765625,146173.73016357422,332064.9237060547
20:3 Campesteryl ester,0.39249799576391453,10.197766662935628,0.42904472492227796,0.5124580597841618,0.9999800194571477,CE,651394.2424316406,620419.22412109375,818735.2111816406,256280.87823486328,276048.0584716797,581533.5655517578,624555.2194824219,273740.8601074219,532591.3153076172
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",0.3558809543261676,9.206845171828354,0.353635379527077,0.5520624089934038,0.9999800194571477,CE,364076.984375,342376.0046386719,346876.38415527344,141291.849609375,159077.29052734375,316081.24267578125,295324.52014160156,140183.13012695312,281844.6805419922
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",0.43726640848577986,9.425201956669659,0.530789516886216,0.46627511923766796,0.9999800194571477,CE,386609.8872833252,384790.6307067871,438562.8924407959,131670.3087234497,149449.1901550293,348575.3070983887,324714.06285095215,131112.8683166504,433173.92571258545
20:5 Cholesteryl ester,0.33214293822698204,10.45792958620205,0.3085429463139917,0.5785756709564575,0.9999800194571477,CE,736159.460723877,768196.9700622559,914103.2744140624,243411.83782958984,267082.9399795532,771799.6127319336,714395.755935669,235360.5344581604,911030.2897338868
22:0 Campesteryl ester,0.4916690299002836,9.129067947366913,0.6684098077857925,0.41360657032252884,0.9999800194571477,CE,340675.8217391968,367210.848815918,477027.76877593994,80513.78633880615,67158.64447784424,335009.5023803711,319311.84059143066,69838.88446426392,105651.5481300354
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",0.9003559067920911,8.852245698220031,2.1692512366753363,0.14079477240168203,0.9999800194571477,CE,418908.9720458984,288414.3606262207,395202.1464691162,60594.46385574341,54126.38396835327,172745.71115112305,235747.2753677368,80594.5062789917,79871.64535522461
22:0 Sitosteryl ester,0.4417564906655944,9.298707951911792,0.5415697341904888,0.46178290485009016,0.9999800194571477,CE,362017.368598938,396812.5258102417,498058.5573425293,96923.02661895752,69150.82513046265,375415.22120666504,342953.5009460449,77020.76491165161,228572.99380493164
22:1 Campesteryl ester,0.564290559699819,9.03388603485724,0.8756456516239268,0.3493970804109302,0.9999800194571477,CE,338504.9609069824,364372.6840209961,430084.86849212646,86435.68635940552,65307.76513290405,300019.1825180054,286221.46573257446,66762.084716796875,102455.64757919312
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",0.8824479924603473,8.83623408509703,2.0870074307858886,0.148556823089493,0.9999800194571477,CE,429962.6456832886,281520.3006362915,380934.2229003906,58387.70426940918,56851.843799591064,169745.83312225342,234477.81832885745,84083.74672317505,78654.8657836914
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",0.4872852750277759,9.303204969770853,0.6567576874194856,0.4177069405503469,0.9999800194571477,CE,360373.44744873047,413555.0725479126,509330.1950759888,100277.56690216064,72650.8650932312,371401.4266014099,339966.16425323486,77005.56617355347,206498.9136428833
22:2 Campesteryl ester,1.0135629564464603,8.125342265748362,2.7220608039497165,0.09897016097316269,0.9999800194571477,CE,310858.8617248535,204018.31434631348,165681.3123474121,55576.944202423096,53085.56405258179,109912.80857086182,103576.40770339966,55119.703243255615,80835.36569976807
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",0.5256546104965744,9.235048340068575,0.7620719125608844,0.38268089972298724,0.9999800194571477,CE,343573.86669921875,397247.6654701233,506831.23790740967,93415.8077392578,73798.28538894653,350456.68489456177,326611.1287879944,73470.72465133667,160474.38968276978
22:3 Campesteryl ester,1.10508422762798,8.15573759328942,3.209432439194643,0.07321487604450834,0.9999800194571477,CE,345234.3631744385,229129.03816223145,175946.43223571777,34748.142459869385,32327.26247024536,117693.50897216795,117399.28813171388,27730.041870117188,78485.72638702393
22:3 Stigmasteryl ester,0.4991084817653307,9.148225836788969,0.6884098288119276,0.4067057840582668,0.9999800194571477,CE,327388.4639663696,372575.8259277344,492436.8146018982,90041.28677749634,63313.024700164795,336055.4048423767,324529.98192596436,70560.264919281,107463.74801254272
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",0.5558752235534317,10.041360294376581,0.8502735283109359,0.35647496945903734,0.9999800194571477,CE,761836.2901611328,625923.0830078125,729867.6760253906,213621.0160522461,221255.75579833984,505492.7348632813,542394.1608886719,215199.37567138672,370215.2233886719
22:5 Cholesteryl ester,0.5207460898119038,9.970179781163738,0.7481851098109473,0.38705144474942654,0.9999800194571477,CE,732844.8115234375,586350.77685546875,696990.0095214844,195039.9539489746,201413.27459716797,490647.8161621094,528387.7165527344,207113.65533447263,343852.4637451172
22:6 Cholesteryl ester,0.555939065890029,9.946511268972237,0.8504643922024115,0.3564209966690821,0.9999800194571477,CE,724647.8146972656,589545.1394042969,698972.4873046875,192804.07348632812,194199.51263427737,477660.0895996094,511284.4758300781,203145.3345336914,318345.9444580078
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",0.47635603825380834,9.329012224911914,0.6281344145554613,0.42804044970254485,0.9999800194571477,CE,361285.80671310425,415519.5479660034,520013.3414154053,94177.24686813354,72342.84449386597,380375.3474197388,343044.65074920654,77957.44495010376,225753.29443740845
3-hydroxyarachidonoylcarnitine,0.2706175121949941,11.939924819994546,0.20568337618715304,0.6501719753394032,0.9999800194571477,CAR,1654123.5068359375,1856437.095703125,1835111.345703125,1974828.7731933591,1928741.116455078,1790563.1328125,1705696.5053710938,1698589.076171875,1852556.1604003904
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",0.27166384595735216,11.666254819784346,0.20726235234178603,0.6489216585947373,0.9999800194571477,CAR,1341716.8400878906,1510425.403930664,1495649.9022216797,1594701.9755859375,1617362.8673095703,1469556.4709472656,1387417.1748046875,1385420.610961914,1670603.4350585938
"3-hydroxylinoleoylcarnitine,",0.2238190883894492,15.009908642766215,0.14113358009612886,0.7071566709112598,0.9999800194571477,CAR,22603931.458007812,12251396.957519531,18552533.94921875,15933776.28515625,14766753.270751951,16175701.743652344,16419706.2265625,17175345.586914062,2200595.70703125
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",0.23933365379075197,13.91120373963055,0.1612130003034773,0.6880421837035162,0.9999800194571477,CAR,9503114.80419922,5984358.296875,8369825.224609375,7382732.733886719,7176826.198730469,7209705.599609375,7470181.8642578125,7760483.259277344,2678909.9697265625
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",0.24626919108587816,11.909470723582286,0.17061332186858635,0.6795673034278248,0.9999800194571477,CAR,1629539.580078125,1757365.703125,1789178.2016601562,1834129.7998046875,1957207.7475585935,1753678.2744140625,1650440.2626953125,1726526.607421875,1844464.9086914065
C12:0,-0.13193916933232777,8.900058500393879,0.05008973377698567,0.8229072038463027,0.9999800194571477,FA,104670.28729248048,107748.88719940186,55248.80407714844,226448.41662597656,733573.8945007324,85580.02577972412,74923.58480072021,653824.168548584,75923.3450012207
C12:1,-0.06834570042475015,7.838209366872799,0.013394378058364964,0.9078632931073005,0.9999800194571477,FA,59427.54405212402,47843.18366241455,55930.48390197754,110690.90811157228,275200.27850341797,49931.84354400635,54982.60381317139,259565.99877929688,73215.28530883789
C14:0,-0.2757986801018933,12.121299283900028,0.22046037996187806,0.6386893556412463,0.9999800194571477,FA,1375814.2526855469,1198648.1489257812,803785.7360839844,2237367.9912109375,5189257.8056640625,1015557.393798828,1011738.4111328124,6046213.6572265625,693541.4095458984
C14:1,0.05057498293926622,10.778954383610984,0.007284753490239382,0.931982532219679,0.9999800194571477,FA,692347.3874511719,510473.6550292969,717643.2119445801,789669.7750244141,1296562.494140625,599084.623046875,714810.3697509766,1283313.6311035156,740184.6535644531
C15:0,-0.3205037137892338,9.368312973275405,0.298342980153393,0.5849230928952441,0.9999800194571477,FA,110853.68840026855,104234.56735229492,135165.6690979004,220572.2958984375,959959.9842529296,103824.6078491211,122971.3888092041,978235.9412841796,129704.048828125
C15:1,-0.4693299623070474,10.315923136261281,0.6438508094288409,0.42231979359707983,0.9999800194571477,FA,218629.41493225095,230389.17543029785,456531.76628112793,381341.5670166016,1353371.945678711,213923.81509399417,292221.74154663086,1946355.065673828,272115.42083740234
C16:0,-0.573567614176018,13.530876530284011,0.9654359893406692,0.3258210737117511,0.9999800194571477,FA,624800.8621520996,669805.5308074951,654285.5855407715,1482021.9129638672,23766001.095581055,575914.718963623,671411.6846313477,23273896.87438965,774104.8880310059
C16:1,-0.26516518036431264,9.912502722362452,0.20368390754447319,0.651763590610296,0.9999800194571477,FA,98774.1865310669,93685.54733657835,100888.66667938232,283593.59994506836,1795473.702209473,90039.48612976074,99205.5075149536,1551176.450012207,136898.70957183838
C17:0,-0.39956961481277403,10.61269140991592,0.4653275837190449,0.4951445885173312,0.9999800194571477,FA,109237.24765014648,113008.6683807373,117685.1485824585,468309.12911987305,2977794.2908935547,110541.86812591551,120016.02813720705,2790368.6721191406,140066.65022277832
C17:1,-0.03440768494652429,8.643853045545315,0.003388380806427449,0.9535815147549338,0.9999800194571477,FA,74727.02532958984,58749.38416290283,66817.54458618164,196774.0928955078,634539.8258666992,60772.00437927246,65939.6644897461,524639.7941894531,70801.5651550293
C18:0,-0.7025139044926945,13.815603972809303,1.4545626022653266,0.22779725305078888,0.9999800194571477,FA,431486.0724945069,481663.09494018555,559183.4834899902,1314897.104598999,29269708.848632812,362502.4236526489,440748.81315612793,30694361.858276367,531086.4338760376
C18:1,-0.32063179951253445,9.232246575983469,0.2985830347170122,0.5847720972684388,0.9999800194571477,FA,86475.9259185791,70049.16540527344,95522.1665649414,215003.7946777344,955797.82861328125,80559.24592590332,88099.3063659668,933400.5457763672,104823.58738708496
C18:2,0.1719000152959116,9.139714833414972,0.08352992091386113,0.7725695669372713,0.9999800194571477,FA,82122.78601074219,61532.98417663574,74726.00527954102,478550.4316101074,888503.4256591797,73442.66500854492,75589.74545288086,698083.7495727539,77342.70542907715
C18:3,-0.14488456579786946,8.620185489880132,0.06044224416837096,0.8057983160934571,0.9999800194571477,FA,64679.68458557129,49622.28349304199,73251.34510803223,146945.17184448242,630508.348815918,53728.96374511719,70039.80529785156,542877.7591552734,80425.24575805664
C18:4,0.08790613305626879,7.663545498699361,0.02195808314718306,0.8821986628568284,0.9999800194571477,FA,45939.48325347901,34610.88236236572,47726.00343322754,113393.60835266112,277794.69985961914,40413.74284362793,45068.98324584961,221650.59716796875,51582.26365661621
C19:0,-0.3562103280991242,10.59820976372728,0.3691179932211526,0.5434854303170561,0.9999800194571477,FA,107522.60765075684,106849.60803985596,172727.29260253906,337887.06213378906,3021680.8803710938,97796.74641418456,124545.28927612305,2724316.3669433594,127139.60901260376
C20:0,-0.34015332086636074,11.061802320137518,0.33634874857671093,0.5619444140586919,0.9999800194571477,FA,7639.600532531738,7632.480560302734,7626.580486297607,640342.6439208984,4826514.1572265625,7786.240581512451,7616.220481872559,4097641.898925781,7613.20051574707
C20:1,-0.09276431642544034,8.736016806664395,0.02470868202362908,0.8750951444601877,0.9999800194571477,FA,7923.400539398193,8118.140605926514,7626.020473480225,174642.3316040039,972171.8549194336,8162.660572052002,8022.740535736084,722962.9092407227,7613.340526580811
C20:3,-1.1149394860244501,9.945818696445835,3.697918824866065,0.05448038211740528,0.9999800194571477,FA,119819.5083770752,109856.02811431883,16166.121063232422,399148.2878417969,1307326.7814941406,122215.80850601196,142620.22994995117,2218698.015625,13496.580974578856
C20:4,-0.5347556132723291,8.374648988098631,0.837985212863714,0.3599736374001203,0.9999800194571477,FA,52689.323722839355,41338.74296569824,43147.72286987305,112263.48756408691,498975.2778930664,44692.9231262207,49378.24327850342,572772.0607910156,45044.56342697144
C20:5,-0.22860646145317848,10.259487966804741,0.1511223950656131,0.6974650567114746,0.9999800194571477,FA,108170.8678779602,103828.7677230835,132663.90879821777,253791.73818969727,2460101.0619506836,104304.14715576172,110983.42793273926,1982782.520263672,136633.4702758789
C22:0,-0.3314311257278763,9.85642399343889,0.31919356554863043,0.5720926859944198,0.9999800194571477,FA,28006.301902770996,25348.621574401855,29273.242111206055,121045.1097869873,2131818.3259277344,24892.82191085815,28235.482181549072,1712995.5904541016,28793.822025299072
C22:1,-0.10205519773640159,8.109461737934208,0.029920832479547244,0.8626699836802189,0.9999800194571477,FA,16095.081134796144,14486.260974884031,15778.401134490969,59617.72424316406,628133.1289978027,15487.821071624756,15168.301097869871,444693.6153564453,17784.141235351562
C22:4,-0.28773494338093164,7.498405436721265,0.2400846670352621,0.6241449704674551,0.9999800194571477,FA,14879.781059265137,12284.40089416504,14392.44095993042,55334.204010009766,354900.0247192383,12582.440914154053,14356.981021881104,306986.10302734375,16067.361099243164
C22:5,-0.5774449282179807,9.799635276523464,0.9786581206863048,0.32253031922827485,0.9999800194571477,FA,23308.921676635742,21756.861572265625,27038.901977539062,114934.64831542967,1890893.5544433591,21748.681560516357,25058.141830444336,1816660.3414916992,29294.74184417725
C22:6,-0.2711295360506056,8.744860983611561,0.2130092296283692,0.6444189557084496,0.9999800194571477,FA,18584.421321868896,15957.061100006104,24631.84167098999,123264.62911987305,907260.8684082032,15993.341148376465,19020.541275024418,756597.8385009766,27184.26198196411
C24:0,0.6655576909067827,4.852155385566132,1.20830779945004,0.27166751700941333,0.9999800194571477,FA,12544.980842590332,11782.680866241457,13331.72099685669,31774.98223876953,7632.9604988098145,12388.660903930664,11858.200817108154,7638.380542755127,12727.700942993164
C24:1,0.7284463028304469,4.83640366934029,1.4401619304883297,0.2301131383718505,0.9999800194571477,FA,11679.200820922852,11487.940799713137,10398.340724945068,39565.38287353515,7632.48051071167,11738.680828094482,11354.360801696776,7633.980541229248,12003.96082687378
C24:5,-1.5710802866825886,7.637938570692214,7.359772825180698,0.006669921834693807,0.9999800194571477,FA,16385.72120285034,14604.30101776123,14021.64101409912,53978.32370758057,211407.67669677737,15376.321109771729,14395.621006011965,530051.2543334961,13804.400928497314
C26:0,0.018318326996048857,7.440029913593343,9.574795258231461e-4,0.9753148648530469,0.9999800194571477,FA,11075.580814361572,10411.86071395874,11757.96086883545,144820.0300140381,307391.3058013916,10576.300743103027,11245.940822601318,261543.07759857175,12548.10087966919
C26:1,0.4438122405926229,7.594565413018283,0.5465305982361315,0.45973876514555173,0.9999800194571477,FA,13172.680931091309,11357.600788116457,12903.48093032837,318498.86267089844,256768.89825439453,12926.800945281982,13353.080894470217,233291.056640625,14125.440979003906
C28:0,-0.4947443593833515,8.448660532656438,0.7161809093959164,0.39739950457314116,0.9999800194571477,FA,10609.120811462402,11391.780799865724,12365.840843200684,102752.06749725342,703603.0884170532,11402.26082611084,11650.580795288086,684809.6028213501,12821.700942993164
C30:0,-0.4724717169712076,7.954935596320543,0.6525710490313941,0.4191949595632401,0.9999800194571477,FA,9848.900714874268,9254.100723266602,8750.94058227539,30131.32222366333,539501.0548057556,9297.000675201416,9123.000602722168,480525.6749305725,8330.380569458008
C32:0,-0.44404278666718117,7.1976000131695335,0.5757304620783543,0.4479907265593492,0.9999800194571477,FA,8301.440570831299,8228.860591888428,8155.720554351807,17630.981330871582,310046.70194625854,8088.4605712890625,8280.70057296753,274007.4186592102,8348.740566253662
C34:0,-0.31270409530908144,7.468956752472443,0.2838910863210913,0.5941621287066656,0.9999800194571477,FA,11449.860816955566,11252.540817260742,11072.12080001831,35780.822410583496,372679.3901824951,10922.560760498049,11188.040767669678,310052.53927993774,11941.300830841064
Cer(d14:1(4E)/20:0(2OH)),-0.05973761322253452,6.706518669570053,0.010227571455970974,0.9194461075217306,0.9999800194571477,Cer,52563.58427429199,54096.90383148193,30687.54201889038,45990.763427734375,41965.622692108154,49878.70409011841,56111.02438354492,45659.42296600342,68671.68458557129
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.010264931917963262,7.059867510871525,3.007902732861112e-4,0.9861627373620796,0.9999800194571477,Cer,67584.02461242676,58871.3048210144,41557.48303604126,48262.5835647583,48459.3034362793,52688.6039352417,70659.82479858398,49852.18405914307,122900.58740234376
Cer(d14:1(4E)/22:0(2OH)),-0.12211147890178357,10.517182986654092,0.04288355592871085,0.8359446856863793,0.9999800194571477,Cer,841781.1739196777,980350.4079589844,311127.22427749634,929240.5542297364,741314.4466209412,832938.3742713928,834609.2866287231,877342.0538597107,159580.59019088745
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.11431786865101248,10.470375859920624,0.037568602374449256,0.8463119581301921,0.9999800194571477,Cer,821051.284324646,931842.088973999,309750.6650161743,908468.3333282472,711508.3666687012,819234.1487236023,805563.0180473328,830461.3099212646,155243.2335395813
Cer(d14:1(4E)/24:0(2OH)),-0.10742652771785606,7.911328426082659,0.033162641387662006,0.855499440705617,0.9999800194571477,Cer,99882.0276298523,129189.51008224487,47814.50333404541,130980.68824005128,121622.80861282349,122786.96894454956,117472.3676261902,113448.3260307312,163696.31212615967
Cer(d14:1(4E)/26:0(2OH)),-0.08954213517781255,9.790037177036899,0.023018073792627547,0.8794100815170336,0.9999800194571477,Cer,547569.7347183228,415984.18517303467,246990.64037704468,554947.5443344116,513948.67782592773,510906.1202926636,527990.4151763916,492965.01626586914,64156.52414703369
"Cer(d14:2(4E,6E)/16:0)",0.06298450780669287,6.394177306671934,0.01128906743645075,0.9153839827333174,0.9999800194571477,Cer,46818.70296859741,49588.86336517334,19355.161197662354,42051.32285308838,43253.82303619385,42436.223178863525,38605.86249923706,39105.20266342163,44330.06309890747
"Cer(d14:2(4E,6E)/18:0(2OH))",0.14716415735613878,6.6196514113972995,0.06131290036302062,0.8044327535590399,0.9999800194571477,Cer,61421.4045791626,63062.46446990967,22531.921615600582,43069.46284484863,51253.46418762207,47569.923416137695,45236.16244888306,43166.66304779053,50339.72342300415
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.09055263653527493,6.616411920705788,0.023295574047892842,0.8786909513705539,0.9999800194571477,Cer,59787.84385681152,63734.984855651855,22580.00164413452,44312.84300613403,48335.86357879639,49429.76351547241,44780.18308258057,45603.483127593994,48420.423290252686
"Cer(d14:2(4E,6E)/18:1(9Z))",0.02509976625512361,6.432582734386717,0.0017968301336850345,0.9661885707495842,0.9999800194571477,Cer,44414.04288482666,53788.624282836914,19350.141220092773,42339.84297943115,44629.943309783936,43888.96270751953,40150.343017578125,41182.24285125733,46065.9236869812
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",-0.043474640072920165,6.850392862465631,0.005412008535692792,0.9413554436723713,0.9999800194571477,Cer,68775.8858718872,68581.12490844727,32032.442337036133,48632.72338485718,54231.623905181885,58682.24353790283,64424.864612579346,55648.38431549072,47508.283447265625
"Cer(d14:2(4E,6E)/20:1(11Z))",-0.02316873331676693,6.413109383066187,0.0015352646540343073,0.9687449230556288,0.9999800194571477,Cer,44958.72314071655,44870.18347167969,22368.04182434082,40291.74254608154,44147.56328582764,43630.88298416138,43056.243072509766,40104.60297393799,44209.743576049805
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",-0.11294411259176347,10.185469872061674,0.03666837043874693,0.8481418160064323,0.9999800194571477,Cer,599326.9708862305,785916.2691726685,271180.82040405273,716659.3988227844,614121.8733100891,663236.8067817688,657568.1054000854,680657.4501495361,155554.47491455078
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.11989586921864935,7.924162187434133,0.04133570796670938,0.8388912947291142,0.9999800194571477,Cer,114518.38901519775,139430.28848266602,48110.82347488403,126209.33029174805,122196.06798934937,122970.74995422363,124202.62926101685,123143.59008789062,139682.74977874756
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.2610296008339172,9.977281914703074,0.19734086072821816,0.6568758425880691,0.9999800194571477,Cer,500497.1371459961,649062.8455200195,221915.8976821899,575626.6390686035,494961.1950073242,624714.544128418,543594.5751953125,642901.4583740234,193271.29486083984
"Cer(d16:2(4E,6E)/24:0(2OH))",-0.10974827823598925,8.189654736543673,0.034616075672602165,0.8524024467879419,0.9999800194571477,Cer,136234.21002197266,147543.93057250977,69526.34452819824,150299.69073486328,138617.0086364746,145917.6908569336,146215.5704345703,144512.1300048828,182541.4935913086
Cer(d18:0/14:0),-0.07505256577975652,7.11495640026864,0.016157828977554793,0.8988506068582184,0.9999800194571477,Cer,66728.50514221191,67233.50524902344,39620.402561187744,69628.84553527832,61488.22444152832,65517.92485046387,72924.90547180176,67614.86534118652,83043.5460357666
Cer(d18:0/16:0(2OH)),0.0075641018243860665,8.129523447732097,1.633609324471763e-4,0.9898022974778381,0.9999800194571477,Cer,140850.28994750977,154639.19134521484,77185.88529205322,156381.91052246094,133727.10833740234,130839.52978515624,136609.7900390625,150314.83074951172,129421.06796264648
Cer(d18:0/16:0),0.05033789488626271,7.78802614200034,0.007216531101789769,0.9323010073295,0.9999800194571477,Cer,104234.02743530272,112339.7671508789,67518.32512664795,117145.42950439452,101856.56713867188,101159.6470336914,107784.70724487305,103744.06771850586,128674.34957885742
Cer(d18:0/18:0(2OH)),-0.05008022728995918,7.87304496559751,0.00718441556085736,0.9324514536229422,0.9999800194571477,Cer,106416.74772644044,122158.66917419434,58387.26418685913,164841.94914245603,102301.2879638672,105480.52641296388,120564.78799438477,132811.99057006836,107882.96774291992
Cer(d18:0/18:0),-0.012608226506037844,8.092816786064379,4.5440885205039194e-4,0.9829928883518836,0.9999800194571477,Cer,130865.6294555664,146127.97019958496,72138.24514770508,174297.39086914062,125387.909866333,123855.38864135742,140524.78997802734,147919.83055114746,123353.38806152344
Cer(d18:0/20:0(2OH)),-0.06111704956012523,8.458979344068203,0.010706675928645382,0.9175875228758158,0.9999800194571477,Cer,167348.95217895508,179597.57501220703,107189.30765914916,210269.03582763672,159746.17098999023,161809.09149169922,184384.3119506836,204300.77325439453,140800.58981323242
Cer(d18:0/20:0),0.01924629933818026,7.8522546111772105,0.0010568918880977662,0.9740654421175521,0.9999800194571477,Cer,110510.92861938477,119162.88958740234,62770.824588775635,140454.12896728516,112137.06759643556,104600.3268737793,113782.56759643556,121897.5087890625,113360.16809082033
