lipid,logFC,logCPM,LR,PValue,FDR,type,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023
TAG(56:4)_FA 20:4,-0.04970894944238701,8.386749971238736,0.011370226300186914,0.9150815154976304,0.9998952798792559,TAG,169199.0126953125,192189.69506835935,220351.61694335935,161885.69140625,194385.79345703125,215364.6970214844,179530.251953125,187683.73388671875,168676.8729248047,146159.33081054688
TAG(56:5)_FA 16:0,0.08825586336611982,6.451023968809354,0.035962821651992244,0.8495922899938213,0.9998952798792559,TAG,50766.78381347656,51300.76377868652,55488.084075927734,49605.6240234375,52025.96391296387,47202.46388244629,57689.884857177734,47753.70374298096,36612.502685546875,33104.90249633789
TAG(56:5)_FA 16:1,0.01734130297327914,6.044567488752096,0.0013860939920959936,0.9703013927893698,0.9998952798792559,TAG,38740.44239807129,35791.72236633301,43635.24305725098,37087.0625,41349.04299926758,34035.102111816406,44952.78326416016,38004.20217895508,30897.502059936523,19917.54136657715
TAG(56:5)_FA 18:0,0.8172034910856182,8.248183723685568,3.10080758017466,0.07825346637518646,0.9998952798792559,TAG,241764.3969116211,198799.87841796875,254397.55963134769,290106.8412475586,136225.48922729492,98204.02703857422,198488.91482543945,125838.60932922363,131743.7477722168,18966.861267089844
TAG(56:5)_FA 18:1,0.4360969823586834,10.302167384280601,0.8828203105585999,0.34743038098310164,0.9998952798792559,TAG,868390.4983520508,640880.0054321289,1176088.0549316406,1008719.0228881836,458436.39318847656,433780.7119140625,1251290.316040039,613110.6281738281,602689.0863037109,24735.20167541504
TAG(56:5)_FA 18:2,0.2726644308160835,7.3801082464562695,0.3444496664626513,0.5572719818927334,0.9998952798792559,TAG,99958.587646484375,91072.96661376952,147125.89100646973,112275.2075805664,73895.16513061523,74076.26539611816,138117.70928955078,95364.98568725586,76618.78515625,21182.441329956055
TAG(56:5)_FA 20:0,0.09006465473725463,5.441804452843191,0.0374503909516406,0.8465509339426189,0.9998952798792559,TAG,24009.841873168945,32776.68231201172,25186.641815185547,20164.961311340332,26882.72193908691,27680.5418548584,23112.901695251465,23120.121673583984,18003.901123046875,18046.96134185791
TAG(56:5)_FA 20:4,-0.027965645267661383,7.917885601077482,0.0036008372035212233,0.9521500784287988,0.9998952798792559,TAG,94263.72619628906,175689.77124023438,203461.15557861328,100880.08740234376,131704.44897460938,140642.7716064453,144918.25079345703,197332.45446777344,99960.82843017578,56908.264221191406
TAG(56:6)_FA 16:0,0.08627381707976794,7.556300675859936,0.034365710610927636,0.8529310657020976,0.9998952798792559,TAG,114412.96936035156,107024.6082763672,134016.62982177734,115794.58865356444,109485.2470703125,88467.1060180664,153177.80993652344,97814.78643798828,97901.12713623048,28520.901596069336
TAG(56:6)_FA 16:1,-0.016990657815404646,6.4647135481995806,0.0013294671616392861,0.9709140905831112,0.9998952798792559,TAG,49567.52313232422,50740.64376831055,53543.163986206055,45643.3836517334,51323.86343383789,48527.84375,58917.963775634766,49446.94338989258,41000.30300140381,36152.20288848877
TAG(56:6)_FA 18:0,0.042521178746613014,7.193762749155895,0.008339371884630964,0.9272381984130462,0.9998952798792559,TAG,77011.30529785156,82826.86560058594,104271.80920410156,89214.045654296875,91502.60546875,76164.18518066406,96373.3471069336,85638.74533081055,72619.62518310547,34859.68246459961
TAG(56:6)_FA 18:1,0.504166565491551,7.9927051793737425,1.1804574640309509,0.2772628846564933,0.9998952798792559,TAG,195534.87454223633,139990.65017700195,216495.93350219727,197317.1764221191,106341.08782958984,104810.9483642578,197127.9557800293,124279.22909545898,118347.78713989258,21292.06137084961
TAG(56:6)_FA 18:2,0.4170611987554518,10.296925900640918,0.8072980184715561,0.36892030004432036,0.9998952798792559,TAG,861346.7537841797,650853.4294433594,1154738.3102416992,990685.4310913086,453224.7155761719,444875.609375,1251812.3895263672,624584.9886474609,597152.7025146484,23812.921798706055
TAG(56:6)_FA 20:0,0.029673908537720093,5.453962243932137,0.00405958331999301,0.9491972726254911,0.9998952798792559,TAG,27108.981994628903,25244.28173828125,23750.40156555176,18656.061309814453,26434.881912231445,25297.84189605713,20884.32159423828,21627.581268310547,20191.521423339844,28334.26197052002
TAG(56:6)_FA 20:4,0.09068034498902654,8.89746391278002,0.037970430155837676,0.845502528043195,0.9998952798792559,TAG,181965.77307128903,377625.56286621094,439604.4080810547,199043.5538330078,227516.99963378903,282951.8210449219,299296.3992919922,363839.1268310547,197721.2540283203,93550.586669921875
TAG(56:7)_FA 16:0,0.10840306947268906,6.725652147867961,0.054280990669141715,0.8157747526115456,0.9998952798792559,TAG,59181.04412841797,77358.2456665039,69161.96524047852,56993.52508544922,70667.76443481445,64119.18453979492,60202.0041809082,59320.943267822266,46891.92343139648,23594.62156677246
TAG(56:7)_FA 16:1,0.11844645292116622,7.586915727496167,0.06482075931967302,0.7990326670043015,0.9998952798792559,TAG,120569.50909423828,117083.34826660156,137540.0881652832,112666.68865966795,111890.06817626952,88435.54608154297,158314.5509033203,104872.96768188477,90803.40704345705,28556.76222229004
TAG(56:7)_FA 18:0,0.009566151151724399,7.185614378833754,4.2173999645456206e-4,0.9836155476072727,0.9998952798792559,TAG,66603.04486083984,65841.38426208496,145218.54914855957,78687.80503845215,115502.86880493164,65871.38467407227,62238.904296875,139741.04724121094,48044.72375488281,25445.201599121097
TAG(56:7)_FA 18:1,-0.08098820067554983,7.100493697333559,0.03015416401353832,0.8621408932595866,0.9998952798792559,TAG,75569.70538330078,67982.48443603516,95320.96664428712,73830.68536376953,79174.8051147461,72739.34533691406,97093.50744628906,89334.26580810547,68099.82461547852,39011.222747802734
TAG(56:7)_FA 18:2,0.5126940679889109,8.013851389074663,1.2207845481034383,0.269206739082951,0.9998952798792559,TAG,196867.7940979004,148117.21185302734,209846.97595214844,206363.2973022461,114852.34857177734,101421.5283203125,195880.37322998047,123308.3676147461,122345.7294921875,21795.08140563965
TAG(56:7)_FA 20:0,0.2622501773748625,5.849269344926801,0.3185607537349142,0.5724738656460346,0.9998952798792559,TAG,24664.78199005127,53576.264083862305,33334.34254074097,24899.721755981445,27655.60189819336,32491.242218017574,26676.361892700195,27233.461799621586,25871.46174621582,36411.68240356445
TAG(56:7)_FA 20:4,0.27801916155338524,7.929266498982989,0.35814421848863276,0.5495386997438743,0.9998952798792559,TAG,78261.26458740234,263853.79443359375,218175.3532104492,93297.80596923828,92457.80743408205,149162.85321044922,148800.90939331055,182544.95611572263,86126.58486938477,49940.60345458984
TAG(56:8)_FA 16:0,0.24061581847318642,6.436037310970536,0.2680919597706861,0.604614582976912,0.9998952798792559,TAG,52574.70327758789,59451.684158325195,54265.70388793945,54245.063735961914,53419.08392333984,52236.12405395508,43894.42269897461,43016.303314208984,38698.06298828125,26022.34194946289
TAG(56:8)_FA 16:1,0.13149799645444493,6.72175446072895,0.0799121569849035,0.7774164881864865,0.9998952798792559,TAG,57795.94415283203,74753.82586669922,73561.58420562744,58329.1838684082,69064.42498779297,63430.004943847656,59352.00393676758,61268.18533325195,45048.803146362305,23650.04164123535
TAG(56:8)_FA 18:0,0.1801278364901954,6.221697956570525,0.15008434950505034,0.6984547639361385,0.9998952798792559,TAG,31679.84228515625,66720.5048828125,50581.5036315918,35458.14242553711,44251.68328857422,45878.76329040527,36072.56252288818,42033.94319152832,32159.96228027344,26831.36215209961
TAG(56:8)_FA 18:1,-0.06136484551087874,7.144858736331414,0.017321550143606146,0.895291699524637,0.9998952798792559,TAG,66575.34494018555,64820.764488220215,135102.16955566406,68078.64498901367,93400.90856933594,72002.42477416992,63246.76481628418,137499.0471496582,57554.144119262695,29437.34210205078
TAG(56:8)_FA 18:2,-0.09061285752441953,7.1117886721740815,0.03773656732414565,0.845973070704977,0.9998952798792559,TAG,76685.50604248047,68910.74478149414,94502.18743896484,75188.00595092773,79732.86505126953,81222.306640625,87114.2260131836,91722.50598144533,72482.30548095703,36622.68264770508
TAG(56:8)_FA 20:0,1.0757342617161894,6.297791854026314,5.356251612352478,0.020648108585052217,0.9998952798792559,TAG,26597.74201202393,173175.7313232422,37737.922424316406,23624.361877441406,36450.74285125733,34621.94250488281,29544.222412109375,30418.802276611328,22462.661682128903,21755.14144897461
TAG(56:8)_FA 20:4,0.1106146676949806,7.828014522149061,0.05652303062242936,0.8120783154308362,0.9998952798792559,TAG,81157.88632202148,209956.21307373047,179515.49221801758,90647.80819702148,99278.546875,161638.82904052734,107848.30883789062,155072.1676940918,110216.78713989258,64226.30374145508
TAG(58:0)_FA 16:0,-0.07517918216040864,6.272722228747658,0.025986521805400287,0.8719332384237248,0.9998952798792559,TAG,40376.26301574707,42417.06294250488,38439.30296325683,31142.261993408203,48920.28353881836,47283.7834777832,35138.102600097656,32105.60244750977,34885.902603149414,64420.96368408203
TAG(58:0)_FA 16:1,0.12571454636670337,6.759334105642998,0.07302892467998845,0.7869766646921964,0.9998952798792559,TAG,67200.20513916016,91294.7860107422,62058.704010009766,52752.66323852539,77545.14488220215,63307.04438781738,61388.54551696777,57399.46449279785,50247.98338317871,19020.741256713867
TAG(58:0)_FA 18:0,0.06658484963475249,7.477109417199654,0.020460728423813634,0.8862577987430301,0.9998952798792559,TAG,84380.36560058594,101504.48705291748,112081.50674438477,88767.86622619629,105546.84605407716,103733.48748779295,71711.16467285156,102833.74835205078,71214.52656555176,122829.93090820312
TAG(58:0)_FA 18:1,-0.11389120547024116,5.722962235736606,0.05956968855093692,0.8071773623238536,0.9998952798792559,TAG,35450.68272399902,26219.141540527344,28129.522003173828,24328.06162261963,41455.20314025879,31204.801971435547,27008.28231811523,24435.68194580078,28292.88158416748,22646.84157562256
TAG(58:0)_FA 18:2,0.10101108362278634,5.2194937483159665,0.04711684445350878,0.8281583533925587,0.9998952798792559,TAG,24780.141960144043,21425.461669921875,21335.06150817871,18652.04133605957,24968.24201202393,21277.1615524292,19083.40151977539,19377.72124481201,14906.74104309082,18108.541038513184
TAG(58:0)_FA 20:0,-0.04745401243517521,5.679334053634986,0.010361469344047691,0.9189223290805718,0.9998952798792559,TAG,27608.681915283203,28178.96217346191,32198.88209533691,26893.20164489746,33657.302337646484,34321.72261047363,24890.581771850582,30133.362060546875,23578.001914978027,20233.001373291016
TAG(58:0)_FA 20:4,0.08497036589020837,5.945580251450295,0.033331619993077766,0.8551358225682024,0.9998952798792559,TAG,48166.763244628906,25764.18197631836,51175.22462463379,25984.841735839844,48402.14259338379,30835.982650756836,27535.741287231445,38047.80218887329,28977.38215637207,16751.601188659668
TAG(58:1)_FA 16:0,0.18791126331434954,5.511291733703722,0.1633481397186642,0.6860924877624707,0.9998952798792559,TAG,25055.161712646484,33924.282653808594,28797.6619720459,23265.741729736328,27401.32196044922,26684.30212402344,22797.50164794922,24117.581802368164,19368.561378479004,19112.701416015625
TAG(58:1)_FA 16:1,-0.08755934221411937,6.304833205174124,0.03523742155812215,0.8510990262392026,0.9998952798792559,TAG,40188.1828918457,44645.50273132324,40561.36279296875,30851.022338867188,50834.18322753906,47113.94334411621,36111.54281616211,34265.28260803223,36390.382400512695,64025.38471984863
TAG(58:1)_FA 18:0,0.1717844216215744,5.884463993313274,0.13647776934419653,0.7118080023434147,0.9998952798792559,TAG,26031.10173034668,49639.1233215332,40291.50303649902,27519.06188964844,35862.50215911865,34481.902740478516,30681.4423828125,32704.38259124756,23297.6817779541,24704.081512451172
TAG(58:1)_FA 18:1,0.08582683219761053,7.51853872965798,0.03401005039765437,0.8536854401344957,0.9998952798792559,TAG,92331.74649047852,106890.82995605467,110288.64561462402,111081.32710266112,104878.21017456056,104566.50677490234,87487.44776916504,104351.326461792,87620.56558227539,90254.94714355467
TAG(58:1)_FA 18:2,0.09995425560550876,5.653762559759758,0.04613741184614639,0.8299262078891946,0.9998952798792559,TAG,34888.48258972168,28687.521865844727,27601.701736450195,25999.44189453125,29403.421981811523,29836.52214050293,24842.02163696289,26251.641578674316,24663.941528320312,22933.141540527344
TAG(58:1)_FA 20:0,-0.06126624571912423,5.536052361381266,0.017264104069681707,0.8954644751528267,0.9998952798792559,TAG,22969.541778564453,28590.42172241211,29898.78231811523,20684.32159423828,29527.942512512207,28742.021965026855,25687.081665039062,30273.161865234375,17361.101181030273,21224.28151702881
TAG(58:1)_FA 20:4,0.10949036198081993,5.201095898462482,0.055369122420870553,0.8139708942152761,0.9998952798792559,TAG,22857.841827392574,19736.081298828125,21746.241333007812,20748.56113433838,21525.30155944824,22277.681671142574,16081.841270446776,21146.42153930664,16418.801055908203,18212.781127929688
TAG(58:10)_FA 16:0,0.08864955031971904,5.4791706058607135,0.03628178668179771,0.8489347492935759,0.9998952798792559,TAG,27064.921966552734,25616.40168762207,27975.401977539062,24088.061767578125,27069.241821289062,24729.64167022705,24864.101776123047,22525.421600341797,22167.06145477295,18443.961318969727
TAG(58:10)_FA 16:1,0.034446591353214304,5.442775625191819,0.005471152735808005,0.9410364517551687,0.9998952798792559,TAG,26481.12203979492,26468.02212905884,25588.921730041504,21287.82145690918,30458.54217529297,25628.421646118164,21353.421417236328,22599.061645507812,20288.34152984619,18418.02131652832
TAG(58:10)_FA 18:0,-0.05586201286136959,6.007373126260498,0.014355590025843412,0.9046298453784456,0.9998952798792559,TAG,38352.102279663086,33060.66246032715,46083.964012146,30256.462028503414,51646.08376312256,32242.862030029297,32585.14232635498,40607.90299987793,31095.36239624023,19410.981323242188
TAG(58:10)_FA 18:1,0.14907761374145034,5.6283645335554,0.10273472910617443,0.748572210453302,0.9998952798792559,TAG,32917.44255065918,29872.34230041504,31071.962371826172,23490.121696472168,29849.582061767574,27574.84149169922,23857.041763305664,26551.161834716797,22445.44164276123,23109.001846313477
TAG(58:10)_FA 18:2,0.19277931619041927,6.3595625751913625,0.1719485685073323,0.6783858277756796,0.9998952798792559,TAG,45868.84346008301,52903.96420288086,45545.26344299317,57161.624099731445,51040.68371582031,46935.26345825195,38984.60290527344,41527.74331665039,40041.222900390625,30040.742401123047
TAG(58:10)_FA 20:0,0.09170990843728079,5.285039244369699,0.0388315552256131,0.8437827460136622,0.9998952798792559,TAG,25711.401809692383,23881.081832885742,22531.821701049805,16585.48126220703,23861.861557006836,23976.101791381836,16913.22113800049,20790.241256713867,17101.7013130188,21278.34136199951
TAG(58:10)_FA 20:4,0.02035257355165194,5.978573646597972,0.0019094033045803371,0.9651461540938696,0.9998952798792559,TAG,35930.16307067871,35634.66247558594,42180.52275085449,32737.96209716797,37614.802490234375,37802.522636413574,35566.6229095459,39480.442443847656,27586.381881713867,22864.701446533203
TAG(58:2)_FA 16:0,-0.02135855394768015,5.440569309051382,0.002100453558711024,0.963445185135998,0.9998952798792559,TAG,25689.12174987793,29743.46209716797,21724.98169708252,19266.42126464844,26007.341796875,27679.281677246097,24974.221725463867,20823.161415100098,21552.2416305542,20092.02130126953
TAG(58:2)_FA 16:1,0.013787162594482861,5.51486835986806,8.760293640079908e-4,0.9763878252923855,0.9998952798792559,TAG,23759.601669311523,33006.102478027344,29892.1823387146,18804.36117553711,29640.662002563477,28523.62216186523,25873.421966552734,26952.821716308594,17906.061233520508,17906.241302490234
TAG(58:2)_FA 18:0,0.12398838637164311,6.0483101707505265,0.0710310013328126,0.789841516395495,0.9998952798792559,TAG,32864.602294921875,59222.40362548828,36279.80258178711,21938.881759643555,42431.54327392578,34984.76266479492,29471.961990356445,35414.08253479004,27346.921546936035,40114.6630859375
TAG(58:2)_FA 18:1,0.13636634481566964,5.879651021807168,0.0859423694164434,0.769400399428876,0.9998952798792559,TAG,32299.682388305664,45958.90327453613,38872.22265625,24116.46171569824,30553.60196685791,40366.2029876709,29702.60186767578,32761.32238006592,24913.941429138184,24592.201873779297
TAG(58:2)_FA 18:2,0.020196656691962626,7.492277615405888,0.0018803879619326835,0.9654118206199219,0.9998952798792559,TAG,91168.32626342772,105058.16790771484,105777.7862548828,101502.10615539552,117374.40753173828,105794.88764953612,79159.72521972656,98969.84729003906,89224.8059387207,88038.02629089355
