lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M1-WT-cortex10x_01202023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023
20:5 Cholesteryl ester,-0.12674403493893258,10.174911057835095,0.06926676409784704,0.792407376856951,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,719790.7917480469,774021.08935546875,796451.9927368164,810821.262512207,261745.4785232544,228661.520111084,246523.35818481445,768802.1929626465,717188.4313659668,274553.0383682251,911030.2897338868
22:0 Campesteryl ester,-0.10683981914194032,9.045550709021017,0.04913203216017337,0.8245805437624535,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,526033.4529647827,466218.7146835327,350722.9248352051,384554.50311279297,96338.56734848022,93248.5464744568,71315.94483184814,472356.95237731934,330720.66106414795,102224.66787719728,105651.5481300354
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",0.27261161638791576,9.468360302534377,0.30858709870517487,0.5785484948707043,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,636603.4621429443,760646.4669799805,476102.9566268921,524705.1521759033,238534.7177581787,214955.03761291504,114199.28704071043,491573.2315979004,408879.0844268799,132412.4898223877,79871.64535522461
22:0 Sitosteryl ester,-0.12745415016494652,9.190856271324941,0.07004910436444334,0.7912652976622414,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,561003.0242385864,485815.2135925293,355294.92652893066,421927.3472900391,88051.98610305786,102267.82748413086,79683.76554870605,486894.434677124,369547.3709869385,114893.82941436768,228572.99380493164
22:1 Campesteryl ester,-0.02957712706012409,9.00266851937142,0.0037391890049320864,0.9512406186847298,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,479712.1131286621,468357.8101348877,350133.2861633301,395492.0505371094,110473.78787994383,98551.34607315063,70321.82493591309,438211.0646972656,309484.4637756348,99733.32707595824,102455.64757919312
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",0.25171265560804656,9.450218291073428,0.2636353830312146,0.607633526390306,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,631755.8412628174,759511.5723876953,460364.1280517578,508749.6130981445,238796.4598121643,205046.51355743408,112743.7882270813,483708.2539367676,420318.2272872925,128342.92868804932,78654.8657836914
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",-0.10095636867876236,9.194889548433126,0.04384682124509709,0.8341388608040273,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,568701.699710846,498246.4359283447,359096.9853553772,423679.4720993042,98792.72665023804,99168.76778030396,84803.34576416016,491484.9942550659,370056.0489387512,108360.74819946288,206498.9136428833
22:2 Campesteryl ester,0.05932484526034185,8.916200452287852,0.014919470591848949,0.9027839582932854,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,289210.3822784424,560526.3181762695,350653.6643676758,381027.0474014282,191685.9516410828,109390.46683120728,70477.46474456787,366085.0646057129,299380.28102111816,109228.78860855104,80835.36569976807
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",-0.13675073922464437,9.144483163774458,0.08070695783681003,0.7763416398763198,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,558193.1280670166,469579.57151794434,358588.62020111084,415441.63109588623,94247.98609542848,99335.6669845581,78620.56488800049,490631.93672180176,363682.14473342896,113005.9493637085,160474.38968276978
22:3 Campesteryl ester,0.09383068114825958,9.106723800257035,0.0372008309350349,0.8470567319077874,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,353298.22665405273,665137.4459533691,401060.3264312744,449166.6716766357,213215.67528152463,110209.54704284668,60358.8840713501,427643.9084777832,345265.1865081787,99418.78695678712,78485.72638702393
22:3 Stigmasteryl ester,-0.10681764077080419,9.035087066556061,0.04911153328248474,0.8246165465753031,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,511923.66984558105,469026.6374282837,339874.4802551269,404606.4286499024,81643.70561981201,92794.06651306152,73503.32471084595,474261.485168457,322717.52098083496,99826.9475517273,107463.74801254272
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",0.1347212223391423,10.270429022252921,0.07639038456545677,0.7822499919009033,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,1016566.2236328124,1093322.7568359375,861990.7429199219,848434.1008300781,423409.3279418945,346047.02673339844,253103.3198852539,825638.33642578125,752051.27490234375,282835.4387817383,370215.2233886719
22:5 Cholesteryl ester,0.15371774514667197,10.211764050403305,0.09927005945064593,0.7527073557465722,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,964189.7916259766,1072980.8911132812,829280.7783203125,834771.65625,412156.6676635742,328844.22247314453,240096.01763916016,781182.6794433594,727029.6968994141,266388.83935546875,343852.4637451172
22:6 Cholesteryl ester,0.14508705215774836,10.187424959467462,0.08850949320185464,0.7660806472214373,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,964544.3095703124,1064576.5604248047,808378.1989746094,816056.55078125,398871.7492675781,318702.20233154297,238869.7992553711,792286.6184082031,704965.5673828125,258944.73635864255,318345.9444580078
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",-0.12875118118276332,9.223756269936784,0.07149029502033954,0.7891791440430375,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CE,578703.7203903198,503115.4162559509,356643.3669662476,439196.2760467529,87385.58686447144,101842.16680145264,80810.02714920044,502742.6997833252,380739.0824661255,113668.9673461914,225753.29443740845
3-hydroxyarachidonoylcarnitine,0.011773355078839936,11.751339677621218,5.902233460801654e-4,0.9806176900923598,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,2006010.538330078,1804854.5581054688,1691555.87109375,1782707.8674316406,1853001.6511230469,1728707.09375,1758179.811767578,1799780.4743652344,1569145.6931152344,1896938.0458984373,1852556.1604003904
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",-0.009559939698453977,11.471547684319228,3.8992823101580143e-4,0.9842455161982359,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1648205.6264648438,1483060.986328125,1352919.6352539062,1463896.3289794922,1493629.2587890625,1350391.4493408203,1432335.53125,1492376.4155273438,1272668.7355957031,1561962.6239013672,1670603.4350585938
"3-hydroxylinoleoylcarnitine,",-0.09961353782647885,14.863743169140479,0.04268353543091896,0.8363223067047096,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,10761649.6015625,16541263.293945312,19619409.79248047,18211508.875,19984253.64794922,20210526.215820312,15035135.946289062,24845405.71484375,20141493.19873047,7696857.471191406,2200595.70703125
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",-0.06164756813466465,13.737464091196744,0.016291869909855983,0.8984341836526131,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,5162313.787597656,7377617.71875,8635526.384277344,8139380.811523437,8777433.122558594,8896624.5087890625,7055534.583984375,10120286.5234375,8644065.3369140625,4404611.219238281,2678909.9697265625
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",-0.0026581561543437544,11.698034515730118,3.012807428603992e-5,0.995620509712866,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,CAR,1759514.2299804688,1729499.3325195312,1661999.3544921875,1749869.0766601562,1749794.1958007812,1715870.7236328125,1744912.2163085938,1702237.0874023438,1567913.7353515625,1825566.8857421875,1844464.9086914065
C12:0,-0.3153983468437674,8.920580214568233,0.4359124730108306,0.5091019574108825,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,65259.664710998535,102755.98667907716,93574.48696136476,109801.30871582033,244185.5394592285,502122.9731445313,710519.4306640625,69178.10479736328,89496.72622680664,807750.4308166504,75923.3450012207
C12:1,-0.19006106811359605,7.933465364108835,0.1566230822718353,0.6922847867225885,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,47108.70352172852,69150.74453735352,65784.02473449707,62049.54445648193,113583.0078125,270074.0389404297,287798.99993896484,54428.58346557617,68969.32496643066,320718.3243408203,73215.28530883789
C14:0,-0.019244776878333054,12.157420808180838,0.0015815608203411102,0.9682774167892699,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,898529.0009765625,1091242.5759277344,1048398.7133789062,1279555.7036132812,2319769.7622070312,4795566.249511719,6963518.0693359375,797848.41552734375,1038947.3747558594,6086357.071289063,693541.4095458984
C14:1,-0.08406586649230736,10.766422359646937,0.030356813746038824,0.8616830838247966,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,594265.66064453125,661317.3471069336,726307.5505981445,717026.0707397461,855747.0192871094,1478801.8356933594,1435120.964111328,615082.26416015625,682291.145690918,1603733.1870117188,740184.6535644531
C15:0,-0.2412695080316104,9.499413102098359,0.2535074644256383,0.6146161207267651,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,115030.28819274902,113912.88793945312,117210.58850097656,121836.94915771484,251196.03927612305,931129.7698974608,1090235.3614501953,110539.58795166016,123724.40884399414,1152721.5948486328,129704.048828125
C15:1,0.059806169485669365,10.201473949212406,0.01516199525212869,0.9020009452767545,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,296673.09677124023,185168.93379211423,236472.4353027344,235542.77764892575,438494.6328735352,1635409.1970214844,1655150.7130126953,210501.9548339844,202034.65341186523,1514256.1926269531,272115.42083740234
C16:0,-0.2571127763550329,13.634288943305155,0.2882837563983003,0.5913224443247214,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,520237.87005615234,619029.5606384277,687835.7874755859,682099.9892883301,1406338.4676513672,21696978.556396484,23354211.7565918,529921.47509765625,620287.5859985352,24158374.688964844,774104.8880310059
C16:1,-0.48149267497900866,10.0750851495529,1.0294716985081322,0.3102827827915234,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,83028.24620056152,92179.58646392822,105333.04737091064,98844.3080368042,243560.97749328613,1463452.8924560547,1805586.1708984373,86202.68649291992,91125.6865158081,2158698.156677246,136898.70957183838
C17:0,-0.15820664395510597,10.722814735864644,0.10822424053912982,0.7421749405991931,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,106294.46714782716,119093.28855895996,114860.32844543456,139662.78958129883,523007.9359741211,2593282.5930786133,3071493.1654663086,100422.14749145508,122047.9882965088,2972810.925720215,140066.65022277832
C17:1,-0.12348812095124853,8.70978361347586,0.06573411379940808,0.7976522959476396,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,64310.14447784424,72961.54518127441,76476.34498596191,78449.80569458008,163386.79238891602,602982.5654296875,573275.8400878906,61690.26426696777,74057.78514099121,625535.0833129883,70801.5651550293
C18:0,-0.03902348163967169,13.680500640131443,0.006514754104159692,0.9356693815303074,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,331727.46364593506,398423.98794555664,453710.31283569336,427606.13441467285,1195170.1613769531,26822640.43395996,23530379.48803711,352334.68466186523,399402.2286453247,22949736.43359375,531086.4338760376
C18:1,-0.18869558368599196,9.2301084191125,0.15436510147992522,0.6943983313941505,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,76538.52537536621,88351.62602233887,93067.82656860352,90479.36639404295,184608.3336181641,910963.5828857422,855011.84033203125,82890.0258178711,86888.566162109375,954833.62744140625,104823.58738708496
C18:2,0.27923616605110846,9.173087594460121,0.3235517693392467,0.569480939263622,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,67781.42481994629,80750.52571105957,80072.3256072998,83346.18618774414,197827.17599487305,1277089.952209473,652463.1795043945,70807.24513244629,76265.94551086426,719817.4752197266,77342.70542907715
C18:3,-0.2627356119893025,8.639893882595059,0.30116831154737156,0.5831509197690743,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,60280.80438232422,66972.42492675781,68185.1443939209,69524.76458740234,135642.82958984375,536904.0774536133,556984.080871582,64590.524490356445,63170.42427062988,639759.1867675781,80425.24575805664
C18:4,-0.23232688379968072,7.693308747578877,0.23487873763224343,0.6279296790444763,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,42168.5029296875,43943.263092041016,46511.78314208984,53779.40366363525,80847.46586608887,251535.9575805664,254400.53790283203,46533.32337188721,43442.8631439209,297272.72036743164,51582.26365661621
C19:0,0.07997793268668349,10.648196724854165,0.027063138491939753,0.8693306359628613,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,110576.26768493652,102223.66697692873,123433.24899291992,109783.32733154295,317191.9226989746,3241307.137573242,2606082.5446777344,98136.66693115234,111588.76774597168,2496712.6459960938,127139.60901260376
C20:0,0.1318331636448198,11.070824020987393,0.07317082790541463,0.7867747952285766,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,7604.120532989502,7622.380481719971,7634.660541534424,7639.580585479736,577442.6827392578,5042129.390625,3456997.7758789062,7596.040508270264,7619.42049407959,3588110.912597656,7613.20051574707
C20:1,-0.2688518197456039,8.727536223292113,0.31551622565166326,0.574314771504148,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,8003.260551452637,8123.340503692627,7784.100551605225,7914.660617828369,143522.9499053955,726845.827331543,751014.5116577148,8022.220550537109,7994.180530548096,840781.7383422852,7613.340526580811
C20:3,0.6143017190463967,9.977827248248053,1.5122061595902778,0.21880275439452826,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,136979.38968658447,100316.60711288452,65319.744525909424,108870.46718978882,381163.126953125,2196692.3862304688,1641727.3037109375,91157.68614196776,103897.3074798584,1108946.6127929688,13496.580974578856
C20:4,-0.0256004803399896,8.480786052217963,0.0028002789040328935,0.9577975122292341,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,43572.74293518066,49491.54354095459,50602.823654174805,54842.16376495361,107660.04711914062,532156.9182739258,596100.1388549805,46574.74308776856,53875.42372894287,525532.2166137695,45044.56342697144
C20:5,-0.2984625952084636,10.245150874404306,0.38981162843992934,0.5323984344336018,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,87672.50679016113,104081.4468536377,119114.4077758789,105897.68690490724,188144.53439331052,1995148.889770508,1976678.9348754885,95898.60676574708,99464.44665527344,2234795.3063964844,136633.4702758789
C22:0,0.049989807310107694,10.011894497319847,0.0106029799208045,0.9179861680497552,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,23399.06170654297,26651.96194076538,29380.08205795288,28800.42206192017,122871.94790649414,2416250.2287597656,1611712.4611816406,26260.50191116333,25082.26183319092,1738271.1184082031,28793.822025299072
C22:1,-0.2926624654186021,8.196656058679874,0.37462093321664724,0.5404961750543525,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,15650.301082611084,15641.161060333252,16140.621116638184,15731.241065979004,62404.16464996338,521649.2957458496,473792.9331970215,15058.681056976318,15180.181098937988,562976.8242797852,17784.141235351562
C22:4,-0.38320346699385444,7.699256438403083,0.6470363806874957,0.42117424777617046,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,13860.760997772217,14814.021087646484,14614.961017608644,14972.061054229736,59904.44418334961,317976.7225036621,341043.86407470703,14099.04095840454,14168.140979766846,407576.4501953125,16067.361099243164
C22:5,-0.2600712100287805,9.798607874534955,0.29502760276955087,0.5870165916916708,0.9994260028005292,7,3,Brain Region_ cortex,Genotype_ WT | Brain Region_ diencephalon,FA,21134.021465301517,22982.461685180664,25691.161811828613,23460.461711883545,116665.22760009766,1596640.9282836914,1641801.1001586914,22931.98175811768,24359.44175720215,1739447.8699951172,29294.74184417725
