lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,10xBlank_01202023
TAG(54:6)_FA 16:0,-0.1630176500665538,7.178093727674647,0.12288928223605922,0.7259217138318516,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,84559.54577636719,67260.68493652344,102573.22717285156,83408.42645263672,68039.22479248047,89169.80700683594,82430.02557373047,99235.80648803712,97061.76669311523,28894.021728515625
TAG(54:6)_FA 16:1,-0.8391986147281253,8.660872644046908,3.2693950880347984,0.07058364574768333,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,166254.71405029297,125601.16717529295,302039.01873779297,152928.01364135742,168759.18920898438,344407.3873291016,259975.02294921875,329418.9237060547,388399.0502929688,20387.70156097412
TAG(54:6)_FA 18:0,0.10115494159692849,6.134637268861769,0.04701006052778209,0.828350155966255,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,47762.48358154297,43617.14294433594,42573.662658691406,39381.24293518066,32887.60235595703,36459.60235595703,43105.48309326172,43011.56301879883,33196.002532958984,25229.681915283203
TAG(54:6)_FA 18:1,-0.26459894584902055,6.107327029581143,0.32430723104312154,0.5690305822150584,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,43030.822982788086,38222.64289855957,33418.14196777344,40792.90298461914,27276.861862182617,39177.081954956055,51947.24368286133,54198.863861083984,33342.6022644043,20671.58152770996
TAG(54:6)_FA 18:2,-0.41795797660484685,8.589020024452742,0.810752722603411,0.36789780158431623,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,152908.0906982422,199179.1934814453,277585.99798583984,226899.53582763672,148988.3677368164,202643.53454589844,319480.6640625,354396.1455078125,217270.7760620117,55558.423278808594
TAG(54:6)_FA 20:0,-0.011446527776634954,5.037586722802886,6.037450966687175e-4,0.9803969715126786,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,22371.661743164062,18746.7413482666,16587.121196746826,19011.94141769409,14736.321235656738,21313.54128265381,19626.34144592285,18845.04119110107,14920.160972595217,13981.66104888916
TAG(54:6)_FA 20:4,-0.12057706304486321,7.8957567501421275,0.06717569384181843,0.7954942460097295,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,105782.18798828124,145529.07080078125,160596.17449951172,170687.47344970703,87913.3462524414,80510.26568603516,214352.2969360352,206308.49578857425,94340.085693359375,61396.84405517578
TAG(54:7)_FA 16:0,-0.05717934918711003,7.227943840273481,0.01508494592826537,0.9022490125658553,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,110251.46813964844,68855.74560546875,68465.10397338867,134906.68968200684,55951.464263916016,68104.26434326172,70878.58462524414,150282.4521331787,85264.0259399414,24206.761627197266
TAG(54:7)_FA 16:1,-0.17040792262581458,7.1328879439217125,0.1343027405246175,0.7140118704425453,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,79292.30487060547,67078.74499511719,101250.76770019533,77748.7865600586,66229.80514526367,83903.62600708008,87045.14654541016,96108.4853515625,89893.1467590332,29374.701934814453
TAG(54:7)_FA 18:0,0.0715583330621051,6.233564871877087,0.02354580032033482,0.878046249409111,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,50313.44338989258,53158.48434448242,38860.542724609375,43133.46304321289,34208.662353515625,40007.422943115234,51794.86395263672,47100.68276977539,30671.04208374023,26289.241897583008
TAG(54:7)_FA 18:1,0.016642269854611296,6.1549765372517635,0.0012754658987432776,0.9715106740630529,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,46827.60345458984,45307.88314819336,38740.76251220703,40795.52301025391,30968.222442626957,38810.76287841797,41932.463134765625,46293.922943115234,35214.642501831055,27554.221923828125
TAG(54:7)_FA 18:2,-0.1548501289342306,6.148273329597754,0.1108603664069534,0.7391667390498446,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,41548.24301147461,41200.58285522461,38835.90254211426,40737.00297546387,29943.242294311523,38758.76245117188,48007.88342285156,52613.9641418457,34672.662689208984,25290.36166381836
TAG(54:7)_FA 20:0,0.06299442737301746,5.82679010315381,0.018251082056679024,0.8925355254823122,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,34673.58229827881,35289.6222076416,27185.92169189453,32194.262969970703,33431.16213226318,30293.98176574707,34249.54204559326,36466.30293273926,26427.94175720215,21194.221565246586
TAG(54:7)_FA 20:4,-0.18997557066753,5.903598404896671,0.16696626582438512,0.68282217819239,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,31691.44218444824,33553.162521362305,37066.92227172852,34642.02275085449,24550.80166625977,29009.62260437012,52431.46346282959,44540.68263244629,24081.98169708252,19854.32154846192
TAG(54:8)_FA 16:0,-0.1046185842583134,6.414082107538769,0.050551042947290625,0.822107177281368,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,54229.58331298828,64140.40481567383,40014.80276489258,42620.02325439453,37148.96273803711,42403.36322021485,61512.10353088379,56808.74401855469,46078.08361816406,26868.181884765625
TAG(54:8)_FA 16:1,0.0046135675069620494,7.312502185231535,9.805714580579661e-5,0.9920991723548126,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,109455.28646850586,83328.6875,78196.56466674805,142044.63018798828,59796.48333740234,73536.32504272461,74681.56564331055,155082.3117828369,83415.26513671875,28112.962059021
TAG(54:8)_FA 18:0,-0.11198768939503233,6.8842724596835705,0.05793376415840612,0.8097920279046775,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,72218.32531738281,87378.04507446289,59679.24411010742,65748.26400756836,47535.783462524414,48617.22341918945,97932.5071105957,87224.76721191406,57340.28366088867,32772.02188110352
TAG(54:8)_FA 18:1,-0.0013815939710639848,6.758151703986712,8.794716904958477e-6,0.997633805954586,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,69490.04498291016,83720.7660522461,50674.46395874024,62121.42434692383,47008.9231262207,48133.74383544922,77370.24560546875,79878.2861328125,49051.12362670898,32958.802490234375
TAG(54:8)_FA 18:2,0.028662454738480104,6.41446248970674,0.003782148566415372,0.9509616711552799,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,52956.603424072266,52857.68392944336,45452.243408203125,49694.78329467773,39113.56283569336,49053.52359008789,48708.12356567383,55671.8236694336,37894.022521972656,36988.40225219727
TAG(54:8)_FA 20:0,-0.09599635165681047,5.951390523140319,0.04255260832782426,0.8365699852914286,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,34830.20236206055,38503.042709350586,32419.62191772461,37432.44287109375,26453.12183380127,34499.04229736328,47122.92324066162,40047.942474365234,25649.721740722656,23918.601539611816
TAG(54:8)_FA 20:4,-0.04239798208647953,5.35781879084737,0.008289841328291914,0.9274540013790397,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,24271.58180999756,22590.8016204834,26265.321891784668,22474.48175048828,17273.781085968018,25447.841598510742,26870.501945495605,23702.92176055908,18025.46138763428,18129.121383666992
TAG(56:0)_FA 16:0,-0.029466861967915342,7.40961826506031,0.004003545901241523,0.9495486538580621,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,111057.42623901369,98907.00524902344,71191.96337890625,99047.2064819336,70087.36451721191,81253.52651977539,98018.76704406738,98995.86653137208,93409.08682250977,101798.86618041992
TAG(56:0)_FA 16:1,0.10877680462636138,5.844746446008692,0.05434754237813877,0.8156638815650972,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,36293.22299194336,35375.04284667969,32843.402252197266,30993.70249938965,30659.36250305176,31165.462463378903,36461.84286499024,29590.04219055176,27648.78205871582,23676.84169006348
TAG(56:0)_FA 18:0,0.012422288377275976,6.313264650976229,7.107228143468092e-4,0.9787314075971557,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,54166.94378662109,50276.0036315918,40320.022857666016,49998.883361816406,34512.602462768555,38889.60250854492,53617.30368041992,54947.20378112793,37230.7229309082,25687.941925048828
TAG(56:0)_FA 18:1,0.07776228403441043,6.450612535912848,0.027800773747799212,0.8675780611531028,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,58174.26379394531,48436.42315673828,46325.44345855713,50284.00285339356,33449.04275512695,42863.64291381836,45359.6035232544,55867.963386535645,37852.10263824463,56905.6833190918
TAG(56:0)_FA 18:2,-0.030757297388887633,6.199141474901133,0.00436176812308986,0.9473430469894876,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,47805.92321777344,40896.42303466797,40878.0029296875,37601.54252624512,31260.22216796875,46406.54315185547,45410.68310546875,39622.64306640625,32410.74237060547,38811.66226196289
TAG(56:0)_FA 20:0,0.03301460419663991,7.990445691008495,0.00501761862233252,0.9435289555974467,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,150378.9912109375,158771.77075195312,132432.30895996094,138908.14880371094,131954.31030273438,126145.16833496094,147716.43212890625,169617.97216796875,124051.52941894533,113286.24865722656
TAG(56:0)_FA 20:4,-0.07737748150589562,5.27052120457825,0.027633332011788525,0.8679737757601366,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,22176.36151123047,22566.94164276123,19837.861518859863,21994.761558532715,16952.221183776855,21728.00151062012,25556.921829223636,21754.20156097412,19367.28143310547,18941.80139923096
TAG(56:1)_FA 16:0,-0.16443626689362156,5.869343662697153,0.12503160860910612,0.7236401066421043,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,35423.882583618164,38011.12326049805,30286.502166748047,29099.781936645508,25557.841873168945,31926.882446289062,45179.94288635254,39452.16284179688,27336.8219833374,20548.841331481937
TAG(56:1)_FA 16:1,-0.03571259688904525,7.38557696911461,0.0058814627332139935,0.9388696068803156,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,97273.4655456543,101944.48965454102,74004.723388671875,89379.14727783203,70923.9441986084,85453.986328125,94920.92596435548,93122.60595703124,85866.90573120117,112207.1460571289
TAG(56:1)_FA 18:0,-6.486103961684391e-4,6.000693483014319,1.938221885211533e-6,0.9988891851737736,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,42270.14324951172,40813.74304199219,35239.76264953613,40713.78297424317,25465.20182800293,27470.52198791504,45259.42352294922,50054.48426055908,27511.14213562012,20360.781692504883
TAG(56:1)_FA 18:1,0.02379130916260506,6.350692866730782,0.002606176384688297,0.9592851015878668,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,49473.4033203125,54365.88381958008,41354.00253295898,49581.223693847656,37487.083068847656,42167.8625793457,53814.70361328125,52824.54412841797,36819.8225402832,31410.142196655277
TAG(56:1)_FA 18:2,-0.051485607222673736,6.5161274186380505,0.012228172370441825,0.9119485617702534,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,58226.92362213135,48432.16355895996,44238.14389038086,50671.40376281738,33035.72229766846,53277.06340026856,49173.98376464844,56674.32405090332,37984.42261123657,64401.1658782959
TAG(56:1)_FA 20:0,0.07798774691045211,6.9523009408603755,0.02796290785500588,0.8671960555513548,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,75355.6049194336,76665.00469970703,70587.72546386719,90020.66720581055,53752.92385864258,56565.463928222656,84959.026611328125,88113.16595458984,53248.723571777344,36528.12268066406
TAG(56:1)_FA 20:4,-0.07462031495693136,5.549301152534519,0.02569846613801019,0.8726389209562498,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,32275.461868286133,26680.482048034668,22598.361877441406,26571.762237548828,20646.22158050537,29967.62191772461,31862.301986694336,25172.66148376465,22632.861625671387,18633.74124145508
TAG(56:2)_FA 16:0,-0.00675109785604376,6.046585332412056,2.100140921328375e-4,0.9884375709982919,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,40866.90254211426,37132.90263366699,35888.122497558594,30345.582008361816,29381.5223236084,35885.12283325195,43374.58352661133,35793.442947387695,26323.002082824707,43486.84343719482
TAG(56:2)_FA 16:1,-0.20219714114591458,5.870394020770397,0.18918059995195335,0.6635994737399035,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,34893.902603149414,38425.642578125,29339.68179321289,30169.06225585937,23356.1619720459,28818.56208801269,46891.12347412109,39853.54328918457,29758.70204925537,21458.481323242188
TAG(56:2)_FA 18:0,0.018688758960891404,6.133373028085696,0.0016083525898409334,0.9680099964054338,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,47757.743255615234,39465.84289550781,41982.843032836914,45762.36367034912,27694.861846923828,33849.142517089844,47093.48352050781,47724.40351867676,33548.28256225586,23245.26155090332
TAG(56:2)_FA 18:1,0.058348008231458054,6.047783956885099,0.015660331298022356,0.9004117308295057,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,37228.80267333984,42628.12303161621,37421.36259460449,43919.36267089844,29119.342346191406,32901.822174072266,44846.9033203125,44837.76300048828,26285.261672973636,25465.261795043945
TAG(56:2)_FA 18:2,0.03885508395869605,6.376445899006534,0.006948444111003482,0.9335674177968843,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,48109.563720703125,57638.123931884766,41608.52258300781,50238.52340698242,40433.94287109375,41446.243103027344,52598.72344970703,53298.704010009766,40872.14280700684,30946.502197265625
TAG(56:2)_FA 20:0,0.1022244106122455,7.863893002818459,0.048011276083343546,0.82656065681468,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,131017.48895263672,156975.13116455078,157597.21032714844,152568.5714111328,106628.52801513672,126684.88684082033,161870.3726196289,154717.27099609375,90474.9873046875,55912.803955078125
TAG(56:2)_FA 20:4,0.017554661801731087,5.124675177098689,0.0014189580130903323,0.9699515457454116,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,21464.481521606445,20383.40134429932,18755.9614944458,19442.8413772583,15752.861129760742,19992.381355285645,20702.981506347656,19080.50144958496,16807.761192321777,17971.461193084717
TAG(56:3)_FA 16:0,-0.0012067348242942948,5.838406819830402,6.708981345582288e-6,0.9979333455476186,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,40261.42260742188,33735.50244140625,29628.44174194336,33090.96209716797,24955.82176208496,36191.16262817383,33438.742126464844,31870.022338867188,29165.16227722168,22100.261459350582
TAG(56:3)_FA 16:1,-0.09973110208273205,6.105619844540205,0.045932003434700164,0.8302994490779869,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,43825.642837524414,41332.6028137207,32224.642013549805,31832.80283355713,27900.64190673828,34451.44241333008,52903.28407287598,37201.6424407959,28846.982109069824,43707.04360198975
TAG(56:3)_FA 18:0,-0.4364680413709181,7.523718459435649,0.8842793525540742,0.34703227198449443,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,88457.5263671875,64850.94430541992,146552.7921142578,99349.64625549316,81137.08535766602,108849.84762573242,112039.92868041992,154421.21216583252,151697.17221069336,18396.621215820312
TAG(56:3)_FA 18:1,0.14438235109039838,6.399252752451737,0.09564920454863568,0.7571145858494129,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,51353.0442199707,53949.22375488281,51747.12339782715,64652.82518005371,34851.6025390625,43967.62251281738,52332.76306152344,56779.882904052734,35577.32260131836,22891.34178161621
TAG(56:3)_FA 18:2,-0.04092157544514969,6.259366102341193,0.007722929165851156,0.9299718955664739,0.999895584419576,5,4,Genotype_ 5xFAD | Brain Region_ diencephalon,Genotype_ 5xFAD | Brain Region_ cortex,TAG,41101.88305664063,50596.923400878906,45227.42303466797,47603.62390136719,32499.12210083008,36503.962463378906,53533.96469116211,56212.90406799317,35263.88269042969,25345.982055664062
